,act_CD4,act_CD8,act_unassigned,rest_CD4,rest_CD8,rest_unassigned
ENSG00000106153,0.35398929119110106,0.3577412009239197,0.22429268360137938,0.2,0.24868519306182862,0.0
ENSG00000187109,0.10722670555114747,0.009568679332733154,0.06366791725158691,0.14116331338882446,0.0,0.13392796516418456
ENSG00000232573,0.038253295421600345,0.0,0.13847813606262208,0.21341185569763182,0.038621830940246585,0.12341986894607544
ENSG00000164405,0.8,0.8081554412841797,0.0,0.0,0.0,0.0
ENSG00000163479,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000161970,0.029440009593963624,0.0,0.04350016117095947,0.056434690952301025,0.009472596645355224,0.041020870208740234
ENSG00000099795,0.8,0.8313772201538085,0.0,0.0,0.0,0.0
ENSG00000210082,0.015014457702636718,0.06078159809112549,0.0,0.021848976612091064,0.10217609405517578,0.10408885478973388
ENSG00000110700,0.050852859020233156,0.0,0.07389459609985352,0.07785705327987671,0.003098571300506592,0.05935245752334595
ENSG00000236552,0.8,0.0,0.0,0.8360016584396363,0.0,0.0
ENSG00000198888,0.03279184103012085,0.16319161653518677,0.0,0.03415738344192505,0.2077409505844116,0.08451486825942993
ENSG00000211459,0.6,0.6775426864624023,0.0,0.0,0.6475855112075806,0.0
ENSG00000070756,0.09897977113723755,0.008346259593963623,0.07857227325439453,0.17297834157943726,0.0,0.14854347705841064
ENSG00000089248,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000235576,0.0,0.8374114155769348,0.0,0.0,0.8,0.0
ENSG00000149273,0.023661112785339354,0.0,0.06809142827987671,0.06019259691238403,0.016203665733337404,0.04028005599975586
ENSG00000136938,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000173113,0.8,0.8165537238121032,0.0,0.0,0.0,0.0
ENSG00000104979,0.8009359836578369,0.8,0.0,0.0,0.0,0.0
ENSG00000087088,0.8,0.8312847375869751,0.0,0.0,0.0,0.0
ENSG00000234745,0.04035694599151611,0.1036576509475708,0.0,0.01496875286102295,0.11357269287109376,0.027037513256073
