,b_age,b_gc,b_memory,b_naive,cd3_gd,cd4_cm,cd4_naive,cd4_tem,cd4_temra,cd4_treg,cd4_trm,cd8_cm,cd8_mait,cd8_naive,cd8_tem,cd8_temra,cd8_trm,dc1,dc2,dc_migratory,ilc1,ilc3,macrophage,mast_cell,monocyte_classical,monocyte_nonclassical,nk_cd56br,nk_cd56dim,nk_ilc_precursor,pdc,plasma_cell,plasmablast,progenitor
EDEM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
MMP24OS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7978629767894745,0.8160158731043339,0.8221681397408247,0.0,0.0,0.8692123666405678,0.0,0.8242278024554253,0.892031017690897,0.0,0.0,0.0,0.0,0.0,0.789958031848073,0.78125
EIF6,0.0,0.7953382302075624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8435234110802412,0.7733299098908901,0.7579657901078463,0.0,0.0,0.7503460273146629,0.0,0.0,0.7646957505494356,0.0,0.0,0.0,0.7966168224811554,0.0,0.783778628334403,0.75
ERGIC3,0.6921900156885386,0.625,0.0,0.0,0.0,0.0,0.0,0.6651441361755133,0.0,0.6519336029887199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6335366498678923,0.6582831963896751,0.6268994174897671,0.0,0.0,0.6561513692140579,0.0,0.0,0.6724506672471762,0.0,0.0,0.0,0.7133388835936785,0.7075203154236078,0.733443146571517,0.6744808256626129
SPAG4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CPNE1,0.9478603024035692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8871708642691374,0.0,0.8788451943546534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8947029653936625,0.875
ROMO1,0.0,0.7307992726564407,0.0,0.0,0.0,0.0,0.0,0.6800610907375813,0.0,0.687692403793335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6628005467355251,0.6356112528592348,0.6257206592708826,0.0,0.0,0.7312551680952311,0.0,0.6889957897365093,0.6617925986647606,0.0,0.0,0.0,0.6397290080785751,0.625,0.7888527568429708,0.6337678842246532
RBM39,0.17355926148593426,0.011991649866104126,0.169275289401412,0.15627660043537617,0.18040361255407333,0.06194809824228287,0.05573400296270847,0.028448322787880898,0.12046284973621368,0.041283298283815384,0.13113852217793465,0.08469128049910069,0.14095632545650005,0.057145534083247185,0.1237380001693964,0.16839570738375187,0.12950638495385647,0.04728606715798378,0.09189853444695473,0.028341248631477356,0.20590955577790737,0.150372801348567,0.004628363996744156,0.12187214754521847,0.064607048407197,0.048328205943107605,0.3165919631719589,0.26947038248181343,0.2715803664177656,0.18038476072251797,0.0,0.01613575406372547,0.046502916142344475
PHF20,0.8509964607656002,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8318198453634977,0.0,0.0,0.0,0.0,0.8018634989857674,0.0,0.0,0.0,0.0,0.8836983535438776,0.0,0.816871952265501,0.0,0.8767475299537182,0.0,0.0,0.0,0.7723731882870197,0.7871843203902245
SCAND1,0.12755374051630497,0.1013609990477562,0.13814745657145977,0.0,0.24247116595506668,0.1562279760837555,0.14559748396277428,0.2426680326461792,0.13595283776521683,0.3721709232777357,0.18098856881260872,0.15216875821352005,0.19410660862922668,0.1642830204218626,0.23301923647522926,0.17953422293066978,0.17447292432188988,0.0973588228225708,0.1363937258720398,0.10549756325781345,0.14350932836532593,0.0,0.13955967128276825,0.0,0.23975804075598717,0.13382558338344097,0.30132870003581047,0.2496949341148138,0.14047756604850292,0.24993858486413956,0.09375,0.16004508547484875,0.15068897791206837
NORAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8283416628837585,0.8424842245876789,0.8588218260556459,0.0,0.0,0.8184098098427057,0.0,0.0,0.0,0.0,0.0,0.0,0.8909064214676619,0.0,0.8125,0.8338595554232597
DLGAP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96875,0.0,0.9809983111917973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAB5IF,0.0,0.6587137654423714,0.0,0.0,0.6262414380908012,0.0,0.0,0.6076871231198311,0.0,0.598773218691349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5932595580816269,0.6034245137125254,0.5787932258099318,0.0,0.0,0.6933076027780771,0.0,0.7173913102596998,0.6551709305495024,0.0,0.7414004877209663,0.0,0.6173049192875624,0.5625,0.7195234466344118,0.6043881848454475
DSN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SAMHD1,0.0,0.0,0.0,0.0,0.0,0.6326137147843838,0.6565215513110161,0.619081761687994,0.6351259369403124,0.6765593271702528,0.0,0.6262318901717663,0.0,0.6383932959288359,0.0,0.0,0.0,0.7318391371518373,0.7408286724239588,0.0,0.0,0.0,0.7193808816373348,0.0,0.6821352746337652,0.692502973601222,0.0,0.0,0.0,0.7283144444227219,0.0,0.59375,0.0
RBL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
RPN2,0.6271275840699673,0.6091064866632223,0.0,0.0,0.0,0.0,0.0,0.6193827390670776,0.0,0.6106991823762655,0.0,0.6439986508339643,0.0,0.0,0.0,0.0,0.0,0.6181504670530558,0.6387576200067997,0.59375,0.0,0.0,0.6660163532942533,0.0,0.0,0.6090419963002205,0.0,0.0,0.0,0.7603069543838501,0.780065855011344,0.8285728339105844,0.6616338919848204
CTNNBL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9830182157456875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96875,0.0
SNHG17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
PPP1R16B,0.9861314296722412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96875,0.0,0.0,0.0
MAFB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,0.9501353651285172,0.9507264569401741,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOP1,0.0,0.7500139027833939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6941200755536556,0.7260637264698744,0.6911449953913689,0.0,0.0,0.6949675604701042,0.0,0.7587804887443781,0.7438166458159685,0.0,0.0,0.0,0.7928134873509407,0.6875,0.8721242565661669,0.7179249227046967
CHD6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSF6,0.0,0.90625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9725102037191391,0.0,0.9218463432043791,0.9288421459496021
MYBL2,0.0,0.96875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924738351255655,0.0
OSER1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9816152490675449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96875,0.0
SERINC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9035093653947115,0.0,0.0,0.0,0.8883621320128441,0.0,0.0,0.0,0.0,0.0,0.0,0.9511938542127609,0.0,0.8832787163555622,0.875
PKIG,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891452714800835,0.0,0.96875,0.0
YWHAB,0.0902341976761818,0.30670602433383465,0.07369665987789631,0.0,0.14998643286526203,0.1861221957951784,0.0699134599417448,0.30065405927598476,0.14031597040593624,0.3859876822680235,0.14006098918616772,0.19069096632301807,0.0873212032020092,0.06849769130349159,0.17553522437810898,0.14535930007696152,0.1339257936924696,0.09510757215321064,0.10897917486727238,0.09558502584695816,0.10926179587841034,0.04186139069497585,0.15097488835453987,0.04293179512023926,0.22811764851212502,0.22670862264931202,0.1009125467389822,0.1402621828019619,0.09190624207258224,0.13744928874075413,0.03125,0.2060463633388281,0.11509349010884762
TOMM34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9942072350531816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96875,0.0
STK4,0.21618891134858131,0.16606472246348858,0.23438522592186928,0.29505065083503723,0.3143613450229168,0.22383424080908298,0.22572037018835545,0.21208051219582558,0.29991497471928596,0.2535833343863487,0.3060228042304516,0.24376513063907623,0.22977185249328613,0.20839961059391499,0.2864971589297056,0.3216965813189745,0.32135449908673763,0.16847895458340645,0.16289500519633293,0.5496803428977728,0.359882527962327,0.0,0.0,0.1495971754193306,0.0,0.11277403868734837,0.37280306965112686,0.3831471689045429,0.2646553386002779,0.14261380396783352,0.09375,0.12829890474677086,0.11417805962264538
SDC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DBNDD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9265628587454557,0.909695390611887,0.9089396223425865,0.0,0.0,0.90625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIGT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
DNTTIP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
UBE2C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CTSA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9002026747912169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.946420393884182,0.0,0.892985787242651,0.8952017147094011,0.0,0.0,0.0,0.0,0.0,0.875,0.0
PCIF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CD40,0.0,0.9389906581491232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,0.9739929288625717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC35C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NCOA3,0.9401152022182941,0.84375,0.9174593091011047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8809454031288624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8677730150520802,0.9031840413808823,0.0
SULF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9450404159724712,0.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9397640209645033,0.0,0.0,0.0
PREX1,0.7190885078161955,0.0,0.0,0.0,0.0,0.0,0.0,0.7397718820720911,0.0,0.7182018104940653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.718784436583519,0.7580662574619055,0.7255492024123669,0.0,0.0,0.6985574476420879,0.0,0.74445566162467,0.7341805081814528,0.0,0.0,0.0,0.7402575220912695,0.0,0.6875,0.0
ARFGEF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CSE1L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
STAU1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90625,0.9152530636638403,0.0,0.0,0.910577654838562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9195159170776606,0.0
DDX27,0.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9760243091732264,0.0,0.9593978095799685,0.0
ZNFX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZFAS1,0.24446548521518707,0.03723618760704994,0.20988308265805244,0.21389353647828102,0.05535348504781723,0.15582680702209473,0.22747358493506908,0.06316706165671349,0.04561378434300423,0.05057589337229729,0.08530503697693348,0.10913620516657829,0.14103462733328342,0.17909926176071167,0.05241531878709793,0.06047808937728405,0.09360311925411224,0.24435202777385712,0.17785071954131126,0.405024753883481,0.048771291971206665,0.12291928008198738,0.09054702520370483,0.10313262045383453,0.11328035034239292,0.1700215432792902,0.08040512539446354,0.042740922421216965,0.07249762862920761,0.1188209280371666,0.0,0.024394670501351357,0.2926621101796627
RNF114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8298223186284304,0.8246802352368832,0.8827798161655664,0.0,0.0,0.8125,0.0,0.0,0.8538095746189356,0.0,0.0,0.0,0.8563122060149908,0.0,0.8367237225174904,0.0
UBE2V1,0.0,0.5675782468169928,0.0,0.0,0.598087977617979,0.5944230556488037,0.0,0.685429172590375,0.0,0.6714142840355635,0.0,0.6112703159451485,0.0,0.552495401352644,0.606499470770359,0.0,0.0,0.5350094381719828,0.5538507048040628,0.5703340210020542,0.0,0.0,0.53125,0.0,0.0,0.5341087728738785,0.0,0.0,0.0,0.5924097243696451,0.0,0.5689284019172192,0.5552269294857979
CEBPB,0.0,0.0,0.0,0.0,0.7866508904844522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7319434974342585,0.8044897224754095,0.0,0.0,0.0,0.8621535114943981,0.7875286564230919,0.8755858335644007,0.8781070131808519,0.0,0.8148405570536852,0.0,0.0,0.0,0.71875,0.7494041230529547
PELATON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96875,0.0,0.0,0.9779525250196457,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTPN1,0.7702892702072859,0.6675457581877708,0.7615436222404242,0.0,0.0,0.0,0.0,0.6418425887823105,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6451916266232729,0.7372869234532118,0.8745165597647429,0.0,0.0,0.0,0.0,0.0,0.6795598715543747,0.0,0.0,0.0,0.7825962621718645,0.6472932305186987,0.7148024942725897,0.6260665878653526
BCAS4,0.0,0.9925195444375277,0.96875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADNP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
DPM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NFATC2,0.9751414507627487,0.0,0.0,0.0,0.0,0.0,0.0,0.938770454376936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSHZ2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PFDN4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
RTF2,0.0,0.8238615747541189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7935899402946234,0.8273079115897417,0.0,0.0,0.0,0.78125,0.0,0.0,0.7989237233996391,0.0,0.0,0.0,0.8426899630576372,0.0,0.7946704793721437,0.8013041466474533
RAE1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
RBM38,0.6045233737677336,0.45371398515999317,0.5174690056592226,0.6775700151920319,0.5631324592977762,0.45945736952126026,0.0,0.4510363396257162,0.53129568323493,0.5051044300198555,0.0,0.46979219652712345,0.4805895574390888,0.48293017968535423,0.49247278086841106,0.5525370463728905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6076789665967226,0.5887308232486248,0.5314883198589087,0.508171359077096,0.0,0.4375,0.0
ZBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96875,0.9772978741675615,0.0
PMEPA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
RAB22A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
STX16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
GNAS,0.1571020744740963,0.0702705979347229,0.08047445118427277,0.11960375867784023,0.022120794281363487,0.0433998666703701,0.0202694833278656,0.09841686859726906,0.0016173217445611954,0.11455334164202213,0.12424049340188503,0.027699723839759827,0.08714533783495426,0.01934524066746235,0.03791016340255737,0.015229709446430206,0.08939800970256329,0.19498723931610584,0.14699138700962067,0.04623313061892986,0.07697209902107716,0.07473788410425186,0.05656641721725464,0.05320926010608673,0.0,0.005720427259802818,0.051997072994709015,0.0023557841777801514,0.020255815237760544,0.33087643049657345,0.016754822805523872,0.17725885473191738,0.13845553435385227
NELFCD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CTSZ,0.722184693440795,0.6496393345296383,0.6961596328765154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8021320998668671,0.7586217690259218,0.7812938205897808,0.0,0.0,0.8153052013367414,0.0,0.722359636798501,0.7217567656189203,0.0,0.0,0.0,0.7420274000614882,0.625,0.6440990474075079,0.6321593578904867
ATP5F1E,0.05002638138830662,0.11251317150890827,0.01942538470029831,0.005745826289057732,0.0573617834597826,0.04605146311223507,0.013254201039671898,0.13021249696612358,0.059967659413814545,0.15255725756287575,0.06131277233362198,0.05841965228319168,0.03752049803733826,0.02413008362054825,0.08583862148225307,0.061496611684560776,0.0710664801299572,0.17729546129703522,0.13415282405912876,0.2145040687173605,0.051686229184269905,0.015758387744426727,0.24476499296724796,0.012038970366120338,0.2587223742157221,0.19395792670547962,0.04163876920938492,0.027685081586241722,0.025436237454414368,0.13535306602716446,0.0,0.0736033022403717,0.05385768972337246
PRELID3B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
PSMA7,0.07224202901124954,0.358486820012331,0.053896339610219,0.0,0.12022523023188114,0.09288247860968113,0.061276184394955635,0.17593245394527912,0.12681679986417294,0.19229328632354736,0.13380740582942963,0.11552216857671738,0.09534360282123089,0.05589518882334232,0.16653805039823055,0.12086153589189053,0.15414653159677982,0.09248365461826324,0.1323656588792801,0.11762091517448425,0.06858780235052109,0.047296956181526184,0.4324591848999262,0.055034250020980835,0.2802710495889187,0.24405627138912678,0.13203847780823708,0.16038989275693893,0.09877711161971092,0.20005525089800358,0.03125,0.38133151084184647,0.18338714353740215
ADRM1,0.0,0.7633117102086544,0.0,0.0,0.0,0.0,0.0,0.6888404414057732,0.0,0.7291523348540068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6926197148859501,0.7090931013226509,0.6996836010366678,0.0,0.0,0.7066629137843847,0.0,0.0,0.7262117490172386,0.0,0.0,0.0,0.7430325523018837,0.65625,0.8524824548512697,0.6637062206864357
RPS21,0.09606191329658031,0.025316271930933,0.1620425134897232,0.14452455379068851,0.06145334988832474,0.14498423039913177,0.20522434450685978,0.07952915877103806,0.09119776636362076,0.03744793310761452,0.05963801220059395,0.1604483798146248,0.0876250471919775,0.19869866035878658,0.08320571668446064,0.07615585997700691,0.0770170446485281,0.0812167339026928,0.03242926485836506,0.02371007390320301,0.020844312384724617,0.04911839962005615,0.008743703365325928,0.018624916672706604,0.012169459834694862,0.01438559964299202,0.015119515359401703,0.009844856336712837,0.03155035711824894,0.030452607199549675,0.0,0.034190356731414795,0.061772752553224564
MRGBP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
OGFR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9208440240472555,0.0,0.0,0.0,0.0,0.9100348446518183,0.0,0.0,0.9473152663558722,0.0,0.0,0.0,0.0,0.0,0.90625,0.0
DIDO1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
GID8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
