,Endothelia,Fibroblast,Lymphocyte,MP & DC,Mural cell,Neutrophil
ENSG00000104870,0.0,1.2184929,0.0,1.3845725,0.0,0.0
ENSG00000126458,0.0,0.0,0.0,0.0,0.9872986,0.0
ENSG00000105374,0.0,0.0,3.5411086,0.0,0.0,0.0
ENSG00000179820,0.0,0.97657835,0.0,1.216736,0.9672839,0.0
ENSG00000170889,2.2625651,2.3936636,2.8560932,3.0527089,2.2132657,0.0
ENSG00000131042,0.0,0.0,0.0,0.63886863,0.0,0.0
ENSG00000108107,2.62141,2.5441937,3.6052527,3.4564328,2.3729484,2.4957204
ENSG00000108106,0.0,0.0,1.230537,0.8532466,0.0,0.0
ENSG00000083845,1.9449037,2.1161675,2.6776004,2.3369226,2.1825688,0.0
ENSG00000088832,1.3127089,0.88907164,0.0,1.3645151,0.0,0.0
ENSG00000125835,0.0,0.0,1.0095215,0.79249364,0.0,0.0
ENSG00000171867,0.0,0.0,0.0,0.68181807,0.0,0.0
ENSG00000089063,0.0,1.0039012,0.0,0.0,0.0,0.0
ENSG00000125868,0.0,2.2269235,0.0,0.0,3.0426197,0.0
ENSG00000125844,0.0,1.0927799,0.0,0.0,0.0,0.0
ENSG00000101439,1.3261833,4.266446,0.0,3.2856665,2.1513522,0.0
ENSG00000077984,0.0,0.0,2.2600627,0.0,0.0,0.0
ENSG00000125968,2.967232,0.0,0.0,0.0,0.0,0.0
ENSG00000131055,0.0,0.0,0.0,0.0,1.3952101,0.0
ENSG00000131051,0.854185,1.0574405,1.6075207,1.1410092,0.8966507,0.0
ENSG00000260032,0.0,0.9167109,0.0,0.0,0.0,0.0
ENSG00000101335,0.0,1.1311753,0.0,0.0,3.7050252,0.0
ENSG00000101347,0.0,0.0,0.0,1.1380825,0.0,0.0
ENSG00000204103,0.0,0.0,0.0,1.718543,0.0,0.0
ENSG00000198900,0.0,0.0,0.0,0.671381,0.0,0.0
ENSG00000168734,0.0,0.0,0.0,0.0,1.0106314,0.0
ENSG00000166913,1.0600309,1.3863693,1.5217818,1.5331821,1.3714793,0.0
ENSG00000101109,0.0,0.0,1.4414564,0.0,0.0,0.0
ENSG00000244274,0.0,0.0,0.0,0.0,1.3482361,0.0
ENSG00000100979,0.0,0.97109085,0.0,0.0,0.0,0.0
ENSG00000177410,0.0,0.0,1.4014076,1.4860673,0.0,0.0
ENSG00000124212,0.0,0.86014885,0.0,0.0,0.0,0.0
ENSG00000172216,0.0,0.0,0.0,1.8291038,0.0,0.0
ENSG00000087460,2.1472683,1.8789018,1.4785058,1.6949139,2.2654624,0.0
ENSG00000101160,0.0,0.0,0.0,1.5835106,0.0,0.0
ENSG00000124172,1.6782255,1.6582079,2.2803018,2.3938446,1.8158045,2.376915
ENSG00000101182,0.0,1.3644967,1.3743395,1.1626651,1.3174089,0.0
ENSG00000171858,2.083323,1.8758538,3.0680625,2.5720735,1.9914904,0.0
ENSG00000125534,0.0,1.6144165,1.168541,0.7435503,1.0990791,0.0
ENSG00000203883,1.7293777,0.0,0.0,0.0,0.0,0.0
ENSG00000155307,0.0,0.0,0.0,1.2835362,0.0,0.0
ENSG00000154723,0.0,1.255448,0.0,0.8034345,1.434516,0.0
ENSG00000142192,0.84951705,2.146267,0.0,0.0,0.0,0.0
ENSG00000142168,0.0,1.3823324,0.0,0.7074487,1.5574542,0.0
ENSG00000159140,1.4536468,1.414939,1.4109416,1.13027,1.4125844,0.0
ENSG00000241837,0.0,0.0,0.0,0.81942695,0.87123233,0.0
ENSG00000182670,0.0,0.9410786,0.0,0.0,0.0,0.0
ENSG00000157557,0.0,0.0,0.0,0.9585247,0.0,0.0
ENSG00000205581,0.0,0.0,1.0519533,0.0,0.0,0.0
ENSG00000160213,0.0,1.3255726,0.0,1.3365874,0.0,0.0
ENSG00000160255,0.0,0.0,1.895535,1.6970794,0.0,0.0
ENSG00000142156,0.0,2.330452,0.0,0.0,0.0,0.0
ENSG00000142173,0.0,2.9391057,0.0,0.0,1.0788757,0.0
ENSG00000184113,1.1532502,0.0,0.0,0.0,0.0,0.0
ENSG00000250479,0.0,0.0,0.0,0.7133416,1.2242274,0.0
ENSG00000240972,0.0,1.4552817,1.4781138,0.9957044,1.531937,0.0
ENSG00000100219,0.0,0.0,0.0,0.9872048,0.0,0.0
ENSG00000184076,0.0,0.0,0.0,0.7273438,0.0,0.0
ENSG00000198832,0.0,1.7746063,0.0,0.0,1.8950546,0.0
ENSG00000100234,2.1589575,3.133426,0.0,0.0,2.6482368,0.0
ENSG00000100345,0.0,0.0,0.0,0.6754067,0.0,0.0
ENSG00000128340,0.0,0.0,1.6756306,0.608227,0.0,0.0
ENSG00000100097,1.584486,2.885944,0.6950526,2.1194646,2.8328788,0.0
ENSG00000100129,0.0,0.0,0.0,0.74109876,0.0,0.0
ENSG00000100201,1.6340451,1.4125844,1.1656455,1.1898227,1.1693056,1.986754
ENSG00000100316,2.4693453,2.3969867,3.3813038,2.6074982,2.5158048,0.0
ENSG00000128272,0.0,0.0,0.0,0.8905088,0.0,0.0
ENSG00000100380,0.0,0.0,0.0,0.76680213,0.0,0.0
ENSG00000100387,0.0,1.0085248,0.0,0.87849164,0.0,0.0
ENSG00000196419,0.0,0.0,0.0,0.63812953,0.0,0.0
ENSG00000100138,0.0,0.0,0.0,0.4924472,0.0,0.0
ENSG00000100243,0.0,1.0971478,0.0,0.0,0.0,0.0
ENSG00000100300,0.0,1.0728266,0.0,1.706489,0.0,0.0
ENSG00000077942,0.0,3.6047463,0.0,0.0,0.0,0.0
ENSG00000025708,0.0,0.0,0.0,1.581322,0.0,0.0
ENSG00000169100,0.0,0.7937527,1.278153,1.6667479,1.5721085,0.0
ENSG00000002586,1.2230837,1.9938613,1.692965,0.65797824,1.3174089,0.0
ENSG00000205542,3.6834838,3.4713001,4.44693,4.4179826,3.060697,3.477326
ENSG00000182287,0.0,0.0,0.0,1.4264495,0.0,0.0
ENSG00000173674,0.0,0.7732168,0.0,0.42724764,0.0,0.0
ENSG00000123131,0.0,1.247078,0.0,0.0,0.0,0.0
ENSG00000130066,0.0,1.1801282,1.2628539,3.0143898,0.0,2.158492
ENSG00000130741,0.0,0.0,0.0,0.70299137,0.0,0.0
ENSG00000165168,0.0,0.0,0.0,1.5917552,0.0,0.0
ENSG00000182220,0.0,1.2746139,0.0,0.8806757,0.0,0.0
ENSG00000215301,0.0,0.0,1.3178093,1.5600471,0.0,0.0
ENSG00000147123,0.0,0.0,0.0,0.71877205,0.0,0.0
ENSG00000102265,0.0,3.1958191,0.0,2.0469801,0.8068547,0.0
ENSG00000126759,0.0,0.0,0.0,0.6737802,0.0,0.0
ENSG00000126756,0.0,0.0,0.0,0.59359026,0.0,0.0
ENSG00000102317,0.0,1.0187023,1.2259256,1.2739643,0.0,0.0
ENSG00000147065,0.0,0.0,1.112537,1.3357524,0.0,0.0
ENSG00000147168,0.0,0.0,1.2742425,0.0,0.0,0.0
ENSG00000198034,2.262759,2.3446398,3.1811063,2.7522585,2.3772445,0.0
ENSG00000085224,0.0,0.0,0.0,0.55338264,0.0,0.0
ENSG00000131174,0.0,0.7734053,1.0784914,1.1378304,1.6188912,0.0
ENSG00000102144,0.0,0.0,0.0,1.3607845,0.0,0.0
ENSG00000078596,1.4783103,1.3930446,0.0,0.0,0.0,0.0
ENSG00000131171,0.0,0.9679921,0.0,1.350615,1.5553873,0.0
ENSG00000241343,1.843137,1.6296443,2.5708776,2.5071955,1.6982334,0.0
ENSG00000133142,0.0,0.83051425,0.0,0.0,0.0,0.0
ENSG00000123562,0.0,0.88839704,0.0,0.0,0.0,0.0
ENSG00000157514,0.0,1.5289584,2.0604262,1.2383299,0.0,0.69874907
ENSG00000102024,0.0,0.0,0.0,0.0,0.85763943,0.0
ENSG00000101856,0.0,0.64628106,0.0,0.0,0.0,0.0
ENSG00000005022,0.0,0.0,1.0531672,1.1568298,0.0,0.0
ENSG00000198918,2.6218536,2.6163976,3.7180052,3.6464944,2.6166916,3.2468653
ENSG00000125356,0.0,0.97699136,0.0,0.88464415,1.2289956,0.0
ENSG00000022267,0.0,1.9150145,0.0,0.0,0.0,0.0
ENSG00000147274,0.0,0.0,0.0,0.6580894,0.0,0.0
ENSG00000010404,0.0,0.83714265,0.0,0.0,0.0,0.0
ENSG00000182492,0.0,1.7917595,0.0,0.0,1.7291868,0.0
ENSG00000180879,0.0,1.4662516,1.350562,0.9303478,0.0,0.0
ENSG00000196924,0.0,0.0,0.0,1.099747,1.9687096,0.0
ENSG00000147403,3.3190997,3.526,4.28049,3.9372482,3.4903219,2.9684243
ENSG00000129824,0.0,0.8345517,1.6863012,1.1490804,0.0,0.0
ENSG00000198888,3.3002357,2.9911246,3.3313096,3.6822553,3.873893,3.5453386
ENSG00000198763,3.3976254,3.2656393,3.402517,3.884944,3.781664,4.172709
ENSG00000198804,3.7928782,4.195681,4.983686,5.08391,4.8770986,4.488076
ENSG00000198712,3.9581213,4.168038,4.7434354,4.7579246,4.806112,4.667082
ENSG00000198899,4.204916,4.6281543,4.8142934,4.66572,5.046368,4.7538824
ENSG00000198938,3.9947042,4.2925577,4.660043,4.8751745,5.03307,4.767529
ENSG00000198840,3.9824252,4.3255577,4.395168,4.6147594,4.8309546,4.985088
ENSG00000212907,1.1197872,1.5850896,1.3929309,1.5333602,1.9707001,1.6964917
ENSG00000198886,3.9160593,4.2544217,4.2209563,4.3539424,4.608709,4.627284
ENSG00000198786,2.9558606,2.8693242,2.7707157,2.9058356,3.2621117,2.8328466
ENSG00000198727,4.12943,4.4487348,4.537543,4.369736,4.6779838,4.568756
