,Cardiomyocyte,Endothelial,Fibroblast,Lymphoid,Myeloid,Neuronal,Pericyte,Smooth Muscle
ENSG00000198408,0.92324674,0.0,0.0,1.5555347,0.0,1.0239323,0.0,0.0
ENSG00000074416,0.0,1.6635613,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000111341,0.0,0.0,2.09517,0.0,0.0,0.0,0.0,0.0
ENSG00000008394,0.0,0.0,1.734482,0.0,0.0,0.0,0.0,0.0
ENSG00000143198,0.70492685,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000243156,1.4817605,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000255248,0.0,0.0,1.2210574,0.0,0.0,1.8974601,0.0,0.0
ENSG00000229989,0.0,0.0,0.0,0.0,0.8132638,0.0,0.0,0.0
ENSG00000233006,0.79445064,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000172965,0.0,0.0,0.0,0.0,0.0,0.0,1.6938705,0.0
ENSG00000215386,0.90467525,0.0,1.7160906,0.0,0.0,1.772035,0.0,0.0
ENSG00000187098,1.6673138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196588,0.72643286,1.589267,1.6400471,0.0,1.5132332,1.6011695,1.7246255,1.6836185
ENSG00000128585,1.6365812,1.7454545,1.9062666,1.3775489,1.9192454,1.9342583,2.5295572,2.2839885
ENSG00000079277,0.0,0.0,0.0,0.0,1.2779663,0.0,0.0,0.0
ENSG00000146147,3.3524354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000078403,1.2549548,0.0,0.0,0.0,1.179816,0.0,0.0,0.0
ENSG00000171843,0.0,0.0,0.0,0.83401215,0.0,0.0,0.0,0.0
ENSG00000087245,0.0,0.0,0.73339355,0.0,0.0,0.0,0.0,0.0
ENSG00000120162,0.0,0.0,0.0,0.0,1.2120717,0.0,0.0,0.0
ENSG00000061987,0.8021091,0.0,1.4135252,0.86185956,1.073777,1.140285,1.3227375,1.2772665
ENSG00000060762,0.78125083,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000107186,0.9758051,1.2015632,0.8688549,0.0,0.0,0.0,0.0,0.0
ENSG00000161647,1.2533436,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000150054,0.0,0.0,0.0,1.002715,0.0,0.0,0.0,0.0
ENSG00000133030,0.0,0.0,0.0,0.0,0.0,0.0,1.5794075,1.5928466
ENSG00000197965,0.0,0.0,0.898934,0.0,0.0,0.0,0.0,0.0
ENSG00000260314,0.0,0.0,0.0,0.0,2.491325,0.0,0.0,0.0
ENSG00000011028,0.0,0.0,0.808128,0.0,0.0,0.0,0.0,0.0
ENSG00000110079,0.0,0.0,0.0,0.0,1.1575028,0.0,0.0,0.0
ENSG00000214787,0.0,0.0,0.0,0.0,1.3481834,0.0,0.0,0.0
ENSG00000110077,0.0,0.0,0.0,0.0,1.7893677,0.0,0.0,0.0
ENSG00000235531,0.0,0.0,1.3876083,0.0,0.0,0.0,1.9452248,1.4320471
ENSG00000153944,1.9627259,0.0,1.0405111,1.8855199,0.0,0.0,1.7168081,2.3442135
ENSG00000147065,0.0,1.3756642,0.0,0.98063815,0.0,0.0,0.0,0.0
ENSG00000038945,0.0,0.0,0.0,0.0,2.119384,0.0,0.0,0.0
ENSG00000174099,1.6126055,0.0,0.86062354,0.0,0.0,0.0,0.0,1.6037054
ENSG00000198899,0.0,0.0,1.9040754,1.9418076,1.1963851,1.3778788,1.2730377,1.0505116
ENSG00000198804,0.0,0.0,1.6069626,2.2210422,1.5906914,1.216985,1.2255006,1.2384853
ENSG00000198712,0.0,0.0,2.0548434,1.9921292,1.6120837,1.4244494,1.5037081,1.3997948
ENSG00000198938,0.0,1.3032726,2.3392015,2.2197623,1.8234932,1.6962303,1.5520792,1.5094504
ENSG00000198727,0.0,0.0,1.9494758,1.9283743,1.2144812,1.440226,1.1211094,0.0
ENSG00000198888,0.0,0.0,1.0302627,0.0,0.0,0.0,0.0,0.0
ENSG00000198763,0.0,0.0,1.2413194,0.0,0.0,0.0,0.0,0.0
ENSG00000198840,0.0,0.0,1.9058197,1.2294326,1.1146693,1.3747808,1.2005073,0.0
ENSG00000198886,0.0,0.0,1.7443496,1.650851,1.1247461,1.2538354,1.067477,0.0
ENSG00000211459,0.0,1.6843325,2.0289042,2.3737054,1.7582884,1.8099042,1.4996402,1.5026886
ENSG00000210082,1.2564358,2.7933145,3.4918644,3.8849876,3.0034041,3.001737,2.8069391,2.8973134
ENSG00000125148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2733383
ENSG00000116984,1.3137178,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170873,0.0,0.0,0.0,0.0,1.9534912,0.0,0.0,0.0
ENSG00000129422,1.5745325,0.0,0.0,0.0,0.0,0.0,1.3224856,1.0847406
ENSG00000132938,1.4268103,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196814,0.0,0.0,0.0,0.0,1.173338,0.0,0.0,0.0
ENSG00000185697,0.0,0.0,0.0,1.6456808,0.0,0.0,0.0,0.0
ENSG00000134571,2.34322,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000005810,0.0,1.1234139,1.9184766,1.8670163,1.3707124,0.0,0.96860003,0.0
ENSG00000133392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3292382
ENSG00000092054,1.4793342,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000078814,1.2062995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000100345,0.7212888,1.9745634,0.0,1.6285897,0.0,0.0,1.3768812,1.355135
ENSG00000160808,0.7247279,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000140795,0.7458428,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000133454,2.294113,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000128641,0.0,0.0,1.438446,0.0,0.0,0.0,2.6825356,1.4161198
ENSG00000176658,0.0,0.0,0.0,0.0,0.0,0.0,1.232858,0.9349389
ENSG00000157483,0.0,2.0804045,0.0,0.0,0.0,1.839566,0.0,0.0
ENSG00000142347,0.0,0.0,0.0,1.1422684,0.34750116,0.0,0.0,0.0
ENSG00000197535,0.0,0.0,0.0,0.0,2.2778754,1.3390234,0.0,0.0
ENSG00000066933,0.8344041,0.0,1.261764,0.0,0.0,1.1827903,1.3771029,0.0
ENSG00000099331,0.0,0.0,0.0,0.0,1.1529591,0.0,0.0,0.0
ENSG00000141052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7935331
ENSG00000101605,3.2288303,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000036448,2.6954482,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000142661,0.81956786,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000172399,1.8746848,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138347,1.878432,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000244754,2.1610782,1.5841649,1.8129735,1.9237006,1.8250192,1.7015238,1.7726431,1.7938464
ENSG00000177694,1.0229046,0.0,1.9726071,0.0,0.0,1.6223621,0.0,0.0
ENSG00000102452,0.7549882,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000105835,1.179972,0.0,1.254462,0.0,2.753283,0.0,0.0,1.865788
ENSG00000187109,0.757146,0.0,1.1115785,0.0,0.0,0.0,1.1629927,0.9045449
ENSG00000205531,0.0,0.0,0.0,1.1674979,0.0,0.0,0.0,0.0
ENSG00000134369,0.0,1.8111874,1.7147195,0.0,0.0,0.0,0.0,0.0
ENSG00000166833,0.92228746,0.0,0.0,0.0,0.9696313,0.0,0.0,0.0
ENSG00000151779,1.1696882,0.0,0.92233306,0.0,0.0,0.0,0.0,0.0
ENSG00000172915,1.5629983,0.0,0.0,0.0,0.0,1.5466028,1.0889727,0.0
ENSG00000144426,0.73769385,1.1808316,1.2123203,0.0,0.0,1.6906163,2.2234874,2.2470975
ENSG00000104490,0.0,0.0,0.0,1.235374,0.0,0.0,0.0,0.0
ENSG00000149294,1.6903908,0.0,0.0,0.0,0.0,1.9889452,0.0,0.0
ENSG00000154654,0.0,0.0,1.0548111,0.0,0.0,2.9348955,0.0,0.0
ENSG00000071051,0.0,0.0,0.0,1.5607288,0.0,0.0,0.0,0.0
ENSG00000061676,1.2831264,1.546312,1.3756642,0.0,0.0,0.0,1.3444498,1.2949841
ENSG00000176771,1.4824399,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000084676,1.4961355,1.5194073,2.1270492,1.8951769,1.9115686,1.6909771,1.8229492,1.5719573
ENSG00000140396,1.4145854,0.0,1.2411883,2.0438943,1.4471493,1.4871929,1.2693465,0.0
ENSG00000124151,0.0,1.671847,0.0,0.0,1.2020516,0.0,0.0,0.0
ENSG00000111912,0.0,0.0,1.2731304,0.0,0.0,0.0,0.0,0.0
ENSG00000141027,0.8221686,0.0,1.3748912,1.5387977,1.1520698,1.0060972,1.4234918,1.2316961
ENSG00000196498,0.0,0.0,1.0483294,0.0,0.8377378,0.0,0.0,0.0
ENSG00000104419,0.0,1.3701638,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000103034,0.81364816,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000023228,0.74026513,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000245532,4.686799,3.7051249,3.849045,2.932398,4.335308,2.9165246,3.6075664,3.6938589
ENSG00000078114,3.4430344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000069869,0.0,1.501942,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000049759,0.8549126,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000111859,0.0,2.3763583,0.0,0.8240286,0.0,0.0,0.0,0.0
ENSG00000172260,0.0,0.0,3.5881443,0.0,0.0,3.5663698,0.0,0.0
ENSG00000163491,0.80579114,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000151414,1.7262692,0.0,0.70739603,1.7236848,0.0,0.0,0.0,0.0
ENSG00000214357,0.0,1.4017538,0.0,0.0,0.0,0.0,1.0563382,0.0
ENSG00000162614,2.58027,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196712,1.4977057,1.8030989,1.6445842,0.0,1.4080191,1.5739257,1.9049673,1.6661236
ENSG00000163531,0.0,0.0,0.0,0.0,0.0,0.0,1.5257823,0.853618
ENSG00000102908,1.1538497,1.3118811,1.4015807,1.3263361,0.0,1.0745382,1.373348,0.72178817
ENSG00000101096,0.0,0.0,0.0,1.327969,0.0,0.0,0.0,0.0
ENSG00000116044,0.0,0.0,1.3531631,0.0,1.5781093,0.9411739,0.0,0.0
ENSG00000162599,1.6749692,1.1708382,2.7019117,0.0,1.5298083,1.4478947,2.033195,1.3826679
ENSG00000147862,1.2174454,2.530737,2.2255225,0.0,0.0,1.5746844,2.6373508,2.4550714
ENSG00000141905,0.75314033,0.0,0.87877786,0.0,0.0,0.0,0.0,0.0
ENSG00000165030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9707855
ENSG00000144802,0.0,0.0,0.8829978,0.0,0.0,0.0,0.0,0.0
ENSG00000134259,0.0,0.0,0.0,0.0,0.0,0.0,2.169447,0.9701743
ENSG00000196865,0.77230704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000188158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7066078
ENSG00000116962,0.0,0.0,1.2114502,0.0,0.0,0.0,1.7774935,0.0
ENSG00000164190,1.3099514,1.4635229,1.6713207,1.9701731,1.8030989,1.558342,1.804158,1.6869287
ENSG00000185942,0.0,0.0,0.0,0.0,0.0,2.0933907,0.0,0.0
ENSG00000114857,0.8682526,2.1263444,1.110861,1.7678938,1.1469129,1.1192989,1.1491904,0.0
ENSG00000169760,2.0739918,0.0,0.0,0.0,0.0,1.5399476,1.4002552,0.0
ENSG00000146938,0.0,0.0,0.0,0.0,0.0,1.695685,0.0,0.0
ENSG00000087095,0.0,2.0204408,0.0,0.0,1.0953562,0.0,0.0,0.0
ENSG00000166741,0.0,0.0,1.6364145,0.0,0.0,0.0,0.0,0.0
ENSG00000112992,1.0006812,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134250,0.0,0.0,0.70237327,0.0,0.0,0.0,0.0,0.0
ENSG00000074181,0.0,0.0,0.0,0.0,0.0,0.0,1.1873641,1.0753646
ENSG00000139910,0.0,0.0,1.420211,0.0,0.0,0.0,0.0,0.0
ENSG00000086991,0.0,0.0,1.9710989,0.0,0.0,0.0,0.0,0.0
ENSG00000170485,1.1110997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000135838,0.0,0.0,0.0,0.0,1.0684168,0.0,0.0,0.0
ENSG00000185551,0.0,0.0,0.0,0.0,0.0,0.0,1.1971102,0.0
ENSG00000247809,0.0,0.0,0.0,0.0,0.0,1.1088494,2.725318,1.9751695
ENSG00000113580,0.0,0.0,0.9267828,1.6561468,1.4478947,0.0,0.0,0.0
ENSG00000151623,1.1688849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000123358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6415561
ENSG00000197893,2.0074072,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000078618,0.0,0.0,0.7825694,0.0,0.8222046,0.0,0.0,0.0
ENSG00000106459,0.7363584,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000099250,0.74962014,2.6165543,0.0,0.0,1.72995,0.0,2.2412739,1.5573175
ENSG00000118257,0.0,0.0,0.0,0.0,0.7950163,0.0,0.0,0.0
ENSG00000179915,0.0,0.0,0.0,0.0,0.0,4.8581085,0.0,0.0
ENSG00000021645,0.0,0.0,0.0,0.0,0.0,4.0165524,0.0,0.0
ENSG00000165671,0.0,0.0,0.0,0.0,0.77570736,0.0,0.0,0.0
ENSG00000156831,0.9933431,0.0,0.9172969,0.0,1.1769359,0.0,0.87844884,0.0
ENSG00000076685,0.9248963,0.0,1.0594068,0.0,1.383563,0.0,0.0,0.78646314
ENSG00000178425,0.7947502,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000182667,0.0,0.0,0.0,0.0,0.0,2.6108298,0.0,0.0
ENSG00000140538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1768582
ENSG00000173598,1.2565256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000133961,0.0,1.6654712,0.95708966,0.0,1.6780169,0.0,0.0,0.0
ENSG00000110713,0.73539567,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000154358,1.6396285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000105953,1.1272445,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000147162,0.7441573,0.0,0.8661316,1.5188512,0.0,0.0,0.0,0.0
ENSG00000079482,0.0,0.0,0.0,0.0,0.0,1.0257652,0.0,0.0
ENSG00000091039,1.6793907,0.0,1.2182832,1.5145075,0.9442831,0.0,0.0,0.0
ENSG00000117859,1.0383259,0.0,1.4774611,0.0,0.0,1.4700661,0.0,0.0
ENSG00000145623,0.0,1.5962887,1.618783,0.0,0.0,0.0,1.2733155,1.7070444
ENSG00000249740,0.0,0.0,0.7976897,0.0,0.0,0.0,0.0,0.0
ENSG00000122884,1.418963,0.0,0.0,0.0,1.5456582,0.0,0.9370947,0.0
ENSG00000070756,0.0,0.0,0.0,0.0,0.0,0.0,0.8403866,0.0
ENSG00000112530,1.60291,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175115,0.8673308,0.0,0.0,2.014319,0.0,0.0,0.0,0.0
ENSG00000007168,1.0967491,0.0,1.0401561,1.2395294,1.1265063,1.3398548,1.2933984,1.1623504
ENSG00000076641,0.0,0.0,1.0146496,0.0,1.0825452,0.0,2.0061994,0.0
ENSG00000129116,2.9520874,0.0,0.70433223,0.0,0.0,0.0,0.0,0.0
ENSG00000099260,1.601512,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145730,2.7305422,2.2927542,1.7138174,1.8784344,0.0,0.0,1.2740107,1.67979
ENSG00000152520,0.0,0.0,1.421402,1.8878849,1.6961395,1.1857815,1.6457653,0.9935777
ENSG00000164329,0.86215967,0.0,0.78949517,0.91519415,1.612525,0.0,1.1209688,0.0
ENSG00000090060,0.0,0.0,0.7202852,0.0,0.0,0.0,0.0,0.0
ENSG00000182752,0.0,0.0,0.0,0.0,0.0,1.9607996,0.0,0.0
ENSG00000148498,2.2511363,0.0,2.171051,0.0,0.0,1.749892,3.0927622,2.1387987
ENSG00000116117,1.1267157,0.0,1.4803386,0.0,0.0,1.9837003,0.0,0.0
ENSG00000173193,0.0,0.96647596,0.0,0.0,1.4549041,0.0,0.0,0.0
ENSG00000151883,0.0,0.0,0.0,3.3332253,1.41188,0.0,0.0,0.0
ENSG00000197702,0.7389772,0.0,0.0,0.0,0.0,0.0,1.0763834,0.0
ENSG00000132849,1.5969689,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163939,0.0,0.0,0.0,0.0,1.1297553,0.0,0.0,0.0
ENSG00000185630,1.2790413,0.0,2.0398636,0.0,0.0,0.0,2.2306957,1.3163209
ENSG00000167081,0.7149644,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175198,0.8509718,0.0,1.0455697,0.0,0.0,0.0,0.0,0.0
ENSG00000169851,1.8540704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000184226,2.4918964,0.0,2.2131448,0.0,0.0,2.0694437,0.0,0.0
ENSG00000179715,0.0,0.0,0.0,1.2060555,0.0,0.0,0.0,0.0
ENSG00000180628,0.99759144,0.0,0.0,0.0,0.0,1.2688868,0.0,0.0
ENSG00000078674,1.0471276,0.0,1.2052343,1.363214,1.0376801,1.2083539,1.1142535,0.907445
ENSG00000168300,0.85081804,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000100731,1.1243951,1.1768584,1.182869,2.267788,1.7110252,0.0,0.0,0.0
ENSG00000099139,0.0,0.0,1.1014209,0.0,0.0,0.0,0.0,0.0
ENSG00000140479,0.9241624,0.0,1.6091981,0.0,0.0,0.0,0.0,0.0
ENSG00000150593,0.0,0.0,0.0,1.3189127,0.0,0.0,0.0,0.0
ENSG00000112541,0.71299684,2.4660518,0.0,0.0,0.0,0.0,3.15951,2.135557
ENSG00000115252,0.0,0.0,1.2464155,0.0,0.0,0.0,1.7786856,1.2150648
ENSG00000154678,2.1449895,0.0,0.9728787,0.0,0.0,1.74591,3.7024527,0.0
ENSG00000172572,4.143726,0.0,1.2469013,0.0,0.0,0.0,3.213025,3.7021613
ENSG00000152270,0.0,0.0,0.0,2.6134686,0.0,0.0,0.0,0.0
ENSG00000184588,0.0,0.0,0.0,0.0,2.2085757,0.0,0.0,0.0
ENSG00000113448,2.3943272,1.0571344,1.9693725,1.4549155,2.7270079,2.3160145,0.0,0.0
ENSG00000178104,1.4645021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138735,0.0,0.0,0.0,0.0,0.0,0.0,1.4017538,0.0
ENSG00000205268,1.9736291,0.0,0.0,2.2448308,0.0,0.0,0.0,0.0
ENSG00000171408,0.0,0.0,0.0,0.0,1.3392311,0.0,2.9820566,0.0
ENSG00000073417,0.86801183,1.5988033,0.0,0.0,0.9862786,2.0418253,2.7396607,1.9899446
ENSG00000145431,0.0,0.0,0.0,0.0,1.7227967,0.0,0.0,0.0
ENSG00000170962,0.0,0.0,1.9115684,0.0,0.0,0.0,0.0,0.0
ENSG00000113721,0.0,0.0,0.0,0.0,0.0,0.0,2.1015394,1.8017244
ENSG00000004799,3.1050453,0.0,0.0,0.0,0.0,1.1397064,0.0,2.8425484
ENSG00000107438,0.0,1.8605714,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000154553,1.4823081,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163110,3.8167322,2.1242876,1.2425891,0.0,1.197191,1.2284827,1.2625811,2.1380563
ENSG00000121892,0.0,0.0,1.1921343,1.2177385,1.1345994,0.0,0.0,0.0
ENSG00000083642,0.0,0.0,0.88001454,0.0,1.2508022,0.95061547,0.9089458,0.0
ENSG00000133401,1.7995096,0.0,0.87062657,0.0,0.0,0.0,2.9996629,0.0
ENSG00000121440,2.1812954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000173517,1.2654967,2.5187902,1.527545,0.0,2.0856657,0.0,0.0,0.0
ENSG00000134020,0.99339664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000261371,0.0,1.8757367,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197329,0.0,1.5240247,0.0,0.0,0.86533415,0.0,0.0,0.0
ENSG00000139946,0.0,0.0,0.0,0.0,0.0,0.0,1.0879934,0.0
ENSG00000170525,0.0,0.0,0.0,0.0,1.6564898,0.0,0.0,0.0
ENSG00000197121,0.0,0.0,0.7159524,0.0,0.0,0.0,0.0,2.155295
ENSG00000154330,1.4244496,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000112137,2.986825,0.0,0.0,0.0,0.9918467,0.0,0.0,0.0
ENSG00000112419,0.0,1.760777,0.0,0.8242378,0.0,0.0,0.0,0.0
ENSG00000134686,0.9242082,0.0,0.994737,0.0,0.0,0.0,0.0,1.073943
ENSG00000173889,0.88195956,0.0,0.9135247,1.4833611,1.0160534,0.0,0.8452082,0.0
ENSG00000106443,0.0,0.0,0.86689067,0.0,0.0,0.0,0.0,0.0
ENSG00000025293,0.0,0.0,0.0,0.0,1.3508799,0.0,0.0,0.0
ENSG00000135365,1.1239742,0.0,1.7579904,1.2554483,1.6560609,0.0,1.231739,1.0248604
ENSG00000118482,0.0,0.0,1.00248,0.0,0.0,0.0,0.0,0.0
ENSG00000146247,1.0933733,0.0,1.3259788,1.42053,1.4413333,1.0491725,1.4665935,1.3048375
ENSG00000102893,0.77271456,0.0,0.0,0.0,1.5359776,0.0,0.82568765,0.0
ENSG00000019144,0.0,0.0,1.0119671,0.0,0.0,0.0,0.0,0.0
ENSG00000144824,1.4248691,0.0,1.3092604,0.0,0.0,0.0,1.1210384,1.4244499
ENSG00000033800,0.8772576,0.0,1.0970149,1.2455796,1.7049222,0.0,0.7110692,0.8102648
ENSG00000073921,1.0917923,2.8079755,1.5663123,2.0807128,2.373705,1.6145777,1.6228517,1.9992776
ENSG00000153823,0.0,0.0,2.495994,0.0,0.75824696,0.0,0.0,0.0
ENSG00000011405,0.0,1.4842179,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145675,0.7237692,0.0,0.0,1.9911717,0.9982945,0.0,0.0,0.0
ENSG00000141506,0.0,0.0,0.0,1.768901,0.0,0.0,0.0,0.0
ENSG00000115020,0.0,0.0,0.0,0.0,1.1007504,0.0,0.0,0.0
ENSG00000150867,0.0,0.0,0.0,2.863346,1.5521536,1.553327,0.0,0.0
ENSG00000107242,1.4391205,0.0,0.0,0.0,0.0,0.0,0.0,2.615516
ENSG00000180957,0.0,0.0,1.0995466,0.0,0.0,0.0,0.0,0.0
ENSG00000154217,0.0,3.5212352,0.0,3.0331657,0.0,0.0,1.1737623,3.062036
ENSG00000090975,0.0,1.1620865,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000118762,0.0,0.0,1.109803,0.0,0.0,0.9512001,0.0,0.0
ENSG00000171033,0.8522425,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000065243,0.0,0.0,0.0,0.0,0.8887353,0.0,0.0,0.0
ENSG00000057294,1.7281706,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000144283,0.0,1.9115684,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000127472,0.0,0.0,2.120513,0.0,0.0,0.0,3.701615,3.4105973
ENSG00000118495,0.0,0.0,1.2738717,0.0,0.0,0.0,0.0,0.0
ENSG00000182621,0.0,2.9969423,2.34713,1.2516708,0.0,2.8732533,0.0,0.0
ENSG00000101333,1.2124033,0.0,0.0,0.0,0.0,0.0,2.5400012,1.0857275
ENSG00000138193,0.0,0.0,0.0,0.0,0.0,1.3571668,1.2787143,0.0
ENSG00000115896,2.7437682,0.0,0.0,0.0,0.0,0.0,2.4774687,1.9760935
ENSG00000154822,2.3603325,0.0,0.0,1.9385749,1.5444741,0.0,0.0,0.0
ENSG00000182836,1.7224505,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000075651,1.0732698,0.0,0.97119284,0.0,0.0,0.0,1.6100783,0.0
ENSG00000169499,0.0,0.0,0.0,1.2404025,0.0,0.0,0.0,0.0
ENSG00000052126,2.3166356,0.0,2.4234338,0.0,0.0,2.2425706,0.0,0.0
ENSG00000120278,0.0,3.000829,0.0,0.0,0.0,0.89365375,0.0,0.0
ENSG00000198523,0.7650776,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000152952,0.7712431,0.0,1.2301086,0.0,0.0,0.0,0.0,0.0
ENSG00000067113,0.9701234,1.9309744,0.0,0.0,0.0,1.5093099,0.0,1.4762876
ENSG00000188313,0.0,1.2678769,0.0,0.0,1.5310847,0.0,0.0,0.0
ENSG00000114698,0.0,0.0,1.1000812,0.0,0.0,1.9086273,0.0,0.0
ENSG00000100979,0.0,0.0,0.0,0.0,1.0011168,0.0,0.0,0.0
ENSG00000120594,0.0,1.9870872,1.7635415,0.0,2.9399033,1.8081968,0.0,0.0
ENSG00000076356,0.0,2.1651092,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000109099,0.0,0.0,0.8731768,0.0,0.0,1.6951401,0.0,0.0
ENSG00000132424,1.5279217,0.0,1.647795,1.4597058,1.3286257,1.5231827,1.6142553,1.3965819
ENSG00000128567,0.0,1.4828343,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143442,0.0,0.0,0.0,0.0,0.0,0.8435064,1.0150421,0.0
ENSG00000127948,0.7932552,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143190,0.0,0.0,0.87910724,0.0,0.0,0.0,0.95753455,0.0
ENSG00000112033,0.0,0.0,0.0,0.0,1.1772463,0.0,0.0,0.0
ENSG00000132170,0.0,1.7148441,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000109819,1.7188716,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000110841,2.026875,2.372734,1.3792114,0.0,0.0,0.0,0.879768,0.0
ENSG00000163644,1.2956581,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163590,1.6021447,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000058272,0.71702385,0.0,0.9231553,1.6670378,1.2560763,1.3818856,1.7529427,2.0819392
ENSG00000077157,2.8425484,0.0,0.0,0.0,0.0,0.0,0.9910474,1.5928466
ENSG00000088808,1.1461438,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000101445,0.0,0.0,0.0,1.821645,0.0,0.0,0.0,0.0
ENSG00000158528,1.4913149,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000221914,0.0,1.4391819,0.727178,0.0,0.0,0.0,0.3471245,0.96992004
ENSG00000073711,1.1266804,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000066027,0.77168083,0.0,0.0,1.2184098,0.0,0.0,0.0,0.0
ENSG00000078304,1.3125756,0.0,0.0,2.6605234,1.1835773,0.0,0.0,0.0
ENSG00000138814,0.0,0.0,1.7093554,1.7546873,1.7580898,0.0,0.0,0.0
ENSG00000120910,1.0599611,1.1508865,0.0,1.002715,0.0,0.0,0.0,0.0
