,ASDC,BFU-E,Basophilic Erythroblast,CD14 Mono,CD16 Mono,CD4 Central Memory,CD4 Effector Memory,CD4 Naive,CD4 Regulatory,CD8 Central Memory,CD8 Effector Memory 1,CD8 Effector Memory 2,CD8 Naive,CD8 Tissue Resident Memory,CFU-E,CLP,Cycling Progenitor,Early GMP,Early ProMono,EoBasoMast Precursor,GMP-Cycle,GMP-Mono,GMP-Neut,HSC,Immature B,LMPP,Large Pre-B,Late ProMono,MEP,MLP,MLP-II,MPP-MkEry,MPP-MyLy,Mature B,Megakaryocyte,Megakaryocyte Precursor,NK,NK CD56high,NK Proliferating,Orthochromatic Erythroblast,Plasma Cell,Polychromatic Erythroblast,Pre-ProB,Pre-cDC,Pre-pDC,Pre-pDC Cycling,Pro-B Cycling,Pro-B VDJ,Pro-Erythroblast,Small Pre-B,Stromal,T Proliferating,cDC1,cDC2,pDC
ENSG00000104915,0.0,0.9263412080429219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9351607859134674,0.0,0.9302689422059942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.938637517116688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9259259259259259,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000135604,0.0,0.0,0.0,0.0,0.9669582887932107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9777516634375961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9629629629629629,0.0
ENSG00000079950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9858561235445517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9814814814814815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000076944,0.8410386410024431,0.0,0.0,0.8779829155515742,0.9041194761240924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7962962962962963,0.0,0.0,0.0,0.8636242073995096,0.0,0.0,0.8171602884928385,0.0,0.0,0.0,0.0,0.0,0.8757259724316774,0.0,0.0,0.0,0.0,0.0,0.0,0.9015977470963089,0.824360171953837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83745186858707,0.0,0.0,0.0,0.0,0.7986296945148044,0.0,0.0,0.0,0.0,0.8316159998929059,0.0
ENSG00000113387,0.20325282878345913,0.07556319457513315,0.10682723919550578,0.0816442745703238,0.031722582048839994,0.03247287427937543,0.024134696633727463,0.016310370630688138,0.15419311766271238,0.028563293042006315,0.06756802068816291,0.07130806203241702,0.010982660231766877,0.02618596288892958,0.10954768459002177,0.05816634385674088,0.05272443316600941,0.05155748239269963,0.22841155860159132,0.07080210690145139,0.07328803561351917,0.14676806882575708,0.06431136087135032,0.009139478206634521,0.021514211539868957,0.03124145777137191,0.16062751081254747,0.1724247446766606,0.04074069084944548,0.049191426347803185,0.11487016081809998,0.015223357412550185,0.013002725663008514,0.022704333066940308,0.013838328697063305,0.08957014812363519,0.08939530231334546,0.057821543128402146,0.14997247413352685,0.0,0.16613610475151627,0.0091170867284139,0.09287884279533669,0.23382988351362724,0.1287755756466477,0.27020936321329186,0.11547859399406998,0.05350509396305791,0.1263279970045443,0.16929515533977085,0.09744865474877534,0.343353200841833,0.28064482079611885,0.15154719904617028,0.25293280460216383
ENSG00000163541,0.705763065152698,0.7162082129054599,0.7095500164561801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7125040513497812,0.0,0.7264061835077074,0.7156969673103757,0.0,0.0,0.7037037037037037,0.0,0.0,0.0,0.0,0.7161148808620594,0.7161336408721076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7648235890600417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7084795446307571,0.7131377248852341,0.714062069301252,0.740888073488518,0.0,0.7156790826055739,0.0,0.0,0.7479657287950869,0.7050692196245547,0.0,0.0
ENSG00000172340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000064607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000165416,0.0,0.9097940447153868,0.9118244990154549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9143590397304959,0.0,0.9074074074074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9141193959448073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9227203252138915,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196562,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000129103,0.0,0.9184040360980563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9290043921382339,0.0,0.9127828235979434,0.9074074074074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9074785974290636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9099789648144333,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116030,0.4398893117904663,0.43039430070806434,0.4133938517835405,0.0,0.41574277811580235,0.0,0.0,0.0,0.5112994291164257,0.0,0.0,0.0,0.0,0.0,0.4169579424239971,0.4000948601298862,0.4104967602977046,0.3913699818982018,0.0,0.3829821315076616,0.370367055689847,0.36685619199717484,0.36012087927924263,0.3736754004602079,0.0,0.3862344909597326,0.531409180826611,0.0,0.3958210591916685,0.4101478501602455,0.4205885043850652,0.37856811395397894,0.3787111595824913,0.0,0.0,0.4507180960090072,0.0,0.0,0.5294034690768631,0.0,0.35185185185185186,0.37393647873843155,0.4721406267748939,0.42076382261735423,0.4133938517835405,0.4735820492108663,0.554143237846869,0.0,0.42627483716717474,0.0,0.36706050678535745,0.5639037004223576,0.40698584693449513,0.40823321430771436,0.4378870460722182
ENSG00000188612,0.12646114495065477,0.17066444180629872,0.12733651090551307,0.05428293678495619,0.07066671053568523,0.030925830205281574,0.028132267572261668,0.0277263014404862,0.08531243050539936,0.02930226039003443,0.044780866967307195,0.04341243483402111,0.02661079278698674,0.031242779007664433,0.15915551781654358,0.12756253723744992,0.1508674124876658,0.10708734393119812,0.05846440460946825,0.13683193922042847,0.08313224492249666,0.059659721674742525,0.042514270102536236,0.09682031362145035,0.035418563418918185,0.12206543926839475,0.26106597096831713,0.04031798574659559,0.15772220381984003,0.15084651443693373,0.14778908314528288,0.12187973106348957,0.10456801233468233,0.03023077823497631,0.057245476378334895,0.1864071918858422,0.06571212962821678,0.05112821084481699,0.17918798106688041,0.0,0.018518518518518517,0.0484325819545322,0.18781104131981177,0.11663248031227677,0.14559613002671135,0.2578965116430212,0.2892336326616782,0.15269362816104182,0.1452867278346309,0.10704548491372003,0.04824360211690267,0.1517060101032257,0.05115601641160471,0.0657249214472594,0.11466840792585302
ENSG00000184900,0.5814272264639536,0.49575501569995173,0.5693505858933484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49885902139875626,0.0,0.5624651003766943,0.5021887885199653,0.5332371117892089,0.45862223483898024,0.508538093831804,0.5192237121087534,0.4607183226832637,0.0,0.0,0.48514750930998063,0.5353843249656536,0.0,0.48607939260977284,0.4595926624757272,0.0,0.4806577640551108,0.46468949759448014,0.0,0.4444444444444444,0.6052697919033192,0.0,0.0,0.5911362568537394,0.0,0.0,0.46872826086150277,0.4638565712504917,0.5920691192150116,0.5554456600436458,0.6247265427200882,0.4901581351403837,0.0,0.554425491227044,0.0,0.0,0.46254821508019056,0.5073962366139447,0.4980708161989848,0.5712414670873571
ENSG00000100242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9937022229035696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9814814814814815,0.0,0.0,0.0
ENSG00000092201,0.0,0.7883720177191275,0.8301035530037351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8200092613697052,0.0,0.7743533054987589,0.7620862015971431,0.0,0.0,0.7654164256872954,0.0,0.0,0.0,0.0,0.0,0.8011836773819394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7960188874491939,0.0,0.0,0.0,0.0,0.0,0.7592592592592593,0.0,0.7614250271408646,0.7745137391267,0.7916064781171305,0.7973377130649708,0.0,0.8386819550284633,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000102710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000213246,0.5499579972691007,0.5439415408505334,0.6409884051040367,0.0,0.664350751373503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5567634282288728,0.0,0.5340868808605053,0.5399470406549948,0.0,0.5204821482852653,0.5220487360601072,0.0,0.0,0.5299969381756253,0.0,0.5508958134386275,0.5225452526851937,0.0,0.5984715521335602,0.0,0.0,0.5893417762385474,0.5373071498341031,0.0,0.7875844858310841,0.6418901141043063,0.0,0.0,0.0,0.0,0.0,0.5185185185185185,0.5234917038016849,0.5231550192391431,0.5211050124080093,0.522871955677315,0.5333429663269608,0.0,0.6283593431667045,0.0,0.0,0.562821669711007,0.5230706245810898,0.5936827427811093,0.0
ENSG00000148290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000148248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9844054436242139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9814814814814815,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000148296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000157303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000178691,0.0,0.0,0.9629629629629629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9730417496628232,0.0,0.0,0.9703255339905068,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000177868,0.0,0.0,0.9629629629629629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9724951044276908,0.0,0.0,0.0,0.0,0.0,0.0,0.9680593720188847,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198168,0.7146807688253897,0.7124867196436282,0.7433141182970118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7264922890398238,0.0,0.7478740712006887,0.7056194510724809,0.0,0.0,0.7130124568939209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.894900565897977,0.736069338189231,0.0,0.0,0.0,0.0,0.7063745922512479,0.7409164982813375,0.7269679782567201,0.7037037037037037,0.73272294026834,0.8166709906525083,0.7952033402743163,0.0,0.7561081261546524,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169895,0.0,0.0,0.9629629629629629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9637426722932745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9731873240735796,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117614,0.44299906492233276,0.4047054593209867,0.38286589582761127,0.0,0.4609408069539953,0.0,0.0,0.0,0.45279392931196427,0.0,0.0,0.0,0.0,0.0,0.39852763105321815,0.44121559571336816,0.38773424868230466,0.3878223995367686,0.0,0.3955724890585299,0.37764519784185624,0.3725461507285083,0.0,0.4835211932659149,0.0,0.4260841839843326,0.5261618494987488,0.0,0.46335582931836444,0.42706861981639155,0.48248888828136305,0.4764740897549523,0.4426843645396056,0.0,0.0,0.3920555081632402,0.0,0.0,0.49121158983972335,0.0,0.0,0.37037037037037035,0.48418901915903445,0.397296565550345,0.3936295012633006,0.4120474546043961,0.4711115834889589,0.5681812111978177,0.38972165407957854,0.6669541641517922,0.0,0.478463187261864,0.3975227276484172,0.4353029165003035,0.4124365989808683
ENSG00000165025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.947684665520986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9444444444444444,0.9511807715451276,0.9661724004480574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000125755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000135316,0.0,0.7446142412998058,0.7487754302996176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7554187046156989,0.0,0.7414671602072539,0.7418595607633944,0.0,0.0,0.7590284921504833,0.748564749956131,0.0,0.0,0.0,0.0,0.7463632038346043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7542285367294594,0.0,0.0,0.0,0.0,0.0,0.0,0.7483033151538284,0.7483751078446707,0.7500819188577158,0.7407407407407407,0.7693120020407217,0.0,0.7778453263971541,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000100321,0.0,0.0,0.9007358495835904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8237146249523869,0.0,0.7990286615159776,0.8095772972813359,0.0,0.0,0.8240887875910159,0.8075520451422091,0.8161152722658934,0.0,0.0,0.7962962962962963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8340418327737738,0.0,0.7986118561691709,0.0,0.8422331224989008,0.0,0.8941867660593104,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000108639,0.8740607776023723,0.8268727737444418,0.8199809734468106,0.0,0.8907349120687555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8360233936044905,0.0,0.0,0.0,0.0,0.8532551769857053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8148148148148148,0.0,0.0,0.8310011106508749,0.0,0.0,0.0,0.0,0.8324026266733805,0.0,0.0,0.0,0.8648826170850683,0.8743212719758352,0.0
ENSG00000008282,0.0,0.7061018855483444,0.6296296296296297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6558990003886046,0.6766176422437032,0.7237607494548515,0.6846837997436523,0.0,0.6555725899007585,0.6483309125458753,0.0,0.0,0.7884988354312049,0.0,0.7393732446211355,0.6444884240627289,0.0,0.7558431183850324,0.6782038311163584,0.0,0.7745939316572966,0.7660679706820736,0.0,0.0,0.7134736986071976,0.0,0.0,0.0,0.0,0.0,0.0,0.6641273686179409,0.0,0.66121416621738,0.6422730761545675,0.7119138373268975,0.0,0.637583707217817,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000055070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000147526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9661714754722737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9796733469874771,0.0,0.0,0.9629629629629629,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000013810,0.0,0.0,0.8723976910114288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8765679090111343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9093607156365006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9601911549214963,0.0,0.0,0.0,0.0,0.0,0.0,0.8916074777090991,0.0,0.0,0.0,0.9113083647357093,0.9087181753582425,0.0,0.8703703703703703,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000171148,0.0,0.9444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9529490978629501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9638364303995062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9445206158690982,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000064995,0.0,0.0,0.964099070540181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9629629629629629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9735967715581259,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9814814814814815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9852080113357968,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000270647,0.0,0.8352955325886056,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8404609572004389,0.0,0.8579639295736948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8824275996949937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8369393481148614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8376245454505638,0.8718942171997495,0.8993199655303249,0.0,0.8471842032891733,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000166012,0.0,0.7211162227171438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6932252811061012,0.6817085820215719,0.701537635591295,0.7188729467215361,0.0,0.7182192272610135,0.6839418676164415,0.6670896510283152,0.6772062933003461,0.7385014074820059,0.0,0.7412438900382431,0.0,0.0,0.7742819786071777,0.6863856613636017,0.0,0.7704948451783922,0.7512597883189166,0.0,0.0,0.6966269369478579,0.0,0.0,0.0,0.0,0.0,0.0,0.6793759454179693,0.0,0.677798103403162,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000178913,0.0,0.6303720816417977,0.5925925925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6193790181919381,0.6588711297070539,0.6335645825774582,0.6272781910719695,0.0,0.6240914938626466,0.5993622828412939,0.0,0.0,0.6831012103292677,0.0,0.6721804572476281,0.6331979268127017,0.0,0.6711541844738854,0.6458465379697306,0.6351768098495625,0.6865284685735349,0.6714334454801347,0.0,0.0,0.6238014499346415,0.0,0.0,0.0,0.0,0.0,0.0,0.6720861439351682,0.0,0.6183322083067011,0.6016733006194785,0.6631855147856253,0.7606856105504213,0.6022396518124474,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000273841,0.0,0.8241577060134323,0.837105722339065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8464563224050734,0.0,0.81617706462189,0.8131061792373657,0.0,0.799691371343754,0.8018714034998858,0.0,0.0,0.0,0.0,0.8042980576003039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8277441671601048,0.0,0.0,0.0,0.0,0.0,0.0,0.7962962962962963,0.0,0.8018174899948968,0.0,0.0,0.0,0.8666109001194989,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000149591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000158710,0.4660194836280964,0.3837788138124678,0.23629445279086078,0.2702203205338231,0.24378167810263457,0.26375277395601626,0.27676734880164816,0.0,0.3193929029835595,0.0,0.0,0.0,0.0,0.0,0.32311968670950997,0.23096905372760915,0.3240937778243312,0.28443920612335205,0.3647622753072668,0.3252148186718976,0.26244853492136355,0.2678412883370011,0.23726782864994472,0.2703047140880867,0.294424910236288,0.2665267233495359,0.2424145362995289,0.2684612715685809,0.413115159228996,0.25227708617846173,0.235176889984696,0.30155609051386517,0.2614262777346152,0.30831015551531754,0.7365398749157235,0.5461117338251185,0.0,0.3463199260058226,0.3622395628028446,0.0,0.2222222222222222,0.0,0.23659005319630658,0.4330215597594226,0.24260203926651566,0.3581183343021958,0.23306740434081466,0.0,0.2687876445275766,0.0,0.0,0.353447996907764,0.4908060983375267,0.38467500386414705,0.5178135931491852
ENSG00000162367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9883771450431259,0.0,0.0,0.0,0.0,0.0,0.0,0.9685809281137254,0.0,0.0,0.0,0.0,0.0,0.0,0.9629629629629629,0.0,0.0,0.0,0.0,0.0,0.0
