,B Cells,Basal,Endothelial,Fibroblasts,Intercalated,Ionocytes,Macrophages,Mucous,Myoepithelial,Myofibroblasts,RBCs,Schwann Cells,Seromucous,Serous,Striated,T Cells
ENSG00000117983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.554636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117984,0.0,1.351989,0.0,0.0,0.972474,1.2067323,0.95699084,1.2835035,0.83588207,0.0,0.0,0.0,0.0,0.3420852,1.7921195,0.0
ENSG00000110651,0.0,1.787919,1.7814181,2.2455857,1.4517403,1.4469643,1.4086024,1.5223418,1.7748777,1.8224053,0.0,2.004255,0.0,0.55280197,0.0,0.0
ENSG00000205531,0.0,0.0,0.0,0.0,0.0,0.42614055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000244734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7850084,0.0,0.0,0.0,0.0,0.0
ENSG00000166337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19378865,0.0,0.0
ENSG00000175390,0.0,0.8563849,0.0,0.0,0.7849974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31608528,0.0,0.0
ENSG00000166441,0.0,0.0,0.0,0.0,0.84606254,0.0,0.0,0.7879559,0.0,0.0,0.0,0.0,0.0,0.314133,0.0,0.0
ENSG00000176009,0.0,0.0,0.0,0.0,0.0,2.4658275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000110321,0.0,0.0,0.0,0.0,0.5374682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16380942,0.0,0.0
ENSG00000050165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1549653,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000110696,0.0,0.0,0.0,0.0,0.55928934,1.0476242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17339565,0.0,0.0
ENSG00000110700,1.8962563,2.9533482,2.4475217,2.401844,2.888272,2.8231387,2.6268976,2.782014,2.851086,2.532881,1.7493311,1.8404571,1.821102,2.022734,2.255601,2.563105
ENSG00000070081,0.8094555,0.0,0.0,0.0,0.999557,0.0,0.0,1.7101281,0.0,0.0,1.3365476,1.3308996,1.3123938,1.545338,0.0,1.0859976
ENSG00000134339,0.0,0.0,0.0,0.0,2.2891212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000173432,0.0,2.2390046,0.0,0.0,3.3447928,0.0,0.0,0.0,4.070111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134333,0.0,0.84568846,0.0,0.0,0.79630184,1.0062953,0.0,0.0,1.1945362,0.0,0.0,0.0,0.0,0.4433859,0.0,0.0
ENSG00000049449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17679794,0.0,0.0
ENSG00000085063,0.0,0.0,1.3473926,0.0,1.3424702,1.6861336,0.0,0.8369199,1.2661365,0.0,0.0,0.0,0.0,0.29428107,0.7466342,0.0
ENSG00000135374,0.0,0.0,0.0,0.0,0.7218406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000135373,0.0,0.0,0.0,0.0,0.5533197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000026508,0.0,0.0,0.0,0.0,0.6883131,0.0,0.0,0.92023885,0.0,0.0,0.0,0.0,0.0,0.5971648,0.0,0.0
ENSG00000187479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5243057,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000157613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8327848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000110492,0.0,0.0,0.0,0.0,0.6638993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23280627,0.0,0.0
ENSG00000149131,0.0,0.0,0.0,1.4689064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134827,0.0,0.0,0.0,0.0,2.4913943,0.0,0.0,0.9582769,0.0,0.0,0.0,0.0,0.0,0.35300842,0.0,0.0
ENSG00000134825,0.7428161,0.0,0.0,0.0,1.1383708,0.0,0.0,1.2030015,0.0,0.0,0.0,0.0,0.0,0.781722,0.0,0.0
ENSG00000167996,1.750997,3.4602888,2.880105,3.0657198,2.9287717,3.86589,3.3024082,2.9667633,3.1172838,3.1186996,1.7231612,2.970212,1.818935,1.6939034,3.0193267,2.4650664
ENSG00000124939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0343356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162191,0.0,0.0,0.0,0.0,0.0,1.2540193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000168003,0.0,0.0,0.0,0.0,0.0,0.48192996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000176340,0.0,1.1534922,0.0,0.0,1.0185912,1.7434809,0.0,1.4048783,0.0,0.0,0.0,0.0,0.0,0.6442552,1.5110048,0.0
ENSG00000110011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13860296,0.0,0.0
ENSG00000173511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.157307,0.0,0.0
ENSG00000173486,0.0,0.0,0.0,0.0,1.1780272,1.2781227,0.0,1.2605855,0.0,0.0,0.0,0.0,0.0,0.59308875,0.0,0.0
ENSG00000173457,0.0,0.0,0.0,0.0,0.0,0.9918348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2784097,0.0,0.0
ENSG00000126432,0.0,1.8089476,0.0,0.0,1.162275,2.1183405,0.0,0.8853749,0.0,0.0,0.0,0.0,0.0,0.49657667,1.7339706,0.0
ENSG00000168066,0.0,0.0,0.0,0.0,0.0,0.8973479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000149809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19026403,0.0,0.0
ENSG00000149806,1.7219801,2.8892803,2.2927446,2.2433233,2.340738,2.542797,2.468768,2.1912029,2.8275094,2.5623686,1.0182793,1.632128,1.3015177,1.4438918,1.9431729,2.5647647
ENSG00000245532,0.54458547,2.6481962,2.5028324,1.8626367,2.1839333,2.632259,2.1082895,3.4521868,1.4491407,1.9697706,0.0,1.9185557,1.4326515,1.5439905,1.8578271,1.6365395
ENSG00000251562,3.3147826,5.178491,5.2209697,5.2133555,4.8949795,5.363244,4.665117,4.913464,5.3309484,5.457,2.9064143,4.7983446,3.4923277,3.3453474,3.9988933,5.382362
ENSG00000172922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15505116,0.0,0.0
ENSG00000172757,0.0,0.0,0.91080606,0.0,0.999557,1.7514212,1.3477087,1.1950178,1.3516222,0.0,0.0,0.0,0.0,0.2901109,0.0,1.3281156
ENSG00000084207,0.0,1.8170263,0.0,1.3373637,0.9730839,2.361259,0.0,0.0,1.5642918,1.3924761,0.0,0.0,0.0,0.0,1.5262755,0.0
ENSG00000167799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19054402,0.0,0.0
ENSG00000110717,0.0,0.0,0.0,0.0,0.0,0.9531374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29411542,0.0,0.0
ENSG00000149357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18774888,0.0,0.0
ENSG00000110195,0.0,0.0,0.0,0.0,1.7265754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19379619,0.0,0.0
ENSG00000214530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5182467,0.0,0.0,0.0,0.0,0.0,0.16543637,0.0,0.0
ENSG00000118363,0.0,0.0,0.0,0.0,0.89600784,0.76208854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5482641,0.0,0.0
ENSG00000149273,1.8317289,3.4499454,2.4158137,2.4077258,2.8613665,2.6716218,2.6776004,2.6850634,3.0357666,2.5586953,1.7563295,1.8016257,1.7554126,1.8806896,2.287298,3.1757407
ENSG00000151366,0.0,0.0,0.0,0.0,1.2151713,1.3763328,0.0,0.78665084,0.73661375,0.0,0.0,0.0,0.0,0.6299416,0.8889041,0.0
ENSG00000150687,0.0,0.0,1.162766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000166002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5869346,0.0,0.0
ENSG00000152558,0.0,0.0,0.0,0.0,1.0097128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25931495,0.0,0.0
ENSG00000075239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1704535,0.0,0.0
ENSG00000109846,0.0,0.0,0.0,0.0,1.1009178,0.0,0.0,0.0,1.4751163,0.0,0.0,2.5386972,0.0,0.44997865,0.0,0.0
ENSG00000150779,0.0,0.0,0.0,0.0,0.0,0.33594802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000076043,0.0,0.0,0.0,0.0,0.5796089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36219645,0.0,0.0
ENSG00000149591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.728589,2.922216,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000137731,0.0,0.0,0.0,0.0,0.0,0.8973479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7103755,0.0
ENSG00000198851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4173028
ENSG00000167283,0.0,1.7457817,1.0299152,0.93034774,1.5147158,2.0941038,1.3242545,1.4987847,1.504661,1.3184105,0.0,0.0,0.0,1.1015543,1.7996867,1.4753764
ENSG00000118181,1.5842268,2.7888627,1.9788494,2.0034199,2.5008802,2.3842955,2.2068827,2.3292258,2.4407964,2.2159302,1.2906115,1.3549347,1.4656963,1.5800705,1.9063481,2.5321698
ENSG00000109971,0.0,0.0,0.0,0.0,0.95083463,1.2206688,0.0,0.53624314,0.0,0.0,0.0,0.0,0.0,0.2726873,0.0,0.0
ENSG00000149547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17952201,0.0,0.0
ENSG00000084234,0.0,0.0,0.0,0.0,0.0,1.2352157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000149418,0.0,0.0,0.0,0.0,0.0,0.9607902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000067082,0.0,1.2430282,0.0,0.0,1.4196086,1.7214413,0.0,1.7553135,0.0,0.0,0.0,0.0,0.0,0.21424471,0.0,1.3027846
ENSG00000178372,0.0,0.0,0.0,0.0,2.3491278,0.0,0.0,0.8873872,0.0,0.0,0.0,0.0,1.3524551,1.2208749,0.0,0.0
ENSG00000178363,0.0,0.0,0.0,0.0,0.0,1.1839075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4699857,0.0
ENSG00000165629,0.0,0.0,0.0,0.0,0.5791395,1.4261904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32161114,0.0,0.0
ENSG00000026025,0.0,0.0,2.3704734,2.6818168,0.0,0.0,0.0,0.0,2.6683953,2.5642111,0.0,2.557736,0.0,0.0,0.0,0.0
ENSG00000150093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4069703,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000107562,0.0,0.0,0.0,1.4280545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000122862,0.0,0.0,1.6338791,0.0,0.0,0.0,0.6203608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5466028
ENSG00000180817,0.0,0.0,0.0,0.0,0.86227906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36546877,0.0,0.0
ENSG00000197746,0.0,0.0,0.0,0.0,0.6209477,0.0,0.0,0.9421281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000166295,0.0,0.0,0.0,0.0,0.81058645,1.1437731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5679069,0.0,0.0
ENSG00000168209,0.0,1.2254232,0.84267706,1.419438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000165637,0.0,0.31995186,0.0,0.0,0.5791744,1.4114063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31934774,0.0,0.0
ENSG00000156113,0.0,0.0,0.0,0.0,0.7108918,1.1488976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17508176,0.0,0.0
ENSG00000138326,1.9160281,3.4797447,2.6184578,2.511632,3.0336185,2.9513888,2.8961198,2.9290347,3.1529849,2.5680935,1.8384554,1.7976172,1.96646,2.0045998,2.4555178,2.94496
ENSG00000189129,0.0,0.0,0.0,1.3977274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000165678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19476168,0.0,0.0
ENSG00000148671,0.0,1.9648762,1.7560066,1.5696934,0.995975,1.0633694,0.0,0.0,0.0,2.8018978,0.0,0.0,0.0,0.5698879,0.803763,0.0
ENSG00000107796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0104094,2.5532148,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000107438,0.0,1.6725731,0.0,0.0,0.577624,0.0,0.0,0.0,1.173608,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000077147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3986454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000171314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18359374,0.0,0.0
ENSG00000166136,0.0,0.0,0.0,0.0,0.79349285,1.3099182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39823163,0.0,0.0
ENSG00000173915,0.0,1.160969,0.0,0.0,1.0657897,1.3099182,0.0,1.0180243,0.8705055,0.0,0.0,0.0,0.0,0.7316961,1.1478021,0.0
ENSG00000150593,0.0,0.0,0.0,0.0,0.87595844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61629575,0.0,0.0
ENSG00000165672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1449396,0.0,0.0
ENSG00000166033,0.0,0.0,0.0,1.2058896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000187908,0.0,0.0,0.0,0.0,1.6178913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000065154,0.0,0.0,0.0,0.0,0.65253055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18385099,0.0,0.0
ENSG00000176171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28190944,0.0,0.0
ENSG00000148803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21271223,0.0,0.0
ENSG00000127884,0.0,0.0,0.0,0.0,0.7002069,0.4712074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71373105,0.0,0.0
ENSG00000110799,0.0,0.0,1.6129673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000010278,0.0,2.4199018,1.7643762,0.0,1.7479639,3.157351,0.0,1.487458,1.6417239,1.3258771,0.0,2.7213583,0.6151254,0.8413538,1.9168503,0.0
ENSG00000111639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25874144,0.0,0.0
ENSG00000111640,1.4142185,2.511374,2.1116865,1.8193679,2.2496762,2.929874,2.2269235,2.4019961,2.823851,2.2569933,1.5939784,1.7870619,1.6698842,1.6342111,2.8524957,1.9644806
ENSG00000089693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18802859,0.0,0.0
ENSG00000159335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2400527,1.0931753,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000111669,0.0,1.1732852,0.0,0.0,1.0582383,1.7124312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40735736,0.8722536,0.0
ENSG00000111678,0.0,1.2402295,0.0,0.71656805,0.567937,0.0,0.0,0.7629333,1.3134196,0.0,0.0,0.0,0.0,0.34559533,0.0,0.0
ENSG00000215021,0.0,0.0,0.0,0.0,0.6159247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19891255,0.0,0.0
ENSG00000182326,0.0,0.0,0.0,1.4858689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000159403,0.0,0.0,0.0,1.6916993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175899,0.0,0.0,1.949605,0.0,0.0,0.0,0.0,0.0,1.409537,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000110848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6429001
ENSG00000060138,0.0,1.2693007,0.0,0.0,0.95393896,1.2696295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307535,0.0,0.0
ENSG00000231887,3.8382769,3.6609282,3.9966347,3.8023143,2.882836,3.3174164,3.872755,3.3917909,3.710974,4.030505,3.9695265,4.3984423,4.2227755,4.258685,3.7180483,3.9844363
ENSG00000111215,0.8147689,0.0,0.0,0.0,0.0,0.0,1.1785685,0.78665084,0.0,0.0,0.0,1.6645849,1.6751013,1.4202704,0.7463316,0.0
ENSG00000134551,4.530562,4.103737,4.467509,4.356672,3.370263,3.9335322,4.492004,3.9319656,4.205953,4.4435353,4.79712,4.7837605,5.0615807,4.7844186,4.5410166,4.667078
ENSG00000197870,0.0,1.2917691,1.5791018,0.0,0.6947013,0.0,0.0,0.9582769,1.2437298,1.4720037,0.0,1.6654357,0.7902185,0.4783805,0.0,0.0
ENSG00000246705,0.0,0.0,0.0,0.0,0.9342288,1.7163434,0.0,0.8207057,0.0,0.0,0.0,0.0,0.0,0.6137521,0.0,0.0
ENSG00000111341,0.0,0.0,1.8626367,3.2181082,2.4439933,0.0,0.0,0.0,1.8631884,1.6945957,0.6806021,0.0,1.3572739,1.2344733,0.0,0.0
ENSG00000111348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1222247
ENSG00000008394,0.0,0.0,0.0,0.0,0.75593936,1.3545985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000111716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16496044,0.0,0.0
ENSG00000123104,0.0,0.0,0.0,0.0,0.0,0.42614055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000057294,0.0,0.0,0.0,0.0,0.32123202,0.9080705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134294,0.0,0.9598997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76238394,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134291,0.0,0.0,0.0,0.0,0.0,1.0246707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000123416,0.0,0.0,0.6733993,0.0,0.69851506,1.3099182,0.3493885,0.0,0.0,1.2858664,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000139644,0.9735752,1.1789579,1.0505005,1.275357,1.6301744,1.4933418,0.7666787,1.803946,0.90340716,0.0,0.0,1.2791576,0.0,0.75104773,1.3566582,0.0
ENSG00000257588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19158761,0.0,0.0
ENSG00000161798,1.11159,1.0563463,1.4086024,1.3915675,1.4611542,0.0,1.3110392,2.8466353,1.3945255,1.5445701,1.5058087,1.7012832,1.9018098,2.0218086,1.4339304,1.6365395
ENSG00000178449,0.0,0.0,0.0,0.0,0.0,1.1531899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25899076,0.0,0.0
ENSG00000161835,0.0,0.0,0.9586734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000123358,0.0,0.0,0.0,0.0,0.9732022,0.33594802,0.0,1.0191548,0.0,0.7741604,0.0,0.0,0.0,0.24378921,0.0,0.0
ENSG00000135480,0.0,1.6733413,0.0,0.0,2.1638408,3.4288497,0.0,1.6108794,1.604973,0.0,0.0,0.0,0.0,0.5097878,1.5142769,0.0
ENSG00000186081,0.0,1.5323787,0.0,0.0,0.0,0.0,0.0,0.0,1.7349305,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170421,0.0,1.9040892,0.0,0.0,1.6341616,2.589055,0.0,1.4150571,1.1742256,0.0,0.0,0.0,0.0,0.47221163,1.6588976,0.0
ENSG00000111057,0.0,1.6444201,0.0,0.0,2.10217,2.9806845,0.0,1.8613739,0.0,0.0,0.0,0.0,0.44997138,0.9585459,1.8116176,0.0
ENSG00000063046,0.0,0.0,0.0,0.0,0.82612276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41047713,0.0,0.0
ENSG00000123349,0.0,2.0248628,1.5696934,1.4481437,1.75314,1.9954536,1.6665152,1.6644288,1.8781973,1.6945957,0.0,0.0,0.0,0.9768192,1.4053891,1.7756919
ENSG00000197111,0.0,0.0,0.0,0.0,0.6478635,1.1886266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20221792,0.0,0.0
ENSG00000135390,0.0,1.6140406,0.0,0.0,1.5671673,1.7946115,1.297927,1.5293832,1.3333381,1.4218193,0.0,0.0,0.0,0.84477633,1.3976742,0.0
ENSG00000135486,0.0,1.3829074,0.0,0.0,1.3033078,1.3893884,0.0,0.8102364,1.0255357,0.0,0.0,0.0,0.0,0.4325463,0.0,0.0
ENSG00000111481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23411483,0.0,0.0
ENSG00000172551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41712904,0.0,0.0
ENSG00000135441,0.0,0.0,0.0,0.0,0.51329064,1.1488976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20431155,0.0,0.0
ENSG00000135404,0.0,1.5864794,1.6527255,2.0202518,1.8262206,1.8158649,1.3965819,1.9961298,1.8798422,1.8404571,0.0,1.7182882,0.0,0.8707961,1.5484962,0.0
ENSG00000197728,1.2718413,2.554225,1.9992691,1.9125514,2.3036075,2.1722217,2.0351448,2.3745885,2.2380688,2.098709,1.14349,1.7265015,1.0356586,1.4135613,1.848151,2.3190393
ENSG00000229117,3.0428581,4.276642,3.4654777,3.4684846,4.020153,3.827374,3.69362,4.090348,4.114487,3.599698,2.8630216,3.0747275,2.932554,3.0705929,3.365431,3.8916245
ENSG00000092841,0.0,1.4513912,1.727663,1.3881723,1.7503636,2.5333478,1.5380791,1.8633264,2.1825688,1.8476254,0.0,1.3350604,0.0,0.66040206,1.4550657,1.2426767
ENSG00000257727,0.0,0.0,0.0,0.0,0.7807734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33516312,0.0,0.0
ENSG00000110955,0.0,1.3552417,0.0,0.0,0.8739503,1.4659548,0.0,0.82514673,0.0,0.0,0.0,0.0,0.0,0.38405052,1.6210585,0.0
ENSG00000110958,0.0,0.0,0.0,0.0,0.5928042,1.1359916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14120431,0.0,0.0
ENSG00000196531,1.487061,2.7097344,1.9642171,1.9726071,2.4340963,2.5140655,2.2662365,2.1458669,2.4327962,2.174096,1.3308779,1.5303282,1.4154701,1.5434114,1.91712,2.0034199
ENSG00000123384,0.0,0.0,0.0,1.1486017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000135506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15527551,0.0,0.0
ENSG00000156076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0580541,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000155957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31424743,0.0,0.0
ENSG00000090382,0.0,0.0,0.0,0.0,2.0111318,0.0,1.2889053,1.4181323,0.0,0.0,0.28585336,0.0,0.5377531,0.0,0.7697165,0.0
ENSG00000127324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5076653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000139289,0.0,0.0,0.0,0.0,1.4504311,1.4009761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65426636,0.0,0.0
ENSG00000187109,0.0,0.0,0.0,0.0,0.7108717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14528978,0.0,0.0
ENSG00000139329,0.0,0.0,0.0,1.8770245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000011465,0.0,0.0,0.0,3.663353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000133639,0.0,1.1935741,0.0,0.0,0.67516875,0.0,0.0,0.0,0.0,1.3854699,0.0,0.0,0.0,0.0,0.0,1.9858662
ENSG00000173598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21446149,0.0,0.0
ENSG00000184752,0.0,0.0,0.0,0.0,0.0,0.817878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19023499,0.0,0.0
ENSG00000075415,0.0,1.4773321,0.95533097,1.2440813,1.4712639,1.4546982,0.76366705,1.2942626,1.4173028,1.5445701,0.0,0.0,0.0,0.83363044,1.6522138,0.0
ENSG00000120805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17395203,0.0,0.0
