,ABCs,Alveolar macrophages,Classical monocytes,Cycling,Cycling T&NK,DC1,DC2,Erythroid,Erythrophagocytic macrophages,ILC3,Intermediate macrophages,Intestinal macrophages,MAIT,MNP/B doublets,MNP/T doublets,Mast cells,Memory B cells,NK_CD16+,NK_CD56bright_CD16-,Naive B cells,Nonclassical monocytes,Plasma cells,Plasmablasts,Progenitor,T/B doublets,T_CD4/CD8,Teffector/EM_CD4,Tem/emra_CD8,Tfh,Tgd_CRTAM+,Tnaive/CM_CD4,Tnaive/CM_CD4_activated,Tnaive/CM_CD8,Tregs,Trm/em_CD8,Trm_Tgd,Trm_Th1/Th17,Trm_gut_CD8,pDC
ENSG00000135404,0.0,2.610588,1.8172061,1.1910985,0.7838621,0.49161506,1.3440732,0.8327848,2.0673301,1.4067374,2.1952255,1.0684794,0.0,0.0,1.4860228,2.6067502,0.0,1.1205509,1.2405765,0.0,1.5910707,0.46936703,0.0,0.91419584,0.0,0.0,0.0,0.0,0.0,1.0794584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000135414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32731375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000205323,0.0,0.0,0.0,0.70220554,0.0,0.0,0.0,0.8904523,0.0,0.74003583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3289317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000123353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39119294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000111540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1769893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197728,3.4933188,1.6765842,2.62055,2.8264606,2.4830747,2.7911196,2.922501,3.3080182,2.0965147,2.6146774,2.4996223,1.0684794,2.2549536,1.7360849,2.8393955,2.97665,3.5916557,2.696737,2.7388823,2.7725773,2.504293,2.102643,3.050506,3.6110532,2.9968753,0.0,3.4198205,2.6953936,2.61671,2.7667637,3.3460283,3.2089453,1.9375613,2.1775575,3.2156324,3.2146616,2.665072,3.5607061,3.2355373
ENSG00000170515,0.0,0.0,0.0,0.28727677,1.1878197,0.45139688,0.0,1.8243648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74216264,1.3289317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2586873,0.0,0.8770116,0.0
ENSG00000229117,4.2967925,4.220569,3.737643,3.6276598,3.799378,4.3214703,4.0267024,4.4258437,3.5082164,4.389434,3.8636165,1.0684794,4.297398,4.5223,4.0027695,3.262313,4.598293,3.8330145,4.0704927,3.740233,3.9454055,3.3714268,4.032235,4.3133397,4.151188,2.0556595,4.6207747,4.317462,4.247736,4.3854237,4.7792277,4.643713,4.615781,4.4129996,4.4272823,3.9939172,4.416896,3.7922723,4.0216756
ENSG00000139641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32731375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45796585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000092841,1.8817266,2.7054873,2.8826215,3.0471542,2.4982362,2.7133102,2.4808466,1.9734956,2.80214,2.0538797,2.6524165,2.2770505,2.1583645,1.6170006,2.4918702,3.4176784,1.6239954,2.1750183,2.256075,1.784129,2.7955394,1.6060864,1.9299668,1.9318255,1.8393784,0.0,1.8878846,2.1308284,2.029068,2.08744,1.40014,2.188033,1.7723489,1.9465104,2.1559415,1.515377,2.1480029,2.5252688,2.153638
ENSG00000139613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72379655,0.0,0.0,0.0,0.83930236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73561394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000181852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1769893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000139579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1769893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000062485,0.0,0.0,0.0,0.0,0.0,0.37814984,0.0,0.5735037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000257727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48100746,0.7084927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0114472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000076108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21460472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000110955,0.83007634,1.154876,0.978129,1.288177,1.5174639,1.5943347,1.4564983,1.8726562,1.2358801,1.1253078,0.8449365,1.0684794,1.1176345,0.986173,1.0757856,0.0,0.0,1.2218587,1.261401,1.1101589,1.4675319,0.99705154,1.5137166,2.1255643,0.0,0.0,1.0617518,1.2342373,0.0,1.3067006,0.99040836,0.0,0.0,1.4215808,1.2563463,0.0,1.2037628,1.2518709,0.0
ENSG00000110958,0.95758396,0.0,1.0009532,1.4973419,1.5907977,0.89951503,1.2151132,1.7556896,0.0,1.4067374,0.82187766,0.0,1.4731691,1.4033718,1.326636,0.0,0.0,1.1600525,1.1848351,0.0,1.4154347,0.6905904,1.3152477,1.6209104,0.9498276,0.0,1.5272627,1.2609718,0.72382295,1.5355724,1.3111382,0.0,1.3185554,1.2151477,1.3973262,1.2586873,1.4155291,1.4082524,0.0
ENSG00000196531,2.841426,2.3378475,2.5274677,1.9571393,2.2508547,2.943193,2.6891842,2.8631525,1.9529718,2.4061174,2.4641068,0.97792184,2.5158048,2.8145864,2.504281,2.2874265,2.9184804,2.3539853,2.4475217,2.8055654,2.8733132,1.9137819,2.304761,2.9664257,2.3188,0.0,2.899033,2.6277013,2.5537665,2.4599724,3.316541,2.8234787,3.1089463,2.6904714,2.5530782,1.7986677,2.5569975,2.5257223,2.6877544
ENSG00000198056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39119294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000166888,0.0,0.0,0.0,0.0,0.0,0.35916567,0.44399798,0.0,0.0,0.0,0.0,1.0611954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5136144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000123384,0.0,0.0,1.0248479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9216063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.645741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000182199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7848962,0.98386014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000179912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32731375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000123329,0.0,0.0,0.0,0.0,0.8083186,0.0,0.0,0.0,0.0,0.9339892,0.0,0.0,0.0,0.0,0.14968313,0.0,0.0,1.3922495,1.6283702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1098032,0.0,1.6085588,0.0,0.0,0.0,0.0,1.2344214,1.2586873,1.0972807,0.0,0.0
ENSG00000166986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3864623,0.70954096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7883347,0.0,0.0,0.0,0.0,0.0,0.0,1.1522179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0034131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80926716,0.0,0.0
ENSG00000166987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45944333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175203,0.0,0.0,0.0,0.0,0.0,0.33982706,0.0,0.45796585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000135506,0.0,0.0,0.71531117,1.1516004,0.0,0.69836944,0.0,0.6716618,0.0,0.0,0.0,0.7730598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6531509,0.73800707,0.8722034,0.9638599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000135446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.280775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14451155,0.9421281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45944333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000257698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.280775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2333457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000135655,0.0,0.0,0.0,0.0,0.0,0.0,0.67091376,0.5735037,0.0,0.0,0.44571692,0.97792184,0.0,0.0,0.6765363,0.0,0.0,0.0,0.0,0.0,0.5885008,0.0,0.0,0.0,0.0,0.0,0.75886345,0.0,0.0,0.0,0.0,0.0,0.0,1.0174602,0.0,0.0,0.0,0.0,0.0
ENSG00000061987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83930236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000184575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32731375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000135677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66521657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91617095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000174106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32731375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000139233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32731375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55259824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000155957,0.0,0.0,0.7047974,1.0637743,0.0,0.35270894,0.7452235,0.67706436,0.0,0.0,0.0,0.83930236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83310294,0.0,0.0,0.91419584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000090376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24293435,0.66521657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6443718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000111530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7730598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000111537,0.0,0.0,0.0,0.0,0.6578741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.231997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1150794,0.0,0.0,0.0,0.0,1.2413638,0.0,1.0438974,1.6592407,0.0
ENSG00000111554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21460472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000127314,0.0,0.0,0.88772357,0.0,1.5105734,0.38016096,0.7797917,0.45796585,0.0,1.408369,1.1031175,1.0114472,1.1809098,0.0,1.0849447,0.0,0.0,1.7141906,1.2237189,0.86849475,1.6122056,0.0,0.81878746,0.0,0.681783,0.0,0.880221,1.481586,0.0,1.2245667,0.99040836,0.0,0.0,1.1257298,1.154147,1.7986677,1.2129012,0.95354664,0.0
ENSG00000111581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5412282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000135679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1769893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000090382,0.0,3.0576572,3.8837113,4.1764803,0.0,3.5801153,3.9438698,0.21460472,0.0,0.0,3.6931787,0.0,0.0,0.0,3.2664888,0.0,0.0,0.0,0.0,0.0,2.0187743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000166226,0.0,0.0,0.0,0.0,0.9936148,0.60247225,0.0,1.456639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7363625,1.2759682,0.0,0.0,0.0,0.0,0.0,0.0,0.9164408,0.0,0.4348497,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000111596,0.0,0.0,0.0,0.28727677,0.0,0.0,0.0,0.5412282,0.0,0.0,0.0,0.66521657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000133858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39119294,0.0,0.74003583,0.0,0.45944333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.536216,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000121749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1769893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000139278,0.0,0.0,1.1027628,1.1608181,0.0,1.2264714,1.2787157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6809003,0.0,0.0,0.0,0.0,0.0,0.76474017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0582998,0.89322734,0.0
ENSG00000111615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2210155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000139289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23434742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1003486,0.0,0.0
ENSG00000187109,0.9718562,0.0,0.67297584,1.2390974,1.4366815,1.9017978,1.1587162,1.1487815,0.0,0.74003583,0.33417678,0.0,0.0,0.0,0.7642727,0.0,0.0,0.0,0.0,0.7538681,1.6338791,0.0,0.412728,1.691308,0.0,0.0,0.9873338,0.0,1.4594369,0.0,0.9273825,0.0,1.2428534,1.0739036,0.0,0.0,0.780065,0.0,0.0
ENSG00000091039,0.0,0.0,0.0,0.28727677,0.0,0.61685324,0.4541292,0.72379655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3736783,0.0,0.0,0.0,0.0,0.6985408,0.0,0.0,0.90645236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000058272,0.0,0.0,0.0,0.0,0.7457901,0.51672435,0.15061897,0.85668015,0.0,0.9339892,0.0,0.0,0.0,0.0,0.0,1.9750978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79586065,0.12221199,0.0,0.0,0.0,0.8985284,0.0,0.0,0.0,0.0,0.76618534,0.0,0.0,0.0,0.0,0.0
ENSG00000139318,0.0,0.0,1.0418746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9750978,0.0,0.0,0.0,0.0,1.0383418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000070961,0.0,0.0,0.0,0.0,0.0,0.99559855,0.0,0.0,0.0,0.0,1.1709561,1.2038037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68132377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93530387,0.0,0.0,0.0,0.0,0.0
ENSG00000271614,0.0,0.0,1.390207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5935916,0.83930236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1569524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000133639,2.6765914,0.0,2.0526953,1.4863234,2.5289326,1.0551682,1.6360409,0.6716618,0.0,3.1190538,2.7224593,0.7730598,3.148732,2.6903114,2.7505999,2.0006502,2.6267488,3.0883422,3.2598152,3.0290995,2.088728,0.7539439,0.91223013,0.59382313,2.4667192,2.9397144,3.1865776,3.0815072,3.1777596,3.434166,3.1227028,1.7546213,3.092956,3.2443311,3.3505375,2.7707157,3.575773,3.001737,0.0
ENSG00000102189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45796585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000173598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7708996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000177889,0.0,0.0,0.0,0.0,0.7725737,0.634871,0.0,0.1769893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17182165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.340357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000184752,0.0,0.0,0.0,0.0,0.76126444,0.39064205,0.4074284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6053216,0.0,0.6613108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000111142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2009944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3385248,0.90645236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000139343,0.0,0.0,0.0,0.28727677,1.0102633,0.643795,0.0,1.2219263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6002854,1.1672944,0.0,0.0,0.0,0.0,0.0,0.0,0.8319776,1.2210155,0.45611507,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000111144,0.0,0.0,1.3104457,0.0,0.0,0.0,0.5841899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7263346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000059758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1253078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0969484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0405737,0.72382295,1.168541,0.0,0.0,0.0,0.0,1.0780437,0.0,0.98881555,0.0,0.0
ENSG00000139350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1769893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120802,0.0,0.0,0.0,0.8808944,1.3241851,0.0,0.0,1.280775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7271793,0.0,0.86263424,0.9421281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000075415,1.127562,1.501942,1.0227904,0.9352375,1.596817,1.3639803,1.1561997,1.842332,1.151182,1.408369,0.6575268,0.66521657,0.9049818,0.0,1.1748135,0.0,0.0,1.1762381,1.38077,1.1868305,1.2500486,0.6077818,1.2628539,1.8985624,0.34510046,0.0,0.9373778,1.1587012,1.4594369,1.3172088,1.1497798,1.536216,1.2361493,1.38077,1.1767029,0.0,1.1751531,0.9829174,0.0
