,Ascending vasa recta endothelium,B cell,CD4 T cell,CD8 T cell,Connecting tubule,Descending vasa recta endothelium,Distinct proximal tubule 1,Distinct proximal tubule 2,Epithelial progenitor cell,Fibroblast,Glomerular endothelium,Indistinct intercalated cell,MNP-a/classical monocyte derived,MNP-b/non-classical monocyte derived,MNP-c/dendritic cell,MNP-d/Tissue macrophage,Mast cell,Myofibroblast,NK cell,NKT cell,Neutrophil,Pelvic epithelium,Peritubular capillary endothelium 1,Peritubular capillary endothelium 2,Plasmacytoid dendritic cell,Podocyte,Principal cell,Proliferating Proximal Tubule,Proximal tubule,Thick ascending limb of Loop of Henle,Type A intercalated cell,Type B intercalated cell
PRPF6,0.0,0.0,0.0,0.0,0.36286744,0.0,0.49381256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6633233,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGS19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82565135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCMTD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44264776
PLPP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12907685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GZMM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4769392,1.1303941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSG,0.0,0.0,0.0,0.0,1.5328221,0.0,1.5013496,0.0,1.4949348,0.0,0.0,0.0,0.0,0.6704464,0.6036683,0.0,0.0,1.4015923,1.0607653,0.0,0.0,0.3892382,0.0,0.852667,0.6807981,1.184205,1.6257215,0.0,0.0,0.0,2.367722,2.3806946
PTBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.17549334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35579428
CFD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.428474,1.784711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARID3A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7429322,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POLR2E,0.0,0.0,0.0,0.0,0.45852143,0.0,0.34436727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48690453,0.0,0.0,0.7205148,0.0,0.0,0.0,0.0,0.0,0.3573749,0.45577827
GPX4,0.0,0.0,0.0,0.0,1.7650113,0.0,1.859979,1.9345115,1.5024871,1.1090584,0.0,2.5123324,1.3637922,1.4868616,1.5904624,0.0,1.8521577,0.98354566,0.0,0.0,0.0,1.7919354,0.0,0.96275777,0.9793289,1.6675608,1.4276049,2.6415122,2.529509,2.2391295,1.7675909,1.5322214
ATP5F1D,0.0,0.0,0.0,0.0,1.7599072,0.0,1.3408747,1.6975043,1.5678906,0.0,0.0,2.2915363,1.2261243,1.2902399,1.2431833,0.0,1.0607238,1.2484937,1.1430476,1.0442199,0.0,1.5762421,0.0,0.99062115,1.0754002,1.4419492,1.4454756,1.7532386,1.8371211,2.4293914,1.8662201,1.7626944
MIDN,0.0,0.0,0.0,0.0,0.49911308,0.0,0.67043084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22699445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIRBP,1.2958027,1.6578639,1.1192989,0.0,2.0554616,1.5515661,1.9410985,1.4714864,1.9506207,0.0,1.5120611,1.9366784,0.80412316,1.4029092,1.436812,0.0,1.4384863,1.9091167,1.7191538,1.5191286,0.0,1.5848014,1.604973,1.450639,1.7186508,1.9105867,1.8928007,1.5586382,0.0,2.035221,1.8571422,2.0807114
ENSG00000228300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2168376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFS7,0.0,0.0,0.0,0.0,1.050138,0.0,0.59277076,0.58562595,0.7947245,0.0,0.0,1.8196306,0.6544297,0.8372169,0.6478011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.752525,0.0,0.70780754,1.2307944,0.0,1.6738248,1.2591687,1.1341939
GAMT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5993764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPS15,2.874304,3.8630464,3.7554545,3.6494415,2.7846236,2.932554,3.0852537,2.9368918,2.997593,3.5447211,2.480102,3.6505365,3.499875,3.3785636,3.450359,3.2544978,3.4929147,2.8758824,3.2340243,3.5814443,0.0,3.663092,2.8262136,2.9551702,3.3585238,2.5128818,2.7448077,3.3259,3.1503344,3.134364,3.1173575,3.1812756
UQCR11,1.2230418,0.0,1.5824728,1.7004253,2.0124016,1.2659537,1.4697406,1.9204623,1.7315526,0.0,1.2800254,2.9419618,1.5919966,1.6803051,1.5163064,0.0,1.1800494,1.5470392,1.6050259,1.448206,0.0,1.8603292,0.0,1.3380547,1.6358596,1.5878717,1.8241115,2.3067355,2.1041272,2.6611574,2.3067355,2.2234056
SCAMP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33359835,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AP3D1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33359835,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLEKHJ1,0.0,0.0,0.0,0.0,0.5650807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931831,0.0,0.0,0.0,0.0,0.0,0.57309836,0.90428126
OAZ1,1.8230579,2.443192,1.948314,2.1699622,1.8994707,1.4360605,1.6382649,1.9876306,1.7352831,2.3786736,1.4917166,2.6578488,2.848316,3.0473425,2.3503327,2.4303355,2.3238595,1.9858662,2.0313945,2.1001234,3.2580965,2.0257292,1.4743367,1.6194323,2.398961,2.3097942,1.7218544,2.204846,2.0817347,2.1310778,2.0558453,1.910832
LSM7,0.0,0.0,0.0,0.0,0.65194255,0.0,0.64637244,0.0,0.41634125,0.0,0.0,0.0,0.0,0.71713114,0.5075848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79725945,0.0,0.507527,0.0,0.0,0.0,0.36197773,0.488483
TIMM13,0.0,0.0,0.0,0.0,0.88466454,0.0,0.72976243,0.0,0.8202624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8202378,0.0,0.0,0.89808285,0.0,0.65904677,0.0,0.0,0.0,1.0608865,0.98886853
GADD45B,0.66297495,0.0,0.0,0.0,2.0922277,0.0,1.26638,0.0,1.1368346,0.0,1.1474438,0.0,0.0,0.7818613,0.8460456,0.0,0.0,2.390654,0.0,0.0,0.0,0.2168376,0.0,0.8920358,0.69060373,1.7113041,0.64712775,0.0,0.0,0.0,0.70954096,1.5613598
GNG7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85519487,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TLE5,0.0,0.0,0.0,0.0,0.39988568,0.0,0.1794914,0.0,0.50198126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1831918,0.0,0.0,0.9476795,0.0,1.1823195,0.72309417,0.0,0.528452,0.0,0.0,0.0,0.41730565,0.45480815
NFIC,0.0,0.0,0.0,0.0,0.66867816,0.0,0.7319082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215604,0.0,0.0,0.0,0.0,0.0,0.7637895,0.0,1.6682588,0.0,0.0,0.0,0.0,0.0,0.45577827
SMIM24,0.0,0.0,0.0,0.0,0.66867816,0.0,0.47846264,1.8695633,0.0,0.0,0.0,1.9358284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5158048,2.4443445,0.0,1.8439205,2.21889
MRPL54,0.0,0.0,0.0,0.0,0.62732804,0.0,0.48203906,0.0,0.5139834,0.0,0.0,0.0,0.0,0.5436201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7301545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7243441,0.68670994
EEF2,1.331182,2.4546254,1.9194688,1.7925932,1.746673,1.6262887,1.8202169,1.8276423,1.7045422,1.139757,1.3673236,2.7822495,1.7580903,1.8997526,1.9241787,0.0,1.3647146,1.7016155,1.8219707,1.7979488,0.0,1.9605656,1.210995,1.613289,2.3428102,0.0,1.2832792,1.8267668,1.8958955,2.30959,2.1161675,2.409237
ZBTB7A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28188157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34977913,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHAF1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7562256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYDGF,0.0,0.0,0.0,0.0,0.4011782,0.0,0.260955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068692125,0.0,0.0,0.89808285,0.0,0.56698,0.0,0.0,0.0,0.0,0.40303
PLIN3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7032155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTPRS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8432437,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAFB2,0.0,0.0,0.0,0.0,0.0,0.0,0.45082512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL36,2.782014,3.6266148,3.5697174,3.3520374,2.6032498,2.774583,2.8644526,2.8779912,2.6185904,0.82687503,2.2943745,3.4439564,3.061053,3.027664,2.993122,2.398805,3.1011498,2.4315965,2.7330327,3.1218963,0.0,3.3593845,2.839763,2.858414,2.8311448,2.1097739,2.5057456,2.7595603,2.6620297,2.8122573,2.9131484,3.0416198
MICOS13,0.0,0.0,0.0,0.0,0.83825827,0.0,0.6468971,0.0,0.7688913,0.0,0.0,1.7312003,0.0,0.0,0.559006,0.0,0.0,0.0,0.0,0.0,0.0,0.89380383,0.0,0.0,0.34977913,0.0,0.8932953,0.0,0.0,1.2513909,1.195902,1.0970148
NDUFA11,0.0,0.0,0.0,0.0,1.2877638,0.0,1.3979363,1.3166088,1.3852279,0.82687503,0.0,2.2017655,0.9606718,0.99753743,0.9389931,0.0,0.0,0.881918,0.0,0.0,0.0,1.3316154,0.0,1.2022412,0.9667723,1.2446089,1.1793497,1.07581,0.0,2.0037289,1.5156937,1.065852
CLPP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39640185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALKBH7,0.0,0.0,0.0,0.0,0.88466454,0.0,0.8127662,0.0,0.0,0.0,0.0,1.2669034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0530918,0.0,0.0,0.75622284,0.0,0.69615227,0.0,0.0,0.0,0.80903673,1.1835759
PET100,0.0,0.0,0.0,0.0,1.0815738,0.0,0.99316674,0.0,1.0579326,0.0,0.0,0.0,0.80545306,1.0018793,0.49149853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350699,1.1643085,0.0,1.3904432,0.0,0.0,0.0,1.0413802,0.86215967
STXBP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8937228,1.5411001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44054687
ELAVL1,0.0,0.0,0.0,0.0,0.30723503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CERS4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96429485
CD320,0.0,0.0,0.0,0.0,0.0,0.0,0.2552602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFA7,0.0,0.0,0.0,0.0,0.506464,0.0,0.6079057,0.0,0.0,0.0,0.0,0.31222734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6483309,0.57404506
RPS28,3.009849,4.029058,3.8820186,3.7338562,3.020092,3.2697074,3.3304043,3.1287754,3.0795078,2.3549247,2.7135806,3.4542518,3.5604506,3.4262772,3.3817534,3.2898855,3.448028,2.9527328,3.2879958,3.5720305,0.0,3.6295707,2.9731224,3.4297113,3.936264,2.6403427,2.7467768,3.3202283,3.2543015,3.3925629,3.1573117,3.607394
RAB11B,0.0,0.0,0.0,0.0,0.50690985,0.0,0.1680278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51662034,0.0,0.0,0.0,0.36869833,0.40303
HNRNPM,0.0,0.0,0.0,0.0,0.6663202,0.0,0.8286935,0.0,0.5187826,0.0,0.0,0.0,0.0,0.6509864,0.47497416,0.0,0.0,0.7496496,0.0,0.0,0.0,0.0,0.0,0.87788695,0.89808285,0.0,0.5578867,0.0,0.0,0.0,0.0,0.81952053
MYO1F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86330754,0.68010056,0.0,0.0,0.0,1.3166597,0.89551437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBL5,1.3767705,0.0,1.3092604,1.6731644,1.9365404,1.5206634,1.8295944,1.7446095,2.0056427,0.0,1.3236551,2.1986027,1.4551163,1.6056089,1.3945818,0.0,1.1376706,1.453814,1.5696945,1.510823,0.0,1.68521,1.3929309,1.6974132,1.5527139,1.7631744,1.9846646,1.9052107,1.8420639,2.5064034,1.9902879,1.8942745
PIN1,0.0,0.0,0.0,0.0,0.46323436,0.0,0.09103928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7979939,0.0,0.0,0.0,0.0,0.0,0.5177742,0.0
EIF3G,0.0,0.0,0.0,0.0,0.6676589,0.0,0.97432995,0.0,0.72867393,0.0,0.0,1.3642747,0.8539169,0.9213302,0.8752571,0.0,0.0,0.81267023,1.4276929,0.0,0.0,0.5794074,0.0,0.9945759,0.7562256,0.0,0.5606684,0.0,0.0,0.0,0.650241,0.9328655
MRPL4,0.0,0.0,0.0,0.0,0.30420205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3983246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ICAM3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62647533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDC37,0.8450187,0.0,0.0,0.0,0.48802102,1.1865715,0.63258195,0.0,0.5672126,0.0,0.0,0.0,0.0,0.0,0.43780786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7208544,1.0473677,0.7695162,0.0,0.0,0.0,0.0,0.0,0.24271885,0.45577827
S1PR5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0786881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDKN2D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71302116,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AP1M2,0.0,0.0,0.0,0.0,0.39988568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53232616
SLC44A2,0.0,0.0,0.0,0.0,0.1978033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37585276,0.0,0.0,0.0,0.0,0.0
ILF3-DT,0.0,0.0,0.0,0.0,0.36286744,0.0,0.33413666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ILF3,0.0,0.0,0.0,0.0,0.0,0.0,0.618659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38290784,0.0,0.0,0.0,0.0,0.0,0.0,0.3648082
QTRT1,0.0,0.0,0.0,0.0,0.38784337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33359835,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMED1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24269517,0.0
C19orf38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72166914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDLR,0.0,0.0,0.0,0.0,0.14998336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM205,0.0,0.0,0.0,0.0,0.7418745,0.0,0.9836458,0.0,1.0597079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3675847,0.0,0.0,0.0,0.0,0.9313141,0.0,0.0,0.0,0.613966,0.0
RGL3,0.0,0.0,0.0,0.0,0.21715915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRKCSH,0.0,0.0,0.0,0.0,0.4507212,0.0,0.46619278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31056386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF44,0.0,0.0,0.0,0.0,0.36325392,0.0,0.0,0.0,0.05415783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WDR83OS,0.0,0.0,0.0,0.0,1.2257555,0.0,0.9709877,0.0,1.2121688,0.0,0.0,0.0,0.0,0.8842055,0.7216316,0.0,0.0,0.0,0.0,0.0,0.0,1.2488984,0.0,0.59111255,0.75622284,0.0,1.4452382,0.0,0.0,0.0,1.2935216,1.092253
TRIR,0.0,0.0,0.0,0.0,1.071121,0.0,1.1970565,0.0,1.0824167,1.1112541,0.0,0.6096586,1.0070996,1.2009132,1.1091235,0.0,0.0,1.0737768,1.315712,1.3352971,0.0,0.0,0.0,1.1920278,1.4110286,0.0,0.9736998,0.0,0.0,0.0,0.9245292,1.1746118
GET3,0.0,0.0,0.0,0.0,0.48802102,0.0,0.33794355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21345337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39818344
HOOK2,0.0,0.0,0.0,0.0,0.61114013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19547255,0.0,0.0,0.0,0.0,0.39818344
JUNB,2.4303355,3.446653,3.1467059,3.2227237,2.279514,1.9639536,2.2594748,1.3166088,2.1535854,0.0,2.4867723,0.0,2.3879075,2.436093,2.1816874,1.4087892,2.5528994,2.7464945,2.3040943,2.2182462,2.6249654,1.8743656,2.3319497,2.170337,2.528266,1.2446089,1.3633385,0.0,0.0,0.0,1.0894307,1.3412608
PRDX2,0.0,0.0,0.0,0.0,1.680178,0.0,0.89123213,1.4100049,1.4092231,0.0,0.0,1.9051557,0.0,0.0,0.0,0.0,0.0,0.7996062,0.0,0.0,0.0,1.5303676,0.0,0.8137181,0.0,0.0,1.2415534,0.0,1.506298,2.5445209,1.5247875,1.5106838
CALR,0.66297495,0.0,0.0,0.0,1.167032,0.0,1.2490197,0.0,1.1235194,0.0,1.2946966,0.0,0.0,0.6917501,0.7740309,0.0,0.0,0.7215604,1.2087808,0.0,0.0,0.6775163,0.0,0.707187,1.1555796,2.0161028,1.3904432,0.0,0.0,0.0,1.3671367,1.065852
RAD23A,0.0,0.0,0.0,0.0,0.51670736,0.0,0.6518439,0.0,0.0,0.0,0.0,0.18009917,0.0,0.0,0.40821958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7165062,0.0,0.0,0.0,0.0,0.0,0.27497348,0.66297495
GADD45GIP1,0.0,0.0,0.0,0.0,0.9239333,0.0,0.84163225,0.0,0.8883779,0.0,0.0,0.0,0.0,0.59042996,0.425667,0.0,0.0,0.4424885,0.0,0.0,0.0,1.1601142,0.0,0.9036692,0.33359835,0.0,0.87526923,0.0,0.0,0.0,0.80779487,0.8180794
IER2,1.5011287,2.6206217,2.0123506,2.1549854,2.2259095,1.1659495,1.7705615,0.0,1.6613059,0.0,1.3534293,0.0,1.1698289,1.0664763,0.98485285,0.0,2.1326346,1.4385073,1.8900284,1.525291,0.0,1.3190396,1.4266099,1.3242545,0.33359835,0.0,1.2498868,0.0,0.0,0.0,0.8562347,1.7302363
C19orf53,0.0,0.0,0.0,0.0,1.0098542,0.0,1.0201851,1.3166088,1.0360146,0.0,0.0,0.0,0.8394519,1.0201178,0.9401282,0.0,0.0,0.0,0.0,0.0,0.0,0.86958724,0.0,0.8531306,1.1299417,0.0,1.0198619,0.0,0.0,0.0,0.99732137,0.93084395
ADGRE5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0104648,0.0,0.0,0.0,0.0,1.1720695,0.89533937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTGER1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5369018,0.0,0.0,0.0,0.0,0.0
GIPC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46577597,0.0,0.0,0.0,0.0,0.77101386,0.0,0.0,0.0,0.0,0.0
DNAJB1,0.0,2.9522412,2.35623,2.6801279,0.5557329,0.0,0.0,0.0,0.82396305,0.0,2.1814542,0.0,0.0,1.6853459,1.2370198,0.0,0.41142416,0.30421138,2.2653983,1.9831667,0.0,1.3118424,1.8064935,1.4367936,0.6894385,0.0,0.0,0.0,0.0,0.0,0.74167293,0.94145995
TECR,0.0,0.0,0.0,0.0,0.7650407,0.0,0.6416731,0.0,0.79265594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21345337,0.0,0.0,0.3161235,0.0,0.6234596,0.0,0.0,0.0,1.064357,0.68220466
