,ABCs,Alveolar macrophages,Classical monocytes,Cycling,Cycling T&NK,DC1,DC2,Erythrophagocytic macrophages,ILC3,Intermediate macrophages,Intestinal macrophages,MAIT,MNP/B doublets,MNP/T doublets,Mast cells,Memory B cells,NK_CD16+,NK_CD56bright_CD16-,Naive B cells,Nonclassical monocytes,Plasma cells,Plasmablasts,Progenitor,T/B doublets,T_CD4/CD8,Teffector/EM_CD4,Tem/emra_CD8,Tfh,Tgd_CRTAM+,Tnaive/CM_CD4,Tnaive/CM_CD4_activated,Tnaive/CM_CD8,Tregs,Trm/em_CD8,Trm_Tgd,Trm_Th1/Th17,Trm_gut_CD8,migDC,pDC
BIN2,0.0,0.7631578947368421,0.0,0.7663341776320809,0.8383634278648778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8609639908138075,0.8263132070240221,0.0,0.8066132554882451,0.0,0.0,0.7904413813038876,0.0,0.0,0.0,0.8471418838751944,0.0,0.8249277974429884,0.0,0.0,0.0,0.0,0.0,0.830483510306007,0.0,0.0,0.0,0.0
ACVRL1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAMALIN,0.0,0.0,0.0,0.0,0.0,0.8639839056291079,0.8312074949866847,0.0,0.8326453284213418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8425778103502173,0.8215171239878002,0.0,0.0,0.8157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8626098648497933,0.8727146120447862
NR4A1,0.7630419433116913,0.5789473684210527,0.6342548053515585,0.6393678894168452,0.0,0.7366001762841877,0.7136543173539011,0.0,0.688331956926145,0.7414735163512983,0.6878677841864134,0.0,0.0,0.5907711433736902,0.6599417187665638,0.0,0.0,0.0,0.0,0.7053932625996439,0.582035387817182,0.0,0.6044892464813433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8593510514811465,0.0,0.0,0.0,0.0,0.0,0.0,0.6974245607852936,0.6349090557349356
ATG101,0.9117594565215864,0.0,0.0,0.9098965760908628,0.0,0.9388622218056729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8947368421052632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9813820562864605
KRT86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
EIF4B,0.5226285112531561,0.4270846780977751,0.4200801080779025,0.3451471469904247,0.3557582262315248,0.3822982875924361,0.37314905461512116,0.0,0.39764494174405146,0.0,0.0,0.35807669319604574,0.5100375617805281,0.36328506312872233,0.37510106124375997,0.42666550215921906,0.0,0.0,0.45665085472558675,0.3853519778502615,0.34210526315789475,0.363861316128781,0.46728782277358205,0.0,0.0,0.452801945962404,0.4021731818977155,0.0,0.0,0.5189077101255718,0.0,0.47315327587880585,0.40269760865914195,0.3873697048739383,0.0,0.0,0.0,0.37488776759097453,0.4091886909384477
ITGB7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9736842105263158,0.9891438907698581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PFDN5,0.13295916507118627,0.12796595222071597,0.18375883447496513,0.08674010477567974,0.04681237590940375,0.1047229876643733,0.09571984567140278,0.2067389660759976,0.0683018988684604,0.09101327783183048,0.04903509428626612,0.06615516072825382,0.07856518030166626,0.13918563409855492,0.12729293578549436,0.11696173172248037,0.06100595624823319,0.06821132333655107,0.1127666595735048,0.1937133512998882,0.03586078160687497,0.036837522920809294,0.10904343190946077,0.02631578947368421,0.0,0.1515133333833594,0.08428546943162617,0.06274874586808055,0.0707534300653558,0.17743607100687528,0.10560519444315057,0.1536571791297511,0.09628173552061382,0.09357061982154846,0.08603145103705556,0.08964571513627705,0.07535291816058912,0.07189344575530604,0.07562234997749329
MYG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRR13,0.4932783559749001,0.441433952042931,0.43741892827184575,0.46901278276192515,0.3662227596107282,0.3989697522238681,0.45654380007794026,0.5348323489490309,0.3334544959821199,0.42792639606877375,0.3604799571790193,0.2962526898635061,0.4337795784598903,0.35969216572610957,0.37519769762691696,0.0,0.4202662722060555,0.0,0.0,0.49183387348526403,0.2894736842105263,0.3038930673348276,0.3567061785020326,0.0,0.0,0.34298759071450485,0.4111324062472896,0.0,0.3611417083363784,0.0,0.0,0.3335732300030558,0.41672040757380036,0.30581482303769963,0.0,0.0,0.0,0.34683741393842193,0.36559872721370895
PCBP2,0.32385140971133586,0.1662780987588983,0.20758431051906787,0.25115835823510824,0.2195410602971127,0.18306712100380346,0.18215572990869222,0.1861319949752406,0.15179871414837084,0.1229692823008487,0.16165746356311597,0.14117667549534849,0.11973659615767629,0.18069498005666232,0.1136561349818581,0.21902566834499962,0.13503299731957286,0.1276746502048091,0.16324710218529953,0.12208240910580284,0.10526315789473684,0.13442285437332957,0.21153126892290616,0.0,0.0,0.13567449544605456,0.21263414935061806,0.0,0.17329577238936172,0.13286831190711573,0.0,0.16674281107751945,0.13144567138270327,0.16231113201693484,0.13861597054883054,0.14664628474335922,0.29727362331591156,0.1902082013456445,0.20102043685160184
ATP5MC2,0.04862637896286814,0.11256689303799679,0.17901410240876048,0.15799441933631897,0.13929128803704915,0.11209850091683238,0.18544632196426392,0.1889783677301909,0.10807849702082183,0.14982858613917702,0.06167498387788471,0.06103032043105677,0.09627998032067951,0.10814161677109568,0.25101426400636373,0.06669896684194866,0.06488463910002458,0.06431730483707629,0.058365824975465476,0.23072560523685656,0.034303560068732815,0.09325526733147471,0.361493518477992,0.02631578947368421,0.0,0.08102953120281822,0.09655524711859853,0.035996742938694204,0.05200024968699405,0.10753002449085838,0.1571417764613503,0.0484084361477902,0.13251377720581858,0.06100453201093172,0.03946983186822189,0.08137519265476026,0.09219390153884888,0.17884666668741325,0.07861610776499699
CALCOCO1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBX5,0.0,0.0,0.0,0.0,0.984344366349672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9567835283906836,0.9473684210526315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNRNPA1,0.219997774613531,0.05101176625803897,0.05845833608978673,0.07370171264598244,0.19661673432902285,0.09180364640135515,0.12582623017461678,0.06421510012526262,0.20762328254549126,0.04259688289541947,0.04293698699850785,0.16020281691300242,0.12331043419085051,0.0590887775546626,0.0643751040885323,0.1146523466235713,0.1271793073729465,0.16166053006523534,0.18491443677952416,0.07852965122775028,0.03395854956225345,0.13638529652043394,0.32400197418112503,0.02631578947368421,0.0,0.18363211656871595,0.13666852053843045,0.08331452859075446,0.1014064864108437,0.22258346174892626,0.044655526939191316,0.1885253739984412,0.15489528681102552,0.11422749255832873,0.057228874219091314,0.11024662381724308,0.059488804716812935,0.1777887987463098,0.21025289830408597
NFE2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COPZ1,0.0,0.8779876216461784,0.0,0.8576312378833169,0.0,0.8636539201987418,0.8617978943021674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8819807046338132,0.8900756851622933,0.8421052631578947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF385A,0.0,0.0,0.0,0.0,0.0,0.9473684210526315,0.9577223831101468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9510830029060966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITGA5,0.0,0.9736842105263158,0.0,0.9785716000356173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCKAP1L,0.0,0.8099237931402106,0.7976095880332746,0.7826161102244729,0.7642565918596167,0.7541527622624448,0.7594997820101286,0.0,0.0,0.0,0.8266867587440893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7856336628135882,0.0,0.0,0.7368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7556109867597881,0.7616819723656303
TESPA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BLOC1S1,0.5526315789473685,0.6839904706729086,0.6879711213864779,0.7462947823499378,0.7078735875455957,0.6252574371664148,0.6562730183726863,0.6806187159136722,0.0,0.7106550508423856,0.609471575209969,0.0,0.5728738245211149,0.6487191884141219,0.0,0.0,0.0,0.0,0.0,0.7243859203238237,0.5662533719288675,0.6319911464264518,0.5554626819334532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5961115626912368,0.0,0.0,0.0,0.0,0.5612106197758725,0.0
CD63,0.34599517364250987,0.5948522765385477,0.541022423066591,0.56246197066809,0.4064363335308276,0.4233820312901547,0.49083858414700154,0.5158481974350778,0.4850920234855853,0.5667030905422411,0.521152852397216,0.0,0.0,0.5185293084696719,0.6467258616497642,0.0,0.4197150547253458,0.44175209026587636,0.0,0.5318323593390616,0.38301217242291097,0.34210526315789475,0.4169269000229083,0.0,0.0,0.0,0.38932342905747264,0.0,0.40936196164080974,0.0,0.0,0.0,0.0,0.0,0.46686657949497823,0.38855616513051483,0.42684818882691233,0.43074842816904974,0.3731621817538613
SARNP,0.0,0.868421052631579,0.0,0.8909637128051958,0.9046899441041445,0.0,0.8712760962938008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8694687470009452,0.8948164535196204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORMDL2,0.0,0.9480052276661521,0.0,0.9473684210526315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9594561316465077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMP19,0.0,0.9447797442737379,0.0,0.9224086984207756,0.0,0.0,0.0,0.0,0.0,0.965549465857054,0.0,0.0,0.0,0.9210526315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DGKA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPS26,0.09294295154119793,0.026272238869416088,0.028121541989477056,0.027709567233135824,0.03283288133771796,0.017817318439483643,0.025437300142488982,0.047399131875289116,0.09224739827607807,0.016584266173212153,0.011920885035866186,0.11212879105618126,0.20322810662420174,0.05335874149673864,0.08444178731817949,0.10830037374245494,0.060544719821528384,0.09927068101732354,0.07448395459275496,0.037420846913990224,0.011998303626713,0.06822959686580457,0.10447766278919421,0.07893190728990655,0.009441436905609933,0.16605791135838158,0.07343854088532298,0.11996142801485564,0.10113984973807084,0.2075992587365602,0.0,0.1713671935232062,0.12466266908143696,0.09308006104670073,0.09464131217253835,0.1439459088601564,0.1406222142671284,0.03177779285531295,0.046648226286235606
PA2G4,0.6814945042133331,0.680482909867638,0.0,0.7570120268746426,0.799893496852172,0.6673982817875711,0.6913757308533317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7309525891354209,0.0,0.0,0.0,0.0,0.0,0.6578947368421053,0.779325787958346,0.7045814536119762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7194001313887144,0.6798546549520994,0.0,0.6888675109336251,0.0,0.0,0.0,0.7260550103689495
RPL41,0.07982584677244488,0.013846253093920256,0.012276216557151392,0.011732702192507292,0.004097088387137965,0.04087968719633002,0.026702680085834703,0.02410728053042763,0.03588314432846872,0.024991275448548168,0.0002392263788925974,0.06203226039284154,0.0936470533672132,0.04457863224180121,0.03216990357951114,0.08199751847668697,0.012606777642902574,0.030070847586581583,0.07060284991013377,0.023850641752544203,0.00801494090180648,0.033350510032553425,0.05212010835346423,0.025474813423658673,0.0,0.0987837204807683,0.048328511024776255,0.06373805905643262,0.042430248699690164,0.10929791237178602,0.1234834445150275,0.1002951719258961,0.048519329020851536,0.05836969300320274,0.07778005223525197,0.061030994904668706,0.06065778669558073,0.05179621985084132,0.027781502196663303
ESYT1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYL6B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYL6,0.08475746449671294,0.22981033513420507,0.2260993170110803,0.3121070312826257,0.16297716216037147,0.16920693924552516,0.1916826273265638,0.2596649668718639,0.10312578082084656,0.30758973956108093,0.14900526561235128,0.0861098405561949,0.042801615438963235,0.15614967597158333,0.15323591232299805,0.03776367400821887,0.1236415960286793,0.08157677713193391,0.02631578947368421,0.24068450300317062,0.03875876414148431,0.08895169120085866,0.042631958660326506,0.09045801821507905,0.0,0.06722309401160792,0.11468867408601861,0.03092459942165174,0.0818216345812145,0.03321022265835812,0.05366846134788111,0.03223879870615507,0.12999156744856583,0.08358733434426158,0.13127913757374413,0.12978122265715347,0.0704102939681003,0.2074430663334696,0.1824677476757451
SMARCC2,0.9682016890299948,0.9183496597566103,0.0,0.9116337754224476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8947368421052632,0.9302398123239216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CS,0.0,0.9210526315789473,0.0,0.922984419684661,0.0,0.9439883294858431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9290588654969868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNPY2,0.0,0.8947368421052632,0.0,0.896501279190967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9268317928439692,0.9417014545515964,0.9054594714390604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STAT2,0.0,0.9798445325148734,0.0,0.9736842105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBMS2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAZ2A,0.9728023535326907,0.9563241475506833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9473684210526315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP5F1B,0.40936738723202754,0.48224787021938126,0.46054299097312124,0.5102309349336123,0.520393337074079,0.43116174559844167,0.48878344109183863,0.5883463652510392,0.0,0.42734453238938985,0.39838632627537374,0.0,0.0,0.4329944786272551,0.39671425599800914,0.39776762535697535,0.0,0.0,0.0,0.5028579078222576,0.39473684210526316,0.6097713520652369,0.5393788783173812,0.0,0.0,0.0,0.45159717139444855,0.0,0.0,0.0,0.4400226050301602,0.4031232046453576,0.43271098795690033,0.0,0.0,0.0,0.5240271044404883,0.4430119944246192,0.49441033288052205
PTGES3,0.27412901740325124,0.25742400319952713,0.1918491830951289,0.3070387401078877,0.3501050989878805,0.18673948237770482,0.23498046084454186,0.0,0.30325907468795776,0.18421052631578946,0.24289381817767494,0.24517236571562917,0.0,0.22413893122422068,0.236040965506905,0.21615020695485568,0.0,0.2594827601784154,0.0,0.2202569481573607,0.19030520006230003,0.29751693104442795,0.33736919572478846,0.0,0.0,0.2339254256926085,0.26537123479341207,0.25444062603147405,0.30424001812934875,0.23095783748124776,0.3622795704164003,0.26430923687784297,0.41951116292100205,0.26484933181812886,0.0,0.3656464281835054,0.4245506038791255,0.22126720767272146,0.2243781936796088
NACA,0.10190554669028834,0.03542232827136391,0.04708506088507803,0.008931050175114683,0.026263605607183355,0.10387085613451506,0.052692413330078125,0.0612180233001709,0.0956202651325025,0.006941927106756913,0.004505998209903115,0.06910408170599687,0.047956756855312144,0.04724455664032384,0.14413659980422572,0.0913120100372716,0.03830361052563316,0.05904225926650198,0.09756400867512352,0.0835250365106683,0.0074971882920516165,0.04682441604764838,0.19982882863596865,0.031321894181402105,0.0,0.13766315736268697,0.05513639669669302,0.08003803146512885,0.032029454645357634,0.20855895312208877,0.08899510691040441,0.14992879409539073,0.07620892556090104,0.04587395724497343,0.04001087734573766,0.05110752582550049,0.062266448610707334,0.0475037976315147,0.1560466446374592
STAT6,0.0,0.9555301995653855,0.0,0.9473684210526315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9649639709999687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRP1,0.0,0.9101237184122989,0.8692331721908167,0.8811937335290407,0.0,0.0,0.0,0.0,0.0,0.879571219808177,0.8860172425445757,0.0,0.0,0.868421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHMT2,0.9358199270148027,0.0,0.0,0.9285297142831903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9210526315789473,0.9475785995784559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STAC3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R3HDM2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARHGAP9,0.0,0.0,0.0,0.0,0.8981152741532576,0.0,0.0,0.0,0.868421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166033095435092,0.9177377443564566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9080729562985269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8861699355276007
DDIT3,0.0,0.0,0.0,0.9736842105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9955384668550993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DCTN2,0.0,0.8978192602333269,0.0,0.9137040078639984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.903679515186109,0.8947368421052632,0.9633883002557253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OS9,0.6842105263157895,0.72566808681739,0.7282642126083374,0.7512555122375488,0.0,0.7393881223703686,0.7452594559443625,0.0,0.0,0.0,0.6881058968995747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7225886395103053,0.7712496283807253,0.7179714629524633,0.738289370348579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7177035432112845,0.7869392335414886
CDK4,0.0,0.0,0.0,0.987107377303274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9736842105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000257698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USP15,0.6578947368421053,0.6802595775378378,0.7369870668963382,0.6648120786014357,0.6902843807872973,0.666835152789166,0.6816575354651401,0.0,0.7935058960789129,0.0,0.7283112642012144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7985706156805942,0.7061532343688764,0.0,0.0,0.6871294536088642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7161671111458227,0.0,0.0,0.0,0.0,0.0,0.7638182389108759
XPOT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GNS,0.0,0.9303245701287922,0.9143685729880082,0.905723617265099,0.0,0.0,0.0,0.0,0.0,0.8947368421052632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9273837679310849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSRB3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LLPH,0.0,0.9434470126503393,0.0,0.9577407883970361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9229144014810261,0.9210526315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMBIM4,0.5,0.6658503177918886,0.5928316257501903,0.5967196304547159,0.5367574629030729,0.5072560341734635,0.5421002460153479,0.0,0.6143261084431096,0.5681638999989158,0.5656425607831854,0.0,0.6435604518965671,0.5649688824226982,0.6174095978862361,0.0,0.0,0.0,0.0,0.6217656653178366,0.5257470686184732,0.5222176564367194,0.5427001197087137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6081810577919609,0.0,0.0,0.5108703390548104,0.556871340463036
IRAK3,0.0,0.9196318152703737,0.9427221276258168,0.8975424907709423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9265892458589453,0.0,0.0,0.8947368421052632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAND1,0.0,0.0,0.0,0.9736842105263158,0.0,0.9894973792527851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
