,acinar,alpha,beta,delta,duct,endothelial,mesenchymal,pp,unclear
BOD1L1,0.0,0.0,0.5113636180758476,0.0,0.5113636180758476,0.5113636180758476,0.5113636180758476,0.0,0.4166666865348816
PDIA4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCT6A,0.0,0.0,0.0,0.0,0.357142835855484,0.357142835855484,0.357142835855484,0.0,0.0
CD200,0.0,0.45454543828964233,0.45454543828964233,0.45454543828964233,0.0,0.45454543828964233,0.0,0.45454543828964233,0.0
SYVN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNTB2,0.0,0.0,0.0,0.0,0.0,0.9523809552192688,0.0,0.0,0.0
ACBD3,0.0,0.0,0.34090907871723175,0.34090907871723175,0.34090907871723175,0.0,0.34090907871723175,0.34090907871723175,0.34090907871723175
SESN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090908765792847
DAPL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCHE,0.0,0.0,0.0,0.9090908765792847,0.0,0.0,0.0,0.0,0.0
S100A11,0.5640244036912918,0.0,0.0,0.22727271914482117,0.7482394427061081,0.3869047537446022,0.5640244036912918,0.22727271914482117,0.3124999850988388
NPTN,0.0,0.476190447807312,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HAPSTR1,0.0,0.0,0.7291667014360428,0.0,0.0,0.0,0.8522726967930794,0.0,0.0
MAVS,0.0,0.0,0.0,0.0,0.7954545170068741,0.0,0.0,0.7954545170068741,0.0
PGAM1,0.0,0.178571417927742,0.4032257944345474,0.178571417927742,0.178571417927742,0.178571417927742,0.5487805008888245,0.0,0.0
TCF20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GYPC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAB1B,0.0,0.0,0.0,0.0,0.0,0.7954545170068741,0.0,0.7954545170068741,0.0
SMARCC2,0.0,0.0,0.0,0.0,0.0,0.9090908765792847,0.0,0.0,0.0
MAGI2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSG5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPS15,0.11363635957241058,0.11363635957241058,0.11363635957241058,0.11363635957241058,0.11363635957241058,0.11363635957241058,0.11363635957241058,0.5357142612338066,0.0
SFRP2,0.0,0.0,0.0,0.0,0.0,0.0,0.98591548204422,0.0,0.0
FABP5,0.0,0.6818181574344635,0.0,0.0,0.0,0.9146341681480408,0.0,0.6818181574344635,0.0
PEPD,0.0,0.0,0.5113636180758476,0.5113636180758476,0.5113636180758476,0.5113636180758476,0.0,0.0,0.4166666865348816
CYP1B1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTHFD2,0.0,0.0,0.0,0.0,0.0,0.0,0.7954545170068741,0.0,0.7954545170068741
DDX18,0.0,0.0,0.0,0.0,0.0,0.6818181574344635,0.6818181574344635,0.0,0.6818181574344635
BACE2,0.8064515888690948,0.0,0.0,0.0,0.8064515888690948,0.6818181574344635,0.0,0.0,0.0
PGR,0.0,0.7954545170068741,0.0,0.0,0.0,0.0,0.0,0.8593749925494194,0.0
CD63,0.1844262331724167,0.1844262331724167,0.030487805604934692,0.030487805604934692,0.2816901430487633,0.09803921729326248,0.2816901430487633,0.0,0.09803921729326248
AKAP11,0.0,0.45454543828964233,0.45454543828964233,0.45454543828964233,0.0,0.0,0.45454543828964233,0.45454543828964233,0.0
IPO5,0.0,0.0,0.0,0.0,0.0,0.7954545170068741,0.7954545170068741,0.0,0.0
ENSG00000239911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTUD5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCLM,0.0,0.28409089893102646,0.28409089893102646,0.28409089893102646,0.28409089893102646,0.0,0.28409089893102646,0.28409089893102646,0.2083333432674408
UFC1,0.6818181574344635,0.0,0.0,0.0,0.6818181574344635,0.6818181574344635,0.0,0.0,0.0
TPPP3,0.0,0.0,0.0,0.9523809552192688,0.0,0.0,0.0,0.0,0.0
HSDL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHD5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES1,0.0,0.0,0.0,0.0,0.0,0.9090908765792847,0.0,0.0,0.0
PACSIN2,0.7386363372206688,0.0,0.0,0.0,0.7386363372206688,0.0,0.0,0.0,0.6250000298023224
XRN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7954545170068741,0.7954545170068741
SLC30A8,0.0,0.7486263811588287,0.7939189150929451,0.5945122092962265,0.0,0.0,0.0,0.5945122092962265,0.4166666865348816
LAMC2,0.0,0.0,0.0,0.0,0.9090908765792847,0.0,0.0,0.0,0.0
SERPINB1,0.8630952388048172,0.0,0.0,0.0,0.7386363372206688,0.0,0.0,0.0,0.6250000298023224
ECHDC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOXL4,0.0,0.9677419066429138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OAZ2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333730697632
DNAH5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RANBP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DPM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYP4V2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RRM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTC14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090908765792847,0.0
TXNL1,0.0,0.0,0.7386363372206688,0.0,0.0,0.0,0.7386363372206688,0.0,0.6250000298023224
ANKRD11,0.11363635957241058,0.11363635957241058,0.3571428433060646,0.11363635957241058,0.11363635957241058,0.7107843309640884,0.5241935327649117,0.3571428433060646,0.0
FOS,0.11363635957241058,0.2976190373301506,0.2976190373301506,0.44354837387800217,0.11363635957241058,0.11363635957241058,0.0,0.5487805008888245,0.5978260785341263
LRRTM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COA5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDK14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFA6,0.0,0.0,0.0,0.0,0.7954545170068741,0.0,0.7954545170068741,0.0,0.0
BCL2L11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGS19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEX4,0.0,0.4166666567325592,0.4166666567325592,0.6048386916518211,0.22727271914482117,0.22727271914482117,0.22727271914482117,0.4166666567325592,0.0
CSNK1D,0.0,0.0,0.5681817978620529,0.5681817978620529,0.5681817978620529,0.0,0.0,0.5681817978620529,0.0
POLR2G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMED10,0.119047611951828,0.119047611951828,0.3629032149910927,0.3629032149910927,0.119047611951828,0.0,0.119047611951828,0.119047611951828,0.0
TXNL4A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THRAP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPM6B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CADM1,0.0,0.0,0.7440476194024086,0.7440476194024086,0.520833358168602,0.0,0.0,0.6249999776482582,0.0
VPS35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM220A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPN2,0.0,0.0,0.0,0.0,0.0,0.476190447807312,0.0,0.0,0.0
TXNDC15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPR4,0.0,0.0,0.0,0.0,0.0,0.9523809552192688,0.0,0.0,0.0
TP53RK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRFBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POGZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGFR1OP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOR1AIP2,0.05681817978620529,0.05681817978620529,0.05681817978620529,0.05681817978620529,0.05681817978620529,0.05681817978620529,0.0,0.05681817978620529,0.05681817978620529
HNRNPA1L2,0.0,0.0,0.0,0.0,0.0,0.0,0.9090908765792847,0.0,0.0
ASCL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DMKN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HLA-DRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FKBP11,0.7954545170068741,0.0,0.0,0.0,0.0,0.0,0.7954545170068741,0.0,0.0
ANAPC5,0.0,0.45454543828964233,0.45454543828964233,0.45454543828964233,0.0,0.45454543828964233,0.45454543828964233,0.0,0.0
FBXO7,0.0,0.0,0.5681817978620529,0.5681817978620529,0.5681817978620529,0.0,0.5681817978620529,0.0,0.0
POM121C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRKAR2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIGNL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTF1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARPC1B,0.45454543828964233,0.45454543828964233,0.0,0.0,0.5952380895614624,0.7258064299821854,0.5952380895614624,0.0,0.0
HSPA1A,0.0,0.0,0.5681817978620529,0.0,0.5681817978620529,0.5681817978620529,0.0,0.0,0.5681817978620529
FEM1C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYO6,0.2976190373301506,0.11363635957241058,0.2976190373301506,0.2976190373301506,0.4838709533214569,0.4838709533214569,0.0,0.11363635957241058,0.11363635957241058
CARM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYO3A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNIH3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TLK1,0.0,0.0,0.9090908765792847,0.0,0.0,0.0,0.0,0.0,0.0
PPP1R2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FASTKD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAPPA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HABP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PINK1,0.0,0.0,0.0,0.6818181574344635,0.6818181574344635,0.6818181574344635,0.0,0.0,0.0
MAN2A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIF5A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPSB1,0.0,0.0,0.0,0.0,0.0,0.0,0.8522726967930794,0.0,0.7291667014360428
RPS23,0.3512396737933159,0.02049180120229721,0.24752477556467056,0.07042253017425537,0.07042253017425537,0.1923077180981636,0.4007633551955223,0.02049180120229721,0.0
ZFP90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HAS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAPK1,0.28409089893102646,0.0,0.28409089893102646,0.28409089893102646,0.28409089893102646,0.28409089893102646,0.28409089893102646,0.0,0.2083333432674408
SORT1,0.0,0.39772725850343704,0.39772725850343704,0.39772725850343704,0.39772725850343704,0.0,0.0,0.39772725850343704,0.3125000149011612
NSMAF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ISCA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RABEP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAFB,0.0,0.8626760467886925,0.8088235333561897,0.7142857164144516,0.0,0.0,0.0,0.0,0.0
TMEM50B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TROAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIRBP,0.0,0.34090907871723175,0.5357142761349678,0.5357142761349678,0.34090907871723175,0.0,0.0,0.5357142761349678,0.34090907871723175
ST3GAL6,0.0,0.0,0.0,0.0,0.0,0.9090908765792847,0.0,0.0,0.0
PJA2,0.11363635957241058,0.11363635957241058,0.4166666492819786,0.4166666492819786,0.11363635957241058,0.11363635957241058,0.11363635957241058,0.4166666492819786,0.0
CENPF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAB11FIP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORMDL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COG7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRYL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333730697632
NSUN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HS3ST2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFB11,0.0,0.5681817978620529,0.5681817978620529,0.5681817978620529,0.0,0.0,0.0,0.5681817978620529,0.0
APOOL,0.0,0.0,0.0,0.0,0.7954545170068741,0.0,0.0,0.0,0.7954545170068741
PTPRZ1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCTD13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRBN,0.0,0.0,0.0,0.0,0.0,0.9090908765792847,0.0,0.0,0.0
UBA2,0.0,0.45454543828964233,0.45454543828964233,0.0,0.0,0.45454543828964233,0.45454543828964233,0.45454543828964233,0.0
ZFHX3,0.0,0.0,0.0,0.7954545170068741,0.0,0.7954545170068741,0.0,0.0,0.0
MAF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGPAT3,0.0,0.0,0.0,0.0,0.9090908765792847,0.0,0.0,0.0,0.0
CLPTM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAPG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSRNP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAB11FIP1,0.6707317233085632,0.22727271914482117,0.4166666567325592,0.22727271914482117,0.4166666567325592,0.0,0.0,0.22727271914482117,0.5645161122083664
CPVL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OXA1L,0.6818181574344635,0.0,0.0,0.0,0.6818181574344635,0.0,0.6818181574344635,0.0,0.0
ZC3H12C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333730697632
KIAA0319L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090908765792847,0.0
SLC16A9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OAS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAMSN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GGT6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FXR1,0.0,0.0,0.7954545170068741,0.0,0.0,0.7954545170068741,0.0,0.0,0.0
SPINK1,0.9431260004639626,0.0,0.0,0.0,0.6818181574344635,0.0,0.0,0.0,0.8668582141399384
TMT1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTCF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARPC5L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP6V1D,0.0,0.5681817978620529,0.5681817978620529,0.5681817978620529,0.5681817978620529,0.0,0.0,0.0,0.0
EIF3A,0.178571417927742,0.0,0.178571417927742,0.0,0.178571417927742,0.178571417927742,0.44354837387800217,0.0,0.178571417927742
VEZT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090908765792847
FUCA1,0.0,0.0,0.0,0.0,0.8522726967930794,0.0,0.0,0.0,0.7291667014360428
TXLNG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GTF2H1,0.0,0.0,0.0,0.0,0.0,0.9090908765792847,0.0,0.0,0.0
VAMP8,0.6818181574344635,0.0,0.0,0.0,0.6818181574344635,0.0,0.0,0.0,0.6818181574344635
GFRA3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AP3D1,0.11363635957241058,0.11363635957241058,0.11363635957241058,0.11363635957241058,0.11363635957241058,0.11363635957241058,0.11363635957241058,0.11363635957241058,0.0
CDC123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARHGEF18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COPS2,0.0,0.0,0.6818181574344635,0.0,0.0,0.6818181574344635,0.6818181574344635,0.0,0.0
GLYR1,0.0,0.0,0.9090908765792847,0.0,0.0,0.0,0.0,0.0,0.0
SYNPO,0.0,0.0,0.0,0.0,0.0,0.9090908765792847,0.0,0.0,0.0
CEP290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HAX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090908765792847
CRYL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDV3,0.34090907871723175,0.0,0.34090907871723175,0.0,0.34090907871723175,0.34090907871723175,0.34090907871723175,0.0,0.34090907871723175
MEF2C,0.0,0.0,0.0,0.0,0.0,0.9090908765792847,0.0,0.0,0.0
PCSK1,0.0,0.0,0.8196721524000168,0.9090908989310265,0.0,0.0,0.0,0.7142857164144516,0.0
BTBD10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGR3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SH3GL2,0.0,0.0,0.9090908765792847,0.0,0.0,0.0,0.0,0.0,0.0
DAAM1,0.0,0.45454543828964233,0.45454543828964233,0.0,0.45454543828964233,0.0,0.0,0.45454543828964233,0.6249999701976776
THSD4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IP6K2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCDHB16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNASE6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCOC,0.22727271914482117,0.22727271914482117,0.5952380746603012,0.22727271914482117,0.22727271914482117,0.0,0.0,0.22727271914482117,0.22727271914482117
RNF7,0.0,0.0,0.39772725850343704,0.39772725850343704,0.39772725850343704,0.39772725850343704,0.39772725850343704,0.0,0.3125000149011612
PLK2,0.0,0.773809514939785,0.0,0.5681817978620529,0.0,0.5681817978620529,0.0,0.5681817978620529,0.0
SHROOM3,0.0,0.0,0.0,0.0,0.9090908765792847,0.0,0.0,0.0,0.0
ZMYM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDPK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMP2,0.0,0.0,0.0,0.0,0.0,0.9090908765792847,0.0,0.0,0.0
MAB21L3,0.0,0.40441178530454636,0.1411290317773819,0.2896341532468796,0.1411290317773819,0.0,0.0,0.5721831098198891,0.07211539149284363
TRIM14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRF2BP2,0.0,0.0,0.476190447807312,0.0,0.0,0.0,0.0,0.0,0.0
SNX4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SH3KBP1,0.0,0.0,0.0,0.0,0.0,0.8333333358168602,0.8333333358168602,0.0,0.0
MRPL14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGPP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC00348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM51,0.7954545170068741,0.0,0.0,0.0,0.7954545170068741,0.0,0.0,0.0,0.0
MKRN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAD23B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTN4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDK6,0.0,0.0,0.0,0.0,0.7954545170068741,0.0,0.7954545170068741,0.0,0.0
PPP2R2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LYSMD2,0.0,0.0,0.7954545170068741,0.7954545170068741,0.0,0.0,0.0,0.0,0.0
ARG2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPS6KA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B3GALNT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMPD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRAMD4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIAA1143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AP5M1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USP32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDFIC,0.0,0.0,0.0,0.0,0.0,0.0,0.9090908765792847,0.0,0.0
PIGR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PEBP1,0.16129031777381897,0.27439025044441223,0.5122951045632362,0.27439025044441223,0.27439025044441223,0.0,0.059523805975914,0.16129031777381897,0.059523805975914
FAR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090908765792847
ZNF605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEMA5A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAP2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CGA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UQCRH,0.22727271914482117,0.22727271914482117,0.22727271914482117,0.22727271914482117,0.22727271914482117,0.22727271914482117,0.22727271914482117,0.0,0.0
NECAP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POLR2F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090908765792847
IFT80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TWSG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSPYL1,0.0,0.0,0.7954545170068741,0.0,0.0,0.0,0.0,0.7954545170068741,0.0
AGGF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSEN34,0.0,0.0,0.8333333730697632,0.0,0.0,0.0,0.0,0.0,0.0
IFT25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTCD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNF19B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENPP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GADD45B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRPF18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VCP,0.0,0.0,0.0,0.327380932867527,0.0,0.5443548262119293,0.327380932867527,0.0,0.19531246274709702
GATA2,0.0,0.0,0.0,0.0,0.0,0.9090908765792847,0.0,0.0,0.0
HDAC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZMAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333730697632
GORASP2,0.34090907871723175,0.34090907871723175,0.34090907871723175,0.34090907871723175,0.0,0.0,0.34090907871723175,0.0,0.34090907871723175
HMCN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF37A,0.0,0.0,0.0,0.7386363372206688,0.0,0.7386363372206688,0.0,0.0,0.6250000298023224
PRAF2,0.0,0.34090907871723175,0.34090907871723175,0.34090907871723175,0.0,0.34090907871723175,0.34090907871723175,0.34090907871723175,0.0
MUC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNPLA2,0.45454543828964233,0.0,0.0,0.0,0.45454543828964233,0.45454543828964233,0.0,0.45454543828964233,0.7692307233810425
PXDC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333730697632
ENSG00000237984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBE2W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEF1E1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCM4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AP1S3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCEAL2,0.0,0.0,0.0,0.7954545170068741,0.0,0.0,0.0,0.7954545170068741,0.0
RPL37,0.4532967358827591,0.0,0.09803920984268188,0.0,0.09803920984268188,0.0,0.2992957830429077,0.0,0.2049180418252945
CAMLG,0.0,0.0,0.9090908765792847,0.0,0.0,0.0,0.0,0.0,0.0
C11orf58,0.05681817978620529,0.05681817978620529,0.05681817978620529,0.05681817978620529,0.05681817978620529,0.5059523582458496,0.05681817978620529,0.05681817978620529,0.0
RHOH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARM1,0.5681817978620529,0.714285708963871,0.5681817978620529,0.0,0.0,0.0,0.0,0.714285708963871,0.0
PAH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERP1,0.4032257944345474,0.0,0.238095223903656,0.0,0.0,0.238095223903656,0.4032257944345474,0.0,0.4032257944345474
NGDN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBS12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPP2R5E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CALY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANAPC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C12orf75,0.0,0.714285708963871,0.5681817978620529,0.0,0.714285708963871,0.0,0.0,0.5681817978620529,0.0
MRPL45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
