,acinar,alpha,beta,delta,duct,endothelial,mesenchymal,pp,unclear
LAMC2,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1,0.1
SERPINB1,2.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1,0.6
ECHDC3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
TRAK2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
LOXL4,0.1,3.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
OAZ2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6
DNAH5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
RANBP6,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
DPM2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CYP4V2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
RRM1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
TTC14,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.1,0.1
TXNL1,0.1,0.1,1.1,0.1,0.1,0.1,1.1,0.1,0.6
ANKRD11,1.1,1.1,2.1,1.1,1.1,5.1,3.1,2.1,0.1
FOS,1.1,2.1,2.1,3.1,1.1,1.1,0.1,4.1,4.6
LRRTM2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
COA5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CDK14,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
NDUFA6,0.1,0.1,0.1,0.1,1.1,0.1,1.1,0.1,0.1
BCL2L11,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
RGS19,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
BEX4,0.1,2.1,2.1,3.1,1.1,1.1,1.1,2.1,0.1
CSNK1D,0.1,0.1,1.1,1.1,1.1,0.1,0.1,1.1,0.1
POLR2G,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
TMED10,2.1,2.1,3.1,3.1,2.1,1.1,2.1,2.1,1.1
TXNL4A,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
THRAP3,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1
GPM6B,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
BMP7,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CADM1,0.1,0.1,2.1,2.1,0.6,0.1,0.1,1.1,0.1
VPS35,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1
FAM220A,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
RPN2,1.1,1.1,1.1,1.1,1.1,2.1,1.1,1.1,1.1
TXNDC15,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
GPR4,0.1,0.1,0.1,0.1,0.1,2.1,0.1,0.1,0.1
TP53RK,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SRFBP1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
POGZ,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SRSF8,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
FGFR1OP2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
TOR1AIP2,1.1,1.1,1.1,1.1,1.1,1.1,0.6,1.1,1.1
HNRNPA1L2,0.1,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1
ASCL1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
DMKN,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
HLA-DRA,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
FKBP11,1.1,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1
ANAPC5,0.1,1.1,1.1,1.1,0.1,1.1,1.1,0.1,0.1
FBXO7,0.1,0.1,1.1,1.1,1.1,0.1,1.1,0.1,0.1
POM121C,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
PRKAR2B,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
FIGNL1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
PTF1A,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ARPC1B,1.1,1.1,0.1,0.1,2.1,3.1,2.1,0.1,0.1
HSPA1A,0.1,0.1,1.1,0.1,1.1,1.1,0.1,0.1,1.1
FEM1C,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
MYO6,2.1,1.1,2.1,2.1,3.1,3.1,0.1,1.1,1.1
CARM1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
MYO3A,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CNIH3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
TLK1,0.1,0.1,1.1,0.1,0.1,0.1,0.1,0.1,0.1
PPP1R2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
FASTKD2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
PAPPA2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
HABP4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
PINK1,0.1,0.1,0.1,1.1,1.1,1.1,0.1,0.1,0.1
MAN2A2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
EIF5A,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
TMEM125,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SPSB1,0.1,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.6
RPS23,12.1,6.1,10.1,7.1,7.1,9.1,13.1,6.1,5.1
ZFP90,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
HAS2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
MAPK1,1.1,0.1,1.1,1.1,1.1,1.1,1.1,0.1,0.6
SORT1,0.1,1.1,1.1,1.1,1.1,0.1,0.1,1.1,0.6
NSMAF,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ISCA1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
RABEP1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
MAFB,0.1,7.1,5.1,2.1,0.1,0.1,0.1,0.1,0.1
TMEM50B,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
TROAP,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CIRBP,0.1,1.1,2.1,2.1,1.1,0.1,0.1,2.1,1.1
ST3GAL6,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
PJA2,1.1,1.1,2.1,2.1,1.1,1.1,1.1,2.1,0.1
CENPF,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
THRA,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
RAB11FIP5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ORMDL2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
COG7,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
FRYL,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6
NSUN2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
HS3ST2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
NDUFB11,0.1,1.1,1.1,1.1,0.1,0.1,0.1,1.1,0.1
APOOL,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1,1.1
PTPRZ1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
KCTD13,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CRBN,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
UBA2,0.1,1.1,1.1,0.1,0.1,1.1,1.1,1.1,0.1
ZFHX3,0.1,0.1,0.1,1.1,0.1,1.1,0.1,0.1,0.1
MAF,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
AGPAT3,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1,0.1
CLPTM1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
NAPG,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CSRNP3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
RAB11FIP1,4.1,1.1,2.1,1.1,2.1,0.1,0.1,1.1,3.1
CPVL,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
FGF2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
OXA1L,1.1,0.1,0.1,0.1,1.1,0.1,1.1,0.1,0.1
ZC3H12C,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6
KIAA0319L,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.1,0.1
SLC16A9,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
OAS1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SAMSN1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
GGT6,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
FXR1,0.1,0.1,1.1,0.1,0.1,1.1,0.1,0.1,0.1
SPINK1,61.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1,26.1
TMT1A,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CTCF,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ARPC5L,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ATP6V1D,0.1,1.1,1.1,1.1,1.1,0.1,0.1,0.1,0.1
EIF3A,2.1,1.1,2.1,1.1,2.1,2.1,3.1,1.1,2.1
VEZT,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.1
FUCA1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1,0.6
TXLNG,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
GTF2H1,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
VAMP8,1.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1,1.1
GFRA3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
AP3D1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.1
CDC123,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ARHGEF18,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
COPS2,0.1,0.1,1.1,0.1,0.1,1.1,1.1,0.1,0.1
GLYR1,0.1,0.1,1.1,0.1,0.1,0.1,0.1,0.1,0.1
SYNPO,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
CEP290,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
HAX1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.1
CRYL1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CDV3,1.1,0.1,1.1,0.1,1.1,1.1,1.1,0.1,1.1
MEF2C,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
PCSK1,0.1,0.1,6.1,12.1,0.1,0.1,0.1,2.1,0.1
BTBD10,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
AGR3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SH3GL2,0.1,0.1,1.1,0.1,0.1,0.1,0.1,0.1,0.1
DAAM1,0.1,1.1,1.1,0.1,1.1,0.1,0.1,1.1,1.5999999
THSD4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
IP6K2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
PCDHB16,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
RNASE6,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SCOC,1.1,1.1,2.1,1.1,1.1,0.1,0.1,1.1,1.1
RNF7,0.1,0.1,1.1,1.1,1.1,1.1,1.1,0.1,0.6
PLK2,0.1,2.1,0.1,1.1,0.1,1.1,0.1,1.1,0.1
SHROOM3,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1,0.1
ZMYM2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
TMEM98,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
PDPK1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
EMP2,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
MAB21L3,2.1,5.1,3.1,4.1,3.1,2.1,2.1,7.1,2.6
TRIM14,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
GBP2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ZNF84,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
IRF2BP2,1.1,1.1,2.1,1.1,1.1,1.1,1.1,1.1,1.1
SNX4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
F10,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SH3KBP1,0.1,0.1,0.1,0.1,0.1,2.1,2.1,0.1,0.1
MRPL14,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SGPP1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
LINC00348,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
TMEM51,1.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1,0.1
MKRN2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
RAD23B,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1
NTN4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CDK6,0.1,0.1,0.1,0.1,1.1,0.1,1.1,0.1,0.1
PPP2R2B,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
LYSMD2,0.1,0.1,1.1,1.1,0.1,0.1,0.1,0.1,0.1
ARG2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
RPS6KA2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
B3GALNT2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
AMPD2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
GRAMD4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
KIAA1143,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
AP5M1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
USP32,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
MDFIC,0.1,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1
PIGR,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
PEBP1,3.1,4.1,6.1,4.1,4.1,1.1,2.1,3.1,2.1
FAR1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.1
ZNF605,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SEMA5A,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
RAP2A,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CGA,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
UQCRH,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.1,0.1
NECAP2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
POLR2F,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.1
IFT80,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
TWSG1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
TSPYL1,0.1,0.1,1.1,0.1,0.1,0.1,0.1,1.1,0.1
AGGF1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
TSEN34,0.1,0.1,0.6,0.1,0.1,0.1,0.1,0.1,0.1
IFT25,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
PTCD3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
RNF19B,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENPP1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
GADD45B,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
PRPF18,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
VCP,1.1,1.1,1.1,2.1,1.1,3.1,2.1,1.1,1.5999999
GATA2,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
HDAC6,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ZMAT3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6
GORASP2,1.1,1.1,1.1,1.1,0.1,0.1,1.1,0.1,1.1
HMCN1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ZNF37A,0.1,0.1,0.1,1.1,0.1,1.1,0.1,0.1,0.6
PRAF2,0.1,1.1,1.1,1.1,0.1,1.1,1.1,1.1,0.1
MUC4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
PNPLA2,1.1,0.1,0.1,0.1,1.1,1.1,0.1,1.1,2.6
PXDC1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6
ENSG00000237984,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
UBE2W,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
EEF1E1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
MCM4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
AP1S3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
TCEAL2,0.1,0.1,0.1,1.1,0.1,0.1,0.1,1.1,0.1
RPL37,9.1,4.1,5.1,4.1,5.1,4.1,7.1,4.1,6.1
CAMLG,0.1,0.1,1.1,0.1,0.1,0.1,0.1,0.1,0.1
C11orf58,1.1,1.1,1.1,1.1,1.1,2.1,1.1,1.1,0.6
RHOH,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
PARM1,1.1,2.1,1.1,0.1,0.1,0.1,0.1,2.1,0.1
PAH,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ZNF516,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SERP1,3.1,1.1,2.1,1.1,1.1,2.1,3.1,1.1,3.1
NGDN,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
BBS12,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
PPP2R5E,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CALY,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ANAPC1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
C12orf75,0.1,2.1,1.1,0.1,2.1,0.1,0.1,1.1,0.1
MRPL45,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
NID1,0.1,0.1,0.1,0.1,0.1,1.1,3.1,0.1,0.1
ZBTB11,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
AVIL,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
RPRD1A,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
REPIN1,0.1,0.1,0.6,0.1,0.1,0.1,0.1,0.1,0.1
MRPL42,0.1,1.1,1.1,1.1,0.1,0.1,0.1,0.1,0.6
XIAP,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1
EFNA1,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
PRIM1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ATF7IP,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.1
FBXO25,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6
OGFOD3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
DAPK2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
MANF,1.1,0.1,0.1,1.1,0.1,0.1,1.1,0.1,0.6
GOLM1,2.1,0.1,0.1,0.1,3.1,0.1,0.1,0.1,2.1
APPBP2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.1,0.6
CYB5R4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CLUH,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ESM1,0.1,0.1,0.1,0.1,0.1,2.1,0.1,0.1,0.1
NAP1L2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
KCTD10,0.1,0.1,0.1,0.1,0.1,1.1,1.1,0.1,0.1
RBM43,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
HEXB,1.1,1.1,1.1,1.1,2.1,1.1,1.1,1.1,1.1
RPLP0,8.1,4.1,4.1,3.1,4.1,4.1,7.1,2.6,5.1
GATAD2A,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SNRNP48,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ATP10D,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
PKHD1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
JUNB,1.1,1.1,1.1,1.1,1.1,3.1,2.1,2.1,1.5999999
PICALM,0.1,0.1,0.1,0.1,1.1,1.1,1.1,0.1,0.1
RPS15A,8.1,4.1,6.1,5.1,5.1,6.1,7.6000004,4.1,4.1
RBM12,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
PHB1,0.1,0.1,0.1,0.1,1.1,1.1,0.1,0.1,0.1
WDR5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ITM2C,0.1,2.1,1.1,2.1,1.1,0.1,1.1,4.1,0.6
LAMP5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
MFAP4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ARSD,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1,0.1
ENSG00000183506,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ARHGAP31,0.1,0.1,0.1,0.1,0.1,2.1,0.1,0.1,0.1
CP,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
PTBP1,1.1,1.1,1.1,1.1,1.1,2.1,1.1,1.1,1.1
PCBD1,1.1,2.1,1.1,1.1,1.1,0.1,0.1,1.1,0.1
RPL24,2.1,1.1,2.1,1.1,1.1,1.1,2.1,1.1,2.1
CERS2,1.1,0.1,0.1,0.1,1.1,0.1,0.1,1.1,0.1
TMEM106C,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
POLR2L,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SPAST,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
TMEM248,0.1,0.1,1.1,1.1,1.1,1.1,1.1,1.1,0.1
PCDHB4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
PPM1E,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
LRRC59,0.1,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1
SPINT1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
RPS25,6.1,4.1,6.1,5.1,4.1,5.1,6.1,5.1,3.1
CNOT8,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
RPL36AL,4.1,2.1,3.1,2.1,2.1,2.1,3.1,2.1,2.6
GPM6A,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
TP53INP2,0.1,0.1,0.1,0.1,1.1,2.1,0.1,0.1,0.1
NHS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
PRKG1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
RRN3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ALKBH5,0.1,0.1,1.1,0.1,0.1,1.1,0.1,0.1,0.1
NIPSNAP1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CYTH2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
NIPBL,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1
ANGEL1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SLITRK1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
HLA-H,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CLDN18,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SBDS,0.1,1.1,1.1,1.1,1.1,0.1,1.1,1.1,1.1
SLU7,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,1.1
THUMPD1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
VDAC1,2.1,1.1,2.1,1.1,2.1,3.1,2.1,1.1,1.5999999
AQP3,0.1,0.1,0.1,2.1,0.1,0.1,0.1,3.1,1.5999999
RALGAPA2,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1,0.1
RNF19A,1.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1,0.6
ILK,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
PPP1R12A,0.1,0.1,1.1,1.1,1.1,1.1,1.1,0.1,0.1
EIF4EBP1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CCL11,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
CXCL1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
MCCC1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
FERMT2,0.1,0.1,0.1,0.1,0.1,1.1,1.1,0.1,0.1
ALDH2,1.1,0.1,0.1,0.1,1.1,1.1,0.1,0.1,1.1
ATXN2L,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
VCF2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ZFYVE21,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
RCBTB2,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
TNK2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SETD2,0.1,0.1,1.1,1.1,0.1,1.1,1.1,1.1,0.6
CMTM4,0.1,1.1,1.1,1.1,1.1,0.1,0.1,1.1,0.1
LRRC42,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
VWA5B2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.1,0.1
COPS7A,0.1,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1
ENTPD2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6,0.1
GLUD1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
MFAP3,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
SERPING1,0.1,0.1,0.1,0.1,3.1,0.1,0.1,0.1,0.1
