,Best4+ Enterocytes,CD4+ Activated Fos-hi,CD4+ Activated Fos-lo,CD4+ Memory,CD4+ PD1+,CD69+ Mast,CD69- Mast,CD8+ IELs,CD8+ IL17+,CD8+ LP,Cycling B,Cycling T,Cycling TA,DC2,Enterocyte Progenitors,Enterocytes,Enteroendocrine,Follicular,GC,Goblet,Immature Enterocytes 1,Immature Enterocytes 2,Immature Goblet,M cells,MT-hi,Macrophages,NKs,Plasma,Secretory TA,Stem,TA 1,TA 2,Tregs,Tuft
ENSG00000187735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5841182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000187840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27756128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24303511,0.0,0.0,0.0,0.0,0.0
ENSG00000188186,1.1202865,0.0,0.0,0.0,0.80414605,0.0,0.0,0.0,0.0,0.0,0.0,0.52860516,1.1115414,1.023946,0.8722857,0.93891394,0.95794636,0.0,0.0,0.41846538,0.85057515,1.0819507,0.5999956,1.0135875,0.0,0.0,0.0,0.0,1.0609397,0.8210866,0.0,1.139199,1.089238,0.78500754
ENSG00000188229,0.57105327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8040101,0.7607975,1.1792619,0.0,0.47140977,0.88408697,0.6811649,0.0,0.0,0.0,0.80807436,1.0059905,0.0,0.736802,0.0,0.0,0.0,0.0,0.5878944,0.5328597,0.0,0.5726015,0.0,0.0
ENSG00000188243,0.42132187,1.0834222,0.0,1.2071015,0.0,1.0761156,1.3285143,1.0464351,1.4141241,1.1584247,0.5220808,0.7695733,0.6913349,1.1722242,0.0,0.17922531,0.7516751,1.100346,1.3678889,0.0,0.0,0.4743967,0.7461233,0.61145425,0.0,0.8017968,1.1281939,0.0,0.78849983,0.8197818,0.0,0.78557974,1.2235508,0.0
ENSG00000188257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22080599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000188290,0.24406421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000188313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43008512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000188373,1.1347965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.776913,0.0,0.9929414,0.9121057,0.39179975,0.0,0.0,0.0,0.7847376,1.0430243,0.0,1.0490164,0.0,0.0,0.0,0.0,0.8206855,0.8776591,0.0,1.0840957,0.0,0.0
ENSG00000188612,0.21954243,0.0,0.0,0.0,0.0,0.0,0.8655555,0.0,1.1654905,0.0,1.0873185,1.0742949,0.4850527,0.69301736,0.0,0.0,0.4433628,0.0,0.0,0.0,0.0,0.17508525,0.0,0.0,0.0,0.19767179,0.0,0.0,0.41183972,0.59446406,0.0,0.4203653,0.7090374,0.0
ENSG00000188643,0.5234234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53692883,0.0,0.0,0.0,0.28609008,0.0,0.0,0.0,0.0,0.6225517,0.0,0.625239,0.0,0.0,0.0,0.0,0.48294455,0.36795086,0.0,0.73937654,0.0,0.0
ENSG00000188820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69301736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000188833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44164056,0.0,0.0,0.0,0.60933924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000188846,1.5369732,2.6325042,2.3363917,2.544,2.1615112,1.924268,2.3129487,2.201389,2.522748,2.1035874,2.1821377,1.7155854,2.3474007,2.1456263,1.4113405,0.60529137,2.1138928,2.4503253,2.1302774,0.42481184,0.0,1.0234764,2.125344,2.0241456,1.7846085,1.7936292,1.9508216,1.3211185,2.390987,2.5894756,1.6279685,2.1949203,2.5272923,1.6022198
ENSG00000189043,0.8674755,0.0,1.2198315,0.0,1.2838964,1.5819799,1.4772344,1.0690502,1.0639395,0.0,1.3397548,1.3695905,1.1905888,1.5606086,0.8588691,0.30699074,0.82555366,0.0,1.278763,0.0,0.0,0.92110753,1.3568535,1.3463844,0.0,1.2642639,1.0078986,0.6304727,1.2239404,1.2353129,0.0,1.2185233,0.6183404,1.0766909
ENSG00000189067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6106344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000189143,1.3212643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89354527,0.0,0.6048994,1.873815,0.92122555,0.0,0.0,1.865024,1.8334379,1.1290878,0.6681586,0.9518205,0.0,0.0,0.0,0.0,0.88695437,1.1545544,0.0,0.91675824,0.0,0.0
ENSG00000189159,0.51848716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8906764,0.0,0.452093,0.66445136,0.0,1.2156271,0.0,0.0,0.0,0.0,0.8796085,0.9887948,0.0,0.5019405,0.0,0.0,0.0,0.0,0.22107258,0.0,0.0,0.41644567,0.0,0.0
ENSG00000189221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3554278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15408,0.0,0.2937128,0.0,0.0
ENSG00000189334,1.1766369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88826424,0.0,1.3037055,0.89967936,0.56112194,0.0,0.0,0.6693634,0.0,1.3352947,0.6198107,1.1735575,0.0,0.0,0.0,0.0,0.89680564,0.5739012,0.0,1.302565,0.0,0.0
ENSG00000189403,0.7210057,1.4577055,1.1992687,0.0,1.2247351,0.49619317,1.3677543,1.2193952,1.0957577,0.0,3.0894895,2.030587,1.6527338,1.1472607,0.0,0.27061513,1.0986123,0.0,1.9977174,0.0,0.0,0.42359078,0.8359158,1.0888624,1.3120859,0.0,1.3874637,0.245953,1.0234375,1.1117468,0.0,1.0404564,1.1407413,0.0
ENSG00000196126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6967074,0.521358,0.0,4.4352903,0.0,0.0,0.0,2.478427,2.2696152,0.0,0.0,0.0,0.0,0.18994021,0.0,3.6747088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196139,0.32880518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24493761,0.0,0.43808457,0.0,0.0,0.0,0.0,0.0,0.0,0.66697794,0.0,0.9518205,0.0,0.0,0.0,0.0,0.23108234,0.0,0.0,0.69159317,0.0,0.0
ENSG00000196141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81630385,0.0,0.0,0.0,0.691464,0.18556514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196154,0.0,2.4262857,2.2353454,0.0,0.79298085,1.58238,2.3939767,0.98797,2.5635595,1.9479154,0.0,0.0,0.0,0.66445136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.706581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.117935,0.0
ENSG00000196188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15582524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196196,0.41818875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3593486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19664179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571733,0.0,2.448234,2.2567353,0.936035,0.43008512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5049871,0.0,0.0,0.0,0.0,0.25672895,0.40348467,0.0,0.0,0.0,0.0
ENSG00000196262,0.92693543,1.1524794,0.0,0.9276545,0.0,0.0,0.0,0.9344239,0.53996485,0.0,1.8476751,1.4298848,1.6695534,1.3860997,1.0619292,0.50426686,1.2842282,0.0,1.2034885,0.0,0.0,0.9444362,1.1747937,1.0833491,0.0,1.2642639,0.0,0.0,1.4753679,1.3835609,0.8455216,1.5267067,0.72899055,0.0
ENSG00000196405,0.0,1.5121939,1.5352645,0.0,1.0211822,0.0,0.0,1.4836138,1.1116979,1.3880492,0.0,1.2364557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5714996,0.0,1.586575,0.0,0.0,0.0,0.0,0.0,1.5955231,0.0
ENSG00000196408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38792372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196419,0.0,0.0,0.0,0.0,0.41202945,0.0,0.0,0.0,0.0,0.0,0.78389734,0.730577,0.49195087,0.0,0.0,0.0,0.1835587,0.0,0.0,0.0,0.0,0.0,0.0,0.5068424,0.0,0.0,0.0,0.0,0.37626368,0.46517754,0.0,0.38443503,0.0,0.0
ENSG00000196502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40611517,0.0,0.0,0.0,0.0,0.0,0.52208096,0.0,0.3607092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196531,1.3406329,1.7100534,1.7355282,1.9682688,1.556572,1.8606238,1.9988351,1.7645931,1.6089289,1.5714996,1.8693762,1.4607705,1.8358599,1.8829577,1.2301902,0.6448938,1.610824,2.002019,1.7146959,0.0,0.46951047,0.9985528,1.5677848,1.3472532,1.49757,1.6490617,1.6952554,1.1224408,1.8709886,2.07583,1.4109346,1.8795781,2.067617,1.335674
ENSG00000196576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18994021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19653107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196683,0.55531085,1.0293264,1.1992687,0.0,1.1919482,1.0757836,0.0,0.83426136,1.1275259,1.1087523,0.6611395,0.7982698,0.924071,1.042561,0.0,0.36483675,0.93809414,0.0,0.0,0.0,0.0,0.52777183,0.97912884,0.9247173,0.0,0.39245293,1.1281939,0.31562278,1.0248538,0.87216294,0.0,0.88701653,0.72899055,0.0
ENSG00000196735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5841182,0.0,0.0,3.1630323,0.0,0.0,0.0,1.4946575,1.5144591,0.0,0.0,0.0,0.0,0.0,0.0,2.3962603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38642633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53713334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196954,0.0,0.0,0.0,0.0,0.39211658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44709465,0.0,0.0,0.0,0.0,0.0,0.38838953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25845185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38642633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197111,0.22303978,0.0,0.0,0.0,1.3095493,0.0,0.0,0.0,0.0,0.0,1.0948192,0.84611285,0.4161718,1.023946,0.0,0.25209153,0.2247912,0.0,1.0021974,0.0,0.0,0.18271524,0.0,0.0,0.0,0.0,0.0,0.0,0.42679566,0.5474198,0.0,0.38447386,0.0,0.0
ENSG00000197142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5556396,0.0,0.0,0.0,0.0,0.0,0.24192324,0.0,0.19653107,0.0,0.0,0.0,0.0,0.0,0.25211644,0.0,0.0,0.0,0.0
ENSG00000197165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.549622,0.0,0.0,0.0,0.0,0.0,0.32652062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38642633,0.0,0.0,0.0,0.0,0.0,0.6240619,0.0,0.0,0.80700266,0.0,0.0,0.0,0.0,0.0,0.2299501,0.0,0.0,0.0,0.0,0.0
ENSG00000197273,2.26728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7722793,0.0,0.0,0.0,1.1896873,3.6027198,2.7269087,0.0,0.34949747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76185,0.0,0.0,0.0,0.0,0.41433266,0.3011381,0.0,0.19708592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39783138,0.0
ENSG00000197343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3311592,0.0
ENSG00000197345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34810954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35680902,0.3424061,0.0,0.35323745,0.0,0.0
ENSG00000197448,0.7731433,0.7792069,0.0,0.0,0.5946373,1.0779337,0.0,0.0,0.0,0.0,0.0,0.6352837,0.73730356,0.0,0.42284742,0.46727455,0.575238,0.0,0.0,0.0,0.0,0.73782074,0.0,0.9518205,0.0,0.0,0.0,0.0,0.689886,0.6963542,0.0,0.91524065,0.0,0.0
ENSG00000197451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3673701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260102,0.18406314,0.0,0.23035355,0.0,0.0
ENSG00000197540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9388684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89001715,0.0,0.0,0.0,0.0,0.0,0.47089767,0.0
ENSG00000197728,1.8646821,1.7555099,1.6679912,1.2870795,1.8622277,1.5821785,1.8060765,1.5966029,2.1925359,1.6119348,1.8291143,1.4083037,2.0558503,1.3314312,1.8379989,1.6446863,1.8783112,1.6896218,2.1302774,1.0439521,1.4022758,1.8746953,1.7869802,1.9252648,1.6507773,1.4375193,2.104134,1.302582,2.1678963,1.9658737,1.4186907,2.0829248,1.7960873,1.507674
ENSG00000197746,0.3894329,0.0,0.0,0.0,0.0,0.0,1.010083,0.0,0.0,0.0,0.0,0.0,0.19690399,1.0984392,0.0,0.6343102,0.18364649,0.0,0.0,0.0,0.0,0.4148081,0.0,0.5049871,0.0,1.3502445,0.0,0.0,0.29740188,0.3135531,0.0,0.29994482,0.47089767,0.0
ENSG00000197747,2.3457572,1.1330676,1.2198315,0.0,0.0,0.39431363,0.9127959,0.8352196,0.67875123,0.0,1.0186822,1.2364557,1.6829835,1.0984392,2.0688381,2.3246832,1.545359,0.0,0.0,1.2977746,2.2806282,2.4468925,1.4666903,1.7951297,0.0,0.64992744,0.0,0.0,1.6717402,1.4618556,1.4768084,1.9415661,0.47089767,1.0036873
ENSG00000197756,1.6803339,1.4935403,1.7532324,1.623712,1.5926244,1.7772882,1.8759269,1.4727602,1.7183669,1.6215936,1.8295892,1.2981932,2.1794686,1.6971436,1.3633751,0.5966447,2.0431638,1.8689247,1.5352645,0.0,0.0,1.0176952,2.005402,1.6348815,1.4509232,1.6428094,1.4849838,1.3017085,2.2939,2.233521,1.5066063,2.0318942,1.5563294,1.6277096
ENSG00000197766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66445136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29061073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2871639,0.44526565,0.0,0.7264495,0.0,0.0
ENSG00000197894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39321768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34949747,0.0,0.0,0.0,0.0,0.3508805,0.55652773,0.0,0.3617193,0.0,0.0
ENSG00000197956,3.1990855,2.0731432,1.7532324,1.2672273,1.3948007,2.7132096,2.3284829,1.165082,2.0165296,1.8403094,0.0,0.730577,2.3442812,1.023946,3.072044,3.4833906,2.4307122,0.0,0.0,3.2856984,3.2525077,3.4357624,2.9405394,2.659474,1.5016351,0.74830693,0.0,0.30938804,2.4945753,1.6941172,2.2706256,2.676998,1.3400791,3.133368
ENSG00000197958,1.9995785,2.6682005,2.8466716,2.8317485,2.9414527,2.2660694,2.7328806,2.621784,2.7483897,2.3574753,2.7322726,2.3144996,2.9814231,2.6928377,1.6957269,1.2214348,2.8866785,3.0810275,2.6870785,1.0710104,1.2678462,1.3427477,2.7609832,2.5581467,2.2168674,2.4993958,2.272042,1.8610888,3.1501336,3.2675323,2.114044,2.7661452,3.120789,2.1165693
ENSG00000198034,2.063627,3.4203906,3.1423903,3.4465063,3.4745746,2.7201686,3.3223414,3.0568023,3.0958362,2.92618,3.199458,2.5586462,3.0714676,2.5600965,2.0326324,0.99061465,2.8970163,3.3603039,3.332768,0.7354629,0.7335601,1.4936934,2.6896281,2.5271132,2.9390395,2.6188464,2.8248477,2.6275263,3.0587463,3.379901,2.2479804,2.8656065,3.41318,2.2023208
ENSG00000198074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63722223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3154557,0.0,0.0
ENSG00000198171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19708592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198189,0.42848197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29955703,0.0,0.0,0.6395384,0.0,0.0,0.0,0.0,0.0,0.2764886,0.0,0.3607092,0.0,0.0,0.0,0.0,0.19343747,0.4313573,0.0,0.38963234,0.0,0.0
ENSG00000198242,1.942447,2.7824135,2.647901,2.8849669,2.874848,2.330853,2.539002,2.6494856,2.5416188,2.7908206,2.6797605,2.618335,2.5756333,2.3450928,1.6688979,0.92837477,2.474639,3.0849667,2.9520602,0.79307353,0.7108708,1.3076768,2.4726295,2.203493,2.1619792,2.2000008,2.6009188,2.0479827,2.6209579,2.717382,1.8288295,2.4656856,2.6953325,2.1700034
ENSG00000198258,0.8242454,0.8960233,0.0,0.0,0.0,0.0,0.0,0.6903037,0.49220642,0.9744384,1.1309539,1.217218,0.7762546,0.651406,0.6472121,0.9581392,0.7333105,0.0,0.0,0.6229674,0.8214257,1.050042,0.7825291,0.81317824,0.0,0.97827744,0.0,0.26126888,0.7740958,0.6280711,0.0,0.85274106,1.0874428,0.0
ENSG00000198417,0.6216696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2710181,0.0,0.0,0.0,0.0,0.0,0.0,0.23840418,0.0,0.0,0.25490922,0.0,0.0
ENSG00000198502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34464908,0.0,0.0,2.832969,0.0,0.0,0.0,1.361131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.482576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198643,0.8821247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81302714,0.0,0.7417606,1.0267742,0.0,0.0,0.0,1.5264221,0.9034037,0.96926874,1.0936186,0.91816396,0.0,0.0,0.0,0.0,0.972198,0.82226026,0.0,1.0013481,0.0,0.0
ENSG00000198668,0.9223299,1.4153116,1.2047609,0.0,0.60915273,0.0,0.0,1.2860947,1.3426814,1.473433,0.8300727,1.7708676,1.0214461,0.0,1.0555451,1.0176561,0.97684455,0.0,0.0,0.0,0.5362526,1.2529572,0.0,0.92937136,0.0,0.0,1.1024344,0.0,0.8614218,0.7134624,0.0,1.156725,2.1487567,0.0
ENSG00000198695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38642633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2349116,0.0,0.0,0.0,0.0,0.0
ENSG00000198712,4.4120865,2.504186,2.9593177,2.9623232,3.2897995,4.0318723,3.4379187,3.2997997,3.2624943,3.2079747,2.8097444,3.398491,4.463132,3.1861076,4.718005,4.7586126,4.679009,3.2390318,2.745507,4.5547433,4.9353456,4.904481,4.605092,5.2887177,3.9024484,3.2651224,3.0925305,2.451972,4.674016,4.4446135,5.3511853,4.583853,3.0225787,4.5040045
ENSG00000198727,3.8318062,2.7565687,2.8244605,2.888657,2.9358344,3.0445344,2.6220977,3.1895964,2.9812465,2.936725,2.616105,3.0380185,3.8276052,2.6538007,4.013364,3.798108,3.9542067,3.0415602,2.5060625,3.8197162,4.158543,3.908749,4.152699,4.479122,4.2160263,2.2946653,2.688404,1.9943273,4.0761995,4.1840644,4.593836,3.9557679,2.7618341,4.071584
ENSG00000198755,1.7101858,2.4393091,2.5794494,2.7139823,2.4080207,2.2193189,2.1058855,2.3457572,2.654642,2.1008584,2.5105147,1.9836295,2.6611936,2.0792143,1.5624348,0.26207703,2.4707649,2.574201,2.5478673,0.0,0.0,0.9256799,2.27702,2.2782433,1.9093754,2.2491765,2.268606,1.6166089,2.7137313,2.8771482,1.994151,2.5518484,1.9986105,1.8183168
ENSG00000198758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37544724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19664179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198763,3.1553242,2.013046,2.325616,1.9526155,2.0228455,2.2751904,1.5978007,2.448234,2.1803317,2.299786,1.131323,1.9836295,3.1379452,2.0963771,3.3299541,3.3460045,3.2455199,2.2206395,1.1491685,3.4588077,3.7371938,3.3165655,3.572163,3.6992714,3.1608722,2.1559806,1.7505057,1.6067317,3.4391794,3.4115806,4.0504413,3.2295744,1.698497,3.143421
