,CNT,DCT1,DCT2,ENDO,FIB,ICA,ICB,LEUK,MES,PC,PEC,PODO,PT,PT_VCAM1,TAL
SLIT2,0.6931472,0.0,0.0,0.0,0.0,2.1972246,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0
KCNIP4,1.609438,1.0986123,1.0986123,0.0,0.0,0.0,0.0,0.0,0.0,1.3862944,0.0,0.0,0.0,0.0,1.3862944
PPARGC1A,1.0986123,1.0986123,1.0986123,0.0,0.0,1.0986123,1.0986123,0.0,0.0,0.6931472,0.0,0.0,0.6931472,0.6931472,1.3862944
STIM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0
PGCKA1,0.6931472,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0
TBC1D1,0.6931472,0.0,0.6931472,0.0,0.0,1.0986123,1.3862944,0.0,1.609438,0.6931472,0.0,0.6931472,0.0,0.0,0.0
KLHL5,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBE2K,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBM47,0.6931472,0.6931472,0.6931472,0.0,0.0,0.6931472,1.0986123,0.6931472,0.0,0.6931472,0.0,0.0,0.6931472,0.6931472,0.6931472
APBB2,0.6931472,1.609438,1.7917595,1.0986123,1.0986123,0.6931472,0.6931472,0.0,1.3862944,0.6931472,0.6931472,1.609438,0.0,0.0,0.6931472
LIMCH1,1.3862944,1.0986123,1.0986123,1.3862944,0.0,1.0986123,0.0,0.0,1.0986123,1.0986123,0.0,0.0,0.0,0.0,0.0
ATP8A1,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCTD8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0
ATP10D,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0
FRYL,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0
USP46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0
ENSG00000248115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0
KIT,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRACD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0
IGFBP7,1.0986123,0.6931472,1.0986123,0.0,0.0,0.6931472,0.0,0.0,1.0986123,0.6931472,1.0986123,0.6931472,0.0,0.0,0.0
STAP1,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000248049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0
UGT2B7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,1.0986123,0.0
RUFY3,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOB1B,0.6931472,0.0,0.0,0.0,0.0,1.3862944,0.6931472,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0
SLC4A4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7917595,0.0,0.0
ANKRD17,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.6931472,0.6931472
AFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,0.0
SHROOM3,0.6931472,0.6931472,0.6931472,0.0,0.0,1.3862944,0.6931472,0.0,0.0,0.6931472,0.6931472,0.6931472,0.0,0.6931472,0.6931472
SEPTIN11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0
CNOT6L,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRAS1,1.609438,0.6931472,1.0986123,0.0,0.0,0.0,0.0,0.0,0.0,1.609438,1.0986123,0.0,1.0986123,1.0986123,0.6931472
SCD5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472
GPAT3,0.0,0.0,0.0,0.0,0.0,1.3862944,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WDFY3,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.0,0.6931472,1.0986123,0.6931472,0.6931472,1.0986123,0.6931472,0.6931472
ARHGAP24,0.6931472,1.0986123,1.0986123,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.6931472,1.0986123,0.6931472,0.6931472,1.0986123
MAPK10,1.0986123,1.0986123,0.6931472,0.0,1.0986123,0.6931472,0.0,0.6931472,1.0986123,1.3862944,1.0986123,1.3862944,1.0986123,1.0986123,1.0986123
PTPN13,1.0986123,0.6931472,0.6931472,0.0,0.0,0.6931472,0.0,0.0,0.0,1.0986123,1.0986123,1.609438,0.0,0.6931472,0.6931472
AFF1,1.0986123,0.6931472,0.6931472,1.3862944,0.6931472,0.6931472,0.6931472,0.6931472,1.0986123,1.3862944,0.6931472,0.0,0.6931472,0.6931472,0.6931472
SPARCL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0
GPRIN3,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCSER1,2.3978953,2.3978953,2.4849067,0.6931472,0.6931472,0.0,0.0,0.6931472,0.6931472,2.1972246,0.6931472,0.0,0.6931472,0.6931472,2.7725887
PDLIM5,0.0,0.0,0.0,0.6931472,1.0986123,0.6931472,0.6931472,0.0,0.6931472,0.0,0.0,1.3862944,0.0,0.0,0.0
BMPR1B,1.0986123,0.0,0.0,0.0,0.0,0.0,1.7917595,0.0,0.0,1.609438,0.0,0.0,0.0,0.0,0.0
UNC5C,0.0,0.0,1.0986123,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,1.0986123,0.0,0.0,0.0
STPG2,0.0,0.6931472,0.0,0.0,0.0,1.0986123,0.6931472,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.6931472
TSPAN5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0
EMCN,0.0,0.0,0.0,1.609438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPP3CA,0.0,0.0,0.6931472,0.0,0.0,0.6931472,1.609438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000248373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.609438,0.0,0.0
TET2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,0.0,0.0
ARHGEF38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472
INTS12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,0.0,0.0
NPNT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.609438,0.0,0.0,0.0
TBCK,0.0,0.6931472,0.6931472,0.0,0.0,0.6931472,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.6931472
LEF1,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL25A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,0.0,0.0,0.0,0.0,0.0
EGF,0.0,2.4849067,2.3025851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7917595
ENPEP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.609438,0.6931472,0.0,0.0
ANK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0
CAMK2D,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARSJ,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UGT8,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472
SYNPO2,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USP53,0.0,0.0,0.0,0.0,1.609438,0.0,0.0,0.0,0.6931472,0.0,0.0,0.6931472,0.0,0.0,1.0986123
PRDM5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0
NDNF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0
BLTP1,0.6931472,0.6931472,0.6931472,0.0,0.0,0.6931472,0.6931472,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.6931472
LINC01091,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JADE1,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ELF2,0.0,0.0,0.0,0.6931472,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAML3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,0.6931472,1.0986123,1.0986123,0.0,0.0,0.0
TBC1D9,0.6931472,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNF150,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.6931472
INPP4B,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.6931472
ARHGAP10,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,0.0,0.0,0.0
NR3C2,1.7917595,1.3862944,1.3862944,0.6931472,0.6931472,1.3862944,1.609438,0.6931472,0.6931472,1.609438,0.6931472,0.6931472,0.6931472,0.6931472,1.0986123
DCLK2,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRBA,1.3862944,1.609438,1.3862944,0.6931472,0.6931472,1.0986123,1.0986123,0.6931472,0.6931472,1.0986123,0.6931472,0.6931472,0.6931472,1.0986123,1.3862944
FHIP1A,0.0,0.6931472,0.6931472,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472
TRIM2,0.0,0.6931472,0.6931472,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472
TMEM131L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,0.0,0.0,0.0,0.0,0.0
FNIP2,0.0,0.0,0.6931472,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAPGEF2,0.0,0.0,0.0,0.6931472,0.0,0.6931472,0.6931472,0.0,0.6931472,0.0,0.0,0.6931472,0.0,0.6931472,0.0
PALLD,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.6931472,0.0,0.6931472,0.6931472,0.0,0.0,0.0
SH3RF1,0.6931472,0.6931472,0.6931472,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.6931472,0.0,1.0986123,0.0,0.0,0.0
LINC01099,1.609438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TENM3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,1.0986123,0.0,0.0,0.0
WWC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.6931472,0.6931472
STOX2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.6931472,0.0
SNX25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0
SORBS2,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.6931472,1.0986123,0.0
FAT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.6931472,0.0
ENSG00000249378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,0.0
ADAMTS16,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEMA5A,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,2.0794415,0.0,0.6931472,0.0
ANKRD33B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,0.0,0.0
DAP,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRIO,0.0,0.6931472,0.6931472,0.6931472,0.0,0.0,0.6931472,0.0,0.6931472,0.6931472,0.89587975,0.0,0.0,1.0986123,0.6931472
FBXL7,0.0,0.0,0.0,1.0986123,1.0986123,0.0,0.0,0.0,1.0986123,0.0,1.3862944,1.0986123,0.0,0.0,0.0
RETREG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,0.6931472,0.0
MYO10,0.6931472,0.6931472,0.6931472,0.0,0.0,0.6931472,0.6931472,0.0,0.0,1.0986123,0.0,0.0,0.0,0.0,0.6931472
PDZD2,0.0,0.0,0.0,0.0,0.0,0.0,1.609438,0.0,0.0,0.0,0.0,0.0,1.7917595,0.0,0.0
RAI14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0
AGXT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,0.0
PRLR,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIPBL,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.6931472,0.6931472,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.0,0.6931472
WDR70,0.6931472,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIFR,0.0,0.0,0.0,1.0986123,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472
RICTOR,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GHR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0
NNT,0.0,0.6931472,0.6931472,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITGA1,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.6931472,0.0,0.6931472,0.6931472,0.0,0.0,0.0
ITGA2,0.6931472,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARL15,2.3025851,0.0,1.9459101,1.609438,0.6931472,1.7917595,2.1972246,0.6931472,0.6931472,2.1972246,1.0986123,0.6931472,0.6931472,0.6931472,1.0986123
PLPP1,0.0,0.0,0.0,2.3025851,1.0986123,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL6ST,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPBP1,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDE4D,3.6635616,2.1972246,2.5649493,1.609438,1.3862944,3.3322046,2.5649493,1.3862944,1.3862944,3.6888795,1.9459101,1.0986123,2.3025851,2.7725887,1.7917595
ELOVL7,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZSWIM6,0.6931472,0.6931472,0.0,1.0986123,0.6931472,1.609438,1.0986123,0.0,0.6931472,0.0,0.6931472,1.7917595,0.0,0.6931472,0.6931472
ERBIN,0.6931472,0.6931472,0.6931472,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,1.0986123,0.0,0.0,0.0
MAST4,0.0,1.3862944,0.6931472,0.6931472,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,1.0986123,1.3862944,1.0986123,0.6931472
PIK3R1,0.0,0.0,0.0,0.0,1.3862944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARHGEF28,0.0,0.0,0.6931472,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.6931472,0.0,0.0,0.6931472,0.0
IQGAP2,0.0,0.0,0.0,0.0,0.0,0.0,1.609438,0.6931472,0.0,0.0,0.0,1.9459101,0.0,0.0,0.0
AP3B1,0.0,0.6931472,0.6931472,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472
BHMT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0
TENT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0
CMYA5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,0.0,0.0
SERINC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0
ZFYVE16,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SSBP2,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.6931472,0.0,0.6931472,1.0986123,0.0,0.0,0.6931472
CCNH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0
TMEM161B-DT,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472
MEF2C,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,1.0986123,0.0,0.0,0.0,0.0,0.0,0.0
NR2F1-AS1,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARB2A,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.0,0.6931472,0.0,0.6931472,0.0,0.6931472,0.6931472,0.0,0.0,0.6931472
RHOBTB3,0.6931472,0.6931472,1.0986123,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,1.0986123
ELL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000153113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0
PAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.6931472,0.6931472,0.0,0.6931472,0.0
EFNA5,0.6931472,1.3862944,1.3862944,0.0,0.6931472,1.0986123,0.0,0.0,0.0,0.6931472,1.0986123,0.0,0.0,0.0,1.3862944
FBXL17,1.0986123,1.0986123,1.0986123,0.6931472,0.6931472,1.0986123,1.0986123,0.6931472,0.6931472,0.6931472,0.6931472,1.0986123,0.6931472,0.6931472,0.6931472
FER,0.6931472,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.0,0.0
MAN2A1,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EPB41L4A,0.0,0.0,0.0,1.0986123,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0
MCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0
COMMD10,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.6931472,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472
DMXL1,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0
GRAMD2B,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADAMTS19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.609438,0.0,0.0,0.0
CDC42SE2,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FSTL4,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPOCK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7917595,0.0,0.0,0.0
KLHL3,0.0,1.0986123,1.0986123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTNNA1,0.6931472,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.6931472,0.6931472,0.6931472,0.0,0.0,0.0
UBE2D2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0
SLC4A9,0.0,0.0,0.0,0.0,0.0,0.6931472,2.5649493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DIAPH1,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.609438,0.0,0.0,0.0
ARHGAP26,0.0,0.0,0.0,1.3862944,0.0,0.0,0.0,1.0986123,0.6931472,0.0,0.6931472,0.0,0.0,0.6931472,0.0
ENSG00000249669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0
CSNK1A1,0.6931472,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.6931472,0.0,0.0,0.6931472,0.0,0.0,0.0
PDGFRB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0
GPX3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,0.0
SLC36A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0
CYFIP2,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,1.0986123
EBF1,0.0,0.0,0.0,0.6931472,1.0986123,0.0,0.0,0.0,1.7917595,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000241956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9459101,0.0,0.0,0.0
ENSG00000253693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,0.0,0.0
TENM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862944,0.0,0.0,0.0
WWC1,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.6931472,0.0
SLIT3,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,1.609438,0.0,1.0986123,0.0,0.0,0.0,0.0
DOCK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249601,0.0,0.0,0.0,0.0,0.0,1.3862944,1.609438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNIP1,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBXW11,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUSP1,0.0,0.0,0.0,0.3465736,0.6931472,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,0.0,0.0,0.0
CPEB4,0.6931472,1.609438,1.3862944,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.6931472,1.0986123,0.0,0.0,0.0
SLC34A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0
HNRNPH1,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMDS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,1.0986123,0.0,0.0,0.0
ENSG00000250903,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472
SERPINB6,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC22A23,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FARS2,0.6931472,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LY86-AS1,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCNT2,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEDD9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,0.6931472,0.0,0.6931472,0.0
