,Aberrant erythroid,CD11c+ memory B cells,CD4+ cytotoxic T cells,CD4+ memory T cells,CD4+ naive T cells,CD56brightCD16- NK cells,CD56dimCD16+ NK cells,CD69+PD-1+ memory CD4+ T cells,CD8+ central memory T cells,CD8+ effector memory T cells,CD8+ naive T cells,CD8+CD103+ tissue resident memory T cells,Class switched memory B cells,Classical Monocytes,Conventional dendritic cell 1,Conventional dendritic cell 2,Early erythroid progenitor,Early promyelocytes,Eosinophil-basophil-mast cell progenitors,Erythro-myeloid progenitors,GammaDelta T cells,HSCs & MPPs,Immature B cells,Late erythroid progenitor,Late promyelocytes,Lymphomyeloid prog,Mature naive B cells,Megakaryocyte progenitors,Mesenchymal cells_1,Myelocytes,NK T cells,NK cell progenitors,Non-classical monocytes,Nonswitched memory B cells,Plasma cells,Plasmacytoid dendritic cell progenitors,Plasmacytoid dendritic cells,Pre-B cells,Pre-pro-B cells,Pro-B cells
ENSG00000160789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9280295,0.0,0.0,0.0,0.0,2.1363251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000135363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7381098,1.7240613,2.0685391,3.8482976,2.6960924,1.2201732,3.6085958,0.0,3.3357046,0.0,3.5292072,1.7795725,3.0239675,0.0,3.3910973,0.0,1.5438457,0.0,2.7469082,2.7356403,0.0,0.0,0.75862193,0.0,0.0,0.0,0.0
ENSG00000143013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2486709,0.0,0.4504871,0.0,3.676264,0.0,0.0,0.0,0.0,0.97134584,0.0,0.0,0.0,0.0,2.7609472,0.0,0.0,0.0,0.0,0.0,1.5033027,0.0,0.0,0.5664089,0.0,0.0
ENSG00000204482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.556863,0.0,0.68845546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2400527,0.0,0.0,3.2168593,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000160932,0.0,2.3728223,0.0,0.0,0.0,2.300933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5804782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.290362,0.0,2.0403736,2.8701086,0.0,0.0,1.7321982,2.1765182,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86713064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3673241,0.0,0.0,0.0,0.0,1.3292041,0.0,0.0,2.0807657,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000090382,1.5979973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7120914,6.4426374,6.210531,1.7745161,2.9819674,1.876556,1.7380602,0.0,1.8548663,0.0,1.5683389,7.3779483,1.646611,0.0,1.9471159,2.4427123,7.210512,0.0,0.42753392,4.0422535,0.0,2.7065954,1.4683918,1.229834,1.7961495,2.6839328,1.6966115
ENSG00000125505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5658478,1.2825441,1.4617461,0.4362325,1.8901305,1.7356037,1.765281,0.0,2.4434803,0.0,0.64451313,1.3981974,2.2054791,0.0,0.0,0.0,1.2567055,0.0,1.9879555,0.0,0.0,0.0,0.960462,0.0,0.0,0.0,0.0
ENSG00000073111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.268849,0.0,3.0327892,2.2701192,2.1781886,0.0,0.0,0.0,0.0,3.3147824,1.9219551,2.9635062,0.0,3.1034088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3874023,0.0,2.060845,0.0,2.9864235
ENSG00000104738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.780098,0.0,1.9779396,0.0,0.0,0.0,0.0,0.0,0.0,2.9019017,1.3211575,2.1837692,0.0,2.3267055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9558698,0.0,1.1533545,0.0,2.537786
ENSG00000100297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0731056,0.0,2.1703062,1.1566803,1.4512227,0.0,0.0,0.0,0.0,3.0254052,1.4012926,2.0192394,0.0,2.2490644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6347092,0.0,0.0,0.0,2.360766
ENSG00000076003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.833156,0.0,2.0485678,1.0383259,0.0,0.0,0.0,0.0,0.0,2.7157164,0.1574155,2.1568577,0.0,2.2677875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7411096,0.0,0.0,0.0,2.3911195
ENSG00000110492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9256997,0.0,0.0,0.0,1.6517024,0.0,0.0,3.5082164,0.0,0.0,1.3151083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000008394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9540108,1.906755,0.0,1.8393462,3.604035,2.3290167,0.0,0.0,2.0506272,0.0,1.3480251,3.0548224,2.898878,0.0,1.7873979,0.0,2.4822297,0.0,1.4002383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000107789,1.6166776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5838845,0.0,1.4751163,2.6533427,0.0,0.0,0.0,2.9620001,0.0,0.0,0.0,2.4523838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7581141,0.0,1.760581
ENSG00000197629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.17224,1.8263352,2.4077349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2969995,0.0,0.0,0.0,0.0,2.377688,0.0,0.0,3.021853,0.0,0.0,2.6108298,3.487752,0.0,0.0,0.0
ENSG00000117400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8848842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9840727,0.0,0.0,0.0,0.26198104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000005381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.589608,0.0,0.0,0.0,0.0,0.0,0.0,6.383274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000156738,0.0,4.8148165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1536064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0065546,0.0,0.0,0.0,4.279625,0.0,0.0,0.0,0.0,0.0,0.0,4.2849517,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000166927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3078805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4872456,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000095002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8782326,0.0,2.1383035,0.0,0.0,0.0,0.0,0.0,0.0,2.546901,0.0,1.7767111,0.0,1.8164512,0.0,0.0,0.0,0.734153,0.0,0.0,0.0,1.3110392,0.0,1.4647152,0.0,1.9224533
ENSG00000153944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2277157,1.772991,1.6059272,2.7197323,0.0,2.9125633,0.0,0.0,0.0,2.633844,0.0,1.9409423,0.0,0.0,0.0,2.363307,0.0,0.0,0.0,0.0,0.0,2.3781338,0.0,2.5142984
ENSG00000174099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2701749,0.0,0.0,0.0,2.315865,0.0,0.0,0.0,1.9178882,0.0,0.0,0.0,0.0,0.0,2.2492192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3792918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5380263,2.2217746,2.8546286,2.118766,0.0,2.0444589
ENSG00000132780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0409138,0.0,0.0,0.0,0.0,0.0,0.0,1.1953392,0.0,1.3013229,0.0,1.4264898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.568989
ENSG00000010292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4731691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3110392,0.0,2.1426227,0.0,0.0
ENSG00000111912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6274108,1.1878378,0.0,0.0,0.0,0.0,0.0,0.7219593,0.0,1.2069609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000080986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6372066,0.0,0.0
ENSG00000117650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.263308,0.0,0.0
ENSG00000123405,2.5133507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0758066,2.3279717,2.519998,3.0862868,0.0,2.1018546,0.0,2.7002914,1.3397508,2.0391788,0.0,2.8041425,0.0,1.3285235,0.0,1.8380235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000144802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5126958,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000105374,0.0,0.0,5.173707,0.0,0.0,5.4433527,5.6031156,4.1552987,4.4935646,5.4126024,0.0,3.3868086,0.0,0.0,1.8377873,0.0,0.0,0.3563966,0.0,0.0,5.143189,0.0,0.0,0.0,2.4623623,0.0,0.0,0.0,0.0,1.4521409,4.6114154,4.089863,0.0,0.0,1.2185771,0.8185277,0.0,0.0,0.0,0.0
ENSG00000181163,0.0,3.0814521,3.2574975,3.905236,4.3736033,3.3690364,3.1688046,3.6233563,3.6162848,3.4959905,4.531131,3.8481598,3.6230602,2.4936137,3.8543582,3.0770001,5.2065163,4.8791833,4.412355,5.0328226,3.570724,4.922731,3.4056306,4.98311,3.9444451,4.932809,3.5651455,4.8912,2.9731224,2.3625946,3.1537457,4.960277,2.6460035,3.6136463,2.369653,4.2480025,3.7780142,4.0886135,4.2509203,4.5477695
ENSG00000113389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6726961,0.0,0.0,2.978545,0.0,3.1490166,0.0,1.1009511,0.0,2.518424,0.0,2.4637132,0.0,0.0,0.0,2.7192192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000123358,0.0,2.451389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7160447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.843402,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000180530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4393438,0.0,0.0,0.0,0.0,2.4079084,0.0,2.8993578,0.0,0.0,0.0,1.8792565,0.0,2.6508405,0.0,0.0,0.0,2.1704693,0.0,0.0,0.0,0.0,0.0,1.4177774,0.0,1.5205019
ENSG00000070081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5988035,2.107231,1.245842,0.0,0.0,0.0,0.0,1.7442197,0.834268,1.6987827,0.0,1.0919317,0.0,0.0,0.0,0.0,0.0,0.0,1.3710953,1.9847825,0.0,0.0,0.0,0.0
ENSG00000143228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4929177,0.0,0.0
ENSG00000137804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3279147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6498308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.272718,0.0,3.6168773,0.0,2.1263585
ENSG00000079462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3058171,0.0,2.4247632,1.3756642,1.5645161,1.5695375,0.0,0.0,0.0,2.595773,0.67728555,1.8897531,0.0,1.7496188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3371567,0.0,1.7930136,0.0,1.7335391
ENSG00000132646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4883978,0.0,3.2889538,2.3385375,2.364048,0.0,0.0,0.0,0.0,4.1447587,2.6951494,3.6969714,0.0,3.7143116,0.0,0.0,0.0,0.0,0.0,0.0,0.8385198,3.9396427,0.0,3.715281,0.0,4.4786243
ENSG00000107438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.273239,0.0,1.2844477,0.0,2.355294,0.0,0.0,2.268375,0.0,0.0,0.0,1.5417734,0.0,0.0,0.0,3.3851306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3407426,0.0,1.4648576
ENSG00000166428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4088773,0.85294676,0.0,0.0,0.0
ENSG00000115956,0.0,2.8748298,3.0628004,0.0,0.0,2.7051678,3.5494246,2.9505374,2.8961873,3.3202283,0.0,0.0,2.0853262,2.3454926,3.008121,2.560865,0.0,2.6710453,2.9788277,4.073947,2.966108,1.5596269,0.0,0.0,2.5709496,2.3524637,0.0,4.7561913,0.0,2.161758,2.9326935,3.0154805,2.9580727,1.9304705,0.7926922,3.5386946,3.8714323,0.0,0.0,0.0
ENSG00000101868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.784475,0.0,0.0,0.0,0.0,0.0,0.0,1.548219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0631254,0.0,1.5210502
ENSG00000077514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3507739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000133246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9086273,1.4116452,1.4150574,0.0,2.1405075,0.0,0.0,0.0,0.0,0.0,0.0,2.0678124,1.6682009,0.0,0.0,0.0,1.9498634,0.0,0.0,2.1915636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000167815,3.1376157,0.0,0.0,2.4116445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7355199,0.0,0.0,2.1993608,1.2238989,3.647997,2.3244288,2.7008312,2.36405,0.0,2.3279052,0.0,4.995916,1.4659526,2.8931913,0.0,2.889323,3.1240873,0.0,0.0,2.378618,0.0,0.0,2.3378112,2.3934827,0.0,2.2889686,0.0,2.5072968
ENSG00000186652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3110156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66509813,0.0,1.6042316,0.0,0.0,0.0,0.0,0.0,0.0,1.8619477,0.0,1.6464417,0.0,1.6060869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3290339,0.0,0.0,0.0,0.0
ENSG00000007062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.256228,0.0,0.0,0.0,2.6725674,0.0,0.0,0.0,2.6591065,0.0,0.0,0.0,0.0,0.0,1.8793702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197746,1.3096578,4.25209,3.1536555,2.8685405,2.9963024,2.9674218,3.460176,3.038826,2.9339375,3.1189063,2.8366082,2.8131158,3.0637722,5.410937,3.6882284,4.318055,3.4584982,3.0929296,3.1635525,3.473456,2.945387,3.270664,2.6941648,3.429949,3.7626605,2.903733,2.7196064,3.400364,4.559522,4.870545,3.030352,3.31176,5.8905025,3.1908886,3.8931706,3.0924275,4.4779487,2.2603393,2.8680184,2.3302035
ENSG00000095303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.374397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000187514,1.9505408,4.6036367,4.0178556,4.589562,4.5574455,4.5903273,4.348882,4.386594,4.234501,4.398408,4.5193024,4.548926,4.70733,3.765487,4.9704876,4.1353106,5.4441733,5.107309,5.123306,4.883091,4.4959407,4.6333423,5.309354,5.534246,4.9024563,5.023789,4.507848,5.499962,4.4249454,3.8442473,4.3282695,4.626581,4.420696,4.6527367,3.8763275,5.19935,4.4222126,5.871327,5.2125187,5.827649
ENSG00000159335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7138861,0.0,0.0,0.0,0.0,0.0,0.0,1.3841233,0.0,0.0,0.0,0.0,3.4219677,0.0,0.0,0.80379224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000118508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4893169,1.7619157,1.470533,0.0,2.3198662,1.392855,0.0,0.0,0.0,0.0,0.0,2.2361307,1.4870691,0.0,1.2928784,0.0,1.5419658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204628,1.560972,4.648692,4.673896,5.126723,5.279276,4.8786345,4.5513306,4.870994,4.6682677,4.6305428,5.380893,4.951577,5.118162,4.355382,4.7789354,4.649165,5.927235,5.5616784,5.4536633,5.929447,4.7268596,5.888587,4.852852,5.451938,4.8155127,5.7645845,5.0510297,5.678343,3.9674928,4.249363,4.5404806,5.7635984,4.433837,5.0172796,3.7635112,4.9568095,4.9640894,4.853542,5.4660277,5.1982136
ENSG00000051180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3949819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2793088,0.0,1.7039142
ENSG00000111247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3984922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3774352,0.0,1.6160517,0.0,1.3268447
ENSG00000100401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4941638,0.0,1.4233325,0.0,0.0,0.0,0.0,0.0,0.0,1.9498634,0.48347217,0.0,0.0,1.2780194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6540961,0.0,0.0
ENSG00000198771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7974067,1.656891,1.4484026,0.0,1.3803242,0.6268405,0.0,0.0,1.9150146,3.1731896,0.0,1.6568353,1.7250044,0.0,0.0,0.0,1.7231116,0.0,1.6578853,1.9178572,2.129766,0.0,1.503572,0.0,2.9588604,2.4533293,2.9744735
ENSG00000076043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1823993,0.0,0.0,0.0,0.0,0.0,0.0,1.8751521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000049541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6777529,0.0,1.8642479,1.1878378,0.6730699,0.0,0.0,0.0,0.0,2.2334435,1.3117001,1.9290771,0.0,2.0200248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7564029,0.0,1.5375276,0.0,2.3675485
ENSG00000112077,3.1165342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0272517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67666465,2.811119,0.0,0.0,2.918244,2.2592943,0.0,0.0,0.0,0.0,0.0,3.8029265,0.0,0.0,0.0,0.0,3.1764739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.531937,0.0,0.0,0.0,0.0,0.0,0.0,2.2018743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.929212,2.311747,2.4001827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.021875,0.0,0.0,0.0,0.0,1.9780439,0.0,0.0,0.0,0.0,0.0,3.1114087,3.599785,0.0,0.0,0.0
ENSG00000117748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85532,0.0,2.5553482,1.3931584,1.2201732,0.0,0.0,0.0,0.0,2.6700616,1.2521682,2.2306218,0.0,2.4293911,0.0,0.0,0.0,2.00749,0.0,0.0,0.0,1.9303445,0.0,1.6162553,0.0,2.2222657
ENSG00000137818,3.1098833,5.942135,5.908226,6.415292,6.484949,6.0903773,5.5985065,5.87775,5.719096,5.8703046,6.5957103,6.148451,6.417567,5.2427177,6.1016483,5.6766396,6.716356,6.7480216,6.4729233,6.5257397,6.0106444,6.6266756,5.3264256,6.445327,6.4510098,6.6519184,5.977771,6.559459,4.931966,5.675792,5.81063,6.1915693,5.0250225,6.2330346,5.358222,6.284393,5.9273415,6.193598,6.4278083,6.418656
ENSG00000177600,3.3260474,6.245292,6.3420362,6.782657,7.1378603,6.176353,5.838502,6.545776,6.3812265,6.3642516,6.9994106,6.6534843,6.6521926,5.03735,5.7425385,5.5703874,6.3369884,6.299426,6.1255145,6.2170906,6.431949,6.264572,5.7794485,6.10538,6.0428,6.161332,6.3972588,6.098584,5.285048,5.3280344,6.4526205,5.8810196,5.2926207,6.5818954,5.1750917,5.795936,5.907088,6.0582566,6.103112,6.1256266
ENSG00000167325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3900938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
