,Aberrant erythroid,CD11c+ memory B cells,CD4+ cytotoxic T cells,CD4+ memory T cells,CD4+ naive T cells,CD56brightCD16- NK cells,CD56dimCD16+ NK cells,CD69+PD-1+ memory CD4+ T cells,CD8+ central memory T cells,CD8+ effector memory T cells,CD8+ naive T cells,CD8+CD103+ tissue resident memory T cells,Class switched memory B cells,Classical Monocytes,Conventional dendritic cell 1,Conventional dendritic cell 2,Early erythroid progenitor,Early promyelocytes,Eosinophil-basophil-mast cell progenitors,Erythro-myeloid progenitors,GammaDelta T cells,HSCs & MPPs,Immature B cells,Late erythroid progenitor,Late promyelocytes,Lymphomyeloid prog,Mature naive B cells,Megakaryocyte progenitors,Mesenchymal cells_1,Myelocytes,NK T cells,NK cell progenitors,Non-classical monocytes,Nonswitched memory B cells,Plasma cells,Plasmacytoid dendritic cell progenitors,Plasmacytoid dendritic cells,Pre-B cells,Pre-pro-B cells,Pro-B cells
CD9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9663322124725733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9487179487179487,0.0,0.0,0.9570258076374347,0.0,0.0
CD99,0.0,0.13814580746186086,0.364721811734713,0.27863128063006276,0.19217767929419494,0.2115916105417105,0.3185158173243205,0.28033577784513813,0.2690032674716069,0.37804388999938965,0.0,0.2956487842095204,0.17607409831805107,0.13304442931444216,0.15791993416272676,0.15319152978750375,0.1642913390428592,0.22286659020643967,0.14110967134818053,0.13438430046423888,0.3342910668788812,0.18987624461834246,0.0,0.18691358657983634,0.15885085173142263,0.22886557303942168,0.0,0.12943351727265578,0.3750347632628221,0.14594773604319647,0.31104328234990436,0.21623600446260893,0.0,0.13756382771027395,0.1282051282051282,0.21226111130836683,0.27245035691139025,0.22911270000995734,0.23434725480201918,0.28326757137592024
CDC20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9743589743589743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9839727679888407,0.0,0.0
CDC45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDCA3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CDCA7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7603982121516497,0.0,0.7596387771459726,0.7911783349819672,0.7552506526311239,0.0,0.0,0.0,0.0,0.7435897435897436,0.7591007214326125,0.8087958082174643,0.0,0.7814331176953438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.766505683079744,0.0,0.788379403261038,0.0,0.8325279492598313
CDCA8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9743589743589743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9890995912062817,0.0,0.0
CDH1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9557539255191119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9487179487179487,0.0,0.9726865887641907,0.0,0.0
CDK6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7637058206093617,0.7373094253050976,0.7315817536451877,0.7765972323906727,0.0,0.7267498389268533,0.0,0.7488973415814913,0.0,0.750297378271054,0.0,0.7670010863206326,0.0,0.0,0.0,0.7194807942097003,0.0,0.0,0.0,0.0,0.0,0.717948717948718,0.7213714642402453,0.7323980468970078
CEBPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307693,0.8039301725534292,0.7759100993474325,0.0,0.846801452147655,0.82194501772905,0.0,0.0,0.0,0.0,0.0,0.8277056614557902,0.7903849604802254,0.0,0.0,0.8583223758599697,0.7919299694207999,0.0,0.0,0.7912484300442231,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CENPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CENPF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9743589743589743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9816893904637067,0.0,0.0
CENPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9743589743589743,0.0,0.0,0.0,0.0,0.0,0.0,0.9907962725712702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CFD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHAF1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CKAP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9487179487179487,0.0,0.0,0.0,0.0,0.0,0.0,0.9563565284777911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9696150590211917,0.0,0.0
CKAP2L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9743589743589743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9875958271515675,0.0,0.0
CKAP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9487179487179487,0.0,0.0,0.0,0.0,0.0,0.0,0.964434639001504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9701969379033798,0.0,0.0
CKS1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8070345750221839,0.0,0.8021833499272665,0.0,0.0,0.0,0.0,0.0,0.0,0.8300418563378162,0.7948717948717948,0.8057161034681858,0.0,0.8095058156893804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8419371338991019,0.0,0.8600199895027356,0.0,0.8279517812606616
CKS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7217873182052221,0.0,0.7749687708341159,0.7391901306616955,0.7327942038193728,0.7224204631952139,0.0,0.0,0.0,0.7955358028411865,0.717948717948718,0.737033602518913,0.0,0.7479458756935902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.736558293684935,0.0,0.8260410244648273,0.0,0.7562560729491405
CLC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COTL1,0.0,0.5540075134008359,0.0,0.5537065649643923,0.0,0.5682418774335812,0.0,0.5691702335308759,0.0,0.0,0.5476190310258132,0.549055706232022,0.5842951536178589,0.6512776628518716,0.6535620230894822,0.6635987116740301,0.4946828285853068,0.49819718110255706,0.5284624634644924,0.48720274521754336,0.0,0.0,0.0,0.0,0.5520185384994898,0.4896649320920308,0.0,0.5162085096041361,0.0,0.6143873257514758,0.0,0.0,0.7170917422343523,0.5712912266071026,0.0,0.48717948717948717,0.0,0.0,0.0,0.0
CPA3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9331180101785904,0.9391694771937835,0.9322569217437353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRHBP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9355831543604533,0.0,0.9472600710697663,0.0,0.0,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.9432220092186561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSF3R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8547992186668592,0.7948717948717948,0.8132091011756506,0.0,0.8589685375873859,0.0,0.0,0.0,0.8249091719969724,0.0,0.0,0.818222715304448,0.8423640193083347,0.0,0.0,0.0,0.829035147642478,0.0,0.8034380781344879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CST3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6655298257485415,0.7065297456888052,0.7197445248946165,0.6054984407547193,0.5179180090244,0.5128205128205128,0.5565299544578943,0.0,0.5539872386516669,0.0,0.5867605973512698,0.6214021795835251,0.5412064653176528,0.0,0.5935787222324274,0.6044429968564938,0.6590450772872338,0.0,0.5174800524344811,0.6851917566397251,0.0,0.5226602065257537,0.6216858732394683,0.6708016563684512,0.0,0.5541874674650339,0.0
CST7,0.0,0.0,0.7507068912188212,0.0,0.0,0.7485179702440897,0.7917046455236582,0.7664253971515558,0.7717893261175889,0.7608296534953973,0.0,0.7373271232996231,0.0,0.0,0.0,0.0,0.0,0.7265444306226877,0.0,0.0,0.7580561026548728,0.0,0.0,0.0,0.717948717948718,0.0,0.0,0.0,0.0,0.0,0.7723400348272079,0.7477827500074338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8835951181558462,0.876675926722013,0.8779785847052549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8927981104606237,0.0,0.0,0.0,0.0,0.8923795360785264,0.0,0.0,0.8717948717948718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTCF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8754877417515485,0.0,0.0,0.0,0.0,0.0,0.0,0.8812380845730121,0.0,0.0,0.0,0.8730418682098389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8717948717948718,0.0,0.9014264177053403,0.0,0.8749569027851789
CTSS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8843778188412006,0.8098212862626101,0.8360131810872983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7953688853826278,0.0,0.0,0.0,0.0,0.8413085769384335,0.0,0.0,0.8912045252628815,0.0,0.8019475081028082,0.7948717948717948,0.8151083726149339,0.0,0.0,0.0
CTSW,0.0,0.0,0.7004908583103082,0.0,0.0,0.8044147934669104,0.7642683845299941,0.0,0.709597416413136,0.7464905457618909,0.0,0.6901024320186713,0.0,0.0,0.0,0.0,0.6551182407599229,0.5897435897435898,0.6007994826023395,0.5997867385546366,0.7364448094979311,0.0,0.0,0.5999925656196399,0.0,0.6174966662358015,0.0,0.6655997037887573,0.0,0.0,0.7409941798601395,0.6886181617394472,0.0,0.0,0.0,0.0,0.0,0.0,0.6882482705972134,0.0
CXCL12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCR4,0.0,0.20346589730336115,0.26047734725169647,0.2752619477418753,0.2484583487877479,0.2433126171429952,0.24637445731040758,0.33241694401472044,0.3767560261946458,0.2564538029523996,0.28815324948384213,0.31342910650448924,0.27512875275734144,0.158019116291633,0.21513881897315001,0.19845974292510596,0.0,0.15415675365007842,0.3166435055243663,0.0,0.3007164077881055,0.15384615384615385,0.3713161685527899,0.0,0.20100048872140738,0.16513346708737886,0.3974322967040233,0.0,0.0,0.1628036590722891,0.38804514897175324,0.19152671404373953,0.17884911176485893,0.3152902248578194,0.1852313723319616,0.23703789863830957,0.23786288805497,0.2529578636854123,0.18253790262417915,0.23568009566038084
DDIT4,0.0,0.0,0.0,0.0,0.0,0.8810094518539233,0.8626396350371532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8340807465406564,0.8339697214273306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8205128205128205,0.0,0.0,0.0,0.8370465880785233,0.8561920523643494,0.0,0.8944713106522193,0.0
DEPTOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9807537228633196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9743589743589743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DERL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9890739902471885,0.0,0.9743589743589743,0.0,0.0,0.0
DLGAP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNAJC7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9065703168893472,0.0,0.9076602764618702,0.0,0.0,0.0,0.0,0.0,0.0,0.9172663306578611,0.8974358974358975,0.0,0.0,0.9007194898067377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNTT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9743589743589743,0.0,0.9777040985914377
DSCC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DTL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUSP1,0.0,0.27568824933125424,0.09850899989788349,0.11929259239098965,0.0,0.18019341199825972,0.15345853567123413,0.11814818473962638,0.2078137382482871,0.0915303505384005,0.0,0.1374628559137002,0.18851273487775755,0.3186540267406366,0.1274817876326732,0.19186627864837646,0.1438025801609724,0.17785512178372115,0.2290330850161039,0.22287457417219114,0.15395672199053642,0.2863837129030472,0.21332277854283652,0.09169018421417628,0.16247838888412866,0.19321273534725875,0.2398335215372917,0.1057067987246391,0.0850949363830762,0.2245960648243244,0.22281201222004035,0.32198960047501785,0.35613695016274083,0.21338444489699143,0.1426101403358655,0.09380486072638096,0.07692307692307693,0.0987463150268946,0.13499951056945017,0.09811763732861249
DUSP2,0.0,0.0,0.763336582061572,0.0,0.0,0.7865917804913644,0.7557758826475877,0.7924062747221726,0.7928762313647147,0.770570151316814,0.0,0.7662451618757004,0.0,0.0,0.0,0.705909035144708,0.0,0.0,0.0,0.0,0.7993791500727335,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.8251320123672485,0.7014851585412637,0.0,0.0,0.698963735348139,0.0,0.0,0.0,0.0,0.0
E2F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EBF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9772572914759318,0.0,0.9743589743589743
EBPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8291131441409771,0.8098205190438491,0.7948717948717948,0.8069785374861497,0.0,0.8210480748078762,0.0,0.8131860555746616,0.0,0.8178385924070309,0.0,0.808986226717631,0.0,0.0,0.0,0.8035398278480921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ECT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
EEF1A1,0.0,0.026415664416093092,0.04048970570931068,0.06461206919107682,0.08626385529836018,0.047521811265211836,0.028322496475317538,0.04343608709482046,0.04461240157102927,0.034404647655976124,0.0938962025520129,0.05670668987127451,0.04998123645782471,0.0174028720611181,0.022137423356374104,0.021178557322575495,0.09084247014461419,0.0681003057039701,0.06417221136582203,0.09817338448304397,0.040944466224083535,0.09118231137593587,0.03058098676877144,0.042358954747517906,0.021262861215151273,0.0889540773171645,0.034933634293385044,0.07637890332784408,0.012871228731595553,0.013156018196008144,0.034443722321436956,0.08601762698246883,0.02467496272845146,0.04120485140727116,0.009607571821946364,0.0391077139438727,0.04506698480019203,0.027504905676230405,0.06744235601180638,0.04073919088412554
EGFL7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.914052562835889,0.8717948717948718,0.0,0.0,0.0,0.9056070706783197,0.0,0.9079806208610535,0.0,0.8806716708036569,0.0,0.0,0.0,0.0,0.0,0.8894387391897348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EGR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENO1,0.0,0.10836040820830907,0.1876311638416388,0.16978218769415832,0.0,0.16401673280275786,0.11941205843901023,0.20663129213528755,0.10256410256410256,0.16425558236929086,0.11585441613808656,0.15140743286181718,0.13426160659545508,0.14794175594280928,0.2998753831936763,0.20216180269534773,0.28045396162913394,0.3686044766352727,0.20764316962315485,0.24232576443598822,0.1633722491753407,0.26537953126124847,0.0,0.1602827325845376,0.3516506674962166,0.3434805304576189,0.0,0.35781426918812287,0.16272002917069656,0.25469178419846755,0.164172337605403,0.18006097353421724,0.17029012472201616,0.10883081264984913,0.10293580782719147,0.1687052418024112,0.13279248506594926,0.25484409851905626,0.149015269218347,0.3318282778446491
ETV6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7435897435897436,0.0,0.7973937957714765,0.8011983464925717,0.7893754411966373,0.808262172417763,0.0,0.8020577140343494,0.0,0.7595002972162687,0.0,0.8019884931735504,0.0,0.8049267836106129,0.0,0.0,0.0,0.7887347844930795,0.0,0.0,0.0,0.7730667896759815,0.0,0.0,0.0,0.0
EXO1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F13A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM117A,0.735047351091336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8003880977630615,0.7439800027089242,0.7808181307254694,0.7979496503487612,0.0,0.7824041537749462,0.0,0.739143431186676,0.0,0.7695610737189268,0.0,0.7369479200778863,0.7342764429557018,0.0,0.0,0.762375010893895,0.0,0.0,0.717948717948718,0.0,0.0,0.0,0.0,0.0
FAM30A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCER1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8350055477558038,0.8534450301757226,0.8008901033646021,0.0,0.8301068911185632,0.8461366754311782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8245567312607398,0.0,0.0,0.0,0.7948717948717948,0.0,0.0,0.0,0.8022798880552634,0.826064659998967,0.0,0.0,0.0
FCER1G,0.0,0.0,0.0,0.0,0.0,0.7615391321671314,0.7619349115934128,0.0,0.0,0.0,0.0,0.0,0.0,0.7765109569598467,0.7550137470930051,0.76242034863203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7400610676178565,0.0,0.0,0.717948717948718,0.0,0.7578574143923246,0.0,0.7418055473229824,0.8106352289517721,0.0,0.0,0.7340178122887244,0.7680892883202969,0.0,0.0,0.0
FCGR2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9743589743589743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9794130585132501,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCGR3A,0.0,0.0,0.0,0.0,0.0,0.0,0.9562778167235546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9487179487179487,0.9652883181205163,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCMR,0.0,0.6705184227380997,0.0,0.5986302525569231,0.6426915358274411,0.6105074882507324,0.6151946400984739,0.6298455122189645,0.6309296656877567,0.0,0.6330574720333784,0.6089212374809461,0.6678937658285483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5917032865377573,0.0,0.6408977050047654,0.0,0.0,0.0,0.7033871137178861,0.0,0.0,0.0,0.6325572499862084,0.5897435897435898,0.0,0.6967741755338815,0.0,0.0,0.0,0.0,0.5917180776596069,0.0
FCN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9435496024596386,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9391743525480613,0.0,0.0,0.9316928310272021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8461538461538461,0.0,0.8474610096369034,0.0,0.0,0.0,0.0,0.0,0.0,0.9042064501689031,0.0,0.8571502199539771,0.0,0.8695610089179797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85925659766564,0.0,0.0,0.0,0.8825737635294596
FERMT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5801402895878522,0.5527951075480535,0.554553896952898,0.6093166485810891,0.5247061206744268,0.5314043882565621,0.6926740423226968,0.0,0.5287805260756077,0.0,0.5581537057191898,0.5371760618992341,0.5507258314352769,0.0,0.7482500076293945,0.0,0.5733432036179763,0.0,0.5950484352234082,0.5266888248614776,0.0,0.5128205128205128,0.570695406351334,0.6428254506526849,0.5229279032120338,0.0,0.5305351614952087
