,acinar,alpha,beta,delta,duct,endothelial,mesenchymal,pp,unclear
ENSG00000102572,2.1,0.1,1.1,0.1,2.1,2.1,2.1,0.1,0.6
ENSG00000102595,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000204388,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000151552,0.1,2.1,1.1,2.1,0.1,0.1,0.1,2.1,0.1
ENSG00000107937,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000266472,0.1,0.1,0.1,0.1,0.1,1.1,1.1,0.1,0.1
ENSG00000134955,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000169372,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000130037,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000179958,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000136718,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000101745,1.1,2.1,3.1,2.1,2.1,2.1,1.1,3.1,2.1
ENSG00000130204,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000132698,1.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1,0.1
ENSG00000174748,15.1,11.1,14.1,12.1,10.1,11.1,14.1,11.1,12.6
ENSG00000169764,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1,0.6
ENSG00000133313,1.1,0.1,0.1,0.1,1.1,1.1,0.1,0.1,0.6
ENSG00000182473,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000162413,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000182220,0.1,4.1,3.1,2.1,2.1,2.1,2.1,2.1,0.1
ENSG00000162601,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6
ENSG00000179889,0.1,1.1,0.1,0.1,0.1,0.1,1.1,0.6,0.1
ENSG00000145730,1.1,6.1,4.1,4.1,0.1,1.1,1.1,9.1,0.6
ENSG00000100393,0.1,0.1,1.1,0.1,1.1,1.1,0.1,0.1,1.1
ENSG00000113742,0.1,1.1,1.1,1.1,1.1,0.1,0.1,1.1,1.1
ENSG00000188042,0.1,0.1,0.1,0.1,1.1,0.1,1.1,0.1,0.1
ENSG00000173276,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000182568,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
ENSG00000117533,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000171735,1.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1,0.1
ENSG00000169891,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000130939,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000132612,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000166415,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000115816,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000099810,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000131143,2.1,2.1,2.1,1.1,2.1,2.1,2.1,1.1,1.5999999
ENSG00000106236,0.1,0.1,4.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000072364,1.1,1.1,2.1,1.1,1.1,1.1,1.1,1.1,0.6
ENSG00000204977,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
ENSG00000115364,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000006611,0.1,1.1,0.1,0.1,0.1,0.1,0.1,1.1,0.1
ENSG00000077238,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
ENSG00000134247,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000196581,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000228716,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000187601,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000111328,1.1,1.1,1.1,1.1,1.1,7.1,3.1,1.1,0.1
ENSG00000123243,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000151067,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000158014,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000102531,1.1,1.1,1.1,1.1,1.1,0.1,1.1,1.1,0.6
ENSG00000136193,0.1,1.1,1.1,2.1,1.1,0.1,0.1,1.1,0.1
ENSG00000135541,0.1,1.1,1.1,1.1,0.1,0.1,0.1,1.1,0.6
ENSG00000171227,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000163468,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.1,1.1
ENSG00000133193,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000122877,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000118257,0.1,0.1,0.1,0.1,0.1,3.1,0.1,0.1,0.1
ENSG00000110536,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000188783,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000167778,0.1,0.1,1.1,1.1,0.1,0.1,0.1,1.1,0.1
ENSG00000078269,0.1,0.1,0.1,0.1,0.1,0.1,2.1,0.1,0.1
ENSG00000125835,0.1,1.1,0.1,0.1,1.1,1.1,1.1,0.1,0.6
ENSG00000107262,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,1.1
ENSG00000106415,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000155189,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000172888,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000137392,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000197102,1.1,2.1,3.1,2.1,2.1,3.1,3.1,2.1,1.5999999
ENSG00000110172,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000071282,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000137804,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000183783,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000177565,0.1,0.1,1.1,0.1,1.1,1.1,0.1,1.1,1.1
ENSG00000180440,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.1,0.1
ENSG00000184047,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000103091,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000103966,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
ENSG00000058262,0.1,0.1,0.1,1.1,0.1,0.1,1.1,0.1,0.1
ENSG00000168246,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000099250,0.1,0.1,0.1,0.1,0.1,6.1,2.1,0.1,0.1
ENSG00000072803,0.1,1.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000105821,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000050130,0.1,0.1,0.6,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000100418,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000144290,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000130254,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000081019,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000015479,1.1,1.1,2.1,2.1,2.1,2.1,2.1,2.1,1.1
ENSG00000179604,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6
ENSG00000173889,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000120833,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000164647,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000081377,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000177570,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000166033,0.1,0.1,0.1,0.1,0.1,14.1,4.1,0.1,0.1
ENSG00000020633,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000008056,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000101421,0.1,0.1,1.1,0.1,1.1,0.1,0.1,0.1,0.1
ENSG00000154305,0.1,0.1,1.1,1.1,0.1,1.1,1.1,0.1,0.1
ENSG00000159176,0.1,0.1,0.1,0.1,1.1,0.1,0.1,1.1,0.6
ENSG00000100330,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000198901,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000101444,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000139998,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000058668,0.1,1.1,0.1,0.1,1.1,0.1,0.1,0.1,0.1
ENSG00000106636,0.1,0.1,0.1,0.1,0.1,1.1,1.1,0.1,0.1
ENSG00000198589,0.1,0.1,0.1,1.1,0.1,0.1,0.1,0.1,0.1
ENSG00000036828,0.1,0.1,2.1,2.1,0.1,0.1,0.1,0.1,0.1
ENSG00000253506,1.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6
ENSG00000109756,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.6
ENSG00000171497,0.1,0.1,1.1,0.1,0.1,0.1,0.1,0.1,0.6
ENSG00000240563,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000131375,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000113594,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
ENSG00000077063,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000180616,0.1,1.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000178163,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000185630,1.1,1.1,0.1,1.1,1.1,0.1,0.1,1.1,0.6
ENSG00000090316,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000170542,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000114999,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
ENSG00000169057,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000108468,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000155744,0.1,0.1,1.1,1.1,1.1,1.1,0.1,1.1,1.1
ENSG00000130803,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000183091,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000273559,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000170899,0.1,1.1,0.1,1.1,0.1,0.1,0.1,1.1,0.1
ENSG00000158457,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000244187,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000166562,1.1,3.1,5.1,14.1,1.1,0.1,0.1,6.1,0.6
ENSG00000172757,6.1,5.1,4.1,4.1,10.1,13.1,12.1,5.1,5.6
ENSG00000111799,0.1,0.1,0.1,0.1,0.1,0.1,2.1,0.1,0.1
ENSG00000198492,1.1,0.1,0.1,0.1,1.1,1.1,1.1,0.1,1.1
ENSG00000168137,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000145555,0.1,1.1,0.1,0.1,1.1,2.1,1.1,0.1,1.1
ENSG00000127920,0.1,0.1,0.1,0.1,0.1,2.1,1.1,0.1,0.1
ENSG00000115594,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000243147,1.1,1.1,1.1,1.1,1.1,1.1,0.6,1.1,0.6
ENSG00000160714,0.1,0.1,1.1,1.1,0.1,1.1,0.1,0.1,0.1
ENSG00000198876,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000133401,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000167037,0.1,1.1,0.1,1.1,0.1,0.1,0.1,1.1,0.6
ENSG00000139668,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000188177,0.1,0.1,1.1,1.1,0.1,0.1,0.1,1.1,0.1
ENSG00000178904,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000197579,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000075415,3.1,2.1,2.1,1.1,3.1,3.1,4.1,1.1,3.6
ENSG00000071967,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000129680,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000100196,0.1,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1
ENSG00000112159,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000169490,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
ENSG00000065970,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000175548,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000078403,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000140941,1.1,1.1,1.1,1.1,2.1,1.1,2.1,1.1,1.1
ENSG00000108861,0.1,0.1,0.1,0.1,0.6,0.1,0.1,0.1,0.6
ENSG00000178074,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6
ENSG00000016864,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000205581,2.1,2.1,2.1,2.1,3.1,1.1,2.1,2.1,1.1
ENSG00000111361,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000143333,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000123684,1.1,0.1,0.1,0.1,1.1,0.1,0.1,1.1,0.1
ENSG00000129197,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000143344,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000166411,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000021300,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000248144,1.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000163631,9.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000112419,0.1,0.1,1.1,0.1,0.1,1.1,1.1,0.1,0.6
ENSG00000090487,0.1,0.1,0.1,0.1,1.1,1.1,0.1,0.1,0.6
ENSG00000275302,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000166741,0.1,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1
ENSG00000070540,0.1,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1
ENSG00000128463,1.1,1.1,1.1,1.1,1.1,2.1,1.1,1.1,0.1
ENSG00000198087,2.1,0.1,1.1,1.1,1.1,1.1,0.1,0.1,1.1
ENSG00000185551,0.1,0.1,0.1,0.1,1.1,0.1,1.1,0.1,0.1
ENSG00000119041,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000026559,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000198585,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000139163,0.1,1.1,1.1,1.1,1.1,1.1,0.1,1.1,1.1
ENSG00000124216,0.1,0.1,0.1,0.1,0.1,3.1,1.1,0.1,0.1
ENSG00000163479,2.1,1.1,1.1,1.1,1.1,2.1,2.1,1.1,1.1
ENSG00000143612,2.1,2.1,3.1,1.1,2.1,2.1,1.1,1.1,1.1
ENSG00000112769,0.1,0.1,0.1,0.1,0.1,3.1,3.1,0.1,0.1
ENSG00000104660,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000169139,0.1,1.1,1.1,1.1,0.1,0.1,1.1,0.1,0.1
ENSG00000128422,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000115687,0.1,0.1,0.1,0.1,0.1,4.1,0.1,0.1,0.1
ENSG00000111859,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
ENSG00000165025,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000081760,0.1,0.1,1.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000125266,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000105497,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000168214,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1
ENSG00000169122,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000171863,7.1,4.1,6.1,5.1,5.1,5.1,7.1,4.1,3.6
ENSG00000156709,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000182899,6.1,3.1,5.1,4.1,3.1,3.1,5.1,3.1,3.1
ENSG00000115904,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.6,0.1
ENSG00000182768,0.1,1.1,1.1,1.1,0.1,0.1,0.1,1.1,1.1
ENSG00000149564,0.1,0.1,0.1,0.1,0.1,7.1,0.1,0.1,0.1
ENSG00000128573,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000165006,0.1,0.1,0.1,0.1,1.1,1.1,0.1,0.1,1.1
ENSG00000067167,2.1,1.1,1.1,1.1,2.1,1.1,2.6,1.1,1.5999999
ENSG00000127838,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000131013,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000136636,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1,0.1
ENSG00000124201,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
ENSG00000052795,1.1,0.1,1.1,0.1,0.1,1.1,0.1,0.1,1.1
ENSG00000184060,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000254087,1.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000119471,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000132002,1.1,0.1,1.1,0.1,1.1,0.1,0.1,0.1,0.1
ENSG00000181220,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000135720,1.1,1.1,1.1,1.1,1.1,2.1,1.1,1.1,1.1
ENSG00000164442,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6
ENSG00000102007,1.1,1.1,0.1,1.1,0.1,0.1,0.1,0.1,1.1
ENSG00000138095,0.1,0.1,1.1,1.1,0.1,1.1,1.1,0.1,0.1
ENSG00000155816,0.1,0.1,1.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000249751,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
ENSG00000076864,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000160710,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.1
ENSG00000153046,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000120008,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000112033,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000163788,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
ENSG00000123600,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000122778,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000148773,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000277778,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.1,0.1
ENSG00000115541,1.1,1.1,2.1,1.1,1.1,1.1,1.1,1.1,0.6
ENSG00000138459,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000164134,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000100243,1.1,2.1,2.1,1.1,2.1,3.1,2.1,2.1,0.6
ENSG00000128731,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000087116,0.1,0.1,0.1,0.1,0.1,0.1,3.1,0.1,0.1
ENSG00000213699,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000143119,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000065882,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.6
ENSG00000177511,0.1,0.1,0.1,1.1,0.1,0.1,0.1,0.1,0.1
ENSG00000101654,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000172046,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
ENSG00000158092,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6
ENSG00000123838,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000102575,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000124570,1.1,0.1,0.1,0.1,1.1,2.1,1.1,0.1,0.1
ENSG00000100744,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.1
ENSG00000164587,1.1,1.1,1.1,1.1,0.1,0.1,1.1,1.1,0.1
ENSG00000172831,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000179431,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000205403,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000068400,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.1,0.1
ENSG00000115170,0.1,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1
ENSG00000102144,1.1,1.1,2.1,1.1,2.1,2.1,1.5999999,1.1,0.6
ENSG00000115504,0.1,0.1,1.1,0.1,0.1,0.1,0.1,1.1,0.1
ENSG00000065135,0.1,0.1,0.1,0.1,1.1,0.1,1.1,0.1,0.6
ENSG00000168884,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000129003,1.1,1.5999999,2.1,1.1,1.1,1.1,1.1,1.1,0.1
ENSG00000149591,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000124006,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000143337,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6
ENSG00000163171,0.1,1.1,2.1,1.1,0.1,0.1,0.1,1.1,0.1
ENSG00000126247,0.1,0.1,0.1,0.1,1.1,0.1,0.1,1.1,0.1
ENSG00000166295,1.1,1.1,1.1,1.1,1.1,0.1,0.1,1.1,0.1
ENSG00000143632,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000150093,4.1,5.1,3.1,3.1,12.1,8.1,12.1,3.6,4.1
ENSG00000147669,0.1,1.1,1.1,1.1,1.1,1.1,0.1,1.1,0.1
ENSG00000100906,1.1,0.1,0.1,0.1,1.1,1.1,0.1,0.1,1.1
ENSG00000105699,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000114446,0.1,0.1,0.1,1.1,0.1,0.1,0.1,1.1,0.1
ENSG00000125740,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000101236,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000163682,10.1,6.1,6.1,5.1,5.1,5.1,7.1,5.1,4.6
ENSG00000137563,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000106617,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000143970,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000150594,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000109586,1.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000198692,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000183648,0.1,1.1,0.1,1.1,1.1,0.1,0.1,1.1,0.1
ENSG00000130985,1.1,2.1,1.1,2.1,2.1,2.1,2.1,2.1,1.5999999
ENSG00000111252,0.1,0.1,0.1,0.1,0.1,2.1,1.1,0.1,0.1
ENSG00000174307,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000135250,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000169855,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1
ENSG00000164096,0.1,1.1,1.1,1.1,1.1,2.1,1.1,1.1,0.1
ENSG00000137673,0.1,0.1,0.1,0.1,3.1,0.1,0.1,0.1,0.6
ENSG00000137273,0.1,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1
ENSG00000187446,1.1,0.1,0.1,0.1,1.1,1.1,0.1,0.1,1.1
ENSG00000070018,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.6
ENSG00000213619,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000060237,0.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1
ENSG00000143614,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000174437,1.1,1.1,1.1,1.1,1.1,2.1,2.1,1.1,1.1
ENSG00000247746,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000117505,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000179051,0.1,0.1,0.1,0.1,0.1,2.1,1.1,0.1,0.1
ENSG00000115756,0.1,0.1,0.1,0.1,0.6,1.1,0.1,0.1,0.1
ENSG00000133818,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000099940,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000134369,0.1,1.1,1.1,1.1,0.1,2.1,3.1,1.1,0.1
ENSG00000166889,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6
ENSG00000146433,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000134121,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSG00000141543,0.1,0.1,0.1,0.1,0.1,1.1,1.1,0.1,0.6
ENSG00000057657,0.1,0.1,0.1,0.1,0.1,4.1,0.1,0.1,0.1
