,ASDC,BFU-E,Basophilic Erythroblast,CD14 Mono,CD16 Mono,CD4 Central Memory,CD4 Effector Memory,CD4 Naive,CD4 Regulatory,CD8 Central Memory,CD8 Effector Memory 1,CD8 Effector Memory 2,CD8 Naive,CD8 Tissue Resident Memory,CFU-E,CLP,Cycling Progenitor,Early GMP,Early ProMono,EoBasoMast Precursor,GMP-Cycle,GMP-Mono,GMP-Neut,HSC,Immature B,LMPP,Large Pre-B,Late ProMono,MEP,MLP,MLP-II,MPP-MkEry,MPP-MyLy,Mature B,Megakaryocyte,Megakaryocyte Precursor,NK,NK CD56high,NK Proliferating,Orthochromatic Erythroblast,Plasma Cell,Polychromatic Erythroblast,Pre-ProB,Pre-cDC,Pre-pDC,Pre-pDC Cycling,Pro-B Cycling,Pro-B VDJ,Pro-Erythroblast,Small Pre-B,Stromal,T Proliferating,cDC1,cDC2,pDC
CTSW,0.0,0.77894676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3134223,1.7498267,1.9655356,0.0,1.5809383,0.6390153,0.0,0.7313745,0.67500424,0.0,0.4506802,0.58027774,0.0,0.0,0.0,0.0,0.6722947,0.0,0.0,0.6924729,0.34359497,1.1151187,0.0,0.0,0.0,0.0,1.1506157,2.6767595,2.6776004,2.4991074,0.0,0.0,0.0,0.0,0.0,0.5929892,0.0,0.0,0.0,0.0,0.0,0.0,1.2763491,0.0,0.0,0.0
CTSZ,0.6522854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75936306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6637146,0.73695445,0.0
CTTN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.260072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUEDC2,0.0,0.5263041,0.26118118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48228467,0.0,0.566379,0.54737175,0.0,0.0,0.50662124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6426056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.543499,0.0,0.0,0.0,0.40897056,0.0,0.0,0.0,0.0,0.0,0.0
CUL4A,0.0,0.0,0.17802234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29263738,0.0,0.0,0.0,0.0,0.0,0.0
CUTA,0.94270235,1.417907,1.1566389,0.0,0.0,1.2432032,1.2148143,1.2134829,1.358239,1.0711219,0.0,0.0,1.2018073,1.0528351,1.4638286,1.1631062,1.2645991,1.3458929,0.88759923,1.3759682,1.3290678,1.2701135,1.4464859,1.1311041,0.0,1.290972,0.88349736,0.0,1.2875109,1.2017398,1.2176011,1.2280557,1.2236342,0.0,0.0,1.3529503,0.0,1.3067005,1.2220277,0.0,1.1269506,0.4124345,1.2412757,0.98260355,1.1404297,0.8184688,0.82565176,0.0,1.3267665,0.0,0.0,1.1511011,0.84275156,0.8635454,0.69460034
CUTC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31474108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2989155,0.0,0.0,0.0,0.0,0.0,0.0
CUX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15059564,0.0,0.0,0.0,0.0,0.0,0.0
CWC15,0.5517088,0.6928723,0.7054191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74542797,0.0,0.66916585,0.64873385,0.0,0.5449411,0.6582238,0.0,0.0,0.0,0.0,0.62111044,0.5317901,0.0,0.6251403,0.0,0.0,0.0,0.0,0.0,0.0,0.7015519,0.0,0.0,0.0,0.0,0.0,0.34967238,0.5426829,0.594532,0.69374776,0.6555182,0.6252223,0.0,0.7701953,0.0,0.0,0.6156461,0.5273999,0.0,0.0
CWC25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21281222,0.0,0.0,0.0,0.0,0.0,0.0
CWC27,0.0,0.0,0.25375712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37377244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36788896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40752146,0.0,0.0,0.0,0.0,0.0,0.0
CXCL12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.30398,0.0,0.0,0.0,0.0
CXCL16,0.0,0.0,0.0,0.0,1.1874418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.409805,0.0,0.0
CXCL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23039791,0.0,0.0,0.0,0.0
CXCR3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999808,0.0,0.0,0.0
CXCR4,1.5267453,0.0,0.0,0.0,0.0,2.216464,2.0674307,1.9355253,1.7079672,2.5019574,2.882436,2.1279178,1.8682886,2.6253119,0.0,1.6380405,0.7885119,0.59042096,1.2694385,2.0650573,0.48872656,1.0105203,0.0,0.9527631,2.7252514,0.90194714,2.7028983,0.0,0.0,1.2077377,1.401178,0.0,0.9486721,1.9327409,0.0,0.0,1.6226885,1.6530668,1.5892671,0.0,0.7212344,0.0,1.7466916,1.3835635,1.3939555,1.8974602,2.3624063,2.4407964,0.0,2.7349663,0.0,1.9233375,1.3251395,1.4151947,1.6602752
CXXC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21151097,0.0,0.0,0.0,0.0,0.0,0.0
CXXC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24649793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7756336,0.0,0.0,0.7162467,0.65624666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34389234,0.0,0.0,0.26712137,0.0,0.0,0.0,0.0,0.0,0.0
TASL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.582363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYB561A3,1.0047245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1115785
CYB5A,0.0,0.0,0.58692276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20585398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53192025,0.0,0.0,0.0,0.0,0.0,0.0,0.5739942,0.0,0.5917608,0.0,0.0,0.0,0.0
CYB5B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25659505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5274548,0.0,0.0,0.22397164,0.0,0.0,0.0,0.0,0.0,0.0
CYB5R1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9554993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYB5R3,0.0,0.0,0.30609763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33188504,0.0,0.37338415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1917806,0.52650255,0.0,0.0,0.0,0.0,0.0,0.34508345,0.0,0.0,0.0,0.0,0.0,0.0,0.41158658,0.0,0.0,0.0,0.8343072,0.0,0.0
CYBA,3.2407627,1.1706207,0.0,3.1035366,2.9810677,1.6221175,1.734354,1.3781006,1.9285839,1.8767122,2.121806,2.3058543,1.4303486,2.014789,0.7424895,1.6568332,1.7620997,1.8209212,3.2036963,1.768686,2.144435,2.6535394,2.1798506,1.0950253,2.3295746,1.4836576,1.5955675,3.2273626,1.1923741,1.8269856,2.1967509,1.1420248,1.2271174,2.2662368,0.0,1.575976,2.8327117,2.4557612,2.741899,0.0,2.542178,0.0,1.8198011,3.0627055,2.3049214,2.7708416,1.6627531,1.5411001,0.27681577,1.8608006,1.7164648,2.2906132,2.647549,2.8964977,3.1113598
CYBB,0.0,0.0,0.0,1.2615825,1.0474879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYBRD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1481606,0.0,0.0,0.0,0.0
CYC1,1.0082209,0.7516867,1.2028074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9234526,0.0,0.68579173,0.6292861,0.0,0.0,0.5711475,0.0,0.0,0.0,0.0,0.0,0.9178538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9542333,0.0,0.0,0.8039797,0.0,0.0,0.90594697,0.6052659,0.855379,0.6354037,0.73849237,0.834441,0.0,1.1674976,0.0,0.0,0.8710305,0.72373843,0.8101671,0.0
CYCS,1.0517108,1.1121147,1.3616834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4523916,0.0,0.0,0.0,1.148977,0.0,1.082154,0.96335864,0.0,0.9127215,1.0806729,0.97947705,0.8837899,0.7775774,0.0,0.77687883,1.2752643,0.0,0.7892655,0.5170934,0.0,0.7048492,0.71408546,0.0,0.0,1.43411,0.7816041,0.0,1.3154107,0.0,0.7294228,0.9001886,1.131199,1.2226684,0.9672839,1.3147628,1.3530748,0.0,1.3599586,0.0,0.0,1.2587814,1.048212,0.99867356,0.69666564
CYGB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.265588,0.0,0.0,0.0,0.7440159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYP1B1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4744754,0.0,0.0,0.0,0.0
CYTIP,0.0,0.0,0.0,0.0,1.0737767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4013904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYTL1,0.0,1.3544846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2750411,0.0,0.74224913,0.51437056,0.0,0.0,0.0,0.0,0.0,1.1258705,0.0,0.8923759,0.0,0.0,1.6729186,0.0,0.0,1.2634907,1.07766,0.0,0.0,0.74081033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6722243,0.0,0.0,0.0,0.0,0.0,0.0
CYTOR,0.0,0.8748587,1.0546281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1399112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5934993,0.0,0.0,0.0,0.0,0.0,0.37107852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0016613,0.0,0.0,0.9089973,0.0,0.0,0.0
DAAM1,0.0,0.0,0.41102466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41528824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6828099,0.0,0.0,0.0,0.0,0.0,0.55212885,0.0,0.0,0.0,0.0,0.0,0.0,0.5264741,0.0,0.0,0.0,0.0,0.0,0.0
DAB2,0.61006415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5382295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAD1,0.894958,1.4857808,0.7550181,0.0,0.0,0.0,0.0,0.0,0.91964394,0.0,0.0,0.0,0.0,0.0,1.1798875,0.72961825,1.0249767,0.9508996,0.0,1.3697152,1.1073548,0.8651748,1.0397422,0.8434309,0.0,0.85865706,0.81773347,0.0,1.4360607,0.826771,0.9985111,0.94145995,0.82695186,0.0,0.37099487,2.487672,0.0,0.0,1.2220277,0.0,1.0790038,0.48502752,0.6972219,0.83128184,0.97984076,1.2699296,0.8119388,0.0,0.97451913,0.0,1.1884722,1.2153442,0.65054846,0.66149676,1.2712812
DAP3,0.0,0.50177896,0.5636254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58437604,0.0,0.40971822,0.41265893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48754945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39323407,0.0,0.0,0.0,0.62015057,0.0,0.0,0.0,0.0,0.0,0.0
DAPP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1520543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DARS1,0.0,0.7087283,0.5177742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7266948,0.0,0.7287285,0.77912223,0.0,0.0,0.6374563,0.42081606,0.4797028,0.0,0.0,0.75579584,0.0,0.0,0.6021296,0.0,0.0,0.0,0.0,0.0,0.0,0.7526947,0.0,0.0,0.0,0.0,0.0,0.0,0.7796173,0.3856864,0.6830523,0.0,0.8056888,0.0,0.668597,0.0,0.0,0.0,0.0,0.0,0.0
DAXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21256259,0.0,0.0,0.0,0.0,0.0,0.0
DAZAP1,0.0,0.41312575,0.5667252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5184743,0.0,0.33344287,0.0,0.0,0.0,0.36670202,0.0,0.0,0.0,0.0,0.0,0.6630547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44563556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.429523,0.0,0.0,0.7091651,0.0,0.6382823,0.0,0.0,0.0,0.0,0.0,0.0
DAZAP2,1.0498087,0.6913272,0.48942602,1.6254687,1.4121146,0.0,0.0,0.0,1.1148729,0.0,0.0,0.0,0.0,0.0,0.6755488,0.0,0.6057005,0.5524887,1.4051687,0.6749097,0.62655646,0.81294936,0.0,0.7784685,1.2022954,0.64032763,0.85469913,1.5629485,0.7585918,0.59775984,0.81876665,0.7223768,0.69434935,1.1580267,0.91433084,0.75813925,0.0,0.0,0.99640435,0.0,0.0,0.26852486,0.73070407,1.0316648,0.6557186,0.8728731,0.81368315,0.0,0.6148424,0.8524354,0.0,0.9624609,0.986938,1.1993725,1.1421701
DBF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27527437,0.0,0.0,0.0,0.0,0.0,0.0
DBI,1.7372439,0.7144582,0.0,1.1790359,1.0905446,0.0,0.0,0.0,1.2490257,0.0,0.0,1.0962849,0.0,0.0,0.5391156,0.9017526,1.09879,1.0695469,1.8110805,1.1515528,1.3409376,1.6564898,1.1379744,0.0,0.0,0.77378273,1.6479644,1.4808631,0.6730935,1.1222963,1.5288179,0.0,0.0,0.0,0.0,0.65076697,1.6564898,1.4218193,1.9801937,0.0,0.4524844,0.0,0.99888986,1.914665,1.7004251,2.0440068,1.1346711,0.0,0.33567986,1.6561468,0.97093797,1.65708,1.4633975,1.5154462,1.7700114
DBNL,0.85355604,0.0,0.22356434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3491236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8138236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6336275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6745318,0.49065912,0.9776634,0.69920176,0.0,0.3575234,0.0,0.0,0.7882856,0.94871354,0.0,1.0202879
DCAF11,0.0,0.0,0.5590806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6241932,0.0,0.7606194,0.0,0.0,0.0,0.0,0.0,0.0,0.45727327,0.0,0.0,0.0,0.0,0.0,0.0
DCAF12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1750115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DCAF13,0.0,0.4128319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4200452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4791281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37167144,0.0,0.0,0.0,0.0,0.0,0.0
DCAF6,0.0,0.0,0.2588088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.200352,0.0,0.0,0.0,0.0,0.0,0.0,0.3038016,0.0,0.0,0.0,0.0,0.0,0.0
DCAF7,0.0,0.46958026,0.26130474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47731012,0.0,0.40812436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42471632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44925907,0.29752427,0.0,0.0,0.45113504,0.0,0.0,0.0,0.0,0.0,0.0
DCK,0.0,0.0,0.4141323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26664492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8372356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9237959,0.6465406,0.0,0.0,0.72595537,0.9908341,0.0,0.38993776,0.0,0.0,0.0,0.0,0.0,0.0
DCN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5321698,0.0,0.0,0.0,0.0
DCP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.191697,0.0,0.0,0.0,0.0,0.0,0.0
DCPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67255294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
