,ActMac,AntiB,Arterial,C-Hepato,C-Hepato2,CD3T-lrNK,CD4T,CD8T,CD8T-cNK,Chol,CholMucus,Fibroblast,Hepato,Hepato--Mac,I-Hepato,Kupffer,Kupffer--LSEC-Doublet,LAM-like,MHCII,MatB,Monocyte,NKT--Mac-Doublet,Neutrophil,P-Hepato,P-Hepato2,Prolif,Stellate,Tcell,cDC,cNK,cvEndo,cvLSEC,cvLSEC--T-Doublet,lrNK,pDC,ppLSEC
ENSG00000187193,0.0,0.9491755,1.0133883,2.2557812,1.8808067,1.6444579,1.6537501,1.4842179,1.5130589,1.5608826,1.445194,1.7176585,1.6446276,1.7238681,2.2375288,1.3335782,1.1684957,0.23812418,0.8128447,1.8942502,0.72119343,1.4099832,0.9593019,1.8011965,1.6591177,1.4581978,1.6158285,1.7602344,0.58632696,1.6337122,1.4921654,1.5385816,1.5411003,1.5877982,2.752246,1.3099792
ENSG00000187244,0.0,0.0,0.0,0.0,0.048239447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000187446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1602131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11531991,0.0
ENSG00000187514,1.8048699,0.6874385,1.2949524,0.63399005,0.25482506,1.0715444,0.7767519,1.058607,1.0289886,0.57475734,1.0777404,0.47344434,0.53391755,0.0,0.46530813,0.9328032,1.2719982,1.3462292,1.6753658,0.5773154,1.6373454,1.1021352,1.4738607,0.0,0.0,0.94907546,0.5112559,0.56672513,1.6844599,0.68439054,0.73255104,0.6291633,1.0476985,0.9732789,0.83341604,1.4038935
ENSG00000187735,0.0,0.0,0.0,0.12769222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082120195,0.0
ENSG00000188186,0.51616234,0.0,0.0,0.14616531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3985859,0.0,0.0,0.5361876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16432701,0.0
ENSG00000188229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4326977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000188243,0.57836044,0.0,0.0,0.2855112,0.0,0.0,0.0,0.0,0.5353985,0.0,0.53367853,0.0,0.0,0.0,0.17626366,0.0,0.0,0.26584876,0.4666901,0.0,0.36668724,0.0,0.5273549,0.0,0.0,0.0,0.0,0.0,0.5510996,0.0,0.0,0.0,0.0,0.0,0.4152848,0.5436176
ENSG00000188257,0.0,0.0,0.0,0.0,0.23964944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000188338,0.0,0.0,0.0,0.0,0.109522335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000188612,0.6389911,0.16991875,0.542143,0.18353808,0.0,0.0,0.0,0.0,0.0,0.0,0.47840697,0.0,0.0,0.0,0.0,0.0,0.5560922,0.5265514,0.53223914,0.0,0.44956523,0.51387525,0.6571925,0.0,0.0,0.3256799,0.0,0.0,0.34072977,0.0,0.0,0.0,0.35016984,0.0,0.27130282,0.6099622
ENSG00000188643,0.0,0.0,0.5912795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3702905
ENSG00000188725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13844837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000188846,1.7087564,0.7476243,1.113436,1.0450919,0.268817,1.071068,1.1680318,1.152366,1.2533442,0.64930046,1.4494724,0.61017907,0.61129737,0.68353766,0.61930305,0.75029784,1.0899832,1.1326308,1.397842,0.7032995,1.4036059,0.92211586,1.1572036,0.39939204,0.0,0.73446107,0.56746846,0.702142,1.5719676,0.98288125,0.6895492,0.684998,1.1571015,0.9745088,1.1012373,1.4972718
ENSG00000189043,0.5476688,0.50692856,0.64706516,0.9441148,0.24109006,0.6338035,0.58250266,0.6204933,0.52039146,0.5903768,0.7069113,0.52806807,0.5372963,0.51895577,0.49594826,0.60670453,0.69493186,0.61915463,0.5883205,0.35121086,0.59995157,0.5846308,0.8765201,0.0,0.0,0.61644304,0.5945362,0.4856283,0.5776881,0.53338933,0.62713456,0.6359888,0.60247827,0.4110666,0.8903971,0.627532
ENSG00000189067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4351421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000189171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58954
ENSG00000189403,0.7566992,0.37010232,0.7364111,0.39383447,0.19339429,0.63948965,0.50282246,0.6210902,0.54868543,0.40990746,0.34942406,0.0,0.32738292,0.0,0.326979,0.46338734,0.5593463,0.5055162,0.6370363,0.38446158,0.5936242,0.5731105,0.54639065,0.0,0.0,0.69373286,0.0,0.3731097,0.43448913,0.5285678,0.52144325,0.47298527,0.5305058,0.5275728,0.37147725,0.6203493
ENSG00000196083,0.0,0.0,0.0,0.07012178,0.23090008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10967483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196126,2.5773273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60237217,0.42524743,1.9872719,1.9750978,0.0,0.7567823,0.17743143,1.3609642,0.0,0.0,0.0,0.0,0.0,2.0825648,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196154,1.0831494,0.0,0.0,0.0,0.0,0.65129054,0.7652005,0.92876995,0.693581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4936751,0.69115317,0.0,1.9082634,0.5822649,0.5196452,0.0,0.0,0.0,0.0,0.0,0.0,0.5489521,0.0,0.0,0.5426745,0.0,0.0,0.0
ENSG00000196177,0.0,0.0,0.0,0.19205824,0.1749486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29455173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29453027,0.0
ENSG00000196230,0.34738532,0.0,0.0,0.21306029,0.15114401,0.0,0.0,0.0,0.0,0.0,0.1602131,0.0,0.0,0.0,0.2618001,0.0,0.0,0.33461523,0.0,0.0,0.0,0.0,0.5196452,0.0,0.0,0.67883766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196262,1.3996041,0.5573719,1.204583,0.8822707,0.4019956,1.0925131,0.6811181,0.9214213,1.0288253,0.706303,0.89397436,0.68214446,0.63672173,0.55086553,0.6427552,0.92309433,0.99348646,1.1738012,1.2702978,0.66443706,1.1614679,0.98292005,0.9593019,0.5336933,0.42500043,1.0566258,0.6451157,0.6403066,1.285285,0.81929946,0.9544516,0.77327967,1.0064015,0.7733582,0.5298585,1.2433567
ENSG00000196405,0.0,0.0,0.0,0.0,0.09130514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196531,1.5202085,0.6239353,1.0816178,0.76368904,0.10285203,0.69286406,0.76336116,0.81459343,0.83730006,0.529223,0.58567524,0.4655295,0.36307913,0.0,0.39085224,0.64190125,0.7191713,1.016006,1.1607045,0.48039502,1.241186,0.66005206,1.1132687,0.0,0.0,0.61644304,0.4188605,0.52172524,1.0927179,0.63293535,0.60390335,0.5951698,0.82638824,0.64292616,0.8098787,1.4170661
ENSG00000196576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13844837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196616,0.0,0.42898437,0.56282604,0.9394383,0.8486265,0.96768343,0.9987093,0.8738677,0.8889916,0.8949724,0.47812265,1.04299,1.088876,0.9066503,0.9422555,0.5611738,0.60426176,0.0,0.0,1.0113358,0.0,0.63192105,0.0,1.0402153,0.6788658,0.6046865,1.113841,0.9026005,0.0,0.8358513,0.8319588,0.90183836,0.74620557,0.8989334,0.9801397,0.5820823
ENSG00000196620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50240165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196628,0.0,0.0,0.62906396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196683,0.55293816,0.34094608,0.5114018,0.5017096,0.13625506,0.59052837,0.58215386,0.6305985,0.55048007,0.2500312,0.5756061,0.0,0.0,0.0,0.35710403,0.40109667,0.4626209,0.48317683,0.5744178,0.4023233,0.6560753,0.5935775,0.5196452,0.0,0.0,0.42460626,0.0,0.40244734,0.6265539,0.42533427,0.0,0.0,0.6135342,0.48406988,0.68184644,0.7319733
ENSG00000196735,2.1826072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.076803,0.79262584,0.0,0.0,0.0,0.48264056,0.0,0.0,0.0,0.0,0.0,1.8397703,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196739,0.0,0.0,0.0,0.0,0.08857627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32850814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196914,0.0,0.0,0.0,0.0,0.047064774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41879004,1.6200413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197061,0.0,0.0,0.0,0.18413112,0.0,0.0,0.0,0.0,0.0,0.0,0.31386745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33182132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22943163,0.0
ENSG00000197111,0.56749964,0.3010323,0.49239874,0.28929642,0.2944527,0.5423563,0.0,0.0,0.0,0.37879354,0.0,0.0,0.0,0.0,0.3124015,0.30194366,0.59438676,0.44523224,0.56085074,0.0,0.5689615,0.16670741,0.48264056,0.0,0.0,0.41896266,0.0,0.0,0.60019714,0.0,0.37154806,0.0,0.42441174,0.0,0.40409535,0.6074823
ENSG00000197249,1.3745065,2.515459,3.078384,4.2501373,3.8800225,3.532035,3.4372187,3.4345922,3.4469357,3.6542597,3.0205612,3.6520867,3.5677526,3.6596417,3.99207,3.1107047,2.9942808,0.6404927,1.9659977,3.5662584,2.274314,3.2879648,2.4463308,3.7116704,3.596797,3.423995,3.608276,3.6149378,2.5389273,3.4699268,3.5748804,3.4701595,3.3048732,3.5073752,3.248402,3.095016
ENSG00000197405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28277972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197408,0.0,0.0,0.0,0.40339297,0.15705085,0.9773218,0.9945759,0.8511256,0.92053306,1.0225637,0.0,1.1470466,1.6709713,1.4097124,0.6345976,0.5221429,0.0,0.0,0.0,1.0501782,0.0,0.0,0.0,1.5546998,1.1516259,0.61268604,1.1678753,1.169115,0.0,0.9402704,1.0731602,1.0378547,0.66319966,0.8241925,0.5785173,0.0
ENSG00000197444,0.0,0.0,0.0,0.0,0.0777698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197448,0.43559572,0.0,0.0,0.24944106,0.20880754,0.0,0.0,0.0,0.0,0.0,0.21097569,0.0,0.0,0.0,0.19967234,0.0,0.0,0.2927466,0.5421402,0.0,0.45377758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33556616,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197580,0.0,0.0,0.0,0.0,0.11064967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54639065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197728,1.0594555,1.0470929,1.054399,1.5661091,0.52882636,1.295423,1.2536565,1.4023312,1.3473724,0.96947,1.2691495,0.9661246,0.93444943,0.8666108,1.1951785,1.0617931,1.3574853,0.7468195,1.376992,1.1228539,1.6279052,1.1070263,1.1134975,0.7087545,0.6047189,1.0232666,0.78202796,1.0603008,0.9259227,1.1565135,1.0084746,1.0167465,1.2956088,1.2360535,1.7355225,1.4661547
ENSG00000197746,0.87033087,0.42898437,0.583768,0.1646556,0.39466596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5683084,0.0,0.30472517,0.85928446,0.68118846,2.6471963,1.1858209,0.0,1.1344112,0.619124,1.417066,0.0,0.0,0.0,0.0,0.0,0.8993083,0.0,0.0,0.0,0.0,0.0,0.29518706,0.4260196
ENSG00000197747,0.734377,0.0,0.8825047,0.22586434,0.0,0.0,0.0,0.0,0.0,0.0,0.5227922,0.0,0.0,0.0,0.0,0.0,0.6496483,0.4676735,0.55652624,0.0,1.0233939,0.0,0.4295882,0.0,0.0,0.0,0.0,0.0,1.083401,0.0,0.5977595,0.50764596,0.54902637,0.0,0.0,1.0804491
ENSG00000197756,1.3730836,0.6481947,1.0300475,1.0976965,0.603634,1.0314045,0.92267543,1.043381,1.0086272,0.6956566,1.2157209,0.6785966,0.6400946,0.78057736,0.8822915,0.7767519,0.73214686,0.9585372,1.027087,0.95971584,1.2274691,0.97353256,1.3291359,0.60209185,0.51662546,0.68910736,0.61801934,0.74794763,1.379519,0.9716775,0.67686135,0.69894725,0.89730114,0.9207541,1.4082525,1.1704571
ENSG00000197766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96496594,0.0,0.0,0.0,0.0,0.6286524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197858,0.0,0.0,0.0,0.0,0.111388475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24725446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197956,1.1701725,0.0,0.0,0.0,0.0,0.0,0.0,0.54639065,0.58146024,0.0,1.5029546,0.0,0.0,0.0,0.0,0.0,0.0,0.5894718,0.7121758,0.0,1.8856287,0.39814958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.839772
ENSG00000197958,2.0639815,1.0265889,1.4425274,1.4949412,0.2967466,1.3238962,1.525712,1.489184,1.5142348,0.92612576,1.4536673,0.7756463,0.9010219,0.92715174,0.9315582,1.2732229,1.4046025,1.6111407,2.0882115,1.1592011,1.9373038,1.265254,1.4738607,0.6291633,0.52075225,1.1610543,0.71376646,0.9957922,1.9432592,1.1059622,0.942669,1.0141733,1.3415761,1.1516893,1.7453245,1.8483977
ENSG00000198034,1.962686,1.3475294,1.3066455,1.2090764,0.26490483,1.572109,1.5655882,1.6462721,1.6524564,0.7438806,1.3684833,0.68892443,0.72662807,0.67208356,0.7314863,1.0408072,1.135793,1.2547755,1.6710577,0.9474619,1.6328912,1.4504248,1.4832294,0.49048725,0.0,1.0059988,0.66170114,0.9199824,1.9274918,1.214572,0.8952239,0.92923343,1.4262605,1.3071071,1.3588734,1.9777987
ENSG00000198077,0.0,0.0,0.0,0.20923695,0.0,0.0,0.54562664,0.0,0.54920495,0.47736192,0.0,0.60998404,0.7238786,1.112126,0.42440525,0.0,0.0,0.0,0.0,0.6299826,0.0,0.0,0.0,0.8763154,0.8614488,0.0,0.598529,0.6965395,0.0,0.5477636,0.44535667,0.5090983,0.0,0.5520158,0.2002618,0.0
ENSG00000198099,0.0,0.0,0.0,0.32060364,0.04027942,0.0,0.3974618,0.0,0.48150334,0.0,0.1602131,0.38359714,0.0,0.5410881,0.30661517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3394704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34038943,0.0
ENSG00000198171,0.0,0.0,0.0,0.0,0.105543256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1602131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198242,1.4621024,0.72934955,0.76425374,0.85058326,0.17673633,1.0018833,1.010687,1.1587011,1.0492396,0.59921074,1.1348381,0.532027,0.5484663,0.4600241,0.536037,0.65120596,0.67951953,0.7841869,1.1338127,0.72953403,1.1984115,1.0422018,0.9593019,0.0,0.0,0.6665836,0.5365549,0.6567464,1.3725817,0.79977655,0.61770153,0.61014014,0.9785378,0.80277157,1.0668242,1.1750793
ENSG00000198258,0.44509077,0.35277474,0.49685407,0.54437083,0.19463055,0.2745024,0.0,0.4780542,0.0,0.30181992,0.5697436,0.0,0.0,0.0,0.32915092,0.3824521,0.6279746,0.42194656,0.3938145,0.0,0.5359658,0.40623143,0.54639065,0.0,0.0,0.2795697,0.0,0.0,0.49282074,0.0,0.0,0.0,0.0,0.0,0.70810777,0.4160565
ENSG00000198363,0.0,0.0,0.0,0.0,0.09774562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198417,0.0,0.0,0.0,0.3409018,0.5117152,0.66359097,0.6034962,0.58672196,0.58112216,0.4073974,0.5141877,0.6456578,0.5656552,0.51895577,0.314806,0.0,0.0,0.0,0.0,0.44776583,0.0,0.5336626,0.0,0.49974337,0.0,0.6029105,0.6246971,0.48792434,0.0,0.40638477,0.51596034,0.5348626,0.62846076,0.5374545,0.45930102,0.0
ENSG00000198502,2.0300298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2934161,1.6759051,0.0,0.6290625,0.0,0.9869465,0.0,0.0,0.0,0.0,0.0,1.6494033,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198610,0.0,0.0,0.0,0.3436175,0.10527776,0.0,0.0,0.0,0.0,0.0,0.13844837,0.0,0.0,0.0,0.28381836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198650,0.0,0.1765587,0.0,0.5781471,0.81929576,0.0,0.50282246,0.0,0.0,0.0,0.21097569,0.4924116,0.49163514,0.5468501,0.6745944,0.0,0.0,0.0,0.0,0.59755075,0.0,0.0,0.0,0.6068944,0.48822767,0.22527891,0.0,0.48908418,0.0,0.36958504,0.0,0.0,0.0,0.0,0.8312768,0.0
ENSG00000198668,0.4785648,0.24301744,0.82038695,0.27501914,0.0,0.6637076,0.5585998,0.65786475,0.6566023,0.0,0.5937382,0.2566719,0.0,0.0,0.21069464,0.41241723,0.66364014,0.5433529,0.55972296,0.0,0.4643212,0.5715357,0.7043318,0.0,0.0,0.5244366,0.0,0.0,0.5404797,0.6098558,0.72265327,0.59154457,0.77615285,0.56042045,0.21671365,0.76304543
ENSG00000198670,0.0,0.0,0.0,0.0,0.037490387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198682,0.0,0.0,0.0,0.0,0.08142951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198695,0.44621465,0.56282604,0.6407646,0.26435828,0.8808143,1.0676024,0.83584505,0.9900362,1.0305752,0.7728114,0.58567524,0.8859713,0.9874535,1.0806085,0.5550472,0.71871805,0.5593463,0.28164732,0.55305284,0.8184097,0.5121631,0.9683162,0.0,0.79712,1.0655195,0.71190804,0.908085,0.8662115,0.38795865,0.89932966,0.680388,0.8480605,1.0474015,0.99791706,0.44838682,0.6504414
ENSG00000198712,3.3514962,3.7581484,3.889692,3.7087464,4.5644226,4.5241323,4.4357243,4.445762,4.450613,4.5216827,4.0482063,4.5329914,4.5541506,4.8329487,4.430213,4.4117365,4.2794595,3.0492868,3.943539,4.522544,3.6867907,4.4631524,3.1603668,4.564211,4.9943085,4.3123684,4.530776,4.582992,3.778034,4.619496,4.4383745,4.493877,4.429741,4.5920267,4.273015,3.895923
ENSG00000198727,2.414641,2.9449298,3.0957117,2.3960705,3.2365022,3.8749428,3.6567655,3.7250943,3.6892796,3.6913242,3.2038617,3.7964244,3.7557096,4.03306,3.1593971,3.4844515,3.2732236,2.2801523,2.791432,3.6617017,2.7124257,3.6903372,2.156274,3.705044,3.9587607,3.396852,3.8077328,3.7325106,2.9113603,3.8086653,3.5833538,3.698363,3.703569,3.8238287,2.8259168,2.7526293
ENSG00000198732,0.0,0.0,0.0,0.0,0.10649654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198734,0.0,0.0,0.0,0.0,0.25879103,0.0,0.0,0.0,0.0,0.0,0.13844837,0.0,0.0,0.0,0.22865179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198736,0.0,0.0,0.0,0.06292647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12407868,0.0
ENSG00000198755,1.431473,0.57433873,0.5896065,0.72019625,0.21667925,0.8377007,0.94361126,0.92164904,0.9506496,0.4525993,0.8618183,0.39428812,0.5000953,0.5454741,0.40638387,0.5335475,0.55850446,0.800527,0.89067817,0.6330745,1.0634071,0.74617684,0.5273549,0.0,0.0,0.54510814,0.0,0.54079175,1.2911093,0.625113,0.5150016,0.51717186,0.8118179,0.6600175,0.7627528,1.0640699
ENSG00000198763,1.4904752,1.904854,1.9562125,1.8599966,2.596858,2.5853136,2.5210495,2.5262606,2.590485,2.5702953,2.112866,2.5750308,2.6198344,2.8161678,2.5581598,2.5173748,2.3687258,1.5486987,2.0685804,2.587631,2.0448265,2.593348,1.4982225,2.636544,3.0358787,2.314063,2.5899172,2.634687,1.8158379,2.6629004,2.4431071,2.556752,2.5573645,2.692079,2.2861967,1.9875058
