,AntiB,C-Hepato,C-Hepato2,CD4T,Chol,Chol--Stellate-Doublet,Chol-Doublet,CholMucus,Fibroblast,Hepato-Doublet,I-Hepato,Kupffer,Kupffer-Doublet,Monocyte,P-Hepato,P-Hepato2,Prolif,Stellate,Stellate-Doublet,Tcell-Doublet,VSMC,aStellate,cvEndo,cvLSEC,cvLSEC--Mac,cvLSEC-Doublet,lrNK,ppLSEC
UBE2D3,0.34377155,0.34338415,0.21996468,0.0,0.33366817,0.09051539,0.35958627,0.32366917,0.2932145,0.3820823,0.3487976,0.36009344,0.32926026,0.35283852,0.3501548,0.2953909,0.3242765,0.2542371,0.34376895,0.39789546,0.34989506,0.34016997,0.47822183,0.29466835,0.50307703,0.36762226,0.0,0.35511756
MAPK10,0.0,0.0,0.0,0.0,0.8540206,0.6480227,0.30139348,0.39967513,0.11680263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61497897,0.10719681,0.0,0.0,0.54056364,0.0,0.0,0.0,0.0,0.0,0.0
ELF2,0.0,0.48542786,0.34454906,0.0,0.34469783,0.47865582,0.4584038,0.4676346,0.4600466,0.53566945,0.4267495,0.83825827,0.55373347,0.8556379,0.47898772,0.38665032,0.5799813,0.5367738,0.51437724,0.4794222,0.42091852,0.5023066,0.6216418,0.0,0.89179647,0.4881972,0.0,0.5957175
INPP4B,0.0,0.0,0.0,0.94770366,0.0,0.28802276,0.0,0.7583001,0.66755784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7116472,0.17431301,0.111293584,0.0,0.4578805,0.0,0.0,0.0,0.0,0.0,0.0
GAB1,0.0,0.066630915,0.0,0.0,0.0,0.28802276,0.1709911,0.35416436,0.11551019,0.16698419,0.0,0.0,0.0,0.0,0.0,0.06905844,0.46474916,0.5012781,0.26259091,0.0,0.36334026,0.1874013,0.0,0.0,0.14114296,0.19496611,0.0,0.0
KLHL2,0.0,0.20772958,0.0,0.0,0.0,0.22622234,0.20275275,0.0,0.0,0.23493813,0.0,0.3950754,0.25501934,0.0,0.19275448,0.14543319,0.2773379,0.0,0.17370781,0.19301727,0.1961776,0.0,0.36617643,0.0,0.3950807,0.21454,0.0,0.0
CLCN3,0.0,0.0,0.0,0.0,0.0,0.0,0.09732938,0.29272798,0.0,0.09227807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038969625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHX15,0.0,0.1369003,0.0,0.0,0.0,0.0,0.18629836,0.2246284,0.0,0.14332685,0.0,0.0,0.15190999,0.0,0.10052652,0.09820464,0.23878486,0.0,0.13139112,0.0,0.0,0.0,0.0,0.0,0.2796686,0.15780699,0.0,0.0
SEPSECS,0.0,0.1659013,0.0,0.0,0.0,0.0,0.17945094,0.0,0.0,0.20797163,0.0,0.0,0.12134611,0.0,0.18071914,0.13711187,0.1739786,0.0,0.1557606,0.15628761,0.0,0.0,0.0,0.0,0.0,0.08372388,0.0,0.0
TRIM2,0.0,0.0,0.0,0.0,0.0,0.0,0.08904259,0.2367261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC2A9,0.0,0.18419068,0.0,0.0,0.0,0.0,0.16122349,0.0,0.0,0.271655,0.0,0.0,0.27701253,0.0,0.26262993,0.15408227,0.3631096,0.0,0.16657,0.22691491,0.0,0.0,0.0,0.0,0.11393343,0.15292247,0.0,0.0
FBXW7,0.9357744,0.32288736,0.0,0.0,0.32897687,0.15231581,0.38004103,0.34157783,0.31196272,0.38421234,0.2954722,0.36793002,0.35524505,0.4154588,0.34688285,0.26421773,0.40577036,0.0,0.3494185,0.3408475,0.15652119,0.0,0.29470286,0.27205873,0.4248845,0.34563154,0.24491653,0.0
TBC1D19,0.0,0.0,0.0,0.0,0.0,0.13570695,0.09241033,0.26090705,0.0,0.06239354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SH3D19,0.0,0.91457653,0.68135923,0.0,0.5721731,0.5284923,0.7785534,0.56328315,0.63208055,0.87372243,0.93389547,0.0,0.7691474,0.0,0.8387799,0.63286096,0.8729998,0.24716233,0.7594291,0.8665625,0.8027173,0.51122594,0.0,0.62198853,0.43161988,0.7684591,0.0,0.0
STIM2,0.0,0.0,0.0,0.0,0.0,0.15231581,0.0,0.26325577,0.0,0.069407254,0.0,0.0,0.0,0.0,0.0,0.0,0.12959336,0.0,0.068170406,0.11624648,0.0,0.0,0.0,0.0,0.05302134,0.108360305,0.0,0.0
RAPGEF2,0.0,0.40527773,0.12197594,0.0,0.61934555,0.6329774,0.4851475,0.5009789,0.49180558,0.48118052,0.41052842,0.6704464,0.37089753,0.0,0.38992614,0.3117633,0.3636893,0.0,0.36099327,0.4062032,0.56112957,0.0,0.46409553,0.59626675,0.4494356,0.48190695,0.0,0.701757
HGFAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13631138,0.0,0.0,0.09342113,0.0,0.14159885,0.15483236,0.14429806,0.0,0.19695,0.0891673,0.0,0.0,0.0,0.0,0.0,0.08657419,0.0,0.0
SNX25,0.0,0.0,0.0,0.0,0.0,0.0,0.13531384,0.0,0.0,0.09270611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087018475,0.0,0.0,0.0,0.0,0.0,0.11393343,0.0,0.0,0.0
KLF3,0.0,0.0,0.0,0.0,0.0,0.2428312,0.11941295,0.3112253,0.0,0.1382077,0.0,0.0,0.0,0.0,0.0,0.06559014,0.09852372,0.0,0.064683735,0.0970759,0.0,0.0,0.350878,0.0,0.0,0.1022968,0.0,0.0
KLHL5,0.0,0.15413286,0.0,0.0,0.17320715,0.0,0.24480584,0.0,0.0,0.17323303,0.0,0.0,0.12265,0.0,0.14850834,0.14092936,0.16748399,0.0,0.17491136,0.1315541,0.0,0.0,0.0,0.0,0.60996723,0.19987589,0.0,0.0
FAM149A,0.0,0.0,0.0,0.0,0.0,0.0,0.11941295,0.22698379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCAPG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14270455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UGDH,0.0,0.14188564,0.0,0.0,0.0,0.0,0.09091385,0.0,0.0,0.132927,0.0,0.0,0.0,0.0,0.0,0.08552584,0.07147075,0.0,0.1028482,0.21373206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPARGC1A,0.0,0.65508425,0.6291633,0.0,0.42583728,0.16712923,0.6504851,0.0,0.43409854,0.88018924,0.4743186,0.0,0.56639546,0.0,0.83960116,0.68883157,0.4213856,0.0,0.779438,0.5383482,0.0,0.0,0.0,0.0,0.0,0.60657805,0.0,0.0
CTSC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23834169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZBTB16,0.0,0.9714082,0.9025847,0.0,0.6860572,0.5869689,0.9041555,0.5188869,1.0712742,1.065104,0.9900362,0.51122594,0.9124084,0.50076544,0.96158344,0.7915725,1.0451417,1.1227373,1.0504723,1.0303108,0.58623517,1.2591773,0.34493208,0.98298335,1.2512201,0.9980922,0.9786211,0.5898683
ELP4,0.0,0.23445395,0.0,0.0,0.0,0.0,0.27749604,0.3326313,0.0,0.26467493,0.16391167,0.0,0.24231693,0.0,0.22217281,0.17569703,0.30993694,0.0,0.24975461,0.2410191,0.0,0.0,0.0,0.0,0.0,0.2043744,0.0,0.0
MTCH2,0.0,0.29333338,0.0,0.0,0.0,0.0,0.25116637,0.0,0.0,0.2772444,0.2321169,0.0,0.22716504,0.0,0.25927436,0.2346544,0.25889617,0.0,0.27392966,0.2653017,0.0,0.0,0.0,0.0,0.0,0.21502626,0.0,0.0
FNBP4,0.3502787,0.2475313,0.0,0.0,0.21416603,0.5990752,0.24777786,0.26325577,0.12195558,0.24356245,0.1827057,0.0,0.2620761,0.0,0.23937353,0.18759301,0.21167442,0.0,0.26881754,0.3166728,0.18613094,0.27790353,0.30720338,0.07567281,0.38537574,0.272867,0.0,0.0
SC5D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12808889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OSBP,0.0,0.10047598,0.0,0.0,0.0,0.0,0.09159717,0.0,0.0,0.14917417,0.0,0.0,0.087802604,0.0,0.072614,0.11038448,0.12491928,0.0,0.1237157,0.11566372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KMT5B,0.0,0.2354104,0.0,0.0,0.0,0.3946498,0.293637,0.31750205,0.26080737,0.24674857,0.0,0.0,0.2136199,0.0,0.23206277,0.1814178,0.096628904,0.0,0.22746369,0.21784039,0.13432121,0.0,0.0,0.0,0.0,0.2507127,0.0,0.0
PPP6R3,0.3105919,0.51736563,0.3671786,0.4165121,0.5068264,0.46987033,0.5134982,0.61400485,0.43825254,0.5238498,0.40705472,0.34666017,0.47004113,0.35102403,0.48169246,0.38623118,0.5146959,0.49159425,0.5060301,0.42452216,0.5889424,0.4612118,0.76582205,0.55369663,0.5210595,0.52417284,0.15620075,0.5411381
MS4A6A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.896973,0.10699094,0.7982939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51765245,0.6015236,0.0,0.0,0.0
MS4A4A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14114296,0.0,0.0,0.0
ST3GAL4,0.0,0.0,0.0,0.0,0.0,0.09051539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPT1A,0.0,0.4365247,0.34824544,0.0,0.0,0.15231581,0.3189625,0.2199404,0.1472465,0.4185363,0.29912266,0.0,0.34953657,0.0,0.37929538,0.3688221,0.24678463,0.0,0.42539042,0.3343352,0.0,0.0,0.0,0.0,0.0,0.35342655,0.0,0.0
HPX,0.0,0.7386712,0.97154987,0.0,0.0,0.0,0.66117173,0.26252592,0.6847239,0.7265274,0.623222,0.0,0.7242893,0.0,0.7987981,1.3387169,0.53282046,0.26497474,0.7792498,0.7363255,0.39165646,0.0,0.0,0.0,0.30724442,0.6807968,0.0,0.0
APOA5,0.0,0.16979782,0.0,0.0,0.0,0.0,0.10472548,0.0,0.0,0.15067165,0.0,0.0,0.12265,0.0,0.098166056,0.4381709,0.099914104,0.0,0.16199338,0.0,0.0,0.0,0.0,0.0,0.0,0.13558026,0.0,0.0
APOC3,0.9040188,0.80926526,1.321023,1.1253079,0.68250716,0.15231581,0.75363123,0.37719604,0.90556145,0.6690496,0.98413986,0.9896644,0.9076634,1.0081929,0.82978463,1.6373625,0.9396019,0.8427524,0.87373114,0.87731826,0.80905175,0.95403695,1.0629857,0.7885666,0.6015236,0.78223664,1.192803,0.88835496
CEP164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08442049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIF4G2,0.0,0.0,0.0,0.0,0.0,0.0,0.055651825,0.0,0.0,0.08374493,0.0,0.0,0.0,0.0,0.0,0.068532154,0.0,0.0,0.07353574,0.0,0.0,0.0,0.0,0.0,0.11393343,0.0,0.0,0.0
GALNT18,0.0,0.0,0.0,0.0,0.44255632,0.22622234,0.15903935,0.26325577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2646398,0.0,0.0,0.4425801,0.0,0.19659391,0.0,0.0
BIRC2,0.0,0.0,0.0,0.0,0.0,0.09051539,0.07245084,0.0,0.0,0.11833422,0.0,0.0,0.0,0.0,0.0,0.0,0.04700996,0.0,0.08956167,0.09355135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBE4A,0.0,0.0,0.0,0.0,0.0,0.0,0.08788754,0.0,0.0,0.111698225,0.0,0.0,0.0,0.0,0.0,0.09168702,0.0,0.0,0.094903454,0.06081058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DDX6,0.0,0.0,0.0,0.0,0.0,0.0,0.10272276,0.0,0.0,0.117240414,0.0,0.0,0.09741478,0.0,0.0,0.07375683,0.08421111,0.0,0.138872,0.038969625,0.0,0.0,0.0,0.0,0.34126437,0.086152524,0.0,0.0
CBL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16695477,0.0,0.0,0.0
HIPK3,0.0,0.23571704,0.0,0.0,0.23793352,0.16712923,0.28369677,0.34216794,0.21816772,0.26241043,0.12492829,0.31816423,0.323247,0.545932,0.26711062,0.20413369,0.18271407,0.30928466,0.27985078,0.2812747,0.31731892,0.0,0.29088956,0.0,0.33311152,0.27498108,0.0,0.36273438
PDHX,0.0,0.12554076,0.0,0.0,0.0,0.0,0.12541462,0.0,0.11025933,0.15268463,0.0,0.0,0.0,0.0,0.0,0.09425638,0.15371569,0.0,0.12260332,0.11341273,0.0,0.0,0.0,0.0,0.0,0.043841675,0.0,0.0
ACCS,0.0,0.0,0.0,0.0,0.0,0.09051539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMBRA1,0.0,0.2611469,0.0,0.0,0.2697748,0.16712923,0.28172556,0.2794276,0.20708069,0.26536375,0.19545671,0.21635729,0.27612725,0.0,0.25148916,0.274867,0.25588685,0.0,0.2805243,0.2874055,0.0,0.0,0.0,0.0,0.4542597,0.24851285,0.0,0.0
CARS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0974813,0.0,0.0,0.13770257,0.0,0.0,0.0,0.0,0.0,0.0962934,0.0674607,0.0,0.09139203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD81,0.0,0.0,0.0,0.0,0.0,0.0,0.116846114,0.0,0.0,0.07278849,0.0,0.0,0.0,0.0,0.0,0.42946333,0.1058944,0.0,0.19667992,0.0,0.052108753,0.0,0.25341684,0.0,0.0,0.0,0.0,0.0
SOX6,0.0,0.40795976,0.2702699,0.0,1.3153443,1.2746527,0.92054635,1.1081696,0.89978737,0.50427914,0.5407883,0.0,0.29311687,0.0,0.5141363,0.44791892,0.49325255,1.0404125,0.64512753,0.29528934,0.0,1.0396241,0.0,0.0,0.0,0.3163878,0.0,0.0
C11orf58,0.0,0.0,0.0,0.0,0.0,0.09051539,0.0974813,0.0,0.0,0.12709045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064474314,0.0,0.0,0.0,0.0,0.0,0.05302134,0.078511685,0.0,0.0
NUP98,0.0,0.18030287,0.0,0.0,0.0,0.13570695,0.17424679,0.0,0.0,0.19626488,0.0,0.0,0.18110475,0.0,0.18530299,0.1328077,0.24411017,0.0,0.20217693,0.0,0.0,0.0,0.0,0.0,0.14469332,0.17967725,0.0,0.0
CHKA,0.0,0.3594557,0.0,0.0,0.56610847,0.46987033,0.41235256,0.39248368,0.11758159,0.3304917,0.3581381,0.47412765,0.37016845,0.28718296,0.29733068,0.23120946,0.25955132,0.0,0.27328914,0.33838814,0.0,0.0,0.0,0.0,0.4018161,0.27174783,0.0,0.0
EXPH5,0.0,0.23821339,0.0,0.0,0.0,0.0,0.08055721,0.0,0.0,0.2332135,0.0,0.0,0.08582329,0.0,0.14437363,0.10780199,0.20241345,0.0,0.1544371,0.15515064,0.0,0.0,0.0,0.0,0.0,0.112827346,0.0,0.0
HPS5,0.0,0.16724356,0.0,0.0,0.0,0.0,0.16416113,0.0,0.0,0.22979522,0.0,0.0,0.18595959,0.0,0.24734667,0.18881196,0.10418928,0.0,0.22718449,0.15480259,0.0,0.0,0.0,0.0,0.0,0.14237633,0.0,0.0
GTF2H1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07348415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VWF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46893737,0.0,0.0,0.0,0.0,0.35505384
PPFIBP1,0.0,0.20256731,0.0,0.0,0.1350755,0.40345106,0.2935936,0.20219742,0.21816772,0.2562513,0.17453644,0.0,0.14366718,0.0,0.24278991,0.17523018,0.111566946,0.0,0.28159106,0.20590678,1.6539092,0.0,1.3394067,1.8219728,1.5039266,0.8355015,0.0,0.91689116
CORO1C,0.0,0.1351307,0.0,0.0,0.0,0.0,0.15237382,0.0,0.0,0.14557369,0.0,0.0,0.0,0.0,0.10665969,0.05547335,0.19465084,0.0,0.095653564,0.14545095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC11A2,0.0,0.0,0.0,0.0,0.0,0.0,0.08904259,0.0,0.0,0.1211217,0.0,0.0,0.094646655,0.0,0.0,0.11148436,0.09811868,0.0,0.09127556,0.03832412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLEC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16025594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAMKK2,0.0,0.0,0.0,0.0,0.0,0.09051539,0.08842998,0.0,0.0,0.08925732,0.0,0.0,0.0,0.0,0.0,0.06131472,0.096560076,0.0,0.045750394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTGES3,0.0,0.0,0.0,0.0,0.0,0.0,0.10323755,0.19620693,0.0,0.12239448,0.0,0.0,0.08534689,0.0,0.0,0.096344724,0.1453443,0.0,0.07789795,0.0,0.0,0.0,0.0,0.0,0.0,0.09549691,0.0,0.0
RSRC2,0.0,0.0,0.0,0.0,0.0,0.0,0.050095618,0.20219742,0.0,0.0945392,0.0,0.0,0.0,0.0,0.0,0.0,0.095467284,0.0,0.1018536,0.038969625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIN7A,0.0,0.23015827,0.0,0.0,0.0,0.15231581,0.16081208,0.0,0.0,0.2422776,0.0,0.0,0.13833217,0.0,0.15993147,0.13807395,0.23644081,0.48534262,0.26302958,0.17823768,0.0,0.0,0.0,0.0,0.0,0.11356489,0.0,0.0
ACSS3,0.0,0.5925219,0.0,0.0,0.0,0.42068624,0.35965708,0.2794276,0.34487796,0.48776203,0.50136364,0.0,0.31920552,0.0,0.35959172,0.28898662,0.6233057,0.0,0.35966805,0.37700063,0.0,0.0,0.0,0.0,0.0,0.28430578,0.0,0.0
TNS2,0.0,0.0,0.0,0.0,0.0,0.2428312,0.0,0.0,0.0,0.09590938,0.0,0.0,0.0,0.0,0.0,0.052312523,0.0,0.0,0.13032296,0.0,0.0,0.0,0.0,0.0,0.0,0.104386285,0.0,0.0
PPM1H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26252592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
METAP2,0.0,0.0,0.0,0.0,0.0,0.0,0.041369233,0.0,0.0,0.08226292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ELK3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31731892,0.0,0.0,0.0,0.0,0.0,0.0,0.5397416
TRPV4,0.0,0.0,0.0,0.0,0.0,0.23632182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITFG2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18471944,0.0,0.09645561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03832412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUX2,0.0,1.3327706,1.3067362,0.0,0.0,0.0,1.0554416,0.0,0.38400203,1.4721049,1.1864134,0.0,1.207915,0.0,1.3883134,1.0711043,1.3499633,0.0,1.1006601,1.4505792,0.0,0.0,0.0,0.0,0.0,1.1150105,0.0,0.0
SH2B3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08534689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.359365,0.0,0.0,0.0
DUSP16,0.0,0.40243626,0.27130276,0.0,0.18406135,0.15231581,0.42578104,0.5581199,0.12079631,0.48362824,0.32021922,0.0,0.35626826,0.0,0.4176151,0.3288987,0.30896133,0.0,0.38558328,0.43850034,0.0,0.0,0.0,0.0,0.2796686,0.29604495,0.0,0.0
ACAD10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.070273355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALDH2,0.0,0.2159352,0.0,0.0,0.0,0.0,0.22145645,0.0,0.039676595,0.2145631,0.0,0.0,0.22954798,0.0,0.19316532,0.26099694,0.1581004,0.0,0.2525272,0.0,0.0,0.0,0.0,0.0,0.0,0.18042488,0.0,0.0
NAA25,0.0,0.14546266,0.0,0.0,0.0,0.0,0.13724828,0.0,0.0,0.1484145,0.0,0.0,0.080617316,0.0,0.10637011,0.09757906,0.15154749,0.0,0.110723294,0.09291507,0.0,0.0,0.0,0.0,0.26350644,0.0,0.0,0.0
SCNN1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2199404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LTBR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07205132,0.0,0.0,0.0,0.0,0.0,0.0842143,0.0,0.0,0.039557233,0.0,0.0,0.0,0.0,0.0,0.27648455,0.0,0.0,0.0
ART4,0.0,0.10541413,0.0,0.0,0.0,0.0,0.16200878,0.0,0.0,0.19321524,0.0,0.0,0.09741478,0.0,0.17398845,0.14684588,0.14184457,0.0,0.15950805,0.13773176,0.36334026,0.0,0.0,0.0,0.0,0.21491028,0.0,0.0
SLC38A1,0.0,0.0,0.0,0.5955348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21061623,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STX2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014012014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAND1,0.0,0.0,0.0,0.0,0.0,0.13570695,0.10472548,0.0,0.0,0.14416513,0.0,0.0,0.0,0.0,0.0,0.08480734,0.20004776,0.0,0.13231716,0.0,0.0,0.0,0.0,0.0,0.0,0.12460875,0.0,0.0
NUP107,0.0,0.0,0.0,0.0,0.0,0.23632182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30980384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNOT2,0.0,0.2969083,0.0,0.0,0.2884655,0.23354852,0.29486886,0.32456997,0.33167207,0.3157163,0.2656119,0.0,0.28540096,0.0,0.295077,0.21592934,0.2954759,0.0,0.28570905,0.2126522,0.28544974,0.0,0.0,0.0,0.14469332,0.27253026,0.0,0.0
CPSF6,0.0,0.1697906,0.0,0.0,0.0,0.15231581,0.18420759,0.0,0.0,0.18341982,0.0,0.0,0.1297321,0.0,0.15458044,0.11195798,0.20340168,0.28232604,0.20293343,0.13344164,0.0,0.20182888,0.0,0.0,0.21488875,0.16546793,0.0,0.0
GAPDH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13443485,0.0,0.0,0.046498485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BLTP3B,0.0,0.20307812,0.0,0.0,0.0,0.22622234,0.18861295,0.0,0.0,0.22187583,0.0,0.0,0.21820575,0.0,0.19505513,0.1537539,0.21358791,0.0,0.18021923,0.16632378,0.0,0.0,0.0,0.0,0.0,0.12996568,0.0,0.0
CHPT1,0.0,0.36803275,0.0,0.0,0.0,0.0,0.2962216,0.6151742,0.15783577,0.42506143,0.2658783,0.0,0.28549066,0.0,0.32107475,0.27447477,0.28763002,0.0,0.31947032,0.21195994,0.0,0.0,0.0,0.0,0.0,0.26478067,0.0,0.0
GNPTAB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29011935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10602775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LPCAT3,0.0,0.40058786,0.2899076,0.0,0.0,0.0,0.29822394,0.0,0.23009034,0.40571526,0.2296009,0.0,0.3271769,0.0,0.36490914,0.35620272,0.24135089,0.0,0.36272234,0.42616957,0.0,0.0,0.0,0.0,0.23173462,0.32209176,0.0,0.0
GYS2,0.0,0.33235252,0.1712112,0.0,0.0,0.0,0.17945094,0.0,0.0,0.41449797,0.2296009,0.0,0.2816856,0.0,0.37419695,0.27684692,0.29592764,0.0,0.2656989,0.3006825,0.0,0.0,0.0,0.0,0.0,0.24055968,0.0,0.0
LDHB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07281501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HCFC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0784439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2CD5,0.0,0.0,0.0,0.0,0.0,0.0,0.16290809,0.39846477,0.083441705,0.10119851,0.0,0.6974245,0.18989077,0.41267616,0.0,0.0,0.17151332,0.0,0.029415056,0.0,0.0,0.0,0.34342927,0.22449136,0.2550764,0.1414985,0.0,0.0
RIC8B,0.0,0.1516273,0.0,0.0,0.39977777,0.0,0.30547565,0.3326313,0.0,0.18253013,0.0,0.0,0.118292175,0.0,0.16819471,0.11620721,0.2616455,0.0,0.15124625,0.021251764,0.0,0.0,0.0,0.0,0.0,0.15935682,0.0,0.0
