,PP,alpha_MHC II,alpha_immature,alpha_mature,alpha_stress II,beta_MHC/autoantigen,beta_immature,beta_mature,beta_mtDNA deficient,beta_stress I,beta_stress II,delta
ENSG00000143543,1.8099656,1.7951732,1.781189,1.8855094,1.6229454,1.9387282,1.7632728,1.7863603,1.8917052,1.6476271,1.9292455,1.97354
ENSG00000143545,1.1332266,0.0,0.865707,1.1136607,0.79161024,0.0,0.6673363,0.8743767,1.156934,1.0057561,0.4542661,1.0920669
ENSG00000177954,3.433376,1.9516155,3.252987,3.374823,3.094911,2.5573728,3.4824815,3.5335097,3.9839497,4.150862,3.7588034,3.2877522
ENSG00000143549,0.8140849,0.0,1.5831696,1.2778006,1.5241863,0.0,1.2262429,1.1249295,0.78075546,1.8152949,1.1964886,1.0120251
ENSG00000143612,1.0286599,1.4219729,1.6119719,1.4392937,1.6743903,1.6723498,1.9599426,1.4643604,1.3656824,1.9631553,2.2393575,1.3444661
ENSG00000143575,1.1890368,1.1366489,1.3865049,1.4162045,1.3854264,1.263191,1.5891263,1.5321383,1.6524291,1.035263,1.9221098,1.2749412
ENSG00000160710,0.8572665,0.0,0.49195364,0.6308594,0.0,0.0,0.56189924,0.62266976,0.0,0.0,0.0,0.613501
ENSG00000163344,1.0257753,0.0,1.1454997,1.2255502,1.0189682,0.0,0.84513634,1.2567896,1.3636136,0.81083786,0.71629405,1.1236454
ENSG00000160691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40187696,0.0
ENSG00000173207,0.0,0.0,0.0,0.0,0.0,0.0,0.63096064,0.48723266,0.0,0.0,1.2679299,0.0
ENSG00000179085,1.1573752,1.355861,0.86763203,1.0898424,0.69146997,1.2246834,0.7312865,1.0363497,1.0092096,0.0,0.0,1.0738025
ENSG00000163463,1.1257046,1.7913015,1.3493946,1.4099246,1.1553766,1.8586226,1.0344892,1.1989791,1.3245447,1.3954504,1.1786524,1.387328
ENSG00000116521,0.0,0.0,0.0,0.0,0.6040268,0.0,0.40019697,0.32253566,0.0,0.0,0.0,0.0
ENSG00000160752,0.72786736,0.0,0.7267048,0.8160904,0.7305609,0.75163364,0.6600318,0.79973286,1.0340677,0.0,0.6248304,0.77952737
ENSG00000116539,0.0,0.0,0.0,0.59711,0.4848846,0.0,0.5832668,0.6163085,0.0,0.0,0.0,0.57078123
ENSG00000132676,0.0,0.0,0.69261473,0.6504232,0.69821525,0.0,0.6978966,0.6691205,0.0,0.0,0.73362464,0.6244652
ENSG00000132680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39599222,0.0
ENSG00000163479,1.6149896,2.5186527,1.8764095,1.906226,1.8698373,2.4566,1.689129,1.7944275,1.8193411,1.8976613,2.3337183,1.8680583
ENSG00000116586,0.8473143,0.0,0.830167,1.0064754,0.82586575,0.0,0.7445541,0.80804145,1.1782255,0.0,0.7097597,0.87857497
ENSG00000132698,0.0,0.0,0.7339055,0.7339924,0.0,0.0,0.0,0.39818016,0.0,0.0,0.0,0.6303185
ENSG00000160789,1.0823921,0.0,1.6737475,1.2001377,1.7967972,0.0,0.80719054,0.8849382,0.68588233,1.4895809,0.6586622,1.1437132
ENSG00000160783,0.77902853,0.0,0.6423283,0.7717192,0.6483309,0.0,0.0,0.5126073,0.0,0.0,0.0,0.5957378
ENSG00000163468,1.0445704,0.0,1.2555139,1.2083011,1.1581681,0.9153207,0.84571093,0.9936541,1.1131,0.8171258,0.65817803,1.0926749
ENSG00000163382,0.9570303,1.4485853,1.0174726,1.2303805,0.8954478,1.5275187,0.7093984,1.0654087,1.022556,1.0690684,0.0,1.0820439
ENSG00000160818,0.0,0.0,0.6917778,0.0,0.53078955,0.0,0.5461331,0.44243515,0.0,0.0,0.0,0.4535566
ENSG00000143314,0.0,0.0,0.69371915,0.6936186,0.0,0.0,0.0,0.54314494,0.0,0.0,0.0,0.6141805
ENSG00000143321,0.0,0.0,0.74003047,0.6401448,0.70898795,0.0,0.64295185,0.55388725,0.0,0.0,0.0,0.6212073
ENSG00000143294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38477522,0.0
ENSG00000158716,0.0,0.0,0.78720325,0.7246292,0.67455125,0.0,0.5629555,0.5563355,0.0,0.0,0.0,0.6431409
ENSG00000158710,1.2010657,0.9892363,2.3348494,1.9333259,2.3470097,1.347281,1.9090838,1.681577,1.8743451,2.1492453,1.4904497,1.8434649
ENSG00000162734,0.0,0.0,0.0,0.0,0.0,0.0,0.5648411,0.0,0.0,0.0,0.7248942,0.0
ENSG00000122218,0.5377669,0.0,0.0,0.0,0.54581696,0.0,0.33487624,0.37228477,0.0,0.0,0.6247121,0.4410704
ENSG00000215845,0.99544203,0.0,0.7010337,0.8889406,0.0,0.0,0.63960594,0.9731768,1.099927,1.4054706,0.0,1.005294
ENSG00000143256,1.0262489,0.0,1.3902682,1.2485214,1.3990822,0.0,1.166093,0.9979827,1.223023,1.5289541,1.8420762,1.2274941
ENSG00000143222,1.4891566,0.0,1.284873,1.488605,1.1421932,1.0105308,1.2445008,1.4227465,1.9306288,1.7545707,1.54429,1.5541456
ENSG00000158864,0.6346347,0.0,0.68295723,0.6026727,0.60005105,0.0,0.5669191,0.5177543,0.0,0.0,0.0,0.67484766
ENSG00000143252,0.98802155,1.140827,1.0406708,1.188689,0.99578124,1.3429246,0.9255398,1.1711524,1.3846734,0.0,0.608645,1.1366179
ENSG00000117143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77464664,0.0
ENSG00000117152,0.5472319,0.51684636,0.9260939,1.6699893,0.96182764,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143198,1.5412196,1.3663075,1.2158549,1.3482299,1.234767,2.1029096,1.3831812,1.5452121,1.9535267,1.2777317,0.92630076,1.4225367
ENSG00000143149,0.0,0.0,0.0,0.0,0.0,0.0,0.39103535,0.48873544,0.0,0.0,0.0,0.0
ENSG00000143183,0.9505027,1.6154878,1.1594185,1.1497724,1.2735665,1.9001478,1.2103839,1.2042751,1.16195,1.0810165,1.470255,1.1581578
ENSG00000143158,1.3073622,1.6519907,1.4403684,1.9407386,1.4664639,1.1645627,1.2955756,1.2575164,1.4475651,1.7122837,1.4188437,1.5138769
ENSG00000143155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49585122,0.0
ENSG00000143153,1.3377501,2.333663,1.5513242,1.8034587,1.3497611,2.2889104,1.5997,1.7810638,1.5487205,1.6707113,1.1185524,1.7826749
ENSG00000117523,1.1482301,0.33118877,1.1455075,0.9604902,1.1501021,0.5073575,1.2242936,0.9038492,0.0,0.7281898,1.228796,0.93463933
ENSG00000135845,0.0,0.0,0.6066896,0.0,0.0,0.0,0.6269344,0.52368176,0.0,0.0,0.0,0.0
ENSG00000094975,0.0,0.0,0.0,0.0,0.0,0.0,0.55892247,0.0,0.0,0.0,1.0943505,0.0
ENSG00000117592,0.8544676,0.0,0.66622454,0.81858426,0.55709875,0.0,0.8079972,0.81820816,1.1501411,1.1704137,1.0042917,0.864027
ENSG00000116161,0.0,0.0,0.8310548,0.88955724,0.7659585,0.0,0.8581024,0.9414454,1.1326087,1.1002654,0.60499746,0.90049726
ENSG00000120333,0.0,0.0,0.7301914,0.75798994,0.667832,0.0,0.6091369,0.65427583,0.0,0.0,0.0,0.6461558
ENSG00000116183,0.0,0.0,0.0,0.5534409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44074827,0.0,0.0,0.0,0.0
ENSG00000143324,0.0,0.0,0.0,0.0,0.0,0.0,0.5772363,0.0,0.0,0.0,0.0,0.0
ENSG00000143333,0.0,0.0,0.0,0.0,0.0,0.0,0.4107132,0.66335535,0.0,0.0,0.0,0.0
ENSG00000162704,0.88749945,0.0,1.7674556,1.4940485,2.0132506,0.0,1.5182714,1.2741435,1.5766103,0.94258577,1.2995924,1.4578089
ENSG00000116690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0703304
ENSG00000047410,0.0,0.0,0.0,0.0,0.0,0.0,0.43510258,0.5135499,0.0,0.0,0.0,0.6558499
ENSG00000116741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94491166
ENSG00000116747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66543293,0.0
ENSG00000023572,0.0,0.0,0.42656353,0.0,0.4832225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116857,0.0,1.1180035,0.0,0.65533775,0.0,0.3310587,0.34828165,0.6271026,0.0,0.0,0.0,0.48145095
ENSG00000159176,0.0,0.0,0.74886787,0.6593421,0.8370957,0.0,0.0,0.50430757,0.0,0.38191804,0.0,0.66828525
ENSG00000134375,0.0,0.0,0.7262492,0.5109035,0.7708442,0.0,0.981237,0.6848543,0.0,0.89285564,2.0584698,0.617046
ENSG00000163435,0.8180474,0.0,1.4152309,1.1158382,1.4897875,0.0,0.75323385,0.0,0.0,0.0,0.0,0.6724356
ENSG00000159346,0.0,0.0,0.59355134,0.663725,0.67027,0.0,0.822344,0.72530115,0.0,0.87562245,0.9071997,0.6139594
ENSG00000159348,0.0,0.0,0.0,0.0,0.0,1.072833,0.0,0.48955634,0.0,0.0,0.0,0.0
ENSG00000163444,0.0,0.0,0.66377515,0.60106677,0.66968507,0.0,0.64878035,0.59120417,0.0,0.0,0.4730364,0.5905922
ENSG00000159388,2.216598,1.699518,0.79475504,1.9454017,0.0,0.0,0.0,1.0757906,0.0,0.0,0.0,1.8372468
ENSG00000182004,1.0655801,0.0,1.6257463,1.6145347,1.5657033,0.8878035,1.3671219,1.3654305,1.7291679,1.3097222,1.1860887,1.569962
ENSG00000163531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3687803,0.0,0.0,0.0,0.0
ENSG00000162873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3853918,0.0,0.0,0.0,0.0
ENSG00000069275,1.4522973,0.0,1.3164313,1.5498873,1.2681389,0.0,1.1183656,1.417991,1.2932576,1.2451948,0.94085544,1.4345664
ENSG00000162889,0.0,0.0,0.0,0.0,0.0,0.0,0.4581163,0.0,0.0,0.0,0.0,0.0
ENSG00000123836,0.0,0.0,0.0,0.0,0.0,0.0,0.48052457,0.0,0.0,0.0,0.0,0.0
ENSG00000196352,0.0,0.0,0.4562468,0.0,0.46622443,0.0,0.0,0.0,0.0,0.0,0.64740497,0.0
ENSG00000117335,0.0,1.119384,0.5239037,0.6339383,0.60774213,0.8738513,0.3723748,0.5120997,0.0,0.0,0.0,0.32192966
ENSG00000123684,0.0,0.0,0.8205933,0.63131994,0.7166333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117691,1.9619116,2.2239647,1.9303472,2.1772475,2.0086975,2.0298529,1.8079771,1.9361936,2.063437,2.3591027,1.620743,1.9214029
ENSG00000162772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9280196,0.35399547,0.0
ENSG00000136628,0.0,0.0,0.58126605,0.0,0.63978034,0.0,0.6757263,0.5117696,0.0,0.0,0.98545945,0.60045385
ENSG00000118873,0.0,0.0,0.0,0.49178314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000186063,0.0,0.0,0.0,0.0,0.0,0.0,0.44838628,0.0,0.0,0.0,0.48194405,0.0
ENSG00000143502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59891975,0.0,1.0856072,0.0,0.0
ENSG00000143753,0.0,0.0,0.0,0.0,0.47917807,0.85322034,0.5377174,0.0,0.0,0.0,0.4042878,0.0
ENSG00000143771,0.0,0.0,0.67113316,0.0,0.7064976,0.0,0.55936354,0.0,0.0,0.0,0.5704885,0.4946253
ENSG00000143742,1.488989,0.0,1.6253508,1.6859484,1.5203544,1.0622445,1.6507034,1.6111275,1.9635828,1.6256475,1.6704166,1.6789598
ENSG00000143819,0.0,0.0,0.0,0.0,0.0,1.4468797,0.0,0.47918203,0.0,0.0,0.0,0.0
ENSG00000163041,3.0012724,2.0938344,2.7854152,3.111851,2.6238065,2.463322,2.776101,3.0341547,3.3844736,2.5562181,2.1353247,3.1306748
ENSG00000143799,0.74692345,0.0,0.6465919,0.7606544,0.0,0.0,0.49730784,0.6064651,0.0,0.0,0.0,0.7492799
ENSG00000143776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52945757,0.0,0.0,0.0,0.0
ENSG00000143761,1.5007843,1.690704,1.6125933,1.6605868,1.618489,1.9667904,1.7616801,1.5529472,1.6247435,2.0789747,1.9802773,1.608067
ENSG00000162910,1.0058513,0.0,0.8383145,0.897355,0.90416294,0.0,0.9073414,0.9263953,0.9060321,1.0892004,1.1387397,0.8486859
ENSG00000143774,2.0353208,0.0,2.10098,2.137512,1.9904872,1.6193546,2.0579338,2.2816572,2.4906907,2.5115726,2.1565213,2.0265596
ENSG00000168159,0.0,0.0,0.53282255,0.5159359,0.6467678,0.0,0.79949266,0.6206437,0.0,0.0,0.93323743,0.0
ENSG00000168118,0.5453135,0.0,0.70349276,0.68304265,0.63521343,0.0,0.5527492,0.6037535,0.0,0.0,0.2290754,0.542358
ENSG00000135744,0.0,0.0,0.0,0.0,0.0,0.52820253,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116918,0.0,0.0,0.0,0.0,0.39410555,0.0,0.5748793,0.5372744,0.0,0.0,0.34609687,0.0
ENSG00000135778,0.0,0.0,0.0,0.61866117,0.0,0.0,0.5507695,0.85509026,0.83325255,0.0,0.0,0.81558454
ENSG00000135750,0.0,0.0,0.0,0.0,0.6820766,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000168275,0.0,0.0,0.4823956,0.42290697,0.0,0.0,0.33018276,0.0,0.0,0.0,0.0,0.0
ENSG00000168264,0.0,0.0,0.0,0.5176923,0.0,0.0,0.5446195,0.48358658,0.0,0.72459203,0.0,0.0
ENSG00000173726,1.0039476,1.1141816,1.097193,1.1196246,1.2265033,1.4152634,1.4984668,1.4256654,1.491607,2.0132527,1.6835369,1.0541005
ENSG00000054267,0.0,0.0,0.0,0.51768243,0.0,0.0,0.4238586,0.5656713,0.0,0.0,0.45735663,0.60797036
ENSG00000152904,0.0,0.0,0.0,0.0,0.0,0.0,0.3927552,0.473382,0.0,0.0,0.0,0.0
ENSG00000168243,1.2219378,0.0,1.9130329,1.4595317,1.9102671,0.0,1.3211383,1.5377246,1.7051876,1.2296659,0.85826105,0.0
ENSG00000086619,1.4568642,1.5321661,0.0,1.1207731,0.0,2.866859,1.4849797,2.2922354,0.0,1.7367026,1.2763075,1.208381
ENSG00000054282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34924892,0.0,0.0,0.0,0.0
ENSG00000203667,0.0,0.0,0.8546535,0.78241986,0.73182094,0.0,0.9641725,0.9965996,1.2189431,0.0,0.565886,0.84616715
ENSG00000153187,0.8476679,0.0,0.9179459,0.83885133,0.93264973,0.0,0.74344814,0.66778415,0.0,0.0,0.76750815,0.7981441
ENSG00000143653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46518737
ENSG00000035115,0.0,0.0,0.0,0.4599254,0.0,0.0,0.0,0.4488719,0.0,0.0,0.0,0.0
ENSG00000143727,0.8040566,0.0,1.2847521,1.2803994,1.3810308,1.3070391,1.2716913,1.1147741,1.3021464,1.1356564,1.0657256,1.148787
ENSG00000171865,0.0,0.0,0.0,0.0,0.0,0.0,0.60933745,0.3814876,0.0,0.0,0.9866214,0.0
ENSG00000171863,3.0100029,2.341362,3.423528,3.3921137,3.312076,2.6214182,3.4422946,3.5238826,3.908308,4.023403,3.7210965,3.3691256
ENSG00000115738,2.9322555,0.0,1.811363,1.4214766,0.98833776,0.0,1.1530578,1.5004066,1.693358,0.9525221,0.0,1.8694704
ENSG00000119185,0.0,0.0,0.87056345,0.66802233,0.7774519,0.0,0.5552611,0.52020246,0.0,0.0,0.0,0.52099884
ENSG00000134330,0.0,0.0,0.76750237,0.71227837,0.578516,0.0,0.0,0.5178323,0.0,0.0,0.0,0.63528913
ENSG00000134308,1.2601578,0.0,1.7567351,1.6641779,1.7382656,1.5520425,1.7472576,1.7635279,2.1202235,1.9137838,1.4302462,1.7291824
ENSG00000115758,0.0,0.0,0.9933761,0.5917175,0.65961045,0.0,0.80604786,0.5179724,0.0,1.1000751,1.0173125,0.8054137
ENSG00000143870,0.9555526,1.7861964,1.1680362,1.2053603,0.98775345,2.6345904,1.569283,1.4427319,1.3115577,1.6577262,2.357044,1.3870852
ENSG00000134324,0.0,0.0,0.0,0.0,0.0,0.0,0.625914,0.0,0.0,0.0,0.0,0.69185495
ENSG00000162981,0.0,0.0,0.0,0.4021629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000079785,0.0,0.0,0.69111407,0.6808077,0.7107383,0.0,0.5990319,0.5459081,0.0,0.0,0.48637727,0.6962009
ENSG00000240857,0.0,0.0,0.0,0.0,0.0,0.5186693,0.4731054,0.0,0.0,0.0,0.0,0.0
ENSG00000068697,1.216048,2.410852,1.4346458,1.5832762,1.5055138,2.7845483,1.5529048,1.5295826,1.5553557,2.0557985,1.8943746,1.5674623
ENSG00000143878,0.0,0.0,0.0,0.0,1.1412582,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000115128,1.0595841,0.0,1.3298897,1.3468932,1.5277921,0.0,1.4272118,1.177575,1.5142491,1.6458735,1.8629605,1.2553186
ENSG00000084733,0.0,0.0,1.0362508,0.8191207,1.1315589,0.96557754,0.898313,0.81950635,0.0,0.0,0.60671747,0.7716953
ENSG00000084754,0.8272951,0.0,0.68272,0.6939244,0.6750485,0.0,0.59853196,0.6713672,0.0,0.48307994,0.6986083,0.6804841
ENSG00000138029,0.51006055,0.0,0.7075792,0.67299527,0.7046331,0.0,0.0,0.4600586,0.0,0.0,0.0,0.6372555
ENSG00000171303,0.0,0.0,0.0,0.6294949,0.0,0.0,0.5990861,0.8177878,0.0,0.0,0.0,0.79263455
ENSG00000084764,0.0,0.0,0.69898564,0.7310733,0.0,0.0,0.68461406,0.8323603,0.985564,0.87474555,0.0,0.7871073
ENSG00000228474,1.6869835,0.0,1.8664924,1.8964405,1.8654724,1.1333477,1.6218778,1.7245346,2.1718488,1.7433335,1.7399966,1.7277596
ENSG00000138073,0.0,0.0,0.0,0.0,0.0,0.0,0.44467282,0.0,0.0,0.0,0.9225458,0.0
ENSG00000138085,1.1168232,2.0726762,1.2134374,1.4506837,1.276421,1.8279674,1.1891235,1.2917832,1.2650073,1.5033755,1.2094836,1.3298013
ENSG00000115204,0.0,0.0,0.0,0.6700283,0.0,0.0,0.0,0.58941984,0.0,0.0,0.0,0.53974646
ENSG00000115234,0.5657874,0.0,0.8046434,0.78028774,0.8714443,0.0,0.7767936,0.7348603,0.0,0.0,0.6038056,0.75521094
ENSG00000115241,0.0,0.0,0.83855075,0.69739026,0.84459305,0.0,0.57716304,0.5246913,0.0,0.0,0.61614877,0.725255
ENSG00000115216,0.0,0.0,0.0,0.0,0.38033766,0.0,0.50128436,0.0,0.0,0.0,0.7024349,0.0
ENSG00000243147,1.16447,0.0,1.167987,1.2569202,1.033091,0.0,1.4267142,1.4404293,1.8029909,1.6395175,1.4190974,1.4106534
ENSG00000213639,0.9095049,0.0,0.8698354,0.7677092,1.0126107,0.0,1.0915949,0.8714481,0.0,1.0053079,1.0139844,0.851349
ENSG00000119801,0.0,0.0,0.0,0.54320383,0.70979595,0.0,0.54143053,0.43339732,0.0,1.4137262,0.9002145,0.0
ENSG00000162961,0.96232504,0.0,0.83004725,1.0641625,0.8180805,0.0,0.86810327,0.96304077,1.33289,0.0,0.6015436,0.87399167
ENSG00000119820,0.0,0.0,0.0,0.0,0.0,0.46666434,0.6407256,0.53345466,0.0,0.0,0.6066543,0.0
ENSG00000218739,0.0,0.0,0.6728301,0.6808273,0.71429896,0.0,0.85365266,0.73223054,0.0,0.0,0.48811552,0.6321357
ENSG00000115816,0.0,0.0,0.0,0.0,0.0,0.0,0.50362647,0.0,0.0,0.0,0.60614663,0.0
ENSG00000115828,1.2387121,2.1522474,0.94784427,1.2249734,1.0487704,1.9095602,0.8100152,0.9512967,0.0,1.8245903,0.7988605,1.1723025
ENSG00000163171,0.0,0.0,0.5733652,0.66480815,0.68415564,0.0,0.7778674,0.70516783,0.0,0.0,0.82763714,0.0
ENSG00000115875,0.933284,0.0,1.1461809,1.1930627,0.9273534,0.0,0.89205426,0.9225653,0.0,0.672725,0.96774364,1.1367679
ENSG00000188010,0.0,0.0,0.7675392,0.7572631,0.71156996,0.0,0.47216135,0.520209,0.0,1.3081988,0.7446832,0.71638495
ENSG00000115944,1.2291002,0.0,1.4788805,1.5646884,1.5822403,1.0167338,1.9065385,1.6914197,1.970187,2.1198173,2.1994398,1.5090747
ENSG00000152518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33217266,0.0,0.0,0.0,0.0
ENSG00000138078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44174066,0.0,0.0,0.0,0.0
ENSG00000116016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53023005,0.0,0.0,0.0,0.0
ENSG00000119729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6406236,0.0
ENSG00000119878,0.0,0.0,0.0,0.0,0.0,0.0,0.5590711,0.5085785,0.0,0.0,0.4353425,0.3608295
ENSG00000180398,0.0,0.0,0.43430462,0.56384355,0.6987052,0.0,0.78700846,0.53132075,0.0,0.0,1.3672758,0.5978829
ENSG00000143933,2.459642,2.1228752,3.1695945,2.805919,2.754098,2.1617372,2.2925382,2.4021885,2.8849168,2.6786036,2.0851586,2.6994143
ENSG00000119888,1.7188535,3.0087402,2.2860775,2.069606,2.106733,3.0839198,1.6700425,1.7098305,1.6200595,2.4007664,1.6516631,2.3426743
ENSG00000068912,0.64057,0.0,0.7101786,0.8067507,0.8036514,1.6804829,1.2629799,1.2169892,0.0,1.6280624,1.8131928,0.9581126
ENSG00000170634,0.0,0.0,0.0,0.521813,0.0,0.0,0.0,0.5449782,0.0,0.0,0.0,0.659694
ENSG00000115306,0.6310498,0.0,0.6557721,0.0,0.60734975,0.0,0.5463249,0.0,0.0,0.0,0.0,0.6861068
ENSG00000115310,1.7970443,2.2148244,2.1898499,1.957783,2.2825289,2.8664758,2.4661353,2.1471364,1.814815,2.3756554,2.0181189,2.097549
ENSG00000143947,3.8671823,2.7812908,3.9220226,4.0374665,3.7674255,3.1083243,4.0751624,4.128289,4.578065,4.892551,4.351416,3.950103
ENSG00000163001,0.84164566,0.0,0.85768723,0.85612345,0.7415262,0.0,0.89064026,1.0448885,1.4291104,1.1728896,1.1383166,1.2079413
ENSG00000115464,0.0,0.0,0.0,0.0,0.0,0.0,0.5611769,0.5304976,0.0,0.0,0.0,0.5573681
ENSG00000115484,0.69048625,0.0,0.91881436,0.9208484,0.8207395,0.0,0.9319465,0.91050225,0.9578223,1.207655,1.0092493,0.8902366
ENSG00000173163,0.0,0.0,0.5350772,0.62743604,0.53658974,0.0,0.0,0.41700533,0.0,0.0,0.0,0.4496314
ENSG00000014641,0.84982926,0.0,0.7918533,0.9423078,0.991192,1.5122083,0.92677164,0.9680936,1.2793086,1.0668077,1.0796822,0.98034906
ENSG00000169764,0.0,0.0,0.7431238,0.6655281,0.6360035,0.0,0.5571614,0.6006698,0.0,0.0,0.2939575,0.6230483
ENSG00000138069,1.0539029,0.0,1.3509268,1.3023086,1.398834,1.3539605,1.4673285,1.2613908,1.5098703,1.9491503,2.274961,1.1941969
ENSG00000138071,0.73777497,0.0,0.71891624,0.604655,0.66959053,0.0,0.5293938,0.53479767,0.0,0.0,0.0,0.47478828
ENSG00000197223,0.0,0.0,0.7620847,0.7209015,0.74227774,0.8383102,1.1132529,0.8835498,1.0392467,0.9693065,0.9034124,1.03473
ENSG00000115946,0.0,0.0,0.0,0.0,0.5351095,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000119865,0.0,0.0,0.0,0.0,0.0,0.0,0.5387245,0.0,0.0,0.0,0.0,0.0
ENSG00000198380,0.70296264,0.0,0.0,0.0,0.55802166,0.0,0.43667325,0.4475001,0.0,0.0,1.2757095,0.0
ENSG00000169599,0.79415834,0.0,1.1236227,1.10443,0.98738885,0.0,0.7674435,0.8211211,1.1123382,0.39225015,0.49028352,0.87427485
ENSG00000115977,0.0,0.0,0.0,0.0,0.46559945,0.0,0.0,0.0,0.0,0.0,0.8363423,0.0
ENSG00000196975,0.45909235,0.0,0.78678954,0.71464753,0.5340459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000124380,0.0,0.0,0.57034534,0.58776873,0.6796073,0.0,0.6397839,0.6464406,0.0,0.0,0.5292091,0.586084
ENSG00000169564,1.3429587,0.0,1.857525,1.579327,2.028337,1.167548,1.7734859,1.5265304,1.3248883,1.595895,1.9109756,1.4130216
ENSG00000143977,1.3876721,0.0,1.785287,1.7861661,1.8694344,0.0,1.6604927,1.4821013,1.7817175,1.0131798,1.7846528,1.69355
ENSG00000124357,0.0,0.0,0.34343863,0.0,0.49287096,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000124383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47611502,0.0
ENSG00000135617,0.0,0.0,0.0,0.0,0.0,0.0,0.37041953,0.5386838,0.0,0.0,0.0,0.5073199
ENSG00000135624,0.8018538,0.0,1.1218555,1.0747002,1.109983,0.61474246,0.7932021,0.9212558,1.0654868,0.31027707,0.59859854,1.077647
ENSG00000144034,0.0,0.0,0.7192079,0.64847136,0.6287184,0.0,0.5293989,0.5306783,0.0,0.0,0.0,0.7004092
ENSG00000114956,1.2546543,0.0,1.4298918,1.3915764,1.516297,0.0,1.4215596,1.3970875,1.7105757,1.353497,1.3003218,1.553583
ENSG00000163170,0.0,0.0,1.0639346,1.1041485,0.81834185,0.0,0.4381824,0.9156848,1.2974768,0.56621134,0.0,0.93699837
ENSG00000065911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1763437,0.0
ENSG00000115307,0.0,0.0,0.8219891,0.68477225,0.887541,1.2196977,0.8192613,0.72759205,0.0,0.0,0.87178475,0.69213235
ENSG00000115363,0.8068412,0.0,0.75703627,1.070472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000115364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32194158,0.0,0.0,0.0,0.0
ENSG00000115386,0.54772985,0.0,0.0,0.31769225,0.0,0.63645625,0.70615065,0.72934896,0.0,0.0,0.36139604,0.33286536
ENSG00000163541,0.60738516,0.0,0.83763945,0.79338074,0.96305597,0.0,0.79267615,0.6934202,0.61878127,0.37819654,0.81058896,0.782613
ENSG00000034510,2.4821727,0.0,2.888891,2.2955122,2.2265975,1.4241079,1.8589485,1.8730521,2.160209,2.1430392,2.2987964,1.8403758
ENSG00000152291,0.85582054,0.7034522,0.70689267,0.8013616,0.728102,0.8074746,0.67118806,0.8002917,0.0,0.0,0.0,0.67760956
ENSG00000118640,1.2630479,0.0,1.8297241,1.6438459,1.539856,0.0,1.2284107,1.219932,1.464894,0.0,0.6857973,1.4322147
ENSG00000168899,0.0,0.0,0.0,0.47344822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5228512
ENSG00000168894,0.73024374,0.0,0.95716953,0.87202305,1.0850124,0.0,1.0062166,0.72157794,1.2594931,0.0,1.4974561,0.83116955
