,Differentiated keratinocytes I,Differentiated keratinocytes II,Endothelial cells,Fibroblasts I,Fibroblasts II,Immune,Melanocytes/melanocyte-like,Pericytes,Terminally differentiated keratinocytes,Undifferentiated keratinocytes I,Undifferentiated keratinocytes II
ZNHIT1,0.6652396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42469054,0.0,0.5166414
FIS1,0.9876157,0.6928493,1.4471493,0.0,0.9021314,0.0,0.0,1.3814391,1.0186608,0.38770977,0.7232498
POLR2J,0.46791318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48985356
KMT2E,0.52404714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49455386,0.631587,0.67449343
SYPL1,0.6349033,0.0,0.80094486,0.0,0.0,0.0,0.0,1.0582998,0.5737096,0.7810585,0.6761429
HBP1,0.5325583,0.7487534,0.0,0.0,0.0,0.0,0.0,0.0,0.7995539,0.6942493,0.44770685
PNPLA8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.538083,0.0,0.0
IFRD1,0.6925353,0.8490168,0.0,0.0,0.0,0.0,0.0,0.0,0.7414739,1.2886608,0.9478221
CAV2,0.0,0.0,1.3352977,0.0,0.0,0.0,0.0,1.6027516,0.0,0.9791137,0.70977867
CAV1,0.0,0.61336386,2.8726783,2.0000975,1.668789,0.0,0.0,2.9031496,0.0,1.6145778,1.5818589
CAPZA2,0.4753908,0.0,0.70956755,0.0,0.0,0.0,0.0,0.0,0.4457898,0.6556553,0.5889845
LSM8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6491078
FAM3C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10432696,0.0,0.0
NDUFA5,0.4628209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53775215
ARF5,0.7240707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59229314,0.0,0.540373
ATP6V1F,1.0071743,0.8251828,0.0,0.0,0.0,0.0,0.0,0.0,1.010443,0.65959764,0.78215086
CALD1,0.0,0.0,0.0,1.5268394,1.7728465,0.0,0.0,2.955688,0.0,0.0,0.554352
STMP1,0.6349866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5892327,0.0,0.0
MTPN,0.44975233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5188043,0.0,0.0
PTN,0.0,0.0,0.0,0.0,1.5972306,0.0,0.0,0.0,0.0,0.0,0.0
NDUFB2,1.1072869,0.8670908,0.0,0.0,0.62502384,0.0,0.0,0.9341768,1.140044,0.65032876,0.87325805
SSBP1,0.70087767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7375236
EPHB6,0.69327223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0895789,0.0,0.0
GSTK1,0.51796615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46994522
RARRES2,0.0,0.0,0.0,0.0,1.080223,0.0,0.0,0.0,0.0,0.0,0.0
GIMAP7,0.0,0.0,1.5827942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GIMAP4,0.0,0.0,1.3685257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GIMAP1,0.0,0.0,0.9459818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM176B,0.0,0.0,0.0,0.0,0.79373056,0.0,0.0,0.0,0.0,0.0,0.0
RHEB,0.6646662,0.8593826,0.0,0.0,0.0,0.0,0.0,0.0,0.5098007,0.9704287,1.1557229
DNAJB6,1.3746712,1.4815261,0.0,0.0,0.0,0.0,0.0,0.0,1.8180344,1.2213104,1.143625
SLC25A6,1.814076,2.0240703,1.2461091,0.0,1.3870003,0.0,0.0,1.5660875,1.425511,2.2466183,2.2357116
CD99,0.8315563,0.5291047,1.8739454,2.1543114,2.6780214,1.6372114,2.0129123,1.7965673,0.10547111,0.9237503,0.82165676
TMSB4X,2.8806388,3.1839414,4.1513596,2.951668,3.8717737,4.2608194,1.6691322,3.4281986,3.0440307,3.23384,3.2505178
GPM6B,0.0,0.0,0.0,0.0,0.0,0.0,2.7813454,0.0,0.0,0.0,0.0
RBBP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44614613
EIF1AX,1.0886135,1.1796013,0.0,0.0,0.0,0.0,0.0,0.0,1.2555078,1.0551772,1.0354474
PRDX4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47900456
SAT1,1.3566942,1.6986082,0.8361532,0.0,0.0,0.0,0.0,0.0,0.0,1.9493465,1.7514205
EIF2S3,0.32839227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49388602
TSPAN7,0.0,0.0,1.1761329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP6AP2,0.5758493,0.0,0.0,0.6792431,1.2432334,0.0,0.0,0.0,0.66953814,0.0,0.0
DDX3X,0.92087513,0.8637041,0.0,0.0,0.0,0.0,0.0,0.0,1.2129292,0.0,0.0
NDUFB11,0.931908,0.8690959,0.0,0.0,0.0,0.0,0.0,0.0,0.59109545,0.9366225,1.161962
UBA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29925513,0.0,0.0
TIMP1,0.0,0.0,0.74938476,1.8250191,2.332232,0.0,0.0,0.8341829,0.0,0.0,0.0
UXT,0.76478595,0.68509567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86010957,0.8719691
RBM3,1.6572338,1.5946827,1.5298272,1.1626148,1.5995911,0.0,0.0,1.4412102,1.2548294,1.7206588,1.7233356
PQBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15482576
PLP2,1.7731571,1.5702213,0.0,0.0,0.0,0.0,0.0,0.0,1.4511755,1.7555611,1.809931
HSD17B10,0.6915761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6491951,0.0,0.5483104
MSN,0.0,0.0,0.80805004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51255286
IGBP1,0.39692634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52190924
NONO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67142785
RPS4X,4.006711,4.0681286,3.6122713,3.2477381,3.2208753,3.568293,2.591764,3.5582182,3.3172832,3.9598255,4.0207233
COX7B,1.3994498,1.125027,0.0,0.0,0.0,0.0,0.0,1.4069703,1.4037213,0.9791657,1.2452857
PGK1,0.90014553,0.6143358,0.0,0.0,0.0,0.0,0.0,0.0,0.70780015,0.70430803,0.7826451
ITM2A,0.0,0.0,1.6471499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SH3BGRL,0.56695616,0.0,0.0,0.0,0.0,0.0,0.0,1.6191076,0.0,0.0,0.48790118
POF1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52987534,0.0,0.0
RPL36A,1.7295365,1.7479312,1.6041473,0.0,0.0,1.3179321,0.0,1.211326,1.3497152,1.5610127,1.7036035
TCEAL9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5292868,0.0,0.0
BEX3,0.6597772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5795193,0.0,0.566167
TCEAL4,0.5468042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42221972,0.0,0.15608278
MORF4L2,0.5350605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67448413,0.7314863,0.76906806
PLP1,0.0,0.0,0.0,0.0,0.0,0.0,2.519998,0.0,0.0,0.0,0.0
TSC22D3,0.0,0.0,0.0,0.0,1.2358824,0.0,0.0,0.0,0.0,0.0,0.0
PLS3,0.6476462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9811305,0.0,0.42039675
PGRMC1,0.2501744,0.0,0.0,0.0,1.1440641,0.0,0.0,0.0,0.3345919,0.0,0.0
SLC25A5,1.8218946,1.8524212,0.0,0.0,0.0,0.0,0.0,0.0,1.3617823,1.7305864,2.2911234
UBE2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41059786
RPL39,3.9189634,3.9510927,3.645803,3.575773,3.3673053,4.0877256,2.8693242,3.596013,3.397672,3.8186471,3.8711057
NDUFA1,0.9445467,0.6864526,0.5806617,0.84057385,0.0,0.0,0.0,1.3526845,0.69183433,0.7172661,0.8801263
LAMP2,0.6515136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65940523,0.0,0.0
FHL1,0.0,0.0,0.0,0.0,1.6778104,0.0,0.0,1.2988952,0.0,0.0,0.0
RBMX,0.4839027,0.35645205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78926563,0.93373966
BGN,0.0,0.0,0.0,0.0,1.2143587,0.0,0.0,0.0,0.0,0.0,0.0
BCAP31,0.6674739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5791757,0.6336769,0.55210555
SSR4,1.3134694,1.0059688,0.0,0.0,1.1603804,0.0,0.0,0.0,0.99979377,0.9544297,1.0594304
NAA10,0.34251118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FLNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2420065,0.0,0.6610207,0.64595723
RPL10,4.2754154,4.4354835,4.4115095,4.0072546,4.2034464,4.4617095,3.5248573,4.3075733,3.5827103,4.48363,4.449264
ATP6AP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37829083,0.0,0.0
DEFB1,1.4060687,0.6858532,0.0,0.0,0.0,0.0,0.0,0.0,1.2931347,0.0,0.0
CTSB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29211965,0.0,0.0
ASAH1,0.4482761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39655012,0.0,0.0
ATP6V1B2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5201846,0.0,0.0
HR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36739016,0.0,0.0
PDLIM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7138517,0.0,0.0
EGR3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9957248,0.0,0.0
PPP2R2A,0.36565134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5474261,0.0,0.0
BNIP3L,0.30994117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8383328,0.0,0.0
DPYSL2,0.0,0.0,0.8746458,0.0,0.74460506,0.0,0.0,0.0,0.0,0.0,0.0
CLU,0.0,0.0,2.6689687,1.9634271,2.6205232,0.0,2.4284475,0.0,0.0,0.0,0.0
SARAF,0.75540704,0.64686537,0.0,0.0,0.0,1.5858612,0.0,0.0,0.6199373,0.8004499,0.7415868
PPP2CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36269194,0.0,0.0
VDAC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43466496
FNTA,0.34949467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CEBPD,1.032289,1.250715,0.0,0.92425406,0.0,0.0,0.0,0.0,0.97619224,1.0168972,0.7839284
TCEA1,0.5162028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43568528,0.0,0.48985356
LYPLA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4708238,0.0,0.0
RPS20,2.273127,2.4999301,2.1624951,1.5101339,2.1230993,2.1350112,0.0,1.9071611,1.9029317,2.5619316,2.6463993
SDR16C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9052457,0.0,0.0
SDCBP,0.0,0.0,1.6499441,0.7171848,1.0983458,0.0,0.0,0.0,0.0,0.9786989,0.72989887
RAB2A,0.7822797,0.5313995,0.0,0.0,0.0,0.0,0.0,0.0,0.8514782,0.6408292,0.6657108
GGH,0.51554996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7654414,0.0,0.44128388
RPL7,3.2381787,3.6106849,2.6056833,2.1184177,2.8527517,2.4989302,2.2210417,2.743088,2.6830316,3.7898002,3.745975
ELOC,0.70521176,0.7166753,0.0,0.0,0.0,0.0,0.0,0.0,0.67652214,0.8263011,0.784394
TPD52,0.51591694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FABP5,2.5912323,2.5610888,1.6578709,0.0,0.0,0.0,0.0,0.0,3.9490323,0.0,1.0145744
RBIS,0.6010479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44567847
CPNE3,0.41824484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000253738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3619519,0.0,0.0
ESRP1,0.24373189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7254969,0.0,0.0
UQCRB,1.5662875,1.4068345,1.798254,1.2906218,1.1664829,1.6196005,0.0,2.0219555,1.2739334,1.3317976,1.4611349
MTDH,0.83466256,0.8525514,0.0,0.0,0.0,0.0,0.0,0.0,0.77745116,0.84126747,0.89307916
RPL30,3.7660084,3.786921,3.6930032,3.5450914,3.304315,4.0123386,3.1143148,3.7112334,3.1305342,3.7037125,3.646404
COX6C,1.6443312,1.3899808,1.6549926,1.7585865,1.7976168,1.0146343,0.0,2.0682352,1.4173918,1.282563,1.5606909
POLR2K,0.5547208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53537583,0.0,0.74297076
RNF19A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62515295,0.0,0.0
PABPC1,1.9735758,2.1614604,1.5044017,0.8991501,0.9173889,1.8251083,0.0,1.4694216,1.8889798,2.1983366,2.044145
YWHAZ,1.8498299,1.8248737,0.0,0.0,0.0,0.0,0.0,0.0,1.7770038,1.6651816,1.5984364
ZNF706,1.4178164,1.513993,0.0,0.0,0.0,0.0,0.0,0.0,1.2485824,1.4804697,1.3923931
KLF10,0.9735957,0.8834971,0.0,0.0,0.0,0.0,0.0,0.0,1.0934622,1.0163355,0.77400345
AZIN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38062188,0.0,0.0
EIF3E,1.7562418,1.952453,1.4487721,0.0,1.3105507,0.0,0.0,1.3730177,1.2950708,2.2370408,1.9820356
ENY2,0.56486845,0.411811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5264007,0.8065207
EIF3H,1.1926911,1.2644017,0.0,0.0,0.0,0.0,0.0,0.0,0.874701,1.4145657,1.3681438
RAD21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6706097
MAL2,0.92375016,0.89574957,0.0,0.0,0.0,0.0,0.0,0.0,1.8177102,0.0,0.0
NDUFB9,0.66965413,0.52316284,0.0,0.0,0.0,0.0,0.0,1.0820895,0.32498518,0.90476274,0.90470326
SQLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57873034,0.0,0.0
MYC,1.1507919,1.6828448,0.0,0.0,0.0,0.0,0.0,0.0,0.77897877,1.4932299,1.2688936
NDRG1,1.0108354,1.059382,0.0,0.0,0.0,0.0,0.0,0.0,1.1088269,1.119648,0.8140538
SLURP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8380594,0.0,0.0
LYNX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.195005,0.0,0.0
LY6D,3.1033053,2.9506943,0.0,0.0,0.0,0.0,0.0,0.0,2.357202,1.9421484,2.2601223
LY6E,0.0,0.0,1.4340794,0.0,1.2778261,0.0,0.0,0.0,0.0,0.65980124,0.72478616
EEF1D,2.129085,2.2545686,2.185073,1.9885824,2.0948472,2.447043,1.0892344,2.3605642,1.6198485,2.549982,2.5143046
GFUS,0.6339253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PUF60,0.42809436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4446083
CYC1,0.6731993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22611094,0.0,0.70824426
VPS28,0.8820011,0.5285859,0.0,0.0,0.7998221,0.0,0.0,1.0327023,0.57676053,0.0,0.6393115
RPL8,3.8666737,3.9667664,3.5660596,3.029036,2.9911995,3.3302002,2.5923355,3.4359248,3.452518,3.825971,3.830355
KANK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32872513,0.0,0.0
AK3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36767775,0.0,0.42543173
IL33,0.0,0.0,0.9316987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NFIB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5180897
RPS6,4.307023,4.3961287,3.3597958,2.3266778,3.0292768,3.0311687,1.8319255,2.9419792,3.6635985,4.383877,4.4014254
CDKN2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49328083,0.0,0.0
NDUFB6,0.3919541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40260756
DNAJA1,1.2250028,1.4533012,0.0,0.0,0.0,0.0,0.0,0.0,1.7675982,1.7005194,1.4284885
BAG1,1.1331056,1.184087,0.0,0.0,0.0,0.0,0.0,0.0,0.98918694,1.2858665,1.1043959
CHMP5,0.5416438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64512646,0.0,0.5064167
AQP3,2.3528132,2.1247473,0.0,0.0,0.0,0.0,0.0,0.0,1.5597539,2.1193035,1.9109555
PRSS3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5206949,0.0,0.0
DCTN3,0.8449303,0.48845905,0.0,0.0,0.0,0.0,0.0,0.0,0.71355104,0.0,0.79538953
VCP,0.56506467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73675597,0.0,0.0
STOML2,0.47839218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6007501
TPM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1081934,0.0,0.0,0.0
CLTA,0.9181548,0.85767865,0.0,0.0,0.0,0.0,0.0,0.0,0.8383371,1.0514685,1.1300436
ZFAND5,0.51449907,0.90634274,0.0,0.0,0.0,0.0,0.0,0.0,1.0123852,1.0187589,0.8013034
ANXA1,0.9351863,1.708522,1.6988275,2.2962198,2.6464093,2.5642157,0.0,1.5090356,0.0,2.0081978,1.848939
OSTF1,0.55680466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38501605,0.0,0.0
UBQLN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.345223,0.0,0.0
HNRNPK,1.2660146,1.278452,1.3970497,1.0987456,1.30445,0.0,0.0,1.3043478,1.2110932,1.3443973,1.3851709
TUT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51549023,0.0,0.0
GAS1,0.0,0.0,0.0,0.0,1.0943637,0.0,0.0,0.0,0.0,0.0,0.0
CKS2,0.0,0.7515584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9034222,1.3874395
BICD2,0.58622646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91399825,0.0,0.0
NINJ1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43834332
MFSD14B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32788938,0.0,0.0
AOPEP,0.52556866,0.0,0.0,0.0,0.0,0.0,0.0,0.9341768,0.0,0.76919764,0.6347156
ANP32B,0.70851904,0.6093565,0.0,0.0,0.0,0.0,0.0,0.0,0.360686,1.0025344,1.2989454
COL15A1,0.0,0.0,1.2747765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEC61B,1.0944631,1.020061,0.97469294,1.1838903,1.36667,0.0,0.0,1.1742256,1.0179272,0.96627426,1.0635746
SLC44A1,0.4572733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5569955,0.0,0.49014932
RAD23B,0.5832197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8589772,0.0,0.0
KLF4,1.3526058,1.6897151,0.0,0.0,0.0,0.0,0.0,0.0,1.8864149,1.6065018,1.2602646
TXN,2.2070184,2.1322193,1.5122092,1.46685,1.5862473,1.2568145,0.0,1.5109589,1.4846427,1.9870872,2.1586566
UGCG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34144145,0.0,0.0
PTBP3,0.36675447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66746306,0.0,0.0
ATP6V1G1,1.0524385,1.0245616,1.1700718,0.9621577,1.1404338,0.8691498,0.0,1.388398,1.0596865,1.2005277,1.0915551
RAB14,0.45307422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4577526,0.0,0.0
GSN,0.6799511,0.0,2.9813108,3.6720002,4.4907784,0.0,2.7651205,2.2940128,1.2522879,0.0,0.488873
STOM,0.0,0.0,1.0993619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTGS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5127332,0.0,0.0
PSMB7,0.7964007,0.7675749,0.0,0.0,0.0,0.0,0.0,0.0,0.69631577,0.73131853,0.8409534
RPL35,3.480505,3.4946623,2.6596699,2.1004376,2.5812573,2.6983876,2.099023,2.4733143,3.0687962,3.2931046,3.3613536
ARPC5L,0.53178996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7427108,0.0,0.5002236
HSPA5,0.90240425,0.96391135,0.0,0.0,0.0,0.0,0.0,0.0,1.2529852,1.0287876,0.7752644
ZBTB43,0.0,0.713661,0.0,0.0,0.0,0.0,0.0,0.0,0.32036924,0.0,0.41600287
RPL12,3.7614517,3.8341568,3.667625,3.3639033,3.3893661,3.596718,2.6273441,3.371554,3.1768959,3.8892007,3.8110666
NIBAN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7054008,0.0,0.0
ENG,0.0,0.0,1.5986495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBLN,1.0955439,0.8429973,0.0,0.0,0.0,0.0,0.0,0.0,1.2197907,0.76486266,0.70145214
GOLGA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43556076,0.0,0.0
SPTAN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.720992,0.0,0.0
SET,0.97642374,0.9845423,0.8977785,0.0,0.0,0.0,0.0,0.0,0.73219556,1.213649,1.2722054
SH3GLB2,0.6299417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97546196,0.0,0.0
ASS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67093736,0.0
RPL7A,3.8993402,3.951101,3.392694,3.1028595,3.0686026,3.324922,2.7322755,3.5413089,3.3321998,3.8010576,3.8848476
RXRA,0.26026544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44203693,0.0,0.0
EGFL7,0.0,0.0,2.378282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNHG7,0.5242291,0.51546836,1.6779385,0.0,0.0,0.0,0.0,0.0,0.0,0.8164558,0.65061516
TMEM141,0.51504827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50831884,0.0,0.0
PHPT1,0.5799836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6782857
EDF1,1.549396,1.4241321,1.4909258,1.208601,1.4712279,0.0,0.0,1.4893169,1.312377,1.4746745,1.4383751
CLIC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6878563,0.0,0.0
NPDC1,0.0,0.0,2.0586357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SSNA1,0.562121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60362935
CYSRT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5009316,0.0,0.0
TUBB4B,1.816976,1.7149315,0.0,0.0,0.0,0.0,0.0,0.0,2.0154119,2.2563236,2.0049825
NRARP,2.174034,2.0730662,0.0,0.0,0.0,0.0,0.0,0.0,2.4297373,1.1183276,1.1218059
MRPL41,0.5837452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5031519,0.0,0.0
IDI1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8167693,0.0,0.0
KLF6,0.8903183,1.5496639,1.2609091,0.9306268,0.9058599,1.8246086,1.9030226,0.0,1.1562347,1.140937,1.3362124
CALML5,2.425143,1.2018658,0.0,0.0,0.0,0.0,0.0,0.0,4.5959916,0.0,0.0
CALML3,2.3655252,1.4800982,0.0,0.0,0.0,0.0,0.0,0.0,2.289085,1.7703843,1.5913982
GDI2,0.706627,0.64408344,0.0,0.0,0.0,0.0,0.0,0.0,0.5322319,0.89288664,0.95954
RBM17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4374565
ATP5F1C,0.97134626,0.7807056,0.0,0.0,0.0,0.0,0.0,0.0,0.66009414,0.8493223,0.89654726
GATA3,0.44656634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7137715,0.0,0.0
VIM,0.0,0.0,4.4388266,4.274743,4.147016,3.708918,4.7790737,4.290558,0.0,0.0,0.0
ARL5B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36477637,0.0,0.0
PLXDC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56503177,0.0,0.0
ABI1,0.4733282,0.71555215,0.0,0.0,0.0,0.0,0.0,0.0,0.67757225,0.0,0.60389334
YME1L1,0.48732975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7532304,0.0,0.5087032
RAB18,0.59466636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66147447,0.15926096,0.5105885
MPP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38192874,0.0,0.0
WAC,0.35574484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50348604,0.0,0.4590306
MAP3K8,0.0,0.51585865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIF5B,0.75829005,0.7332814,0.0,0.0,0.0,0.0,0.0,0.0,1.0156733,0.7145114,0.7760552
EPC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15482576
ITGB1,0.0,0.0,0.9986656,1.2238884,1.3514102,0.0,1.613933,1.8695633,0.0,1.040748,0.740983
HNRNPF,0.706627,0.75183475,0.0,0.0,0.0,0.0,0.0,0.0,0.56088316,0.9505182,1.0311062
CXCL12,0.0,0.0,0.0,0.0,1.4253016,0.0,0.0,0.0,0.0,0.0,0.0
CDK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5232747
HNRNPH3,0.39266574,0.5879291,0.0,0.0,0.0,0.0,0.0,0.0,0.48897493,0.74668884,0.6899426
DDX21,0.66944486,0.9558562,0.0,0.0,0.0,0.0,0.0,0.0,0.5667316,0.6519316,0.8496099
SRGN,0.0,0.0,0.0,0.0,0.0,2.0059214,0.0,0.0,0.0,0.0,0.0
VPS26A,0.2505465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3756131,0.0,0.0
HK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50389695,0.0,0.0
PPA1,1.0504098,1.0693583,0.0,0.0,0.0,0.0,0.0,0.0,0.5616529,1.1117495,1.285677
