,cd3_gd,cd4_cm,cd4_naive,cd4_tem,cd4_temra,cd4_treg,cd4_trm,cd8_cm,cd8_mait,cd8_naive,cd8_tem,cd8_temra,cd8_trm,dc1,dc2,ilc1,ilc3,macrophage,monocyte_classical,monocyte_nonclassical,nk_cd56br,nk_cd56dim,nk_ilc_precursor,pdc,progenitor
DDX5,1.926931,1.6781492,1.8273455,1.7758608,1.9512086,1.8336418,1.8102428,1.5204505,1.8156353,1.6485884,1.83568,1.9301956,1.8741853,1.3876193,1.6185205,1.5221326,1.6932294,1.44424,1.3335431,1.6292896,1.8907768,1.9280376,1.9054672,1.8347079,1.3663337
GNA13,0.09898783,0.0,0.0,0.0,0.0,0.5146466,0.0,0.40667182,0.46321142,0.0,0.0,0.0,0.0,0.553032,0.4470623,0.0,0.0,0.34361833,0.34663627,0.38648015,0.50118065,0.0,0.4775791,0.6503352,0.15265784
HELZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.530397,0.0,0.35055938,0.0,0.0
PITPNC1,0.7162061,0.0,0.0,0.0,0.0,0.0,0.48641187,0.39621955,0.5152925,0.49735725,0.0,0.6611875,0.62077343,0.17284858,0.0,0.0,0.0,0.0,0.0,0.0,0.572994,0.45562065,0.0,0.0,0.0
BPTF,0.56940454,0.44106138,0.0,0.4879863,0.6383631,0.43744943,0.0,0.500458,0.44330817,0.0,0.60712856,0.5767125,0.16566403,0.40605414,0.3517457,0.6394809,0.5583298,0.18977314,0.0,0.2785033,0.54664505,0.6455457,0.638059,0.46973783,0.38182822
KPNA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17284858,0.1863842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34585434,0.0
AMZ2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124584585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22086386,0.0
PRKAR1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43485534,0.2487647,0.0,0.0,0.28537524,0.2709146,0.33385634,0.2115144,0.0,0.0,0.12252927,0.07393226
RPL38,1.5858645,2.1697264,2.1093063,1.795378,1.7715302,1.687988,1.6286527,1.9508349,1.6754198,1.9697833,1.8122188,1.6810673,1.6384504,1.5008572,1.5782207,1.1415589,1.3031068,1.6071168,1.4016937,1.5502508,1.3569975,1.3475213,1.3644419,1.475513,1.9592468
CD300A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45980892,0.0,0.0,0.5734004,0.0,0.5182985,0.0,0.6001992,0.4315227,0.5119712,0.0
CD300LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22859916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD300C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28166884,0.0,0.0,0.0,0.0,0.29220402,0.0,0.0,0.0,0.0,0.0
CD300E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64396715,0.8508448,0.7502774,0.0,0.0,0.0,0.0,0.0
NHERF1,0.625599,0.0,0.0,0.61623824,0.80410695,0.16965047,0.4874592,0.0,0.454196,0.0,0.66652215,0.66735494,0.5966043,0.0,0.0,0.81917185,0.0,0.0,0.0,0.20905864,0.5935332,0.79970074,0.6935083,0.0,0.11900149
ATP5PD,0.0,0.4521218,0.49546367,0.0,0.0,0.17582661,0.0,0.581107,0.0,0.0,0.0,0.0,0.0,0.40605414,0.41671163,0.0,0.0,0.52130735,0.53333414,0.45746946,0.0,0.0,0.20009875,0.37365413,0.4959336
NT5C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1814674,0.08506944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18933648
JPT1,0.0,0.0,0.0,0.0,0.0,0.43744943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6568694,0.19461551,0.0,0.0,0.316136,0.19699892,0.7247168,0.0,0.0,0.0,0.0,0.34124446
SUMO2,0.7500965,0.8170051,0.8252793,0.78623307,0.8713766,0.94259393,0.78576344,0.92013365,0.636442,0.5887995,0.8423818,0.78226167,0.7427964,0.6910783,0.72078335,0.7042781,0.0,0.70261735,0.7414111,0.8825277,0.8939852,0.9068494,0.8666376,0.7215534,0.96802497
MRPS7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12909494
MIF4GD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3350666,0.22535418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19973049,0.0
SLC25A19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124584585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRB2,0.0,0.0,0.51957417,0.13862482,0.0,0.3839708,0.0,0.39621955,0.0,0.49735725,0.0,0.0,0.0,0.46808073,0.71126187,0.0,0.0,0.8436135,0.923725,0.8367855,0.0,0.0,0.4314317,0.5779598,0.28109992
SAP30BP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40667182,0.0,0.4855755,0.0,0.0,0.0,0.156412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19973049,0.0
GALK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15440318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H3-3B,2.672822,2.2535672,2.177309,2.424383,2.1073308,2.5214133,2.6812904,2.352977,2.6673427,2.1719365,2.4533205,2.6891668,2.6957626,2.2220283,2.3910525,2.0007958,2.3821023,2.2153945,2.0791683,2.2820635,2.8922174,2.5116978,2.6152573,2.7910342,1.8983068
UNC13D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077548005
WBP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15440318,0.0,0.0,0.0,0.0,0.0,0.29725662,0.0,0.0,0.0,0.12252927,0.0
MRPL38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21078995
TEN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16685241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRP68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15440318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBALD2,0.6252589,0.862048,0.97393084,0.75359035,0.52897894,0.9205843,0.6798239,0.7863894,0.5870177,0.61475813,0.65988195,0.63988835,0.667856,0.17284858,0.43687958,0.5368143,0.0,0.5246011,0.54977,0.4779731,0.7136744,0.70334715,0.6700348,0.7215534,0.3116757
UBE2O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04027592
RHBDF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08739356,0.0,0.0,0.17831482,0.0,0.23815268,0.0,0.0,0.0,0.0,0.0
SNHG16,0.0,0.47571424,0.55694777,0.0,0.5016917,0.0,0.0,0.47216117,0.5193085,0.0,0.0,0.0,0.0,0.15440318,0.09426282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3427034,0.39337894
JMJD6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43390223,0.0,0.0,0.0,0.0,0.4536553,0.0,0.21739106,0.0,0.0,0.0,0.0,0.0,0.33304474,0.0,0.0,0.0,0.0
SRSF2,1.1293691,0.49116173,0.5831197,0.74691606,1.0550338,0.71864164,0.9510328,0.89958674,0.99770457,0.99250937,1.0189387,1.0990938,1.0919205,0.6568694,0.7153011,0.5368143,0.9144899,0.45188805,0.40510476,0.35461044,1.2691091,1.0458012,0.97106,0.98373723,0.78505707
MFSD11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17284858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049898613
SEC14L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33500752,0.33940208,0.0,0.0,0.31732863,0.0,0.6110028,0.0,0.0,0.0,0.0,0.0
SEPTIN9,0.70910156,0.78506935,0.6247731,0.7241895,0.84784824,0.7507516,0.68659526,0.6792466,0.6216844,0.54011893,0.6924263,0.6935083,0.7271646,0.5855073,0.48365808,0.884221,0.0,0.6434975,0.36745226,0.83302546,0.68005604,0.7008754,0.7340109,1.0374187,0.049898613
TMC6,0.0,0.0,0.0,0.0,0.52897894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMC8,0.0,0.0,0.55224055,0.30557233,0.0,0.0,0.0,0.0,0.0,0.38954264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNGR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85631263,0.99536425,0.0,0.0,0.6222202,0.5942843,0.6960685,0.0,0.0,0.0,0.77754414,0.33312625
SOCS3,0.0,0.43811053,0.55694777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23535323,0.4680002,0.0,0.0,0.6217506,0.38046795,0.5413213,0.0,0.0,0.0,0.75305474,0.0
CYTH1,0.0,0.5211735,0.51640534,0.4862131,0.6806337,0.5985184,0.52774143,0.40667182,0.4999048,0.6706753,0.60699004,0.5466543,0.0,0.22231652,0.37638074,0.4928851,0.0,0.39435637,0.4168613,0.51087594,0.0,0.65567327,0.56900406,0.0,0.0
USP36,0.54896784,0.38069695,0.0,0.0,0.0,0.0,0.0,0.46858236,0.42217672,0.57710445,0.0,0.5883861,0.0,0.0,0.24497999,0.0,0.0,0.0,0.0,0.0,0.08355734,0.0,0.0,0.39478752,0.0
TIMP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40605414,0.41106665,0.0,0.0,0.76949894,0.78395426,0.5821739,0.0,0.0,0.0,0.0,0.0
CBX4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71373963,0.0
GAA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15440318,0.172463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIF4A3,0.6225982,0.3924834,0.4661738,0.45514458,0.0,0.5107457,0.57621926,0.57344085,0.54176086,0.14114583,0.0,0.60424614,0.6489482,0.1814674,0.40872455,0.0,0.0,0.24708593,0.207703,0.31489384,0.54277706,0.0,0.4315227,0.9806671,0.29139328
RNF213,0.6470598,0.48056275,0.51640534,0.69042385,0.9488103,0.6044618,0.6104694,0.4928851,0.65760815,0.61475813,0.82747155,0.69970775,0.68319285,0.0,0.29902,0.81917185,0.6384646,0.23342687,0.34536472,0.41544262,0.64352906,0.89678943,0.82797617,0.0,0.0
BAIAP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08739356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17392366,0.0
NDUFAF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5583298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.371046
SLC38A10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124584585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTG1,2.0607696,1.8419552,1.486801,2.1597962,2.0957286,2.0381308,1.9815981,1.8502529,2.06857,1.775995,2.0578842,1.9835467,1.9722959,2.8959172,2.3825078,2.2905471,1.6932294,2.327385,2.1113815,2.0058265,2.394176,2.2944572,2.114062,2.2264905,2.0671673
NPLOC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15955304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28965908,0.0
CCDC137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15440318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPL12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1814674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4980174
MCRIP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09162026,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4HB,0.58907497,0.0,0.0,0.49477237,0.5674081,0.20976922,0.52447027,0.47216117,0.54408675,0.5571563,0.39236253,0.57262886,0.0,0.40408635,0.5771756,0.0,0.7381015,0.50785375,0.6633314,0.3136136,0.57452714,0.64270425,0.57181925,1.0945225,0.69338197
ARHGDIA,0.7233964,0.55840814,0.55044025,0.7519852,0.73157924,0.6100463,0.6531102,0.6384646,0.65760815,0.5683787,0.6468513,0.72636783,0.6928475,0.5115324,0.569081,0.884221,0.0,0.7124351,0.8278453,0.74356145,0.697652,0.6956228,0.65901345,0.66570115,0.49613294
ALYREF,0.0,0.0,0.0,0.0,0.0,0.48769957,0.0,0.39621955,0.0,0.0,0.0,0.0,0.0,0.5593517,0.41271102,0.0,0.6384646,0.1817404,0.25197518,0.27625734,0.53216857,0.0,0.41821045,0.6799474,0.65394026
ANAPC11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31426907,0.41106665,0.0,0.0,0.37542313,0.38865766,0.38588208,0.0,0.0,0.0,0.40343016,0.27999043
MAFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08739356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CENPX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17284858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24167319
DCXR,0.0,0.0,0.45138597,0.0,0.0,0.0,0.0,0.0,0.0,0.49949026,0.0,0.0,0.0,0.17284858,0.3437609,0.5368143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19973049,0.2670621
GPS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15440318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15265784
DUS1L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23023716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18933648
SLC16A3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156412,0.34639838,0.0,0.0,0.4482173,0.32977885,0.28027886,0.0,0.0,0.0,0.0,0.0
CSNK1D,0.46845132,0.0,0.0,0.0,0.0,0.0,0.0,0.48238194,0.0,0.53061175,0.0,0.0,0.0,0.18252228,0.22971925,0.0,0.5583298,0.17328599,0.0,0.2749309,0.33022034,0.0,0.29657248,0.40343016,0.0
CD7,1.7721827,0.7475171,0.92320365,0.55558586,0.0,0.77774787,0.9315358,1.1718998,1.2890316,1.2785711,0.93661344,1.5302125,1.4585507,0.0,0.0,2.2905471,1.7548376,0.0,0.0,0.0,2.252915,1.6643322,1.7787125,0.0,0.0
SECTM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31732863,0.0,0.49393517,0.0,0.0,0.0,0.0,0.0
CYBC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18252228,0.22619897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12252927,0.0
NARF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18345496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOXK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15440318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WDR45B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124584585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
METRNL,1.274255,0.0,0.0,0.0,0.581107,0.0,0.0,0.0,0.0,0.0,0.47924674,1.029032,0.77490056,0.40408635,0.83548325,0.6394809,0.5583298,1.00705,1.0752939,0.96276426,0.9344959,0.95383185,0.6446129,0.9611205,0.04027592
USP14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15440318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37725705,0.1765863
TYMS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8606396
SMCHD1,0.6638714,0.7233449,0.8252793,0.62562597,0.6227426,0.9999417,0.7018,0.7863894,0.55756116,1.1399645,0.7106216,0.6855353,0.73803705,0.5171445,0.41479108,0.4928851,0.6384646,0.16783527,0.3836649,0.41514516,0.51462287,0.612978,0.66447675,0.46727663,0.35763544
EMILIN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22231652,0.64286643,0.0,0.0,0.84070325,0.75974095,0.6809099,0.0,0.0,0.0,0.0,0.0
LPIN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1814674,0.0,0.0,0.5583298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYL12A,1.1302218,1.426168,1.1775733,1.6149812,1.7233533,1.1448262,1.1591957,1.3031068,1.2829533,0.95984143,1.5164328,1.204029,1.2075496,1.2640188,1.401854,1.4693055,0.6384646,1.1259727,1.1183428,1.1559895,1.29037,1.5684478,1.3077923,1.5319583,0.61917263
MYL12B,0.9107327,0.80377936,0.73865044,1.0555849,1.1286873,1.0870528,1.0180378,1.0250169,0.83157176,0.61475813,1.024054,0.9912488,0.9062689,0.7369149,0.8925361,1.0685301,0.7381015,0.9554802,0.8697264,0.9628495,0.89592445,0.97101915,0.93661284,0.86491597,0.69526803
TGIF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16942969,0.28166884,0.0,0.6384646,0.41680068,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EPB41L3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26782602,0.0,0.0,0.35863745,0.0,0.4987575,0.0,0.0,0.0,0.0,0.0
NDUFV2,0.0,0.48106167,0.4661738,0.0,0.0,0.5462872,0.0,0.57344085,0.0,0.3874096,0.0,0.0,0.0,0.6905825,0.30365348,0.0,0.0,0.0,0.0,0.31320694,0.0,0.0,0.0,0.34105346,0.49147683
ANKRD12,0.55390203,0.72877085,0.75023836,0.60167754,0.61269754,0.8250688,0.58933073,0.7486102,0.522044,0.63613534,0.5764258,0.6000206,0.0,0.33500752,0.35245836,0.0,0.0,0.0,0.0,0.26545137,0.37150776,0.40627736,0.0,0.64506483,0.27175388
RALBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16685241,0.17971182,0.6394809,0.0,0.15251085,0.0,0.29235917,0.0,0.0,0.0,0.0,0.31034398
RAB31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4180255,0.5647826,0.0,0.0,0.76938546,0.69391274,0.5085139,0.0,0.0,0.0,0.0,0.0
VAPA,0.48294252,0.0,0.4457248,0.0,0.60100406,0.5107457,0.0,0.46858236,0.0,0.5298325,0.32122746,0.0,0.0,0.3368163,0.41292796,0.4928851,0.0,0.60118145,0.5975558,0.5857196,0.5023848,0.0,0.35055938,0.4147006,0.56737775
CHMP1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58832186,0.490852,0.0,1.0250169,0.39097798,0.46023923,0.5216199,0.4256671,0.0,0.0,0.1671298,0.04027592
IMPA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17175296,0.22960106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TUBB6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12252927,0.0
AFG3L2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124584585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15265784
PSMG2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23535323,0.23238388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28965908,0.0
PTPN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46808073,0.36885777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEH1L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077548005
LDLRAD4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2881239,0.27336884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3874478,0.0
RNMT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16685241,0.22971925,0.0,0.6384646,0.0,0.0,0.19032618,0.0,0.0,0.0,0.36686027,0.0
ROCK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3874096,0.0,0.0,0.0,0.44606522,0.4177425,0.0,0.0,0.34918693,0.43504435,0.34151667,0.26220888,0.0,0.32443827,0.42387384,0.31763452
SNRPD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3201775,0.28795305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6214005
RIOK3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156412,0.0,0.0,0.0,0.32613212,0.40149748,0.37057316,0.0,0.0,0.39329472,0.0,0.0
TTC39C,0.0,0.42748025,0.0,0.0,0.0,0.563172,0.5260325,0.0,0.5457712,0.24626377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SS18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNF125,0.6546558,0.0,0.0,0.0,0.33824152,0.0,0.42975536,0.40667182,0.0,0.51879233,0.0,0.64316744,0.59472084,0.0,0.0,0.4928851,0.0,0.0,0.0,0.0,0.5674503,0.0,0.18725625,0.0,0.0
RNF138,0.0,0.0,0.43789664,0.0,0.0,0.0,0.0,0.40667182,0.0,0.0,0.0,0.0,0.0,0.17284858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12252927,0.20749962
MAPRE2,0.66574687,0.0,0.0,0.0,0.54010165,0.1581717,0.0,0.48238194,0.0,0.23717868,0.57480675,0.64029634,0.4634415,0.0,0.17853028,0.7042781,0.5583298,0.0,0.0,0.0,0.6049489,0.95788693,0.7952646,0.0,0.14775933
ZNF24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49466056,0.0,0.0,0.0,0.15955304,0.18539953,0.0,0.0,0.0,0.0,0.18838044,0.0,0.0,0.0,0.0,0.2365076
GALNT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09699921,0.0,0.0,0.09069399,0.0,0.0,0.0,0.0,0.0,0.0,0.21077383
TPGS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16942969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30497494
ATP5F1A,0.5051249,0.44730026,0.49546367,0.46072128,0.0,0.55087835,0.0,0.39621955,0.4681523,0.23717868,0.0,0.0,0.0,1.0656934,0.5608283,0.0,0.0,0.48129153,0.32055658,0.46527028,0.56511045,0.0,0.38081524,0.68078446,0.89093626
HAUS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04027592
ARK2N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4928851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
