,B,CCDlike,CNT,CTAL,DCT,Endothelial,ICA,ICB,LOHlike,MNP,Mesangial,NK,PC,PEC,PT,Podocytes,T cell,VCAM1_PT,unknown
ENSG00000074410,0.0,0.0,27.962843,7.977828,13.958842,0.0,10.981796,22.961645,0.0,0.0,0.0,0.0,2.9919548,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000140455,0.0,0.0,1.9455138,0.0,0.0,0.0,0.94692224,0.9872305,0.0,0.0,0.0,0.0,0.96733874,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000103657,0.0,0.0,0.9849415,0.0,0.0,0.0,0.0,1.9984654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000166797,0.0,0.0,0.98967063,0.0,0.0,0.0,0.45340028,0.46259835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000028528,0.0,0.0,0.99185765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000166794,0.0,0.0,8.969055,3.953816,1.9913431,0.9842795,3.9175322,1.9953417,0.0,0.9952635,0.98495877,0.99649537,3.969296,3.4317913,0.0,0.0,0.9944429,3.9253702,1.994004
ENSG00000169118,0.0,0.0,0.89139277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000180304,0.0,0.0,1.9796162,0.0,0.0,0.0,0.9749808,0.97777855,0.0,0.0,0.4799607,0.0,0.9656471,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000090487,0.0,0.0,1.9044046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9610549,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000103707,0.0,0.0,0.43073112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000090470,0.0,0.0,1.9218338,0.0,0.0,0.0,0.97154444,0.96231884,0.0,0.0,0.0,0.0,0.98850524,0.99276936,0.0,0.0,0.0,0.9752959,0.98796934
ENSG00000166855,0.0,0.0,0.99220824,0.91298825,0.0,0.0,0.44865167,0.0,0.0,0.0,0.0,0.0,0.9484282,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000074603,0.0,0.0,0.9817134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000074696,0.0,0.0,10.9483,1.993988,1.9937161,0.0,2.9958563,1.9711738,0.0,0.0,0.0,0.0,4.980523,0.99362516,0.0,0.0,0.0,0.9918754,0.9864054
ENSG00000103769,0.0,0.9826044,3.8686905,0.9896238,0.9959249,0.9586657,1.9119751,0.98775965,0.0,0.0,0.0,0.0,1.9040487,0.9836433,0.0,0.0,0.0,0.9666524,0.9789003
ENSG00000169032,0.0,0.0,0.9850253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000174446,0.0,0.0,0.9921937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9430188,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000174444,2.9870024,2.9328597,22.126825,5.9687386,3.9382274,0.9937303,9.656267,6.888084,1.9565896,3.9960139,2.861197,0.99618065,5.7470737,7.860448,2.9960785,0.9172585,1.9949764,7.3893576,5.7938504
ENSG00000189227,0.0,0.0,1.9728436,0.0,0.0,0.0,0.93874395,0.9698316,0.0,0.0,0.0,0.0,0.9498252,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000033800,0.0,0.0,0.9893556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169018,0.0,0.0,0.9753267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000140350,0.0,0.9733436,6.9146447,0.96185756,0.95736307,0.0,2.99281,0.9952674,0.0,0.9868649,0.0,0.0,1.9464,0.97812593,0.0,0.0,0.0,0.9807388,0.97127694
ENSG00000138604,0.0,0.0,0.959475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000137819,0.0,0.0,1.9148953,0.99189717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000137818,35.938522,16.673649,127.65588,43.82827,29.272385,11.4435215,63.647797,56.637413,12.929643,30.879162,17.809309,11.962173,36.96545,54.874977,19.428871,3.9316273,19.968647,60.30397,25.841782
ENSG00000140332,0.0,0.0,0.9347404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411627,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000137831,0.0,0.0,1.9826846,0.0,0.0,1.9966145,0.0,0.0,0.0,0.0,0.0,0.0,1.9521425,2.9755805,0.0,0.978078,0.0,0.9934034,0.0
ENSG00000166173,0.0,0.0,1.903419,0.0,0.99477035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96123236,0.0,0.0,0.0,0.0,0.8888056,0.0
ENSG00000066933,0.0,0.0,0.9952998,1.9783514,0.0,0.0,0.95778847,0.0,0.0,0.0,0.0,0.0,0.9897692,0.99769676,0.0,0.0,0.0,0.9874457,2.9726262
ENSG00000067225,0.0,0.99824005,16.44003,5.9788656,4.9726243,0.0,4.9838676,2.9082212,0.9909908,0.9839955,0.94071686,0.0,6.9294195,2.9748106,0.0,0.0,0.0,1.9553536,2.93312
ENSG00000213614,0.0,0.0,2.985413,0.9779456,0.98775715,0.0,0.9954684,0.4784896,0.0,0.0,0.0,0.0,0.99287814,0.97974825,0.0,0.0,0.0,0.9847686,0.0
ENSG00000166233,0.0,0.0,0.9891699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000140463,0.0,0.0,0.9873048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000156642,0.0,0.0,2.9511514,0.98003256,0.98482096,0.0,0.99649185,0.9812889,0.0,0.0,0.0,0.0,1.980066,0.99151874,0.0,0.0,0.0,0.9742191,0.98701596
ENSG00000179335,0.0,0.0,0.9300381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000140497,0.0,0.0,1.9873235,0.0,0.92892337,0.0,0.9525693,0.9391625,0.0,0.96423644,0.0,0.0,0.99522436,0.9879118,0.0,0.0,0.0,0.9742794,0.9465866
ENSG00000178741,0.0,2.7851808,22.726078,7.796417,6.817596,0.0,7.974801,8.986931,1.9706532,0.97892535,0.0,0.0,4.9393888,0.9719929,1.9427028,0.0,0.0,2.7970643,0.98070014
ENSG00000140365,0.0,0.0,1.9000722,0.8995336,0.95440984,0.0,0.9334882,0.96227586,0.0,0.0,0.0,0.0,0.9486284,0.9680704,0.0,0.0,0.0,0.9447932,0.0
ENSG00000140400,0.0,0.0,0.9367206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169375,0.0,0.0,0.95367086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169371,0.0,0.0,0.93264437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000177971,0.0,0.0,2.4007804,0.94272494,0.9409657,0.0,0.9372551,0.97130364,0.0,0.0,0.0,0.0,0.9956124,0.99162996,0.0,0.0,0.0,0.97883177,0.98703533
ENSG00000167196,0.0,0.0,0.98595905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9589138,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000140374,0.0,0.0,2.9601457,0.97720754,0.9798779,0.0,0.94070244,0.823738,0.0,0.0,0.0,0.0,0.9835925,0.81042373,0.9925716,0.0,0.0,0.9577079,0.0
ENSG00000140386,0.0,0.0,0.99630004,0.0,0.0,0.0,0.97663003,0.0,0.0,0.0,0.0,0.0,0.97264826,0.98461723,0.0,0.0,0.0,0.0,0.0
ENSG00000117906,0.0,0.0,3.9875894,1.9734516,1.971101,0.0,1.9743418,0.9864469,0.0,0.0,0.0,0.0,1.9884739,0.9911529,0.0,0.9943265,0.0,0.98379076,0.99084
ENSG00000140391,0.0,0.0,2.9677327,0.9912758,0.9381737,0.0,0.9710154,0.9710041,0.0,0.0,0.0,0.0,1.9739641,0.99255216,0.0,0.97488415,0.0,1.9525009,0.9675896
ENSG00000166411,0.0,0.0,1.9399709,0.0,0.0,0.0,0.9582649,0.98080397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000140395,0.0,0.0,1.9884686,0.9221272,0.92389476,0.0,0.9459006,0.0,0.0,0.0,0.0,0.0,0.9713582,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000166426,0.0,0.0,0.0,0.0,1.9731996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000136381,0.0,0.0,0.9836893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000041357,0.0,0.0,3.9433947,0.99153435,1.9070258,0.0,0.9938934,0.9781885,0.0,0.9913175,0.0,0.0,1.9123435,0.99651986,0.9439369,0.0,0.0,1.9153073,0.98324025
ENSG00000185787,0.0,0.9585262,11.777779,3.8180978,2.9982224,1.893029,3.8918993,2.892757,0.97589284,1.9720927,1.9658523,0.99246436,5.9061775,4.9621882,1.9721072,2.4508088,0.99178696,3.9376817,3.9346309
ENSG00000103811,0.0,0.0,8.962336,0.98408294,0.59991115,0.0,0.9921368,0.80982155,0.0,0.99462473,0.0,0.0,11.773508,0.97172654,0.962111,0.0,0.0,0.9951736,0.9100577
ENSG00000166557,0.0,0.0,1.9843016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9762843,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000136371,0.0,0.0,0.83027375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9628384,0.0,0.0,0.793942,0.0
ENSG00000140379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9598993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000086666,0.0,0.96971977,2.9863594,0.9620953,0.9457021,0.0,1.8868064,0.99201834,0.0,0.0,0.0,0.0,0.9908013,0.9875369,0.0,0.9731852,0.0,0.9803059,0.9407962
ENSG00000103876,0.0,0.0,0.96286964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96917397,0.0,0.0,0.0,0.0
ENSG00000117899,0.0,0.0,3.9309053,0.99247587,0.9738339,0.0,0.99663556,0.9820512,0.0,0.0,0.0,0.0,1.921292,0.97836256,0.0,0.0,0.0,0.9816873,0.9876114
ENSG00000182774,0.0,0.0,1.9746822,0.0,0.0,0.0,0.96332455,0.9573691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.956141,0.0
ENSG00000156232,0.0,0.0,0.90644175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169612,0.0,0.0,0.986585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169609,0.0,0.0,1.9762185,0.89532816,0.91116995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9622253,0.0,0.0,0.0,0.0,0.94757676,0.0
ENSG00000064726,0.0,0.0,0.9177342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000166503,0.0,0.0,0.99238884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000177082,0.0,0.0,0.9814426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96989614,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197696,0.0,0.0,0.93523943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000140612,0.0,0.9831821,11.937616,2.9259071,2.8830605,0.9406803,4.9342217,4.9368496,0.0,1.9912108,0.95081306,0.0,2.9911592,2.9388387,0.9622201,0.0,0.0,2.9179676,1.9682066
ENSG00000073417,0.0,0.0,0.97095513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170776,0.8973465,0.0,1.8732117,0.0,0.0,0.0,0.9435217,0.0,0.0,2.9950175,0.9865856,0.99905574,0.918439,0.98370665,0.0,0.0,0.9963316,0.9739742,0.0
ENSG00000140538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8817167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000259494,0.0,0.0,0.9916741,0.8868847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8773392,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000181991,0.0,0.0,1.9810494,0.93994856,0.9236015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9623124,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000172183,0.9984721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998634,0.0,0.0,0.0,0.0,0.9975544,0.0,0.0
ENSG00000140545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9612415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000140526,0.0,0.0,3.9843614,0.0,0.0,0.0,1.9939108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9581933,0.0
ENSG00000140519,0.0,0.0,38.948643,0.0,3.90099,0.0,12.989225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000166825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9170563,0.0,0.0,2.2760768,0.0
ENSG00000259291,0.0,0.0,0.9922962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000182054,0.0,1.9633707,12.383186,5.9312763,7.8158035,0.0,5.3991985,1.8907192,1.9744916,0.0,0.0,0.0,1.9944165,0.0,0.9173105,0.0,0.0,0.0,0.0
ENSG00000185043,0.0,1.8941815,9.59738,1.8636796,1.9229169,0.0,4.3695474,2.388942,0.89793295,0.9814721,0.0,0.0,2.9222991,0.9826201,1.9155526,0.0,0.0,1.9885392,0.96001
ENSG00000140575,0.0,0.0,3.9754825,0.97543573,0.9830801,0.98853433,0.9882138,0.96969366,0.0,0.9982734,0.9847293,0.9964715,2.989973,1.4727334,0.0,0.0,0.0,0.98014224,0.9916404
ENSG00000140577,0.0,0.0,0.9359207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000140564,0.0,0.0,0.97726154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000184508,0.0,0.0,0.98973465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000140553,0.0,0.0,0.96770966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000173575,0.0,0.0,1.967691,0.0,0.0,0.0,0.9707713,0.0,0.0,0.0,0.0,0.0,0.98871905,0.9783385,0.0,0.0,0.0,0.9611566,0.0
ENSG00000248441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98675454,0.0,0.0,0.0,0.0,0.0
ENSG00000185551,0.0,0.0,5.97919,2.9480052,1.9995747,0.9947186,0.9500701,0.0,0.0,0.0,2.996314,0.0,6.9795766,5.452882,0.0,0.0,0.0,1.999131,1.9959764
ENSG00000140450,0.0,0.0,0.98150826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9534541,0.0,0.0,0.99689144,0.0,0.0,0.0
ENSG00000140443,0.0,0.0,0.98276603,0.9849683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.973568,0.0,0.0,0.0,0.9902376,0.0
ENSG00000182253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8671478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000168904,0.0,0.0,0.91748774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000068305,0.0,0.0,1.9093708,0.97169566,0.97423583,0.9899204,0.9347377,0.97306544,0.0,0.99692863,0.0,0.0,0.973686,0.99083793,0.0,0.0,0.0,0.9675341,0.0
ENSG00000131873,0.0,0.0,0.37640113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131871,0.0,0.0,4.9714823,0.9979006,1.8893872,0.97568285,1.9887547,1.9823227,0.0,0.0,0.0,0.0,1.9825958,1.9864538,0.0,0.48835266,0.0,0.98502994,0.9799213
ENSG00000131876,0.0,0.0,0.9926597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000184277,0.0,0.0,1.9520463,0.0,0.0,0.0,0.97727907,0.0,0.0,0.0,0.0,0.0,0.9806335,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000185418,0.0,0.0,0.9807912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000161980,0.0,0.0,0.9919964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000161981,0.0,0.0,1.9946916,0.9670925,0.0,0.0,0.94274324,0.0,0.0,0.0,0.0,0.0,0.9594541,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000103152,0.0,0.0,1.8701749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95403695,0.4402831,0.0,0.0,0.0,0.8681861,0.0
ENSG00000103148,0.0,0.0,0.9851943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000007392,0.0,0.0,0.97688544,0.0,0.0,0.0,0.0,0.47822416,0.0,0.0,0.0,0.0,0.9161377,0.9812157,0.0,0.0,0.0,0.0,0.0
ENSG00000167930,0.0,0.0,0.9768009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000086504,0.0,0.0,1.9154658,0.98254555,0.913602,0.0,0.94285893,0.92020744,0.0,0.0,0.0,0.0,0.97557366,0.0,0.0,0.0,0.0,0.9332808,0.0
ENSG00000129925,0.0,0.0,0.9962256,0.9740871,0.9709308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000103202,0.0,0.0,1.9862885,1.941266,0.9880245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9812011,0.0,0.0,0.0,0.0,0.9567615,0.0
ENSG00000242612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8796176,0.0
ENSG00000090565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.956023,0.0,0.0,0.17383601,0.0
ENSG00000161992,0.0,0.0,0.9979117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99958456,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000007541,0.0,0.0,1.9629691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9962694,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000257108,0.0,0.0,0.99491155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9953337,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000130731,0.0,0.0,1.9793979,0.9885495,0.9062947,0.0,0.0,0.89057684,0.0,0.0,0.0,0.0,0.97654104,0.97564465,0.9383342,0.0,0.0,0.9777459,0.0
ENSG00000172366,0.0,0.94976777,5.627138,0.993594,0.9885059,0.0,1.8806063,1.838741,0.0,0.0,0.0,0.0,0.99254996,0.0,0.95283794,0.0,0.0,0.93103814,0.0
ENSG00000140983,0.0,0.0,0.9531859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000103266,0.0,0.0,5.842989,1.9726928,1.912738,0.0,1.877403,0.9927347,0.9406281,0.0,0.9772957,0.0,2.9059298,1.9785562,0.9722764,0.0,0.0,1.9047607,1.8768904
ENSG00000161999,0.0,0.0,0.915522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000103260,0.0,0.0,2.808984,1.8965664,0.89307624,0.0,0.9591713,0.0,0.0,0.0,0.0,0.0,0.95552814,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000103254,0.0,0.0,2.8056579,0.9828954,0.96282494,0.0,0.9858314,0.90979654,0.0,0.0,0.0,0.0,0.9735788,0.99388754,0.0,0.0,0.0,0.9796804,0.0
ENSG00000102854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99437964,0.0,0.0,0.0,0.0,0.0
ENSG00000103275,0.0,0.0,1.9907484,0.89638054,0.0,0.0,0.97496486,0.96304345,0.0,0.9935547,0.0,0.0,0.99188435,0.99730057,0.0,0.0,0.0,0.98729086,0.9590672
ENSG00000007520,0.0,0.0,1.876715,0.95025826,0.8973595,0.0,0.8655335,0.9152578,0.0,0.0,0.0,0.0,0.98065734,0.98820937,0.0,0.0,0.0,0.9633187,0.0
ENSG00000090581,0.0,0.0,1.945101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000174109,0.0,0.0,0.9720211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131634,0.0,0.0,0.0,0.0,0.0,0.99970794,0.0,0.0,0.0,0.0,0.832485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000206053,0.0,0.0,0.4487824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000261399,0.0,0.0,0.99854934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000103024,0.0,0.0,4.9735174,0.98697275,0.98613507,0.9421589,0.98924565,0.9587277,0.0,0.0,0.9831667,0.0,1.9944297,1.9829068,0.0,0.0,0.0,0.9971565,0.9883776
ENSG00000074071,0.0,0.0,3.7571988,1.9472554,1.8628983,0.0,0.969546,0.95102084,0.0,0.0,0.0,0.0,1.81189,0.9905846,0.95928013,0.0,0.0,0.99277,0.9690586
ENSG00000162032,0.0,0.0,1.9144418,0.944129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.962777,0.98002326,0.0,0.0,0.0,0.9578692,0.984333
ENSG00000095906,0.0,0.0,1.8317556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000063854,0.0,0.9140473,2.9728332,0.9518273,0.9301628,0.0,1.6453756,0.98488474,0.0,0.0,0.0,0.0,0.9934333,0.4289799,1.9718106,0.0,0.0,0.9932201,0.7323505
ENSG00000180185,0.0,0.0,0.97784007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9933672,0.0,0.0,0.9962618,0.0
ENSG00000198736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97933745,0.0,0.0,0.88564575,0.0
ENSG00000140990,0.0,1.8971909,15.9234295,6.8148656,6.7825303,0.8827286,4.7230506,4.782657,1.9588672,0.97715706,1.8307121,0.0,4.975796,2.9817662,1.9942925,0.0,0.0,3.7845063,1.9935211
ENSG00000140988,22.924305,12.814388,79.32555,19.837423,12.747342,4.970071,46.849655,31.692627,6.836254,24.932356,8.65806,6.98649,16.806818,22.688778,6.71066,1.9038618,15.916113,26.022186,14.329048
ENSG00000255198,0.0,0.0,0.9794438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9709923,0.0,0.0,0.0,0.0,0.0,0.9517195
ENSG00000127554,0.0,0.0,0.9939876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000065054,0.0,0.0,0.0,0.0,0.0,7.419764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8811426,0.0,0.0,0.0,0.0,0.0
ENSG00000103197,0.0,0.0,0.9278643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260260,0.0,0.0,0.8488008,0.9593355,0.0,0.0,0.0,0.45802325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000184207,0.0,0.0,3.415347,0.99199075,0.9646369,0.0,0.9923173,0.9530909,0.0,0.0,0.0,0.0,0.9946946,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000167969,0.0,0.9825776,10.966455,2.9817426,1.9876885,0.0,3.9900193,2.9351828,0.9708125,0.0,0.0,0.0,2.971453,0.9889928,0.9862915,0.0,0.0,1.9146464,0.9896961
ENSG00000205937,0.0,0.0,2.9325626,0.92368793,0.0,0.0,0.9618521,0.0,0.0,0.0,0.0,0.0,0.9926747,0.9821409,0.0,0.0,0.0,0.96092206,0.9694944
ENSG00000162065,0.0,0.0,1.9911537,0.9904253,0.9913208,0.0,0.9961563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000140992,0.0,0.0,1.9364247,0.91484874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9586688,0.0,0.0,0.0,0.0,0.9552337,0.0
