,acinar,acinar_minor_mhcclassII,alpha,beta_major,beta_minor,delta,duct_acinar_related,duct_major,endothelial,epsilon,hybrid,immune_stellates,pp,stellates
ENSG00000127328,0.0,0.0,0.0,0.20916642,0.0,0.0,0.39419216,0.4342874,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000140280,0.0,0.0,0.0,0.31553215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000109736,0.0,0.0,0.0,0.0,0.0,0.0,0.195983,0.5117875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169903,0.0,0.0,1.2555377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69188714
ENSG00000107438,0.0,0.2789203,0.38232034,0.34498122,0.0,0.0,0.75808775,0.97272503,0.0,0.0,0.0,0.0,0.0,0.6668056
ENSG00000256235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8627069
ENSG00000146540,0.0,0.0,0.68544143,0.7378077,0.56818867,0.5998402,0.0,0.4942471,0.0,0.0,0.0,0.0,0.0,0.45686063
ENSG00000167658,2.156217,2.7047005,1.9113228,2.0180666,2.0636568,1.9099739,2.1686397,1.9193695,1.9674737,1.3497262,2.1200397,1.7011575,1.8572943,2.4332309
ENSG00000131507,0.15753089,0.3453229,1.1863422,0.9864497,0.7992002,1.049655,0.9652164,1.0731431,0.41133875,0.0,0.71974415,0.0,0.92846125,0.8189913
ENSG00000197728,2.264027,2.8351111,2.3036776,2.0285218,1.7629079,2.0880568,2.7436318,2.6436737,2.7861695,0.0,2.7084236,2.746722,2.0718033,2.592269
ENSG00000131669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5618535,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000135480,0.0,0.80244476,0.0,0.0,0.0,0.0,0.7242149,2.2281542,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000156411,0.95519155,1.5129278,1.7578248,1.4712566,1.3685018,1.5739257,1.6261737,1.8081968,1.6092812,0.0,1.9075518,1.5964456,1.4990804,1.7699795
ENSG00000125821,0.0,0.0,0.0,0.2638846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000135404,1.365865,2.1825948,2.870748,2.005129,1.9198943,2.4660518,2.8366084,3.078862,2.905845,1.9250522,1.8829079,2.7787895,1.7485046,3.2934473
ENSG00000142541,3.7086682,4.507529,3.3815494,3.5918083,3.521432,3.2875068,3.7360902,3.8022742,3.2894025,2.7791767,3.9155402,3.9610224,3.230371,4.1281223
ENSG00000165637,0.62570596,1.00821,1.0875309,0.8364253,0.6110704,0.73574454,1.3313985,1.3592057,1.0627427,0.0,0.62994236,0.0,0.24361612,1.145716
ENSG00000105290,0.0,0.0,0.8548738,0.50385743,0.1681725,0.60304606,0.0,0.0,0.0,0.0,0.0,0.0,0.9762689,0.0
ENSG00000189171,0.0,0.0,0.0,0.0,0.0,0.0,1.4388148,1.3824443,0.7268784,0.0,0.0,0.0,0.0,1.4042625
ENSG00000152558,0.0,0.2525048,0.0,0.0,0.0,0.0,0.7276617,0.9297438,0.0,0.0,0.0,0.0,0.0,0.42776904
ENSG00000170293,0.0,0.0,0.0,0.5934784,0.4313582,0.28148606,0.0,0.0,0.0,0.0,0.0,0.0,0.34090763,0.0
ENSG00000092621,0.0,0.0,0.0,0.0,0.0,0.0,0.46823743,0.5628654,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000132824,0.0,0.0,0.0,0.23092698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4006437
ENSG00000176171,1.037737,0.37172204,0.95530635,0.6039658,0.37842512,0.5816314,0.343027,0.42938218,0.0,0.0,0.3155489,0.0,0.0,0.0
ENSG00000159352,0.0,0.0,0.0,0.32972038,0.0,0.0,0.0,0.56550735,0.0,0.0,0.0,0.0,0.0,0.5813523
ENSG00000167470,0.0,0.0,0.0,0.0,0.0,0.0,0.65742147,0.43864205,0.9367175,0.0,0.0,0.0,0.0,0.0
ENSG00000089280,0.17409489,0.0,0.93509233,0.41119608,0.0,0.53139937,1.2505205,1.0164223,1.4834287,0.0,0.5474947,0.49900502,0.81037503,1.0478213
ENSG00000089248,0.4786781,0.88424534,1.7227243,1.2870041,1.1660706,1.291004,0.97582567,1.1567551,0.0,0.0,0.92324674,0.0,0.8730144,0.92961717
ENSG00000134107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24524854
ENSG00000169908,1.0279942,1.2885436,0.0,0.0,0.0,0.0,2.6801107,2.66621,1.7309052,0.0,0.22802606,0.0,0.0,0.0
ENSG00000134352,0.0,0.0,0.37560478,0.0,0.0,0.0,0.67588085,0.5182132,0.0,0.0,0.0,0.0,0.0,0.51002336
ENSG00000138175,0.0,0.0,0.7102241,0.49768668,0.0,0.47654507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000056097,0.0,0.0,0.5624862,0.0,0.0,0.0,0.17975181,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000186184,0.95046943,1.4007078,0.9325384,0.79635054,0.51810586,0.7346469,1.3553561,1.207301,0.8852563,0.0,0.95904547,0.0,0.76049805,0.95338917
ENSG00000136750,0.0,0.0,0.0,0.87857205,0.7513908,0.90283126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000167978,0.2720717,0.0,0.8946789,0.59384125,0.35273194,0.6534542,0.963309,0.90828127,1.1985713,0.0,0.51469576,0.0,0.7300907,0.84346116
ENSG00000118816,0.891261,1.3615375,1.9080486,1.9279871,1.8462834,1.673405,1.9693881,1.980261,1.8710736,0.0,1.8978415,1.4161198,1.538869,2.2100382
ENSG00000169554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3399511
ENSG00000163631,0.965078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000174173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21505398
ENSG00000013306,0.19658813,0.32021993,0.64335436,0.5717515,0.39281952,0.46316883,0.50004673,0.7917004,0.0,0.0,0.22617711,0.0,0.0,0.43535137
ENSG00000113558,0.61250454,1.0691514,1.6899402,1.517399,1.4622815,1.5461506,1.8106258,2.012126,1.8379545,0.0,1.3840301,1.3961244,1.2088245,1.9282128
ENSG00000166347,0.9471921,0.8498168,0.34192574,0.46292874,0.24526186,0.3602508,0.926414,1.2115744,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4160491
ENSG00000108091,0.0,0.0,0.0,0.0,0.0,0.0,0.3694017,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000100664,0.0,0.0,1.2064362,0.6285095,0.46012962,0.7385488,1.4537026,1.1725291,1.5336168,0.0,0.5253704,0.0,0.891696,1.2781081
ENSG00000124596,0.0,0.0,0.0,0.27947477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000213339,0.0,0.0,0.0,0.10595272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000171222,0.64714706,0.92582697,1.1752445,0.9494873,0.6752066,0.9930934,1.3963695,1.2019699,1.4208665,0.0,0.94265383,0.0,0.9799076,1.2353897
ENSG00000186591,0.0,0.0,0.0,0.15967555,0.0,0.0,0.26497096,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000129103,0.0,0.0,0.5088072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198938,3.7955985,3.5305624,4.651332,4.3689857,4.2967925,4.673673,4.5413017,4.4025435,3.9088292,4.562944,4.3399014,3.9471192,4.3535786,3.5713453
ENSG00000124570,0.20688641,0.12622806,0.0,0.30266193,0.0,0.0,0.0,0.5143571,0.0,0.0,0.0,0.0,0.0,0.274978
ENSG00000097033,0.0,0.22806269,0.8147336,0.5844639,0.35037857,0.42462477,0.7075268,0.6766171,0.7173766,0.0,0.43492866,0.0,0.0,0.7336005
ENSG00000255302,0.30639535,0.46101302,1.5166019,1.278854,1.0255501,1.4454932,1.448971,1.4637144,1.3627368,0.0,1.3779621,0.79209673,1.5466998,1.6625571
ENSG00000080371,0.0,0.0,0.5371134,0.23472208,0.0,0.0,0.47622713,0.0,0.0,0.0,0.0,0.0,0.23399925,0.0
ENSG00000112305,0.0,0.0,0.0,0.2129077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000113648,0.0,0.0,0.9321569,0.5870823,0.40493253,0.767317,0.9478985,1.1126741,0.63957477,0.0,0.5915635,0.0,0.65067923,0.77136815
ENSG00000182809,0.0,0.0,0.43793935,0.43800756,0.17593032,0.36230922,0.0,0.0,0.0,0.0,0.0,0.0,0.39106897,0.0
ENSG00000231925,0.0,0.0,0.0,0.0,0.0,0.0,0.44604123,0.71470666,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000152952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6022787
ENSG00000182759,0.0,0.0,0.0,0.28325185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000113068,0.0,0.0,0.0,0.20615016,0.0,0.0,0.39499635,0.5618535,0.0,0.0,0.0,0.0,0.0,0.41028962
ENSG00000127324,0.0,0.0,0.0,0.0,0.0,0.0,0.29926014,0.9146439,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000115091,0.0,0.0,0.0,0.102524586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37824535
ENSG00000149084,0.0,0.0,0.5152647,0.28807428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000103769,0.0,0.4108757,0.90491605,0.5749043,0.36838925,0.74129885,0.7726519,0.99556994,0.0,0.0,0.5570034,0.0,0.50558776,0.43844402
ENSG00000143761,0.7090007,0.8171942,1.4753764,0.9286773,0.72023106,1.0742843,1.5064118,1.3575954,1.7885385,0.0,1.1293304,0.0,1.112126,1.4116398
ENSG00000197696,0.0,0.0,0.0,0.0,0.0,0.0,0.27945155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000124374,0.35647362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000126261,0.0,0.0,0.0,0.19058774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44966307
ENSG00000125944,0.0,0.0,0.8441106,0.3392727,0.0,0.44054687,1.009111,0.90673834,0.97947717,0.0,0.0,0.0,0.51360095,0.8354567
ENSG00000172809,2.676331,3.1974459,2.5195467,2.5818436,2.666821,2.4287376,2.808917,2.7716517,2.6635256,1.8099265,2.9547386,3.058103,2.3058202,2.8766646
ENSG00000114209,0.0,0.0,0.0,0.11535903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000166922,0.0,0.0,3.567236,2.4107206,2.3083932,2.8257155,0.0,0.0,0.0,2.8956177,2.0608258,0.0,2.8061922,0.31521153
ENSG00000184281,0.0,0.0,0.0,0.21102712,0.0,0.0,0.2903136,0.0,0.0,0.0,0.0,0.0,0.0,0.31416458
ENSG00000126067,0.0,0.4477886,0.83165574,0.49824357,0.32191646,0.53139937,0.7165003,0.8205633,0.73567,0.0,0.29674864,0.0,0.0,0.91926503
ENSG00000100997,0.0,0.0,0.0,0.1914184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000130340,0.0,0.0,0.0,0.15362155,0.0,0.0,0.7063801,0.36245525,0.0,0.0,0.0,0.0,0.0,0.98207855
ENSG00000143819,0.16297463,0.0,0.0,0.0,0.0,0.0,0.0,0.539861,0.0,0.0,0.0,0.0,0.0,0.34101328
ENSG00000198682,0.0,0.0,0.0,0.23733573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000171988,0.0,0.0,0.53730553,0.22895676,0.0,0.34728035,0.5554642,0.0,0.0,0.0,0.0,0.0,0.0,0.28098404
ENSG00000143256,0.42825252,0.13971773,1.1316811,0.7221408,0.46081445,0.7404372,1.0451202,0.8940806,1.4384499,0.0,0.46449402,0.0,0.60678047,1.2478275
ENSG00000130520,0.0,0.24157369,0.83403575,0.6538969,0.43480748,0.5998032,0.26846692,0.8125656,0.0,0.0,0.0,0.0,0.0,0.34298426
ENSG00000117592,0.7394012,0.7542025,0.69762707,0.6556295,0.418272,0.5087278,0.94744885,0.9813852,1.140611,0.0,0.4657606,0.0,0.0,1.4805225
ENSG00000159884,0.0,0.0,0.5614649,0.41728798,0.06166654,0.36262798,0.0,0.44310632,0.0,0.0,0.0,0.0,0.0,0.2531345
ENSG00000063177,3.020596,3.4286265,2.905783,2.758419,2.7605596,2.695823,3.3930478,3.0272722,3.1412487,2.5958657,2.8799796,3.3514676,2.6203592,3.246317
ENSG00000182512,0.20839104,0.0,0.56788206,0.41105893,0.0,0.0,0.9687017,0.8090598,0.0,0.0,0.5953341,0.0,0.43421078,0.52068835
ENSG00000110536,0.0,0.0,0.0,0.0,0.0,0.0,0.35621086,0.52811027,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000183255,0.0,0.0,0.0,0.0,0.0,0.0,0.41509506,0.7638201,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000107731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56744623
ENSG00000112110,0.0,0.0,0.0,0.35167256,0.0,0.0,0.0,0.5141543,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000183722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40981185
ENSG00000112972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24309239,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000188529,0.0,0.0,0.6876184,0.3101549,0.0,0.36127704,0.6673819,0.57158357,0.33306497,0.0,0.0,0.0,0.26885533,0.61864626
ENSG00000136986,0.0,0.0,0.0,0.0,0.0,0.0,0.46499518,0.52261746,0.0,0.0,0.0,0.0,0.0,0.38288382
ENSG00000130522,2.0550928,0.6071267,2.2238955,1.0877318,0.68964756,1.1498977,2.2791295,1.5069813,2.2391136,2.6060214,2.018967,0.0,2.2189102,0.8764514
ENSG00000126267,0.976073,1.6574018,1.6339786,1.39294,1.3233802,1.4314382,1.6704185,1.9589136,1.3662362,0.0,1.404426,1.3753328,1.2457539,1.7034833
ENSG00000130748,0.0,0.0,0.6822772,0.48112544,0.34057492,0.54459107,0.6713072,0.85020363,0.0,0.0,0.46022934,0.0,0.5450931,0.38433525
ENSG00000128309,0.22628483,0.0,0.0,0.0,0.0,0.0,0.0,0.4866403,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000185624,1.9776862,1.618804,1.0864291,1.0974138,0.9251646,0.981559,1.0834625,1.2978303,0.58331376,0.0,1.0121064,0.0,1.0001919,1.4154111
ENSG00000078269,0.0,0.0,0.0,0.0,0.0,0.0,0.76856786,0.55972296,0.0,0.0,0.0,0.0,0.0,0.43166506
ENSG00000049323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8777201
ENSG00000100603,0.0,0.0,0.43725836,0.0,0.0,0.0,0.50238395,0.0,0.61898315,0.0,0.0,0.0,0.0,0.45397884
ENSG00000198242,2.7290301,3.5591433,2.8752818,2.932187,2.880587,2.7935784,3.0577612,3.0405943,3.0469754,2.568889,3.1530964,3.4594922,2.7519722,3.3596396
ENSG00000145247,0.20547226,0.8823415,0.8392215,0.8305508,0.55002725,0.83068955,1.355,1.49829,0.0,0.0,0.9779122,0.0,0.73378724,0.0
ENSG00000105968,0.0,0.0,0.5670057,0.46811837,0.30840063,0.43331254,0.7789308,0.8205633,0.0,0.0,0.0,0.0,0.0,0.56215394
ENSG00000124614,1.891546,2.6534753,1.6396979,2.120067,2.1343584,1.80841,2.219644,2.5584204,1.6993908,0.55318654,2.3661857,2.3051767,1.7494012,2.3921733
ENSG00000135018,0.0,0.0,0.0,0.17653196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000140374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2780124,0.0,0.0,0.0,0.0,0.0,0.41380912
ENSG00000106682,0.30175087,0.0,0.8219899,0.48953193,0.2752949,0.46704522,1.022164,0.7815185,1.094949,0.0,0.51654416,0.0,0.43469012,0.8919319
ENSG00000138448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45265105,0.0,0.0,0.0,0.0,0.0,0.11740256
ENSG00000088727,0.0,0.0,0.0,0.0,0.0,0.0,0.5885136,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000168672,0.0,0.0,0.0,0.0,0.0,0.0,0.3773473,0.3768652,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000128641,0.0,0.0,0.0,0.0,0.0,0.0,0.38844657,0.62875456,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134294,0.0,0.0,0.0,0.0,0.0,0.0,0.47620976,0.0,0.0,0.0,0.4964635,0.0,0.0,0.4552415
ENSG00000156113,0.0,0.0,0.69382286,0.4207442,0.0,0.20580953,0.0,0.0,0.0,0.0,0.0,0.0,0.28941756,0.0
ENSG00000177383,0.0,0.0,0.0,0.23758501,0.0,0.1997457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000123349,1.5852182,1.8818282,1.9037514,2.0673804,2.0239716,1.9190434,1.8598614,1.8810666,1.9627037,1.1622474,1.9086154,2.5205235,1.9294635,2.0438232
ENSG00000277443,0.5623563,0.31553096,0.9677137,0.46849358,0.37378424,0.44054687,0.5835084,0.7501799,0.0,0.0,0.41594273,0.0,0.65328836,0.9691601
ENSG00000168615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4734073,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000168090,0.0,0.0,0.40478712,0.3952969,0.0,0.38215622,0.0,0.5682135,0.0,0.0,0.0,0.0,0.0,0.5459626
ENSG00000165264,0.0,0.0,0.7683178,0.49362466,0.26395154,0.56741875,0.65141475,0.8696994,0.0,0.0,0.25890073,0.0,0.0,0.6915579
ENSG00000027697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2590101
ENSG00000126698,0.0,0.0,0.7768259,0.37560478,0.0,0.4704691,0.749451,0.74989104,1.0848501,0.0,0.0,0.0,0.0,0.91653156
ENSG00000137133,0.0,0.25564963,0.47051984,0.6032335,0.37788117,0.44610044,0.0,0.5182132,0.0,0.0,0.4204002,0.0,0.0,0.27589422
ENSG00000147853,0.0,0.0,0.4169438,0.24847716,0.0,0.17132294,0.41054553,0.641816,0.0,0.0,0.0,0.0,0.0,0.2606452
ENSG00000151388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40029424
ENSG00000163584,0.56745183,0.5637623,0.7172116,0.426131,0.0,0.34924674,1.0646785,0.92646,0.5703465,0.0,0.4101699,0.0,0.0,1.1838806
ENSG00000137507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2230505
ENSG00000136854,0.0,0.0,0.0,0.3583846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000137154,3.3538375,4.14342,3.0069218,3.221953,3.1518686,3.0688384,3.5619104,3.6287935,3.3395371,2.7302632,3.4582217,3.8714387,2.9237025,3.6261456
ENSG00000108848,0.0,0.0,0.49752247,0.27211985,0.0,0.17038946,0.28366703,0.0,0.0,0.0,0.0,0.0,0.0,0.38433123
ENSG00000188725,0.0,0.0,0.0,0.21086186,0.0,0.0,0.64046586,0.58407754,0.0,0.0,0.0,0.0,0.0,0.07048551
ENSG00000163170,0.0,0.0,0.6403595,0.5653432,0.40269297,0.46949044,0.0,0.5217528,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000150779,0.0,0.29550636,0.52109927,0.58998173,0.39947623,0.54783297,0.77098286,1.0313067,0.0,0.0,0.38306278,0.0,0.0,0.77384627
ENSG00000107937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44748265
ENSG00000170027,0.0,0.0,0.0,0.1714466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000186468,2.9656515,3.7796662,3.0809834,3.171549,3.1110334,3.0711672,3.5230994,3.4111688,3.4434185,2.7950306,3.1798105,3.9759598,2.8454518,3.7366314
ENSG00000122026,3.4726605,4.04185,3.2055328,3.3633647,3.3000736,3.262313,3.686441,3.6291988,3.518854,2.973732,3.7281718,4.165605,3.2258594,3.6219862
ENSG00000170835,3.785118,0.27494264,0.0,0.0,0.0,0.0,0.52871186,0.0,0.0,0.0,1.1093826,0.0,0.40378883,0.0
ENSG00000153774,0.0,0.0,0.48514754,0.391915,0.0,0.25720894,0.0,0.4013142,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000108826,0.0,0.0,0.0,0.21086186,0.0,0.0,0.0,0.55972296,0.0,0.0,0.0,0.0,0.0,0.51170087
ENSG00000109113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7939923
ENSG00000116473,0.0,0.0,0.0,0.0,0.0,0.0,0.5401752,0.60709697,0.6567145,0.0,0.0,0.0,0.0,0.57126856
ENSG00000067167,0.52003217,0.73144233,0.63607246,0.61525226,0.4304334,0.6201357,0.92304194,0.8696994,0.73545295,0.0,0.6789681,0.0,0.0,1.0617793
ENSG00000065621,0.0,0.0,0.0,0.27729857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263465,0.0,0.0,0.0,0.31148916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000158604,0.0,0.0,0.677665,0.51523757,0.37054378,0.5182132,0.26820877,0.0,0.0,0.0,0.3604119,0.0,0.0,0.0
ENSG00000111832,0.65115833,0.72488934,1.0993907,0.8663472,0.7207233,0.790909,1.0751102,0.9797888,1.2941192,0.0,0.76813185,0.0,0.58309656,1.126481
ENSG00000149806,2.492885,2.991273,2.7103353,2.639964,2.6953163,2.5668325,2.872278,2.8245218,2.9444273,2.2037158,2.6479928,3.4238806,2.353517,2.9810605
ENSG00000132823,0.0,0.0,0.0,0.0,0.0,0.0,0.33661237,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000013441,0.0,0.0,0.0,0.16207193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000067560,0.35505068,0.5717284,1.0834455,0.8895783,0.67276436,0.8552621,1.0079904,1.2101446,1.2556751,0.0,0.83748627,0.7042543,0.7582197,1.3083768
ENSG00000146223,0.0,0.0,0.6540631,0.2623181,0.0,0.17809545,0.44024444,0.25094673,0.0,0.0,0.0,0.0,0.0,0.42794588
ENSG00000090104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0996578,0.0,0.0
ENSG00000066697,0.0,0.0,0.0,0.0,0.0,0.0,0.36288798,0.0,0.0,0.0,0.0,0.0,0.0,0.33330327
ENSG00000168461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7543912
ENSG00000164266,5.378536,5.210741,0.0,0.0,0.0,0.0,1.5380316,1.1161828,0.0,1.4697453,2.1440787,0.0,1.7271558,0.0
ENSG00000112245,0.35585186,0.5610095,0.68384135,0.34795168,0.14758852,0.0,0.77590823,0.74997354,0.0,0.0,0.0,0.0,0.0,0.5399243
ENSG00000127445,0.0,0.0,0.6768549,0.62282383,0.4108398,0.59663266,0.4605422,0.5640008,0.0,0.0,0.27783185,0.0,0.0,0.52704847
ENSG00000095203,0.1934823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000148175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53910804,0.0,0.0,0.0,0.0,0.0
ENSG00000131504,0.0,0.0,0.0,0.0,0.0,0.0,0.48074907,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000168092,0.0,0.0,0.0,0.22274427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000093167,0.0,0.0,0.0,0.0,0.0,0.0,0.6516456,0.3323858,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000130332,0.21414569,0.4111801,1.1631314,0.78808665,0.625965,0.78548014,1.2659037,1.1801282,0.9568728,0.0,0.56976,0.0,0.6483636,0.95530987
ENSG00000167996,3.2065809,4.684817,3.683301,4.0129704,4.1184587,3.501684,3.7926483,4.1891823,3.6148787,3.3749092,3.7004647,5.027264,3.191847,4.9550047
ENSG00000185608,0.21671739,0.0,0.39080638,0.42833632,0.0,0.3454386,0.32021266,0.0,0.0,0.0,0.0,0.0,0.0,0.42269504
ENSG00000006042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.314831,0.0,0.0,0.0,0.0,0.0,0.4073521
ENSG00000168066,0.0,0.0,0.6245152,0.40270102,0.0,0.5220964,0.6875237,0.39372024,0.0,0.0,0.36389175,0.0,0.6198183,0.60302794
ENSG00000099956,0.0,0.0,0.28925753,0.23612802,0.0,0.0,0.0,0.539861,0.0,0.0,0.0,0.0,0.0,0.2754491
ENSG00000157557,0.0,0.0,0.0,0.0,0.0,0.0,0.27159202,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204435,0.0,0.0,0.0,0.38614497,0.0,0.0,0.4874671,0.7301464,0.0,0.0,0.0,0.0,0.0,0.5824679
ENSG00000112378,0.32257646,0.5586885,0.8865895,1.2541218,1.0070848,0.9867003,1.6704007,1.8177165,0.0,0.0,0.9869641,0.0,0.8054829,0.0
ENSG00000164346,0.5998032,0.9472679,0.85715115,0.7290893,0.47839224,0.68174547,0.9219074,0.89502114,0.0,0.0,0.5401747,0.0,0.32907438,0.88620543
ENSG00000110492,0.0,0.0,0.8052434,0.38866764,0.37861204,1.079645,0.0,0.8069234,0.0,0.0,0.0,0.0,0.0,0.45944557
ENSG00000136997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47325176
ENSG00000198898,0.0,0.0,0.6875201,0.49943334,0.27373546,0.54562664,0.8515624,1.0018975,0.0,0.0,0.3278438,0.0,0.24361612,0.66988707
ENSG00000160194,0.0,0.0,0.53407276,0.41870978,0.23118359,0.41135046,0.40805015,0.4866403,0.0,0.0,0.47141874,0.0,0.35351282,0.44418707
ENSG00000173436,0.22584116,0.4979594,1.0032719,0.7785959,0.6910611,0.880717,1.0272598,1.4563533,0.0,0.0,0.71525776,0.0,0.73378724,1.1982565
ENSG00000065054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48073646
ENSG00000171703,0.0,0.0,0.0,0.23472208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
