,AT2 cell,Antigen presenting cell (RPS high),B cell,B cell (Plasmocyte),Basal cell,CB CD34+,Chondrocyte,Dendritic cell,Endothelial cell,Endothelial cell (APC),Endothelial cell (endothelial to mesenchymal transition),Epithelial cell,Fetal chondrocyte,Fetal epithelial progenitor,Fetal mesenchymal progenitor,Fetal stromal cell,Fibroblast,M2 Macrophage,Macrophage,Mast cell,Mesothelial cell,Monocyte,Neutrophil,Neutrophil (RPS high),Sinusoidal endothelial cell,Smooth muscle cell,Stratified epithelial cell,Stromal cell,T cell,Thyroid follicular cell
GSTP1,0.7357132393738319,0.7408210100798771,0.0,0.0,0.7601972633394701,0.0,0.7361374785160196,0.0,0.0,0.0,0.0,0.0,0.0,0.7906728037472429,0.0,0.0,0.0,0.7241379310344828,0.0,0.0,0.0,0.0,0.0,0.8052065536893648,0.0,0.0,0.7286491599576227,0.0,0.0,0.7328420795243362
ARPC5,0.0,0.9655172413793104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9768572120830931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARF4,0.0,0.896551724137931,0.0,0.0,0.0,0.0,0.9146091280312374,0.0,0.0,0.0,0.0,0.0,0.9216694194695045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.938129201017577
STIP1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPS3A,0.46178793085032493,0.5352076600337851,0.52930257443724,0.459425726841236,0.0,0.5431234651598437,0.0,0.5412653294102899,0.0,0.0,0.5043989255510527,0.5201134167868515,0.45854614931961585,0.4482758620689655,0.0,0.0,0.0,0.45441967248916626,0.45864095359012996,0.49983162304450723,0.5110554407382834,0.0,0.0,0.6251351052317126,0.0,0.4514463646658536,0.0,0.0,0.5799771876170717,0.0
CHMP1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9655172413793104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9704969895297083
NDUFB8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CLIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9477687005338997,0.0,0.0,0.0,0.0,0.9310344827586207,0.0,0.0,0.0,0.0,0.0,0.9317024514592928,0.0,0.0,0.0,0.0,0.0,0.0
H2AZ2,0.0,0.9655172413793104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98516302067658,0.0,0.0,0.0,0.0,0.0,0.0
SEC11A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SPARCL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8813150730626337,0.8864008126587704,0.0,0.0,0.0,0.0,0.8620689655172413,0.8796617491491909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.893347861437962,0.0,0.0,0.0,0.0
RAB13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPS23,0.3815272758746969,0.4386784454871868,0.42738175597684136,0.3598504765280362,0.0,0.5151309494314522,0.0,0.41696329568994456,0.0,0.39498943501505357,0.4038112985676733,0.45018909100828497,0.0,0.0,0.4518562308673201,0.3448275862068966,0.0,0.3578848694932872,0.36726576500925523,0.420728901336933,0.40482225500304125,0.0,0.0,0.4926968401875989,0.38538735282832176,0.39498943501505357,0.0,0.36726576500925523,0.4152708053588867,0.0
KLF5,0.0,0.0,0.0,0.0,0.9667495632993763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9655172413793104,0.0,0.0,0.0
GCHFR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SFN,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBBP7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SDCBP,0.0,0.7241379310344828,0.0,0.0,0.0,0.0,0.7608973096156942,0.0,0.791924277256275,0.0,0.0,0.0,0.8111024108426325,0.0,0.0,0.0,0.7589131614257549,0.7536091722291092,0.7725789752499811,0.0,0.0,0.0,0.74062940170025,0.0,0.0,0.0,0.7607588356938856,0.0,0.0,0.0
RPL27,0.28286919100531216,0.3382844452200265,0.3726466914703106,0.27586206896551724,0.0,0.4038518400027834,0.0,0.32955741471257705,0.0,0.0,0.2953196496799074,0.38347168420923167,0.3009227493713642,0.0,0.35762011388252524,0.0,0.3120732780160575,0.2774621905951664,0.2872310363013169,0.32848595545209686,0.37228178155833275,0.34574955701828003,0.3140051529325288,0.462091692562761,0.3420176074422639,0.29051791182879744,0.0,0.0,0.3665382019404707,0.29297707615227536
FUS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUFIP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANKRD12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
COL3A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9655172413793104,0.9684602309917582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL9A3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAB31,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LTA4H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NACA,0.0,0.6244581403403446,0.0,0.0,0.0,0.6354207745913801,0.0,0.6014468916531267,0.6026632518603884,0.0,0.0,0.6385856537983335,0.6073147161253567,0.0,0.0,0.0,0.6102362562870157,0.589053345137629,0.0,0.0,0.6526376543373897,0.6303308421167834,0.5862068965517241,0.7117928081545336,0.6369411390403221,0.0,0.0,0.0,0.0,0.0
MSR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMOX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYL6,0.0,0.6227176333295887,0.0,0.0,0.6450713975676174,0.0,0.0,0.0,0.0,0.0,0.6820739959848339,0.653888581127956,0.0,0.0,0.6219538450241089,0.0,0.0,0.7014857140080683,0.6206896551724138,0.0,0.0,0.0,0.6647564378278009,0.6771728190882452,0.6404888855999914,0.7445819830072338,0.6334474682807922,0.0,0.0,0.0
APOE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNRNPA2B1,0.0,0.7712963100137382,0.0,0.0,0.7289829767983536,0.7484253665496563,0.7321079003399816,0.0,0.7304224289696792,0.0,0.0,0.0,0.7275708687716517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7394882358353714,0.0,0.0,0.7241379310344828,0.0,0.0,0.738044393473658
SNRPG,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAPSA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITGB2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAP1LC3B,0.0,0.8620689655172413,0.0,0.0,0.0,0.0,0.8842264968773415,0.0,0.8797424538382168,0.0,0.0,0.0,0.8878301649258055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8845395795230208
LAMP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARK7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT1A,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTSS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9335422351442534,0.9310344827586207,0.0,0.0,0.9358485628818644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S100A11,0.0,0.6896551724137931,0.0,0.0,0.7350232683379074,0.0,0.0,0.7177752297500084,0.0,0.0,0.0,0.0,0.7356182994513676,0.7587777499494881,0.7081962351141304,0.0,0.0,0.7981827567363607,0.7306727582010729,0.0,0.0,0.0,0.0,0.0,0.7453798631141926,0.0,0.7073637534832132,0.0,0.0,0.0
LRRFIP1,0.0,0.9655172413793104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9822414537955975,0.0,0.0,0.0,0.0,0.0,0.0
NPM1,0.0,0.0,0.0,0.0,0.8005984055584875,0.0,0.7851250726601173,0.0,0.7920876453662741,0.0,0.0,0.0,0.7662175606037008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7690890410850788,0.0,0.0,0.7597099522064472,0.0,0.0,0.7586206896551724,0.7683992735270796,0.0,0.0
CKLF,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.932943422218849,0.0,0.0,0.0,0.9365139192548292,0.0,0.0,0.9310344827586207
ELANE,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTSA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLU,0.0,0.9310344827586207,0.0,0.0,0.0,0.0,0.9547362574215593,0.0,0.0,0.0,0.0,0.0,0.9457017614923674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HCLS1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CKS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9655172413793104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718309579224422,0.0,0.0,0.0,0.0,0.0,0.0
TOMM7,0.0,0.8275862068965517,0.0,0.0,0.0,0.0,0.8719769510729559,0.0,0.0,0.0,0.0,0.8509632122927698,0.8422682367522141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8698120569360668,0.0,0.0,0.0,0.8689881357653387,0.0,0.0,0.0,0.0,0.0
MMP1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCEAL9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9655172413793104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9843242785026287
COMMD6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9062201072429789,0.0,0.0,0.9084578937497633,0.0,0.0,0.0,0.0,0.0,0.9108739043104237
SNHG29,0.0,0.7909259179542805,0.0,0.0,0.0,0.7913315892219543,0.0,0.0,0.0,0.0,0.0,0.7791847031691979,0.0,0.0,0.0,0.7586206896551724,0.0,0.0,0.0,0.0,0.8267736270509917,0.0,0.0,0.8407226657045299,0.0,0.0,0.7643634101440167,0.0,0.0,0.7936376394896671
TKT,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TPPP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THBD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSF5,0.0,0.0,0.0,0.0,0.0,0.9673622887710045,0.0,0.0,0.0,0.0,0.0,0.0,0.9655172413793104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIERCE1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTPRC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
RPL38,0.0,0.1851061829205217,0.24278331213983997,0.1593571161401683,0.21959583101601438,0.20302419004769162,0.17201306902129074,0.20091939178006402,0.2273607850074768,0.19821832303343148,0.0,0.2284613354452725,0.21834635529024848,0.13793103448275862,0.2564429558556655,0.2079727259175531,0.15910687323274283,0.15560526888946008,0.17274071635871097,0.22677587229630042,0.23946086086075882,0.17782620109360794,0.0,0.31311856878214867,0.0,0.20183501161378006,0.17742311337898517,0.21523769765064635,0.24077937931850038,0.24077937931850038
MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DDX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
S100A13,0.0,0.0,0.0,0.0,0.0,0.0,0.9310344827586207,0.0,0.0,0.0,0.0,0.0,0.933752598433659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9473106408941334
ENY2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SFTPC,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL23,0.43541421766938837,0.44905622252102556,0.4740817053564664,0.0,0.0,0.5352719939988235,0.0,0.4392825673366415,0.0,0.4250026776872832,0.41788372705722676,0.47440665549245375,0.0,0.0,0.45866283055009516,0.0,0.43827401358505774,0.41379310344827586,0.0,0.46684827475712215,0.511908037909146,0.44461276818966045,0.42958100088711443,0.5162436078334677,0.48237371650235406,0.0,0.0,0.0,0.45472414534667444,0.0
SQSTM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9655172413793104,0.0,0.0,0.9671716505083544
RPL36AL,0.0,0.0,0.5089475265864668,0.5254225751449322,0.5567906683888929,0.0,0.5339816479847349,0.0,0.5527174534468815,0.0,0.0,0.5469656463327079,0.5664507972783056,0.0,0.0,0.4827586206896552,0.0,0.4843469159356479,0.0,0.5410529210649687,0.5122011529988256,0.0,0.0,0.5021815526074377,0.5550110031818521,0.0,0.5263303662168568,0.5398960195738693,0.0,0.5277522720139602
RPL19,0.36520165616068345,0.4008173839799289,0.4173262797552964,0.34557454955988914,0.0,0.45696848425371894,0.0,0.41260793291289233,0.0,0.36230664623194725,0.37393954910081006,0.40711333628358515,0.37514221257176894,0.3454807524023385,0.44452882018582573,0.0,0.0,0.3458225521548041,0.3503747171369092,0.42076062745061416,0.3448275862068966,0.0,0.0,0.38744938373565674,0.0,0.36598108760241804,0.0,0.3545321000033411,0.4286288084654972,0.0
POMP,0.0,0.9486374300101708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9310344827586207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9453908122819046,0.0,0.0,0.0,0.0,0.0,0.0
LDHA,0.0,0.0,0.0,0.0,0.0,0.0,0.9462995631941433,0.0,0.9323097611295765,0.0,0.0,0.0,0.9310344827586207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NFKBIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9078657647659039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8994845131347919,0.8980829900708692,0.0,0.0,0.0,0.0,0.896551724137931,0.0,0.0,0.0,0.0,0.0
NOP56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TAGLN2,0.0,0.6604059174143034,0.0,0.0,0.0,0.6729745864868164,0.0,0.6716057021042396,0.6389833688735962,0.0,0.0,0.0,0.6624948115184389,0.6513776368108289,0.0,0.6206896551724138,0.0,0.6897561652907009,0.0,0.0,0.0,0.0,0.0,0.6472540230586611,0.6788406351516987,0.0,0.6352301877120445,0.0,0.6544699257817762,0.0
HMGB1,0.0,0.953967809677124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.941765269328808,0.0,0.0,0.9310344827586207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VCAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LSM5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000233705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
WASF2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPARC,0.0,0.0,0.0,0.0,0.0,0.0,0.876478256850407,0.0,0.0,0.0,0.8620689655172413,0.0,0.8935476109899324,0.0,0.865231166625845,0.8736813294476476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SELL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PFDN5,0.0,0.31850809064404717,0.3414601806936593,0.0,0.3216259582289334,0.3160889457012045,0.32679618021537515,0.3103448275862069,0.3383475213215269,0.0,0.0,0.3465879991136748,0.0,0.33087453554416524,0.4316910217548239,0.3795146716052088,0.0,0.31307091795164965,0.3249054715551179,0.0,0.33582443204419365,0.3943532129813885,0.0,0.32679618021537515,0.38338066791665965,0.3325437944510887,0.3124618386400157,0.3746049794657477,0.0,0.39109284302283975
TRAM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSL24D1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MFSD1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SF3B6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9655172413793104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9828002247317084
UBC,0.41930104946268015,0.44766970338492557,0.4547069339916624,0.4139846398912627,0.0,0.45525698004097775,0.0,0.5067414024780537,0.0,0.0,0.0,0.4221277483578386,0.0,0.41379310344827586,0.0,0.0,0.4541388071816543,0.42216373928662004,0.4684378977479606,0.46266304418958465,0.4293914971680477,0.5166782079071834,0.4753839003628698,0.48767591344899147,0.5375087405073231,0.0,0.0,0.0,0.5058387127415888,0.0
EMP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ELOC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEK,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHLDA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9655172413793104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9671822354711336
