,AT2 cell,Antigen presenting cell (RPS high),B cell,B cell (Plasmocyte),Basal cell,CB CD34+,Chondrocyte,Dendritic cell,Endothelial cell,Endothelial cell (APC),Endothelial cell (endothelial to mesenchymal transition),Epithelial cell,Fetal chondrocyte,Fetal epithelial progenitor,Fetal mesenchymal progenitor,Fetal stromal cell,Fibroblast,M2 Macrophage,Macrophage,Mast cell,Mesothelial cell,Monocyte,Neutrophil,Neutrophil (RPS high),Sinusoidal endothelial cell,Smooth muscle cell,Stratified epithelial cell,Stromal cell,T cell,Thyroid follicular cell
C1QA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.852663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS4A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7693136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BUD31,0.0,1.0207669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL13,3.0053785,2.9663243,3.1688046,2.6502724,0.0,2.6588748,0.0,3.2262008,0.0,2.7403724,3.0566666,3.322846,2.3710601,0.0,3.2390628,0.0,0.0,2.3368616,2.7149842,3.2112277,3.0090346,0.0,0.0,3.6518767,0.0,2.7269187,0.0,2.5402029,3.7453146,0.0
RHOA,0.0,2.4997401,0.0,0.0,0.0,2.0822465,0.0,2.37902,0.0,0.0,0.0,0.0,2.3710601,0.0,0.0,0.0,0.0,2.6166916,0.0,0.0,0.0,2.4388847,0.0,1.9820799,2.7269187,0.0,0.0,0.0,0.0,0.0
PCAT19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.596922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTSL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7635748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S100A6,2.8182807,0.0,0.0,0.0,3.0598898,0.0,0.0,0.0,0.0,0.0,3.0784814,1.0374523,1.9708331,0.0,0.0,0.0,0.0,3.7626176,0.0,0.0,0.0,0.0,0.0,0.0,2.5369806,0.0,3.2142794,0.0,0.0,0.0
RPL10A,0.0,3.2931151,2.7791758,0.0,2.8967934,2.0822465,2.348485,2.2585266,2.6782315,0.0,0.0,3.1030161,2.8716798,0.0,0.0,2.5605197,2.3231819,0.0,0.0,0.0,3.0540965,0.0,0.0,2.33321,2.2429469,2.5074797,2.4650664,2.7841485,2.5832353,2.4779685
IFITM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7444491,2.9053237,0.0,2.2135224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5462847,2.5832353,0.0,0.0,0.0,0.0
SSR4,0.0,0.0,0.0,3.4604871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S100A4,0.0,1.0380619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7698345,2.6309242,0.0,0.0,2.9085948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP5MJ,0.0,2.522923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.603848,0.0,0.0,0.0,0.0,0.0,2.4951432
HNRNPA3,0.0,1.1029018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTMA,2.6941612,3.6925519,3.0445225,0.0,2.4317546,2.9288952,0.0,2.9801917,2.2810905,2.9168253,2.9891067,2.9151745,2.3710601,3.3338428,3.010868,1.3245252,0.0,2.200788,2.61728,3.2158089,2.9678564,2.8607407,1.8876708,3.0598898,0.0,2.9713638,0.0,0.0,3.190889,0.0
DERL3,0.0,0.0,0.0,1.4321657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FLNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9820799,0.0,0.0,0.0,0.0,0.0,0.0
TK1,0.0,0.80858123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4992356,1.3245252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4162781,0.0,0.0,0.0,0.0,0.0,0.0
TCIM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4074361,0.0,0.0,2.3034856
COX7A2,0.0,2.569776,0.0,0.0,0.0,0.0,2.0592318,0.0,0.0,0.0,0.0,0.70511943,0.0,1.0485705,0.0,0.0,0.0,1.6770437,0.0,0.0,0.0,0.0,0.0,2.4162781,0.0,0.0,1.720094,0.0,0.0,2.4779685
EIF2S2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4162781,0.0,0.0,0.0,0.0,0.0,0.0
NDUFA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7524498,0.0,0.0,1.604655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNRNPK,0.0,2.1236687,0.0,0.0,1.6080039,1.6913382,0.0,0.0,2.1792939,0.0,0.0,0.0,2.3710601,0.0,0.0,1.2359946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33321,0.0,0.0,1.5861701,0.0,0.0,0.0
RPL37A,2.7834363,1.0380619,2.9539628,2.232477,0.0,2.5843675,0.0,2.7385666,0.0,2.603848,2.8923573,3.3487535,1.4081357,0.0,3.1709895,0.0,0.0,2.125207,0.0,3.3758314,3.008119,0.0,0.0,3.3649814,0.0,2.7862883,0.0,0.0,3.0637722,0.0
SON,0.0,0.0,0.0,0.0,0.0,0.0,1.8603423,0.0,0.0,0.0,0.0,0.0,2.1922622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1282532
PLAC8,0.0,1.8293481,2.4303355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.97665,0.0,0.0,0.0,0.0,0.0,0.0
LUM,0.0,0.0,0.0,0.0,0.0,0.0,2.3442135,0.0,0.0,0.0,3.2055328,0.0,0.0,0.0,3.2973788,0.0,2.7877176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.099142,0.0,0.0
RPS6,2.960883,3.5949173,3.1931264,2.7444491,2.676343,2.784861,0.0,3.2701943,2.260832,0.0,3.166625,3.3839078,2.1922622,0.0,0.0,0.0,0.0,2.1271577,2.549943,3.105571,3.402818,0.0,0.0,4.323972,3.189772,2.743088,0.0,1.9550512,3.7453146,2.5843675
PCBP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9843411,0.0,0.0,0.0,0.0,0.0,0.0
S100A1,0.0,0.0,0.0,0.0,0.0,0.0,2.0915222,0.0,0.0,0.0,0.0,0.0,1.9708331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANXA1,0.0,3.1267924,0.0,0.0,2.765818,0.0,0.0,2.6273441,0.0,0.0,0.0,2.0911703,0.0,2.5051079,0.0,1.3245252,2.478969,3.0478618,0.0,3.250913,2.3763583,3.010868,3.0170841,3.47473,2.612389,0.0,3.5853841,0.0,3.1601174,0.0
CD9,0.0,0.0,0.0,0.0,2.6032693,0.0,2.0877988,0.0,0.0,0.0,0.0,0.0,1.9708331,0.0,0.0,0.0,0.0,2.0468006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3649213,0.0,0.0,2.5843675
CXCL16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.889313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSMB5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4081357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CALCRL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.299441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEC11C,0.0,0.0,0.0,2.3132746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTF3,0.0,3.0858135,0.0,0.0,0.0,2.0822465,0.0,0.0,0.0,0.0,0.0,2.2234519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5095534,0.0,0.0,2.33321,0.0,0.0,0.0,0.0,0.0,0.0
HNRNPDL,0.0,2.522923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL6ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4819784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.297024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAB7A,0.0,0.80858123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3034856
CTSH,2.9944983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSPH1,0.0,2.686037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3710601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9820799,0.0,0.0,0.0,0.0,0.0,0.0
EID1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4081357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLPP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4081357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS4A6A,0.0,1.3522553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MORF4L2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1922622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERPINA1,0.0,0.0,0.0,0.0,0.0,0.0,2.361434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.473518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPS2,2.600378,2.0588288,2.964363,0.0,2.4759707,3.0941021,0.0,2.6663167,2.7567935,2.6108298,0.0,2.4769979,2.591764,0.0,2.6980278,0.0,0.0,1.9729624,0.0,0.0,2.7526596,0.0,0.0,3.2592993,0.0,0.0,2.0965147,2.4719892,2.609662,2.3034856
MMP3,0.0,0.0,0.0,0.0,0.0,0.0,4.2616944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.528447,0.0,0.0,0.0,2.7998166,1.1912912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IFITM3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0940146,3.1345382,3.1158116,3.3386161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7424083,0.0,0.0,0.0,0.0,2.7735267,0.0,2.9118779,0.0,0.0
ACTB,0.0,3.2428226,0.0,0.0,2.3884246,0.0,0.0,3.0618289,0.0,0.0,0.0,0.0,2.1922622,0.0,0.0,0.0,0.0,3.4451828,0.0,0.0,0.0,0.0,2.7665172,0.0,2.766516,2.6852047,0.0,0.0,3.0090346,0.0
STOM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.345066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1127753,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRP9,0.0,0.80858123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TGFBR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.478969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BANF1,0.0,1.0207669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD63,2.7084236,0.80858123,0.0,0.0,2.6249661,0.0,2.6864786,2.4523587,2.478969,2.078567,2.5934799,2.532174,1.9708331,0.85131204,2.978419,2.4588072,3.105571,3.093432,2.7032104,3.1096535,2.387057,0.0,2.6861615,2.33321,2.5369806,2.7367644,2.4961646,3.1282532,0.0,0.0
TPSB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.364882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEPTIN7,0.0,1.1029018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GZMH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7512858,0.0,0.0,0.0,0.0,0.0
TIMP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0008287,0.0,0.0,3.2799878,3.9793026,0.0,0.0,0.0,0.0,3.640004,0.0,0.0,0.0,0.0,0.0,0.0,3.2250404,0.0,0.0
HLA-DRB1,0.0,1.0207669,2.9539628,0.0,0.0,0.0,0.0,4.062903,2.5369806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7030933,2.9873166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNAJB1,0.0,1.0207669,2.6166916,0.0,0.0,0.0,0.0,2.4427123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2721195,0.0,0.0,0.0,0.0,0.0,2.9626215,2.1848853,2.33321,3.721409,0.0,0.0,0.0,2.8907495,0.0
MATN3,0.0,0.0,0.0,0.0,0.0,0.0,2.549943,0.0,0.0,0.0,0.0,0.0,2.8279583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7246255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPS12,3.0735521,3.413556,3.222724,0.0,0.0,2.5843675,0.0,3.0256717,0.0,0.0,2.9731224,3.8491094,0.0,0.0,0.0,0.0,0.0,2.2791204,2.07308,2.9069579,3.8281524,0.0,0.0,3.4496005,0.0,0.0,0.0,0.0,3.4990969,0.0
PABPC1,0.0,3.1436477,0.0,0.0,0.0,3.3649814,0.0,2.913524,0.0,0.0,0.0,2.5911152,0.0,0.0,0.0,0.0,0.0,2.0383325,2.6663167,2.8971977,2.6807609,3.1451097,2.5074797,3.0637722,2.97665,0.0,0.0,0.0,2.6877544,0.0
SP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3034856
GLUL,0.0,0.80858123,0.0,0.0,0.0,1.6913382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7637272,2.6166916,0.0,3.0696275,0.0,0.0,0.0,0.0,2.5369806,0.0,1.8869339,0.0,0.0,0.0
KRT8,0.0,0.0,0.0,0.0,2.6638298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5753508,0.0,0.0,0.0
SFRP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1222901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTR3,0.0,1.2359946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4951432
ROMO1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7307138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YWHAE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4081357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3034856
HSPA1A,0.0,1.5248079,2.5168512,0.0,0.0,0.0,0.0,2.7995265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.229691,0.0,0.0,2.7512858,0.0,0.0,0.0,0.0,0.0
SKP1,0.0,1.0207669,0.0,0.0,2.3260965,0.0,2.4322278,0.0,0.0,0.0,0.0,0.0,2.1922622,2.656464,0.0,1.134282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0598898,0.0,0.0,2.2276616,0.0,0.0,2.4951432
ZFP36L2,0.0,2.0588288,0.0,0.0,0.0,0.0,0.0,0.0,2.049153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6506809,0.0,0.0,0.0,3.0464292,2.4951432
ANXA2,0.0,3.345808,0.0,0.0,3.2887669,0.0,0.0,2.848401,0.0,0.0,2.5137157,2.7240038,0.0,3.1149495,0.0,1.4061886,2.9460983,3.620698,2.2803018,0.0,2.4427123,2.580975,0.0,0.0,2.163801,0.0,2.5753508,0.0,0.0,0.0
NEAT1,0.0,0.0,0.0,0.0,0.0,2.2654624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCGRT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7081518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATOX1,0.0,2.2508736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33321,0.0,0.0,0.0,0.0,0.0,0.0
IL6,0.0,0.0,0.0,0.0,0.0,0.0,2.5900514,0.0,2.5252688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.945387
UPP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.649661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAPTM4A,0.0,0.0,0.0,0.0,0.0,0.0,2.364048,0.0,0.0,0.0,0.0,0.0,2.1922622,0.0,2.4992356,0.0,2.8732533,0.0,0.0,0.0,1.843137,0.0,0.0,0.0,0.0,0.0,0.0,2.0095484,0.0,2.5843675
CHI3L2,0.0,0.0,0.0,0.0,0.0,0.0,2.502318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBX1,0.0,0.80858123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4081357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33321,0.0,0.0,0.0,0.0,0.0,0.0
ARHGDIB,0.0,2.3157134,0.0,0.0,0.0,0.0,0.0,1.8979421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1268322,0.0,2.3657956,0.0,2.6225934,2.705162,3.0598898,2.2429469,0.0,0.0,0.0,3.0974605,0.0
GNAS,0.0,1.0380619,0.0,0.0,0.0,2.0822465,0.0,0.0,2.2779405,0.0,0.0,0.0,2.1922622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0709567,0.0,0.0,0.0,0.0,0.0,2.4379303,0.0,0.0,2.4951432
CYCS,0.0,0.0,0.0,0.0,2.4895487,0.0,2.361434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1282532
MPO,0.0,3.5605702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.152271,0.0,0.0,0.0,0.0,0.0,0.0
FSTL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.134282,2.7805936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NPC2,3.713572,1.0207669,0.0,0.0,0.0,2.2654624,0.0,2.4709966,1.8276424,0.0,0.0,1.9985261,0.0,0.0,2.3545027,2.7307138,0.0,2.6237786,2.8109076,0.0,0.0,2.1123252,0.0,2.412569,0.0,0.0,0.0,0.0,0.0,2.4779685
UQCRB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1838276,2.8716798,0.0,0.0,2.3702765,0.0,0.0,0.0,0.0,2.2493703,0.0,0.0,0.0,0.0,0.0,1.8489773,0.0,0.0,2.7905834
SERPINB5,0.0,0.0,0.0,0.0,2.5163279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCN1,0.0,0.0,0.0,0.0,0.0,0.0,2.0996513,0.0,0.0,0.0,0.0,0.0,3.0145464,0.0,0.0,1.3245252,0.0,0.0,0.0,0.0,1.9125514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4779685
RPS26,0.0,2.754929,0.0,1.8798423,2.5849342,2.2878242,2.5012891,0.0,2.3182132,0.0,0.0,2.4870229,0.0,0.9200057,3.083438,3.0304542,0.0,1.5547979,0.0,0.0,2.302675,0.0,0.0,0.0,0.0,0.0,2.0157268,0.0,0.0,2.4779685
SERPING1,0.0,0.0,0.0,0.0,0.0,0.0,2.2388175,0.0,0.0,0.0,0.0,2.9591746,0.0,0.0,0.0,0.0,0.0,2.8050528,0.0,0.0,2.7711837,0.0,0.0,0.0,0.0,0.0,0.0,2.8197627,0.0,0.0
TNFAIP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.208684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1416118,0.0,0.0,0.0
EEF2,0.0,1.0380619,0.0,0.0,0.0,0.0,0.0,0.0,2.345066,0.0,0.0,0.0,0.0,0.0,0.0,1.134282,0.0,0.0,0.0,0.0,2.5889115,0.0,0.0,0.0,0.0,0.0,2.1136038,0.0,0.0,0.0
COL5A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3245252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000257698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9820799,0.0,0.0,0.0,0.0,0.0,0.0
