,B cells,CD16+ NK cells,CD16- NK cells,CD4 T cells,Central venous LSECs,Cholangiocytes,Classical monocytes,DC1,DC2,Fibroblasts,Immune mix,Inflammatory macrophages,Interzonal hepatocytes,MAIT cells,Macrophages,Migratory DCs,NK cells,Neutrophils,Non-classical monocytes,Non-inflammatory macrophages,Pericentral hepatocytes,Periportal LSECs,Periportal hepatocytes,Plasma cells,Portal endothelial cells,Stellate cells,Tem/Temra cytotoxic T cells,Tem/Trm cytotoxic T cells,pDC
CUX1,0.0,0.0,0.0,0.0,0.0,0.9808945,0.0,0.0,0.0,1.0310748,0.0,0.0,0.9198757,0.0,1.2677839,0.0,0.0,0.0,0.0,0.0,1.5146616,0.0,0.0,0.0,0.0,1.2252456,0.0,0.0,0.0
CUX2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7119071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0393658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXADR,0.0,0.0,0.0,0.0,0.0,1.0406007,0.0,0.0,0.0,0.0,0.0,0.0,0.29286152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72657776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5424855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7703147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1827118,0.8803657,0.0,0.0,1.3082745,0.0,0.0,0.0,0.6725117,0.0,0.0,0.7816043,1.343411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9083033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7708996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.563105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCR3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8519907
CXCR4,2.6656053,2.1053293,1.6906164,2.6419966,0.0,0.0,1.6759837,1.7673912,2.435431,0.0,0.0,2.1510334,0.0,2.9867206,0.0,2.8894165,0.0,2.9462411,2.237041,1.1071861,0.0,0.0,0.0,1.801619,0.0,0.0,2.5704684,2.8725972,2.9446557
CXCR6,0.0,0.0,1.1077621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXXC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93936664
CYB561A3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1362482
CYB5A,0.0,0.0,0.0,0.0,0.0,1.3193135,0.0,0.0,0.0,0.0,0.0,0.0,2.1423757,0.0,0.0,0.3650175,0.0,0.0,0.0,0.0,2.1549854,0.0,1.9197997,0.0,0.0,0.0,0.0,0.0,0.0
CYB5R3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9809859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7269846,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYBA,2.4523587,2.9513814,2.2421947,1.9207107,0.0,0.0,3.0874224,2.5165153,2.7516966,0.0,0.0,2.8117929,0.0,2.099337,0.0,1.7794839,0.0,0.63352585,3.095041,3.3718839,0.0,0.0,0.0,2.8980904,0.0,0.0,2.590384,2.3195972,3.139386
CYBB,0.0,0.0,0.0,0.0,0.0,0.0,1.1019568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97968495,1.6150188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0180244
CYC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47838062,0.6706798,0.0,0.0,0.0,0.0,0.0,0.0,0.51840615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYCS,0.0,0.0,1.0865593,0.0,0.0,0.0,0.0,0.9001899,1.0520751,0.0,0.0,0.9577819,0.0,0.0,0.0,1.0160999,0.0,0.0,0.9522008,0.78366643,0.0,0.0,0.0,0.9613199,0.0,0.0,0.0,0.0,0.0
CYP27A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89077353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9177369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYP2A6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25164396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69337225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYP2B6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2446617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8839943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYP2C8,0.0,0.0,0.0,0.0,0.0,0.99511296,0.0,0.0,0.0,1.1449375,0.0,0.0,2.2135568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8526623,0.0,2.3605642,0.0,0.0,1.3614675,0.0,0.0,0.0
CYP2C9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1487529,0.0,0.0,2.1729455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.711042,0.0,2.0596297,0.0,0.0,0.0,0.0,0.0,0.0
CYP2E1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3630885,0.0,0.0,1.8467326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5908468,0.0,1.9027799,0.0,0.0,0.0,0.0,0.0,0.0
CYP39A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47165594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYP3A4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7476679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.883304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYP3A43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7010652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYP3A5,0.0,0.0,0.0,0.0,0.0,2.5490108,0.0,0.0,0.0,0.0,0.0,0.0,3.07332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0400388,0.0,2.8622952,0.0,0.0,1.0378547,0.0,0.0,0.0
CYP4A11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8346624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8117784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYP4F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4770043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9233699,0.0,0.9203297,0.0,0.0,0.0,0.0,0.0,0.0
CYP8B1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6228679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59400475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYTH1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28000626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYTH4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83249104
CYTIP,0.0,1.6372061,1.4836247,1.341313,0.0,0.0,0.0,0.6834409,0.96013844,0.0,0.0,0.69955826,0.0,1.4498893,0.0,1.116412,0.0,0.0,1.7169267,0.0,0.0,0.0,0.0,0.33312556,0.0,0.0,1.4823081,1.378878,0.0
DAAM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.007175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.738663,0.0,0.0,0.0,0.0,1.6843324,0.0,0.0,0.0
DAB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2660908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DACH1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.043489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5126121,0.0,0.0,0.0
DAD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6746519,0.68203545,0.0,0.0,0.67180234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7473968,0.0,0.0,0.0,1.3352443,0.0,0.0,0.0,0.0,1.2115744
DAPK1,0.0,0.0,0.0,0.0,0.8182209,1.0302986,0.0,0.0,0.0,1.5846357,0.0,0.0,0.0,0.0,0.9127103,0.0,0.0,0.0,0.0,0.0,0.80207497,0.0,0.0,0.0,0.0,0.9810376,0.0,0.0,0.0
DAPP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4857484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5775559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAZAP2,0.0,0.0,0.0,0.0,0.0,0.0,1.2195004,0.47980922,0.79648423,0.0,0.0,0.7730912,0.0,0.0,0.0,0.92392266,0.0,0.0,1.1106558,0.89017296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9956506
DBI,0.0,1.4372827,1.2729452,0.0,0.0,0.0,1.2796497,1.4643211,1.7140613,0.0,0.0,1.5565677,0.38624376,0.0,0.0,1.9852686,0.0,0.0,1.1053575,1.1415894,0.0,0.0,0.0,0.68448615,0.0,0.0,0.0,0.0,1.8896309
DBNL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7620183,0.5698447,0.0,0.0,0.0,0.0,0.0,0.0,0.9286561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7694043
DCAF5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39793843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DCAF6,0.0,0.0,0.0,0.0,0.0,0.8490541,0.0,0.0,0.0,0.0,0.0,0.0,1.0331879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5663623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DCDC2,0.0,0.0,0.0,0.0,0.0,1.6292971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DCK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1677774
DCN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5782366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2761012,0.0,0.0,0.0
DCUN1D4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5928534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DCXR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89371777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84016204,0.0,0.670493,0.0,0.0,0.0,0.0,0.0,0.0
DDAH1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.724591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.817055,0.0,0.0,0.0,0.0,1.1400679,0.0,0.0,0.0
DDI2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4860855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83223426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DDIT4,0.0,1.9547044,1.6352079,1.1118522,0.0,0.0,0.0,1.6845896,1.7282976,0.0,0.0,1.2060535,0.0,1.3603895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6729387,0.0,0.0,1.3139167,1.074856,2.0590827
DDOST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2195559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0263972,0.0,0.0,0.0,0.0,0.0
DDX17,1.0134181,1.2404019,1.3199162,0.0,1.8531699,1.7398068,0.0,0.7097797,0.7061856,2.1102068,0.0,0.0,1.0994854,0.0,1.3972406,0.7263253,1.7642162,0.0,0.0,0.8206596,1.4416412,1.1974527,0.0,0.6123173,1.479378,2.0622213,0.0,0.0,1.2666855
DDX21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62415314,0.88032436,0.0,0.0,0.75085866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DDX3X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09453851,0.0,0.0,0.0,0.0,0.0,0.0,1.0788116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DDX46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45531982,0.5051884,0.0,0.0,0.0,0.0,0.0,0.0,0.6264549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DDX5,2.0322583,2.3348935,2.33153,2.0574436,1.5354692,1.3194139,1.7265224,1.5588975,1.8262203,1.0883201,0.0,1.7878811,1.0154235,2.1752481,1.4711869,2.0463395,2.1669548,0.0,1.7311599,1.6985071,1.0052038,1.916002,0.0,1.5205237,1.8056433,1.3551348,2.2247128,2.3063965,2.0510402
DECR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60286254,0.7102256,0.0,0.0,0.0,0.8119211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0054374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95066476,0.9856498,0.0,0.0,0.8758247,0.0,0.0,0.0,0.6024134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DENND1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7627742,0.0,0.0,0.45737085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3002373,0.0,0.0,0.0,0.0,0.8114166,0.0,0.0,0.0
DENND1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49967283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6420078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DENND4A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1796342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3446593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DENND4C,0.0,0.0,0.0,0.0,1.6666023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5227572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DENND5B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8481797,0.0,0.0,0.7800518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2579658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DERA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5629902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DERL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6448395,0.0,0.0,0.0,0.0,0.0
DERL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0280447,0.0,0.0,0.0,0.0,1.5967594
DHCR24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2991779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90432966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHFR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14413202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHRS3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7312858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72297674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHRS7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9742111
DHRSX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30484515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6632486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHTKD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79279965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.20136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DIAPH1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7181659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9423192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DIAPH2,0.0,0.0,0.0,0.0,0.0,0.9744427,0.0,0.0,0.0,1.4790292,0.0,0.0,1.1338842,0.0,0.77868307,0.0,0.0,0.0,0.0,0.0,1.869486,0.0,0.0,0.0,0.0,1.6965334,0.0,0.0,0.0
DICER1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54048884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DIP2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6880121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.271389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DIP2C,0.0,0.0,0.0,0.0,0.0,0.77923626,0.0,0.0,0.0,1.1534047,0.0,0.0,0.44004464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0546007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DIS3L2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40429372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DLG1,0.0,0.0,0.0,0.0,0.0,0.8789837,0.0,0.0,0.0,0.6694814,0.0,0.0,0.86513495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4128195,0.0,0.0,0.0,0.0,0.9740058,0.0,0.0,0.0
DLG2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7023492,0.0,0.0,0.8836789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7817261,0.0,0.0,0.0,0.0,1.9594893,0.0,0.0,0.0
DMD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8333695,0.0,0.0,0.641816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3603895,0.0,0.0,0.0,0.0,2.977145,0.0,0.0,0.0
DMGDH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.130234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8486466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DMXL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76816285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNAH14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66537726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNAJA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74728787,0.7297316,0.0,0.0,0.0,0.0,0.0,0.0,0.8389305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9431801
DNAJB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1994216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNAJB11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8063768,0.0,0.0,0.0,0.0,0.0
DNAJB6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53113955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1195586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNAJB9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.012776,0.0,0.0,0.0,0.0,0.0
DNAJC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57776123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75612545,0.0,0.0,0.78465855,0.0,0.0,0.0,0.0,0.0
DNAJC15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9415555,0.7541031,0.0,0.0,0.0,0.0,0.0,0.0,0.81123775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNAJC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3700959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.551443,0.0,0.0,0.0,0.0,0.0
DNAJC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67695177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6664124
DNAJC7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91924083
DNAJC8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5214189,0.5163336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNASE1L3,0.0,0.0,0.0,0.0,3.1630042,0.0,0.0,2.3736515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.210066,0.0,0.0,2.9218,0.0,0.0,0.0,0.0
DOCK1,0.0,0.0,0.0,0.0,0.0,0.7704083,0.0,0.0,0.0,1.438998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62644506,0.0,0.0,0.0,0.0,0.9646967,0.0,0.0,0.0
DOCK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1792687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DOCK4,0.0,0.0,0.0,0.0,1.7512681,0.0,0.0,0.0,0.0,1.0938352,0.0,0.0,0.6517123,0.0,1.3137288,0.0,0.0,0.0,0.0,0.0,1.3372084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DOCK5,0.0,0.0,0.0,0.0,0.0,1.1146647,0.0,0.0,0.0,0.0,0.0,0.0,0.94867206,0.0,0.89706254,0.0,0.0,0.0,0.0,0.0,1.159827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DOCK8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1763496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DOK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6247655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DPH6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75346756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
