,Arterial endothelial cells,BEST4+ enterocytes,Capillary endothelial cells,Colonocytes,Cycling B cells,Cycling/Secretory TA,DC1,DC2,Enterocytes,Enteroendocrine cells,Follicular B cells,Follicular helper T cells,Germinal center B cells,Glia,Goblet cells,ILC,Immature goblet cells,Intestinal macrophages,Lymphatic endothelial cells,Macrophages,Mast cells,Memory B cells,Monocytes,Myofibroblasts,NK cells,Naive B cells,Paneth,Pericytes,Plasma cells,Regulatory T cells,Stem cells,Stromal 1,Stromal 2,Stromal 3,TA,Tcm/Naive helper T cells,Tem/Effector helper T cells,Tem/Trm cytotoxic T cells,Trm cytotoxic T cells,Tuft cells,Type 1 helper T cells,Type 17 helper T cells,Venous endothelial cells,gamma-delta T cells
ENSG00000108107,0.022115186203357784,0.012769807216733,0.016346590463505235,0.0008264253305834393,0.2144138078356898,0.09706929811211519,0.12137109179829442,0.12465812716373177,0.03007038388141366,0.05532226312992185,0.1741239220597023,0.17770169779311779,0.23351579350094462,0.0,0.042573687642119655,0.09275148497071377,0.048049330711364746,0.08109099920405897,0.04111620575882668,0.07738472140112589,0.03692419584407363,0.1631750506024028,0.08944307094396547,0.010693967342376709,0.0780333114224811,0.18253874362901198,0.036523957585179526,0.0017846101938292038,0.0014020107513250306,0.14623338677162348,0.12009973581447157,0.04069229336672051,0.03367093690606051,0.04107749600743139,0.04968129756838777,0.17228802414827568,0.12987813700077144,0.13891616810199825,0.1399416299753411,0.02017170606657516,0.14768488601196644,0.17033866117166918,0.04364936434945395,0.16090062329935473
ENSG00000162244,0.01779089556183926,0.006541755310324735,0.008897942165995753,0.0006481852642325468,0.134049724700839,0.14745249443275985,0.09811868362648543,0.10013908563658248,0.032522212627322175,0.026265694651492807,0.16582930503889573,0.1048297688018444,0.11615891927896543,0.0,0.03378012707067091,0.06800375289695207,0.08714027183000432,0.026281855827154116,0.049782219321228734,0.03116860777832741,0.07839570211809735,0.12987356407697812,0.04137163799862529,0.02032997719077177,0.05904973107714986,0.17371179613956186,0.01246593857920447,0.0039246913998626,0.0030888374461684118,0.10520346358765004,0.14710058722385141,0.06966189450995866,0.05235110188639441,0.040771957053694616,0.0380562516145928,0.17084290953569634,0.11717248101567113,0.052388375581696976,0.09911044115243955,0.006727712098942246,0.07381553843963978,0.10107878335686617,0.03741295670354089,0.09543181713237318
ENSG00000100316,0.014567096566045008,0.0,0.051206974096076434,0.00043928900430368825,0.19575439774712852,0.1891938004382821,0.11501736419145452,0.11047456846680752,0.004854223062825757,0.0674017071723938,0.22187582559363786,0.1342193040736886,0.12927332035330838,0.05632723209469817,0.018133508604626324,0.12240239215451618,0.10520996188008508,0.019244616807893265,0.016623531663140585,0.042942159397657526,0.12332792892012485,0.15643792790035868,0.0465258096539697,0.06598566160645596,0.12276228499966998,0.13498920479486154,0.007919459841972174,0.012908888417620992,0.06700913573420325,0.17836891773135163,0.10539655768594076,0.17246971712555997,0.11798095425894094,0.015289324660633886,0.06768839165221813,0.22677272835443185,0.25651739225831144,0.14733786777008412,0.19002370224442594,0.00925482566966567,0.14313590803811715,0.17212311057157295,0.04347534373749134,0.07449313097221907
ENSG00000156482,0.03824044937311217,0.007293726122656534,0.015601446462232013,0.0,0.11911242923071218,0.04586039587508801,0.09280607450840085,0.10414285853851674,0.02096745302510816,0.06632408291794532,0.20330595415691996,0.23549496850302054,0.13355664874232093,0.004395586113597072,0.0372512700945832,0.13627859880757887,0.039466216120609014,0.04175821431847506,0.10650895362676577,0.034754941629809,0.10463638776956602,0.23313230276107788,0.04364604173704635,0.02967152761858563,0.0941296095071837,0.2225777409797491,0.07615715265274048,0.02402443802633951,0.004444093205208002,0.14115063395611074,0.17315538816673812,0.04442491226418074,0.021633383839629417,0.08359749095384465,0.026408141435578812,0.23203469154446624,0.117332914540934,0.11502566864324171,0.13818993679312772,0.018712192080741704,0.16990317577539488,0.16373215026633683,0.06961213156234386,0.16891555592071178
ENSG00000071082,0.0008444675179414971,0.0007713506388109784,0.06380673064741978,0.004273797190466592,0.24504406923471495,0.2242182021917299,0.24181966448939124,0.19480657161668288,0.0,0.026634713938069897,0.3127417578253635,0.22638839067414748,0.1949750961259354,0.02698801839074423,0.03474887165912362,0.22306206614472146,0.2266197454097659,0.07791939308477003,0.020554093427436297,0.1295639248781426,0.21954441902249358,0.2613884349202001,0.1132702910622885,0.06865276708159336,0.20802213424860044,0.23013217504634415,0.01303157695504122,0.0017159234645754793,0.02417828315912291,0.241127984468327,0.09046711478122445,0.18403411743252776,0.1576645485190458,0.018249410529469334,0.125352892764779,0.3241638693698617,0.2791744151780772,0.2226550994917404,0.24319454126579818,0.008462789446808571,0.27685546875,0.28893154166465584,0.04858589172363281,0.07139174328293911
ENSG00000144713,0.030441840027653894,0.003575090752091519,0.027147817057232525,0.0,0.11524714980014535,0.12790718189505643,0.10302701800368554,0.10486870588258256,0.009623950303987015,0.028873930143755534,0.18122072691141172,0.17501716419707897,0.10720828244852465,0.011247914890910303,0.0339976895687192,0.10168668835662133,0.09998318067816801,0.035541815813197646,0.05337722356929336,0.046146918174832366,0.12427094093588896,0.1743380163991174,0.056014798408330874,0.025347763715788375,0.08109610718350078,0.16735983172128366,0.024659406307131745,0.01893991093302882,0.011006335879481115,0.14219134214312532,0.10947250626807989,0.07961345273394917,0.05194920301437378,0.0433457521505134,0.06225382865861405,0.20762048072593156,0.18099152348762335,0.09777281727901725,0.14329653285270513,0.00622966677643532,0.14172831385634665,0.1571864277817482,0.07182723838229511,0.09295608415160068
ENSG00000109475,0.029620296733323916,0.004679596701333689,0.01689033591470053,0.0,0.11810464775839517,0.05143684426019358,0.07474731705909551,0.10510829437610715,0.02151362979134848,0.0261235375737035,0.2121405005455017,0.18720962141835412,0.091488451458687,0.0028152950974397882,0.02911021404488142,0.11684248059294945,0.0670381091361822,0.0444924415544022,0.05528423120809156,0.0355905017187429,0.17069710964380308,0.16653145052665888,0.03912398011185402,0.020094038442123766,0.06621746684229651,0.17187130451202393,0.03892412019330402,0.024199154487876004,0.010067632031995196,0.14121093583661457,0.13208317063575567,0.049602715081946795,0.027992628341497378,0.03751541986021885,0.07405441860819972,0.2360277397688045,0.1208628956661668,0.09687312397845955,0.124187825724136,0.006285293157710586,0.16728852377381437,0.18191415348718332,0.07564682461494623,0.07365106566007747
ENSG00000136942,0.01488719152849774,0.0028607096782950468,0.026940008928609448,0.0,0.20463830787082052,0.19360473266867703,0.15271661447924237,0.1338466724684072,0.00656364823496619,0.022637455962425054,0.21850717067718506,0.12796199737593186,0.10443641695865365,0.03014933647111405,0.04502040840858637,0.0976739581241164,0.13739014503567717,0.0650468205296716,0.026308950989745384,0.10189603373061779,0.12207508780235468,0.1593966567239096,0.08091191635575405,0.04398470423942388,0.09984603870746701,0.1645923936089804,0.006993185642153718,0.012433379195457282,0.0218705742858177,0.1413366309432096,0.09400069436361623,0.09834611000016678,0.08314858480941417,0.022091516228609307,0.10087532775346623,0.19220893050349036,0.17705904467161312,0.11458598597105159,0.14449956666591557,0.007700256136960761,0.18166020304657693,0.18382639940394913,0.0438458240309427,0.06495830347371656
ENSG00000182899,0.021383946718171586,0.0035839482795360475,0.02458500584890676,0.0,0.1178776413895363,0.09244155883789062,0.1001209159230077,0.10059710851935454,0.008309541746627453,0.02873275584952776,0.19460315343945525,0.19619587133097094,0.09789614067521206,0.016387669152991717,0.013814919216688289,0.11953724816788075,0.08679861107537913,0.025387384170709654,0.06927256944567659,0.030186628186425497,0.1375230301258176,0.18360618935074918,0.041701140791870824,0.05599025792853777,0.08830607353254806,0.16696797969729402,0.025559192480042923,0.020764124947924945,0.012591701607371485,0.14431386770204055,0.11453878740931667,0.0945181361464567,0.07284433897151503,0.05464375989381657,0.04134041902630828,0.22381088761396187,0.14929089158080344,0.12224889078805613,0.13679699980935386,0.009718964266222577,0.16063085544941036,0.1660339069920917,0.0674059183098549,0.08848584807196329
ENSG00000130255,0.03244141229363375,0.014774846476177836,0.01508017750673516,6.387400072674419e-06,0.09371511049048845,0.18244430076244267,0.08314441802889802,0.06351984656134317,0.022127901398858358,0.07595347387846126,0.14678705154463303,0.2095317701960719,0.07247419274130533,0.0,0.13189435975496158,0.0735003393749858,0.19610042211621306,0.02718397073967512,0.08635203782902208,0.02725689355717149,0.0759889469590298,0.20122802673384202,0.030816922354143718,0.010698849378630172,0.045225765816001004,0.16767150718112325,0.024175262728402782,0.005600500938504241,0.0046274662017822266,0.13459428659705228,0.16803316598714785,0.04367277788561444,0.014221460320228753,0.039985098118005796,0.10446050693822462,0.1752650585285453,0.09338165992914244,0.08986852335375409,0.09127410068068394,0.024657203707584115,0.17013483823731887,0.16006141901016235,0.05295428148535795,0.06678742447564769
ENSG00000241343,0.0,0.1894044238467549,0.0,0.0,0.3221172842868539,0.42403241784073586,0.3151929170586342,0.32053976280744684,0.20862214509830918,0.26737440602723944,0.366158944229747,0.48929286834805513,0.2813038701234862,0.0,0.2523051888443703,0.3517153692799945,0.36970810418905214,0.2416752299597097,0.21457910399104274,0.23160579038220783,0.3255273145298625,0.48209213656048444,0.28402596019035165,0.0,0.2946238905884499,0.3622353187827177,0.0,0.0,0.21670963736467583,0.37804465931515363,0.33661248378975445,0.2682171824366547,0.1885929911635643,0.18604651162790697,0.27477340088334196,0.43025156924890917,0.3784664467323658,0.3406174959138382,0.3331273170404656,0.0,0.5380699093951735,0.5080766885779625,0.2099885995997939,0.2603993596032608
ENSG00000165502,0.046511627906976744,0.05271556488303251,0.050940832426381664,0.08017242509265278,0.1807919782261516,0.12746395621188852,0.08911659551221271,0.11881072715271351,0.06849264959956325,0.06142507181611172,0.13686698120693827,0.1879710638245871,0.1687461955602779,0.0,0.05544100667155066,0.18274806959684506,0.1334109431089357,0.06610991234003111,0.060584244339965114,0.07264900900596796,0.32240986408189287,0.13072156351666117,0.08824913584908774,0.06414190697115521,0.1782899207847063,0.07298236530880596,0.0,0.06975733956625295,0.11213378850803819,0.2248441022495891,0.060059870398321814,0.1435896352280018,0.0677128323288851,0.08528571350629939,0.05202712707741316,0.18581919060196989,0.29483881523442823,0.22833860613578974,0.22554698239925297,0.04879662047984988,0.22959545601245968,0.22078246432681417,0.062405275744061135,0.12146672121314116
ENSG00000145592,0.056778020636979926,0.03827918268913447,0.03154130176056263,0.023255813953488372,0.22669829462849816,0.06208649346994799,0.12163704633712769,0.1594871338023696,0.08332137590230898,0.09732958189276762,0.2446083897768065,0.28104263821313547,0.21468013109162795,0.0,0.10862468425617662,0.18514419849528824,0.058213357315507044,0.11469466187233149,0.11967611590097117,0.07756270641504331,0.11933569852695909,0.28466310196144634,0.0648211351660795,0.03903642920560615,0.08692149367443351,0.2676145877949027,0.07097398680309917,0.0395118843677432,0.029538386089857236,0.15653614942417587,0.20861476798390233,0.043968548608380696,0.03222366682318754,0.08692149367443351,0.08987095466879912,0.26250807074613347,0.055228398289791376,0.10133153061534084,0.12027925114298976,0.045731150826742485,0.23423843051111976,0.22038822811703349,0.1062359144521314,0.18732611938964489
ENSG00000197756,0.0163757745609727,0.026083337706188824,0.006287497143412746,0.0,0.27994611512782963,0.12848918936973394,0.10916439876999966,0.10429872191229532,0.01537564188935036,0.07012262178021808,0.2395584735759469,0.17326068878173828,0.13523489098216213,0.00637344011040621,0.05142008287962093,0.15412554491397945,0.0846838535264481,0.06715152291364448,0.06233053013335827,0.04810010139332261,0.17955216418865116,0.22324008719865665,0.03713735591533572,0.019391818102016005,0.0668625887050185,0.19997381609539652,0.00877776256827421,0.028017879918564196,0.004266641860784486,0.11186496047086494,0.1257371749988822,0.011941134929656982,0.014221159524695819,0.025256866632505905,0.12365871667861938,0.21351707951967105,0.029309336529221644,0.06331181526184082,0.07635523967964705,0.009707577006761418,0.20578987653865372,0.19723530702812728,0.032910410747971644,0.07038306358248689
ENSG00000172809,0.03240896657455799,0.035642578158267706,0.0566421109576558,0.023255813953488372,0.24353314000506734,0.10321449956228566,0.10652013850766559,0.17785598095073257,0.045051502626995706,0.1172850631004156,0.3154357546983763,0.3171316579330799,0.10972054614577183,0.0,0.12167660164278607,0.2172553539276123,0.1102997854698536,0.13493883887002633,0.08227753500605739,0.10249841490457225,0.24074133884075077,0.3467917969060499,0.08445858816767848,0.04638122126113537,0.1062712780264921,0.28017235633938814,0.032886873844058015,0.043509308681931605,0.026354753693868947,0.20477310169574825,0.14572147158689278,0.07014224972835807,0.050920282685479455,0.055547631064126655,0.08684217513993729,0.3316242597823919,0.0927191044009009,0.17781759417334267,0.1682382018067116,0.0518391492754914,0.3523620367050171,0.3182258938634118,0.07173887241718381,0.09675724561824355
ENSG00000198918,0.15513126794681992,0.12067434954088788,0.07768280561580214,0.06976744186046512,0.29433961385904356,0.09145368254461954,0.18295688545981117,0.2493674921434979,0.16022754685823307,0.17980121457299522,0.34176609405251435,0.3532471019168233,0.2719592008479806,0.0,0.16536026777223098,0.27730835454408514,0.08033924324567927,0.23337871945181557,0.1766901085543078,0.16854840932890428,0.25629751904066217,0.35897767682408177,0.16590817861778792,0.10239412202391514,0.1664622287417567,0.3380149561305379,0.18890350363975347,0.1306588899257571,0.12801090090773826,0.22276325558507165,0.30197225476420203,0.07147276401519775,0.0,0.16248427296793738,0.19075572352076686,0.35718319859615594,0.0,0.17354982259661653,0.1818004888157512,0.12078244602957437,0.3324156500572382,0.33365125988805017,0.1732338597608167,0.25870886375737745
ENSG00000163923,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000174444,0.08414590220118678,0.06616380464198977,0.09762106939803722,0.046511627906976744,0.3703613877296448,0.20765565162481264,0.2977349730425103,0.26976763093194295,0.0639583426852559,0.10404656654180483,0.3288446276686912,0.2608797494755235,0.29820594399474387,0.0,0.0855119782824849,0.2401636977528417,0.11667782761329829,0.13335119014562563,0.10955182757488517,0.14037893539251284,0.19705437366352524,0.2676505765249563,0.15995563462723134,0.1402645291284073,0.20597065742625748,0.25703951508499856,0.1094533551570981,0.08903384624525558,0.11314010897348094,0.26349825082823286,0.13589308844056242,0.21781779860341272,0.19117250969243604,0.1188594754352126,0.11874124754306882,0.3386199155519175,0.32192761260409686,0.20229976537615754,0.2644085509832515,0.0,0.2564095827036126,0.29072270836941033,0.10352393776871437,0.20524728436802708
ENSG00000229117,0.012222220731336017,0.00840889991715897,0.013989287753437841,0.008799579254416533,0.12734287699987723,0.11024167787197024,0.08206801774889924,0.08563432166742724,0.01198496236357578,0.0383661195289257,0.16078469503757564,0.1387707840564639,0.07276368141174316,0.008260657620984454,0.037977272687956344,0.08830619828645574,0.08517975030943405,0.043210007423578306,0.007953738057336141,0.052789848904277,0.09120400007380995,0.14819684971210567,0.0523663648339205,0.02973620281663052,0.09010321456332539,0.13461784013482028,0.0,0.009152384691460187,0.013788458912871605,0.11990990333778914,0.10234940329263377,0.06095236817071604,0.045934975147247314,0.012851096862970396,0.06546358590902285,0.1509214584217515,0.1064871397129325,0.10760637632636137,0.10874864805576413,0.015290160511815271,0.1274665774301041,0.13261730587759682,0.03761189760163773,0.09189387532167656
ENSG00000122406,0.034180720185124594,0.006402700446372808,0.0342750632485678,0.0,0.2417646896007449,0.14993682988854343,0.14752898659817007,0.13696223497390747,0.021058901797893437,0.08554127050000568,0.22656799471655556,0.1808207589526509,0.19867826339810393,0.012101869250452795,0.023289544637813124,0.15037448045819304,0.07242005924845851,0.0339121236357578,0.058515983958577,0.03719184149143308,0.14494487712549609,0.20121002613111985,0.0474829257920731,0.1007547614186309,0.0907768496247225,0.2231040264284888,0.04077165764431621,0.06548705489136451,0.03326733583627745,0.1557797997496849,0.16862632923348006,0.11727455604908078,0.11422227288401404,0.0676387631615927,0.09363205904184385,0.23728742155917856,0.18569909001505652,0.10882327029871386,0.14835341309392175,0.020902467328448627,0.1578920552896899,0.17790624845859615,0.07084487343943396,0.12240328622418781
ENSG00000089009,0.02487423392229302,0.003199844859367193,0.04731828112934911,0.0,0.2130502878233444,0.15294679514197415,0.16237818917562796,0.1549511343933815,0.005283380663672159,0.05894785564999248,0.19692794250887494,0.12132900537446488,0.1831800702006318,0.024168914140656937,0.016698323016942934,0.1181277078251506,0.07178715911022453,0.05132810459580532,0.04925786617190339,0.07006077572356822,0.11615161424459414,0.1336631317471349,0.08890655290248782,0.09097557012424913,0.109119339044704,0.1794118506963863,0.02044616882191148,0.03667503595352173,0.03866741962211077,0.16445880851080252,0.07140224478965582,0.15373665371606515,0.13330394306848214,0.050946580809216165,0.05403131107951319,0.20971639904865,0.2246274892673936,0.12841938678608383,0.1657666466956915,0.017083367636037426,0.1176886378332626,0.147106199763542,0.05342253280240436,0.10645615500073101
ENSG00000147604,0.011254967645157215,0.0,0.06412500558897506,0.004350233909695647,0.2589010693306147,0.1774881911832233,0.1893663960833882,0.17774174795594327,0.009487038434937943,0.0338015875150991,0.26488622399263606,0.1626032507696817,0.191784261271011,0.1192934651707494,0.015009162037871605,0.1895561606384987,0.14642516125080196,0.06127587307331174,0.026614259841830232,0.11281276996745619,0.2559554202612056,0.18016256288040516,0.1308846251909123,0.10966872475868047,0.15398471854453863,0.18680646391802055,0.031198070492855338,0.033166017643240994,0.05844388867533484,0.20649557196816734,0.09246165114779804,0.2172678459522336,0.17558226335880367,0.036625802516937256,0.10932954244835433,0.2755099313203679,0.26029206708420155,0.16686637179796085,0.20441424569418265,0.0008760441181271576,0.18829788440881773,0.2162628132243489,0.04483427835065265,0.03261664440465528
ENSG00000146223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000161016,0.021444676920425062,0.0005734368812206179,0.020317095656727634,0.0034333716991335845,0.17731904983520508,0.20678334873776102,0.1376720902531646,0.08148003872050795,0.007618687873662904,0.014772471993468528,0.17232531724974168,0.09637748086175253,0.14614255345144936,0.0,0.027943307577177535,0.07155350058577782,0.1285629951676657,0.011170747668244118,0.03992005143054696,0.027870045151821402,0.07430683318958727,0.14489772153455158,0.0437819708225339,0.014594837676647097,0.05980755562006041,0.16679467711337778,0.007308330646781034,0.008544277313143708,0.018592727738757465,0.10849604495736055,0.11739551327949346,0.04590692353803058,0.04153604147046111,0.021120185075804244,0.06771021526913311,0.12832184725029525,0.13938472714535025,0.06371405096941216,0.09488788316416186,0.002349628958591195,0.07412345048993133,0.09437943059344624,0.04880318808001141,0.07236455762109091
ENSG00000163682,0.018236352953799936,0.0007280139035956804,0.01978142455566761,0.0,0.15036230724911356,0.0974313311798628,0.12048526697380599,0.12571549692819284,0.010808201723320539,0.04345653916514197,0.24016691224519596,0.20251836749010307,0.08846586249595464,0.006247338860533958,0.027085994565209676,0.14562979271245557,0.08005849705186001,0.05663172588791958,0.03886087412057921,0.058807969093322754,0.11332312434218651,0.21657949131588602,0.049552031727724294,0.041615401589593225,0.09378446673238,0.1933180994765703,0.03738611520722855,0.02057897905970729,0.008747997672058815,0.16087142811265104,0.12160346812980119,0.07385371729385021,0.050070816694304,0.03328322948411454,0.06324937038643416,0.24435119296229163,0.18515871569167736,0.11374500324559766,0.15533327363258184,0.0038550260455109354,0.19551803206288537,0.19508505144784616,0.03565199153367863,0.0759409319522769
ENSG00000089157,0.019450435804766276,0.0033282457396041514,0.01848550036896107,0.011050820350646973,0.20939955739087837,0.25713630332503207,0.11058720877004224,0.10949369086775669,0.02777470960173496,0.037292465221050175,0.15462417657985245,0.12475424589112748,0.16343521794607474,0.0021880754204683527,0.044784979764805284,0.09996577334958454,0.12261383062185244,0.04323329620583113,0.027232920014581014,0.06167408061581989,0.038408038228057155,0.11350041766499364,0.06803404453188874,0.04016511246215466,0.07842030774715335,0.16516566831012106,0.10937809666921926,0.02044270066327827,0.04587387484173442,0.10551941672036814,0.16718586101088412,0.1486056835152382,0.08154985655185788,0.11279868386512579,0.09777983537940092,0.16136160423589307,0.2138637761737025,0.08216710561929746,0.15323431824528894,0.0,0.13282716690107835,0.19456043631531472,0.06511411417362302,0.14669503306233606
ENSG00000137818,0.01404542839804361,0.0,0.010567514009253924,0.0005790438762930936,0.13230193770209023,0.09799899195515832,0.11264098660890447,0.08386725048686183,0.01126576163047968,0.0180785947067793,0.15222204285998678,0.1564623325370079,0.10746773453645928,0.007304005844648494,0.028616791547730912,0.12483002141464589,0.06901064861652463,0.06703593841818876,0.019400133643039438,0.06773075669310814,0.06546280134555905,0.1619153202966202,0.06181398380634397,0.02919711207234582,0.08322267615517905,0.10265219350193822,0.026444896709087284,0.027335692283719085,0.033549124418303024,0.11363412890323372,0.09831919780997343,0.04784613986347997,0.03727376461029053,0.05272406616876291,0.06440847419029058,0.14787561810293862,0.13916294242060462,0.07220324943231982,0.1391599829806838,0.003596889418224956,0.15386587242747463,0.19432868791180988,0.029606812222059384,0.13358335716779843
ENSG00000177600,0.025462449983108874,0.003585051658541657,0.022349902363710625,0.005990194719891215,0.2120723100595696,0.14373231765835784,0.13650909828585248,0.13318541299465092,0.019827182902846227,0.021005985348723655,0.2701017482336177,0.21068131507829177,0.1299855251644933,0.008912998576496923,0.04488406070443087,0.13607259822446247,0.1229844800261564,0.08088427088981451,0.03872105409932691,0.0969248940778333,0.11194118649460548,0.27363112776778464,0.08927837360736936,0.01801251256188681,0.14607629110646803,0.21115791659022487,0.012081636938937875,0.004446451054062954,0.018001481544139775,0.16852045475050462,0.07620411140974177,0.07438610182252041,0.04343973342762437,0.0198345517003259,0.09505574647770372,0.2524718365003896,0.17695582467456197,0.17754084703534148,0.18039743429006533,0.0,0.23015510481457377,0.22294552381648575,0.041307518648546794,0.10393466228662535
ENSG00000163902,0.0,0.0,0.0,0.0,0.0,0.9534883720930233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9620602657628614,0.0,0.9567594167798065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000124614,0.0,0.0,0.0,0.0,0.43441294099009314,0.4783723700878232,0.39850461205770804,0.3990267917167309,0.0,0.36027405289716496,0.47640517146088357,0.5360521036525105,0.4035262631815533,0.0,0.3317781769952109,0.4684733609820521,0.4250471536503282,0.3347612591676934,0.0,0.3532774282056232,0.3834140688874001,0.5480707759080932,0.3734064171480578,0.0,0.41329122282737907,0.47128058588782024,0.0,0.0,0.33812867486199666,0.4584756715353145,0.3755660140237143,0.37464316223942956,0.3603472737378852,0.0,0.32558139534883723,0.4920328758483709,0.4367429295251536,0.43658588514771574,0.4192225129105324,0.0,0.5772045088368792,0.5670918960903966,0.0,0.0
ENSG00000142534,0.0423271891682647,0.028294326261032458,0.030124093210974406,0.023255813953488372,0.26389141831287116,0.1610172709753347,0.21741609102071718,0.19798783646073453,0.03899547249771828,0.11987225538076357,0.3070587127707725,0.17105089786440827,0.16754147756931392,0.0,0.09813748819883479,0.15371195798696474,0.14667017376700112,0.10666873150093611,0.04084852822991305,0.10813011540923008,0.1478440373442894,0.29767362184302754,0.10036239097284716,0.05085037198177604,0.10390379539755888,0.28063510323679725,0.0334651040476422,0.027322798274284184,0.038400403288907786,0.16583542906960777,0.13219386893649435,0.08837907951931621,0.0766609740811725,0.04213730817617372,0.1271812208863192,0.2151069904482642,0.09777118023051772,0.10774444147597911,0.12091365248657936,0.0442611297895742,0.22219207674957986,0.2339257098907648,0.044963217058847114,0.0713879479918369
ENSG00000112306,0.02644388204397157,0.007091412710589032,0.019834849723549777,0.0,0.13573583752609963,0.10323058449944784,0.08011434105939644,0.09638155476991521,0.028903769892315533,0.05228367378545362,0.20134490589762843,0.193237375381381,0.09108378859453423,0.0013794607894365178,0.06334467128265736,0.09756770383479983,0.09919794215712437,0.05091440677642822,0.07561436364817065,0.05496981254843778,0.05998325486515844,0.19595813473989798,0.044176466243211615,0.032116668168888536,0.06820716691571613,0.15941335156906483,0.05707288342852925,0.008867816869602647,0.007459282875061035,0.11587340332740961,0.16817828666332157,0.06502946448880573,0.03378591565198676,0.0485468867213227,0.06569930287294609,0.22914439717004464,0.12888556857441746,0.10812847420226696,0.13670058860335238,0.017508305782495542,0.14953683004822843,0.17179745019868362,0.04838700488556263,0.13341558256814645
ENSG00000110700,0.039700455443803656,0.004601464715114859,0.026449590228324712,0.0,0.16753357094387675,0.07136594417483308,0.1364552711331567,0.14487705258435982,0.018701949784922046,0.038582808749620306,0.1975847787635271,0.18753040807191715,0.16967664762984874,0.01122435165006061,0.027829024680825168,0.11062668506489244,0.06783531571543494,0.058517684770184895,0.06401673167250878,0.06011530964873558,0.09577071805332982,0.18124029941337053,0.0712966988253039,0.04613347247589466,0.061598134595294333,0.19297207510748574,0.052992540736531105,0.030759331791899925,0.011300343413685644,0.12851595878601074,0.12295309194298677,0.07134798654290132,0.05020680122597273,0.06685594070789426,0.051926461763160174,0.2303862128146859,0.14388885054477427,0.07896299694859704,0.1279809183852617,0.004525276117546614,0.1217811717543491,0.14376725152481434,0.05800642939501031,0.09927721772083016
ENSG00000164587,0.012972616872122122,0.0,0.026499974173168805,0.0032455380572829137,0.13514342834783155,0.20270930889040925,0.1450296820596207,0.12802742941434994,0.0038376894108084745,0.01684049118396848,0.2053515301194302,0.1274788448976916,0.09003167096958604,0.015289156935935798,0.01278927437094755,0.08995946202167245,0.1528664189715718,0.03881166147631268,0.01859536004620929,0.06564259251882863,0.11272523846737174,0.1634672297987827,0.06599651242411414,0.02606287390686745,0.10559981229693391,0.10363460280174433,0.003450957841651384,0.008529125257979992,0.018901867921962294,0.1295338647310124,0.09384847241778706,0.07958710332249486,0.06475529421207517,0.017599432967429936,0.06467491526936375,0.2135180304216784,0.19943279443785203,0.1313099084898483,0.154951763707538,9.827835615291152e-06,0.12058493009833403,0.14222189021664997,0.04264536569284838,0.0674204521400984
ENSG00000115268,0.011235145635383074,0.001605506553206333,0.014055207718250364,0.0,0.15034279989641766,0.15454458774522292,0.10886137984519781,0.09113880229550739,0.014588812062906664,0.0159185528755188,0.1741465884585713,0.11763750259266344,0.12543533985004868,0.013964476973511452,0.036190563856169235,0.06385372544443885,0.115906088851219,0.03998778309932975,0.03505154404529305,0.04505358047263567,0.08245307761569355,0.1315115912016048,0.05457179075063661,0.018978771775267845,0.07699111450550168,0.12985350503477938,0.005080586255982865,0.0016262794649878213,0.0055997371673583984,0.12907826623251273,0.10046454085860142,0.06254038838453072,0.042963460434314815,0.025323177492895792,0.07553552195083263,0.16483484451160874,0.14014917750691258,0.1097354999808378,0.12027804934701254,0.007925926252853039,0.09974063135856806,0.12113057180892589,0.03835775131403014,0.07858733382335929
