,AT1/AT2-like,AT2/Club-like,B cell,T cell,alveolar macrophage,basal cell,blood vessel endothelial cell,chondrocyte,ciliated cell,club cell,dendritic cell,endothelial cell,endothelial cell of artery,enucleate erythrocyte,fibroblast,goblet cell,lymphatics,macrophage,mast cell,monocyte,myofibroblast cell,natural killer cell,pericyte cell,smooth muscle cell,type I pneumocyte,type II pneumocyte,unknown,vascular associated smooth muscle cell,vein endothelial cell
ENSG00000183580,0.0,0.0,0.0,0.0,0.0,0.0,3.8967874,0.0,0.0,0.0,0.0,2.2327185,3.417546,0.0,2.481031,0.0,3.8192682,0.0,0.0,0.0,0.85570234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5799987
ENSG00000146555,0.0,1.3963714,0.0,0.0,0.0,0.0,0.0,0.0,4.0662594,1.3556502,0.0,0.0,0.0,0.0,3.577842,4.3134036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000152402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4502857,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000153093,3.4581466,3.6352096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.185877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1727896,2.68545,0.0,0.0
ENSG00000143952,0.0,1.3538517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000150347,0.0,2.217531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4534371,0.0,0.0,0.0,0.0,0.0,1.935557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2985727,0.0,2.9319289,0.0
ENSG00000137266,0.0,0.0,0.0,0.0,0.0,1.7610676,0.0,0.0,2.2724528,0.0,0.0,0.0,0.0,0.0,0.0,1.829954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3618274,0.0,0.0,0.0
ENSG00000120051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0260067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3156841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198964,0.0,2.267201,0.0,0.0,1.5355427,0.5534873,0.0,0.0,0.0,2.0296884,0.0,0.0,0.0,0.0,0.0,1.6222603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6318398,0.0,0.0,0.0,0.0
ENSG00000169116,0.0,1.4508566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5596381,0.0,0.0,0.0
ENSG00000185305,0.0,2.0425177,0.0,0.0,2.4074185,0.0,0.0,0.0,0.0,0.0,2.1418896,0.0,4.7463017,0.0,0.0,0.0,3.0205746,1.958287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2206364,0.0,0.0,0.0
ENSG00000079691,0.0,1.8589479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6797915,1.6411266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2573972,1.8510242,0.0,0.0,0.0
ENSG00000067066,0.0,0.0,0.0,0.0,1.378938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2231295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9994595,0.0,0.0,0.0,0.0
ENSG00000147905,0.0,2.2373803,2.829593,0.0,1.321236,0.0,3.3594577,0.0,1.2657743,1.5899991,0.0,0.0,0.0,0.0,0.0,2.2559342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6294324,1.556119,0.0,0.0,0.0
ENSG00000132405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77292347,0.0,0.0,0.0,0.0,0.0,0.0,2.601322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000125676,0.0,1.9312031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9367679,1.8434459,0.0,0.0,0.0
ENSG00000215421,0.0,1.4831861,0.0,0.0,1.3488835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000180776,0.0,1.3956416,0.0,0.0,1.0295941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9994233,0.0,0.0,0.0,0.0
ENSG00000143416,0.0,1.7644763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88035697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7758512,0.0,0.0,0.0
ENSG00000100852,0.0,1.1315247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6650848,0.0,0.0,0.0,0.0
ENSG00000001626,0.0,1.8556598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0221367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90276116,0.0,0.0,0.0
ENSG00000181378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5119339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000135457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5549777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000141052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3315287,0.0,0.0,0.0,0.0,0.0
ENSG00000141441,0.0,1.9243428,0.0,0.0,0.0,1.5697458,0.0,0.0,0.0,2.0124223,0.0,0.0,0.0,0.0,0.0,1.546758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.984983,0.0,0.0,0.0
ENSG00000221978,0.0,1.4407809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000248801,0.0,1.3154271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000096433,0.0,1.2942137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3431479,0.0,0.0,0.0
ENSG00000182185,0.0,1.4040102,0.0,0.0,2.3074946,0.6099349,0.0,0.0,2.9337316,4.010321,0.0,0.0,0.0,0.0,0.0,4.0712714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000173588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2176356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000128536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.646454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000166266,0.0,1.2917367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000182606,0.0,0.0,0.0,0.0,1.1604881,0.0,0.0,0.0,0.0,0.0,0.87907785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3223898,0.0,1.1759198,0.0,0.0,0.0,0.0
ENSG00000159267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8187711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000104205,0.0,0.0,0.0,0.0,1.6200366,0.0,0.0,0.0,0.0,0.0,2.5564613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138190,0.0,0.0,0.0,0.0,0.0,0.0,2.4935894,0.0,0.0,0.0,0.0,0.0,4.989558,0.0,0.0,0.0,2.1381052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2235432
ENSG00000111596,0.0,1.3756769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000078369,0.0,0.0,0.0,0.0,1.7929722,0.0,2.6354675,0.0,0.0,0.0,2.5813649,0.0,2.1425116,0.0,0.0,0.0,1.9371278,1.9153308,0.0,1.7661868,0.0,0.0,0.0,0.0,1.211522,0.0,0.0,0.0,0.0
ENSG00000101577,0.0,1.1315247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000130635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0548754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000139990,0.0,0.959506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.378335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000273540,0.0,2.8541014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55417,0.0,0.0,0.0
ENSG00000153317,0.0,0.0,0.0,0.0,2.8959422,0.0,3.5144415,0.0,0.0,0.0,3.6442306,2.9735146,2.236325,0.0,1.4158669,0.0,4.060417,2.377999,0.0,2.525978,2.7449727,0.0,3.494699,0.0,0.0,0.0,0.0,0.0,3.691417
ENSG00000198774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0824084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000232104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7339015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000090339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5627092,0.0,0.0,0.0,0.0
ENSG00000111877,0.0,0.0,0.0,0.0,0.0,0.0,2.4935894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000137075,0.0,1.0713803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000139517,0.0,1.1315247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9994597,0.0,0.0,0.0,0.0
ENSG00000114062,0.0,1.4081608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000133789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1494825
ENSG00000166734,0.0,1.1840281,0.0,0.0,0.0,0.0,0.0,0.0,1.3400793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000151414,0.0,1.4831861,0.0,0.0,0.0,0.0,2.4935894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6596406,0.0,0.0,0.0,1.6838152
ENSG00000157557,0.0,0.0,0.0,0.0,1.4693506,1.9584506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000206503,0.0,0.0,0.0,0.0,1.3201993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000140678,0.0,0.0,0.0,0.0,1.7487694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204592,0.0,0.0,0.0,0.0,0.0,0.0,2.9751565,0.0,0.0,0.0,0.0,3.0468109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000135951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5916007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000070778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7715867,0.0,0.0,0.0,0.0
ENSG00000228716,0.0,0.0,2.018979,0.0,2.336347,2.3782272,0.0,2.769208,1.6340058,0.0,0.77292347,0.0,0.0,3.297767,0.0,0.0,0.0,2.6251054,2.8797312,2.6995552,0.0,0.0,0.0,0.0,0.0,2.4466186,2.3265557,0.0,0.0
ENSG00000126858,0.0,1.3560418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229415,3.8911467,4.151683,0.0,0.0,0.0,2.7312183,0.0,0.0,0.0,2.7821236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2294717,3.3536417,2.6972096,0.0,0.0
ENSG00000007402,0.0,1.2917367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9592152,0.0,0.0,0.0
ENSG00000120306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4251112,0.0,0.0,0.0,0.0
ENSG00000135842,0.0,0.0,0.0,0.0,0.0,0.0,2.7052727,0.0,0.0,1.9972697,2.6330009,0.0,0.0,0.0,0.0,2.1048129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000062716,0.0,2.2750802,0.0,0.0,3.1230834,1.9136665,0.0,0.0,0.0,2.8496568,2.4092407,0.0,0.0,0.0,2.2246165,2.2937238,0.0,2.634206,0.0,3.0111642,0.0,0.0,0.0,2.9979439,0.0,1.3805034,0.0,0.0,2.3710575
ENSG00000196569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8603153,0.0,0.0,0.0,0.0,0.0,0.0,4.896929,0.0,0.0,0.0,0.0,0.0,5.078925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000255446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.059176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000137941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.091478,0.0,0.0,0.0,0.0
ENSG00000189152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2369633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000024048,0.0,1.5876606,0.0,0.0,1.1376294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6980712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4645582,0.0,0.0,0.0,0.8141798
ENSG00000035681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8167405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000121068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3212512,0.0,4.088006,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000034677,0.0,0.0,0.0,0.0,0.0,1.2665583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000153310,0.0,1.4778821,0.0,2.5420861,2.8685255,2.3791971,0.0,0.0,0.0,1.628089,3.886073,0.0,0.0,0.0,0.0,1.4954419,0.0,3.2331765,1.3722156,3.3392456,0.0,3.4594316,0.0,0.0,1.9238994,1.2590252,0.0,0.0,0.0
ENSG00000111879,0.0,2.108109,0.0,0.0,0.0,0.0,0.0,0.0,1.3746083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5215068,0.0,0.0,0.0
ENSG00000143537,0.0,0.0,0.0,0.0,0.0,0.0,2.4935894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163347,0.0,0.0,0.0,0.0,0.0,1.3380587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000011105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5466142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4296148
ENSG00000172915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3900332,1.9143069,0.0,0.0,0.0,0.0,0.0,3.1785061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169744,0.0,0.0,0.0,0.0,0.0,0.0,5.3985047,0.0,0.0,0.0,0.0,5.867793,6.2949767,0.0,0.0,0.0,5.2291594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6320004
ENSG00000166147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0539114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000104870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6956109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000133812,0.0,0.0,0.0,0.0,3.1051018,0.0,2.9751565,0.0,0.0,0.0,0.0,2.589641,1.5689831,2.5163772,2.7670655,2.0221367,3.4520676,3.090171,0.0,2.9686933,0.89249986,0.0,3.0506713,0.0,0.0,0.0,0.0,0.0,2.1696677
ENSG00000138640,0.0,2.0588572,0.0,0.0,0.0,0.0,0.0,0.0,2.8554578,2.3634343,0.0,0.0,0.0,0.0,0.0,2.1048129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000253320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6268003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000158467,0.0,1.7928035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6577189,0.0,0.0,0.0
ENSG00000175471,0.0,0.0,0.0,0.0,0.0,0.0,3.4594316,0.0,0.0,0.0,0.0,0.0,1.9949294,0.0,0.0,2.7699244,0.0,0.0,0.0,1.6598457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000108669,0.0,1.2886547,0.0,2.8435066,2.7263904,0.0,0.0,0.0,0.0,0.0,1.6822555,0.0,0.0,0.0,0.0,0.0,0.0,1.9795768,0.0,2.173917,0.0,0.0,0.0,0.0,1.1755826,0.0,0.0,0.0,0.0
ENSG00000154175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6597302,0.0,3.437667,0.0,0.0,0.0,0.0,0.0,3.1217084,0.0,0.0,0.83045566,0.0,0.0,0.0,0.0,2.8112755
ENSG00000005108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4455225,0.0,0.0,0.0,2.53096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000033170,1.8740523,3.127722,2.9257114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4638085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0019516,0.0,0.0,0.0
ENSG00000166128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8861411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000171634,2.2641034,1.8837544,0.0,0.0,1.3805034,1.8149285,0.0,0.0,1.9407933,1.8907181,0.0,0.0,0.0,0.0,0.0,1.558525,1.8166878,0.0,0.0,0.0,0.0,0.0,0.0,2.1767895,1.7415067,1.0702987,0.0,0.0,0.0
ENSG00000104432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7478948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163162,0.0,0.0,0.0,0.0,3.3144855,0.0,0.0,0.0,0.0,0.0,2.6377547,0.0,0.0,0.0,0.0,0.0,0.0,3.153626,0.0,3.6437013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000236699,3.0660448,3.219712,0.0,0.0,0.0,0.0,0.0,0.0,1.3634388,2.3646393,0.0,0.0,0.0,0.0,0.0,2.0533195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3330722,0.0,0.0,0.0
ENSG00000047648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0300732,0.0,0.0,0.0,0.0,0.0,2.976061,0.0,2.576581,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163629,3.3845236,3.832387,0.0,0.0,0.0,2.4597874,0.0,0.0,0.0,2.6778119,0.0,0.0,0.0,0.0,0.0,1.8814938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.222124,1.9390261,0.0,0.0
ENSG00000135480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3715396,0.0,0.0,0.0,0.0
ENSG00000171862,0.0,1.4908834,0.0,0.0,0.0,1.220582,0.0,0.0,0.0,0.0,1.9541708,0.0,0.0,0.0,0.0,1.1885675,0.0,0.0,0.0,0.0,0.0,0.0,3.5577607,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000072110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5293834,0.0,0.0,0.0,0.0,0.0,0.0,2.9218626,0.0,0.0,0.0,2.8356686,2.0156145
ENSG00000075413,0.0,2.0246933,0.0,0.0,1.3739821,0.60944283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6716522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83045566,2.3893983,2.057296,1.4954419,0.0,0.6276461
