,AT1/AT2-like,AT2/Club-like,B cell,T cell,alveolar macrophage,basal cell,blood vessel endothelial cell,chondrocyte,ciliated cell,club cell,dendritic cell,endothelial cell,endothelial cell of artery,enucleate erythrocyte,fibroblast,goblet cell,lymphatics,macrophage,mast cell,monocyte,myofibroblast cell,natural killer cell,pericyte cell,smooth muscle cell,type I pneumocyte,type II pneumocyte,unknown,vascular associated smooth muscle cell,vein endothelial cell
SF3B1,0.0,0.9468908820833478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9544681161642075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286
FBXL7,0.0,0.0,0.0,0.0,0.0,0.0,0.8498189193861825,0.0,0.0,0.0,0.0,0.8077408628804343,0.8346548570053918,0.0,0.8126852320773261,0.0,0.8467707165649959,0.0,0.0,0.0,0.7857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8389165891068322
SDK1,0.0,0.8581843631608146,0.0,0.0,0.0,0.0,0.0,0.0,0.9086900097983224,0.8571428571428571,0.0,0.0,0.0,0.0,0.9011005461215973,0.9139217819486346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUCY1A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ACOXL,0.8782624070133481,0.8824524113110134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8975960527147565,0.8637867676360267,0.0,0.0
VPS54,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARID5B,0.0,0.8887904435396194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8609482326677868,0.0,0.0,0.0,0.0,0.0,0.8777922157730375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.9158879199198314,0.0
SLC22A23,0.0,0.0,0.0,0.0,0.0,0.9009536973067692,0.0,0.0,0.9221601166895458,0.0,0.0,0.0,0.0,0.0,0.0,0.9033377553735461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8928571428571429,0.0,0.0,0.0
CFAP58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DTWD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGMS1,0.0,0.8838590170655932,0.0,0.0,0.844269620520728,0.8214285714285714,0.0,0.0,0.0,0.8702682874032429,0.0,0.0,0.0,0.0,0.0,0.8468668567282813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8473464910473142,0.0,0.0,0.0,0.0
PARM1,0.0,0.9642857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9667767137289047,0.0,0.0,0.0
ARL15,0.0,0.8015580368893487,0.0,0.0,0.8193357075963702,0.0,0.0,0.0,0.0,0.0,0.8057938132967267,0.0,0.90374969797475,0.0,0.0,0.0,0.8487595724208015,0.7991671987942287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7857142857142857,0.0,0.0,0.0
CARMIL1,0.0,0.8614798890692847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8929702149970191,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9119488703353065,0.8611926904746464,0.0,0.0,0.0
SP100,0.0,0.0,0.0,0.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9457264861890248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9396551655871528,0.0,0.0,0.0,0.0
ZCCHC7,0.0,0.7753319293260574,0.81464436011655,0.0,0.7157848988260541,0.0,0.8438792675733566,0.0,0.7142857142857143,0.7283663153648376,0.0,0.0,0.0,0.0,0.0,0.7765922503811973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7314827953066144,0.7263401470014027,0.0,0.0,0.0
TBC1D14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9642857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.9893883147409984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOC2,0.0,0.9301943480968475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9303949155977794,0.9285714285714286,0.0,0.0,0.0
ZNF407,0.0,0.967519645180021,0.0,0.0,0.9642857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZDHHC20,0.0,0.9379385369164603,0.0,0.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9566797294786998,0.0,0.0,0.0,0.0
SELENBP1,0.0,0.9664771407842636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9328110154185977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.0,0.0,0.0
ARHGAP5,0.0,0.9642857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975730008312634,0.0,0.0,0.0,0.0
CFTR,0.0,0.9469110497406551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9512817114591599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.0,0.0,0.0
CFAP65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TFCP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYOCD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
GAREM1,0.0,0.8707315730197089,0.0,0.0,0.0,0.8576658644846508,0.0,0.0,0.0,0.8753132075071335,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.873589602964265,0.0,0.0,0.0
CCNL2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000248801,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITPR3,0.0,0.9642857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9655868751662118,0.0,0.0,0.0
RAD51B,0.0,0.8416277340480259,0.0,0.0,0.8616862744092941,0.8214285714285714,0.0,0.0,0.8759636389357703,0.899674117565155,0.0,0.0,0.0,0.0,0.0,0.9011760758502143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CEP83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDHR3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUL5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAK1,0.0,0.0,0.0,0.0,0.90151760833604,0.0,0.0,0.0,0.0,0.0,0.8928571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9505514630249569,0.0,0.9023413168532508,0.0,0.0,0.0,0.0
HLCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGK3,0.0,0.0,0.0,0.0,0.9642857142857143,0.0,0.0,0.0,0.0,0.0,0.9773677587509155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EXOC6,0.0,0.0,0.0,0.0,0.0,0.0,0.8979485439402717,0.0,0.0,0.0,0.0,0.0,0.9437737379755292,0.0,0.0,0.0,0.8928571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9129702342408044
CNOT2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GNB1,0.0,0.0,0.0,0.0,0.7621154678719384,0.0,0.8191291924033847,0.0,0.0,0.0,0.8153383306094578,0.0,0.7848292546612876,0.0,0.0,0.0,0.7695890069007874,0.7681861796549388,0.0,0.7612159486327853,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0
LPIN2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL5A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DCAF5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CFAP95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGBL1,0.0,0.9680388527257102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9642857142857143,0.0,0.0,0.0
ASAP1,0.0,0.0,0.0,0.0,0.6463426521846226,0.0,0.6828532665967941,0.0,0.0,0.0,0.6916045056922095,0.6509102497782026,0.6202456376382283,0.0,0.6071428571428571,0.0,0.72279953956604,0.6237205139228276,0.0,0.6290260830095836,0.6386774118457522,0.0,0.6816668957471848,0.0,0.0,0.0,0.0,0.0,0.6950901171990803
RASSF9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000232104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ICAM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
MCM9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNF38,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LNX2,0.0,0.9642857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9797887418951307,0.0,0.0,0.0,0.0
UBE3A,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SWAP70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
GOLM2,0.0,0.9642857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.968444613473756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEK7,0.0,0.8928571428571429,0.0,0.0,0.0,0.0,0.930870709674699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8966543163572039,0.0,0.0,0.0,0.8976253058229174
ETS2,0.0,0.0,0.0,0.0,0.9642857142857143,0.9732049363000053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HLA-A,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITGAX,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HLA-E,0.0,0.0,0.0,0.0,0.0,0.0,0.9642857142857143,0.0,0.0,0.0,0.0,0.965125635266304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSGA10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTPN21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
DHFR,0.0,0.0,0.6359945854970387,0.0,0.6467792774949755,0.6492259012801307,0.0,0.6804561636277607,0.6259634388344628,0.0,0.6071428571428571,0.0,0.0,0.730475012745176,0.0,0.0,0.0,0.6678490042686462,0.6913494552884784,0.674054394875254,0.0,0.0,0.0,0.0,0.0,0.6540395489760807,0.6463448703289032,0.0,0.0
RHOT1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SFTA3,0.8285043558904103,0.8392664534705025,0.0,0.0,0.0,0.7861589959689549,0.0,0.0,0.0,0.7874578045947211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8020577771323067,0.8067420018570763,0.7857142857142857,0.0,0.0
CACNA2D2,0.0,0.9642857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9764530935457775,0.0,0.0,0.0
CYSTM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NIBAN1,0.0,0.0,0.0,0.0,0.0,0.0,0.9110852288348334,0.0,0.0,0.8928571428571429,0.9086446570498603,0.0,0.0,0.0,0.0,0.8946819262845176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VMP1,0.0,0.6276516190596989,0.0,0.0,0.6985481423991067,0.6170931479760579,0.0,0.0,0.0,0.6735062343733651,0.6367431176560265,0.0,0.0,0.0,0.6256863943168095,0.6286460778542927,0.0,0.6555656045675278,0.0,0.6873437613248825,0.0,0.0,0.0,0.6861225004707064,0.0,0.6071428571428571,0.0,0.0,0.6337689672197614
LAMA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.9434248592172351,0.0,0.0,0.0,0.0,0.0,0.9454521536827087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000255446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTLL7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
GRAPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBR2,0.0,0.8874348295586449,0.0,0.0,0.86729710655553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.894753954240254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8809751868247986,0.0,0.0,0.0,0.8571428571428571
NSMAF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TBX2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9642857142857143,0.0,0.9797207180942807,0.0,0.0,0.0,0.0,0.0,0.0
RNF19A,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYRIB,0.0,0.5792709589004517,0.0,0.6593604641301292,0.6818681806325912,0.648264657173838,0.0,0.0,0.0,0.5913421660661697,0.7520613542624882,0.0,0.0,0.0,0.0,0.5804369641201836,0.0,0.7056643877710614,0.5743745480264936,0.7127448937722615,0.0,0.7214838138648442,0.0,0.0,0.6157367080450058,0.5714285714285714,0.0,0.0,0.0
FAM184A,0.0,0.9509358022894178,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9320195721728461,0.0,0.0,0.0
ADAM15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLDN1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSPAN9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9659265407494136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9642857142857143
NBEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9356802105903625,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.9516356353248868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDB2,0.0,0.0,0.0,0.0,0.0,0.0,0.8633340554577964,0.0,0.0,0.0,0.0,0.8714078622204917,0.8801342568227223,0.0,0.0,0.0,0.8612213517938342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571
FBN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCGRT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBF2,0.0,0.0,0.0,0.0,0.6582103648356029,0.0,0.6471291269574847,0.0,0.0,0.0,0.0,0.6235392242670059,0.5868271525417056,0.6198573410511017,0.6339378995554787,0.5993832732949939,0.6925634954656873,0.6567315076078687,0.0,0.646671895469938,0.5714285714285714,0.0,0.6532117532832282,0.0,0.0,0.0,0.0,0.0,0.6047678355659757
FAM13A,0.0,0.8928571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.9183630453688758,0.9013677388429642,0.0,0.0,0.0,0.0,0.0,0.893636914236205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000253320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AHCYL2,0.0,0.9669767235006604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9642857142857143,0.0,0.0,0.0
MCTP1,0.0,0.0,0.0,0.0,0.0,0.0,0.9336730497223991,0.0,0.0,0.0,0.0,0.0,0.8988559905971799,0.0,0.0,0.9171625205448696,0.0,0.0,0.0,0.8928571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYTH1,0.0,0.7888480084283012,0.0,0.8615093103476933,0.8555602367435183,0.0,0.0,0.0,0.0,0.0,0.8048270962068013,0.0,0.0,0.0,0.0,0.0,0.0,0.8180487155914307,0.0,0.827929043344089,0.0,0.0,0.0,0.0,0.7857142857142857,0.0,0.0,0.0,0.0
ABI3BP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.881705961057118,0.0,0.9021016891513552,0.0,0.0,0.0,0.0,0.0,0.8921930768660137,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.8842323060546603
THSD7A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9737655371427536,0.0,0.0,0.0,0.9642857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FUT8,0.8737626991101674,0.9056190805775779,0.8991023919412068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8868821391037532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0
RAB8B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BPTF,0.7275095241410392,0.6792600538049426,0.0,0.0,0.650882288813591,0.6725489922932216,0.0,0.0,0.6864590431962695,0.6800467584814344,0.0,0.0,0.0,0.0,0.0,0.658124504344804,0.6726931695427213,0.0,0.0,0.0,0.0,0.0,0.0,0.7165795713663101,0.6677779491458621,0.6428571428571429,0.0,0.0,0.0
IL7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNF149,0.0,0.0,0.0,0.0,0.901882358959743,0.0,0.0,0.0,0.0,0.0,0.8928571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.8986992985010147,0.0,0.9107474833726883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARHGEF38,0.8697657350982938,0.8759814245360238,0.0,0.0,0.0,0.0,0.0,0.0,0.8214285714285714,0.8417289704084396,0.0,0.0,0.0,0.0,0.0,0.833427967769759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8405539670160839,0.0,0.0,0.0
ARHGAP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9345531804221017,0.0,0.0,0.0,0.0,0.0,0.9333653982196536,0.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0
