,AT1,AT2,Artery,B Cells,Basophil and Mast Cells,Capillary,Ciliated Cells,Lymphatic  Cells,Macrophage and Dendritic Cells,Macrophages,Monocytes,Natural Killer Cells,Neutrophils,Other Epithelial Cells,Proliferating Macrophage,Stromal Cells,T Cells,Vein
ENSG00000149021,1.0227904,0.0,1.3611441,0.0,0.0,1.6795238,1.7385927,1.5072727,0.0,0.0,0.0,0.0,2.5059278,7.661342,0.0,1.3516321,1.6505108,0.8597557
ENSG00000124942,2.153638,0.7537354,0.9510539,0.0,1.3786603,0.0,0.8263011,0.0,1.8974601,1.6307665,1.5418215,0.0,0.0,1.1450835,1.1718066,0.0,0.0,1.5386822
ENSG00000089597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35414767,0.0,0.0,0.0
ENSG00000204922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19388363,0.0,0.0,0.0
ENSG00000162191,0.0,0.5717683,0.0,0.0,0.0,0.0,0.6294908,0.0,0.0,1.0885478,0.0,0.0,0.0,0.0,0.7911792,0.0,0.0,0.0
ENSG00000214753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30538648,0.0,0.0,0.0
ENSG00000168002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30252743,0.0,0.0,0.0
ENSG00000185475,0.0,0.38384902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45050436,0.0,0.0,0.0,0.0,0.40310603,0.0,0.0,0.0
ENSG00000168003,0.0,0.253673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81494415,0.0,0.0,0.0,0.0,0.63755596,0.0,0.0,0.0
ENSG00000133321,0.0,0.40312472,0.0,0.0,0.0,0.0,0.8348469,0.0,0.0,0.0,0.0,1.4779831,0.0,0.0,0.30063978,0.0,0.0,0.0
ENSG00000176485,0.0,0.8704114,0.0,0.0,0.0,0.0,0.94862366,0.0,0.0,0.9679499,0.0,0.0,0.0,0.0,0.8472916,0.0,0.0,0.0
ENSG00000184743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64322066,0.0,0.0,0.0
ENSG00000133318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7823601,0.0,0.0,0.0,0.0,0.78436303,0.0,0.0,0.0
ENSG00000072518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18779555,0.0,0.0,0.0
ENSG00000176340,0.0,1.1296135,0.0,0.0,0.0,0.0,1.2654054,0.0,0.97272503,1.3114188,1.169486,0.0,0.0,0.0,1.5240006,0.0,0.0,0.0
ENSG00000167770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2722186,0.0,0.0,0.0,0.0,0.19122967,0.0,0.0,0.0
ENSG00000168439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28389955,0.0,0.0,0.0,0.0,0.32501698,0.0,0.0,0.0
ENSG00000149781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58922136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000149761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14322719,0.0,0.0,0.0
ENSG00000173511,0.0,0.3287442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5707846,0.0,0.0,0.0,0.0,0.5539695,0.0,0.0,0.0
ENSG00000173486,0.0,0.90607876,0.0,0.0,0.0,0.0,0.985278,0.0,0.0,0.5409981,0.0,0.0,0.0,0.9098298,0.6743063,0.0,0.0,0.0
ENSG00000173457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31350094,0.0,0.0,0.0
ENSG00000002330,0.0,0.38824743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35441917,0.0,0.0,0.0
ENSG00000173113,0.0,0.7170775,0.0,0.0,0.0,0.0,0.7168093,0.0,0.0,0.73861307,0.0,0.0,0.0,0.0,0.7836988,0.0,0.0,0.0
ENSG00000126432,1.658139,2.0343103,0.0,0.0,0.0,0.0,3.2477698,0.0,0.0,0.89049464,0.0,0.0,0.0,1.0185328,1.3117161,0.0,0.0,0.0
ENSG00000168066,0.0,0.7617289,0.0,0.0,0.0,0.0,0.87578386,0.0,0.0,0.58268595,0.0,0.0,0.0,0.0,0.6676127,0.0,0.91133946,0.0
ENSG00000213465,0.0,0.259796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36745155,0.0,0.0,0.0,0.0,0.5546454,0.0,0.0,0.0
ENSG00000168061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51039404,0.0,0.0,0.0
ENSG00000146670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38778862,0.0,0.0,0.0
ENSG00000149823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.326253,0.0,0.0,0.0
ENSG00000149809,0.0,0.40344205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000149806,2.054176,2.6192389,2.6017256,3.0812564,3.5909123,1.8979421,2.3880832,2.3897538,2.9307127,2.9956536,3.0402994,3.036463,2.175479,2.4175181,2.736518,2.601148,3.2562954,2.577315
ENSG00000014216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28853953,0.0,0.0,0.0
ENSG00000245532,2.69635,3.7140756,2.4545872,0.33433908,2.5451496,3.9454014,2.5456004,3.3361106,3.0556831,2.7904708,3.7884707,2.6231859,4.7455273,1.5237205,2.8428032,1.266182,2.0219555,2.8967934
ENSG00000251562,5.8843746,6.2545557,5.2102995,5.532655,6.251284,6.6323276,5.505957,5.769003,4.9685254,5.017004,4.825041,6.483777,5.296187,5.1674795,5.2929716,4.5616555,6.3567877,5.859617
ENSG00000172922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.279762,0.0,0.0,0.0,0.0,0.4663372,0.0,0.0,0.0
ENSG00000172757,1.4229338,1.2645018,0.0,0.0,0.0,0.0,0.8588922,0.0,1.9847825,2.1831274,2.4062195,2.3479142,2.2826698,0.5676503,1.8696244,0.0,1.838676,1.2637638
ENSG00000172543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1812665,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000172500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35303992,0.0,0.0,0.0,0.0,0.4376377,0.0,0.0,0.0
ENSG00000175550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7244811,0.0,0.0,0.0,0.0,0.4456862,0.0,0.0,0.0
ENSG00000175334,0.0,0.42315048,0.0,0.0,0.0,0.0,0.8032302,0.0,0.0,0.5756187,0.0,0.0,0.0,0.0,0.84668136,0.0,0.0,0.0
ENSG00000175315,0.0,0.0,0.0,0.0,0.0,0.0,0.8909324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000087365,0.0,0.6137521,0.0,0.0,0.0,0.0,1.1713933,0.0,0.0,0.71293706,0.0,0.0,0.0,0.0,0.95881784,0.0,0.0,0.0
ENSG00000174903,0.0,0.43408632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5041692,0.0,0.0,0.0
ENSG00000174851,0.0,0.27621168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.282864,0.0,0.0,0.0
ENSG00000174744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26090717,0.0,0.0,0.0
ENSG00000174547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25292796,0.0,0.0,0.0,0.0,0.4200851,0.0,0.0,0.0
ENSG00000173120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25838184,0.0,0.0,0.0,0.0,0.3066677,0.0,0.0,0.0
ENSG00000173020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26722926,0.0,0.0,0.0,0.0,0.18781404,0.0,0.0,0.0
ENSG00000172531,0.0,0.6531888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8342321,0.84098613,0.0,0.0,0.0,1.0019436,0.0,0.0,0.0
ENSG00000175634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19611877,0.0,0.0,0.0
ENSG00000172725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38709086,0.0,0.0,0.0,0.0,0.25525278,0.0,0.0,0.0
ENSG00000172663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.070140846,0.0,0.0,0.0
ENSG00000110711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28185555,0.0,0.0,0.0,0.0,0.32965314,0.0,0.0,0.0
ENSG00000167797,0.0,0.51165366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4136133,0.0,0.0,0.0
ENSG00000084207,2.9447775,2.5186021,0.0,1.0110075,0.0,0.0,3.4310112,0.0,1.5970734,1.9357226,1.8077706,1.609118,0.0,2.225007,2.3919783,0.9307734,0.0,0.0
ENSG00000167792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30542633,0.0,0.0,0.0,0.0,0.54713386,0.0,0.0,0.0
ENSG00000110057,0.0,0.0,0.0,0.0,0.0,0.0,0.5737404,0.0,0.0,0.35254943,0.0,0.0,0.0,0.0,0.12060352,0.0,0.0,0.0
ENSG00000006534,0.0,0.0,0.0,0.0,0.0,0.0,1.7009743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3273442,0.0,0.0,0.0
ENSG00000110717,0.0,0.6624341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51895577,0.0,0.0,0.0,0.0,0.8340632,0.0,0.0,0.0
ENSG00000110719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39809912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000110075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25176597,0.0,0.0,0.0
ENSG00000197345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31901017,0.0,0.0,0.0
ENSG00000110092,1.0117441,0.87545025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7748855,0.0,0.0,0.0,0.0
ENSG00000131626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23530471,0.0,0.0,0.0,0.0,0.37537915,0.0,0.0,0.0
ENSG00000085733,0.0,0.57948244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000137497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5476305,0.0,0.0,0.0
ENSG00000184154,0.0,0.0,0.0,0.0,0.0,0.0,0.6890475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000149357,0.0,0.6289589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.277334,0.95442975,0.0,0.0,0.0,0.77328354,0.0,0.0,0.0
ENSG00000110200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.316522,0.0,0.0,0.0,0.0,0.36398262,0.0,0.0,0.0
ENSG00000110195,0.85743105,0.9344114,0.0,0.0,0.0,0.0,1.1240443,0.0,0.0,0.0,0.0,0.0,0.0,1.6240251,0.27783877,0.0,0.0,0.0
ENSG00000186635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19680355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000214530,0.0,0.7126875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26510388,0.0,0.0,0.0
ENSG00000181924,0.0,0.35459584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3470217,0.0,0.0,0.0,0.0,0.34175006,0.0,0.0,0.0
ENSG00000175567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40437642,0.0,0.0,0.0,0.0,0.34167624,0.0,0.0,0.0
ENSG00000165434,0.0,0.0,0.0,0.0,0.0,0.0,0.5298334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000077514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40057245,0.0,0.0,0.0
ENSG00000118363,0.0,0.8403866,0.0,0.0,0.0,0.0,0.6996092,0.0,0.0,0.7226903,0.0,0.0,0.0,0.9300689,0.8339772,0.0,0.0,0.0
ENSG00000137491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1282945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000149273,2.0576138,2.9729137,2.6467943,3.2212827,3.5374932,1.5852438,2.172089,2.5679824,2.85575,2.7801037,2.8637595,3.3930407,0.0,3.0278955,2.9567933,2.7913015,3.777628,2.6903114
ENSG00000078124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6286218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000074201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33137435,0.0,0.0,0.0,0.0,0.33609527,0.0,0.0,0.0
ENSG00000048649,0.0,0.24464333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2598978,0.0,0.0,0.0,0.0,0.51046705,0.0,0.0,0.0
ENSG00000087884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30870405,0.0,0.0,0.0
ENSG00000151366,0.0,0.9043469,0.0,0.0,0.0,0.0,0.9077957,0.0,0.0,0.64028525,0.0,0.0,0.0,0.0,0.9101516,0.0,0.0,0.0
ENSG00000165494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24083334,0.0,0.0,0.0,0.0,0.3207946,0.0,0.0,0.0
ENSG00000171204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28093612,0.0,0.0,0.0
ENSG00000171202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2086996,0.0,0.0,0.0
ENSG00000073921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4950837,0.0,0.0,0.0,0.0,0.3133166,0.0,0.0,0.0
ENSG00000149196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20314421,0.0,0.0,0.0
ENSG00000150687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2810903
ENSG00000109861,0.0,0.35412002,0.0,0.0,0.0,0.0,0.0,0.0,1.6786624,2.3506632,0.0,1.1572036,0.0,0.60095453,0.3737423,0.0,0.0,0.0
ENSG00000180773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23163462,0.0,0.0,0.0
ENSG00000166002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46868372,0.0,0.0,0.0,0.0,0.20168915,0.0,0.0,0.0
ENSG00000166004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18335691,0.0,0.0,0.0
ENSG00000166012,0.0,0.6296444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6133152,0.0,0.0,0.0,0.0,0.67171973,0.0,0.0,0.0
ENSG00000257057,0.0,0.0,0.0,0.0,0.0,0.0,1.4000249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000150316,0.0,0.24711168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50551593,0.0,0.0,0.0,0.0,0.5501973,0.0,0.0,0.0
ENSG00000166037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6678499,0.0,0.0,0.0
ENSG00000149231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39053556,0.0,0.0,0.0
ENSG00000110318,0.0,0.0,0.0,0.0,0.0,0.0,1.6682588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000137691,0.0,0.0,0.0,0.0,0.0,0.0,0.8748858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000137693,0.0,0.64245605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000152558,0.0,0.0,0.0,0.0,0.0,0.0,0.9729809,0.0,0.0,0.47019497,0.0,0.0,0.0,0.5511769,0.58320516,0.0,0.0,0.0
ENSG00000187240,0.0,0.0,0.0,0.0,0.0,0.0,1.5626715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196954,0.0,0.44812286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47087532,0.0,0.0,0.0,0.0,0.46862036,0.0,0.0,0.0
ENSG00000137752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43366563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55410624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000152404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14706793,0.0,0.0,0.0
ENSG00000075239,0.0,0.4379491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5060003,0.0,0.0,0.0
ENSG00000149311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29036763,0.0,1.4779831,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000137710,0.92655224,0.57097995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5300538,0.0,0.0,0.0,0.0,1.1288344,0.0,0.0,0.0
ENSG00000137714,0.0,0.47563273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36531353,0.0,0.0,0.0,0.0,0.45688012,0.0,0.0,0.0
ENSG00000183644,0.0,0.0,0.0,0.0,0.0,0.0,2.6196656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000150773,0.0,0.0,0.0,0.0,0.0,0.0,0.6921985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000150776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14842817,0.0,0.0,0.0
ENSG00000150779,0.0,0.46673447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53356206,0.0,0.0,0.0,0.0,0.6083984,0.0,0.0,0.0
ENSG00000204370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3641098,0.0,0.0,0.0,0.0,0.2782831,0.0,0.0,0.0
ENSG00000150782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5548234,0.0,0.0,0.0,0.0,0.44532788,0.0,0.0,0.0
ENSG00000166741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1597214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5642111
ENSG00000076043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36656702,0.0,0.0,0.0
ENSG00000182985,1.2277997,0.95734495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000168092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45217222,0.0,0.0,0.0,0.0,0.41430247,0.0,0.0,0.0
ENSG00000149577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38708836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000160613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.233169,0.0,0.0,0.0,0.0,0.19115248,0.0,0.0,0.0
ENSG00000160593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6331263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000149573,0.0,0.81448245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14866373,0.0,0.0,0.0
ENSG00000198851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4139961,0.0
ENSG00000167286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6517024,0.0
ENSG00000110344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24143647,0.0,0.0,0.0
ENSG00000167283,0.952274,1.5384524,0.0,1.314698,1.3956674,0.0,1.4513894,0.0,1.5468937,1.8169903,1.8613739,1.7100043,0.0,0.9904616,1.7862713,0.0,1.6046551,0.0
ENSG00000118058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50402606,0.0,0.0,0.0
ENSG00000095139,0.0,0.38281894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30936664,0.0,0.0,0.0
ENSG00000110367,0.0,0.34016997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29722384,0.0,0.0,0.0,0.0,0.41289085,0.0,0.0,0.0
ENSG00000118181,1.7395598,2.7312245,2.6012578,2.9625936,3.2533014,1.7436355,2.429391,2.4040544,2.7225902,2.7112715,2.5466433,2.7526593,0.0,2.6329596,2.548102,2.5829837,3.2001953,2.6210155
ENSG00000196655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13106036,0.0,0.0,0.0
ENSG00000188486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75710225,0.0,0.0,0.0
ENSG00000248712,0.0,0.0,0.0,0.0,0.0,0.0,1.0571544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000110395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1771355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196914,0.0,0.55880004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000154127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34613904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000109971,0.0,1.2523167,0.0,0.0,0.0,0.0,1.15133,0.0,1.3618994,1.7997835,0.0,1.2652227,0.0,0.44450784,1.5262823,0.0,0.0,0.0
ENSG00000110002,0.0,0.0,0.0,0.0,1.380213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000154144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29782128,0.0,0.0,0.0,0.0,0.34390932,0.0,0.0,0.0
ENSG00000064199,0.0,0.0,0.0,0.0,0.0,0.0,1.5804131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000154146,0.0,0.9279832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000149547,0.0,0.5195762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37925997,0.0,0.0,0.0
ENSG00000182934,0.0,0.34170455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25631413,0.0,0.0,0.0,0.0,0.30440265,0.0,0.0,0.0
ENSG00000134954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8254557,0.0,0.0,0.0,0.0,1.662695,0.0
ENSG00000084234,2.6260946,1.9225113,0.0,0.0,0.0,0.0,1.3963829,0.0,1.4209849,1.922018,1.8858489,0.0,0.0,1.0440961,2.0970957,0.0,0.0,0.0
ENSG00000149418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20400032,0.0,0.0,0.0
ENSG00000196323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21108223,0.0,0.0,0.0
ENSG00000151503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3917812,0.0,0.0,0.0
ENSG00000015171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15703073,0.0,0.0,0.0
ENSG00000107929,0.0,0.2976874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32248515,0.0,0.0,0.0
ENSG00000107937,0.0,0.33722824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20684901,0.0,0.0,0.0
ENSG00000067064,0.0,0.9659842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5765399,0.0,0.0,0.0
ENSG00000067082,2.8622952,0.91967154,0.0,0.0,1.0897322,0.0,0.90125877,0.0,1.76917,1.6187193,1.3614677,0.0,0.0,0.0,1.9611073,0.0,1.5181538,0.0
ENSG00000187134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7255152,0.0,0.0,0.0,0.0
