,AT1,AT2,Artery,B Cells,Basophil and Mast Cells,Capillary,Ciliated Cells,Lymphatic  Cells,Macrophage and Dendritic Cells,Macrophages,Monocytes,Natural Killer Cells,Neutrophils,Other Epithelial Cells,Proliferating Macrophage,Stromal Cells,T Cells,Vein
HYI,0.0,0.4434009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56858003,0.0,0.0,0.0
PTPRF,0.0,0.0,0.0,0.0,0.0,0.0,0.80816245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP6V0B,0.0,0.73989254,0.0,0.0,0.0,0.0,0.0,0.0,1.3184857,1.6995125,1.482374,0.0,0.0,0.0,1.0989252,0.0,0.0,0.0
ERI3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2063412,0.0,0.0,0.0
RNF220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15699267,0.0,0.0,0.0
KIF2C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2855358,0.0,0.0,0.0
RPS8,2.39286,3.2168038,3.1479864,3.6691065,3.6293788,2.1343515,3.0243332,2.9626212,3.2556958,3.1569514,3.545903,3.2221456,0.0,3.3093548,3.165954,3.229691,3.6325688,3.2461548
DYNLT4,0.0,0.0,0.0,0.0,0.0,0.0,1.3446594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UROD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21511747,0.0,0.0,0.0
PRDX1,2.4186714,1.3682868,0.0,0.0,1.3466566,0.0,2.0218418,0.0,1.3240521,1.9244936,0.0,0.0,0.0,0.9145005,1.2767577,0.0,0.0,1.063984
AKR1A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8365736,0.0,0.0,0.0,0.0,0.5492153,0.0,0.0,0.0
NASP,0.0,0.2674412,0.0,0.0,0.0,0.0,0.43131936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0562246,0.0,0.0,0.0
CCDC17,0.0,0.0,0.0,0.0,0.0,0.0,0.9095344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPBP1L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060606785,0.0,0.0,0.0
TSPAN1,0.0,0.0,0.0,0.0,0.0,0.0,2.3802905,0.0,0.0,0.0,0.0,0.0,0.0,0.41467234,0.0,0.0,0.0,0.0
UQCRH,0.0,1.1431308,0.0,0.0,1.0550632,0.0,0.8105832,0.0,1.1753079,1.5519961,1.2494693,0.0,0.0,0.8110344,1.4718845,0.0,0.0,0.0
MKNK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34293225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EFCAB14,0.0,0.5740563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33808014,0.0,0.0,0.0,0.0,0.5061971,0.0,0.0,0.0
CYP4B1,1.318611,0.0,0.0,0.0,0.0,0.0,1.3623314,0.0,0.0,0.0,0.0,0.0,0.0,0.46260175,0.0,0.0,0.0,0.0
CMPK1,0.0,0.4968663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39437303,0.0,0.0,0.0,0.0,0.54576457,0.0,0.0,0.0
SPATA6,0.0,0.0,0.0,0.0,0.0,0.0,0.7374377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20400032,0.0,0.0,0.0
CDKN2C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30842674,0.0,0.0,0.0
EPS15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260487,0.0,0.0,0.0
OSBPL9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29932135,0.0,0.0,0.0
NRDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34955508,0.0,0.0,0.0,0.0,0.43725276,0.0,0.0,0.0
TXNDC12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33738762,0.0,0.0,0.0,0.0,0.41164604,0.0,0.0,0.0
BTF3L4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4042894,0.0,0.0,0.0,0.0,0.39659083,0.0,0.0,0.0
PRPF38A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17286836,0.0,0.0,0.0
TUT4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3207946,0.0,0.0,0.0
ZYG11B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1958178,0.0,0.0,0.0
ECHDC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21148509,0.0,0.0,0.0
SCP2,0.0,0.8339987,0.0,0.0,0.0,0.0,0.6774742,0.0,0.0,0.93036324,0.0,0.0,0.0,0.0,0.79185927,0.0,0.0,0.0
CZIB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21490276,0.0,0.0,0.0
MAGOH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28520423,0.0,0.0,0.0,0.0,0.43650228,0.0,0.0,0.0
IFT25,0.0,0.0,0.0,0.0,0.0,0.0,1.221825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40650368,0.0,0.0,0.0
LDLRAD1,0.0,0.0,0.0,0.0,0.0,0.0,1.2447145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM59,0.0,0.94499123,0.0,0.0,0.0,0.0,1.9492174,0.0,0.0,1.1059246,0.0,0.0,0.0,1.2196126,1.1038945,0.0,0.0,0.0
MRPL37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36100072,0.0,0.0,0.0
DHCR24,1.3222327,1.688719,0.0,0.0,0.0,0.0,0.6710535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3847463,0.0,0.0,0.0
TACSTD2,2.4190707,0.760119,0.0,0.0,0.0,0.0,1.0843031,0.0,0.0,0.0,0.0,0.0,0.0,1.330275,0.0,0.0,0.0,0.0
JUN,1.1487488,1.1157401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63486147,0.0,0.0,0.0,0.0,1.3744261,0.0,0.0,0.0
FGGY,0.0,1.040677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1orf87,0.0,0.0,0.0,0.0,0.0,0.0,0.73294365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NFIA,0.0,0.33985478,0.0,0.0,0.0,0.0,0.81508446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TM2D1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28192943,0.0,0.0,0.0
USP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80423653,0.0,0.0,0.0
ITGB3BP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5281409,0.0,0.0,0.0
PGM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19430122,0.0,0.0,0.0
JAK1,0.0,1.1843195,0.0,0.0,0.0,0.0,0.54328716,0.0,0.0,0.5154321,0.0,1.9052107,0.0,0.0,0.8219697,0.0,1.0628667,0.0
LEPROT,0.0,0.40251207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8075998,0.0,0.0,0.0,0.0,0.5238608,0.0,0.0,0.0
DYNLT5,0.0,0.0,0.0,0.0,0.0,0.0,0.5008935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNAI4,0.0,0.0,0.0,0.0,0.0,0.0,1.1770133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIER1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37081406,0.0,0.0,0.0,0.0,0.4833426,0.0,0.0,0.0
SERBP1,0.0,1.228077,0.0,0.0,0.0,0.0,1.1802844,0.0,0.9721626,1.1760049,1.1693821,1.4446672,0.0,0.9982041,1.3269116,0.0,0.0,0.8731768
WLS,0.0,0.0,0.0,0.0,0.0,0.0,0.6024937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSF11,0.0,1.0131108,0.0,0.0,0.0,0.0,0.7645863,0.0,0.0,0.61294997,0.0,0.0,0.0,0.0,0.91804326,0.0,0.0,0.0
ZRANB2,0.0,0.8871614,0.0,0.0,0.0,0.0,0.4026517,0.0,0.0,0.21432537,0.0,0.0,0.0,0.0,0.5445119,0.0,0.0,0.0
ERICH3,0.0,0.0,0.0,0.0,0.0,0.0,1.9207491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACADM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34381333,0.0,0.0,0.0
RABGGTB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19142738,0.0,0.0,0.0,0.0,0.17989638,0.0,0.0,0.0
USP33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27945203,0.0,0.0,0.0
FUBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42966032,0.0,0.0,0.0
GNG5,0.59255505,1.5951915,0.0,0.0,0.0,0.0,1.258146,0.0,1.2819024,1.6933422,1.5239546,0.0,0.0,0.58940905,1.890259,0.0,0.0,0.0
CTBS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39861768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNAI3,0.0,0.0,0.0,0.0,0.0,0.0,0.70777833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DDAH1,0.0,0.45367467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ODF2L,0.0,0.0,0.0,0.0,0.0,0.0,1.6514468,0.0,0.0,0.0,0.0,0.0,0.0,0.43426824,0.0,0.0,0.0,0.0
SH3GLB1,0.0,0.51745236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8703748,0.84661293,0.0,0.0,0.0,0.70630825,0.0,0.0,0.0
SELENOF,0.0,0.5600286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5625349,0.0,0.0,0.0,0.0,0.48300385,0.0,0.0,0.0
LMO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5179388,0.0,0.0,0.0,0.0,0.54199743,0.0,0.0,0.0
PKN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44009995,0.0,0.0,0.0
GTF2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15926245,0.0,0.0,0.0
ZNF326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31184298,0.0,0.0,0.0
ZNF644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32489464,0.0,0.0,0.0
EVI5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25919256,0.0,0.0,0.0
RPL5,1.9084316,2.8585808,2.33174,3.0344605,3.3636107,0.0,2.3124542,2.5101764,2.6551776,2.665072,2.577596,2.7738788,0.0,2.9604971,2.537009,2.7707157,3.081948,2.460156
MTF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14205828,0.0,0.0,0.0
TMED5,0.0,0.4784155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7331264,0.0,0.0,0.0,0.0,0.506969,0.0,0.0,0.0
CCDC18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27908874,0.0,0.0,0.0
DR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2836363,0.0,0.0,0.0
DNTTIP2,0.0,0.30552268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33222425,0.0,0.0,0.0,0.0,0.4010763,0.0,0.0,0.0
GCLM,0.0,0.0,0.0,0.0,0.0,0.0,0.50733024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARHGAP29,0.0,0.0,0.0,0.0,0.0,1.4273317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,1.1458145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNN3,0.0,0.6563877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DPYD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31139138,0.822562,0.0,0.0,0.0,0.060919523,0.0,0.0,0.0
PALMD,0.0,0.0,0.0,0.0,0.0,0.0,0.80239177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC25A24,0.0,0.0,0.0,0.0,0.0,0.0,0.34846607,0.0,0.0,0.6347503,0.0,0.0,0.0,0.0,0.60791206,0.0,0.0,0.0
PRPF38B,0.0,0.5072514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56542116,0.0,0.0,0.0,0.0,0.513277,0.0,0.0,0.0
STXBP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17318082,0.0,0.0,0.0
GPSM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29889995,0.0,0.0,0.0
CFAP276,0.0,0.0,0.0,0.0,0.0,0.0,2.2839694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ELAPOR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6442123,0.0,0.0,0.0,0.0
SARS1,0.0,0.70539325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3817538,0.0,0.0,0.0,0.0,0.732535,0.0,0.0,0.0
SORT1,0.0,0.4688963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75245726,0.0,0.0,0.0,0.0,0.7026969,0.0,0.0,0.0
PSMA5,0.0,0.0,0.0,0.0,0.0,0.0,0.37619096,0.0,0.0,0.46603125,0.0,0.0,0.0,0.0,0.38077417,0.0,0.0,0.0
GNAI3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3788809,0.0,0.0,0.0,0.0,0.41821072,0.0,0.0,0.0
AHCYL1,0.0,0.735636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41634497,0.0,0.0,0.0,0.0,0.70033234,0.0,0.0,0.0
LAMTOR5,0.0,1.0183773,0.0,0.0,0.0,0.0,0.8465367,0.0,0.0,0.8069234,0.0,0.0,0.0,0.0,0.7809514,0.0,0.0,0.0
CD53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9812635,1.1076262,1.4417028,0.0,0.0,0.0,0.0,0.0,0.0
DRAM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37060905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIMAP3,0.0,0.0,0.0,0.0,0.0,0.0,2.3177547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP5PB,0.0,0.6059654,0.0,0.0,0.0,0.0,0.55519474,0.0,0.0,0.7633306,0.0,0.0,0.0,0.0,0.75066465,0.0,0.0,0.0
C1orf162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5524459,1.8693411,1.811327,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAP1A,0.0,0.6268202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6479503,0.0,0.0,0.0,0.0,0.5988332,0.0,0.0,0.0
CAPZA1,0.0,0.36509103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90511334,1.2161491,0.0,0.0,0.0,0.60548264,0.0,0.0,0.0
HIPK1,0.0,0.0,0.0,0.0,0.0,0.0,1.0319458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30866063,0.0,0.0,0.0
TRIM33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2940625,0.0,0.0,0.0
BCAS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28084946,0.0,0.0,0.0
CSDE1,0.0,1.1444509,0.0,0.0,0.0,0.0,0.83044124,0.0,0.9676379,1.1301808,1.1428969,0.0,0.0,0.73709655,1.0591602,0.0,0.0,0.0
ATP1A1,1.9093615,1.9485397,0.0,0.0,0.0,0.0,1.1061351,0.0,0.0,0.5706118,0.0,0.0,0.0,0.99054134,1.2001183,0.0,0.0,0.0
CD58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44452292,0.0,0.0,0.0,0.0,0.06845757,0.0,0.0,0.0
CD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7442197,0.0
TTF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30030978,0.0,0.0,0.0
TENT5C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26349995,0.0,0.0,0.0,0.0
SPAG17,0.0,0.0,0.0,0.0,0.0,0.0,1.4617387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHGDH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41637725,0.0,0.0,0.0
SEC22B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21063179,0.0,0.0,0.0
RNF115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3591848,0.0,0.0,0.0
RBM8A,0.0,0.8460617,0.0,0.0,0.0,0.0,0.6974245,0.0,0.0,0.8508296,0.0,0.0,0.0,0.0,0.94208646,0.0,0.0,0.0
POLR3GL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30917335,0.0,0.0,0.0
TXNIP,0.0,1.092703,2.1629665,0.99908173,2.083016,1.9831597,0.8650553,0.0,2.0238054,3.047655,2.183361,3.600564,2.7322755,0.0,1.5434952,0.0,3.0626059,1.7880193
FMO5,0.0,0.8936324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHD1L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16177142,0.0,0.0,0.0
PDE4DIP,0.0,0.0,0.0,0.0,0.0,0.0,0.8648961,0.0,0.0,0.68987167,0.0,0.0,0.0,0.0,0.46763474,0.0,0.0,0.0
ENSG00000274265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66142875,0.0,0.0,0.0,0.0,0.0,0.0
FCGR1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37225944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2AC20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4699993,0.0,0.0,0.0
SF3B4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22906661,0.0,0.0,0.0
ANP32E,0.0,0.42290676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0309665,0.0,0.0,0.0
APH1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3836255,0.0,0.0,0.0,0.0,0.5118418,0.0,0.0,0.0
MRPS21,0.0,0.6072363,0.0,0.0,0.0,0.0,0.8629509,0.0,0.0,0.6518436,0.0,0.0,0.0,0.0,0.8669707,0.0,0.0,0.0
ADAMTSL4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6403913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCL1,0.0,1.0833209,0.0,0.0,0.0,0.0,0.0,0.0,1.5203841,1.4800764,1.7629077,0.0,0.0,0.0,1.285677,0.0,0.0,0.96607244
ENSA,0.0,0.9249996,0.0,0.0,0.0,0.0,0.7251671,0.0,0.0,0.5941501,0.0,0.0,0.0,0.0,0.9288643,0.0,0.0,0.0
CTSS,0.0,0.43338883,0.0,0.0,0.0,0.0,1.597702,0.0,2.4050164,2.8357904,3.2171936,0.0,1.6318907,0.0,0.31673813,0.0,0.0,0.0
CERS2,0.0,0.55701137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37786764,0.0,0.0,0.0
CDC42SE1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3384004,0.0,0.0,0.0,0.0,0.0,0.0
PSMD4,0.0,0.0,0.0,0.0,0.0,0.0,0.62716544,0.0,0.0,0.41919613,0.0,0.0,0.0,0.0,0.5298445,0.0,0.0,0.0
SELENBP1,0.0,1.4044039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSMB4,0.0,0.43781275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5178771,0.0,0.0,0.0,0.0,0.5905827,0.0,0.0,0.0
POGZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2915988,0.0,0.0,0.0
SNX27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28940928,0.0,0.0,0.0,0.0,0.21703705,0.0,0.0,0.0
RIIAD1,0.0,0.0,0.0,0.0,0.0,0.0,0.7940847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S100A10,3.709872,1.8047402,1.5271921,0.0,1.1223648,1.9375569,1.9123547,2.7997208,2.848401,3.0935245,2.4382436,1.4738175,0.0,0.0,2.8604712,0.0,1.8016188,2.4484868
S100A11,1.7797364,1.8710561,0.0,0.0,1.7556106,0.0,3.0504677,0.0,3.064421,3.678227,2.7763467,0.0,3.4584982,1.7360849,2.6135697,0.0,0.0,0.0
S100A9,0.0,0.2573571,0.0,0.0,0.0,0.0,0.0,0.0,0.94886607,2.1027288,5.300823,0.0,5.841652,0.0,0.50323665,0.0,0.0,0.0
S100A12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.535722,0.0,3.6530964,0.0,0.0,0.0,0.0,0.0
S100A8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8552917,4.9195576,0.0,6.0381536,0.0,0.0,0.0,0.0,0.0
S100A6,4.3826685,3.6840649,2.9926975,1.4821417,3.2450874,3.0331652,3.4561172,3.1740932,3.500654,3.9337676,3.6364744,2.1775575,3.8793628,3.1792786,3.7048278,3.4007142,2.390654,2.9855301
S100A4,2.443672,0.0,0.0,0.0,2.9821162,0.0,0.0,0.0,2.9064128,3.4162529,3.5137308,2.6527216,3.3168075,0.0,1.1844273,0.66643155,2.4970846,0.0
S100A16,0.0,0.3961298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S100A14,0.0,1.54486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S100A13,0.0,0.82543504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6398084,0.0,0.0,0.0,0.4517982,0.6540315,0.0,0.0,0.0
CHTOP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14113057,0.0,0.0,0.0
SNAPIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1815939,0.0,0.0,0.0
ILF2,0.0,0.4515008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36478803,0.0,0.0,0.0,0.0,0.77855057,0.0,0.0,0.0
SLC27A3,0.0,0.56889427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35790014,0.0,0.0,0.0,0.0,0.24921855,0.0,0.0,0.0
SLC39A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30274805,0.0,0.0,0.0
JTB,0.0,0.85067713,0.0,0.0,0.0,0.0,0.71573853,0.0,0.0,0.65212977,0.0,0.0,0.0,0.3375155,0.8023974,0.0,0.0,0.0
RAB13,0.0,0.52053046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0730561,0.0,0.0,0.0,0.0,0.9946553,0.0,0.0,0.0
RPS27,2.4700055,3.5767875,3.1397333,3.6674328,3.7506247,2.5412796,2.905977,2.9204707,3.5032809,3.637899,3.3330507,3.8728867,2.2448308,3.2144492,3.3360999,3.1256475,4.2697716,3.1059785
TPM3,1.3490808,0.9355469,1.315012,0.0,1.1918774,0.0,0.8947359,0.0,1.8132532,1.7632887,2.3504145,1.7976167,0.0,0.0,1.6747766,0.0,1.4949269,1.8478506
C1orf43,0.0,0.5831578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6068089,0.0,0.0,0.0,0.0,0.6123691,0.0,0.0,0.0
UBAP2L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20252943,0.0,0.0,0.0
