,Basal II cells,Basal cells,Ciliated cells,Club cells,Dendritic cells,Goblet cells,Ionocytes,MT gene enriched cells,Mast cells,Maturing ciliated cells,NK cells,Neutrophils & macrophages,Peri-goblet cells,Secretory cells (HLA-DQA1),Suprabasal cells,T cells
TMSB10,0.08637145155201272,0.06666666666666667,0.10673703485263787,0.21536561770317084,0.4546658018799639,0.317090676586901,0.12214885131389407,0.0910324654187757,0.1711436238592859,0.22539298565755317,0.12349680213564668,0.0,0.1872857205865036,0.24813113015177907,0.09048925860004609,0.18101425052959522
GABARAPL2,0.6,0.0,0.6935030347985734,0.6408594044917243,0.0,0.6519519132859095,0.0,0.0,0.0,0.6273214465068235,0.0,0.0,0.6042534833994256,0.6404207761759777,0.0,0.0
SH3YL1,0.0,0.0,0.0,0.7479351630052384,0.0,0.740224556346216,0.8423379453976966,0.0,0.0,0.7558147097524773,0.0,0.0,0.7333333333333333,0.0,0.0,0.0
VCL,0.0,0.0,0.0,0.8350916428085634,0.0,0.8406968060124702,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.8831535413362392,0.0
ADSS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.9364278673306867,0.0,0.0,0.0
STAP1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TIMP2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUL3,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.9415380831800476,0.0,0.0,0.0,0.0,0.0,0.0
USP2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL26L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BOD1L1,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.9363726276163525,0.0,0.0,0.0,0.0,0.0,0.0
MAT2B,0.5408170678128402,0.0,0.5772556965557395,0.55262319090242,0.0,0.5955276521866318,0.61465332441425,0.0,0.0,0.5333333333333333,0.0,0.0,0.576211513205051,0.6168044553522151,0.0,0.0
CDH1,0.4666666666666667,0.0,0.5480058133889446,0.4943421571254784,0.0,0.571266675568263,0.5232655552347444,0.0,0.0,0.48601594974460627,0.0,0.0,0.4955564635661961,0.5016039166537817,0.4873104940295824,0.0
DNAH5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAI14,0.0,0.0,0.0,0.0,0.0,0.9309766160656668,0.0,0.0,0.0,0.8666666666666667,0.0,0.0,0.0,0.9130771319851245,0.0,0.0
PNKP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
STAU2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
RAB27B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSMA4,0.5335905784349468,0.0,0.5333333333333333,0.5398269535036275,0.5571330590744396,0.6032794301558101,0.0,0.0,0.0,0.6766239067685637,0.0,0.0,0.5878638832635119,0.6441690708218286,0.0,0.0
TNC,0.7569226140152133,0.7916261514040694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.8087527322247865,0.8387441550708833,0.0
CAPG,0.6939208785457367,0.0,0.0,0.6666666666666666,0.822079498381022,0.6721654015407519,0.0,0.0,0.9138422653301636,0.0,0.0,0.0,0.6862473303908658,0.0,0.0,0.0
AP2S1,0.27910204195015414,0.0,0.3360561357472791,0.3029066788903831,0.424280336314582,0.35521967645007646,0.35066994841274346,0.5007682826838499,0.0,0.35843027114029025,0.36769628499019064,0.0,0.2992682128920034,0.28092751946988265,0.26666666666666666,0.0
ADAM28,0.7012835576116087,0.0,0.0,0.7592569321971115,0.0,0.7130253509264887,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.7053886183870551,0.822907264298071,0.0,0.0
LCP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.9396682339637098,0.0,0.0,0.0,0.0
TRIT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CTNNA1,0.4666666666666667,0.0,0.5518289858940931,0.48795035758796207,0.0,0.609453173854124,0.48246643043984816,0.0,0.0,0.55630401573307,0.0,0.0,0.5681392729088839,0.511685278207689,0.48707121201343356,0.0
HSPA5,0.2789936118977951,0.26666666666666666,0.34855579979357454,0.3217058390827755,0.2948366890234337,0.5552630709845189,0.37134248932327535,0.0,0.42419751581718596,0.27396520954085557,0.0,0.0,0.27890704193896043,0.3750275989543861,0.27902565783248295,0.0
DSG2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
OFD1,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.954074115137683,0.0,0.0,0.0,0.0,0.0,0.0
ATP6V1H,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POLR2B,0.0,0.0,0.0,0.0,0.0,0.8431140023746864,0.0,0.0,0.0,0.8272771990268005,0.0,0.0,0.8,0.8094601121807151,0.0,0.0
TPR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CP,0.0,0.0,0.7466445702355775,0.8467952551058696,0.0,0.8587221229691505,0.0,0.0,0.0,0.7498662684247474,0.0,0.0,0.0,0.7333333333333333,0.0,0.0
KATNIP,0.0,0.0,0.9761726390273159,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
DTNBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NOP16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CC2D2A,0.0,0.0,0.9725090934704105,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
MRPS10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
RSF1,0.866224931238659,0.0,0.0,0.0,0.0,0.8395828839741484,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.8528511024958234,0.0,0.0
CELF2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM120A,0.5333333333333333,0.0,0.6161784656897744,0.5426200379650439,0.0,0.6515762171216772,0.5474483397967121,0.0,0.0,0.595603440034859,0.0,0.0,0.5575341954271996,0.5660589654373777,0.0,0.0
KITLG,0.0,0.0,0.0,0.0,0.0,0.0,0.9817088014739987,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
H6PD,0.0,0.0,0.0,0.8293056791620739,0.0,0.842981908234046,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.8205073301359349,0.0,0.0
VAMP3,0.6740108202121334,0.0,0.6,0.6503373336754706,0.0,0.6982233650654209,0.0,0.0,0.0,0.630384092127298,0.0,0.0,0.7067903470714861,0.745049802806244,0.0,0.0
RFC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ARID1B,0.34901505495035046,0.35004278946130696,0.461509663089196,0.36687776509431963,0.37911850939589503,0.37785792274002944,0.39307622386161634,0.0,0.0,0.4192633399301758,0.0,0.0,0.36085069604153763,0.3660670723527994,0.3333333333333333,0.0
CLPTM1L,0.0,0.0,0.0,0.7333333333333333,0.0,0.79530811837222,0.0,0.0,0.0,0.8000462448834758,0.0,0.0,0.7399053720182136,0.7608967024651273,0.0,0.0
NEDD4L,0.0,0.0,0.8187366378185085,0.7508063712585361,0.0,0.7333333333333333,0.9217296883621358,0.0,0.0,0.7412719824656145,0.0,0.0,0.0,0.0,0.0,0.0
HEXB,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCUR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
LIMA1,0.0,0.0,0.0,0.6911235069913855,0.0,0.7143674896098825,0.734189658004831,0.0,0.0,0.0,0.0,0.0,0.6676640943304013,0.6666666666666666,0.7744404980447748,0.0
SLC4A8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FHIP1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
HERPUD1,0.6070103888791957,0.0,0.0,0.6516073526526862,0.7524959343593378,0.6716176513369061,0.737083629301363,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6771637536568738,0.0
CYBA,0.5333333333333333,0.0,0.5905921327190213,0.6458507678552607,0.7590540592500162,0.6812226409591734,0.0,0.0,0.0,0.5678960800317076,0.0,0.0,0.5376754456374347,0.5689222836492819,0.0,0.0
THOC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
HEBP2,0.5333333333333333,0.0,0.5358608069369428,0.6377122743084211,0.0,0.6578380542676068,0.5593731511923633,0.0,0.0,0.6118765294898455,0.0,0.0,0.5882160259773969,0.5793632570495393,0.0,0.0
PLEKHA5,0.7263335778451742,0.0,0.7125937486133275,0.0,0.0,0.7163373058476217,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.7533188574290842,0.7605260000754837,0.0,0.0
PRSS8,0.0,0.0,0.0,0.890886160382872,0.0,0.896531545057599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0
RRP12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MSMO1,0.0,0.0,0.7470999124717103,0.7333333333333333,0.0,0.7416243210828403,0.8061466292604673,0.0,0.0,0.7676166904415099,0.0,0.0,0.0,0.0,0.0,0.0
TTC17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FOXN3,0.6031302673334801,0.49887871357929675,0.0,0.614420525038987,0.5247023168833724,0.5209892615823511,0.0,0.0,0.0,0.4666666666666667,0.0,0.0,0.5803398581285913,0.5168826805737469,0.5032503038775993,0.0
AKR7A2,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.9521518720808573,0.0,0.0,0.0,0.0,0.0,0.0
MRTO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAPPC3,0.0,0.0,0.0,0.0,0.0,0.8944411722030504,0.0,0.0,0.0,0.8666666666666667,0.0,0.0,0.0,0.8714735878702125,0.0,0.0
THRAP3,0.6020243577203553,0.0,0.6847392217343912,0.6408231528466461,0.0,0.6098981609414833,0.0,0.0,0.0,0.7093806247903041,0.0,0.0,0.6,0.6040138053766272,0.0,0.0
PHPT1,0.0,0.0,0.0,0.8326433037437116,0.0,0.8142001066459371,0.0,0.0,0.0,0.8155442087896111,0.0,0.0,0.0,0.8,0.0,0.0
ARID4B,0.0,0.0,0.0,0.9333333333333333,0.0,0.9566300560769804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TBC1D22A,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.9371822992355019,0.0,0.0,0.0,0.0,0.0,0.0
SYNE2,0.6396702705892162,0.0,0.8036136678778412,0.0,0.0,0.6709188034826021,0.8410168116020501,0.0,0.0,0.683423723934609,0.0,0.0,0.6,0.6605290615931617,0.0,0.0
PLEKHH1,0.8791020585174513,0.0,0.0,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875123216995459,0.0,0.0
ATP9A,0.0,0.0,0.9536161504360822,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GALC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NOP58,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.9712655369870878,0.0,0.0,0.0,0.0,0.0,0.0
SZRD1,0.7333333333333333,0.0,0.0,0.7779992000228669,0.0,0.7955464406385772,0.0,0.0,0.0,0.7407108872603894,0.0,0.0,0.0,0.7371121597038446,0.0,0.0
KCNH2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
PUM2,0.0,0.0,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.8708116266524387,0.0,0.0,0.0,0.8730723541180124,0.0,0.0
MRPL43,0.0,0.0,0.738767042851761,0.6825057950720278,0.0,0.6915053446211488,0.0,0.0,0.0,0.6872077646332077,0.0,0.0,0.6666666666666666,0.66988909535215,0.0,0.0
ZFR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAF3IP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
DCBLD2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERPINB3,0.5593950470778807,0.3333333333333333,0.0,0.6038305220330301,0.0,0.5162657607627288,0.0,0.4437575690160323,0.0,0.39107522859879396,0.4519940202706432,0.40893238338224513,0.5776004122904962,0.6119000513106572,0.3481712602909661,0.0
SOAT1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PKP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
GDI2,0.5550025038680996,0.0,0.5333333333333333,0.5657978399715854,0.7324580240694939,0.6020885410340473,0.0,0.0,0.0,0.5921787262823062,0.0,0.0,0.584657794625173,0.662623031084717,0.0,0.0
ATG5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
PITHD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
USP13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
LAMC2,0.0,0.0,0.9199092221770235,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0,0.0,0.0,0.8716622626912351,0.0
SEC61A1,0.6,0.0,0.0,0.6570623012807852,0.0,0.7662481000382125,0.7763534405831339,0.0,0.0,0.610515407939994,0.0,0.0,0.6107531097244082,0.6346427762593337,0.0,0.0
PPP1R12A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CROCC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MXD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SLC2A3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.9536955284765746,0.0,0.0,0.0,0.0
YBX3,0.4366651016631906,0.4133056840611291,0.45634093738593023,0.4,0.0,0.40285456975669653,0.4748717944412432,0.0,0.0,0.44238871773892796,0.0,0.0,0.4290863649870481,0.5197970410443918,0.5728063270840179,0.0
WNK1,0.0,0.0,0.9884623277996764,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
CCAR1,0.6678591014459132,0.0,0.6666666666666666,0.0,0.0,0.6947465405987163,0.0,0.0,0.0,0.6885956113091158,0.0,0.0,0.6743873912133255,0.7056793529611571,0.0,0.0
MPC1,0.6071202392373981,0.0,0.5580098468618921,0.6256594489022177,0.0,0.6556363390840574,0.700514730839321,0.0,0.0,0.6236409371986043,0.0,0.0,0.5333333333333333,0.6182133840152474,0.0,0.0
ACAA1,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9525534304730812,0.0,0.0
NCKAP1,0.545730797947395,0.0,0.5587744689323622,0.5808634637971657,0.0,0.6407575157395436,0.5333333333333333,0.0,0.0,0.5548224400865922,0.0,0.0,0.6407681794149738,0.5834308546653535,0.0,0.0
MRPS35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CDH3,0.7532602932081315,0.0,0.0,0.0,0.0,0.7333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.7675844269864138,0.8522548791078456,0.7917044828970918,0.0
GPBP1,0.0,0.0,0.9043655090811314,0.0,0.0,0.0,0.0,0.0,0.0,0.8722688660062167,0.0,0.0,0.0,0.8666666666666667,0.0,0.0
CS,0.6666666666666666,0.0,0.0,0.0,0.0,0.6845679744936759,0.7624376236767462,0.0,0.0,0.692525952345946,0.0,0.0,0.6691508125756357,0.7151616774656866,0.0,0.0
WAPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
VMP1,0.23799166259377005,0.2,0.2745349526133186,0.29226434106682947,0.27086104586296283,0.3619545166540917,0.22567692865183436,0.0,0.2914211104540912,0.23640711230123845,0.0,0.4247540877695502,0.29613417567453115,0.3634350026151313,0.42245862464189327,0.0
EIF4B,0.35995214893763133,0.44610977765058657,0.2832129049323592,0.31055239758753767,0.3501145316711401,0.2890626851337879,0.3077212003992559,0.0,0.4967505868457465,0.26666666666666666,0.0,0.0,0.33487748403339024,0.39484296479058006,0.44315355904599285,0.0
RPL18,0.18972728557634838,0.14691882327527006,0.010048953596856624,0.119577680161262,0.11079039759344048,0.056564954116735046,0.028160284082881366,0.0809817804313531,0.047291369169739354,0.07220394562317131,0.15706026290774178,0.0,0.13177351912382843,0.14754878114521203,0.10934085978610378,0.04599590892434376
ISOC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
U2AF2,0.6017669694265531,0.0,0.6581525872925145,0.6064234362966303,0.0,0.6176982923434456,0.0,0.0,0.0,0.7652007685892773,0.0,0.0,0.6,0.6160689831305232,0.0,0.0
EPN1,0.0,0.0,0.0,0.7615638254796602,0.0,0.7333333333333333,0.7727798883600756,0.0,0.0,0.7584326357296549,0.0,0.0,0.0,0.7587318489394934,0.0,0.0
MED29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
GPC1,0.695440075816123,0.7207071324919601,0.0,0.6163367995552858,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.661691460377594,0.6108298608046365,0.6330011728231714,0.0
HAGH,0.0,0.0,0.9017778312203587,0.0,0.0,0.0,0.8835332806119296,0.0,0.0,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0
TM7SF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SPA17,0.0,0.0,0.9577303425597259,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
ST3GAL6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP2C2,0.0,0.0,0.7118475238073189,0.6666666666666666,0.0,0.6882957727475715,0.0,0.0,0.0,0.7466893647585333,0.0,0.0,0.6740108231957268,0.7341305416756317,0.0,0.0
HIPK2,0.0,0.0,0.7471377029738308,0.7079872306694003,0.0,0.7337235797670257,0.8328988865276943,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.6866647307627023,0.0,0.0
TNPO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CTSA,0.0,0.0,0.7588078111897893,0.7333333333333333,0.0,0.7629369777716912,0.7870006866908507,0.0,0.0,0.0,0.0,0.0,0.7376839964099212,0.0,0.0,0.0
SUGP2,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.9605756045493717,0.0,0.0,0.0,0.0,0.0,0.0
SLC12A2,0.0,0.0,0.0,0.6661210221406043,0.0,0.7265874343998252,0.7303005430072312,0.0,0.0,0.6072337368810575,0.0,0.0,0.6,0.6589536466654018,0.62301271417475,0.0
EYA2,0.0,0.0,0.0,0.8082489956343637,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.8148304740108248,0.8400579906674495,0.0,0.0
CNN2,0.39468931168781246,0.4006208928048529,0.26666666666666666,0.2957299147418297,0.323736512987972,0.2773873202284833,0.28410715318789115,0.0,0.0,0.34355154247798936,0.0,0.5412431860278644,0.31437359075694343,0.4149498224634519,0.5297482761236014,0.0
BCAS1,0.0,0.0,0.9243844164586462,0.8666666666666667,0.0,0.8930172918009259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMG20B,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.9361652608031854,0.0,0.0,0.0,0.0,0.0,0.0
AP3D1,0.0,0.0,0.6985912936585886,0.6915254465672248,0.0,0.761315096036625,0.0,0.0,0.0,0.6982271476147912,0.0,0.0,0.6666666666666666,0.7178826879268472,0.0,0.0
NHERF2,0.0,0.0,0.8373726670679437,0.8986963144662444,0.0,0.91472907317815,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
GNAI3,0.0,0.0,0.6158969611958014,0.6726019177000462,0.0,0.7253312358147534,0.7323142832816113,0.0,0.0,0.6916169843313759,0.0,0.0,0.6,0.6821366035454042,0.0,0.0
IPO5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9460324317143919,0.0,0.0,0.0,0.9333333333333333,0.0,0.0
OAT,0.5257292583759411,0.46701419138588657,0.0,0.569325819706527,0.0,0.5750945081489708,0.4666666666666667,0.0,0.0,0.6838891845211897,0.0,0.0,0.5496019487324408,0.5469949443844283,0.4828566167305406,0.0
NTN1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DGKA,0.6923537317980978,0.0,0.0,0.6666666666666666,0.0,0.6966939596574164,0.0,0.0,0.0,0.0,0.0,0.0,0.7994183460969337,0.7408911940634106,0.6727137860186192,0.0
ERBB3,0.0,0.0,0.0,0.8093434361470743,0.0,0.8382005986359078,0.0,0.0,0.0,0.0,0.0,0.0,0.8016190394793811,0.8,0.0,0.0
KARS1,0.0,0.0,0.0,0.6666666666666666,0.0,0.7036369229936087,0.672662337386555,0.0,0.0,0.7375124527433654,0.0,0.0,0.6724811579250887,0.712147706452523,0.0,0.0
NDUFB4,0.3516049748667229,0.3333333333333333,0.3846581514719248,0.3530284392347961,0.0,0.42528544121734235,0.3422185383158594,0.0,0.0,0.5138408159698705,0.35799402200682273,0.0,0.4149351559534878,0.41439447692759424,0.36386139990990446,0.0
ZC3H15,0.0,0.0,0.0,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.8693271844785616,0.0,0.0,0.0,0.8801797902483467,0.0,0.0
MAP2K4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SLK,0.0,0.0,0.0,0.8066856012704726,0.0,0.8069753552918677,0.0,0.0,0.0,0.7333333333333333,0.0,0.0,0.8395370108878851,0.7782644501337255,0.0,0.0
FAM107B,0.0,0.0,0.6393336128877175,0.6,0.0,0.7076608442312533,0.0,0.0,0.0,0.7081086692765356,0.0,0.0,0.6047856545658792,0.6920392231718292,0.6167364765957952,0.0
TBC1D1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YBX1,0.319110774661212,0.3184715986105766,0.26666666666666666,0.2895752253397717,0.4710582494823534,0.3071582307351818,0.30844703596372336,0.0,0.4135204938165201,0.30017545342137253,0.0,0.0,0.2899075421457014,0.29445693932481104,0.2911657083339564,0.0
ELAVL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CD84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ELOVL1,0.0,0.0,0.0,0.9333333333333333,0.0,0.9483319740475236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPI1,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.9655210298126524,0.0,0.0,0.0,0.0
ATXN3,0.8139353257470651,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.8265555143243956,0.0,0.0,0.8152449390225003,0.0,0.0,0.0
EML1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
THUMPD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ARFGEF1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PFKP,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.9427863191255507,0.0,0.0,0.0,0.0,0.0,0.0,0.8764904584904836,0.0,0.0
IDI1,0.0,0.0,0.8242168667713211,0.8,0.0,0.8053521298725631,0.0,0.0,0.0,0.8683200526535203,0.0,0.0,0.0,0.0,0.0,0.0
SP100,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLF6,0.2,0.0,0.3683418166570673,0.3259778992459063,0.4681182359900399,0.29810975441573967,0.24780465042868685,0.0,0.30157668366415485,0.30697493590305075,0.0,0.5669445916313028,0.2137623865350695,0.24603676040990058,0.4370599360106613,0.4633756819423768
TRAM1,0.0,0.0,0.0,0.6994118853346694,0.0,0.7963009917045182,0.6850703009051814,0.0,0.0,0.7403869683832489,0.0,0.0,0.6666666666666666,0.6936279145902711,0.0,0.0
TNFRSF1A,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
