,Basal II cells,Basal cells,Ciliated cells,Club cells,Dendritic cells,Goblet cells,Ionocytes,MT gene enriched cells,Mast cells,Maturing ciliated cells,NK cells,Neutrophils & macrophages,Peri-goblet cells,Secretory cells (HLA-DQA1),Suprabasal cells,T cells
ENSG00000213025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40360081525210934,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000213051,1.3618453314034455,1.4535598035619879,0.573558913239076,1.00727258610348,1.036678803384127,0.6961271101084309,1.0499567861846133,0.0,0.8087834455879062,1.081202441829919,1.0032445366826468,0.0,1.0741107404715915,1.1214800397005547,1.273640024706361,0.0
ENSG00000213058,0.5783452100312003,0.5297177083084499,0.0,0.4443070725050673,0.0,0.31598455230309275,0.0,0.0,0.0,0.369908431451312,0.8383327377176196,0.0,0.41154136212887193,0.0,0.4338862254455874,0.0
SFT2D2,0.0,0.0,0.0,0.0,0.7044869578163537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CEP43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6977590726004113,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000213073,0.0,0.0,0.0,0.0,0.0,0.24513453592573103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3806543618899918,0.0,0.0
ENSG00000213075,1.0547094323846031,0.8850940545860881,0.445189999020705,0.7117264304086939,0.6925477200564308,0.6217680483563192,0.0,0.0,0.0,0.716858975402521,1.1008841057617396,0.0,0.8337811693983004,0.8722439121423156,0.9662498599300157,0.0
CFAP45,0.0,0.0,1.1611090111446551,0.0,0.0,0.0,0.0,0.0,0.0,0.7445959405315881,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000213087,1.5792546132900251,1.6445989489001345,0.5471857077161055,1.0347156241605993,1.4667218025624078,1.0279509319067144,1.3086685934294016,0.0,1.4999105221973856,0.500583504442049,2.4865123388587587,0.0,1.1042966394521647,0.6886280161136311,1.8964812990244997,1.5347865426876475
DYNLT2B,0.0,0.0,0.9648113328713268,0.0,0.0,0.0,0.0,0.0,0.0,0.5278353795332591,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000213152,0.6481895024993805,0.6207243365850023,0.0,0.3740270370265815,0.0,0.0,0.0,0.0,0.0,0.4838839097293732,0.0,0.0,0.610563020801532,0.41812002252209934,0.6167505876297805,0.0
ENSG00000213169,0.9168010355158893,0.9594678380552522,0.0,0.594404679921028,0.0,0.5519882115228111,0.481456042953039,0.0,0.0,0.38051237474966865,0.0,0.0,0.7877599702504015,0.5661649406566256,0.9295301404399265,0.0
ENSG00000213178,0.9003186556831388,0.9404596507289795,0.0,0.5311104638097616,0.0,0.5273833881266144,0.0,0.0,0.0,0.5661211213558042,1.3047392260486401,0.0,0.7004893814771637,0.645676232940119,1.0074093560422375,0.0
ENSG00000213183,1.5853209563784265,1.6103453693213274,0.9432034167323374,1.1133258975889486,1.5487391771993972,0.9048065590122613,0.7680079869637855,0.0,1.336122143082939,1.3658735638838855,1.5911322095352667,0.0,1.341002283778057,1.3168087237672508,1.605623138675834,1.3906601941741408
ENSG00000213216,1.5136244762194693,1.5015404802156187,0.6213189639388135,1.379923344754921,1.46659353165901,1.0121899195356805,0.6130727438104098,0.0,0.845928778598911,1.27136758855259,1.6728128403732343,0.0,1.3040026311140795,1.3242039228137987,1.4300282498254813,1.0393877583906892
ENSG00000213228,0.9445227241961034,0.9169459177762795,0.0,0.6330745265226069,0.0,0.48344944346621405,0.9903551896100931,0.0,0.0,0.6416711175697807,1.113085691596744,0.0,0.711616490748195,0.647363963266349,0.8551261449029028,0.0
SUPT4H1,0.3670014355122089,0.0,0.0,0.39137900930644065,0.0,0.41271071737440246,0.0,0.0,0.0,0.6959995384277962,0.0,0.0,0.0,0.4027503241200162,0.0,0.0
ENSG00000213261,1.7062305871963053,1.5256980917270893,0.751328664651145,1.3593849351541831,1.8287381850089466,1.2216900132896427,1.049172562929882,1.0104989062695504,1.2235495960294667,1.2863761331944334,1.6707772608980296,0.0,1.331269802634016,1.3845998818135208,1.417332894807945,1.3850207141973896
ENSG00000213269,1.2125692669995911,1.1016183296626787,0.0,0.9297283404394407,0.0,0.5124039238100646,0.0,0.0,0.0,0.7623649383404145,0.0,0.0,0.9891886027540882,1.1605790124173094,0.8482708818213451,0.0
ENSG00000213275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5134571523334501,0.0,0.0,0.0,0.0
ENSG00000213280,1.5538309172756368,1.3086193121038594,0.3856217888601594,1.310313797555751,1.2845419959629156,0.9698183058675445,0.6025591945207127,0.0,0.8763563597522306,1.5597881679712016,1.2780906422557738,0.0,1.5217541061663442,1.8459764135110375,1.246971294346505,0.0
ENSG00000213291,0.60383423711252,0.0,0.0,0.4495055274731126,0.0,0.0,0.0,0.0,0.0,0.33537581598429367,0.0,0.0,0.5742345774099018,1.5163752406472506,0.0,0.0
ENSG00000213293,1.489051077887217,1.2433048936878452,0.0,1.0611644632649135,1.1623127307436367,0.8244270328133306,0.4726664051583784,0.0,0.0,0.9304795068882069,1.1932537957627989,0.0,1.2670801063108057,1.245577563807801,0.9923088497568511,0.0
ENSG00000213302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5118391215706222,0.0
ENSG00000213303,2.1089556600360138,2.2372587974942304,0.699037332867265,1.6052908453214627,1.7921762574639888,1.5578091780151486,1.6959576085610832,0.0,1.80862327528006,1.286518059908278,2.871854344982859,0.0,1.5934610090846721,0.7350846096402072,2.3756979180270656,1.9508981194932695
ENSG00000213304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10565454683360347,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000213309,0.5784828080691593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33022570992197764,0.0,0.0,0.0,0.0,0.3878754395249032,0.0
ENSG00000213312,0.4569224975360692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12968452579984877,0.0,0.0,0.0,0.0,0.455242096682677,0.0
ENSG00000213315,2.159381050939588,2.064020867554718,0.5722542853041173,1.5395878709296398,1.4821766188970356,1.2772194197341595,0.8018036234872503,0.0,1.548058655711704,1.1572141239105531,2.3888536198814205,0.0,1.6641403000396875,1.2500019873953592,2.128863851349084,1.5442801871015397
ENSG00000213326,1.9200480910623436,1.923317649930619,1.1679290281824515,1.4065047725679798,1.8286650780088582,1.278106212034634,1.2690706319380771,0.0,1.4681345220300375,1.522470330476914,1.958312001899333,0.0,1.6112742646573772,1.3244571288709837,2.2073086136258215,1.746561330851078
ENSG00000213362,0.0,0.0,0.5290969821494567,0.0,0.0,0.0,0.0,0.0,0.0,0.25129291684307975,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000213363,1.7543157265480296,1.6663018343016427,0.0,1.4779178617480346,1.018589239525885,0.9255947043247477,0.0,0.0,0.0,1.3858822184197217,1.3828915346149218,0.0,1.424825694307313,2.0019941504769188,1.181290274255276,1.2488482334343156
ENSG00000213371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17184997288540896,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000213432,0.7441863551673231,0.675185647457605,0.0,0.39935972232862915,0.0,0.0,0.761105335702687,0.0,0.0,0.3732086950729274,1.1301098725244927,0.0,0.5382195785271939,0.0,0.6305821539105586,0.0
ENSG00000213433,2.268564009881454,2.5519800585932284,1.1833037061228517,1.589755030435134,1.5346437666515345,1.4206672200672021,1.2471368247276367,0.0,1.8131165070574613,0.7286295852705127,2.7282548159047963,0.0,1.50853295919049,0.6854862015367811,2.2620422540627363,1.8047941742342448
ENSG00000213442,2.0667704322402445,2.022637989686677,0.8843234904831583,1.6052908453214627,1.7733871846596756,1.3906601941741408,1.1075583360897507,0.0,1.548058655711704,1.4027914360979477,2.176864067061074,0.0,1.6405084627250905,1.5898437942040815,1.7760284093010006,1.7637750454051881
ENSG00000213448,0.7663702351487537,0.7573252246662059,0.0,0.4968285056648918,0.46134174344640616,0.46809158277411006,0.0,0.0,0.0,0.38787133504033483,0.0,0.0,0.5730752238364611,0.7832142596973249,0.0,0.0
ENSG00000213453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14254457557830136,0.0,0.0,0.0,0.0,0.0,0.0
SYNJ2BP,0.0,0.0,0.0,0.0,0.0,0.2755300524571281,0.0,0.0,0.0,0.14254457557830136,0.0,0.0,0.0,0.0,0.0,0.0
RBMXL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39639881682186096,0.0,0.0,0.0,0.0,0.0,0.0
SRA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3529468396863059,0.0,0.0,0.0,0.0,0.0,0.0
DNAJC9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3035451150614397,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000213553,1.0609688364421803,0.8423254542823936,0.0,0.7574166351444059,0.9014904970962843,0.7021163050153413,0.656879287527262,0.0,0.0,0.4339246433569941,1.0833809017706462,0.0,1.092221115912567,0.8087834455879062,0.7515306761076594,0.0
ENSG00000213569,0.0,0.0,0.0,0.0,0.0,0.4892875859362488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VDAC1,0.5557645964354587,0.0,0.5312041127855887,0.6456115020205092,0.0,0.9618080628178677,1.1882342242332053,0.0,0.0,1.029362711168234,0.0,0.0,0.8753421224661639,0.8258678068053213,0.0,0.0
TMX2,0.0,0.0,0.0,0.0,0.0,0.3908058322309699,0.0,0.0,0.0,0.8053859353921857,0.0,0.0,0.1370090605703632,0.3996023003308234,0.0,0.0
ENSG00000213598,1.9916117503222743,1.9424552922978222,1.072326810630372,1.712047769950968,1.556419927447304,1.3662782055664076,1.0665179914428924,0.0,1.2238883844926505,1.6750862411162113,2.050528693293388,0.0,1.6745931459740793,1.7152176656325857,2.1232968131576837,1.359313252288783
ENSG00000213609,0.5303031608879355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14254457557830136,0.0,0.0,0.0,0.0,0.48181509153051916,0.0
ENSG00000213613,2.6202278410408484,2.558025407321053,1.5707503751281753,2.2976142289499992,2.2233647392088987,1.9292958428374913,1.8044406589727635,1.750432422193587,2.316563717633253,2.1905260921051934,2.444792983821714,0.0,2.2680058671604755,2.327178443283706,2.3857985269173074,1.9514160129298357
HEXA,0.0,0.0,0.0,0.0,0.0,0.37916439792866474,0.0,0.0,0.0,0.34168621219919737,0.0,0.0,0.0,0.0,0.0,0.0
NDUFS3,0.3871439849605681,0.0,0.5388052809459896,0.5311393425834063,0.0,0.4647246941242129,0.0,0.0,0.0,0.6405567426569865,0.0,0.0,0.37743238501485804,0.3178378889860179,0.0,0.0
LEPROT,0.0,0.0,0.46600855606775105,0.3740270370265815,0.0,0.3974137846577861,0.0,0.0,0.0,0.41069404941913684,0.0,0.0,0.0,0.37368766539051934,0.0,0.0
LBH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5459714370473512,0.0
PPP1CB,0.6129951981007519,0.0,1.0230779291922993,0.844337425546436,0.8043208068286549,0.9730064869373389,0.9109837816412562,0.0,0.0,0.8708971909593282,0.0,0.0,0.7646492986853217,0.8704248097979583,0.38171202220967426,0.0
GPSM3,0.0,0.0,0.0,0.0,0.9670817808227228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000213695,0.4038880170985697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31765623323295206,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000213700,1.0688140423860109,0.8081980357153031,0.0,0.6719429199687958,0.46134174344640616,0.494871134168461,0.0,0.0,0.0,0.6528381083983663,0.0,0.0,0.8185398726316706,0.831611264219504,0.5114345729390761,0.0
CLIC1,1.1308672296206606,0.841586674628668,1.7294963738559128,1.5050425726844436,1.6084786030632254,1.6547476180572243,1.3440304734517343,0.0,1.8544104341897223,1.464656472960551,1.4811256322089654,1.6363129221627362,1.4102603958107345,1.221183953875363,0.7835953821041671,1.2639459427993933
DDAH2,0.0,0.0,0.0,0.0,0.0,0.0,1.049172562929882,0.0,0.0,0.1456383700094763,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000213729,0.9425103887095896,0.803384492816061,0.0,0.7777681670527629,0.8065112960782934,0.45478709531916495,0.0,0.0,0.0,0.5692781656658796,0.0,0.0,0.7049424111766227,1.0697774180104958,0.44611109947160676,0.0
RPS29,2.166796633749772,1.959720033000318,1.1670468538105796,1.9006796508554304,2.118224584498842,1.8066636277029318,1.3854699278710205,0.6419404776691816,2.034797797151693,1.741129901275639,2.9583778915992958,0.0,2.1577894196845104,1.9376586019635569,2.0625989197143446,2.0089892916982186
ENSG00000213750,0.5619021180282676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42230411723940686,0.41812002252209934,0.0,0.0
ENSG00000213753,0.0,0.0,0.5366981503098578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000213757,1.7407218354565546,1.7778418154040765,0.9695043662269296,1.3943544302371305,1.3853950355534064,1.0444939005375748,1.133098464739279,0.0,1.5447150425081004,0.9745213350222479,1.8557750527941406,0.0,1.3518549572846619,1.1671674060724082,1.9474546756378626,1.5347865426876475
ENSG00000213820,0.8909041261306794,1.0049761572219427,0.0,0.4372777944295858,0.9811418604730859,0.31857309440082554,0.6376665314925225,0.0,0.0,0.4376001432318569,1.3047392260486401,0.0,0.72254592544409,0.3806543618899918,1.2874217221793778,0.0
ENSG00000213842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12968452579984877,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000213849,0.4653191540292037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39049716498483633,1.1763925324006497,0.0,0.0,0.0,0.48607625878433036,0.0
ENSG00000213851,1.0099651468320647,0.6749931218851655,0.0,0.654384645712547,0.0,0.2565653154914387,0.0,0.0,0.0,0.10565454683360347,0.0,0.0,0.8063928037614354,2.3605021621738413,0.4617357137533141,0.0
EMP2,0.6129951981007519,0.0,0.7855650851377027,0.6667812092580614,0.0,0.818362483884749,0.0,0.0,0.0,0.421337013630967,0.0,0.0,0.8377439479803609,0.801566370181742,0.0,0.0
ENSG00000213860,0.46490066914240885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5245668166481808,0.0
ENSG00000213862,0.459701252188796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34558787939563973,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000213864,1.1857815173595507,1.0056100101687024,0.0,0.8171608532038622,1.194054909109598,0.7569356468234374,0.0,0.0,0.0,0.7852984143983399,1.013306295205318,0.0,0.886296145396778,0.8711784211085755,0.8840821078306366,0.0
ENSG00000213885,1.366506707051762,1.473601831765237,0.6338056776202584,0.8560011019990521,0.911962689896861,0.7628111469481216,1.0056021977544507,0.0,1.3541748116977779,0.7650017494989702,1.7074123012126048,0.0,1.0919187332489875,0.8363264935256919,1.2992171662068925,1.2690706319380771
ENSG00000213891,1.6815974979575035,1.8694087991714459,0.3743961267885698,1.2657708119736684,1.0147242099062974,1.0835749050472199,1.4676204365260408,0.0,1.4182508821257893,1.1665534744365251,1.5542091544863146,0.0,1.4927576092691277,1.3568455023657022,1.8144486401098976,1.3307722339296777
LTB4R,0.3199092731367163,0.6035353537082854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSNK1E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37368766539051934,0.0,0.0
ENSG00000213939,2.506444801339132,2.533121022319876,1.1550509415531247,2.143808046285289,2.0446016675889522,2.061252071753369,2.074991799514474,1.9042380912302033,2.123585212436873,1.6496955784104816,3.1549772831257994,0.0,2.0046235046900627,1.1146892245354787,2.755783297484798,2.2659784716443543
ENSG00000213940,0.4847158657915459,0.21043499975267507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34558787939563973,0.0,0.0,0.3734207320997828,0.0,0.48387352673955586,0.0
ENSG00000213942,1.8595409644797976,1.5705230035415911,0.665010190607717,1.6519295833958836,1.1731453405306764,1.2812847480076441,0.624213124317303,0.0,1.008192943252269,1.6234901147944802,1.4811256322089654,0.0,1.7281706471782812,1.859637782166908,1.291848092674876,0.0
ENSG00000213970,1.3599587110955507,1.2039676537969657,0.0,0.9728444092437214,1.054628143594691,0.7739400101073071,0.0,0.0,0.0,0.7154819595776526,1.113085691596744,0.0,1.167226196608919,1.2573052794921058,0.7863395951290035,0.0
TAX1BP3,0.6110245935565691,0.797400286869282,0.0,0.5387585131545153,0.0,0.5252009398987981,0.4911508421784786,0.0,0.0,0.23533907263345222,0.0,0.0,0.6184318798189457,0.49362466408468403,0.6854222659942597,0.0
ENSG00000213979,1.879999060348541,1.86740996266757,0.9552869384563281,1.375190802426929,1.67316441566266,1.2970570241736297,1.4865746966653726,0.0,1.3675415044472972,1.5334047929138996,1.783474417693948,0.0,1.669220838933771,1.2484937148214952,2.1696727522826538,1.4938545283083495
AP1G2,0.0,0.0,0.0,0.0,0.0,0.4521514197086846,0.0,0.0,0.0,0.0,0.0,0.0,0.3563204759727807,0.4556514889866353,0.0,0.0
ZNF90,0.6682608152461773,0.6452114538647868,0.0,0.4443070725050673,0.0,0.43419162788331495,0.4099481357561841,0.0,0.0,0.3380016459287952,0.9135693976389069,0.0,0.5928353976599661,0.5453521161035252,0.9440544334484626,0.0
REPIN1,0.0,0.0,0.5312041127855887,0.0,0.0,0.0,0.642071857429483,0.0,0.0,0.8727199665349874,0.0,0.0,0.0,0.0,0.0,0.0
MRPL23,0.0,0.0,0.6814078323566953,0.0,0.0,0.0,0.0,0.0,0.0,0.6173517025010551,0.0,0.0,0.0,0.0,0.0,0.0
SMIM7,0.46490066914240885,0.0,0.562390760850675,0.39935972232862915,0.0,0.48304466021613807,0.4726664051583784,0.0,0.0,0.657637472830856,0.0,0.0,0.0,0.48037150224681463,0.0,0.0
ENSG00000214047,0.7628111469481216,0.9387035343281229,0.5388733056125747,0.5169258370254622,0.9811418604730859,0.5557329076015523,0.481456042953039,0.0,0.0,0.3143945484637103,1.087927580766953,0.0,0.7049272753488854,0.527070474393438,0.7062063998514555,0.0
CPNE1,0.0,0.0,0.0,0.35332980612255177,0.0,0.4787072768095229,0.7415865658133521,0.0,0.0,0.6200849704599115,0.0,0.0,0.34917966327039285,0.47449441101600603,0.0,0.0
ARL16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39049716498483633,0.0,0.0,0.0,0.0,0.0,0.0
MYCBP,0.0,0.0,0.7083709697048897,0.0,0.0,0.0,0.0,0.0,0.0,0.6351239309646238,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000214182,2.0354753467154665,2.1617580178476454,2.2474448318955416,2.121858932402202,2.0876439868147494,2.375302651802128,2.5158047067359055,1.7934208198938366,2.7127481209502315,2.5893648403242993,2.089348061882628,0.0,2.114236561314943,2.071519550728553,2.072876256053977,2.139294481964001
ENSG00000214203,1.9985030025901505,2.1070461405005476,1.179329092070848,1.5342631849118218,1.7733871846596756,1.4472976281178085,1.5509802090832585,0.0,1.8749963001740897,1.3461563036055004,2.210308666759053,0.0,1.8117728640934108,1.541042459488036,2.355157117840505,1.6174862456169288
FIS1,0.39299925961461574,0.0,0.6391521557811264,0.6651935993950988,0.0,0.5557329076015523,0.0,0.0,0.0,0.6249456175985764,0.0,0.0,0.42663133446968504,0.4624275280624948,0.0,0.0
ENSG00000214289,0.4622752051853305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22840815234945497,0.0
NEURL1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32472462043419126,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000214389,2.544077624976716,2.5839144682563653,1.5683140077998232,2.022192351626888,2.398349942261509,1.8620853651386664,1.8039460300986496,1.721251858473924,2.105329212495773,1.825971015056369,2.838175062788981,0.0,2.083051855463287,2.031368148572254,2.5883424253161933,2.2724578089188157
ENSG00000214391,0.0,0.0,0.23037878725187635,0.0,0.0,0.33672385498610613,0.0,0.0,0.0,1.0974574941066102,0.0,0.0,0.0,0.0,0.0,0.0
BBIP1,0.0,0.0,0.17025455881558457,0.0,0.0,0.0,0.0,0.0,0.0,0.5102977722074867,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000214417,0.0,0.0,0.0,0.0,0.0,0.0,0.6130727438104098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000214485,0.8566244527063672,0.9053822077718325,0.14963347727006515,0.5616915150505108,0.5691769969888302,0.33672385498610613,0.4559897207469997,0.0,0.9743137634860354,0.4676207801284832,1.1763925324006497,0.0,0.6520628638352578,0.5439534754178997,1.0929304507681332,0.0
PPME1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15790674505196342,0.0,0.0,0.0,0.0,0.0,0.0
STARD10,0.0,0.0,0.0,0.8436951070235826,0.0,0.9873602353326106,0.0,0.0,0.0,0.46789650837769253,0.0,0.0,0.46702883334762924,0.45186048338226975,0.0,0.0
ENSG00000214535,1.759083808858359,1.6251426349025535,0.8912930444313818,1.4602496243563383,1.6982334112172315,1.1596016210907243,1.3794893942865942,0.0,1.3067005469314699,1.2501645478557326,2.265462350272533,0.0,1.524880380340412,1.4485588976709642,1.7720058912153118,1.59378356263361
ENSG00000214612,0.9182753169154658,0.8152249021544575,0.0,0.5834465411178951,0.0,0.35848850131191257,0.0,0.0,0.0,0.6583289711205552,0.0,0.0,0.7737356302956395,0.8847062696396746,0.496527420569773,0.0
ENSG00000214657,0.6948012748194413,0.9397940935276885,0.0,0.450473399831373,0.0,0.26595296695954923,0.0,0.0,0.0,0.15790674505196342,0.0,0.0,0.4908216278822565,0.0,0.6228906649700463,0.0
ENSG00000214748,1.3669966494547077,1.1069539791562995,0.0,0.9191049432320735,0.8641804941825776,0.7392343442159913,0.4559897207469997,0.0,0.0,0.6791540327538648,1.0030258276077104,0.0,1.3124469829476206,1.2469365227611493,0.9370472578461155,0.0
HNRNPUL2,0.0,0.0,0.6327270799163642,0.4358256235177118,0.7044869578163537,0.5273833881266144,0.0,0.0,0.0,0.14254457557830136,0.0,0.0,0.4952331940956271,0.5156721599085203,0.0,0.0
ENSG00000214784,2.572179756504693,2.4685525222746514,1.3818642144597963,2.159765410294302,2.2340387736852048,1.7385541519856598,1.3963530581424508,0.0,1.8438084414846103,2.093460252105186,2.5437974110296673,0.0,2.1911606303281186,2.367701327735064,2.4412859461954985,1.9610619540759155
ENSG00000214846,0.5557645964354587,0.5336697447364313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3859819871781911,0.40012079939623957,0.16725902292603426,0.0
ENSG00000214908,0.732102148295771,0.6123003143042222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1950400946343425,0.0,0.0,0.0,0.0,0.4928573496038064,0.0
ENSG00000214925,0.5905017280161012,0.6790288176525213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44837695282908985,1.1809097887287352,0.0,0.0,0.0,0.9998673790433306,0.0
NPIPA8,0.3871439849605681,0.0,0.8676691209894314,0.0,0.0,0.0,0.0,0.0,0.0,0.4376001432318569,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000215003,1.0652909098477632,0.9736474062153266,0.0,0.8778321684695997,0.8065112960782934,0.5256246418650883,0.4726664051583784,0.0,0.0,0.700422636479437,0.0,0.0,0.7733148251119193,0.8722439121423156,0.7948797505983356,0.0
PHB2,0.6273686903500454,0.6029526297485852,0.42709161841936194,0.46682319478586026,0.7137133256276513,0.44571634559587214,0.6959085730514344,0.0,0.0,0.500583504442049,0.0,0.0,0.6186966014070294,0.6850467707624667,0.0,0.0
ENSG00000215030,3.2544699292740242,3.24257885974544,1.9576000952884531,2.8017039006647866,2.751895985839339,2.400931097837895,2.2466772026699227,2.7463173648380708,2.5293572171780423,2.558226146489663,3.3014481400412863,1.8395665606955978,2.8219634465416217,2.788522652630093,3.122483743262408,2.7695470964478024
ZNG1F,0.5926273359114319,0.0,0.7021959177281273,0.5341019592736856,0.0,0.668693650512275,0.656879287527262,0.0,0.0,0.8116818240891794,0.0,0.0,0.587023334798491,0.6851199685773983,0.8726283235544425,0.0
MUC5AC,0.7693732174917015,0.8965654342560269,0.9889885079115424,1.5619649902006256,0.9296509738638217,2.717182113448914,0.9109837816412562,1.6326362868446753,1.2238883844926505,1.0436173153521628,1.2456657066246064,0.0,0.6754599420919521,0.0,1.3079220417493425,1.3582390510087488
CIMIP2B,0.0,0.0,1.3155388666416243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CFAP90,0.0,0.0,1.69952139533778,0.0,0.0,0.0,0.0,0.0,0.0,1.2777208881707198,0.0,0.0,0.0,0.0,0.0,0.0
GOLGA8B,0.5083050599480948,0.743668569160036,0.552272294853301,0.4372777944295858,0.0,0.4202417865682553,0.0,0.0,0.0,0.12968452579984877,0.0,0.0,0.0,0.527070474393438,0.8335971088769707,0.0
ENSG00000215264,0.9267365938924735,0.9092251593468668,0.0,0.4664684129859707,0.6925477200564308,0.46064956023973336,0.624213124317303,0.0,0.0,0.0,0.9135693976389069,0.0,0.6547856228234212,0.38447653710663593,0.9842823684550678,0.0
DDX3X,0.4065681415616908,0.0,0.5374612740304356,0.5341019592736856,0.6236903795819543,0.5529587276895788,0.0,0.0,0.0,0.5093392945103131,0.0,0.0,0.4898505565107205,0.5503680681748517,0.7761837717934195,0.0
ENSG00000215319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37409206594999983,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000215450,1.9985030025901505,1.8493904916835908,0.9620255416987616,1.3067660399115626,1.7921762574639888,1.2216900132896427,1.43321815291354,0.0,1.7833371459800242,1.1649908012886334,1.9321515807574712,0.0,1.7911777768271,0.645676232940119,2.0998900463686017,1.810759407472959
ENSG00000215464,0.4262416608432291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33192661886443964,0.0,0.0,0.460558335573073,0.2797580621994403,0.0,0.0
ENSG00000215553,0.0,0.0,0.0,0.0,0.0,0.29288341293521564,0.6906068957779641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARHGAP27P1-BPTFP1-KPNA2P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4748639727146598,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000215840,1.015959052783549,1.1061699573136075,0.0,0.643140230923982,1.036678803384127,0.6150570181818088,0.0,0.0,0.0,0.8254871522074203,1.0030258276077104,0.0,0.9975194439126632,0.6570806051855641,0.6686391783144514,0.0
TSTD1,0.550274895772055,0.0,1.3251498431164497,0.7206916808895197,0.0,0.6087611061317048,0.6959085730514344,0.0,0.0,0.7397965760990983,0.0,0.0,0.3711272948447255,0.50010061098927,0.0,0.0
ENSG00000215905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10565454683360347,0.0,0.0,0.0,0.0,0.0,0.0
