,AT1,AT2,Adventitial FB,Alveolar FB,Alveolar macrophage,Arteriole,B cells,Basal,CD4,CD8/NKT,Ciliated,Differentiating ciliated,Inflamed,Inflammatory monocyte,Interstitial macrophage,KRT5-/KRT17+,Lymphatic,Mast,Mesothelial,Monocyte,Monocyte-derived macrophage,MyoFB,MyoFB - Activated,NK,PLIN2+ FB,PNEC,Pericyte,Plasma,Proliferating - Epi,Proliferating - Imm,SMC,Secretory - SCGB1A1+/MUC5B+,Secretory - SCGB1A1+/SCGB3A2+,Secretory - SCGB3A2+,Systemic venous,Transitional AT2,Venule,aCap,cDC1,cDC2,gCap,moDC,pDC
LSM7,0.0,1.3714859162520787,0.0,0.0,1.450622227883849,0.0,1.8329111793532975,1.5036514229968996,0.0,0.0,0.791167325978084,1.231073729944304,0.0,1.1645893894065737,1.1711741663017188,1.5459363415306684,0.0,0.0,0.0,0.0,1.3306279446274107,0.0,1.4727258360421513,0.0,0.9379946793575692,1.5002681320609927,0.0,1.5952644769234228,1.5282525423963518,1.4394203211208256,0.0,1.2783497427554429,1.3638539252392343,1.4527267803239599,0.0,1.3104303239357769,0.0,0.0,0.0,1.2445388462895082,0.0,1.1212915038915878,1.510762405053569
TIMM13,0.0,1.2124979524764794,0.0,0.0,1.0004199334314325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1292597246433402,1.3502933176196512,0.0,0.0,1.1552382772173047,0.0,0.8178064635653104,0.0,1.3181729397175785,0.0,0.0,0.0,0.0,0.0,1.2157845606460074,0.0,0.0,0.0,0.0,1.1809324035524666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.291781538120623
GADD45B,0.0,1.684064683191246,1.694513977615506,2.1295338506584605,0.8691292293693288,0.7833983553509134,0.9842578283337448,0.0,1.5407100271909382,0.0,0.0,1.5655998667523652,1.8237110690346574,1.9644560678614822,1.3277872928591246,1.6112954673909885,0.5757747847933574,0.0,0.0,1.808288180782855,1.5877652861123615,0.0,1.4662839589664798,1.4883345939931645,1.7640255611368834,0.0,0.0,0.0,1.1123885476071997,1.2443474790037632,1.8118342091743365,1.5343951735205006,1.6465970480334067,1.3102508370419397,1.5914435826977773,1.6620172908845325,1.4118798241566037,1.2238331960871554,2.273889772736404,1.7811521485606752,1.512888026458429,1.7899034488229129,0.0
GNG7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2694816170345242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5030938023147042
GNA15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6330909850197602
NCLN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4289867235568445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NFIC,0.0,1.175882835964233,1.5876528239946661,1.583767472482664,0.0,0.0,0.0,1.122996558537509,0.0,0.0,0.0,0.6681660995485034,0.0,0.0,0.5801682670315844,1.1691587053237276,0.0,0.0,1.3209372771101342,0.0,0.0,1.7592949663529547,1.4910180649521334,0.0,0.0,0.0,0.0,0.0,1.0794483057931383,0.0,0.0,0.874793386063072,0.0,1.017267612909249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MFSD12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1426696264482876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMG20B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.047274446936234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TJP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.867575377865759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPL54,0.0,1.2484474254591942,0.0,0.0,1.1345070904244752,0.0,0.0,0.812259812960999,0.0,0.0,0.0,0.0,0.0,0.0,1.0861233572245301,0.8798281917543154,0.0,0.0,0.0,0.0,0.0,0.0,0.8850044136949571,0.0,0.0,0.0,0.0,0.8850514947129058,1.1391004629831567,0.0,0.0,0.0,0.0,1.0086345774940477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MATK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6588653271755138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6420776230523573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAPK3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6280119233256674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEF2,1.9766134926556163,2.348594618153681,2.1507186253459705,2.2027706481727076,2.0006875889279057,1.7564028667822562,2.48090259537332,2.2541615752165836,2.459677204054432,2.267267462747194,1.6160078394789097,1.8721185129995386,1.7909266216742923,2.0974446104160034,1.9215549331514954,2.1719749343315047,2.1157354080328385,2.085150821245508,2.3001469085527004,2.163004560608957,2.0458131876834633,2.329044374070997,2.260826035235752,2.204356443859375,2.2829571210287325,2.1288584252929152,2.210331157716441,2.3047597665997475,2.002453102581161,1.932888207910625,2.1910134232113205,2.312267198485354,2.3584717189145,2.2449250306332904,2.0628206604437955,2.137599263636839,1.7199056938269108,1.6498308141142042,2.2743157470192883,2.147384715125584,1.6483033341639322,2.0917647517435918,2.16908715223132
ZBTB7A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0812273623111788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAP2K2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6719532369305772,1.1474783990441808,0.0,0.0,0.0,0.0,0.0,0.0,0.9505903513524816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.50902689584708
SH3GL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8398537714811315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNFAIP8L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0525960676364723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYDGF,0.0,1.4040486719123928,1.3591221381125673,1.6239530134731965,1.703219921585897,0.0,0.0,1.1960040174636914,0.0,0.0,0.0,0.0,0.0,0.0,1.7039837701445824,1.5931001796406425,1.0785554370434731,0.0,1.616181738269361,0.0,1.6552052764597838,0.0,1.5580051934960086,0.0,1.5969486300298885,0.0,0.0,2.3811577306140546,1.177515093711491,1.2966653521319764,0.0,1.3642151067948534,0.0,1.4321902682974257,0.0,1.2915827114049163,0.0,0.0,0.0,1.0905906865179293,0.0,1.358266478987396,1.7447855576518192
PLIN3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1107122769306912,1.1082689914881092,0.0,0.0,0.0,0.0,0.0,0.0,1.2107963301815694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTPRS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3537250659375624
RPL36,2.1551808759470887,2.5503315782037443,2.3600250078389413,2.4404705512908946,2.407860849838986,2.6869040197066534,2.7657133151011,2.5395240207115273,2.7324015236736026,2.621043194453662,2.047672946577406,2.372541263349797,1.8237110690346574,2.428223203925064,2.2875908362244637,2.413048904996982,2.9272130651865544,2.5231898309797316,2.5927041407806066,2.5074480395593093,2.4285895762258454,2.4492161141605306,2.461212353162459,2.4847226894050696,2.4734009436682323,2.2889954098467524,2.2130593474153395,2.483398914633975,2.434859913650444,2.319334130623564,2.2486996434850295,2.6385490685759736,2.677004747056583,2.490382351982473,2.9617517023525437,2.3900787802923684,2.4914093412497023,2.297630645910237,2.613913267136946,2.4341405500517053,1.8826706909193962,2.37969917831769,2.345666099743167
CATSPERD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5447978638208135,0.90437410408439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFA11,0.0,1.0101044653340543,0.0,0.0,0.8578341927507607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9937000290914207,0.8993818603016747,0.0,0.0,0.0,0.0,0.0,0.0,1.002673984982247,0.0,0.0,0.0,0.0,0.0,1.124800188183244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5263008768537834,2.4347937818797916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RFX2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3060929053857824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLPP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5194877848431815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8135927376846928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALKBH7,0.0,1.546398440962042,0.0,0.0,1.312986507106572,0.0,0.0,1.3122130809070855,0.0,0.0,0.0,0.9067830524332158,0.0,0.0,1.114508752374412,0.0,0.0,0.0,1.4678823479993073,0.0,1.1577872947352996,0.0,1.1644132204341304,0.0,0.0,1.5612013135505634,0.0,0.9241856292883623,1.1540940889751503,0.0,0.0,1.4125423088723799,0.0,1.2674792010865643,0.0,0.0,0.0,0.0,1.3575144198572444,0.9970109565195104,0.0,0.0,0.0
CRB3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2244439063271737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.039084917397908,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,1.7691927531187515,2.471135357017419,1.4297446886231644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.073720019418386,0.0,0.0,0.0,2.0217821374071883,0.0,0.0,2.6226862159978652,0.0,0.0,0.0,0.354913454599014,0.0,2.5489855326646644,0.0,0.0,0.0,1.4006012084860324,0.0,0.0,2.090613594857634,0.0,1.628426937615443,0.0,1.06652332551267,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCOLN1,0.0,0.0,0.0,0.0,1.3561410508979246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0643360979928183,0.0,0.0,0.0,0.0,0.0,1.2136695915674451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNPLA6,0.0,0.0,0.0,0.0,1.4773060047685445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0650941207919613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PET100,0.0,1.2607924203787209,0.0,0.0,1.244102394882042,0.0,0.0,0.0,0.0,0.0,1.374798178277786,1.3017327613022804,0.0,1.1693608500580197,1.2088839349605052,1.3412237891458718,0.0,0.0,0.0,1.3301042389618385,1.2298024138620642,0.0,1.0352531614379328,0.0,0.0,0.0,0.0,1.0988542435038013,1.3328380848822357,1.1210780027728715,0.0,0.8243206709558494,0.0,1.3543648425215764,0.0,0.8859506357666053,0.0,0.0,1.3860200747398586,0.0,0.0,0.0,1.508644429469096
STXBP2,0.0,0.0,0.0,0.0,1.8606647043972595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.720250453745084,1.2599607031652855,0.9718352147850627,0.0,0.0,0.0,1.9621861598197916,1.6934982093852557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2086251968755528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RETN,0.0,0.0,0.0,0.0,1.5944130708085202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3366477954491995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCEMP1,0.0,0.0,0.0,0.0,2.2970421334487883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.031024914511844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAPPC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0583998838496225,1.1827172564562587,0.6280119233256674,0.0,0.0,0.0,1.510353712693456,0.0,0.0,0.9896943911701611,0.0,0.0,1.174644347852048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTXN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4498402248844386,0.9233546655002828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CERS4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0510987577943247,0.7787581342980828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8059631403989291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD320,0.0,0.0,0.0,0.0,0.0,1.031656634969366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8758061686342669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPS28,2.4226692140334904,2.8107095164774223,2.6125049367151614,2.556829748787673,2.6699500589104126,3.606118651121437,2.9466371672551688,2.7289279073283534,2.9278007267214896,2.810229017012728,2.2369188785184457,2.5960641090722083,2.763379158540171,2.637349530704353,2.5294655407920708,2.5806714556552794,3.9732096811309257,2.713043252972085,2.7411793926032413,2.7311353129998497,2.677048986513303,2.639554329038717,2.5740440186073394,2.717498398101553,2.666393591716055,2.5059104716392326,2.55984452285768,2.6961671614904867,2.6206420822286023,2.508959409222588,2.469567160483742,2.8785661454217237,2.9336104497898274,2.7481797020433802,3.669254307483758,2.580089888222526,3.4119893779014583,3.227672803358933,2.769071565653746,2.5827591279323285,2.9846380962695913,2.5818509123110074,2.694012148587513
KANK3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6860730211024284,0.0,0.0,0.0,1.3193137192420508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANGPTL4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.680060624607408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAB11B,0.0,1.0039088507674476,0.0,0.0,0.0,0.0,0.0,1.1560264775571962,0.0,0.0,1.1470079745437922,0.8831780186689706,0.0,0.0,0.894902309722555,1.0911439765240456,0.0,0.0,0.0,0.0,0.0,0.0,0.9686321099202837,0.0,0.0,0.0,0.0,0.0,1.0337627413627544,0.0,0.0,0.6534983999316482,0.0,1.3306954537111229,0.0,0.9765341166025201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNRNPM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1452176485511927,0.0,0.0,0.0,0.0,0.0,0.0,0.9448311049264715,1.2542371106083208,0.0,0.0,0.0,0.0,0.0,0.0,0.989252648275428,0.0,0.0,0.0,0.0,0.35589707001278015,1.3825715040879258,1.2925420551623585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0269528409930153,0.0,0.0,0.0,0.0
MYO1F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2966201632252417,0.9104954322238181,0.0,0.0,0.0,0.0,1.6607273301604788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9423127888680977,0.0,0.0,0.0
UBL5,1.8027703229921863,1.9266898855333523,1.6546633959662518,1.4434788862733363,1.8465369654339985,1.3576491322953728,1.7933765452780497,1.818279226931849,1.9275398587389352,1.9364031993368542,1.9465289909968955,1.9379877168606654,1.1305357479974478,1.8081052469036754,1.8241328105055898,1.7597389628797284,1.498020933865442,1.6699314015951394,1.7753377961307897,1.978551953882843,1.8289374389976905,1.8687771115425207,1.7583961328978053,1.9751849021540004,1.441667583931697,1.863092196891402,1.674006141708498,1.7356730376794294,1.878138976583628,1.8089544330336564,1.8554278280191945,1.8712328402312504,1.9337445717459065,1.9019215431868455,1.3285235248853366,1.8223278438909636,1.2653140366503615,1.4860015556997639,1.937349066538006,1.6188892718616412,1.3734579763699275,1.70679801862783,1.8056518027693513
PIN1,0.0,0.0,0.0,0.0,0.7519456396612141,0.0,0.0,0.0,0.0,0.0,1.1652237929373,0.7892782704788928,0.0,0.0,0.8734169881486344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0496229741338148,1.0389433569760078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIF3G,0.0,1.48460619662703,0.0,0.0,1.5005143392673057,0.0,1.6927423254304594,1.3877135489540051,1.8699742946677382,1.7934057061574715,0.0,0.9237503057263139,0.0,1.3953932614916846,1.1998194118825487,1.3267124131234165,0.8650557175072866,0.0,1.3178839342125757,1.6546591831901873,1.4186254124859066,1.5941900708632177,1.4742815075825777,1.991209179602615,0.0,1.2045508062893933,0.0,1.3886716633728526,1.1990551196720733,1.3809392521265078,1.2181865654067183,1.403469355342113,1.0996515765810844,1.3035499413178013,0.9752388291098582,0.9215326013810433,0.0,0.0,1.7020501800939176,1.5748195777754874,0.0,1.5018558200526981,0.0
DNMT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6115281933977561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9791950505999798,1.2014381796382207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPL4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8556809863765402,1.067466286683011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ICAM1,2.149448884657253,1.133458368975526,0.0,1.073457491608297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4857091534143234,0.0,0.0,1.8882294980167516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0608619155656362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3467921515370231,1.6553147223158722,1.435165800497381,1.9840094891649047,0.0,0.0,1.4577953375658061,0.0,0.0,0.0,0.0
ICAM3,0.0,0.0,0.0,0.0,0.0,0.0,1.1402950847880824,0.0,1.702389049079182,1.6206966419528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6859043559379456,0.0,0.0,0.0,1.0688343203482678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDC37,0.0,0.8974400991259637,0.0,1.080649910523898,1.6401396169004947,1.6205703796363686,0.0,1.339127394761829,1.4724514621658413,1.4233210015482587,0.0,0.6094373070633119,1.7962177913697663,1.464934009030934,1.5867401841360873,1.6198007020244516,1.4554077715307714,0.0,0.9395142032278501,1.2960794509056148,1.5523214364669298,0.0,1.5104089038631985,1.4197769542201373,1.5140011990795035,1.2778853550201115,0.0,1.4181736126206739,1.220730749644777,1.4782470461844155,1.2668298955296389,0.9991962157062977,0.0,1.1902657883824599,1.6809451028877649,1.3060731462379165,1.5794075043969347,1.5802490808442111,1.6592617214210275,1.5818093031827767,1.631559829521371,1.5045046341807866,1.583370837363963
S1PR5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8305306118748874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDKN2D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5271233634566523
SLC44A2,0.0,0.0,0.0,0.0,0.0,0.8755808515558801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1047823241784598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9141063121956005,0.0,0.0,0.0,1.2169849962815562,0.0,0.0
ILF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7565522503492176,1.095954593541904,0.0,0.0,0.0,0.0,0.0,0.0,0.24799697312671296,0.0,0.0,0.0,0.0,0.0,0.9982884420686283,0.9157998069856995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDLR,0.0,1.2805109431569879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2588702095720026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1329082473952483,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.387892634721833,0.0,0.0,0.0,0.8230279573823215,0.0,0.0,0.0,0.8945326805761625,0.0,0.0,0.975539852821112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.763314690756505,1.4652817441506842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRKCSH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5614645696502029,0.9227020941774531,0.0,0.0,0.0,0.0,0.0,0.0,0.9563526099176,0.0,0.0,0.0,0.0,1.1780385030938514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
