,AT1,AT2,Adventitial FB,Alveolar FB,Alveolar macrophage,Arteriole,B cells,Basal,CD4,CD8/NKT,Ciliated,Differentiating ciliated,Inflamed,Inflammatory monocyte,Interstitial macrophage,KRT5-/KRT17+,Lymphatic,Mast,Mesothelial,Monocyte,Monocyte-derived macrophage,MyoFB,MyoFB - Activated,NK,PLIN2+ FB,PNEC,Pericyte,Plasma,Proliferating - Epi,Proliferating - Imm,SMC,Secretory - SCGB1A1+/MUC5B+,Secretory - SCGB1A1+/SCGB3A2+,Secretory - SCGB3A2+,Systemic venous,Transitional AT2,Venule,aCap,cDC1,cDC2,gCap,moDC,pDC
OTUB1,0.0,0.0,0.0,0.0,0.8123821179628533,0.0,0.0,0.0,0.0,0.0,0.79060285075588,0.7823479142650415,0.0,0.0,0.8004351553981761,0.7969108552029783,0.0,0.0,0.0,0.0,0.7791520857453762,0.0,0.7677861429047856,0.0,0.0,0.0,0.0,0.784546649619536,0.7619047619047619,0.0,0.0,0.0,0.0,0.7738467737212351,0.0,0.0,0.0,0.0,0.7929466856503766,0.0,0.0,0.0,0.0
STIP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9761904761904762,0.9797081173127314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FERMT3,0.0,0.0,0.0,0.0,0.862316191847696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8977192527678697,0.0,0.0,0.0,0.0,0.8743926929969129,0.8575419988899623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8643450157361715,0.9066691172342276
NUDT22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DNAJC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9853281904572587
VEGFB,0.0,0.0,0.9586903333832174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9705858013440511
FKBP2,0.5170323422077573,0.5051677989187345,0.48909523803655486,0.44617050773666245,0.46764893346495273,0.0,0.0,0.5103299521116759,0.0,0.0,0.4790560627928723,0.4949082875253562,0.0,0.0,0.48677969905120444,0.4895586606464124,0.4214448501988003,0.0,0.5476229247273962,0.0,0.4560032699748444,0.0,0.4802528205109394,0.0,0.40476190476190477,0.5544407613083109,0.4057738499572697,0.6109608411312282,0.4922633857210312,0.440664696202253,0.0,0.5590242419447318,0.5640530403420552,0.5323294168304544,0.0,0.47817631619024586,0.0,0.0,0.0,0.0,0.0,0.43675501116268933,0.5612470231021821
PPP1R14B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.9509337032971943,0.0,0.0,0.0,0.0,0.0,0.0,0.9326970698043346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9627637071934485
BAD,0.0,0.9594596141088901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9544321911217212,0.0,0.0,0.0,0.0,0.0,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRMT112,0.2368092585477713,0.2705946883655684,0.26881654582810843,0.0,0.26848281083734504,0.16666666666666666,0.22658459364710642,0.23631556456214697,0.0,0.20415293959454767,0.22084490802745874,0.2178418245156779,0.0,0.1901787190101232,0.21287238411016732,0.2303791332681759,0.19284288328305402,0.2537903323899838,0.306133947547037,0.20496395951374433,0.23512364084528625,0.30682435513697887,0.22136920283524078,0.0,0.2306651446658294,0.0,0.238531039712189,0.2721474649170651,0.2506117948214016,0.23097074221213065,0.2516423197466904,0.17562807560995103,0.1813257589390488,0.2534370584295917,0.17754491372833064,0.23905448458905293,0.16693010835453875,0.0,0.22131821108926183,0.18360894965432834,0.0,0.20686816026426016,0.22472139733737898
PRDX5,0.4121502488507514,0.42754777853927284,0.31593184629310284,0.2587426510498668,0.29916698950712906,0.0,0.2559699251553826,0.39721281390562835,0.0,0.0,0.47214664461715,0.4701070271358613,0.0,0.2632867276003581,0.28124349566510876,0.31844874459911354,0.259980400704924,0.0,0.357386015544069,0.2904380045621489,0.2830963262418158,0.2860192222337601,0.3117926481581331,0.27893279978758256,0.2996761510873431,0.3882671355806399,0.0,0.3303534859618208,0.35403648937946114,0.2666494100081561,0.0,0.39847092620816676,0.39747346118563726,0.399957381129295,0.23809523809523808,0.35531206328673504,0.0,0.0,0.2443933073599273,0.2543327873877748,0.0,0.25477316482150747,0.27328706214507037
RPS6KA4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SF1,0.0,0.0,0.0,0.40611198927950654,0.29326697791143647,0.0,0.5444358346916084,0.3505589970334773,0.5317002430494899,0.4710790611756381,0.29180780202735335,0.30144513107909715,0.3129611494078403,0.36106238731747375,0.31047576996041176,0.41255163386459803,0.0,0.45604916691366737,0.3628891064851606,0.0,0.2934178108401513,0.0,0.32241732248397603,0.3587072862977351,0.4090915113300344,0.0,0.3209827527580492,0.3140132129479535,0.31998477522540664,0.33194704107284806,0.3389183509276908,0.2857142857142857,0.0,0.31813851164893153,0.29056802469588666,0.3275590624179158,0.0,0.0,0.4615952605357211,0.423589824156375,0.0,0.36333252701523167,0.4589759998590834
ARL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9811827185000229,0.0,0.0,0.0,0.0,0.0,0.9761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAU,0.0015939992680741285,0.035978757143422566,0.018241767246153853,0.0070894886214312985,0.03604551840384179,0.13735163751099166,0.1085780994837162,0.021472193533418997,0.10087651688794141,0.07920124158382975,0.0,0.012604393044871324,0.0022877666356176224,0.027546267698966558,0.004847211143182497,0.0017288600100220613,0.1761535832968129,0.06495211521596736,0.038454285574031064,0.05461235988182572,0.03042965533268958,0.03830544246296455,0.0031690481022275015,0.05564234001410018,0.029089752915061308,0.0049204483311438086,0.015255880906691523,0.034738295641043124,0.0060847831609563575,0.011406907840577497,0.013467426675104447,0.04722661899665105,0.05641391059799886,0.01938999634806189,0.14984695192751452,0.002680165792045354,0.0927939827369141,0.03406840836884021,0.051425934828403595,0.024121066272560752,0.004004262220636445,0.017974286508911134,0.027720920131867405
SYVN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAPN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.981658796589952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDC42EP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEAT1,0.06824226719214027,0.17481314119366037,0.05319950788025304,0.07295957351878511,0.01042814596252454,0.016346521109159913,0.013966858953495434,0.037390293551568594,0.009823393836772268,0.007439105838871019,0.04246781612187462,0.057898130371347487,0.01640816912738242,0.17136776115839283,0.0921115707859155,0.095582584328204,0.001476741321390106,0.15680098813264048,0.07572727595483952,0.2163287248597555,0.08736469344798703,0.04297332850919806,0.020105926704296322,0.009453932185601437,0.02668526540851756,0.0035770570940092234,0.00510968495305122,0.07403044677837017,0.05431269668296525,0.018095043024461722,0.014951328978183943,0.058177722109981574,0.059338921309486224,0.08057620714950675,0.07407385826968604,0.1668730378132647,0.05288112435425762,0.01942576293019955,0.07124518928005817,0.0571450210840764,0.03285218456425988,0.11199206805835768,0.0
MALAT1,0.04125964967196753,0.02268780552215856,0.028163587110347683,0.036782394989125056,0.0,0.3308920043849632,0.0546258474043081,0.008662611449676848,0.04674480543629378,0.03310959619677136,0.0012975782977613741,0.003536073573641097,0.38287706274586,0.012498447395476913,0.006180418307514215,0.016312076690921846,0.3111105623153992,0.06675055324962213,0.019250692152873564,0.012438458102173703,0.0022639199638203387,0.04042607234233757,0.000579841380084973,0.032953716315189334,0.022851151856134472,0.009717294659418113,0.038114287608729425,0.04510057985188508,0.0012036556033696735,0.0008590561685787101,0.04335533807709712,0.03433206803884738,0.035701315115704,0.014111448306219646,0.3567143927259339,0.028533277979892475,0.34563570047246667,0.3439125526581579,0.06598447005677988,0.014438716402353738,0.3297934834939086,0.01000665826251207,0.02996030848693279
LTBP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNASEH2C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.966798793723923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9605995514557106,0.0,0.0,0.0,0.0,0.0,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CFL1,0.0313453367419414,0.010069267504310444,0.008914574200411024,0.013453086194903284,0.09212560382832885,0.040055520775093424,0.1021208251370606,0.015012820335612586,0.11729175130648532,0.14054027256542842,0.0,0.003352238481811598,0.037184483379822816,0.10979306171997213,0.11263519065506822,0.02595960576449793,0.04393032978746801,0.04639978211769969,0.010311104755101856,0.14817944719468287,0.0923658476097521,0.021316997480116315,0.0310498749628638,0.15353117799773405,0.018423780949216154,0.018197531989156742,0.0944702443145748,0.03226263462782643,0.018968720743038472,0.10942889937697772,0.0501430354987292,0.014328045620232108,0.017160051780078386,0.014291023813662363,0.03451682301450054,0.02983710491353481,0.02456296722722347,0.10495266856667675,0.11029054055451137,0.08655809810210016,0.08176246138906708,0.08880714725386517,0.09797003819910566
EFEMP2,0.0,0.0,0.0,0.9663931232629415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9709239836277964,0.0,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTSW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9792448546684315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIBP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9778187544366355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCDC85B,0.0,0.0,0.0,0.73727084813566,0.6989482678986664,0.7582111097830652,0.0,0.0,0.0,0.0,0.0,0.0,0.7618391022311153,0.0,0.6904761904761905,0.0,0.0,0.0,0.6941037179238314,0.0,0.0,0.0,0.7042172138513676,0.0,0.7135971228555762,0.0,0.0,0.0,0.0,0.7071873199261007,0.0,0.0,0.0,0.0,0.7645024295156256,0.0,0.7325215034203986,0.7792982843517887,0.0,0.7004778114705232,0.7699247931079208,0.0,0.0
FOSL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DRAP1,0.0,0.0,0.0,0.0,0.6888209670253255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6797659446585274,0.6871715566296623,0.651585585728746,0.0,0.6747472275942075,0.6506176795611102,0.6564365602319449,0.6612634442790636,0.0,0.6684562681016286,0.6634478400061115,0.0,0.0,0.0,0.6509048280419673,0.6428571428571429,0.6669410766342795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6847728588327587,0.0,0.6666838098375402,0.6579427509707114
BANF1,0.0,0.6194968106266565,0.0,0.0,0.6473882436835978,0.0,0.0,0.6786551135167272,0.0,0.0,0.6878077894049842,0.6548280205161985,0.0,0.0,0.6548857437373959,0.650480158027538,0.0,0.0,0.6266746607489868,0.0,0.6318859112330064,0.0,0.6562513228554518,0.0,0.0,0.0,0.0,0.6223395039892947,0.6940420717836079,0.6720570181641056,0.0,0.0,0.0,0.6391133266009451,0.0,0.6190476190476191,0.0,0.0,0.0,0.6253069602985462,0.0,0.6217475187365336,0.0
CST6,0.9847223162540026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SF3B2,0.0,0.40476190476190477,0.0,0.0,0.417750064525783,0.0,0.49751082639048877,0.43722631514231824,0.0,0.4606391584370462,0.5023953872822984,0.4588005851743735,0.0,0.4134399760432996,0.423082924471738,0.4321812237391493,0.0,0.0,0.0,0.0,0.4118189995951934,0.0,0.42318762500085766,0.5112795779577403,0.445672168168072,0.4452086454822651,0.4526490112481323,0.5085065455047105,0.46093018554378434,0.4823755314862906,0.0,0.40911939731994723,0.0,0.41349389219089694,0.0,0.4113905696413506,0.0,0.0,0.42831376717416375,0.42978148803679567,0.0,0.42754332195253947,0.5404417826332798
RAB1B,0.0,0.9221375615769406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9100280746596909,0.9106719653024071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.905725711192085,0.9047619047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YIF1A,0.0,0.0,0.0,0.0,0.8851883273660638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8893402910900424,0.9055590161919362,0.0,0.0,0.0,0.0,0.0,0.0,0.9162362033764334,0.0,0.0,0.0,0.0,0.8967516730604369,0.8809523809523809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD248,0.0,0.0,0.9608001128762185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.952969607500756,0.0,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPL11,0.0,0.0,0.0,0.0,0.977431431071772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZDHHC24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTSF,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBM4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RHOD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POLD4,0.0,0.0,0.0,0.0,0.7831955027102536,0.0,0.8024023868296168,0.0,0.0,0.0,0.0,0.0,0.0,0.7454453969211343,0.7673119660410036,0.7380952380952381,0.0,0.0,0.7520121308008492,0.0,0.7687760755008858,0.0,0.7551975112951606,0.0,0.0,0.0,0.0,0.0,0.0,0.7464982496424158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7415903419285382,0.7648676722804479,0.0,0.7581273875327078,0.0
CLCF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPP1CA,0.0,0.489360488272044,0.0,0.0,0.5277437012557721,0.0,0.5771376736645356,0.49420071490931405,0.5332891809615926,0.602188691479508,0.0,0.0,0.0,0.529468973122969,0.5480257036237705,0.4917869635877714,0.0,0.0,0.0,0.5498485229395256,0.5217427419834834,0.0,0.47706873610811396,0.6240711438509153,0.0,0.49742439970517777,0.0,0.5322269181014837,0.4986527099192254,0.5570880432657573,0.0,0.47619047619047616,0.0,0.48746637493663286,0.0,0.0,0.0,0.0,0.4868915673093209,0.5060919340348361,0.0,0.5074135211501959,0.5241398566326332
TBC1D10C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9779886718473672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CORO1B,0.0,0.0,0.0,0.0,0.8918682845710032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9137104754893851,0.0,0.0,0.0,0.0,0.0,0.8901595247961303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8809523809523809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8915600752009754,0.0,0.0,0.894074460223906,0.0
PTPRCAP,0.0,0.0,0.0,0.0,0.0,0.0,0.9324349908988707,0.0,0.9285714285714286,0.9307760356054047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9360593879711129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9761904761904762,0.9779813941077836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDK2AP2,0.0,0.866048460474777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8522974539796767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8693806550218893,0.866997957877004,0.8434508515120643,0.0,0.0,0.0,0.8563970729475487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8799944798247956
GSTP1,0.22574015319164487,0.18992981382501228,0.11498039746439617,0.07823526140960094,0.10792952390569208,0.06310240260968583,0.0,0.1926883206288984,0.0,0.05860326718545372,0.20226981260869895,0.23144210493196085,0.05205297581046149,0.0852571831569566,0.06700223877921786,0.1338108556017105,0.09162300032021273,0.048684910455840585,0.09225440641521358,0.11342476007029448,0.09463339189964369,0.09713344204070981,0.07479580489826333,0.08153016197792691,0.1052061484983249,0.09821219702764852,0.108536291365473,0.08698453447629878,0.18270345992800557,0.07658206376788845,0.08318366615871911,0.25060069498995236,0.2174372548452453,0.17643231887214247,0.047619047619047616,0.1694267204280246,0.050325547718473876,0.058167788385267656,0.19541809091448897,0.07052394063800567,0.05139192380267893,0.0771786291287848,0.09059667658683189
NDUFV1,0.0,0.0,0.0,0.0,0.8127443702241577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8237047496331972,0.8095238095238095,0.0,0.0,0.0,0.0,0.0,0.0,0.8141651210926336,0.0,0.0,0.8467376429192568,0.0,0.8488605777600812,0.8286124368677251,0.8193320729960953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8325405164136939,0.0,0.0,0.0,0.0
UNC93B1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9582218983080422,0.0,0.0,0.0,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9672350642384402
ALDH3B1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9810985795669318,0.9761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFS8,0.6594034624057781,0.6420261698197477,0.0,0.0,0.6177589550701217,0.0,0.0,0.6089044818864996,0.0,0.0,0.0,0.5769163178292037,0.0,0.0,0.6174289800279895,0.5825648378331854,0.0,0.0,0.5714285714285714,0.0,0.594295728076076,0.0,0.5923312548723894,0.0,0.0,0.591833586496311,0.0,0.6135963515812927,0.6277486458095115,0.60009909252062,0.0,0.598722541819537,0.0,0.6017127833330262,0.0,0.5729648844281657,0.0,0.0,0.0,0.5794209814272666,0.0,0.5794682360614072,0.0
TCIRG1,0.0,0.0,0.0,0.0,0.8408956596141222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8619868188593747,0.8749791816805348,0.0,0.0,0.0,0.0,0.870773445607018,0.8491981928273378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.839964640633962,0.0,0.8384642687547862,0.0
C11orf24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCND1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9562795158507543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9585999449119006,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTTN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9856046743585206,0.0,0.0,0.0,0.0,0.0,0.0,0.9761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAMTOR1,0.0,0.5851202836971077,0.0,0.0,0.6602383628808801,0.0,0.0,0.5795406783034849,0.0,0.0,0.0,0.0,0.0,0.6066732843147061,0.6178949969611527,0.5548394197474349,0.5476190476190477,0.0,0.5724440869572527,0.6592102301405321,0.6459730658267074,0.0,0.5813241894088209,0.0,0.0,0.583647511664726,0.0,0.0,0.5617095080784691,0.5935808452427599,0.0,0.5531467758076271,0.0,0.580226999738739,0.0,0.0,0.0,0.0,0.5888733624158543,0.6099593147434097,0.0,0.6178771186809104,0.5978842484620598
