,ATL,DCT1,DCT2,ENDO,FIB,ICA,ICB,LEUK,MES,PC,PEC,PODO,PT,PTVCAM1,TAL1,TAL2
ARMH4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7917595,0.0,0.0,0.0,0.0
PCNX4-DT,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCNX4,0.0,0.0,0.0,0.0,0.0,1.0986123,0.6931472,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0
MNAT1,0.6931472,0.6931472,0.6931472,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472
PRKCH,0.0,0.0,0.0,1.0986123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIF1A,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGPP1,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0
SYNE2,1.609438,1.3862944,1.0986123,2.0794415,1.0986123,1.3862944,1.609438,1.609438,1.7005987,1.0986123,1.609438,1.3862944,2.3978953,2.1972246,1.609438,1.609438
GPHN,1.3862944,1.9459101,2.0794415,1.609438,1.609438,2.1972246,2.4849067,1.7917595,1.609438,1.7917595,2.0794415,2.1972246,2.3978953,1.9459101,1.609438,1.609438
PALS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862944,0.0,0.0,0.0,0.0
RAD51B,0.6931472,0.6931472,1.3862944,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,1.3862944,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472
ZFP36L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0
SRSF5,0.0,0.0,0.6931472,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0
PCNX1,0.6931472,0.6931472,0.6931472,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.6931472,0.6931472,0.6931472
SIPA1L1,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.0,0.89587975,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,1.0986123,0.6931472,0.6931472
RBM25,0.0,0.6931472,0.6931472,0.0,0.0,0.6931472,0.0,0.6931472,0.6931472,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0
PAPLN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0
NUMB,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.6931472,1.0986123,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.6931472,0.6931472,0.6931472,0.6931472
LIN52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0
ENSG00000258740,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOS,0.0,0.0,0.0,0.0,1.0986123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESRRB,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,1.0986123
SPTLC2,0.0,0.0,0.0,0.0,0.0,0.6931472,1.0986123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NRXN3,0.0,0.0,0.0,0.0,0.0,1.609438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTPN21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0
FOXN3,0.0,0.6931472,0.6931472,1.0986123,0.6931472,1.0986123,1.3862944,1.3862944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITPK1,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DICER1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472
CLMN,0.6931472,0.6931472,1.0986123,0.0,0.6931472,0.6931472,1.0986123,0.6931472,1.3862944,0.6931472,0.6931472,0.0,0.6931472,0.6931472,1.0986123,1.0986123
EML1,0.0,0.0,0.0,1.0986123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC25A29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,0.0,0.0,0.0,0.0,0.0
HSP90AA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0
CDC42BPB,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0
MARK3,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472
CKB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472
KLC1,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPP1R13B,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.6931472
PWRN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862944,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000224078,0.6931472,1.3862944,1.3862944,0.6931472,0.6931472,1.0986123,1.0986123,0.6931472,1.0986123,1.3862944,1.0986123,1.0986123,1.3862944,0.6931472,1.0986123,1.3862944
UBE3A,0.6931472,0.6931472,0.6931472,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472
ATP10A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,2.1972246,0.0,0.0,0.0,0.0
HERC2,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472
ENTREP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,0.0,0.6931472,0.0,0.0
TJP1,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.0,0.0,0.6931472,0.0,0.6931472,1.7917595,0.0,0.6931472,0.0,0.0
MTMR10,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0
FMN1,0.0,1.609438,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472
RYR3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862944,0.0,0.0,0.0,0.0
SLC12A6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0
DPH6,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,1.0986123,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,1.0986123,1.0986123
ENSG00000248079,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0
MEIS2,0.0,0.0,0.0,2.3978953,1.609438,0.0,0.0,0.0,1.3862944,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0
LINC02694,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472
OIP5-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472
TYRO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0
TP53BP1,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOLM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0
SEMA6D,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0
ENSG00000259754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862944,0.0
SLC12A1,1.7917595,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.6931472,0.0,3.295837,3.1780539
SLC27A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0
TRPM7,0.6931472,2.3978953,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472
SPPL2A,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMOD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0
MYO5A,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0
WDR72,0.6931472,1.0986123,1.3862944,0.6931472,0.6931472,1.3862944,2.7725887,0.89587975,0.6931472,1.3862944,0.6931472,0.0,1.7917595,1.3862944,1.0986123,1.0986123
RFX7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0
ZNF280D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0
TCF12,1.3862944,1.0986123,1.3862944,1.3862944,1.3862944,1.0986123,1.0986123,1.0986123,1.3862944,1.3862944,1.3862944,0.6931472,1.0986123,1.0986123,1.0986123,1.0986123
CGNL1,1.2424533,1.3862944,0.6931472,0.6931472,0.6931472,1.3862944,1.7917595,0.6931472,0.6931472,0.6931472,0.6931472,1.0986123,1.3862944,0.6931472,1.9459101,2.3025851
ALDH1A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7080503,0.0,0.0,0.0,0.0,0.0
ADAM10,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0
SLTM,0.6931472,0.0,0.6931472,0.0,0.0,0.6931472,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0
MYO1E,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.0,0.6931472,1.0986123,1.0986123,0.6931472,1.9459101,0.0,0.0,0.6931472,0.0
FAM81A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0
ANXA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0
RORA,1.7917595,1.7917595,1.7917595,1.3862944,2.0794415,1.7917595,2.7080503,1.3862944,1.9459101,1.609438,2.3025851,1.0986123,1.7917595,2.0794415,2.0794415,1.7917595
VPS13C,0.6931472,0.0,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.6931472,0.6931472,0.6931472,0.0,0.6931472,0.0,0.0
TLN2,0.0,0.0,0.6931472,0.0,0.6931472,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.6931472,0.6931472,0.6931472,0.6931472
TPM1,0.0,0.0,0.0,0.0,1.0986123,0.0,0.0,0.0,1.0986123,0.0,1.0986123,0.0,0.0,1.0986123,0.0,0.0
CA12,0.6931472,1.3862944,1.3862944,0.6931472,0.6931472,1.609438,2.8903718,0.6931472,0.0,0.6931472,0.0,0.0,0.6931472,0.6931472,1.0986123,1.0986123
USP3,0.0,0.0,0.6931472,0.0,0.0,0.6931472,1.0986123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HERC1,0.6931472,0.6931472,0.6931472,1.0986123,0.6931472,0.6931472,1.0986123,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472
CSNK1G1,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF609,0.6931472,0.0,0.0,0.0,0.6931472,0.6931472,0.6931472,0.0,0.0,0.0,0.6931472,1.0986123,0.0,0.6931472,0.0,0.0
DENND4A,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0
SMAD6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0
ENSG00000259347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0
SMAD3,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.6931472,0.0,0.0
PIAS1,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.6931472,0.0,0.6931472
CORO2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0
PAQR5,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UACA,0.0,0.0,0.0,1.0986123,0.6931472,0.0,0.0,0.0,0.0,0.6931472,0.6931472,1.3862944,0.0,0.6931472,0.0,0.0
THSD4,0.6931472,0.0,0.0,0.0,1.0986123,1.0986123,0.0,0.0,0.6931472,1.0986123,0.0,0.0,0.0,0.0,1.3862944,0.0
MYO9A,1.3862944,0.6931472,0.6931472,0.6931472,1.0986123,1.0986123,1.0986123,0.6931472,0.6931472,1.0986123,1.7917595,0.6931472,1.0986123,1.3862944,1.609438,1.3862944
ARIH1,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472
NEO1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0
TMEM266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0
SCAPER,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,1.0986123,1.0986123,0.6931472,0.6931472,1.0986123,0.6931472,0.6931472,1.0986123,0.6931472,0.6931472,0.6931472
PEAK1,0.0,0.0,0.0,1.0986123,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTSH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0
ZFAND6,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0
ARNT2,0.0,0.6931472,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0
ADAMTSL3,0.0,0.0,0.0,0.0,0.0,0.0,1.3862944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC28A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,0.6931472,0.0,0.0
PDE8A,0.6931472,1.0986123,1.0986123,0.6931472,0.6931472,0.6931472,1.0986123,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,1.0986123,0.6931472,1.0986123
AKAP13,1.0986123,0.6931472,0.6931472,1.0986123,1.3862944,0.6931472,1.0986123,1.609438,0.6931472,0.6931472,1.0986123,0.6931472,1.0986123,1.0986123,0.6931472,0.6931472
NTRK3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RHCG,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANPEP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0
IQGAP1,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLCO3A1,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,1.3862944,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHD2,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,1.0986123,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472
ENSG00000247809,1.0986123,1.3862944,0.6931472,0.0,1.609438,0.6931472,0.0,0.6931472,1.7917595,0.6931472,1.3862944,0.6931472,0.6931472,0.6931472,1.3862944,1.3862944
ARRDC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0
IGF1R,1.0986123,1.0986123,1.0986123,0.6931472,0.6931472,1.0986123,0.6931472,0.6931472,0.6931472,0.6931472,1.3862944,1.609438,1.3862944,1.3862944,1.0986123,1.3862944
MEF2A,0.6931472,1.0986123,1.0986123,1.3862944,0.6931472,0.6931472,1.0986123,1.0986123,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472
ADAMTS17,0.0,1.0986123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000259579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,0.0,0.0
RAB11FIP3,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.6931472,0.6931472,0.0,2.0794415,1.3862944,0.6931472,0.6931472
SRRM2,0.6931472,0.6931472,0.0,0.6931472,0.6931472,0.6931472,0.6931472,1.0986123,0.6931472,0.6931472,0.6931472,0.6931472,1.0986123,0.6931472,0.6931472,0.6931472
DNASE1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0
CREBBP,0.0,0.6931472,0.6931472,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADCY9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0
RBFOX1,1.0986123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.609438,1.9459101,0.0,0.0,1.3862944,1.0986123
CLEC16A,0.6931472,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.6931472
LITAF,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNX29,1.3862944,1.7917595,1.7917595,1.0986123,0.6931472,1.0986123,1.3862944,1.609438,0.6931472,1.609438,1.0986123,0.6931472,1.9459101,1.609438,1.3862944,1.3862944
MRTFB,0.6931472,0.6931472,0.6931472,0.0,0.0,0.6931472,0.6931472,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.6931472,0.6931472,0.6931472
SMG1,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472
SYT17,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,1.0986123
UMOD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7917595,1.9459101
ACSM2A,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.6931472,0.0,0.0,0.6931472,0.0,2.5649493,2.0794415,0.0,0.0
ACSM2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,2.4849067,1.3862944,0.0,0.0
CDR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0
SCNN1G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0
TNRC6A,1.0986123,1.3862944,1.0986123,0.6931472,1.0986123,1.0986123,0.6931472,0.6931472,1.0986123,0.6931472,1.0986123,0.6931472,1.3862944,1.0986123,1.0986123,1.0986123
ARHGAP17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITFG1,0.6931472,0.6931472,1.0986123,0.6931472,0.6931472,1.0986123,1.0986123,0.6931472,0.6931472,1.0986123,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472
PHKB,0.0,0.0,0.0,0.6931472,0.0,0.6931472,0.6931472,0.3465736,0.6931472,0.6931472,0.0,0.6931472,0.0,0.0,0.0,0.0
NKD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0
ENSG00000285367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.6931472
TOX3,0.0,1.0986123,1.3862944,0.0,0.0,0.6931472,1.0986123,0.0,0.0,1.0986123,0.0,0.0,0.0,0.0,0.0,0.0
CHD9,1.0986123,1.0986123,1.0986123,1.3862944,1.0986123,1.0986123,1.0986123,0.89587975,1.0986123,1.0986123,1.0986123,1.0986123,1.3862944,1.0986123,1.3862944,1.3862944
FTO,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,1.0986123,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472
AMFR,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC12A3,0.0,3.637586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIFC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.6931472,0.6931472,0.0,0.0
ENSG00000260658,1.0986123,1.609438,1.609438,0.0,0.6931472,1.609438,0.6931472,0.6931472,0.0,1.0986123,0.0,0.0,0.6931472,0.0,1.609438,1.609438
CMTM4,0.0,0.6931472,0.6931472,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472
CDH16,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0
HSD11B2,0.0,0.6931472,1.3862944,0.0,0.0,0.0,0.0,0.0,0.0,1.3862944,0.0,0.0,0.0,0.0,0.0,0.0
RIPOR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862944,0.0,0.0,0.0,0.0
NFATC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0
CDH1,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0
NFAT5,1.0986123,1.0986123,1.0986123,1.0986123,0.6931472,1.0986123,0.6931472,0.6931472,0.6931472,1.3862944,1.0986123,1.0986123,0.6931472,0.6931472,0.6931472,0.6931472
WWP2,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472
ENSG00000247228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,0.0,0.0
ZFHX3,0.0,0.0,0.0,0.6931472,0.0,0.6931472,0.0,0.0,1.3862944,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLG1,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.0,1.0986123,0.6931472,0.6931472,0.6931472
CFDP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.0
WWOX,1.9459101,1.609438,1.7917595,1.609438,1.609438,2.0794415,1.9459101,1.609438,1.3862944,1.7917595,2.3025851,2.0794415,1.7917595,1.7917595,1.9459101,1.9459101
CDYL2,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMIP,0.6931472,0.0,0.6931472,0.6931472,0.0,0.0,0.6931472,0.6931472,0.0,0.6931472,0.6931472,0.0,1.0986123,0.6931472,0.0,0.0
PLCG2,0.0,0.0,0.0,0.0,0.0,1.3862944,2.3978953,0.0,0.0,0.0,0.0,1.0986123,0.0,0.0,0.0,0.0
CDH13,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GSE1,0.0,0.0,0.0,1.0986123,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANKRD11,0.6931472,0.6931472,0.6931472,1.0986123,0.6931472,0.6931472,0.6931472,1.3862944,0.6931472,1.0986123,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472
DPEP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0
TCF25,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.3465736,0.6931472,0.0,0.0,0.6931472,0.6931472,0.6931472,0.6931472
