,b_age,b_gc,b_memory,b_naive,cd3_gd,cd4_cm,cd4_naive,cd4_tem,cd4_temra,cd4_treg,cd4_trm,cd8_cm,cd8_mait,cd8_naive,cd8_tem,cd8_temra,cd8_trm,dc1,dc2,dc_migratory,ilc1,ilc3,macrophage,mast_cell,monocyte_classical,monocyte_nonclassical,nk_cd56br,nk_cd56dim,nk_ilc_precursor,pdc,plasma_cell,plasmablast,progenitor
ENSG00000105221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.084336475,0.0
ENSG00000105223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8826185,0.0,0.38946846,0.0,0.0,0.0,0.0,0.0,0.19030935,0.120788746,0.0
ENSG00000197019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2583836,0.16373603,0.0,0.0,0.0,0.090052575,0.0,0.0,0.1649206,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000090013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84599054,0.0,0.814548,0.60210323,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000160410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21246932,0.24811709,0.22372253,0.0,0.0,0.12106707,0.0,0.34019828,0.3286248,0.0,0.0,0.0,0.0,0.0,0.18819743,0.15758872
ENSG00000077312,0.35255745,0.52383804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21198526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29478294,0.0,0.42582107,0.21538745
ENSG00000167578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21553321,0.20400153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000167600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36736318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000167601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1876803,0.1782904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000105323,0.37218812,0.36595786,0.0,0.0,0.0,0.5048034,0.0,0.62428844,0.0,0.49727902,0.42698717,0.5114038,0.6610785,0.0,0.25812703,0.0,0.0,0.28502023,0.45213515,0.24172115,0.0,0.5362269,0.3003512,0.0,0.0,0.28921413,0.6592301,0.0,0.47217748,0.52447104,0.0,0.35583264,0.41975346
ENSG00000105329,0.6180572,0.38781178,0.6633216,0.0,1.1599185,0.6827255,0.0,1.0107595,1.1933917,0.85925275,0.91893363,0.75447315,0.9500956,0.4791504,0.99874604,1.0691847,0.91287595,0.45554662,0.67959285,0.0,1.2237417,0.88414204,0.60954595,0.5233217,0.6524286,0.6126276,1.169592,1.226568,0.9942725,0.56699216,0.1265407,0.2023619,0.33538955
ENSG00000077348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14749128,0.0
ENSG00000248098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13342406,0.0
ENSG00000105341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06959388,0.0
ENSG00000270164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07208765,0.0
ENSG00000268027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10762174,0.0
ENSG00000105372,3.348203,2.8207316,3.2508168,3.4005256,3.1646054,3.296383,3.4417796,3.171162,3.2559664,2.9489896,3.1055505,3.5296586,3.0060484,3.5486135,3.2397742,3.2205489,3.191311,2.748537,2.9804606,2.8844829,3.0973358,3.0305095,2.64158,2.3461668,2.452014,3.1051397,2.7804625,2.6593442,2.9774308,2.6388733,2.145811,2.8984094,2.9763405
ENSG00000105369,2.5586646,1.2186024,1.783445,1.9129138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7056364,0.63298017,0.0
ENSG00000076928,0.5381671,0.3255446,0.50722647,0.0,0.8699201,0.5893953,0.51670074,0.71960354,0.9326589,0.76089555,0.71106106,0.60240453,0.6519427,0.71591645,0.82955074,0.8914078,0.7792535,0.0,0.24198988,0.0,0.4817509,0.0,0.0,0.0,0.0,0.34969524,0.6992173,0.7851385,0.60536623,0.2667306,0.0,0.14870732,0.13268603
ENSG00000105404,0.5466543,0.23452798,0.0,0.0,0.5885577,0.4775791,0.0,0.6053348,0.62887543,0.57511276,0.6759756,0.5247142,0.53788173,0.5551159,0.60565317,0.0,0.65104353,0.25243467,0.32095057,0.27140126,0.0,0.0,0.4230491,0.0,0.4267088,0.35736722,0.0,0.4326291,0.0,0.6621169,0.9849669,0.9089196,0.43257192
ENSG00000028277,1.1437749,0.6741457,0.6472372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17036259,0.0,0.0,0.0,0.0,0.0,0.0,0.47547725,0.0,0.0,0.0,0.0,0.0,0.23762448,0.0
ENSG00000160570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074550845,0.0
ENSG00000105723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12058524,0.0
ENSG00000079462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20792432,0.0
ENSG00000105755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31302807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31450886,0.23366499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37666446,0.0,0.11210562,0.0
ENSG00000011422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6696426,0.7013065,0.0,0.0,0.0,1.0957332,0.46357962,1.6097107,1.3124199,0.0,0.0,0.0,0.7028364,0.0,0.0,0.0
ENSG00000104783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11824603,0.0
ENSG00000069399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23988456,0.2821373,0.69459397,0.0,0.0,0.0,0.0,0.33942693,0.39406914,0.0,0.0,0.0,0.22383866,0.0,0.13653658,0.19381692
ENSG00000130202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1540133,0.51237035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000130204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36476704,0.0
ENSG00000130203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3083544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000130208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23744716,0.0,0.0,2.454295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000104853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2272109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19207081,0.0
ENSG00000104856,0.0,0.25226146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17679237,0.21875645,0.801294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12908313,0.22005312,0.0
ENSG00000104859,0.0,0.06373184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08902185,0.0
ENSG00000142252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1469948,0.0
ENSG00000007255,0.33507568,0.028345628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000012061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25275877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6286688,0.0,0.08073816,0.121049404
ENSG00000125740,0.5466543,0.0,1.0315439,0.9509177,0.4210914,0.5393835,0.6197699,0.2652329,0.0,0.0,0.92762756,0.6125112,1.289108,0.7892193,0.45329165,0.0,1.0008363,1.1550584,1.1315895,0.6206777,1.1036963,1.6662493,0.7036983,2.3178859,1.1629292,0.73880506,1.2456759,0.0,0.91295624,0.53156877,0.32883254,0.034657884,0.98233557
ENSG00000125753,0.39130682,0.57641315,0.0,0.0,0.0,0.0,0.0,0.298439,0.0,0.20620567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.708785,0.6503048,0.0,0.0,0.0,0.59321034,0.0,0.6535358,0.7455158,0.0,0.0,0.0,0.0,0.0,0.16486877,0.36352906
ENSG00000125743,0.8800275,1.2905793,0.8221276,0.7644241,0.92441565,0.98610646,0.9722267,1.0513774,0.9127682,0.9873761,0.8433757,1.0927438,0.8867374,1.0729779,0.97972775,0.8969576,0.8984087,0.61263543,0.75668156,0.6844788,0.8760015,0.7435615,0.6759185,0.79246855,0.51343787,0.5860099,0.73673266,0.7736112,0.76697516,0.7308438,0.36922812,1.1858906,0.8885587
ENSG00000125755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074550845,0.0
ENSG00000011485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15034576,0.0
ENSG00000160014,0.0,0.30345595,0.0,0.0,0.0,0.41054156,0.0,0.5752355,0.0,0.7306381,0.0,0.39484665,0.0,0.0,0.0,0.0,0.0,0.2315724,0.22055142,0.46097997,0.0,0.0,0.35222533,0.3994999,0.4635182,0.56459785,0.0,0.0,0.0,0.0,0.0,0.6186904,0.34820056
ENSG00000105287,0.34271947,0.028345628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2034004,0.0
ENSG00000105281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2815793,0.0
ENSG00000042753,0.0,0.19421351,0.0,0.0,0.0,0.0,0.0,0.30039492,0.0,0.3436926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6991765,0.65809387,0.5094818,0.0,0.0,1.1178589,0.0,0.86644524,0.8045997,0.0,0.0,0.0,0.44920433,0.0,0.49276587,0.4976944
ENSG00000130748,0.0,0.42791212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16779095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18380125,0.20629811,0.0,0.0,0.0,0.2618876,0.0,0.0,0.31470096,0.0,0.0,0.0,0.2938586,0.0,0.393031,0.2424154
ENSG00000142230,0.0,0.2248689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24380521,0.0
ENSG00000197405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9358354,0.0,1.4055475,1.6732231,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000105402,0.4035494,0.1428257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23528628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2302323,0.3737797,0.3077933,0.0,0.0,0.4439725,0.0,0.3275599,0.4317618,0.0,0.0,0.0,0.46242625,0.100619406,0.35837948,0.21448357
ENSG00000105373,0.97582734,0.56049275,1.1638212,1.2922494,0.8932495,1.1982625,1.4655355,0.9574346,0.8037788,0.9088558,0.92375416,1.2690688,0.9180266,1.4302636,0.88291854,0.92718303,0.89913595,0.6040198,0.65985954,0.7620667,0.76434934,0.98012197,0.43949652,0.7759643,0.3731517,0.6597459,0.76545495,0.72836304,0.8083581,0.7487164,0.2231917,0.3526784,0.76437825
ENSG00000178980,0.0,0.0,0.0,0.0,0.0,0.41680613,0.0,0.40279612,0.0,0.46788394,0.0,0.41646183,0.0,0.0,0.0,0.0,0.0,0.28947785,0.2690502,0.4981105,0.0,0.0,0.32449576,0.5300839,0.0,0.38877666,0.0,0.0,0.0,0.25047296,0.0,0.17700753,0.25344062
ENSG00000105486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17186688,0.0
ENSG00000105483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07237652,0.0
ENSG00000142227,1.4580936,0.0,0.7453759,0.0,0.82174075,0.9127682,0.546286,0.8219986,0.9386604,1.0187174,0.7481866,0.8823187,0.0,0.5903648,0.90961194,0.7683525,0.60683846,0.90632015,0.8582248,0.39019057,0.0,0.0,1.2490563,1.3543226,1.4807179,1.4814464,0.0,0.89851236,0.8370723,0.7231663,0.53560966,0.6304134,0.82710415
ENSG00000105438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29597676,0.40055344,0.2908652,0.0,0.0,0.4552843,0.0,0.0,0.3328412,0.0,0.0,0.0,0.42557764,0.4554704,0.60768265,0.39627698
ENSG00000105447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1263135,0.0
ENSG00000063177,2.8368921,2.5392303,2.978994,2.984512,2.5037806,3.0075507,3.2199793,2.7630427,2.6275897,2.6489136,2.5644312,2.9568167,2.6590881,3.1244118,2.5544777,2.4938397,2.4847906,2.5583289,2.511569,2.5982454,2.3838968,2.6441536,2.0279274,2.5899818,2.2747107,2.388733,2.3221521,2.2294521,2.4983609,2.5903902,1.7680814,2.5015097,2.6951208
ENSG00000105552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06938582,0.0
ENSG00000087074,1.1909568,0.34593368,1.6331248,1.5279422,1.1847283,1.3186616,1.2413979,1.1608839,0.9525598,1.1775733,1.6177019,1.2416605,1.7802728,1.4181607,1.1460006,1.0784923,1.4556377,1.5518285,1.2838609,1.3352671,1.4869409,1.6615713,0.8044765,1.8746666,1.1093674,1.0521795,1.5565556,1.1023962,1.4661367,1.368788,0.81579405,0.5383337,0.93423617
ENSG00000104805,0.37148142,0.0,0.0,0.0,0.0,0.0,0.0,0.3997433,0.0,0.42057246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26641297,0.30204475,0.3108565,0.0,0.0,0.62930846,0.0,0.0,0.40468463,0.0,0.0,0.0,0.37466314,0.15354012,0.3871904,0.21426158
ENSG00000087088,0.37218812,0.52896035,0.0,0.0,0.5851468,0.39511287,0.0,0.4730097,0.0,0.5602611,0.0,0.50967336,0.0,0.40857702,0.43669096,0.0,0.0,0.33900753,0.48876518,0.56290966,0.0,0.0,0.59770906,0.0,0.0,0.44504553,0.0,0.33216113,0.0,0.48146343,0.0,0.3694107,0.2709384
ENSG00000087086,1.9596469,1.9247503,2.268829,2.4241266,2.2377565,1.9283801,2.135305,1.6945584,2.2732344,1.9393393,1.9456215,2.1742685,2.0923915,2.0697472,2.1724877,2.2634573,2.039916,2.7563539,3.1644967,2.573379,2.2482808,2.1219053,5.4695334,3.0729182,4.316556,4.6760087,1.9311049,2.242877,1.8793845,2.397709,2.1524086,2.691082,2.580456
ENSG00000183207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28844607,0.0
ENSG00000104852,0.0,0.5465466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24615261,0.25851288,0.2994355,0.0,0.0,0.19485612,0.0,0.0,0.0,0.0,0.0,0.0,0.3816116,0.10031315,0.4437091,0.30235472
ENSG00000104894,1.6644506,1.1427292,2.1118948,2.4335723,1.0295885,1.0353305,1.1544018,0.9759927,1.0850044,1.0836017,1.0084915,0.8918163,0.86015075,1.0431435,0.9431298,1.0289625,0.9111604,0.98876816,0.8428012,0.4040664,0.82011974,0.79808825,0.7505223,1.3776053,0.812949,1.080974,0.86433625,0.9667878,0.8282528,1.2978425,0.0,0.26992923,0.7060737
ENSG00000104872,0.0,0.11942224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20523487,0.0
ENSG00000161618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12048723,0.0
ENSG00000090554,0.0,0.0,0.0,0.0,0.0,0.507828,0.5093546,0.45837548,0.0,0.45381758,0.0,0.19469129,0.0,0.49612772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000142541,2.4947877,2.1053395,2.5593543,2.4688106,1.9744955,2.514533,2.7962565,2.162897,2.0056534,2.0369952,2.1721964,2.5532265,2.0258949,2.4028015,2.1294394,2.0404072,2.0894003,2.2295747,2.070524,1.9061512,2.087304,2.0628042,1.8020595,1.9574298,2.0571747,2.0945153,1.940567,1.8017629,2.2505276,2.7568598,1.2592615,1.9824157,2.622554
ENSG00000142534,2.0275583,1.6508148,1.9857817,1.936432,1.3924617,1.8365653,2.0556607,1.5810511,1.366766,1.5047952,1.5087969,1.74915,1.3618091,1.6922427,1.4649812,1.3919605,1.4405357,2.1494048,1.7783844,1.4334468,1.4647782,1.5353456,1.4652321,1.6264828,1.8744324,1.8076241,1.337631,1.3218275,1.5771286,2.495573,1.0246494,1.5809171,2.2080774
ENSG00000104870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6447941,0.7973283,0.0,0.0,0.0,1.3418014,0.0,0.9037541,0.9442061,0.0,0.0,0.0,0.5638735,0.0,0.0,0.0
ENSG00000142546,0.0,0.0,0.0,0.0,0.0,0.61541235,0.97706854,0.34178025,0.0,0.31824878,0.0,0.62085325,0.0,0.9013254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23126176,0.0
ENSG00000126458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31140828,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000126456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11575338,0.0
ENSG00000126453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28642043,0.0
ENSG00000126457,0.0,0.9365736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23733817,0.27270934,0.31663504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40113485,0.13216627,0.7664655,0.2776411
ENSG00000196961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09276397,0.0
ENSG00000104973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0761959,0.0
ENSG00000104960,0.0,0.1761443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1300621,0.0
ENSG00000039650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14041464,0.0
ENSG00000104951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31197387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000213024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16824713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13795283,0.0
ENSG00000169136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34781787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26749206,0.0,0.20792432,0.0
ENSG00000131408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19448109,0.21551077,0.14166434,0.0,0.0,0.123763606,0.0,0.0,0.24264303,0.0,0.0,0.0,0.0,0.0,0.08869106,0.0
