,Age-associated B cells,CD16+ NK cells,CD16- NK cells,CD24 neutrophils,CMP,CRTAM+ gamma-delta T cells,Classical monocytes,Cycling T&NK,DC precursor,DC1,DC2,ELP,ETP,Early MK,Early erythroid,Erythrocytes,Follicular helper T cells,GMP,HSC/MPP,Late erythroid,MAIT cells,MEMP,Mast cells,Megakaryocyte precursor,Megakaryocytes/platelets,Memory B cells,Mid erythroid,NAMPT neutrophils,Naive B cells,Neutrophil-myeloid progenitor,Neutrophils,Non-classical monocytes,Plasma cells,Plasmablasts,Pro-B cells,Promyelocytes,Regulatory T cells,Small pre-B cells,Tcm/Naive cytotoxic T cells,Tcm/Naive helper T cells,Tem/Effector helper T cells,Tem/Temra cytotoxic T cells,Tem/Trm cytotoxic T cells,pDC,pDC precursor
PILRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIM1,0.0,0.0,0.0,0.0,0.7316572842272845,0.0,0.0,0.7901286862113259,0.7133394547484138,0.0,0.0,0.0,0.0,0.7720193591984835,0.0,0.7045454545454546,0.0,0.0,0.7295902425592596,0.891295237974687,0.0,0.0,0.0,0.0,0.0,0.0,0.7145984592762861,0.0,0.0,0.0,0.0,0.0,0.0,0.7664118951017206,0.0,0.0,0.7575467459180139,0.8155740160833705,0.7911171357740056,0.8262494937940077,0.7891979176889766,0.0,0.0,0.0,0.0
PIM3,0.0,0.0,0.0,0.0,0.8020977039228786,0.0,0.0,0.0,0.7404915405945345,0.795940251512961,0.7420507791367444,0.7745783207091418,0.7580215253613212,0.7272727272727273,0.0,0.0,0.0,0.7574801824309609,0.7804514413530176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.736848770217462,0.8501080152663317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7582221451130781,0.7647728351029482
PIN1,0.0,0.0,0.0,0.0,0.6293113367124037,0.0,0.0,0.7619697857986797,0.6725017292933031,0.6163623102686622,0.6204503219236027,0.6407030888579108,0.0,0.7148375077681108,0.6633498059077696,0.6554380763660778,0.0,0.6264359341426329,0.0,0.0,0.0,0.6418152749538422,0.0,0.6380653015591882,0.0,0.0,0.6701903925700621,0.0,0.0,0.6136363636363636,0.0,0.0,0.0,0.6346031617034565,0.6153494106097654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6924260407686234,0.7246076681397178
PIN4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8710553822192278,0.8605042465708472,0.0,0.0,0.0,0.0,0.8875090953978625,0.8472188196398995,0.8409090909090909,0.0,0.0,0.0,0.0,0.0,0.8444697504693811,0.0,0.0,0.0,0.0,0.857816450975158,0.0,0.0,0.0,0.0,0.0,0.0,0.8599547066471793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIP4K2A,0.0,0.7593991715799678,0.7689593786543066,0.0,0.0,0.7498202540657737,0.0,0.718406083908948,0.643500345674428,0.0,0.6631226526065306,0.0,0.0,0.6609515181996606,0.6465011916377328,0.6543469537388195,0.6826232671737671,0.0,0.0,0.805422380566597,0.7259895774451169,0.6455468278039586,0.0,0.0,0.0,0.0,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7441823766990141,0.732163434678858,0.6633008406920866,0.0
PIP4P2,0.0,0.0,0.0,0.9634855430234562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9318181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9517280703241174,0.0,0.0,0.955204660242254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIP5K1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9561921683224764,0.0,0.9746477427807722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.982001003893939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9772727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PISD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9873914948918603,0.0,0.9545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9652098457921635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PITHD1,0.0,0.0,0.0,0.0,0.7876979288729754,0.0,0.0,0.8319142298264937,0.7849502102895216,0.0,0.0,0.0,0.0,0.826205467635935,0.8449362868612463,0.8184523839842189,0.0,0.0,0.0,0.0,0.0,0.821337724273855,0.0,0.8041539205746218,0.0,0.0,0.845160497860475,0.0,0.0,0.0,0.0,0.0,0.0,0.7727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7909874536774375
PITPNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PITPNB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.959603407166221,0.9410037168047645,0.9313576411117207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.9302312528545206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PITPNC1,0.0,0.0,0.9566090486266396,0.0,0.0,0.9565428739244287,0.0,0.9422791749238968,0.0,0.0,0.0,0.0,0.0,0.9318181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJA2,0.0,0.0,0.0,0.8238476365804672,0.6018450382080945,0.0,0.6622835370627317,0.5765661150217056,0.5939679714766416,0.0,0.567682455886494,0.5667853775349531,0.0,0.5685260702263225,0.5651013404130936,0.556845021518794,0.0,0.5925251353870739,0.5995990999720313,0.0,0.0,0.567663849754767,0.6260595226829703,0.5632631114938043,0.0,0.0,0.5454545454545454,0.8332615874030374,0.0,0.5748956840146672,0.0,0.0,0.0,0.5528305985710837,0.0,0.6415763280608437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5646833967078816
PKHD1L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PKIB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PKIG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9040864150632512,0.9081912352280184,0.8863636363636364,0.0,0.0,0.0,0.0,0.0,0.9303603131662715,0.0,0.9077342775734988,0.0,0.0,0.8879439451477744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PKM,0.41553883119062945,0.0,0.0,0.5386507998813282,0.46917861835523084,0.0,0.6045498942786997,0.4811664169484919,0.561257237737829,0.5062281489372253,0.5307960659265518,0.37593328139998694,0.0,0.5725063126195561,0.0,0.0,0.3615688221021132,0.49723541872067883,0.35631961849602783,0.0,0.0,0.3409090909090909,0.0,0.34882898357781494,0.7475399022752588,0.3501653413880955,0.0,0.44590821862220764,0.0,0.4893697473135861,0.0,0.4889903854240071,0.0,0.4919261024756865,0.35165939005938446,0.5388519723307003,0.3818495503880761,0.4112785661762411,0.3473705906759609,0.35665099729191174,0.3720550388097763,0.0,0.0,0.36953818798065186,0.41538542780009186
PKMYT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9807069328698245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9616613753817298,0.0,0.0,0.0,0.0,0.0,0.0,0.9545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PKN1,0.0,0.0,0.6489316794005308,0.0,0.6274796968156641,0.0,0.0,0.7277806035496972,0.6357848210768267,0.6041761758652601,0.6714503534815528,0.6478546573357149,0.6352679444984957,0.6396735527298667,0.6232036799192429,0.0,0.0,0.619329487735575,0.6507255285978317,0.0,0.0,0.6311469145796516,0.0,0.6588086472316221,0.0,0.0,0.0,0.0,0.0,0.6103062467141585,0.0,0.722859803925861,0.0,0.5909090909090909,0.0,0.6016997843980789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6308066560463472
PKN2,0.0,0.0,0.0,0.0,0.786293391476978,0.0,0.0,0.0,0.7851993522860787,0.0,0.0,0.0,0.0,0.7955022874203596,0.7926030457019806,0.8409754241054709,0.0,0.7862619459629059,0.0,0.0,0.0,0.7838879904963754,0.0,0.0,0.0,0.0,0.775861070914702,0.0,0.0,0.7727272727272727,0.0,0.0,0.0,0.0,0.784281153570522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7938912537964907
PKP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLA2G12A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9621327018195932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9902508123354479,0.0,0.9545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLAA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9772727272727273,0.0,0.980505647984418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLAAT4,0.0,0.8181340030648492,0.8020251582969319,0.0,0.0,0.7834640334952961,0.0,0.7836994840340181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7563038820570166,0.0,0.0,0.0,0.7594128264622255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7565775825218721,0.0,0.7503893375396729,0.7511300593614578,0.75,0.7820571281693198,0.7788187360221689,0.0,0.0
PLAC8,0.4952613494612954,0.6430778395045887,0.4839477688074112,0.43653046813878144,0.5571706281466917,0.46546292304992676,0.49476426433433185,0.5682422437451102,0.576927281238816,0.0,0.38924514840949664,0.4956601709127426,0.3988734917207198,0.38636363636363635,0.3998791128396988,0.0,0.0,0.6566821539943869,0.44150026684457605,0.0,0.0,0.45224869657646527,0.0,0.39431166513399646,0.0,0.3969471888108687,0.0,0.0,0.0,0.6206629587845369,0.0,0.3966160755265843,0.0,0.0,0.47571454535831104,0.6282291574911638,0.0,0.0,0.43498625267635693,0.45723596892573615,0.0,0.4863824898546392,0.0,0.740790685469454,0.6922175762328234
PLAGL1,0.0,0.0,0.0,0.0,0.93840899115259,0.0,0.0,0.0,0.9108660586855628,0.0,0.0,0.0,0.0,0.9111785035241734,0.8863636363636364,0.8903389993039045,0.0,0.0,0.0,0.0,0.0,0.8977053802121769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLAUR,0.0,0.0,0.0,0.0,0.0,0.0,0.8969629271463915,0.0,0.8085411380637776,0.7963387925516475,0.8461528772657568,0.0,0.0,0.0,0.0,0.0,0.0,0.8039934242313559,0.0,0.0,0.0,0.0,0.8096283118833195,0.0,0.0,0.0,0.0,0.912716805934906,0.0,0.0,0.0,0.8982833325862885,0.0,0.0,0.0,0.7954545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8179315938190981,0.0
PLBD1,0.0,0.0,0.0,0.9666283428668976,0.0,0.0,0.9478357000784441,0.0,0.0,0.0,0.9318181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9497906091538343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLCB1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLCB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9318181818181818,0.9577408568425612,0.9598526751453226,0.0,0.0,0.9396183653311296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLCD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLCG2,0.9720046046105298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9589798843318765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8781471279534426,0.9056705398993059,0.9177098707719282,0.0,0.0,0.8972005369988355,0.0,0.8636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8847131580114365,0.8688676411455328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLD4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9142331020398573,0.0,0.8957883756269108,0.8863636363636364,0.0,0.0,0.0,0.0,0.0,0.9001869288357821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9480408890680834,0.9280617331916635
PLEC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLEK,0.591905028982596,0.6092714775692333,0.0,0.5674564648758281,0.5628429786725477,0.0,0.6232043585994027,0.5987921763550151,0.562927323308858,0.6920858716422861,0.5597337890755046,0.0,0.0,0.795209760015661,0.0,0.0,0.0,0.5984014773910696,0.0,0.0,0.0,0.0,0.5484249456362291,0.5396776307712902,0.8237385194409977,0.0,0.0,0.7006187330592762,0.0,0.5568410225889899,0.0,0.6031470082022927,0.0,0.5227272727272727,0.0,0.5548697764223273,0.0,0.0,0.0,0.0,0.0,0.5794140723618594,0.0,0.648091661659154,0.5445701805028048
PLEKHA2,0.0,0.0,0.0,0.9567608304999091,0.0,0.0,0.0,0.9343857033686205,0.0,0.9318181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9632802632721987,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLEKHA3,0.0,0.0,0.0,0.0,0.9246334298090502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9509781138463453,0.9392733628099615,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.9278399646282196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLEKHA5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLEKHB2,0.0,0.0,0.0,0.0,0.8287414136258039,0.0,0.8632336949760263,0.0,0.8391419378193942,0.8667272329330444,0.8563054664568468,0.0,0.0,0.8546725498004393,0.0,0.7954545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8634851371700113,0.0,0.8037492361935702,0.0,0.8260328878055919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLEKHF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899624559012327,0.9772727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLEKHJ1,0.0,0.0,0.0,0.0,0.6968570297414606,0.0,0.0,0.7244897227395665,0.73625232685696,0.6907473030415449,0.7046071561900052,0.0,0.0,0.7444280602715232,0.7561601156538184,0.7042126858776266,0.0,0.7015282823280855,0.0,0.0,0.0,0.7077041187069633,0.0,0.0,0.0,0.0,0.7800097194584933,0.0,0.0,0.6818181818181818,0.0,0.0,0.0,0.6862388889897953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7780573124235327,0.7267996614629572
PLEKHM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9721663485873829,0.9740675403313204,0.9545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLEKHO1,0.0,0.0,0.0,0.0,0.7269545265219428,0.0,0.0,0.0,0.7861880334940824,0.8009493080052462,0.8020164709199559,0.7952939840880308,0.8211954100565477,0.0,0.0,0.0,0.0,0.7323030517859892,0.7362312728708441,0.0,0.0,0.0,0.0,0.0,0.7563235407525842,0.0,0.0,0.0,0.0,0.0,0.0,0.7464077052744952,0.0,0.7045454545454546,0.7476841780272397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7569383978843689,0.7567060738801956
PLGRKT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9639048224145715,0.9388348026709123,0.9318181818181818,0.0,0.0,0.0,0.0,0.0,0.9376808987422423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLIN2,0.0,0.0,0.0,0.0,0.7798107577995821,0.0,0.8078134777871046,0.0,0.7724546776576475,0.0,0.7609315853227269,0.0,0.0,0.75,0.8587787408720363,0.8277783448045904,0.0,0.7672303034500643,0.0,0.0,0.0,0.8211231556805697,0.9153970263221047,0.0,0.0,0.0,0.8398050164634531,0.0,0.0,0.0,0.0,0.8361779044974934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLIN3,0.0,0.0,0.0,0.0,0.6911936456506903,0.0,0.5892670195211064,0.0,0.6417418244210157,0.5841337997804988,0.6033474057912827,0.7333703867413781,0.7369796864011071,0.6246766529299996,0.649187830361453,0.553031402555379,0.0,0.6338465728543021,0.5956613136963411,0.0,0.0,0.6215819960290735,0.0,0.6224539307030764,0.0,0.0,0.5597556883638556,0.0,0.0,0.6190758428790353,0.0,0.0,0.0,0.5454545454545454,0.5852295851165598,0.5752553695982153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6243032704700123,0.6744222817095843
PLOD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLP2,0.4546837684783069,0.0,0.0,0.5806602984666824,0.42539309100671246,0.0,0.5869812992486086,0.45138278197158466,0.6545046229254116,0.5220418518239801,0.6481900188055906,0.5887084603309631,0.5859652310609818,0.4859080937775699,0.41829756850546057,0.0,0.5150366262956099,0.4235449799082496,0.0,0.0,0.0,0.4213602420958606,0.4848495762456547,0.0,0.0,0.4985786351290616,0.0,0.6211548583074049,0.0,0.4090909090909091,0.0,0.0,0.4143703349611976,0.4386086558753794,0.0,0.4426331276243383,0.5229668617248535,0.0,0.0,0.5188800435174595,0.5674179169264707,0.0,0.0,0.7485636824911291,0.7060048973018472
PLPBP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.937507378784093,0.9408552511171862,0.9321425679055128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9318181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLPP5,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9274713491851633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9495983584360643,0.0,0.0,0.0,0.9545305425470526,0.9424139328978278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLRG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9282651801000942,0.9171068410981785,0.925310031934218,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.925026919354092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLSCR1,0.0,0.0,0.0,0.9157574528997595,0.7934856861829758,0.0,0.8527232882651415,0.0,0.8153743743896484,0.8227400928735733,0.8889008083126761,0.0,0.0,0.8074792907996611,0.7727272727272727,0.0,0.0,0.7911748872561888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7729644301262769,0.0,0.0,0.0,0.0,0.859244552525607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9914311089298942,0.9772727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLXDC2,0.0,0.0,0.0,0.0,0.0,0.0,0.9000087217851118,0.0,0.8636363636363636,0.0,0.8906351029872894,0.0,0.0,0.923301182009957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8682015362111005,0.0,0.8986914591355757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8755882680416107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLXNC1,0.0,0.0,0.0,0.9677942029454492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9155985591086474,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.9141706688837572,0.0,0.0,0.0,0.0,0.0,0.9772808267311617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PM20D2,0.0,0.0,0.0,0.0,0.9545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9761326014995575,0.0,0.9864777299490842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PMAIP1,0.0,0.8260121047496796,0.8332768692211672,0.0,0.7285235944119367,0.0,0.0,0.8126423060894012,0.7391145486723293,0.8315045752308585,0.7548010024157438,0.7276901954954321,0.0,0.7045615843751214,0.0,0.0,0.0,0.7578312321142717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7045454545454546,0.8397563424977389,0.0,0.811257463964549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7393477301705967
