,B mem,B mem exhausted,Basal 1,Basal 1 KHDRBS2+,Basal 2,Ciliated 1,Ciliated 2,Club,Cycling basal,Cycling hillock,Deuterosomal,Duct,Goblet 1,Goblet 2 BPIFA2+,Goblet 2 PLAU+,Goblet 2 inflammatory,Hillock,Ionocyte,LC,MAIT,Mac,Mast,Mono IL6+,Secretory,Secretory GALNT4+,Squamous,T CD8 mem 1,T CD8 mem 2,T naive,Transit epi 1,Transit epi 2,pDC
SF3B5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9037688009200557,0.0,0.0,0.0,0.8809456806029042,0.8861483470086129,0.0,0.0,0.8709677419354839,0.9459755401457509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SF3B6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8736500643914745,0.9001460383015294,0.8537697695916698,0.8580631902140956,0.0,0.0,0.8387096774193549,0.8532701884546587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SFN,0.0,0.0,0.0,0.0,0.8550627904553567,0.0,0.0,0.0,0.897476315498352,0.9152158306490991,0.0,0.0,0.0,0.0,0.8749458039960554,0.8387096774193549,0.916757587463625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SFPQ,0.0,0.0,0.0,0.8425274222127853,0.0,0.0,0.8405705728838521,0.0,0.7976109366263112,0.0,0.7868320538151649,0.7435702431586481,0.0,0.0,0.7419354838709677,0.7677747684140359,0.0,0.0,0.0,0.0,0.0,0.0,0.7927132825697621,0.0,0.8457340328924118,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7490853859532264,0.7419354838709677,0.7906412674534705,0.8395899111224759,0.8423246010657279,0.848610024298391,0.7796329240645131,0.0,0.0,0.0,0.0,0.0,0.0,0.8359354811329995,0.8248214183315155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SH2D2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SH3BGRL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SH3BGRL3,0.5280154116692082,0.47193201511136945,0.0,0.0,0.36859860535590877,0.0,0.0,0.32030127894493843,0.2903225806451613,0.4661097930323693,0.0,0.3324388438655484,0.31461404984997166,0.35539824924161356,0.4253117192176081,0.37481418155854745,0.47576041567710137,0.0,0.5699355640719014,0.5680470735796036,0.5416310045026964,0.5662695553994948,0.6593882230020338,0.3640173000674094,0.0,0.4493405876621123,0.598095340113486,0.5244593831800646,0.610713005065918,0.0,0.0,0.47748737565932736
SH3GLB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375925698587971,0.0,0.0,0.0,0.9354838709677419,0.9447836606733261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SH3YL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIVA1,0.0,0.0,0.0,0.0,0.0,0.7908546963045674,0.0,0.7924268284151631,0.8722218659616285,0.8386980968136941,0.8280555625115672,0.8104414709152714,0.7741935483870968,0.0,0.0,0.7896142275102677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SKP1,0.0,0.0,0.486348359815536,0.3196157640026462,0.3817797899246216,0.3917936336609625,0.2903225806451613,0.3983186310337436,0.34851475108054375,0.38508524625532087,0.3230658404288753,0.35068764994221346,0.3225924776446435,0.3145850743016889,0.3350774645805359,0.36917001778079617,0.3659283076563189,0.39778484644428375,0.30253308819186303,0.3732293440449622,0.0,0.3176838697925691,0.0,0.3629086729018919,0.0,0.3145914827623675,0.0,0.0,0.0,0.34557987413098734,0.40578876964507565,0.0
SLC11A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC12A6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC16A3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9354838709677419,0.9383764920696136,0.9447208143049671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC18A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC1A5,0.0,0.0,0.9716190541944196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC23A2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC25A29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC25A3,0.0,0.33022179718940486,0.4040707388231831,0.0,0.3958586146754603,0.3225806451612903,0.0,0.34844725170443136,0.44193483168079006,0.5405339502519176,0.34579156483373336,0.37006415859345465,0.3395635254921452,0.3537166464713312,0.3803134041447793,0.40326588000020674,0.4558465673077491,0.49249708267950243,0.4519779336067938,0.34731940877053047,0.0,0.0,0.33601184045114824,0.39004422964588287,0.0,0.3269300729997696,0.0,0.4984462761109875,0.0,0.3248076131266932,0.0,0.0
SLC25A36,0.0,0.0,0.0,0.0,0.0,0.967741935483871,0.9854222036177113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC25A39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967741935483871,0.9794564189449433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC25A5,0.0,0.1935483870967742,0.3205182263928075,0.21061947461097472,0.3939297180021963,0.2155433335611897,0.0,0.23747630849961313,0.44203882448134885,0.5389723047133415,0.23816764739251906,0.21913371932122014,0.23220077253157093,0.22340488818383986,0.2530597083030208,0.30645296073728995,0.39941663319064724,0.43203867443146243,0.366178939419408,0.23958688974380493,0.35564606805001536,0.24643665167593187,0.0,0.30904566088030416,0.0,0.2124747633934021,0.0,0.0,0.3735973546581884,0.2796755336946057,0.3099237411252914,0.3029177111964072
SLC25A6,0.0,0.5306771262999503,0.556554332856209,0.0,0.5442489654787125,0.0,0.0,0.42656406856352286,0.5369591770633575,0.4956685266187114,0.4455989406954858,0.44311401151841684,0.44625929863222186,0.41935483870967744,0.42456477111385715,0.4509776753763999,0.49127900984979445,0.5506121477773113,0.5327828372678449,0.0,0.6746932210460785,0.0,0.5065131745030803,0.4825278789766373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5676581167405651
SLC26A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967741935483871,0.0,0.0,0.0,0.0,0.9910454250151112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC27A2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC2A3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC31A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8842379989162568,0.0,0.0,0.8709677419354839,0.0,0.920343199083882,0.9055563384486783,0.0,0.8761059353428502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC38A2,0.0,0.0,0.0,0.9670744269124923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9610435885767783,0.9354838709677419,0.0,0.0,0.0,0.0,0.0,0.0
SLC3A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC43A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9681371719606461,0.0,0.0,0.0,0.0,0.967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC44A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC44A4,0.0,0.0,0.0,0.0,0.0,0.8544414216472257,0.875669910061744,0.7096774193548387,0.0,0.0,0.7306278098014093,0.744952917098999,0.7515975659893405,0.7954428349771807,0.8032319776473507,0.7494819068139599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7329362861571773,0.0,0.0,0.0,0.0,0.0,0.0
SLC45A3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC4A11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9549687254813409,0.0,0.0,0.0,0.9354838709677419,0.0,0.9588976713918871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC4A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC6A14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9246729016304016,0.9300069751278046,0.9032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9242854925893969,0.0,0.0,0.0,0.0,0.0,0.0
SLC6A6,0.0,0.0,0.9119960396520553,0.9358380706079544,0.0,0.0,0.9032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9040196787926459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC7A5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NHERF1,0.0,0.0,0.0,0.0,0.6466625563559993,0.0,0.0,0.6427273654168651,0.6537285927803286,0.0,0.6276949990180231,0.62218185394041,0.6399175620848133,0.6342370106327918,0.6259649011396593,0.649201919955592,0.6174250898822662,0.0,0.0,0.671591951001075,0.0,0.0,0.0,0.6267357314786604,0.0,0.0,0.0,0.0,0.0,0.6129032258064516,0.0,0.0
NHERF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9551648286081129,0.0,0.0,0.0,0.9354838709677419,0.0,0.0,0.0,0.9358589668427745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLFN5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLIRP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9004998572411076,0.9255117254872476,0.8870473504066467,0.0,0.0,0.8709677419354839,0.9021653090753863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8709677419354839,0.0,0.0,0.8761352896690369,0.9046965722114809,0.9057388863255901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.910307361233619,0.0,0.0,0.0,0.0,0.0,0.0
SLPI,0.0,0.0,0.3870967741935484,0.4018807738058029,0.4438746456177004,0.4008759875451365,0.38718879991962063,0.607286807029478,0.4044869792076849,0.4161574552136083,0.43142329685149655,0.5913446372555148,0.5386180185502575,0.49238394537279684,0.47449163083107243,0.4731933147676529,0.44334064952788815,0.0,0.0,0.0,0.0,0.0,0.0,0.49028129731455156,0.4084952050639737,0.4322784273855148,0.0,0.0,0.0,0.4377254478393062,0.4169394143166081,0.0
SLTM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9797669033850392,0.0,0.0,0.0,0.0,0.967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLURP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9042607315125004,0.91142088367093,0.9032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9085677900621968,0.0,0.0,0.0,0.0,0.0,0.0
SMAD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMAGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9744604210699758,0.0,0.0,0.0,0.0,0.0,0.0
SMAP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMARCA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9921611162923998,0.0,0.0,0.0,0.0,0.967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMARCA4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMARCA5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMARCC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMARCC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMC1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967741935483871,0.0,0.9753440926151891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMDT1,0.0,0.0,0.0,0.0,0.6129032258064516,0.6385678687403279,0.0,0.6374647136657469,0.6236119693325411,0.0,0.717571900736901,0.6501506663137867,0.6599170565605164,0.6321276368633393,0.6325438099522744,0.6820245077533107,0.0,0.7305355533476798,0.0,0.0,0.0,0.0,0.6131320807241625,0.6182808356900369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMIM14,0.8678042734822919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8259571675331362,0.7741935483870968,0.8097979676338934,0.8234504749698024,0.7949453323118149,0.8116907515833455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7868654977890753,0.0,0.0,0.0,0.0,0.0,0.0
SMIM19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMIM22,0.0,0.0,0.0,0.0,0.0,0.8961057297645076,0.0,0.0,0.0,0.0,0.8240714323136115,0.7865327135209115,0.7766930307111433,0.7953888581645104,0.7790818829690257,0.776228997015184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7741935483870968,0.0,0.0,0.0,0.0,0.0,0.0
PELATON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMIM26,0.0,0.0,0.0,0.0,0.0,0.8762378346535468,0.0,0.8435441563206334,0.0,0.0,0.8432421434310174,0.8459645663538287,0.0,0.0,0.8565178013616993,0.8387096774193549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTLN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMIM5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SMN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SMPD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SMS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9491050877878743,0.0,0.0,0.0,0.0,0.9354838709677419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9629886131132802,0.0,0.0,0.0,0.0,0.0,0.0
SND1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000269893,0.0,0.0,0.9898495135768768,0.0,0.0,0.0,0.0,0.967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNRNP200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.857524489202807,0.8956152604472253,0.0,0.8986730710152657,0.8595362267186565,0.0,0.0,0.8387096774193549,0.8710886951415769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNRNP70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800908411702802,0.0,0.0,0.0,0.0,0.967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNRPB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9032258064516129,0.9447755775144023,0.0,0.9378770685965016,0.0,0.0,0.0,0.0,0.9250235557556152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNRPC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9274157170326479,0.0,0.9521083601059452,0.9396661077776263,0.0,0.0,0.0,0.0,0.9032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNRPD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8387096774193549,0.9096102560720136,0.9347631489076922,0.9020452691662696,0.0,0.0,0.0,0.8604598545259045,0.8452788245293402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNRPD2,0.3515209728671658,0.37749326421368506,0.4318475415629725,0.0,0.3942673244783955,0.29415026018696444,0.0,0.33462792827237037,0.4367541209343941,0.47727496970084404,0.3239632114287346,0.2906336553635136,0.3041394122185246,0.2903225806451613,0.2933615753727575,0.3190971593702993,0.3420194541254351,0.3147403770877469,0.3786842919165088,0.42432485280498383,0.0,0.4175518347371009,0.0,0.32181692315686133,0.0,0.0,0.3335684037977649,0.0,0.500546395778656,0.0,0.0,0.47011227953818535
SNRPD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9174690784946564,0.8914341849665488,0.9059829692686757,0.8709677419354839,0.0,0.0,0.0,0.8785942677528628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNRPE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9635755688913407,0.9553043361633055,0.0,0.0,0.0,0.0,0.9354838709677419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNRPF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8709677419354839,0.9098798498030631,0.9111389556238728,0.9133358405482385,0.0,0.0,0.0,0.0,0.883019337731023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNRPG,0.0,0.0,0.0,0.0,0.5069600997432586,0.5303274239263227,0.0,0.4838709677419355,0.5904261662114051,0.6764223094909422,0.6436130673654618,0.5196591827177233,0.5193521938016338,0.523560558595965,0.5461969394837657,0.547489998802062,0.5736284332890664,0.5283959373351066,0.0,0.0,0.0,0.49260409608963995,0.0,0.5227752597101273,0.0,0.496850602088436,0.0,0.712788664525555,0.0,0.0,0.0,0.0
SNTN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNU13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7554459571838379,0.7419354838709677,0.0,0.7582096380572165,0.7883963950218693,0.7630617022514343,0.7497371319801577,0.7796349948452365,0.7975965584478071,0.7610142250214854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNX3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7513073682785034,0.7622145125942845,0.7234543485026206,0.7405268742192176,0.7673666246475712,0.7179849570797335,0.0,0.7096774193548387,0.7433032874138125,0.0,0.0,0.8169224223782939,0.0,0.8987431314683729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNX5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNX6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9231424235528515,0.0,0.0,0.0,0.0,0.9032258064516129,0.910487219210594,0.0,0.0,0.0,0.9117384283773361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
