,Adventitial Fibroblast,Airway Smooth Muscle,Alveolar Epithelial Type 1,Alveolar Epithelial Type 2,Alveolar Fibroblast,Artery,B,Basal,Basophil/Mast 1,Bronchial Vessel 1,CD4+ Memory/Effector T,CD4+ Naive T,CD8+ Naive T,Capillary,Capillary Aerocyte,Capillary Intermediate 1,Ciliated,Classical Monocyte,Club,Dendritic,Differentiating Basal,Fibromyocyte,Goblet,IGSF21+ Dendritic,Intermediate Monocyte,Lipofibroblast,Lymphatic,Macrophage,Myeloid Dendritic Type 2,Myofibroblast,Natural Killer,Natural Killer T,Neuroendocrine,Neutrophil,Nonclassical Monocyte,Pericyte,Plasmacytoid Dendritic,Proliferating NK/T,Signaling Alveolar Epithelial Type 2,Vascular Smooth Muscle,Vein
RBL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7297697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9112077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S100A16,0.0,0.0,3.592467,4.0655756,0.0,5.993948,0.0,5.943797,0.0,6.223731,0.0,0.0,0.0,5.4814596,5.9409127,6.412814,0.0,0.0,5.5149994,0.0,6.4998326,0.0,5.7365828,0.0,0.0,2.768258,5.447701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.740377,0.0,6.31809
PDCD7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.133544,0.66953826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBRSL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6897878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIEF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.283279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000231369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.088500306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLEKHB2,0.0,0.0,0.94774336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17339,0.0,0.0,0.0,0.0,0.0,0.0,1.7582855,0.78501654,4.3858767,2.6155865,0.0,0.0,2.776905,2.878841,0.0,0.0,2.9335604,1.216971,0.0,0.0,0.0,0.0,0.0,5.2376585,0.0,1.5899224,0.0,0.58150446,0.0,0.0
NBL1,4.188646,0.0,0.0,0.0,4.0867243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.216946,2.8920484,0.0,0.0,0.0,4.7584925,0.0,0.0,0.0,1.471405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.156167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EXOSC7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.271158,1.3855872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABLIM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6424872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOMM22,0.0,0.0,0.0,1.7114804,0.0,0.0,0.0,4.1076717,0.0,2.8297677,2.844125,0.0,0.0,0.0,0.0,0.0,3.445404,0.0,2.341331,0.0,4.546929,0.0,3.6284401,0.0,2.7928104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6424872,0.0,3.5632033,0.0,5.686138,0.0,0.0,0.0,0.0
PABPC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1714613,0.72819376,3.7653131,1.4688874,0.0,0.548322,0.0,2.82087,4.7336273,0.0,0.8165961,3.961624,0.0,0.0,0.0,0.0,0.0,4.292664,0.0,2.215661,0.0,0.0,0.0,0.0
SFT2D1,0.0,0.0,2.997389,3.5099123,0.0,0.0,0.0,2.1980822,3.1772645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.267355,0.0,3.1464095,3.7916512,4.063249,0.0,4.1566916,0.9357061,4.749611,0.0,0.0,0.7182831,2.9855657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3212395,4.28604,2.7061503,0.0,0.2664208
MKS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26603994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL12,5.9921026,6.23585,4.22464,5.7000875,5.1366787,5.5623817,7.1959095,6.7639713,6.649809,6.706329,6.64578,7.0294623,6.7876678,0.0,0.0,2.4495125,5.2030396,7.2429833,6.7671065,6.7775373,6.637004,5.4431796,6.049539,6.352765,6.4600677,6.330647,6.2407913,6.122693,6.768498,6.536956,6.307354,6.5519485,6.645648,0.0,6.325077,1.8505969,6.8310375,6.5654907,6.68642,6.055202,4.2874594
BLOC1S1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83463657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6939911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6806445,0.0,0.0,0.0,0.0,0.0,0.0
TMEM59,6.6572914,6.079529,7.049613,5.895859,6.6798625,6.480292,0.0,6.8702755,5.7246666,5.9429684,4.894668,5.722252,4.9589653,5.4833817,6.3377075,6.6477885,7.551168,2.3523183,6.592601,5.7033114,6.959053,7.0669193,7.2350073,0.32567284,6.7569036,5.695454,6.617203,4.8031635,6.376917,7.130437,5.7087617,6.899946,6.57479,0.0,6.113069,7.2382107,4.847297,5.934202,5.9980416,6.3848476,6.8858824
PEX16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.660886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NSUN6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6974184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRC25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.701166,0.0,4.0223904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7782545,0.0,0.0,0.0,0.0,0.0,0.0
GALC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1642013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7882129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89664185,0.0,0.0,0.0,0.0,0.0,0.0
DYNLRB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5784845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IFT46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.758435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEMA3C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5547223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FHIP1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3911654,0.0,0.0,0.0,0.0,0.0,0.0
H3-3B,7.486125,7.187587,7.5777907,6.724592,7.256157,7.61588,7.0515203,7.6208696,8.184828,7.9116163,6.8898873,7.155438,7.285017,7.5516214,7.5634165,7.7433352,7.475991,6.9256,7.1691265,7.5208263,7.441919,7.1514225,6.898605,7.3979692,7.444435,7.727487,6.9617496,6.9698014,6.370716,7.7252135,7.508972,7.8037457,7.6633406,7.1340084,7.1400595,7.7279644,7.214299,7.3211637,6.8986697,7.8091145,7.6148634
H1-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9886708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6906676,3.094566,0.0,0.0
IRF5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4567862,0.0,0.0,0.0,2.7646778,0.9921526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9550564,0.0,0.0,0.0,0.0,0.0,0.0
S100A3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.834485,6.540494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHD2,0.0,0.0,0.0,1.274961,0.0,0.0,0.24341208,0.7056359,0.0,0.0,2.7766688,0.0,0.0,0.0,0.0,0.0,0.9817437,0.0,3.1703134,4.5153112,2.572939,0.0,3.028119,1.0010556,3.7445397,2.4969077,0.0,0.0,0.0,0.0,0.0,0.32117102,0.0,0.0,1.6146328,0.0,5.4884977,0.0,2.4755483,0.0,0.0
ZAP70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.274295,2.6997218,4.6878386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.593246,0.0,0.0,0.0,0.0,0.0,0.0,0.8782184,0.0,0.0,0.0
IGSF10,3.798258,0.0,0.0,0.0,4.5859275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000261183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50205576,0.0,2.7882998,0.0,2.1164062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERGEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1962543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAPTM4A,7.2452126,6.0648823,6.393364,5.581127,7.226261,6.522521,0.0,6.508365,7.071907,5.903477,0.0,0.0,0.0,6.6091027,7.028857,7.2825875,6.2421703,0.0,5.68231,5.4542065,6.42454,6.6906257,5.8143296,3.8273835,5.7756004,5.953692,6.777126,3.7779186,4.9536934,7.08253,0.0,0.0,5.50292,0.0,4.7599983,7.520608,4.2000875,3.717205,5.5151873,6.8789606,6.700429
TRMT112,4.0399904,4.9620123,3.8370078,3.6697326,0.0,4.306738,4.0961437,4.555713,4.7755227,5.0613422,4.3435616,4.9532986,1.8785369,0.0,0.0,3.9592204,4.462728,0.0,4.315835,4.0754037,3.9301386,4.878143,3.0383139,2.2687807,4.2895603,4.037488,3.694672,3.4492497,0.8725657,4.3516026,0.0,0.0,4.935731,0.0,1.4741303,0.0,3.7332668,4.114537,4.453478,4.868346,3.701157
SLC39A13,0.0,0.0,2.1208832,0.0,1.2595761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2570882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5166,0.0,0.0,2.5813544,0.0,3.8374352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8516787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRT18,0.0,0.0,8.412804,6.694351,0.0,0.0,0.0,7.1844177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.712704,0.0,7.1062346,0.0,7.9039273,0.0,7.2112117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.399441,0.0,0.0,0.0,0.0,0.0,6.2512918,2.9371614,0.0
CNOT2,0.0,0.0,0.0,0.0,0.0,1.457671,0.0,0.0,0.0,0.7862319,0.0,0.0,0.42890716,0.0,0.0,1.7675405,0.34957528,0.0,1.5427058,2.81922,0.0,0.0,1.9052306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9526017,0.0,1.1559486,0.0,1.8301785,0.0,0.0,0.0,0.0
COX6B1,3.625657,4.784563,3.6900425,3.5596533,0.0,4.4524994,3.2629895,3.7453089,4.673403,4.620926,5.505184,5.2193666,4.7836814,0.0,2.515129,3.27626,4.620111,6.061331,4.644327,5.3033767,4.3881025,3.5871053,4.0727935,3.3093894,2.7842464,4.8882008,4.4781756,4.079132,4.0379934,3.9301767,3.8141088,2.9572282,5.0664606,0.0,4.3893576,0.0,4.7315645,3.9047706,4.7838755,4.6342516,2.5156643
CNN3,5.4474564,5.1765213,5.1943803,4.6238794,4.8472633,4.743108,0.0,4.0727887,0.0,6.2217393,0.0,0.0,0.0,6.4477615,7.265584,7.768978,4.019366,0.0,4.092779,0.0,5.4900484,6.1055717,5.8675065,0.0,0.0,5.426254,6.497015,0.0,0.0,6.7250285,0.0,0.0,0.0,0.0,0.0,5.86141,0.0,0.0,4.433936,6.672097,7.0031805
SPAG6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.144794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FABP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.361676,0.0,6.6439962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHST6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6912923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCEAL4,2.0711122,3.2496557,0.0,0.5937344,0.0,0.0,0.0,1.8073127,1.0975759,3.361205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1519532,2.7754457,2.6719992,2.558865,1.5264728,0.0,0.0,0.95818436,0.39455178,0.0,0.0,0.0,0.0,0.0,5.116896,0.0,0.0,0.0,0.0,0.0,2.562376,2.1090593,0.0
TCF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9901273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNAJC3,5.885029,3.508421,3.8680246,4.7642784,4.985464,4.95086,0.0,4.9449315,0.4199043,4.761547,0.0,3.4746542,0.0,0.0,0.0,4.9944086,5.294774,0.0,4.86909,4.1608677,5.3993187,6.184002,5.6262164,0.0,4.0165005,5.647161,5.348479,3.201347,0.0,4.4333706,0.0,0.0,4.8459773,0.0,5.056379,4.292259,0.0,1.7579166,4.0334454,4.303533,4.8756256
FAM200B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.508899,0.0,2.5596974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7714088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYO5A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2482677,0.0,0.0,0.0,3.1367626,1.0816199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIF4A3,5.1734157,0.0,0.0,3.508472,0.0,0.0,0.0,5.4054704,0.0,2.4904802,0.83463657,0.0,0.0,0.0,0.0,0.0,5.032618,0.0,3.4432502,4.63385,4.488054,0.0,4.580719,5.1120234,3.3096378,6.205977,2.0990562,0.0,0.0,0.0,0.0,0.0,2.5196857,0.0,0.0,0.0,5.0816407,0.0,0.0,3.6414084,0.0
SELENOM,5.8175087,7.2364054,0.0,4.490342,4.815439,3.1057057,0.0,5.1379294,0.0,4.0631523,0.0,0.0,0.0,0.0,0.0,0.0,1.9138527,0.0,4.5574017,0.0,4.2622337,6.873203,4.8108153,0.0,0.0,5.7001495,4.8873267,0.0,0.0,6.3294144,0.0,0.0,1.3926944,0.0,0.0,5.318593,0.0,0.0,3.704433,6.6518917,0.0
POLE3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5386117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1389848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.599113,0.0,0.0,0.0
SPCS1,4.658863,4.9325604,3.775703,4.523688,3.2530246,4.7893114,4.0581827,5.088489,5.389531,4.7304316,3.8625572,5.4263754,1.0010743,0.0,0.0,4.964991,5.506663,0.0,5.258903,3.4553814,5.2091327,5.3891106,5.0472875,0.0,0.0,3.0149055,5.2728577,0.0,4.049924,5.3534584,0.0,2.9444876,5.786592,0.0,4.965442,0.0,6.311145,5.6693997,5.011523,5.0229244,5.5200453
NDUFA1,3.1489038,4.5678215,3.0618846,2.8242283,0.0,4.2314944,2.9459138,3.1917782,4.084117,4.541607,4.910022,3.8849578,4.620079,0.0,1.3523647,3.034351,4.334896,4.836868,4.2524176,4.7116394,3.537089,2.9754217,3.282483,0.91256773,3.7917848,4.1630135,4.6818113,3.6642406,4.053742,2.5098474,3.1539857,3.2336006,5.669307,0.0,3.250061,1.6007756,3.9657054,4.019698,4.641001,4.151084,2.7377644
SERTAD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3471903,0.0,4.4909563,0.0,0.0,0.0,0.0,0.4259112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3703227,0.0,0.0,0.0,0.0
ATOSB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89881444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226415,0.5362102,0.0,0.0,0.8331958,0.0,0.0,0.0,1.231272,0.7035999,0.0,1.2264724,0.0,0.0,0.0,0.0,0.6381513,0.7530803,0.0,0.6795038,0.7452363,1.5091722,1.0375817,1.1796465,0.3122394,0.48389536,0.47885418,0.0,0.40141886,1.3430297,0.7801603,0.57716054,0.0,0.8870692,0.0,0.40763295,0.0,0.0,2.1452594,0.0,0.5480599,0.90819335
EIF4A2,2.9640377,0.89319944,1.8457301,2.6731048,0.2165923,0.0,1.6226542,3.7069411,3.3353627,0.0,4.237507,2.0967636,0.0,0.0,0.0,1.5408812,3.798789,0.0,3.1757126,0.24411052,3.8693705,3.916388,3.826719,5.328314,0.6525189,1.3859301,0.0,2.963544,2.8894708,3.534842,0.0,0.0,3.267621,0.0,3.1114378,0.0,2.7109764,0.39914182,3.7256126,0.8666168,1.2575748
EIF2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0155516,0.0,0.0,1.4361521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPIN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8824049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XRN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.795369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000241506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8740896,0.780065,0.0,0.36190373,0.0,0.73673797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28145027,0.0,0.0,0.0,0.0,0.0,0.0
FOXP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9567943,0.0,0.0,0.0,0.0,0.0,0.9541336,0.0,0.0
SUPT3H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1237435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INPP5B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3566623,0.0,0.0,0.0,0.0,0.78753614,0.0,0.0,0.0,0.58350784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PES1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4896074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSGALNACT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4767684,0.0,0.7918176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.234874,0.0,0.0,0.0,0.0,0.0,0.0
LSM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6847794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAMP2,2.35105,2.5437841,1.9659529,0.62142617,0.6734588,1.935813,3.4229217,1.9884219,3.1190789,2.0439143,3.7555833,2.432309,3.2379236,0.0,0.9865325,1.8684247,0.0,0.98931295,2.0347466,2.9211957,2.2716553,3.7047882,0.94235075,0.0,2.4428015,1.9400547,1.536938,0.0,3.2609682,2.9837232,2.9346635,3.3951926,3.8532386,0.0,0.0,1.8198931,2.236911,1.8878745,2.480658,2.593506,0.0
POM121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8446875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.542051,0.0,0.0,0.0
