,b_age,b_gc,b_memory,b_naive,cd3_gd,cd4_cm,cd4_naive,cd4_tem,cd4_temra,cd4_treg,cd4_trm,cd8_cm,cd8_mait,cd8_naive,cd8_tem,cd8_temra,cd8_trm,dc1,dc2,ilc1,ilc3,macrophage,mast_cell,monocyte_classical,monocyte_nonclassical,nk_cd56br,nk_cd56dim,nk_ilc_precursor,pdc,plasma_cell,plasmablast,progenitor
TERF2,0.0,0.32417023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYB5B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12501988,0.0
NFAT5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18051894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NOB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10616058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12699372,0.0
WWP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14657412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EXOSC6,0.0,0.17453691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102982566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27311194,0.0,0.08543281,0.0
AARS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07479104,0.22780712,0.0
DDX19B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09077493,0.0
DDX19A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08705697,0.0
SF3B3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135458,0.0
VAC14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44314003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZFHX3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSMD7,0.0,0.32308978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31047022,0.38033032,0.0,0.0,0.0,0.0,0.0,0.28468606,0.0,0.0,0.0,0.4848783,0.1414169,0.5663757,0.23693374
GLG1,0.0,0.118655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26298767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24492791,0.17219552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3074282,0.14574325,0.21936701,0.0
CFDP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16261241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GABARAPL2,0.57815593,0.50694203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37166625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32121328,0.5446075,0.0,0.0,0.0,0.0,0.0,0.30266535,0.0,0.0,0.0,0.6257405,0.11698885,0.29613078,0.3531932
KARS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18483412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11717795,0.0
TERF2IP,0.50181544,0.50694203,0.38573796,0.0,0.5667723,0.0,0.0,0.43521792,0.0,0.48892155,0.0,0.47123405,0.57811457,0.0,0.5728722,0.47216588,0.0,0.31891376,0.27970082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38416564,0.10261259,0.2677684,0.3391332
MAF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38637042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMC2,0.0,0.2854736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27090877,0.0
CENPN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17231692,0.0
GCSH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22794515,0.0
CMIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31466493,0.24260747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLCG2,0.46400115,0.32308978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16722251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10992591,0.22078082,0.0
HSBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18531352,0.3325622,0.0,0.0,0.57552207,0.0,0.4576051,0.6234662,0.0,0.0,0.0,0.30421704,0.0,0.2831338,0.0
MBTPS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10501409,0.0
COTL1,1.2188518,0.20732059,0.9722882,0.0,0.0,0.7356414,0.5109541,0.53557456,0.0,0.9221047,0.58933073,0.5885577,0.0,0.52352405,0.0,0.0,0.6612973,1.8249531,2.0044105,0.0,0.0,1.5403023,0.0,1.8633257,2.0819721,0.0,0.0,0.0,0.0,0.0,0.6570106,0.0
USP10,0.0,0.37797606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16595754,0.18998653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16356489,0.0
GINS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21926048,0.0
EMC8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11953998,0.0
COX4I1,1.5404135,1.3883733,1.519611,1.4434519,1.4273603,1.5606347,1.6870135,1.4970801,1.5246079,1.5686287,1.3887808,1.5207865,1.4614513,1.693331,1.4481776,1.4676032,1.3818221,1.4354513,1.6198039,1.5007913,1.3660197,1.7347196,1.4564215,1.8450166,1.7453214,1.4130462,1.4435015,1.4793032,1.4218537,0.76015353,1.452001,1.3527855
IRF8,0.6514486,0.36894634,1.011094,1.2318516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7131327,0.27943206,0.0,0.0,0.0,0.0,0.0,0.34050786,0.0,0.0,0.0,2.1045547,0.0,0.0,0.0
MAP1LC3B,0.7077783,0.61102486,0.49652138,0.0,0.6649179,0.45198515,0.44213375,0.54787374,0.6698667,0.52884114,0.57720655,0.52372646,0.64878035,0.0,0.6356367,0.6434251,0.45595855,0.504553,0.6385765,0.0,0.0,0.8547927,0.0,0.89537424,0.74624014,0.77672654,0.77581203,0.71694744,0.45427102,0.24597839,0.35447165,0.36614403
KLHDC4,0.0,0.14246207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06879749,0.0
SLC7A5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20584023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6282631,0.06689149,0.27223003,0.0
ZC3H18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095813744,0.0
CYBA,1.8237425,1.3700235,1.5730915,1.5735939,1.6335437,1.03915,0.79961956,1.3288052,1.4696157,1.2848791,1.0702438,1.3368005,1.2517899,0.9915695,1.5512477,1.5870411,1.3499777,1.6656212,2.0745273,1.7512143,0.90018547,1.9486892,0.89996856,2.1327052,1.9918848,1.5363368,2.0784316,1.7957586,2.281807,1.9626622,1.7465587,0.4029545
MVD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062829524,0.0
RNF166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13555977,0.26245373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25071785,0.0,0.07062017,0.0
PIEZO1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10501409,0.0
CDT1,0.0,0.45382598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13658041,0.0
APRT,0.5694045,0.46190125,0.58642113,0.0,0.67194664,0.80075675,0.7207762,0.7426567,0.74698937,0.6950777,0.6897955,0.7132247,0.6743239,0.6593115,0.6873038,0.67913127,0.6316912,0.6949222,0.6604887,0.0,0.0,0.6751772,0.0,0.60442734,0.64502716,0.59877366,0.62433684,0.52057254,0.8444364,0.25514066,0.66809714,0.35711893
TRAPPC2L,0.0,0.17516379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15228507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3386032,0.0
CBFA2T3,0.0,0.14246207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13260351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4359606,0.0,0.0,0.0
ANKRD11,0.49312383,0.6498309,0.33948374,0.0,0.0,0.0,0.0,0.0,0.0,0.45935512,0.0,0.29908812,0.0,0.41564327,0.0,0.0,0.0,0.31047022,0.52789605,0.0,0.0,0.0,0.0,0.0,0.2902515,0.0,0.0,0.5180508,0.8538319,0.11941311,0.30913943,0.0
SPG7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07812185,0.0
RPL13,3.5148735,3.0411906,3.7553167,3.7344394,3.3240085,3.904514,4.0408945,3.5991015,3.4473886,3.5282667,3.4731796,3.6310027,3.578119,3.9358892,3.3903627,3.3898692,3.4123049,3.0544598,3.2641582,2.9637375,3.2470217,3.1939142,2.8761482,3.0574465,3.1389787,3.1033819,2.9791079,3.1503437,3.3162951,2.2800522,2.9026399,3.1599276
TCF25,0.55276793,0.23202693,0.4935723,0.0,0.7005677,0.42100483,0.0,0.52237964,0.7072134,0.37087786,0.0,0.541327,0.5828673,0.43436295,0.6887253,0.68991464,0.51183575,0.34445494,0.5349395,0.0,0.14605024,0.5430667,0.0,0.57279104,0.5484292,0.68683124,0.80443543,0.69086915,0.6377097,0.34295255,0.43368763,0.20330055
DEF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19143482,0.0
TIMM22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07199271,0.0
YWHAE,0.0,0.5481326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5470046,0.61896753,0.0,0.0,0.49426103,0.0,0.4342246,0.42831624,0.0,0.0,0.0,0.47370127,0.17970917,0.552949,0.4167849
PITPNA,0.0,0.118655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17344882,0.1568246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10860137,0.0
SLC43A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25751427,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRPF8,0.41541132,0.46122292,0.29013616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2549176,0.2926669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33817312,0.0,0.22725455,0.0
SERPINF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31891376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERPINF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6129772,0.16140357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2707993,0.0,0.0,0.0
RPA1,0.0,0.17453691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12624434,0.0
PAFAH1B1,0.28915334,0.35616007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1824018,0.22276716,0.0,0.0,0.0,0.0,0.0,0.25793207,0.0,0.0,0.0,0.0,0.0,0.24295656,0.0
TAX1BP3,0.0,0.17516379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1554331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16217995,0.19388054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23428607,0.09554775,0.39806527,0.0
P2RX5,1.1573927,0.7648388,0.9986157,0.98652935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28536505,0.0
ITGAE,0.41494852,0.55231583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22188176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3915313,0.0,0.33289048,0.0
NCBP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07234501,0.0
ATP2A3,0.4611188,0.6322658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1554331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33110172,0.1041436,0.2612419,0.0
UBE2G1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09454316,0.41796505,0.0
SPNS3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35554665,0.0,0.0,0.0
MYBBP1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082922176,0.0
PELP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087563545,0.0
ARRB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44383755,0.0,0.0,0.0,0.0,0.0,0.19836435,0.51396817,0.0,0.0,0.9049649,0.0,0.8647189,0.9950683,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7464039,0.19561397,0.0,0.0,0.30007857,0.0,0.0,0.7276966,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSMB6,0.37870803,0.61102486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4505896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54047585,0.48935026,0.0,0.0,0.3755743,0.0,0.351924,0.44875884,0.0,0.0,0.0,0.47992474,0.28342783,0.9586975,0.29759938
SLC25A11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1554331,0.16326943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17546034,0.0
RNF167,0.0,0.32059267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13986158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15949169,0.0
PFN1,1.9842356,2.427496,1.6395904,1.4218814,2.3192108,1.8046918,1.558691,2.1032896,2.423253,2.3176377,1.7871624,2.0942252,1.9022508,1.7394838,2.2620313,2.3613772,1.988899,2.4759793,2.4444523,2.4121175,1.7391653,2.2108574,1.8047088,2.3544288,2.3458042,2.3817296,2.582362,2.373856,1.9889266,0.526144,1.9585665,1.6622993
SPAG7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25163567,0.2608803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15763664,0.0
ENSG00000234327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07222426,0.0
SCIMP,0.59418845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31448486,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RABEP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08590104,0.0
NUP88,0.0,0.2854736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPAIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1647034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13465798,0.0
C1QBP,0.37870803,0.53617585,0.0,0.0,0.0,0.4195814,0.4747163,0.0,0.0,0.36456078,0.0,0.0,0.0,0.44957376,0.0,0.0,0.0,0.6638162,0.5799017,0.0,0.0,0.0,0.0,0.0,0.29529887,0.0,0.0,0.0,0.56534845,0.09156498,0.8756597,0.2890521
DERL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.109036684,0.28772217,0.0
TXNDC17,0.0,0.20732059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20829037,0.24250574,0.0,0.0,0.0,0.0,0.0,0.27989948,0.0,0.0,0.0,0.0,0.08632152,0.5830636,0.0
RNASEK,0.8573216,0.7152094,0.8656292,0.81400025,0.8592055,0.7405788,0.59493303,0.80670106,0.8090633,0.872086,0.75769424,0.7787159,0.77459615,0.5820278,0.8573216,0.84702295,0.7891413,1.0995758,1.2918882,0.2078954,0.7601662,1.5284523,1.0482695,1.5950925,1.5714093,0.82553947,0.91502935,0.8205398,1.2340693,0.62393427,0.88234526,0.6758043
BACC1,0.0,0.26713645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17344882,0.6090547,0.0,0.0,0.0,0.0,0.0,0.31059888,0.0,0.0,0.0,0.42841047,0.0,0.40456882,0.0
ASGR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2763405,0.21022552,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACADVL,0.0,0.53617585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20212488,0.27700847,0.0,0.0,0.4294629,0.0,0.0,0.33518478,0.0,0.0,0.0,0.378743,0.4997161,0.38025102,0.0
GABARAP,1.0428572,0.9427076,0.8385491,0.8503343,0.74307346,0.69051087,0.6411139,0.73171383,0.8100345,0.8124809,0.69374925,0.6682458,0.69051087,0.6269313,0.73645955,0.75617623,0.6669674,1.4542392,1.7481148,0.0,0.54071,1.8590865,1.1089852,1.8517644,1.8527942,0.7039052,0.83626896,0.7145038,1.5565569,0.6645031,0.64822495,0.9641403
CTDNEP1,0.46143144,0.26713645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31856862,0.4045747,0.0,0.0,0.2521432,0.0,0.0,0.38405687,0.0,0.0,0.0,0.39890116,0.09102663,0.27788395,0.0
ELP5,0.0,0.2854736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1116654,0.0
EIF5A,0.70966834,0.7766503,0.65529776,0.66211605,0.6408071,0.63193923,0.5796484,0.62221307,0.0,0.6599899,0.0,0.6527382,0.66513866,0.6034325,0.61167425,0.57910854,0.0,0.811761,0.7962063,0.51387596,0.2521827,0.51676655,0.0,0.44249257,0.6379914,0.6406027,0.71578777,0.7247138,0.6824254,0.343068,1.312761,0.7222279
GPS2,0.0,0.4202272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21967356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23460582,0.0,0.0,0.0,0.0,0.0,0.25864232,0.0,0.0,0.0,0.27852225,0.091848314,0.23769958,0.0
