,PP,alpha_MHC II,alpha_immature,alpha_mature,alpha_stress II,beta_MHC/autoantigen,beta_immature,beta_mature,beta_mtDNA deficient,beta_stress I,beta_stress II,delta
AMZ2,0.0,0.0,0.0,0.0,0.0,0.0,0.8361065333539789,0.8181818181818182,0.0,0.0,0.8744412768970836,0.0
WIPI1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
PRKAR1A,0.35141864689913666,0.0,0.33774140748110687,0.3877705064686862,0.35817513140765106,0.0,0.2727272727272727,0.3004439581524242,0.0,0.2794646241448142,0.2756438309496099,0.33248270641673694
ABCA5,0.0,0.0,0.0,0.0,0.0,0.8316836519674822,0.0,0.8805805119601163,0.0,0.0,0.0,0.8181818181818182
LINC00511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
VCF1,0.0,0.0,0.0,0.0,0.0,0.0,0.9288661534135992,0.9090909090909091,0.0,0.0,0.0,0.0
RPL38,0.05656422810121016,0.0,0.08284199779683893,0.0917553413997997,0.06570628556338223,0.01775091344659979,0.0670908039266413,0.08170948787169023,0.18574829535050827,0.17059694636951794,0.10363748398694125,0.0669798417524858
GPRC5C,0.5513381578705527,0.0,0.6268788196823813,0.586304859681563,0.6144467429681257,0.0,0.5454545454545454,0.0,0.0,0.0,0.0,0.5989921418103304
NHERF1,0.7946265285665338,0.0,0.0,0.7431157448075034,0.0,0.0,0.7272727272727273,0.7805477434938605,0.0,0.0,0.0,0.0
ATP5PD,0.2668829722837968,0.0,0.2747997912493619,0.3297410932454196,0.23666595328937878,0.0,0.19170100580562244,0.26065843213688245,0.44463195584037085,0.21470816027034412,0.18181818181818182,0.33884982629255816
NT5C,0.0,0.0,0.6866335706277327,0.6359038949012756,0.655134835026481,0.0,0.5454545454545454,0.561610758304596,0.0,0.0,0.0,0.6319554448127747
JPT1,0.0,0.0,0.6976496956565164,0.6255602999167009,0.5854097929867831,0.0,0.545895825732838,0.5454545454545454,0.0,0.0,0.0,0.5767411264506254
SUMO2,0.08208059180866588,0.0,0.15386699004606766,0.1505294604734941,0.13265433636578647,0.04525079510428689,0.11587819727984341,0.11828411709178578,0.2009384577924555,0.1087084250016646,0.05444751544432207,0.13040538267655807
MRPS7,0.4167831377549605,0.0,0.4640522707592357,0.4446185827255249,0.44499797170812433,0.0,0.427848144011064,0.4139009118080139,0.0,0.0,0.36363636363636365,0.43214084885337134
GRB2,0.0,0.0,0.5575275583700701,0.47328197956085205,0.5293559377843683,0.0,0.5375220883976329,0.45922092416069726,0.0,0.0,0.45454545454545453,0.521902019327337
LLGL2,0.9496130509810015,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0
ERLN,0.8318990468978882,0.0,0.0,0.8206683180548928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8181818181818182
H3-3B,0.04274211146614768,0.011817184361544523,0.1409128958528692,0.08530348539352417,0.11559730226343329,0.0,0.013866104862906715,0.01524915478446267,0.02435123378580267,0.1350133635781028,0.03357089107686823,0.09002007679505782
WBP2,0.0,0.0,0.0,0.0,0.6363636363636364,0.0,0.7261113795367155,0.6434800624847412,0.0,0.0,0.6780325716192072,0.6646799607710405
TEN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SRP68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
EXOC7,0.9246715253049677,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0
MXRA7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
JMJD6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
METTL23,0.0,0.0,0.0,0.0,0.0,0.0,0.8361906084147367,0.8181818181818182,0.0,0.0,0.8625013286417181,0.0
SRSF2,0.2984808466651223,0.0,0.3186573548750444,0.3318574645302512,0.2955642450939525,0.0,0.2727272727272727,0.28506323966113006,0.0,0.4336190548810092,0.29806332154707477,0.344100220636888
SYNGR2,0.0,0.0,0.5321200489997864,0.5263912840323015,0.5297222516753457,0.45454545454545453,0.5011114478111267,0.49989070133729413,0.0,0.0,0.0,0.5363741517066956
SOCS3,0.0,0.0,0.9530274922197516,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0
TIMP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
LGALS3BP,0.6047919500957836,0.7068954326889731,0.0,0.4941535158590837,0.0,0.7097881707278165,0.0,0.45454545454545453,0.0,0.4758525111458518,0.0,0.5097818753936074
EIF4A3,0.0,0.0,0.8581821159882979,0.0,0.8914925185116854,0.0,0.8181818181818182,0.0,0.0,0.0,0.0,0.0
RNF213,0.0,0.0,0.8181818181818182,0.8433286005800421,0.8234832828695123,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENDOV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NDUFAF8,0.4051937894387679,0.0,0.403836266560988,0.4720839424566789,0.3675196712667292,0.0,0.36363636363636365,0.43694344433871185,0.5236706733703613,0.0,0.0,0.41731141914020886
SLC38A10,0.9090909090909091,0.9321432926438071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTG1,0.007552396167408337,0.06806528026407416,0.29078122160651465,0.09183031862432306,0.2821031537922946,0.0064855543049899015,0.07965705069628629,0.008939678018743341,0.01654860106381503,0.01302681185982444,0.0,0.1344710805199363
ARL16,0.0,0.0,0.0,0.0,0.7272727272727273,0.0,0.776017812165347,0.8210517547347329,0.0,0.0,0.731293960051103,0.0
MRPL12,0.0,0.0,0.6225835464217446,0.5842340805313804,0.5833837660876188,0.0,0.5454545454545454,0.5603572563691572,0.0,0.0,0.0,0.5702552957968279
P4HB,0.051477686925367874,0.18857074867595325,0.018519336527044124,0.002344380725513805,0.0021424943750554867,0.3732153068889271,0.008552572943947533,0.06949092041362416,0.0,0.21828433600339023,0.13479968092658304,0.011897672306407581
ARHGDIA,0.2146519043228843,0.0,0.42660892551595514,0.30447336760434235,0.3643206845630299,0.0,0.2585497335954146,0.20767967809330334,0.24705787138505417,0.18181818181818182,0.18544717810370706,0.2555381168018688
ANAPC11,0.05256954106417569,0.007689118385314941,0.17063759673725476,0.17742308161475442,0.12443242289803245,0.0,0.06417379054156216,0.10281963240016591,0.22801479426297275,0.00823654369874434,0.07091601328416304,0.09242842414162376
MAFG,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.9467130303382874,0.0
CENPX,0.0,0.0,0.488962092182853,0.4999663667245345,0.45454545454545453,0.0,0.46642098101702606,0.47672716595909814,0.0,0.0,0.47062588279897516,0.48395806550979614
DCXR,0.7696012908762152,0.0,0.0,0.6757187789136713,0.0,0.0,0.6363636363636364,0.7022292451425032,0.0,0.0,0.0,0.6874190514737909
CSNK1D,0.0,0.0,0.8359603014859286,0.0,0.8507449464364485,0.0,0.0,0.0,0.0,0.0,0.0,0.8181818181818182
WDR45B,0.0,0.0,0.4434155984358354,0.420852623202584,0.46267699653452093,0.0,0.5035701177336953,0.4129531600258567,0.0,0.6053410551764749,0.6013843742283908,0.36363636363636365
USP14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADCYAP1,0.0,0.0,0.0,0.0,0.0,0.7083866000175476,0.6862694025039673,0.677479857748205,0.0,0.6982279799201272,0.6363636363636364,0.0
MYL12A,0.12065608934922652,0.0,0.42409598285501654,0.20387463136152786,0.3928461562503468,0.09090909090909091,0.1916749965060841,0.144299870187586,0.19611228596080432,0.11765269799665971,0.16060262376611883,0.25455225055867975
MYL12B,0.05970359932292591,0.008570600639690052,0.21628267656673084,0.13074349815195258,0.17615927891297775,0.0,0.010563828728415749,0.017237804152748802,0.1838867501779036,0.09760417179627852,0.015030844645066694,0.10551184415817261
LINC00667,0.0,0.0,0.0,0.8237291466106068,0.0,0.0,0.8181818181818182,0.8342566652731462,0.0,0.0,0.0,0.0
NDUFV2,0.011591521176424894,0.005572855472564697,0.09352759339592674,0.16567812724546951,0.008371786637739702,0.0196469859643416,0.08772464232011275,0.07588229937986894,0.2648870890790766,0.029805362224578857,0.0,0.08878175236962059
ANKRD12,0.18603023073889993,0.33654599298130383,0.20130875977602872,0.22302288900722156,0.23332843455401334,0.18181818181818182,0.32997157898816193,0.2511747045950456,0.0,0.0,0.43731719797307794,0.19577115232294257
RALBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.9105544794689525,0.9090909090909091,0.0,0.0,0.0,0.0
VAPA,0.09090909090909091,0.0,0.1962465156208385,0.14648338881405917,0.2491417256268588,0.10712972554293546,0.24775392900813709,0.12168319116939198,0.16309667175466364,0.23559030077674173,0.2601997527209195,0.10562213984402744
NAPG,0.0,0.0,0.8351755955002524,0.0,0.8181818181818182,0.0,0.8251329931345853,0.0,0.0,0.0,0.0,0.0
CHMP1B,0.2727272727272727,0.0,0.299096941947937,0.2955901189283891,0.3528539809313687,0.0,0.40918002887205646,0.3104364275932312,0.0,0.5747569799423218,0.44102137197147717,0.312580406665802
PSMG2,0.3754249702800404,0.0,0.47729534994472156,0.4255344813520258,0.47848390449177136,0.0,0.3692148002711209,0.36363636363636365,0.0,0.0,0.3821573094888167,0.4463321620767767
RNMT,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.9519050121307373,0.0
ROCK1,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.9130463004112244,0.0,0.0,0.0,0.0
SNRPD1,0.18181818181818182,0.0,0.3666387742215937,0.2879514423283664,0.39912351153113623,0.0,0.25000791116194293,0.2443854808807373,0.33715467019514606,0.18594294786453247,0.1878133470361883,0.27811507745222613
ABHD3,0.0,0.0,0.0,0.0,0.6514222567731683,0.8388858545910228,0.7507759657773104,0.6363636363636364,0.0,0.0,0.6768362793055448,0.0
DSG2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTR,0.0445726676420732,0.35780473188920453,0.2666704058647156,0.2680532282049006,0.2923097176985307,0.07654549858786842,0.011779227040030739,0.01031074740669944,0.03006322275508534,0.058665790341117165,0.0,0.006241895935752175
ZNF24,0.0,0.0,0.4636164036664096,0.45454545454545453,0.5586809082464739,0.0,0.48586008765480737,0.45675751295956696,0.0,0.0,0.4701357808980075,0.45644618706269696
CELF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.9251883734356273
SYT4,0.0,0.0,0.4622799970886924,0.0,0.49949551170522516,0.0,0.5258346958593889,0.4684693596579812,0.0,0.45454545454545453,0.6888088367202065,0.4966685284267772
ATP5F1A,0.017249876802617855,0.029182894663377243,0.008607891472903166,0.042458599263971504,0.0,0.13092806122519754,0.025872132994911888,0.04959206147627397,0.10583618012341586,0.32654856551777234,0.08313001827760176,0.07065082680095326
IER3IP1,0.09090909090909091,0.0,0.10909877582029863,0.1387667872688987,0.132517624985088,0.20740437507629395,0.1623812263662165,0.1296225135976618,0.22415734421123157,0.3393892537463795,0.28053357926282013,0.11435181986201894
C18orf32,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.9258529218760404,0.0
RPL17,0.10270840471441095,0.0,0.14349611780860208,0.1419525363228538,0.12738142772154373,0.09090909090909091,0.23785016211596402,0.22514312917535956,0.36566702886061236,0.35800307447260077,0.2946819554675709,0.13111913204193115
ACAA2,0.0,0.0,0.6440519853071733,0.6929861794818531,0.0,0.0,0.6363636363636364,0.6682071035558527,0.0,0.0,0.0,0.6900471177968112
TXNL1,0.18181818181818182,0.0,0.212054810740731,0.20995235443115234,0.22055809606205334,0.0,0.30877170779488305,0.21435327963395553,0.3417702696540139,0.3728254437446594,0.4511622136289423,0.2504628679969094
ST8SIA3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NARS1,0.0,0.0,0.6733829487453807,0.5454545454545454,0.6983442631634799,0.0,0.5956281911243092,0.564893668348139,0.0,0.0,0.5903657349673185,0.0
SEC11C,0.05197737975554033,0.08259567347439853,0.009990735487504438,0.021011330864646217,0.0,0.3445868492126465,0.06880267099900679,0.09880861910906705,0.1737690567970276,0.18281467936255716,0.13979106057773938,0.24102665077556262
LMAN1,0.09795139052651146,0.3957498940554532,0.10132610256021674,0.0931921276179227,0.10355978120457042,0.3919072313742204,0.12598311359232123,0.09090909090909091,0.0,0.13232598521492697,0.42328187552365387,0.1430303454399109
PMAIP1,0.0,0.0,0.9601849480108782,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KDSR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CYB5A,0.0,0.0,0.4734724922613664,0.5136807886036959,0.0,0.0,0.45454545454545453,0.5773220766674388,0.4797210530801253,0.6473938118327748,0.0,0.5481156490065835
CNDP2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MBP,0.0,0.0,0.8439298055388711,0.0,0.8718426715243947,0.0,0.0,0.8181818181818182,0.0,0.0,0.0,0.0
TXNL4A,0.18225816705010153,0.0,0.3113562952388417,0.30470871925354004,0.21900426799600775,0.0,0.20228511636907404,0.2416520877317949,0.20470643585378473,0.18181818181818182,0.18806012110276657,0.2592807032845237
TRIB3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
RBCK1,0.0,0.0,0.5256012027913873,0.4986704804680564,0.5700893022797324,0.0,0.5487231395461343,0.46058995073491876,0.0,0.0,0.7071992104703729,0.45454545454545453
CSNK2A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
PSMF1,0.0,0.0,0.4137823364951394,0.3289136832410639,0.43596691435033624,0.0,0.33348797126249835,0.2920768477699973,0.2727272727272727,0.3397423408248208,0.378578093918887,0.2939413081515919
FKBP1A,0.18181818181818182,0.0,0.2837452671744607,0.238093224438754,0.19790486314079977,0.0,0.19124724648215555,0.19372917305339465,0.29150125655260956,0.26768116517500445,0.2173060883175243,0.2184120308269154
NSFL1C,0.0,0.0,0.5200120210647583,0.4787340380928733,0.593448666009036,0.0,0.497078689661893,0.45454545454545453,0.0,0.0,0.5156233690001748,0.47382758964191785
SNRPB,0.18846094066446478,0.0,0.39133805578405206,0.3331084034659646,0.4058299877426841,0.0,0.2524003440683538,0.189769831570712,0.18181818181818182,0.21433107961307873,0.2556344053962014,0.2371361255645752
NOP56,0.0,0.0,0.7002676833759655,0.5647329959002408,0.7448796684091742,0.0,0.5714607672257856,0.5454545454545454,0.0,0.0,0.0,0.5857439041137695
PTPRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
MRPS26,0.3953524340282787,0.0,0.36363636363636365,0.44617595997723664,0.43853077021512116,0.0,0.48058361356908624,0.4543207829648798,0.0,0.0,0.43477478894320404,0.44228328358043323
DDRGK1,0.37947420098564844,0.0,0.40937319668856537,0.3769575899297541,0.428863064809279,0.687373697757721,0.36363636363636365,0.3846156651323492,0.0,0.0,0.0,0.37996270981701935
ITPA,0.0,0.0,0.8695694208145142,0.8297131874344565,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRNP,0.0,0.0,0.39427314563231036,0.36363636363636365,0.4556096141988581,0.5799451958049427,0.45868629217147827,0.3777164166623896,0.0,0.37489205598831177,0.5836659669876099,0.0
TMEM230,0.09090909090909091,0.0,0.11949462240392511,0.15013013644651932,0.1019391038201072,0.09688507968729193,0.1245779124173251,0.19354798035188156,0.2707522511482239,0.24741981788115067,0.16557125069878317,0.12573656710711392
CHGB,0.2584895166483792,0.3439432111653415,0.005889253182844682,0.15810028531334616,0.04377455061132258,0.2702338587154042,0.022837606343356045,0.04818657853386619,0.0,0.24964287064292215,0.0066637721928683195,0.1761431802402843
TMX4,0.22145164554769342,0.46112861416556616,0.31002705747430975,0.2724072662266818,0.2309424877166748,0.382544528354298,0.18181818181818182,0.19744207642295145,0.0,0.19187424941496414,0.0,0.3294661966237155
SNAP25,0.4962832819331776,0.0,0.28314868970350787,0.3139115301045505,0.28224058042873035,0.0,0.2727272727272727,0.4055546467954462,0.5207177292216908,0.37701763348145917,0.0,0.44060942801562225
MKKS,0.31797862594777887,0.0,0.29584178599444305,0.2819239605556835,0.2727272727272727,0.0,0.29596761681816797,0.27469291470267554,0.4224501739848744,0.0,0.3822152993895791,0.34364367615092883
FLRT3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNRPB2,0.18181818181818182,0.0,0.24408657984300094,0.22105033831162887,0.3089671730995178,0.0,0.24161351268941705,0.19816425171765414,0.24848432432521472,0.26635566082867707,0.368219104680148,0.22101112387397073
PCSK2,0.32803461768410425,0.6343331770463423,0.2495392235842618,0.4274942495606162,0.2978011207147078,0.4429946487600153,0.18181818181818182,0.23427240415052933,0.0,0.3388562365011735,0.0,0.263342792337591
DSTN,0.015039492737163197,0.0,0.07520454580133612,0.05233951590277932,0.08202650872143832,0.01570981740951538,0.07121505520560524,0.06156600605357777,0.19002325426448474,0.12720265171744607,0.06565843387083574,0.07772079381075772
RRBP1,0.0,0.0,0.5255149873820218,0.5210087624463168,0.5791659463535656,0.0,0.45454545454545453,0.49265788901935925,0.0,0.0,0.5189882625233043,0.4904629642313177
SEC23B,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.9509771249511025,0.0
SMIM26,0.09090909090909091,0.0,0.11387093500657515,0.14336127584630792,0.11877339536493475,0.23829649795185437,0.21496709368445657,0.16151310097087512,0.3373683853582902,0.3011815385384993,0.2589743137359619,0.14745940403504806
DTD1,0.0,0.0,0.7098528146743774,0.6870427619327198,0.6922468163750388,0.0,0.0,0.6363636363636364,0.0,0.0,0.0,0.6723392659967596
NAA20,0.0,0.1664817604151639,0.07566711035641757,0.2824277931993658,0.09303125468167392,0.056494815783067184,0.06195938587188721,0.042829714038155296,0.18761159615083176,0.17615635828538376,0.011568465016104958,0.005295417525551536
INSM1,0.0,0.0,0.0,0.0,0.0,0.0,0.8181818181818182,0.8255245956507596,0.0,0.0,0.0,0.8295993967489763
NKX2-2,0.7610862417654558,0.0,0.0,0.7272727272727273,0.0,0.0,0.791185053912076,0.7664936130697076,0.0,0.0,0.0,0.0
FOXA2,0.0,0.0,0.6363636363636364,0.6435990875417535,0.0,0.0,0.7018561417406256,0.6498649066144769,0.0,0.0,0.0,0.6422701532190497
NXT1,0.0,0.0,0.7424895167350769,0.0,0.7620793201706626,0.0,0.7272727272727273,0.0,0.0,0.0,0.8069176999005404,0.0
CST3,0.02868950366973877,0.2065198692408475,0.05689164183356545,0.05613289637999101,0.07665118304165927,0.16753207553516736,0.01032291217283769,0.0,0.000805762681094083,0.24912370876832443,0.012379061092029919,0.009962943467226896
APMAP,0.0,0.0,0.0,0.0,0.6363636363636364,0.8270323601636019,0.6436887058344755,0.6677845662290399,0.0,0.0,0.0,0.6565829569643195
ABHD12,0.0,0.0,0.0,0.7679490121928129,0.0,0.7768454118208452,0.7272727272727273,0.7618579864501953,0.0,0.0,0.0,0.0
HM13,0.1435045599937439,0.0,0.16629697517915207,0.11660677736455743,0.2388811382380399,0.5694227272813971,0.1424857107075778,0.19339964606545187,0.09090909090909091,0.16492671316320245,0.31658927960829303,0.14162013747475363
ID1,0.5987804965539412,0.0,0.4128841378472068,0.19198744947260077,0.17117125337774103,0.35857169194654986,0.3756366968154907,0.47718376463109796,0.4860976717688821,0.1314714713530107,0.09090909090909091,0.26722992008382623
BCL2L1,0.0,0.0,0.0,0.8275124322284352,0.0,0.0,0.8181818181818182,0.8451849872415717,0.0,0.0,0.0,0.0
PDRG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
KIF3B,0.0,0.0,0.0,0.0,0.0,0.0,0.7831932523033835,0.792906874960119,0.0,0.0,0.7272727272727273,0.7397835146297108
COMMD7,0.0,0.0,0.8812248327515342,0.8181818181818182,0.8340717337348245,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAPRE1,0.197045391256159,0.0,0.30409118262204254,0.4083023125475103,0.2867702408270402,0.0,0.29263441129164264,0.24118042534047907,0.21719917925921353,0.1861338181929155,0.19820397008549084,0.18181818181818182
CDK5RAP1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHMP4B,0.2727272727272727,0.0,0.30857089974663476,0.29370439594442194,0.29999161850322376,0.0,0.4071932489221746,0.2819219069047408,0.0,0.5525046424432234,0.49328065460378473,0.2984649593179876
RALY,0.4075499176979065,0.0,0.523917100646279,0.4442076737230474,0.44407774101604114,0.0,0.4287538636814464,0.42526194182309235,0.0,0.0,0.36363636363636365,0.4300917820496993
EIF2S2,0.1844335144216364,0.0,0.3190894235264171,0.21884660287336868,0.3102315068244934,0.0,0.2912914590402083,0.19810215451500632,0.2429963621226224,0.18181818181818182,0.4276855371215127,0.2212883559140292
DYNLRB1,0.1185103871605613,0.0205574631690979,0.13565395095131613,0.17471089146353982,0.10103548656810414,0.0017256411639126864,0.09832518750971014,0.09289272806861183,0.23809754848480225,0.0,0.008248442953283136,0.15005679022182117
MAP1LC3A,0.2962403189052235,0.0,0.0,0.2727272727272727,0.0,0.29331192645159637,0.33735523982481525,0.42617065798152576,0.47927233847704803,0.5976743210445751,0.28630930185317993,0.28862706097689544
EDEM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
MMP24OS,0.35621146722273395,0.0,0.295582733371041,0.3094394423744895,0.2221142053604126,0.0,0.20731523362073032,0.29020306738940155,0.28187866644425824,0.27084608511491254,0.18181818181818182,0.37952369451522827
EIF6,0.23349868167530408,0.0,0.3652769381349737,0.2755115899172696,0.4303036711432717,0.0,0.32894844900478015,0.2457285848530856,0.3318428342992609,0.18181818181818182,0.30330412496219983,0.28754904053427954
ERGIC3,0.20993556759574197,0.4795147614045577,0.1675618290901184,0.2576488906686956,0.13468509912490845,0.37663422389463946,0.09469924731688066,0.1589485461061651,0.0,0.2387446165084839,0.09090909090909091,0.2323283390565352
ROMO1,0.31787846847013995,0.0,0.32013648748397827,0.3809722607786005,0.250117843801325,0.0,0.19247446276924826,0.30048932270570233,0.46482671932740643,0.18815162506970493,0.18181818181818182,0.333882673220201
RBM39,0.17160946130752563,0.13059864802794022,0.13990225033326584,0.15301106192848898,0.1494766961444508,0.09090909090909091,0.21221805160695856,0.17676188729026102,0.0,0.368413892659274,0.4741837599060752,0.14918488264083862
SCAND1,0.10643920031460849,0.0,0.14569661292162808,0.17664829167452725,0.17256201397288928,0.09090909090909091,0.16160365668210117,0.16016323458064685,0.213507587259466,0.12066450444134799,0.142053484916687,0.11330072988163341
NORAD,0.6176843318072233,0.0,0.0,0.5454545454545454,0.0,0.0,0.5991356806321577,0.5908473892645403,0.0,0.0,0.6936190724372864,0.5543129064820029
RAB5IF,0.0,0.0,0.4814960631457242,0.4624229615384882,0.4955620657313954,0.0,0.5496249740773981,0.45731030810963025,0.0,0.0,0.5895208608020436,0.45454545454545453
RPN2,0.27210547165437177,0.4042055173353715,0.1724773862145164,0.17843125083229758,0.1460076407952742,0.5117448189041831,0.1334734559059143,0.15462111343037,0.0,0.09090909090909091,0.2095116376876831,0.28792091933163727
MANBAL,0.0,0.0,0.5730814012614164,0.572097816250541,0.5986052101308649,0.0,0.5465906750072133,0.551519740711559,0.0,0.0,0.0,0.5454545454545454
MAFB,0.0,0.6395529779520902,0.0,0.7099823409860785,0.5454545454545454,0.5624741532585837,0.6059457334605131,0.6453249996358698,0.0,0.0,0.0,0.0
TOP1,0.0,0.0,0.5171810659495267,0.49638940529389813,0.5357810258865356,0.0,0.481199941851876,0.45454545454545453,0.0,0.0,0.5938177000392567,0.4647307070818814
OSER1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.9117950255220587,0.0
SERINC3,0.0,0.0,0.36584479158574884,0.36363636363636365,0.37577229196375067,0.5161702849648215,0.42650987343354657,0.3682480346072804,0.0,0.0,0.39216839183460583,0.3913419517603787
PKIG,0.45326528224078094,0.0,0.36363636363636365,0.40145940672267566,0.0,0.0,0.4067487554116683,0.4175050312822515,0.5992684310132806,0.3716358867558566,0.0,0.3937143954363736
YWHAB,0.14430613951249557,0.0,0.267129665071314,0.25066371397538617,0.2127784165469083,0.11740785837173462,0.1604123223911632,0.15650407834486527,0.133189548145641,0.09090909090909091,0.16402905637567694,0.2002070275220004
PIGT,0.3192346421155063,0.6202105717225508,0.37729731473055755,0.3979407928206704,0.38710987026041205,0.5884120626883074,0.2727272727272727,0.29983573068271985,0.0,0.0,0.0,0.3456480394710194
CTSA,0.4211382107301192,0.7000349272381176,0.36363636363636365,0.48348460414192895,0.36659648743542755,0.7109942923892628,0.0,0.45715358582409943,0.0,0.0,0.0,0.4141725681044839
STAU1,0.0,0.0,0.7075072906234048,0.6475918130441145,0.7079798362471841,0.0,0.6677954305302013,0.6363636363636364,0.0,0.0,0.0,0.0
ZFAS1,0.18181818181818182,0.0,0.2045493396845731,0.21734072945334695,0.27961261705918744,0.0,0.33818545124747534,0.2585829929871993,0.33783299814571033,0.4546487602320584,0.4888990954919295,0.19118512218648737
RNF114,0.0,0.0,0.0,0.0,0.0,0.0,0.8193825754252347,0.0,0.0,0.8181818181818182,0.8677897886796431,0.0
CEBPB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
DPM1,0.0,0.0,0.6702786413106051,0.0,0.726830314506184,0.0,0.6819412545724348,0.0,0.0,0.0,0.7915426113388755,0.6363636363636364
ATP9A,0.0,0.0,0.0,0.7389029427008196,0.0,0.0,0.7272727272727273,0.7569707794622942,0.0,0.0,0.0,0.7396765730597756
TSHZ2,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.9560408592224121
PFDN4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FAM210B,0.0,0.0,0.0,0.9532985091209412,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0
RTF2,0.21756567738272928,0.0,0.3390278870409185,0.31718716296282684,0.33945959264581854,0.0,0.22598357092250476,0.2670504017309709,0.32242188128558075,0.187458412213759,0.18181818181818182,0.2944436398419467
RAE1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
VAPB,0.0,0.0,0.0,0.0,0.8181818181818182,0.0,0.8327101577411998,0.0,0.0,0.0,0.8520917784083973,0.0
GNAS,0.10034124417738481,0.054801138964566315,0.0,0.028224695812572132,0.004157852042805065,0.1610952073877508,0.0455617525360801,0.11362872882322832,0.029871030287309128,0.23964059894735162,0.006116812879388983,0.038107487288388336
NELFCD,0.0,0.0,0.56361877376383,0.5800099318677728,0.6102183677933433,0.0,0.554885441606695,0.5454545454545454,0.0,0.0,0.0,0.5633323084224354
CTSZ,0.0,0.7762201482599432,0.6662792292508212,0.711936891078949,0.6593919992446899,0.0,0.0,0.6363636363636364,0.0,0.0,0.0,0.0
ATP5F1E,0.08444782820614902,0.0,0.08549110997806895,0.12085461074655707,0.05843053622679277,0.012953752821142023,0.04530789635398171,0.06409559466622093,0.17669380794871936,0.14493609016591852,0.041838748888535934,0.0664830587126992
