,Activated_CD4,Activated_CD8,Arterial,Arterial capillary,Basal,Bmem,Chief,Contamination,Enterocytes,Enterocytes_Intermediate,Enteroendocrine_CHGA,Enteroendocrine_GAST,Enteroendocrine_GHRL,Erythrocyte,Foveolar_Differentiated,Foveolar_Intermediate,Goblet,IgA1_IGKappa,IgA1_IGLambda,IgA2High_IGKappa,IgG_IGM_IGKappa,IgG_IGM_IGLambda,Intermediate,Intestinal_Undifferentiated,Macrophages,Macrophages_Activated,Mast_Cells,Mast_Cells_Activated,Monocytes,NK-cells_Gastric,NK-cells_Intestine,Naïve,Naïve_FCMR,Neck-Cells,Parietal,S1,S2,S3,SMG,Superficial,Suprabasal,Th1_Th17_TReg,Tmem,Venous,cDC1,gdT,pDC
ENSG00000260260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059981856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13867666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ECI1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037676714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039487287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046489425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNPS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03622844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060260326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027556207,0.0,0.0,0.0,0.0,0.0,0.0,0.045525573,0.0,0.0,0.0,0.0,0.0,0.0
PRSS27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49176535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRRM2,0.0,0.0,0.0,0.0,0.040751457,0.23888332,0.08275041,0.0,0.0,0.0748743,0.14662322,0.0,0.11679339,0.0,0.15102306,0.14341268,0.0,0.0,0.0,0.0,0.0,0.0,0.043728765,0.08280044,0.0,0.0,0.0,0.12492864,0.0,0.0,0.0,0.22799365,0.30586517,0.15820068,0.0,0.0,0.0,0.0,0.094451055,0.0,0.071357094,0.0,0.0,0.0,0.0,0.0,0.0
ELOB,0.0,0.0,0.14911589,0.20890014,0.22196293,0.0,0.230317,0.0,0.44460148,0.44595054,0.40055802,0.4272756,0.26642174,0.0,0.6043844,0.593294,0.3351656,0.0,0.0,0.087038085,0.0,0.03137978,0.2592807,0.3522383,0.0,0.0,0.0,0.0,0.37768573,0.21069488,0.287278,0.0,0.0,0.37315214,0.19008923,0.15363473,0.17866275,0.29692778,0.4126878,0.1644629,0.3031454,0.0,0.0,0.22284324,0.0,0.0,0.0
ZG16B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4344386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRSS22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019070242,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019457405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BICDL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03599502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07450676,0.019293578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12103161,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL32,0.50275713,1.1141789,0.18816842,0.20603907,0.0,0.0,0.0,0.0,1.0236331,0.045651052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027676929,0.0,0.0,0.0,0.0,0.0,0.0,1.1021585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8698805,1.0381417,0.0,0.0,1.0574423,0.0
CLUAP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06085877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNASE1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23293939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036893874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0614472,0.0,0.0,0.0,0.0,0.0,0.0
HMOX2,0.0,0.0,0.0,0.0,0.0,0.0,0.0788986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018971553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042638894,0.0,0.0,0.0,0.0,0.0,0.08547613,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUDT16L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06085877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016791767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMIM22,0.0,0.0,0.0,0.0,0.0,0.0,0.14383575,0.0,0.47561345,0.45657805,0.29935873,0.60125697,0.21922085,0.0,0.83175164,0.6908835,0.5673585,0.0,0.0,0.0,0.0,0.0,0.0,0.29859963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28668255,0.0,0.0,0.0,0.0,0.29437438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09713014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3803978,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C16orf89,0.0,0.0,0.0,0.0,0.0,0.0,0.23111075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CARHSP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012147162,0.17537697,0.069693804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11985982,0.052242346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032892596,0.0,0.0,0.0,0.0,0.0,0.30281436,0.07515364,0.0,0.0,0.0,0.0,0.0,0.0
EMP2,0.0,0.0,0.1408698,0.22211576,0.0,0.0,0.0,0.0,0.0,0.051520962,0.0,0.0,0.082223676,0.0,0.0,0.042074844,0.0,0.0,0.0,0.0,0.0,0.0,0.25243184,0.07093686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041982025,0.0,0.0,0.0,0.0,0.0,0.08564186,0.25371844,0.0,0.0,0.11433301,0.0,0.0,0.0
LITAF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045099877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03860533,0.0,0.40197474,0.0,0.0,0.0,0.17045179,0.0,0.0,0.0,0.02710481,0.0,0.0,0.0,0.0,0.109179616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXNDC11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07433726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSL1D1,0.0,0.0,0.0,0.0,0.13820843,0.0,0.037673622,0.0,0.0,0.040616103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03130903,0.101034686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09164891,0.0,0.0,0.0,0.0,0.0,0.0,0.102016374,0.0,0.0,0.0,0.0,0.0,0.0
GSPT1,0.0,0.0,0.0,0.0,0.0,0.0,0.036610167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037853554,0.042115286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052999645,0.0,0.0,0.0,0.0,0.0,0.0,0.06439434,0.0,0.0,0.0,0.0,0.0,0.0
TNFRSF17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13581234,0.14498504,0.19155617,0.0,0.056156233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLA2G10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028462458,0.0,0.0,0.0,0.0,0.0,0.11713729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDXDC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04539617,0.0,0.0,0.062510036,0.0,0.0,0.04260769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040289257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04058292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMERB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06085877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYH11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1528385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPS15A,2.2486167,1.6664461,0.69720495,0.6883316,1.540789,1.7858996,0.79265964,0.9652319,0.80067116,1.4647496,0.9685447,0.80074674,0.6578597,0.0,0.2827815,1.2929842,1.3203998,0.5650781,0.6496571,1.299479,0.57301193,0.6763103,0.933606,1.9236288,1.1002302,1.4106553,1.3928202,1.3505915,1.269916,1.504127,1.6536958,1.9377,1.59731,1.3858243,0.89941657,1.8354945,1.0443283,1.0940726,1.6315912,0.28212905,1.4041804,1.8940837,1.6297275,1.3964127,1.566418,1.483748,1.4030038
ARL6IP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08453826,0.0,0.10255137,0.06446373,0.0,0.0,0.14769468,0.0,0.0,0.0,0.0,0.0,0.0,0.040918563,0.10569706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06382975,0.0,0.0,0.0,0.0,0.031852927,0.0,0.04908598,0.0,0.0,0.0,0.0,0.0,0.0
TMC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10306199,0.0498093,0.0,0.0,0.0,0.0,0.0,0.062011078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03774053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14179209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GDE1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039361294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03297557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KNOP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022778992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPRC5B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026655335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THUMPD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017249452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDAF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06085877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANKS4B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06085877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
METTL9,0.0,0.0,0.0,0.0,0.0,0.0,0.01793491,0.0,0.0,0.01619529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05062807,0.047704987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032867156,0.0,0.0,0.0,0.0,0.0,0.0,0.041817017,0.0,0.0,0.0,0.0,0.0,0.0
UQCRC2,0.0,0.0,0.0,0.0,0.06433986,0.0,0.040770292,0.0,0.108772665,0.15928744,0.0,0.0,0.0,0.0,0.0,0.09024779,0.0,0.0,0.0,0.0,0.0,0.0,0.094826944,0.1652176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09789278,0.22679879,0.0,0.0,0.0,0.0,0.0,0.16292498,0.0,0.0,0.0,0.0,0.0,0.0
NDUFAB1,0.0,0.0,0.0,0.0,0.0,0.0,0.080643386,0.0,0.08384961,0.17203718,0.07427777,0.19829434,0.07277522,0.0,0.0,0.15108633,0.0,0.0,0.0,0.0,0.0,0.0,0.115481675,0.17990848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.106308416,0.5676777,0.0,0.0,0.0,0.0,0.0,0.17931476,0.0,0.0,0.0,0.0,0.0,0.0
ERN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051163875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17199866,0.13595545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06589738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBBP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06085877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021959502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCMT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024684068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NSMCE1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022213152,0.022537444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04090523,0.0,0.0,0.0,0.0,0.0,0.0
NUPR1,0.0,0.0,0.0,0.0,0.12195393,0.0,0.12969007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0933322,0.09563388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49967554,0.0,0.17076254,0.16945554,0.0,0.13351856,0.0,0.0,0.0,0.0,0.0,0.0
SULT1A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17971002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SULT1A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28331524,0.06267618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0142579395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TUFM,0.0,0.0,0.0,0.0,0.1500361,0.0,0.08777268,0.0,0.101825215,0.16854057,0.0,0.06085877,0.07177809,0.0,0.0,0.11653986,0.0,0.0,0.0,0.0,0.0,0.0,0.1141451,0.20431149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1140535,0.0,0.0,0.0,0.0,0.044590168,0.0,0.22672912,0.0,0.0,0.0,0.0,0.0,0.0
QPRT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029378064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZG16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34761438,0.093530655,0.0,0.0,0.0,0.0,0.0,0.0,3.1068592,0.0,0.0,0.0,0.0,0.0,0.0,0.06833545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04204236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14660981,0.10590241,0.0,0.0,0.0,0.0,0.071974225,0.13049455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05101527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04729706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEZ6L2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1165843,0.10255137,0.11117511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM219,0.0,0.0,0.0,0.0,0.0,0.0,0.1436511,0.0,0.17665818,0.14041549,0.10128231,0.11925385,0.08255269,0.0,0.0,0.15524647,0.09029241,0.0,0.0,0.0,0.0,0.0,0.05798235,0.11385633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14798991,0.0,0.0,0.0,0.0,0.10142225,0.0,0.05638744,0.0,0.0,0.0,0.0,0.0,0.0
ALDOA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034530167,0.0,0.06085877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030257717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPP4C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065811634,0.0,0.12502794,0.032794762,0.0,0.0,0.08969119,0.0,0.0,0.0,0.0,0.0,0.0,0.097909056,0.07114633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044007346,0.0,0.0,0.0,0.0,0.0,0.06609683,0.114349514,0.0,0.0,0.0,0.0,0.0,0.0
GDPD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0537138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056027323,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAPK3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051456165,0.04876996,0.0,0.0,0.0,0.0,0.0,0.06833156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CORO1A,0.23166741,0.49681062,0.0,0.0,0.0,0.30959702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20934609,0.0,0.0,0.0,0.5778762,0.7107733,0.32040998,0.3065914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38610408,0.42077544,0.0,0.0,0.4717943,0.0
SEPTIN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21780962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DCTPP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059379414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08882858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008754324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEPHS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12636168,0.06459339,0.0,0.0,0.0,0.0,0.0,0.023317963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051593155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09091138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCL7C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042318825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035034355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0298743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
