,CD3+ T-cells,CDC1,Cholangiocytes,Cycling Myeloid,Cycling Plasma,Doublet,Erythrocytes,HSC,Hepatocytes,KC Like,LSEC,Macrophage (MHCII high),Mature B-cells,Mono-Mac,Myeloid Erythrocytes (phagocytosis),NK-like cells,Neutrophil,Plasma cells,Platelets,gd T-cells
AP1S2,0.0,0.9748963395526118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5187955281252881,0.0,0.9608242387818394,0.0,1.3029173890666919,0.7681921240620448,0.0,0.0,0.0,0.0,0.0
SYAP1,0.0,0.5329042599739011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIF1AX,0.0,0.6875134977229604,0.6385792035849975,0.5969724398895478,0.7265318636207527,0.7929030437401743,0.0,0.0,0.0,0.0,0.0,0.44862068185707915,0.0,0.0,0.6918595699094989,0.0,0.0,0.2416517502027273,0.0,0.0
SMS,0.0,0.39723481560411567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28847113472251457,0.0,0.0,0.6400321382371292,0.0,0.0,0.0,0.0,0.0
PRDX4,0.0,0.0,0.0,0.0,1.2277705436732187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8139029075957511,0.0,0.0
SAT1,0.9464500477534994,2.611420366275866,1.4035333532519925,0.6515743537651775,1.0519541254376223,1.4741176441766268,0.0,0.3229336774269994,1.3257452235594291,3.2747026633725906,0.664299456957149,3.7172711901046616,0.8705463081953186,3.3577308656939153,3.126244320434181,0.6153638293223221,3.0782738808417367,0.9810267466556643,1.6726579710483374,1.0367586046194377
EIF2S3,0.0,0.5344461177823032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYBB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7491411560599615,0.0,1.4867631540865112,0.0,1.734812683712278,1.9373413975295084,0.0,0.0,0.0,0.0,0.0
ATP6AP2,0.0,0.535613178434029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5981171963167042,0.0,1.0205128427480292,0.0,0.6884590974188423,0.9324961760764923,0.0,0.0,0.0,0.0,0.0
USP9X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27611055313310945,0.0,0.0,0.0,0.0,0.0
DDX3X,0.9743258701081239,1.2810719448529397,0.0,0.0,0.0,1.4007177565504043,0.0,0.6426449644460164,0.0,0.618698139850506,0.7178767082543136,0.9332498545555468,0.0,1.1052596218573814,0.9894768698133825,1.2203740590440249,1.7147946533817298,0.0,0.6560116975186085,0.0
GPR34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5022265831226167,0.0,0.0,0.5403270146256618,0.0,0.0,0.0,0.0,0.0
NDUFB11,0.0,1.2597052729271225,1.1589119647195478,0.991614234768675,1.5221779736263088,0.7002718613155322,0.0,0.0,0.0,0.6686550165069963,0.0,1.127239751040458,0.0,1.0686722131124804,0.7169418868047066,0.0,0.0,1.1550226097897809,0.0,0.0
TIMP1,0.0,0.7264609982338098,1.4322302944010314,0.0,0.0,2.611972154519199,0.0,1.9379192427870904,0.0,2.27650617829443,3.0429474115433006,1.7477320118967468,0.0,2.1921316735997958,2.217169984929268,0.0,0.0,0.0,2.9934970696860663,0.0
CFP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3835227042311349,0.0,0.46789130804677115,0.0,1.183202391762734,1.5102442721712201,0.0,0.0,0.0,0.0,0.0
UXT,0.0,1.07262449267875,0.7224394363576263,0.4115866208343515,1.0127235535627377,0.7224577046412134,0.0,0.0,0.0,0.0,0.0,0.8683398949807501,1.1087350958382884,0.6019754115212643,0.39570523646827055,0.0,0.0,0.500990188439485,0.0,0.0
EBP,0.0,0.0,0.0,0.0,0.42873117577135267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBM3,1.3733901160368935,1.7961246819637746,0.8552355545628019,1.5647108345757212,1.504395135425812,1.190810216826665,0.0,1.2786668884673993,0.0,1.0074145605501488,0.0,1.45771873106258,1.268838418942416,1.6366474232763366,0.8676961394963999,1.4779520090752227,0.0,0.5051982459939236,0.0,1.3151032384413686
WAS,0.0,0.5332833892518414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5585605781635375,0.0,0.7115821772297668,0.2842424083265875,0.0,0.0,0.0,0.0,0.0
GATA1,0.0,0.0,0.0,0.0,0.0,0.0,0.4068931206058031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TIMM17B,0.0,0.37452323401353677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PQBP1,0.0,0.5971861220646656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIM2,0.0,0.0,0.0,0.0,1.5640029221926106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3816969703477402,0.0,0.0
PLP2,0.0,0.4059204420080539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMC1A,0.0,0.5432304434773914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2718578995612688,0.0,0.0,0.0,0.0,0.0
HSD17B10,0.0,0.5420323940704075,0.0,0.0,0.6599420381890191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HUWE1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29120369423198456,0.0,0.0,0.0,0.0,0.0
ALAS2,0.0,0.0,0.0,0.0,0.0,0.0,2.6989520021242153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3484022364620736,0.0,0.0,0.0,0.0,0.0
MSN,0.9259118829232633,0.6985886917187989,0.0,0.0,0.0,1.1299466237321287,0.0,0.0,0.0,0.8772130417678823,0.0,0.9601050300493099,0.0,1.3159763574393946,1.1938154528071445,1.2001990163400191,0.0,0.0,0.0,1.4559824221114417
VSIG4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6468795806035912,0.0,1.7510038440599098,0.0,0.0,1.6213584848306986,0.0,0.0,0.0,0.0,0.0
IGBP1,0.0,0.49576173444106486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NONO,0.0,0.49036767321073393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08777308813665746,0.0,0.0,0.0,0.0,0.0
PIN4,0.0,0.4007292058635939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPS4X,3.7104484200740493,3.9536048211900647,2.9536860927321853,3.070242287450236,3.4130098667939226,3.0662742327629195,0.9831970447523989,2.82481074214768,1.2545229709440529,2.728434027308901,2.570176231201228,3.333310175330652,3.8419605316241165,3.0781458841365446,2.5354581404844736,3.472384861198819,0.0,2.967155200565198,2.264379817996837,3.3552712430880924
XIST,0.0,1.2176795786825638,0.0,0.5670888665325002,0.0,1.6447015698087335,0.0,1.2482829088038905,0.544573146177176,0.0,0.0,0.822794826304566,0.0,0.8949240610192984,1.088501682295931,1.300295963926565,0.0,0.0,0.0,0.0
PBDC1,0.0,0.395817731200804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATRX,0.0,0.888877346944167,0.0,0.0,0.0,0.9235071219202132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6006489969052622,0.0,0.0,0.0,0.0,0.0
MAGT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2495217293835402,0.0,0.0,0.0,0.0,0.0
COX7B,0.932049157640465,1.3814337920437174,1.4260120801281801,0.5738914040601887,1.944555501290855,0.9855625526443624,0.7842563966379095,1.0318963388715303,0.0,1.2514995399393278,0.0,1.2571552216821464,0.0,1.340720330389876,1.3403763964710662,0.9184814938830179,0.0,0.708531607463994,0.0,0.0
PGK1,0.0,0.8907674929276346,0.9814219427598485,0.6639258904443573,1.3846585825538513,0.8558681843163729,0.0,0.0,0.0,0.9890981665843492,0.0,1.011311026970081,0.0,1.2887259260208161,1.1739161387914545,0.0,0.0,0.2647187135859391,0.0,0.0
SH3BGRL,0.0,1.0578877064393664,0.0,0.0,0.0,0.9333657286352037,0.0,0.0,0.0,1.145303904693032,0.0,1.4292403190450942,0.0,1.4789140216680745,0.9902906550662726,0.0,0.0,0.0,0.7475202140303252,0.0
DIAPH2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28068141729470136,0.0,0.0,0.0,0.0,0.0
RPL36A,1.9815377197597541,2.391555112750965,1.2365469842006194,1.6893937152426295,2.6053227580712375,1.8952040561629713,0.0,0.9680351772531268,0.0,1.2294062636548166,1.1967187017774628,1.5129130299095652,2.202515185567474,1.794492723395929,1.1485532544440602,1.6760867267160515,0.0,1.3488399630149668,1.1466440238401046,1.2606622544731028
HNRNPH2,0.0,0.47680534763259164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEX3,0.0,0.0,0.9989019874160149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCEAL4,0.0,0.0,0.6023845736888153,0.0,0.0,0.0,0.0,0.47479073131377003,0.0,0.0,0.0,0.0,0.0,0.0,0.48288476543277703,0.0,0.0,0.0,0.0,0.0
TSC22D3,1.1026745682339574,0.6211498560419754,0.0,0.0,0.0,0.9350216532833615,0.0,0.0,0.0,0.0,0.0,0.8175437719662331,1.5179972611036276,0.8334766062237664,0.2651646764840767,1.0088546543321868,0.0,0.5106542897743352,0.0,1.3733461995012215
ACSL4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10444709251258309,0.0,0.0,0.0,0.0,0.0
DOCK11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27307953522003603,0.0,0.0,0.0,0.0,0.0
IL13RA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5237186061938919,0.0,0.0,0.5033409535175896,0.0,0.0,0.0,0.0,0.0
PGRMC1,0.0,0.0,0.7056634483953163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC25A5,0.0,1.8094860793030056,1.1239983863691991,1.138274866919887,1.82765228660502,0.6995160220365726,0.0,0.49218583281743356,0.0,0.9968789422630977,0.0,1.694525990606222,0.8243535198126669,1.2048492305584144,0.8918813095399303,1.0998641934843472,0.0,0.41023075218203164,0.0,0.0
UBE2A,0.0,0.6650423814271751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEPTIN6,0.0,0.8687876511255453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0754766249614174,0.0,0.0,0.0,0.0
RPL39,3.795226073294542,3.911819592220222,2.9083138203756755,3.608282400485115,3.6061322382022514,3.478157824024099,1.1624740336126074,2.716519718648971,2.0360456021495077,3.1659867505950423,3.014848179367611,3.504371417183952,4.205451601278877,3.72028233021389,2.8158556590733514,3.445686651443382,1.8823034665553848,2.721300179968561,2.83737542199976,3.234411985618939
NDUFA1,1.1140839989399827,1.2717494051832559,1.5380576260017254,0.750043347559926,1.6793297037697537,1.126410109799778,0.0,1.0383399827779902,0.0,1.3041238453317527,0.0,1.2516750137668182,0.0,1.3692134734460026,1.3398014283043356,1.1293667804648897,0.0,1.1698981725414141,0.0,1.0917258320867238
LAMP2,0.0,0.0,1.2037240111425849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43001117995998606,0.0,0.0,0.7848085363131789,0.0,0.0,0.0,0.0,0.0
MCTS1,0.0,0.3231903496973371,0.0,0.0,0.6092433504398466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3159700825347985,0.0,0.0,0.0,0.0,0.0
STAG2,0.0,0.47586291280841364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35312262699845987,0.0,0.0,0.0,0.0,0.0
SH2D1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0932537421901791,0.0,0.0,0.0,0.0
RBMX,0.0,1.0791854101818352,0.0,1.1818199443723274,1.1932591277607352,0.9408150774291344,0.0,0.5959150763952468,0.0,0.0,0.0,0.0,0.0,0.0,0.6361482243761317,0.0,0.0,0.0,0.0,0.0
F9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6387563867570569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP11C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2695044671414628,0.0,0.0,0.0,0.0,0.0
IDS,0.0,0.37393222885808153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMGB3,0.0,0.0,0.0,0.0,0.28185729059638437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VMA21,0.0,0.4890343244627678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42155344394129585,0.0,0.0,0.0,0.0,0.0
BGN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3840978812754536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCAP31,0.0,0.0,0.7094527175608218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6310427382992863,0.0,0.0,0.6003470275377687,0.0,0.0,0.0,0.0,0.0
IDH3G,0.0,0.4971091390379355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SSR4,1.5218216001281006,1.335551684678908,1.3472914128871167,1.3143674390936102,2.1576986679285763,1.1701411962394577,0.0,0.572819776390323,0.0,0.6327351664259424,0.0,1.3267157817876198,0.8874104119589418,1.2546738849394166,0.773147219302829,1.6014548253400105,0.0,3.3905022665038445,1.4523119915334386,1.4890711643774992
ARHGAP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.528454735395908,0.0,0.0,0.0,0.0,0.0
NAA10,0.0,0.45500090652933584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRAK1,0.0,0.2578156188338245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FLNA,0.0,0.6018858492731906,0.0,0.0,0.0,0.0,0.0,1.1568315164598229,0.0,0.0,0.0,0.0,0.0,1.2468878101526581,0.4045588794653251,0.0,0.0,0.0,0.6987768116062858,0.0
RPL10,4.454848386518847,4.643580799411034,3.629096142232842,3.6812697017119453,4.113939749522533,3.9802124115452617,0.9482655110095795,3.6162310195890672,2.04789081326253,3.2974276834589173,3.3648361338968407,4.17286695814507,4.60664655108413,3.9897423820599096,3.073969780896154,4.205087210093282,0.0,3.6454962856128947,2.9658127602012887,4.103535768271064
ATP6AP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5462311577824521,0.0,0.0,0.5763516009909608,0.0,0.0,0.0,0.0,0.0
MPP1,0.0,0.0,0.0,0.0,0.0,0.0,1.2092444944571537,0.0,0.0,0.0,0.0,0.6108216705861717,0.0,0.0,0.9823227838000925,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,1.2200047015857498,0.0,0.0,0.0,0.0,1.9498680747732418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FUNDC2,0.0,0.0,0.0,0.0,0.29519649485566124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34175621907410003,0.0,0.0,0.0,0.0,0.0
CLIC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6312352812803244,0.0,0.0,0.0,0.0,0.0
DEFB1,0.0,0.0,3.2727719034738145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSRA,0.0,0.3357650085102139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDFT1,0.0,0.0,0.4214859250671089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTSB,0.0,0.0,0.8523654977452446,0.0,0.0,0.7759691144761731,0.7597157354852738,0.0,0.0,3.557351183244008,0.5732318493295621,2.862593499181024,0.0,1.9172884305771432,3.7224089016794837,0.0,0.0,0.0,0.677252510803988,0.0
DLC1,0.0,0.0,0.0,0.0,0.0,0.7425247134345943,0.0,0.0,0.0,0.0,1.3178990262871877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0671578211861568,0.0,0.9744362410999696,0.0,0.0,1.4391637094560707,0.0,0.0,0.0,0.0,0.0
CNOT7,0.0,0.3842697018607637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGL1,0.0,0.0,1.3693886534215127,0.0,0.0,0.0,0.0,0.0,3.7779292527262345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5506635338848906,0.0,0.0,0.0,0.0,0.0
ASAH1,0.0,0.3670999413178839,0.0,0.0,0.0,0.6455191207644522,0.0,0.0,0.0,1.495124156882208,0.0,1.7202444375782113,0.0,1.6538032674487213,1.559438161934167,0.0,0.0,0.0,1.1327018100916497,0.0
ATP6V1B2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6317674102018036,0.0,0.0,0.47697075597892763,0.0,0.0,0.0,0.0,0.0
DOK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4906045196464746,0.0,0.0,0.8519065330689733,0.0,0.0,0.0,0.0,0.0
XPO7,0.0,0.0,0.0,0.0,0.0,0.0,0.631506739187399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DMTN,0.0,0.0,0.0,0.0,0.0,0.0,0.7515718870560367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC39A14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2681882305324028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC25A37,0.0,0.0,0.0,0.0,0.0,0.49712081936746894,3.532812466624731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.709364785767133,0.0,2.811559010960231,0.0,0.0,0.0
ADAM28,0.0,0.4285091392333329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DOCK5,0.0,0.40746816403070163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BNIP3L,0.0,0.4101662118098134,0.0,0.0,0.0,0.0,1.7883145787991328,0.0,0.0,0.5860320442252538,0.0,0.9396222594285772,0.0,0.17488284331763232,0.9923033252745089,0.0,0.0,0.0,0.0,0.0
DPYSL2,0.0,0.7268865559081933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8625711285202688,0.0,0.0,0.0,0.0,0.0
CLU,0.0,0.0,3.427088253142267,0.0,0.0,0.0,0.0,0.0,2.7277748744820025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0397223822811523,0.0
CCDC25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11442423388945218,0.0,0.0,0.0,0.0,0.0
DUSP4,0.0,0.8955130428304281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SARAF,1.5465797291420742,1.2824834789677493,1.1012664249063713,0.0,0.5305370883731318,1.3426026240044306,0.0,0.0,0.0,0.7703595236396219,0.0,1.2741173550105258,0.6673547591298311,0.6992102296254308,0.8729051033209454,1.2326532868478206,0.0,0.7574755311372865,1.1343752160374219,1.257785302723021
RBPMS,0.0,0.0,0.392965452945995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAB11FIP1,0.0,1.1636193925257947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1843413223029597,0.0,0.0,0.0,0.0
EIF4EBP1,0.0,0.4145887053032192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLPP5,0.0,0.0,0.0,0.0,0.5171925892637672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7774517064496388,0.0,0.0
NSD3,0.0,0.3796940889907757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TACC1,0.0,0.0,0.9926924416865603,0.0,0.0,1.0897388602598173,0.0,0.0,0.0,0.0,1.3820588185393734,0.0,0.0,0.0,0.6054223115159416,0.0,0.0,0.0,0.0,0.0
PLEKHA2,0.0,0.3373643593215565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5764553305788291,0.0,0.0,0.0,0.0,0.0
ADAM9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12409766532186056,0.0,0.0,0.0,0.0,0.0
IDO1,0.0,1.33163644710598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANK1,0.0,0.0,0.0,0.0,0.0,0.0,1.3330450633912028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VDAC3,0.0,0.4129948402826307,0.0,0.0,0.5508182494605397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HOOK3,0.0,0.47733512507145726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39498715833837245,0.0,0.0,0.0,0.0,0.0
CEBPD,0.0,1.1469145104088287,1.065196704991921,0.0,0.0,1.0397022530247053,0.0,2.1649737690436117,0.0,1.5632403867131703,0.0,2.2476394926746557,0.0,2.007489573468104,1.3206433476583772,1.5275705971317932,0.0,0.0,0.0,0.0
PRKDC,0.0,0.6708063761878021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31233150686162536,0.0,0.0,0.0,0.0,0.0
UBE2V2,0.0,0.4004241856464591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCMTD1,0.0,0.41913932731337156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1011793113632174,0.0,0.0,0.0,0.0,0.0
RB1CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18280310117302573,0.0,0.0,0.0,0.0,0.0
TCEA1,0.0,0.6971457496769033,0.49672277616430494,0.0,0.5736739954173764,0.0,0.9224630113430742,0.0,0.0,0.0,0.0,0.44357986970299024,0.6096436556428121,0.0,0.5326941343401191,0.0,0.0,0.32313879521698674,0.0,0.0
LYN,0.0,0.6658034213535129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7000347089703541,0.0,0.7876560786402946,0.0,1.0611831425082539,1.1969962810074462,0.0,2.0412243820111966,0.0,0.0,0.0
RPS20,2.643873533131525,3.004827565747633,1.9020075538262278,2.565441269082382,2.940762398049694,2.3549051801919108,0.6797094083451286,1.9112598916318828,0.0,2.28230367359625,2.2180782633623997,2.3122305498698985,3.0715775482740906,2.538073229074949,2.3226397714732103,2.065755529136772,0.0,1.7548849572701781,2.0978582698324364,2.049739010170803
CHCHD7,0.0,0.0,0.0,0.0,0.5218854431133351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40638384588325893,0.0,0.0,0.0,0.0,0.0
SDCBP,0.0,0.5051404615448775,0.0,0.0,0.0,1.1469275564912123,0.0,0.0,0.0,1.2609039848348593,1.410472009452624,1.4190164884353456,0.0,1.4669506944166073,1.1703528372004814,0.0,2.1454588605197116,0.0,0.0,0.0
NSMAF,0.0,0.2681016150630653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAB2A,0.0,0.8034871149533531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4687004665980724,0.0,0.0,0.7320091269137659,0.0,0.0,0.315553825141624,0.0,0.0
MYBL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2185347754486235,0.0,0.0,0.0,0.0
SGK3,0.0,0.3855653445073754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
