,ABCs,Alveolar macrophages,Classical monocytes,Cycling,Cycling T&NK,DC1,DC2,Erythroid,Erythrophagocytic macrophages,GC_B (I),ILC3,Intermediate macrophages,Intestinal macrophages,MAIT,MNP/B doublets,MNP/T doublets,Mast cells,Megakaryocytes,Memory B cells,NK_CD16+,NK_CD56bright_CD16-,Naive B cells,Nonclassical monocytes,Plasma cells,Plasmablasts,Pre-B,Pro-B,Progenitor,T/B doublets,T_CD4/CD8,Teffector/EM_CD4,Tem/emra_CD8,Tfh,Tgd_CRTAM+,Tnaive/CM_CD4,Tnaive/CM_CD4_activated,Tnaive/CM_CD8,Tregs,Trm/em_CD8,Trm_Th1/Th17,Trm_gut_CD8,pDC
SPEN,0.0,0.0,0.0,0.8449524655574705,0.8358518510330014,0.0,0.8901656807922735,0.8292682926829268,0.0,0.0,0.0,0.8933156307150678,0.9407606924452433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8529697220499922,0.0,0.0,0.8467213918523091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZRD1,0.0,0.0,0.0,0.0,0.9457854701251518,0.0,0.0,0.9071478291255671,0.0,0.9024390243902439,0.0,0.0,0.0,0.0,0.9545728288045744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9049029902714055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NECAP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBPF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP13A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SDHB,0.0,0.0,0.0,0.8067772795514363,0.8082912055457511,0.8244280117314037,0.8471759121592451,0.8580789944020714,0.0,0.0,0.0,0.8400493104283403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8464142273112041,0.0,0.8632136903158049,0.0,0.0,0.8048780487804879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RCC2,0.0,0.0,0.0,0.8836550523595113,0.8577099515170585,0.0,0.9028566625060105,0.8606749656723767,0.0,0.8728389420160433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8536585365853658,0.0,0.0,0.8725934784586836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBR4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975609756097561,0.0,0.0,0.0,0.0,0.0,0.0,0.9953669411380116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRTO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9806051806705754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9615261976311846,0.0,0.0,0.9512195121951219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKR7A2,0.0,0.0,0.0,0.0,0.8882502739022418,0.8614760070312314,0.8493674150327357,0.8162740439903445,0.0,0.8057201606471364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8635223493343447,0.0,0.0,0.0,0.0,0.0,0.0,0.8048780487804879,0.0,0.0,0.8068355932468321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8607408942245856
CAPZB,0.22396120501727593,0.0,0.3215661034351442,0.2926245041009856,0.36912343996327096,0.2739331475118311,0.30071724624168583,0.15729366860738614,0.47074454295925977,0.3038487041868815,0.0,0.45896192585549705,0.15701134030411884,0.2010607428667022,0.16892929048073002,0.14634146341463414,0.1819477023147955,0.5250114304263417,0.17538497506118403,0.2721011376962429,0.20989369619183423,0.0,0.40568323978563636,0.0,0.1537053759505109,0.0,0.21262501652647808,0.18707132630231904,0.24583540020919428,0.0,0.2073361815475836,0.24205342007846367,0.1797061315396937,0.22987370956234815,0.1821334958076477,0.20087821454536625,0.19721557890496602,0.23469099911247812,0.23349632141066762,0.1837647310117396,0.2317221760749817,0.20297336142237593
MICOS10,0.0,0.586327603677424,0.5322552061662441,0.6232866703010187,0.5708303669603859,0.5339144889901324,0.5699711994427007,0.6838012424910941,0.7293872949553699,0.5185007278512164,0.49817825526725956,0.5477253489378022,0.5655687480438046,0.0,0.0,0.0,0.0,0.5325892931077538,0.0,0.0,0.0,0.0,0.5866444256247544,0.47848428458702275,0.5934796260624398,0.0,0.0,0.566509278809152,0.4634146341463415,0.0,0.5297434489901472,0.0,0.0,0.0,0.5428678785882345,0.477139999226826,0.0,0.5246403420843729,0.0,0.0,0.0,0.5215942030999718
CDA,0.0,0.0,0.9761414469742193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975609756097561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DDOST,0.0,0.0,0.0,0.7457299697689894,0.7787553202815172,0.7966079697376345,0.7657743430719143,0.7768817136927348,0.0,0.7317073170731707,0.0,0.7476220814193167,0.7417686130942368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7923911882609855,0.8533230714681672,0.0,0.0,0.7706073958699297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.807198703289032
HP1BP3,0.3339033373972265,0.0,0.2610887405348987,0.4405473412536993,0.5755546718108945,0.2617891910599499,0.29077219090810635,0.33694769405737157,0.0,0.42583779154754264,0.33614592145128946,0.2866776134909653,0.0,0.3377647719732145,0.2890543428862967,0.0,0.28786741233453517,0.0,0.3076202186142526,0.4120768831997383,0.3395277378035755,0.0,0.28614173720522623,0.24390243902439024,0.27210896334997037,0.0,0.0,0.3156383488236404,0.2500793875717535,0.0,0.30954417077506463,0.4395526633030031,0.3342411401795178,0.434253050059807,0.3159077938010053,0.3595277056461427,0.315551180665086,0.3417341883589582,0.4219328862864797,0.3636633288569567,0.0,0.29978000972329116
EIF4G3,0.0,0.0,0.0,0.0,0.0,0.0,0.9934614896774292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975609756097561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ECE1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9935610904926206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975609756097561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USP48,0.0,0.0,0.0,0.8713284207553398,0.8292682926829268,0.0,0.8328679945410752,0.8538694410789304,0.0,0.8458122305753755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8401762479689063,0.8791824913606411,0.0,0.0,0.8591588284911179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDC42,0.08206885326199415,0.223078141852123,0.2466867711485886,0.20656173694424512,0.21602721185218998,0.0649511901343741,0.16774020107781015,0.04677027173158599,0.03268044169356183,0.0586002701666297,0.1964694552305268,0.20335188144590796,0.09906239044375537,0.07757831928206653,0.08226534796924126,0.16716092824935913,0.1238902821773436,0.16022021305270312,0.06707549967416902,0.22638856637768628,0.15210954881295924,0.0624080503859171,0.2211272614758189,0.024390243902439025,0.05447028613672024,0.08846536932921992,0.06581348471525239,0.06981588572990603,0.12334891208788244,0.0,0.12179630994796753,0.17545725078117558,0.1295367741003269,0.14695234705762164,0.11129862070083618,0.053290445630143325,0.08848898730626921,0.13597878304923453,0.13454390880538197,0.07228348604062708,0.13216119859276748,0.056448379667793834
C1QA,0.0,0.9265221982467465,0.0,0.0,0.0,0.0,0.0,0.0,0.9367197039650708,0.0,0.0,0.0,0.9423134864830389,0.0,0.9170912504196167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9024390243902439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1QC,0.0,0.9306799216968257,0.0,0.0,0.0,0.0,0.0,0.0,0.9361675468886771,0.0,0.0,0.0,0.9507897510761167,0.0,0.926829268292683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1QB,0.0,0.9377444313793648,0.0,0.0,0.0,0.0,0.0,0.0,0.9457057947065772,0.0,0.0,0.0,0.9503613303347331,0.0,0.926829268292683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KDM1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9695907002542077,0.0,0.926829268292683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9277161679616789,0.0,0.0,0.931892916923616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNRNPR,0.5250426705290632,0.0,0.0,0.6253676516253773,0.6985330523514166,0.48471498053248335,0.4926885715345057,0.6514074729710091,0.0,0.48278920243426066,0.5010400516230885,0.5015266232374238,0.0,0.0,0.0,0.0,0.0,0.0,0.48218332267389064,0.0,0.5472301288348872,0.0,0.4811920421879466,0.4634146341463415,0.6063432053821843,0.0,0.5705035314327334,0.6025606422889523,0.5202966710416282,0.0,0.49942157035920676,0.5448594529454301,0.0,0.5307701637105244,0.0,0.4938544151259632,0.0,0.48370660950497885,0.0,0.0,0.0,0.555976193125655
E2F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9922243269478402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975609756097561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL11,0.11287111625438784,0.02060111848319449,0.015008785375734655,0.015055646256702701,0.014278247589018286,0.08876990690463926,0.06947171106571104,0.07959649475609384,0.014463777949170368,0.030846161086384844,0.08120586232441228,0.025557859641749683,0.037759083073313646,0.07254648790126894,0.08875868669370325,0.06383938905669422,0.0355599449902046,0.011731883374656119,0.1345297766894829,0.02205795340421723,0.04762459092023896,0.10473914117347903,0.039032386570442015,0.0030481262904841727,0.029567491717454864,0.05128890712086747,0.07253548720987832,0.06870378662900227,0.07638541082056557,0.0,0.15440227345722476,0.045336534337299624,0.13646984536473344,0.04353375551177234,0.1888689209775227,0.12159632618834333,0.14973761977219,0.11425575541286934,0.056190734956322645,0.07794000172033543,0.10321804372275747,0.07610414086318598
ELOA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PITHD1,0.0,0.0,0.0,0.0,0.9686626341284775,0.0,0.0,0.9715264744874907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9512195121951219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LYPLA2,0.0,0.0,0.0,0.0,0.0,0.0,0.9751695670732637,0.9512195121951219,0.0,0.9554381196091815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FUCA1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNRC2,0.7987428816353402,0.0,0.0,0.7869171151300756,0.8238813470049602,0.7783293564145158,0.7680310039985471,0.8084232792621706,0.0,0.8169464934162978,0.0,0.0,0.0,0.0,0.8294811902976618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7728303191138477,0.0,0.7560975609756098,0.0,0.0,0.7756918174464528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSF10,0.3635659552201992,0.0,0.0,0.40490331155497855,0.5578970545675697,0.2899855796883746,0.2910579879109452,0.38474230940749005,0.0,0.5528707257131251,0.30889687160166296,0.2831805101255091,0.3021047522382038,0.30539001197349736,0.43902879808007217,0.0,0.2999117868702586,0.0,0.34183633036729766,0.29251439396928,0.34995581318692465,0.40544035812703577,0.0,0.2682926829268293,0.3458825844090159,0.4139337437908824,0.561772115346862,0.39884650707244873,0.3414749444984808,0.0,0.30737286660729385,0.0,0.32334700154095164,0.0,0.3373606074147108,0.32727309552634637,0.3217752415959428,0.2986328718138904,0.0,0.30928664963419844,0.0,0.37589728977622056
RCAN3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.878125523648611,0.0,0.8797709622034212,0.0,0.8820108117126837,0.8780487804878049,0.8802220152645577,0.8818281641820582,0.0,0.0,0.0,0.0
SRRM1,0.15658588816479937,0.0,0.1420760154724121,0.23843697658399257,0.339917482399359,0.14310718454965732,0.2016099735004146,0.21011772533742393,0.0,0.13882735735032617,0.16043778454385152,0.14275760766936513,0.4403101772796817,0.16985098036324106,0.22690099332390762,0.0,0.16576069011920835,0.0,0.1442080532632223,0.22331640778518305,0.2101596928224331,0.19879312631560536,0.14401511157431254,0.12195121951219512,0.13906250348905239,0.22594102999059165,0.14037097081905459,0.1901779509172207,0.1613548994064331,0.0,0.164725380699809,0.2464783904029102,0.1893840781072291,0.22099363076977613,0.15603145012041417,0.138692541820247,0.15962248459094908,0.16522743789161123,0.21194564133155636,0.16864962839498754,0.20596448822719296,0.19416359575783335
CLIC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.926829268292683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9306980880295358,0.0,0.0,0.0,0.0,0.0,0.9418635339271731,0.9542259225031224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RUNX3,0.0,0.0,0.0,0.0,0.7983412015728835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7714387280185048,0.0,0.0,0.0,0.0,0.0,0.8044171638605071,0.8101448489398491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7560975609756098,0.7877307970349382,0.0,0.8151888643823019,0.0,0.0,0.75677444004431,0.0,0.789078497305149,0.7650496886997689,0.7802865505218506,0.0
SYF2,0.4063900491086448,0.0,0.3806430086856935,0.3599360599750426,0.396691323780432,0.34569466404798554,0.4016299349505727,0.32694750297360303,0.0,0.4524228747298078,0.3575766202880115,0.0,0.0,0.0,0.5438402774857312,0.3170731707317073,0.0,0.0,0.3999519202767349,0.47820330247646425,0.4147737157054064,0.4746516884827032,0.3901955369042187,0.0,0.3267510664172289,0.6097873652853617,0.5644364124391137,0.3559215039741702,0.3275336579578679,0.0,0.4069090165743014,0.4623527323327413,0.37754765516374167,0.0,0.43583771804483923,0.0,0.4151444827638021,0.4565672045800744,0.0,0.4120521109278609,0.0,0.42390729886729545
RSRP1,0.3740153574362034,0.0,0.23153009065767613,0.20087420795021987,0.4842544081734448,0.20390063960377763,0.24269249381088628,0.17603540129777862,0.0,0.26831717898206014,0.46326469793552305,0.0,0.2859984767146227,0.3696399898063846,0.0,0.0,0.2325487921877605,0.0,0.32785571493753574,0.5633982114675569,0.5361920115424366,0.35085618786695527,0.26268316042132495,0.17073170731707318,0.1804101641585187,0.0,0.42485954557977074,0.19853605002891728,0.2549098497483788,0.5583554171934361,0.31047238663929266,0.3618138941322885,0.3240957449122173,0.36813514261710933,0.30627631850358916,0.2491098206217696,0.27008013172847467,0.31728997753887644,0.3800903558731079,0.3443090654001003,0.3452876660881973,0.348108172416687
TMEM50A,0.0,0.0,0.5766646280521299,0.5870379980017499,0.6473907348586292,0.562493094583837,0.6053579929398327,0.5841132227967425,0.0,0.5365853658536586,0.0,0.6441757170165457,0.5753038103987531,0.0,0.0,0.0,0.0,0.7009421746905257,0.0,0.63112023109343,0.0,0.0,0.6199998913741693,0.5438487791433567,0.6028263147284345,0.0,0.0,0.5615681409835815,0.0,0.0,0.6058724711580974,0.6929503490285176,0.0,0.6440945194988716,0.0,0.0,0.0,0.0,0.6539362770755116,0.0,0.0,0.6573145069727083
LDLRAP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975609756097561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9961612660710405,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STMN1,0.0,0.0,0.0,0.7934633798715545,0.8838788459940654,0.0,0.0,0.8279353452891838,0.0,0.80300044431919,0.0,0.0,0.0,0.0,0.0,0.0,0.7804878048780488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7839513595511274,0.8219945561595079,0.7903507947921753,0.8079628915321536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.799373407189439
ZNF593,0.0,0.0,0.0,0.0,0.0,0.0,0.8573005257583246,0.8887630279471235,0.0,0.8536585365853658,0.0,0.0,0.8772609262931638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8611066617616793,0.908613754481804,0.0,0.0,0.8797058085115944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SH3BGRL3,0.1328680166384069,0.30818537386452277,0.32571229992843254,0.24034085942477715,0.22032226149628803,0.10514292775130854,0.2928366573845468,0.024390243902439025,0.26333441240031547,0.06919437065357115,0.10925881164829905,0.3739611608226125,0.2346967429649539,0.1487185315388005,0.09481601162654597,0.22759175155220962,0.07150080145859136,0.382584637258111,0.08461716262305655,0.20577675104141235,0.11110280781257444,0.06608391680368562,0.3261870291174912,0.032986765954552626,0.054850139269014685,0.058847061017664466,0.11855380418823987,0.06005303598031765,0.11106662197810847,0.0,0.14602959010659194,0.2336693013586649,0.10282545554928663,0.1355331045825307,0.06734239328198316,0.07763535947334475,0.08368267518718069,0.18642950930246494,0.17495026821043433,0.16981473056281485,0.1284163361642419,0.16862587812470226
UBXN11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD52,0.5690088301170163,0.39503691981478434,0.2949743866920471,0.0,0.3290428170343725,0.2682926829268293,0.3238405381760946,0.0,0.0,0.4623141724888871,0.3575948665781719,0.3397563695907593,0.0,0.4173178716403682,0.5182720568121933,0.3204289340391392,0.0,0.0,0.5322221023280446,0.0,0.0,0.5358392479943066,0.4149919719230838,0.0,0.27489674963602206,0.31588645097686024,0.3618703702600991,0.0,0.39747323350208563,0.0,0.46979365843098336,0.5174787291666356,0.40824158889491385,0.3233602177806017,0.3885188873221235,0.40050539301662913,0.40787420767109567,0.4909005906523728,0.37144641614541773,0.438279266764478,0.4286459350004429,0.28159916982418154
HMGN2,0.11654522360824957,0.0,0.11049515881189485,0.5435323744285397,0.5606955973113456,0.10831179706061758,0.17648722776552525,0.4485670342677977,0.21835008045522178,0.5765259018758448,0.09013783350223448,0.18161381890134112,0.12581865961958721,0.11083689550074136,0.08613206119072146,0.18504441511340258,0.3264610156780336,0.27960758383681134,0.11863826687743025,0.1546549637143205,0.11342805187876631,0.19903647172741773,0.24137960119945248,0.07317073170731707,0.37695908546447754,0.1610975338191521,0.0,0.4239147407252614,0.26275096288541466,0.0,0.11092345016758616,0.1311426555238119,0.15869653515699433,0.12538976494858906,0.18793568669295893,0.10375775215102405,0.10179205493229192,0.15129186322049396,0.11984579010707576,0.11064953774940677,0.11217605776903106,0.24628586158519838
RPS6KA1,0.0,0.0,0.0,0.9432086915504642,0.0,0.9301280960804079,0.9542616329542021,0.926829268292683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARID1A,0.0,0.0,0.7831286017487689,0.8240688719400545,0.7948953683783369,0.7483863568887478,0.8027278213966184,0.7317073170731707,0.0,0.7981510918314864,0.0,0.0,0.756802086423083,0.0,0.811489916429287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.741562817154861,0.0,0.0,0.7666502536796942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7654060343416725
NUDC,0.0,0.0,0.0,0.7623645663261414,0.8313340021342766,0.7413814227755476,0.7757203651637565,0.8670945182079222,0.0,0.7559553006800209,0.0,0.7441070981141997,0.8528696778343945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7317073170731707,0.8111058211908108,0.0,0.0,0.7917115324881019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7679467099468883
SYTL1,0.9658953445713695,0.0,0.0,0.0,0.9718521717118054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9512195121951219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WASF2,0.6558685041055446,0.0,0.6026542710094918,0.6089135132184843,0.6197196492334691,0.5644187403888237,0.633797808391292,0.5700224899664158,0.0,0.605085625881102,0.6175730213886355,0.6446384831172663,0.0,0.0,0.6330950696293901,0.0,0.0,0.5823883646871986,0.6288435052080852,0.0,0.0,0.0,0.6876868896368074,0.0,0.5609756097560976,0.7807603972714122,0.8158687135068382,0.5826669742421406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6623068888012956
AHDC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGR,0.8637200913778166,0.0,0.8928879135992469,0.8696935307688829,0.0,0.8536585365853658,0.8720880877680894,0.0,0.0,0.0,0.0,0.8935117459878689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8906351880329412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IFI6,0.0,0.0,0.0,0.0,0.9771900075237926,0.0,0.0,0.0,0.0,0.0,0.0,0.975609756097561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STX12,0.0,0.0,0.0,0.0,0.0,0.939936629155787,0.9351419879168998,0.0,0.0,0.926829268292683,0.0,0.9521152813260149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THEMIS2,0.0,0.0,0.8483585686218448,0.7874921545749758,0.0,0.7961845572401838,0.8308255454389061,0.0,0.0,0.0,0.0,0.8601203313687953,0.8617221349623145,0.0,0.8355989150884675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8719112713162492,0.0,0.7804878048780488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8290957067070938
RPA2,0.0,0.0,0.0,0.0,0.9628642942847275,0.9105654358863831,0.0,0.932795962182487,0.0,0.9024390243902439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9229375821788136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
