,ABCs,Alveolar macrophages,Classical monocytes,Cycling,Cycling T&NK,DC1,DC2,Erythroid,Erythrophagocytic macrophages,GC_B (I),ILC3,Intermediate macrophages,Intestinal macrophages,MAIT,MNP/B doublets,MNP/T doublets,Mast cells,Megakaryocytes,Memory B cells,NK_CD16+,NK_CD56bright_CD16-,Naive B cells,Nonclassical monocytes,Plasma cells,Plasmablasts,Pre-B,Pro-B,Progenitor,T/B doublets,T_CD4/CD8,Teffector/EM_CD4,Tem/emra_CD8,Tfh,Tgd_CRTAM+,Tnaive/CM_CD4,Tnaive/CM_CD4_activated,Tnaive/CM_CD8,Tregs,Trm/em_CD8,Trm_Th1/Th17,Trm_gut_CD8,pDC
ENSG00000100600,0.0,0.0,0.0,0.0,0.0,0.52941227,0.0,0.0,0.0,0.0,0.0,0.0,2.6987236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0843592
ENSG00000012963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16716605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000089737,1.3461295,0.739549,0.0,0.6734472,1.0607321,0.6968005,0.86296415,0.8624703,0.0,1.0765451,1.206956,0.5073828,0.7458428,1.5051153,1.1810663,0.64344007,0.96972716,0.0,1.2721324,1.4365492,1.4142909,1.2151477,0.7571622,0.3763629,0.84582037,0.0,0.0,0.8527249,0.93350255,1.8276424,1.4108244,1.5233932,1.6030685,1.8239596,1.4192004,1.3480252,1.3535357,1.4795524,1.6601027,1.5671371,1.5402355,1.374641
ENSG00000165948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3456074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000119632,0.0,0.0,0.0,0.54558957,0.6666933,0.0,0.44636363,0.0,0.0,0.3924805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68273234,0.0,0.0,0.0,0.0,0.0,0.3651449,0.30593717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197249,0.0,0.0,1.8320358,0.7597412,0.0,0.49875098,0.57129836,0.0,0.0,0.0,0.0,2.236014,1.5203841,0.0,0.0,0.30735877,0.0,0.0,0.0,0.0,0.0,0.0,2.5894132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000100697,0.0,0.0,0.5731659,0.0,0.0,0.0,0.2934634,0.0,0.0,0.18083665,0.0,0.0,0.7458428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54603946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000176438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12207285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000258572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35186845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000182512,0.0,0.0,0.0,0.0,0.65160215,0.0,0.36281422,1.5720124,0.0,0.18083665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6589163,0.0,0.0,0.4705593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6206742
ENSG00000100721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9896716,0.0,0.0,0.0,3.0265536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000090060,0.8425265,0.0,0.80153245,0.8992151,0.8370687,0.54746395,0.81829166,0.87036026,0.0,0.6774324,0.72809076,0.5073828,1.1682736,0.9272902,1.2927269,0.0,0.88357586,0.0,0.8584235,0.0,0.9119187,1.0627427,0.70875466,0.43063086,0.8724736,0.0,0.9045438,0.75379527,0.36477757,0.0,0.73820657,0.9559549,0.8893249,1.0360343,0.0,0.88127613,0.79501605,0.8705055,0.975136,0.76612365,0.9434675,0.7991014
ENSG00000100749,0.0,0.0,0.0,0.0,0.5122467,0.0,0.0,0.49076557,0.0,0.4153542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3823041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000127152,0.0,0.0,0.0,0.0,0.44304797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0431824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1596017,1.1236238,1.4156473,0.0,1.3355539,0.9762763,1.3227375,1.2215213,1.2144811,0.96245766,1.0810587,0.0
ENSG00000090061,0.0,0.0,0.0,0.2662201,0.46297783,0.0,0.3520353,0.15943319,0.0,0.49282485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1802879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196405,0.958277,0.0,0.0,0.0,1.370018,0.6968005,0.34136593,0.0,0.0,0.25902426,0.67302287,0.0,1.141807,1.2058896,0.8421502,0.0,0.0,0.0,0.8635851,1.6362896,1.5283221,1.1172193,0.62566644,0.0,0.0,0.882176,0.0,0.0,0.9841256,0.0,1.3879467,1.3976701,1.3897543,1.2679685,1.3199666,1.4526616,1.3503501,1.6435732,1.2915777,1.5306588,1.7789584,0.0
ENSG00000100811,0.0,0.0,0.6017558,0.94058084,0.8871789,0.57750386,0.875049,0.865748,0.0,0.23875955,0.0,0.5073828,0.5578004,0.0,0.0,0.0,0.5794238,0.0,0.0,0.0,0.0,0.0,0.5061679,0.12102996,0.4819765,0.0,0.0,0.8739779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7127067
ENSG00000140105,0.0,0.0,0.0,0.0,0.0,0.74492157,0.44790858,0.18431313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2675407,0.0,0.3734547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000078304,0.0,0.0,0.41303927,0.41159946,1.3655202,0.0,0.3832682,0.0,0.0,0.52892566,0.0,0.0,0.0,1.5616077,0.0,0.0,0.0,0.0,0.0,1.7656134,0.9246241,0.0,0.0,0.12528247,0.41827974,0.0,0.0,0.0,0.48219946,1.9472828,1.1533298,1.7919331,1.3498209,1.8510855,0.95956683,0.89807457,0.8909324,1.1481606,1.6909771,1.1332412,1.2259256,0.7287854
ENSG00000197102,0.0,0.4832946,0.5192176,0.7499717,0.759801,0.64742905,0.72522205,0.35320687,0.0,0.79287326,0.6301467,0.4963503,0.5578004,0.0,0.7355936,0.0,0.2731341,0.0,0.0,0.0,0.73309004,0.0,0.55078864,0.0,0.39660335,0.0,0.0,0.51199514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6797949
ENSG00000080824,1.9250743,2.0095484,1.9065208,2.575458,2.899145,1.9714712,2.253554,3.2151203,1.8565638,2.616888,2.4578092,1.4407998,2.8328118,2.579096,2.8612955,2.8260603,2.3803945,2.0243542,2.1391292,2.621262,2.608561,2.088418,2.2499642,1.505388,2.414043,2.4673364,2.0921447,2.7406552,2.7250972,2.8197627,2.3405697,2.814231,2.522278,2.9114647,2.2165856,4.2233453,2.1357982,2.4885914,2.9016578,3.1021152,2.5173,2.3931866
ENSG00000100865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28863525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25504547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000089902,0.0,0.0,0.0,0.0,0.0,0.0,0.36171302,0.08676134,0.0,0.0,0.0,0.0,0.44090223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14780025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000185215,0.0,0.0,0.70350575,0.0,0.0,0.27226898,0.47555205,0.0,0.0,0.0,0.0,0.82655406,0.91374826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7099422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000100664,1.5201048,1.085649,1.1642796,1.146353,1.064003,0.96556866,1.182398,1.0728055,0.0,1.2119762,1.4186306,1.3130223,1.5203841,1.1702245,1.4930514,0.55024385,1.1152283,0.0,1.1943908,1.1918947,1.3162465,1.3778788,1.0618033,0.7294228,1.0386796,1.4127371,1.5283927,1.059489,1.365198,0.0,0.98522544,1.0137537,1.0474877,1.1722212,0.97590816,1.4108245,0.9254476,1.1391283,1.1313885,1.2565256,1.2383103,1.1624138
ENSG00000075413,0.0,0.0,0.0,0.0,0.0,0.0,0.3664031,0.2293312,0.0,0.49529564,0.0,0.0,0.44090223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23856735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000126214,0.0,0.0,0.0,0.0,0.0,0.0,0.34136593,0.0,0.0,0.3960203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12207285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57899237
ENSG00000256053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23102878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25475153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000100711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1599648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000156411,0.8464227,1.4551139,1.520823,1.6679487,1.0976467,1.2035997,1.2400527,1.5268797,1.7141458,1.4631132,0.0,1.2880964,0.7257168,0.0,0.0,1.157054,0.8851891,1.8286456,0.0,1.0261097,0.8731769,0.0,1.1500022,0.6230282,1.5093251,0.0,1.0024796,1.5010581,0.8057725,0.0,0.8558454,1.0555434,0.0,0.8867574,0.90053546,0.0,0.9040189,0.9324916,0.94003165,0.0,0.0,1.1877325
ENSG00000184990,0.0,0.0,0.0,0.89214957,1.2036812,0.5035982,0.4739445,1.2151363,0.0,1.3555603,0.0,0.5950968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6269926,0.21146607,0.9893105,0.0,0.0,0.8096056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2251208
ENSG00000142208,0.0,0.0,0.0,0.0,0.67188513,0.0,0.3404857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15287328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000166428,0.0,0.0,0.0,0.0,0.0,0.0,0.4579872,0.0,0.0,0.47349092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2717557
ENSG00000170779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39356855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000179364,0.0,0.0,0.0,0.0,0.0,0.3431283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000182979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27877295,0.0,0.49491298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000213145,1.81233,0.90542024,0.0,1.2683356,2.5397727,1.2921519,1.2586422,0.0,0.0,1.5676522,0.77548546,0.5950968,0.0,1.1278445,1.6765134,1.267235,0.0,0.0,1.4561777,1.341939,1.356754,0.0,1.024048,0.0,1.6063942,0.0,0.0,0.0,1.2112824,0.0,1.6864805,1.7216012,1.1519958,1.2138157,1.2324271,1.3437352,0.90920967,1.5467967,1.2890958,1.6712329,1.2699907,1.2169021
ENSG00000185347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16245984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000211890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.725277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000211892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14103276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000211893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18363768,0.17043604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000211895,1.2532096,0.0,0.0,0.36444193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91811025,0.0,0.0,0.0,0.0,1.7924542,1.7206769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000211896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77814996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3440305,1.8566861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000211897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40345857,0.39824772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000211898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.609758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000211899,1.8047943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1483891,0.0,0.0,0.0,0.0,0.7355936,0.0,0.0,0.0,1.2423902,0.0,0.0,2.6734042,0.0,0.0,0.0,2.8993945,1.9404445,0.0,0.42326984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1035602
ENSG00000226777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.314459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2364091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99275464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000211978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8771071,1.1540726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000140157,0.5121089,0.0,0.0,0.0,0.0,0.0,0.0,0.20119326,0.0,0.21446666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3951123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000273749,0.0,0.0,0.0,0.0,0.0,0.0,0.36171302,0.0,0.0,0.0,0.0,0.5073828,0.7257168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000128739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11117859,0.30217808,0.0,0.0,0.0,0.0,0.0,0.77936167,0.0,0.8657725,0.0,0.90647435,0.0,0.8117644,0.5271274,0.0,0.0,0.0,0.9457259
ENSG00000224078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54806626
ENSG00000114062,0.0,0.0,0.0,0.0,0.29584223,0.27226898,0.37851083,0.40390456,0.0,0.23380059,0.3526248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32110855,1.2995864,0.0,0.24962726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000128731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23079851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14519256,0.21339111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000185115,0.0,0.0,0.0,0.0,0.0,0.0,0.3259039,0.0,0.0,0.36239028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8749674,0.0,1.0501379,0.0,1.0939674,0.9029275,0.94413877,1.0159965,0.0,0.9161707,1.0800302,0.0
ENSG00000259772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38551944,0.13131355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169926,0.0,0.0,0.0,0.31576458,0.78394103,0.0,0.47656822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9663751,0.6367642,0.0,0.0,0.53132236,0.6121693,0.0,0.0,0.0,0.0,0.0,0.69676673,0.9061698,0.0,0.0,0.77284014,0.0,0.85405934,0.0,0.0,0.0,0.0,0.59814066
ENSG00000198826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3640731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12525262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16632998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134153,0.0,0.0,0.0,0.0,0.28850406,0.3977822,0.40772784,0.23351622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29947463,0.72487426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5708791
ENSG00000134152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1949102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15630423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000128463,0.0,0.0,0.0,0.0,0.4818315,0.442071,0.36318722,0.6273992,0.0,0.5456267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27294943,0.611635,0.0,0.0,0.25096077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48037156
ENSG00000140199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1951735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000182117,0.0,0.6126078,1.1779459,0.99387866,0.9289553,0.5137493,1.0026433,1.6677934,1.6952116,0.9850838,0.0,1.0545062,0.97920024,0.0,0.0,0.899669,0.5793885,0.90609276,0.0,0.0,0.0,0.0,1.3165339,0.38277814,1.3525676,0.0,0.0,0.79485554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93704736,0.0,0.89067817,0.0,0.0,0.0,0.9668666
ENSG00000198146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18083665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000172575,0.0,0.0,0.0,0.0,0.59695745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000137801,0.0,0.0,1.8023703,0.7353126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7016397,3.5886443,0.0,0.0,0.0,0.0,0.33661693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000128829,0.0,0.0,0.0,0.0,0.0,0.37093928,0.528968,0.33730862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25724223,0.07294999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73466885
ENSG00000140319,1.7116139,0.0,1.4741312,1.568255,2.0044947,1.6781055,1.7229605,1.9094431,2.0808105,1.5909178,1.5696934,1.6568332,1.9422761,1.6239954,1.8382314,1.7034321,1.5076137,2.1606874,1.6614841,1.8987865,1.7684977,1.5699949,1.6514187,1.0728899,1.8917955,2.1049519,2.1101985,1.7054719,1.6345329,0.0,1.6756306,1.7998958,1.6452588,1.7666861,1.6843325,1.4815181,1.6128064,1.8131166,1.7705505,1.6900754,1.722482,2.566849
