,"Alveolar epithelial cells, type 1","Alveolar epithelial cells, type 2",B cells,Basal cells,"CD8+ enriched T, common subtype","Chondrocytes, cartilage cells","Ciliated cells, major (common) subtype","Ciliated cells, secretory-like","Dendritic cells, conventional (myeloid)","Dendritic cells, plasmacytoid","Endothelial cells, arterial","Endothelial cells, capillary, aerocyte-enriched","Endothelial cells, capillary, common","Endothelial cells, lymphatic","Endothelial cells, smooth muscle-like","Endothelial cells, venous; fenestrated","Fibroblasts, adventitial-enriched","Fibroblasts, alveolar-enriched","Fibroblasts, common subtype","Fibroblasts, matrix and myofibroblasts","Glandular, mucous cells","Glandular, serous cells","Glial, Schwann cells",Hybrid cells,Intermediate cells,Ionocytes,"Macrophages, M1-2 intermediate","Macrophages, inflammatory, M1-like","Macrophages, non-inflammatory, M2-like",Mast cells,Monocytes,Myoepithelial cells,Natural killer cells,Neuroendocrine cells,Neutrophils,Pericytes,Plasma cells,Pre-ciliated (deuterosomal) cells,"Secretory cells, major (common) subtype","Secretory cells, mucous","Smooth muscle cells, airway-enriched","Smooth muscle cells, vascular enriched 1","Smooth muscle cells, vascular enriched 2","T cells, central memory and naïve","T cells, interferon-stimulated","T cells, resident memory","T cells, undefined",T-NK intermediate cells,Terminal airway-enriched secretory cells,Undetermined or mixed
ENSG00000165164,0.0,0.0,0.0,0.0,0.0,0.0,0.9951779939406721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9795918367346939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000165168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8997242956168576,0.8983313984172889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8979591836734694,0.9504850828940031,0.9036472943231146,0.0,0.9168872783677786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000165169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000101955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000156313,0.0,0.0,0.0,0.0,0.0,0.0,0.9601323019741411,0.0,0.0,0.0,0.9183673469387755,0.0,0.0,0.0,0.926925370895536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9260786025253854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.929099791830294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000156298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9599224450383881,0.0,0.9387755102040817,0.0,0.9458232763441392,0.9533058926852688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000165175,0.0,0.9787470494055637,0.0,0.0,0.0,0.0,0.9640045909610232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9591836734693877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000182220,0.0,0.0,0.0,0.0,0.0,0.0,0.7755102040816326,0.0,0.8408285986043612,0.0,0.0,0.0,0.0,0.0,0.7996520571115904,0.0,0.8284606114017806,0.0,0.0,0.8006425920747213,0.0,0.0,0.0,0.7762096056772185,0.7757820244731538,0.8974662805268261,0.831088757149285,0.8406707614035306,0.817456422925099,0.0,0.8228888466561299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000124486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9795918367346939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9878220402284361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000215301,0.0,0.1879394615628698,0.3478557749877881,0.33095739182939476,0.36522876385234737,0.25030514904461415,0.26638023200232475,0.19477972560355883,0.33197410596607707,0.36438058942586243,0.2470804682835724,0.2469380848151758,0.3899280884169526,0.2650592749667585,0.4069077826814501,0.31849589683881163,0.1988428817635465,0.0,0.28202729592276504,0.0,0.0,0.0,0.3459033406375394,0.271682178728204,0.266087912969136,0.2987312238696031,0.2546381530675655,0.24170804702406193,0.20946082903548982,0.5114892537050397,0.327850604337322,0.3410702788589002,0.3094319951627249,0.313797992269521,0.0,0.0,0.16326530612244897,0.17593441820371408,0.17569361887070645,0.19723617485583225,0.18999247305044398,0.23846748616481722,0.19566403413233735,0.2996280373593942,0.29282030284846167,0.465835792259682,0.0,0.31293737458122833,0.18308630622307798,0.2803074070048313
ENSG00000189221,0.0,0.9776148494571775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9387755102040817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9481257904086002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9620006293081529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000183690,0.0,0.0,0.0,0.0,0.0,0.0,0.9883494620738706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9795918367346939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000147113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9836525624115664,0.9795918367346939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000270069,0.0,0.0,0.0,0.9660093392257135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9545363937220163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9387755102040817,0.9667456040945027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000130988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000147123,0.0,0.49431152570301623,0.0,0.46759598198481794,0.0,0.3815428967066365,0.3879106313114775,0.37626477182821955,0.42161885802449933,0.44811512542449444,0.3673469387755102,0.0,0.0,0.4173390456543267,0.45656512261349147,0.3732877613019695,0.5368068185813907,0.3845611800201738,0.0,0.42581649822455864,0.408396718423487,0.0,0.0,0.41575617251786046,0.5330158281658538,0.5891273646908897,0.42628198176434695,0.4018666636613643,0.4453306547563354,0.0,0.38834416614881395,0.0,0.0,0.4898209620692356,0.0,0.0,0.41127392973234955,0.40398011899608766,0.42942422025132876,0.38565673381540144,0.4744383280809226,0.4055921771134169,0.43247043175093863,0.0,0.49068121332069264,0.0,0.0,0.0,0.4301835470469527,0.0
ENSG00000130985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800996778894964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9795918367346939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000102265,0.0,0.0,0.0,0.41822377914826425,0.0,0.5106130563266671,0.0,0.0,0.5189602540907047,0.0,0.5282624278346861,0.43277440811055967,0.4569567410776365,0.6078357565180654,0.5625709682147781,0.5009679814138159,0.8451529977528048,0.6559563603141045,0.5942943663483851,0.615004229923495,0.5963440937105942,0.0,0.5802929039262021,0.4038510239693344,0.4054885819680792,0.0,0.4687774247341613,0.7112471508619309,0.4041434523779465,0.4526006580496525,0.6986475549121329,0.41063091116374434,0.0,0.3877551020408163,0.0,0.6457079822478766,0.0,0.0,0.43047717178585854,0.4360059384185142,0.5011099960139981,0.6325984577049645,0.5468417347405132,0.0,0.0,0.0,0.0,0.0,0.40484289440271204,0.0
ENSG00000126756,0.0,0.5480147937001328,0.6808845465065556,0.5884660522911704,0.0,0.5505280721064528,0.5647083955996438,0.5390349246930447,0.5618584634731184,0.6383125549935181,0.0,0.0,0.0,0.0,0.635739007728319,0.49495568185171623,0.6222313095342651,0.5252028785572881,0.0,0.6747690687135731,0.0,0.0,0.0,0.5611222421916375,0.575174667895648,0.0,0.0,0.5424824000265026,0.5528258333743451,0.0,0.546504899806093,0.0,0.0,0.4897959183673469,0.0,0.0,0.0,0.7541805321840991,0.0,0.5008409525607818,0.5338757225169202,0.5290139623690046,0.0,0.6611099558029067,0.7036951041656634,0.0,0.0,0.0,0.5113559942251258,0.0
ENSG00000147155,0.0,0.9952608322221254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9795918367346939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000102317,0.0,0.5614256700359123,0.0,0.5352855897757052,0.0,0.5115338406732529,0.0,0.0,0.566287770255527,0.5405748637717446,0.5755306390014849,0.5100839565514326,0.0,0.6781355737943268,0.6950576173559463,0.5960157423501096,0.6157498043156917,0.5524211791085334,0.0,0.5688991272454759,0.0,0.0,0.0,0.5044877802234342,0.6461012051030146,0.0,0.5405844442047077,0.5762780494806681,0.5887401908822978,0.0,0.6072768182004183,0.0,0.0,0.5285245830141733,0.0,0.0,0.0,0.49436522570372954,0.0,0.4897959183673469,0.5819092570804812,0.6724538291706259,0.5978900290207427,0.0,0.0,0.0,0.0,0.0,0.4907344571253468,0.0
ENSG00000101940,0.0,0.0,0.0,0.0,0.0,0.0,0.9558704430892021,0.9213711090320946,0.0,0.0,0.0,0.0,0.0,0.0,0.9183673469387755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92739959077044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9284261027758404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000015285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9795918367346939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9844079070232559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000102109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000102103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9616541343782024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9591836734693877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9766839389747203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000126768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9795918367346939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9881157610673043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000102100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9889411926372197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9795918367346939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000269313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000102007,0.0,0.0,0.0,0.8372771402948306,0.0,0.0,0.7830502524930348,0.0,0.0,0.8509881965416527,0.0,0.0,0.0,0.0,0.7864482965323633,0.0,0.7952506048893738,0.0,0.0,0.8374440897992155,0.0,0.0,0.0,0.7767024266315555,0.8167384463641048,0.0,0.0,0.7755102040816326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7872037677050026,0.0,0.0,0.8736617282703492,0.0,0.8539914739272709,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000102003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000179222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000184205,0.0,0.0,0.0,0.0,0.8921469430950228,0.8049308006258,0.0,0.0,0.8130343534728824,0.8499375629323274,0.0,0.0,0.0,0.0,0.8145805228214987,0.0,0.7974255035128134,0.0,0.0,0.0,0.0,0.0,0.0,0.7959183673469388,0.0,0.0,0.0,0.0,0.0,0.8644701711806201,0.0,0.0,0.0,0.8715456974035283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8414660441785589,0.0,0.8740016335676736,0.0,0.0,0.0,0.0
ENSG00000072501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000158423,0.0,0.0,0.0,0.0,0.0,0.0,0.9739185390193288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9591836734693877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9684997305417743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000072506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411283135646126,0.0,0.9720952688651102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9545566372991018,0.0,0.0,0.0,0.9387755102040817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000102316,0.0,0.0,0.0,0.0,0.0,0.9005783688658389,0.8712597810753688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8132432763010846,0.0,0.8034922835782857,0.0,0.0,0.0,0.0,0.0,0.0,0.8517797584756904,0.7959183673469388,0.8493254035815628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8147034647576351,0.0,0.0,0.0,0.0,0.0,0.8000154213166469,0.868909014504818,0.0,0.820343559538011,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000182518,0.0,0.0,0.0,0.0,0.0,0.0,0.9457201068564979,0.9451594048854755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9387755102040817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9455257778094509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204272,0.0,0.0,0.0,0.0,0.0,0.8864331840792311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.943327081778751,0.0,0.9016658125185922,0.0,0.0,0.0,0.0,0.0,0.0,0.8882433173638551,0.8775510204081632,0.0,0.0,0.0,0.8863290624619509,0.0,0.0,0.0,0.0,0.8936504186296588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000147065,0.0,0.6777091549067866,0.0,0.0,0.0,0.693334928188446,0.0,0.0,0.7250714481330186,0.0,0.729916717797605,0.7787744575558198,0.7421613802215854,0.7052981595600799,0.7617098996341053,0.7563811091070092,0.6923396790761935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.673469387755102,0.7513456873327495,0.686718920709389,0.0,0.7416519925441785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6742980055481487,0.0,0.7149963097967655,0.7828223578589453,0.0,0.0,0.0,0.0
ENSG00000155659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9732205206548221,0.9591836734693877,0.9822443785888035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000181704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000090776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000089289,0.0,0.0,0.0,0.9183673469387755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9459385158758844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9305501083726303,0.9497554615219694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9281352699944765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000147140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9604005901220262,0.0,0.0,0.0,0.0,0.9256367889302064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9000873871726133,0.899290307443486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9043108549315748,0.0,0.0,0.0,0.8979591836734694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000147162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9828910187885715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9591836734693877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9727271989933395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000102309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9795918367346939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9913635006876462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
