,"Alveolar epithelial cells, type 1","Alveolar epithelial cells, type 2",B cells,Basal cells,"CD8+ enriched T, common subtype","Chondrocytes, cartilage cells","Ciliated cells, major (common) subtype","Ciliated cells, secretory-like","Dendritic cells, conventional (myeloid)","Dendritic cells, plasmacytoid","Endothelial cells, arterial","Endothelial cells, capillary, aerocyte-enriched","Endothelial cells, capillary, common","Endothelial cells, lymphatic","Endothelial cells, smooth muscle-like","Endothelial cells, venous; fenestrated","Fibroblasts, adventitial-enriched","Fibroblasts, alveolar-enriched","Fibroblasts, common subtype","Fibroblasts, matrix and myofibroblasts","Glandular, mucous cells","Glandular, serous cells","Glial, Schwann cells",Hybrid cells,Intermediate cells,Ionocytes,"Macrophages, M1-2 intermediate","Macrophages, inflammatory, M1-like","Macrophages, non-inflammatory, M2-like",Mast cells,Monocytes,Myoepithelial cells,Natural killer cells,Neuroendocrine cells,Neutrophils,Pericytes,Plasma cells,Pre-ciliated (deuterosomal) cells,"Secretory cells, major (common) subtype","Secretory cells, mucous","Smooth muscle cells, airway-enriched","Smooth muscle cells, vascular enriched 1","Smooth muscle cells, vascular enriched 2","T cells, central memory and naïve","T cells, interferon-stimulated","T cells, resident memory","T cells, undefined",T-NK intermediate cells,Terminal airway-enriched secretory cells,Undetermined or mixed
TSR3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07862544518204961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IFT140,0.0,0.0,0.0,0.0,0.0,0.0,0.18774063934625046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07368905945575734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11662735201588928,1.071108957714602,0.81793270609117,0.0,0.31767988050036977,0.0,0.0,0.0,0.0,0.4095883100513356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7373292195957656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPT2,0.0,0.0,0.0,0.0,0.0,0.0,0.4052591232056373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25493893387986644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40320716832356096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NME3,0.0,0.23334937140652479,0.0,0.27835074502289664,0.0,0.28077883091394085,0.23810595629925863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4263949628432317,0.0,0.39947571784313873,0.0,0.0,0.28115636953559275,0.0,0.0,0.0,0.2704621418425767,0.26361743096638884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5044549657530927,0.0,0.0,0.0,0.0,0.0,0.0,0.5531295505436714,0.0,0.29874023925681636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPS34,0.0,0.16558993296651156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19460914582087074,0.0,0.23915656031914495,0.0,0.0,0.0,0.0,0.0,0.0,0.21277978681840792,0.294895862884541,0.0,0.0,0.0,0.21029966372067121,0.0,0.0,0.0,0.0,0.2480518332147405,0.0,0.0,0.0,0.1954151010130899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPSB3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20602179986896915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08546175663091142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUBP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10806375710447429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HAGH,0.0,0.1787173086116948,0.0,0.0,0.0,0.0,0.4195370004538176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2704621418425767,0.0,0.0,0.0,0.0,0.1551197344134166,0.0,0.0,0.0,0.0,0.48207238022906584,0.0,0.0,0.0,0.47884291911422117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFB10,0.0,0.4741589413510099,0.0,0.40312908934130837,0.0,0.37522473650706223,0.5965144962849155,0.5434157576422532,0.30745065777420366,0.0,0.3781464594282411,0.0,0.0,0.32669049684192225,0.6301177370742882,0.3364015827193218,0.48694292936846195,0.39584945597855864,0.0,0.0,0.5541262361834963,0.0,0.0,0.5471345072679806,0.623980313658647,0.605598403202418,0.0,0.3228526109478025,0.494729104195238,0.0,0.0,0.0,0.0,0.5824216465342116,0.0,0.0,0.0,0.7025536740883014,0.47178241842458113,0.3331420018964004,0.8100384327709367,0.49775396204203215,0.699493282929135,0.0,0.0,0.0,0.0,0.0,0.38128811439260085,0.0
RPS2,1.3956295312915805,2.777658288325206,3.0031446580375305,2.7605452532198163,2.4919074467579745,2.224359805798505,1.4481496358109138,1.731619922383179,2.4780454700244614,2.192323571082569,2.075385244132916,1.5175569606045143,1.4512370043078193,2.550325771981252,2.29672044188174,2.781054244286785,2.655155228492628,2.3936746097823067,2.463410677621259,3.0816839392749933,2.1754268437610005,2.0982189510613063,1.6149349922991467,1.7940366335172098,2.9226567720122745,1.9447483125833451,2.476071418523912,2.0629019713052696,2.0616936483708024,2.1987650705986135,2.312303690660202,2.5377597261223577,2.3873935563526336,1.6481103729925954,0.0,1.5437572699860287,1.808545905105599,2.093930315685253,2.2708244382274465,1.988130541876154,2.054884732392762,2.565527054347964,2.2913947469568288,3.0304608305241234,3.1383642196317076,2.2629383039928186,2.720371640257667,2.616560872969555,2.1620324588456654,2.28355302956978
NHERF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7501680479910076,1.9674701416882217,2.346894524510428,0.9506371525170959,0.9123392036725932,0.45179247397332006,0.0,0.0,0.0,0.0,0.1532860795715812,0.0,0.0,0.46586715038027543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2366703022589234,0.0,0.0,0.0,0.0,0.3829217575575319,0.5088874158367453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20580211477564564,0.0
NTHL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1092002760895861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0391842167751626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PKD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12057900073991615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08119428124255405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12401183699870537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21889564051976457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ECI1,0.0,0.0,0.0,0.0,0.0,0.0,0.22189535412079578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21883433239095365,0.2560062384298011,0.29371013682806035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16003458102644996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNPS1,0.0,0.0,0.0,0.27892671928831225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3136049952399143,0.0,0.16105846637722473,0.0,0.0,0.0,0.0,0.0,0.0,0.22546367515070032,0.1907474123430738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22090319583797915,0.0,0.0,0.0,0.16823080458437664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABCA3,0.0,0.8459339245158944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP6V0C,0.5164373928931689,0.6906829112005272,1.0108539465070367,0.7801133215131488,0.7562519094216742,0.582839086198859,0.7014197100057109,0.6719525896711268,1.2518215150571934,1.1136058895002494,0.5062622989665124,0.0,0.0,0.4499514978815209,0.5006803048449763,0.37944756842338984,0.6401511099096681,0.30233022168911555,0.0,0.6678052735769676,0.413144216129663,0.0,0.0,0.6746303595699266,0.8477566180099074,1.6710530237731607,1.2933915725450715,1.4389662948355375,1.5279568428272248,0.6833381032197839,1.3846271280312341,0.0,0.0,0.9255917290178974,1.8905616693257614,0.0,0.1633181824660016,0.6583320853178554,0.47067706946023913,0.5307504954696409,0.32789377632641037,0.0,0.0,0.7277545108268999,0.6580627743994631,0.783498561755658,0.0,0.0,0.49820600652201724,0.0
PDPK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14259779182457644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRRM2,0.7727131600482302,0.4853176293984725,0.0,0.5819330321108358,0.0,0.5799026373666833,0.6719912773472005,0.4146800140577118,0.530607882596628,0.5557551268820435,0.490095138096503,0.42843944184271565,0.5946620674616149,0.517543451205827,0.6990863590491384,0.5441778787333921,0.4489355950950197,0.23812683547995742,0.7617068821980346,0.0,0.5525816248903714,0.0,0.0,0.539527051633805,0.46295403232026155,0.7822028382730419,0.0,0.2872506633183002,0.45771309683564265,0.0,0.3679193746290597,0.0,0.0,0.7161778811903494,0.0,0.6096323600592883,0.11393753747946336,0.5636376027148899,0.37169554299442686,0.301693718394985,0.6362610527528472,0.35009520289456175,0.5644718709106137,0.0,0.0,0.934090861004289,0.0,0.0,0.39741417537549717,0.0
ELOB,0.5141385722538303,0.711340588161391,0.0,0.5320455152537492,0.0,0.6250032737027922,0.9446135657739244,1.1127599184095862,0.5268570080996193,0.16163238318973744,0.8208139961749119,0.0,0.6496721261492728,0.6690668657538166,0.7517999431628138,0.5454194366705883,1.016741681026498,0.8566880483110239,0.4725981841114979,0.6293743175284422,0.7507973706502671,0.7058256988484972,0.0,0.8079189902891848,0.7313152784876992,0.8443387077386542,0.8389097836878266,0.8743916306057194,1.4837697992442165,0.0,0.7664050570903508,0.23302511846481738,0.0,0.7634426886539435,0.0,0.0,0.29285518007806155,1.4308118289957261,0.8848715422926705,0.6165479160800132,0.9089359576154687,0.708973300584092,0.9084148280695075,0.0,0.0,0.0,0.0,0.0,0.7309944399612148,0.0
ZG16B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0904093478185777,2.173043733096349,0.0,0.18961053131105296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4136685995609922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRSS22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2682595099081436,0.3496211495210778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06679774378703797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FLYWCH2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1793771933620658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNFRSF12A,0.0,0.0,0.0,0.9573111587792265,0.0,0.40056953896615916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30676793300615013,0.0,0.0,0.0,0.0,0.0,0.0,0.25511685062606426,0.3931705278112281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4660494193024569,0.0,0.0,0.0,0.0,0.0,0.16857964329768174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HCFC1R1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1257615526056736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.460618030632986,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BICDL2,0.0,0.0,0.0,0.0,0.0,0.0,0.3740131213794,0.12948835278565105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2761692754190859,0.14742940211119104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL32,0.0,0.0,0.0,0.0,0.9387550308077312,0.0,0.0,0.0,0.0,0.0,0.23700793425660663,0.7719429654104362,0.0,0.0,0.21730315177635265,0.0,0.47751832113876036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.700271765411944,0.8803951550757299,1.234815718710306,0.0,0.6712847527856463,0.0,0.0
ENSG00000261889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16554236339577216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLUAP1,0.0,0.0,0.0,0.0,0.0,0.0,0.719614928821268,0.4959775885479151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29844026884311253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4056096221631392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CREBBP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06065464497521002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15107456230989327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAM16,0.0,0.10570793606482477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08077552763903381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3624935292844606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VASN,0.0,0.0,0.0,0.0,0.0,0.4708033598839186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1862379284221614,0.0,0.4632764971018926,0.0,0.0,0.0,0.0,0.0,0.0,0.07838751260841699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMOX2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1656443317538155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMIM22,0.0,0.0,0.0,0.0,0.0,0.0,0.960665571409693,1.3481235020346918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.211967541437327,0.0,0.0,0.6358206853682269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35257831661264305,0.0,0.0,0.0,0.794209310440571,0.0,0.1651492668146008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3057221800979381,0.0
ROGDI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07983711979427363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLYR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13863073048992766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0968262576099989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12188193384100565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C16orf89,0.0,0.7870703228804199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29738980025790335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2978643511967287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22939107108756984,0.0
CARHSP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6800536866057458,0.4278861078286886,0.19602902491547952,0.30771009202320154,0.0,0.0,0.40174861856360905,0.0,0.0,0.05395537019781343,0.0,0.0,0.18821173759048376,0.1974746814828094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5790687172214054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10044554815384914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HAPSTR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1354898883912762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14883464846593833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATF7IP2,0.0,0.0,0.0,0.0,0.0,0.0,0.28609354269320997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17058311982031302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMP2,3.626955922188696,0.5727184104748222,0.0,0.2730659512402057,0.0,0.7569570051989674,0.5190949824992935,0.2242871757334109,0.0,0.0,1.0058961479143467,1.1875151820764895,1.1962374842775154,0.44397311972024445,0.528266041247896,0.37443364260983836,0.4643957397696722,0.0,0.5880728987965724,0.5527598144626679,0.0,0.0,0.0,0.43993692078023966,0.5050247706216331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43309957631853624,0.0,0.0,0.0,0.2107787547305344,0.0,0.17047496736644363,0.3516328339354784,0.0,0.12146374124116244,0.0,0.0,0.0,0.0,0.0,0.291834376849209,0.0
CIITA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3992456104114285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOCS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21285850122421238,0.0,0.2712563712971361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5914269895948223
LITAF,0.0,0.0,0.0,0.4105584268466311,0.0,0.31027888258759645,0.35583949991511843,0.0,1.22633047133768,0.0,0.0,0.0,0.0,0.0,0.3893622102558475,0.0,0.33623219529361204,0.42058887626888336,0.0,0.7565486919104413,0.0,0.0,0.0,0.4908873409109806,0.33676932006079535,0.0,0.5667243775887838,1.2483526895910333,0.6574508411281597,0.0,1.1304312213765015,0.3236563398664866,1.0863961582488255,0.0,2.0971721145173254,0.0,0.0,0.14107194505841775,0.0,0.1651492668146008,0.0,0.2568442039660869,0.27412087094008,0.0,0.0,0.0,0.0,0.0,0.23604039162498858,0.0
TXNDC11,0.0837820802024284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSL1D1,0.0,0.27247955494663384,0.0,0.5016000181529016,0.0,0.37522473650706223,0.0,0.0,0.31523214875672717,0.19343608531019557,0.0,0.0,0.0,0.0,0.39184645299666754,0.0,0.4443575766065174,0.0,0.0,0.43183099076857934,0.0,0.0,0.0,0.19507069831232035,0.3220983491931492,0.0,0.0,0.0,0.2458535675275027,0.0,0.0,0.0,0.0,0.3619248645536665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4803757318553413,0.0,0.0,0.0,0.0,0.0
GSPT1,0.0,0.35602950615610035,0.0,0.4041093428176086,0.0,0.0,0.0,0.0,0.20430838590497546,0.0,0.0,0.0,0.0,0.0,0.2327959864389513,0.0,0.21035681567597325,0.0,0.0,0.0,0.0,0.0,0.0,0.30418686754936036,0.4299423018338451,0.0,0.0,0.0,0.09852265664619025,0.0,0.0,0.0,0.0,0.3625154148461992,0.0,0.0,0.0,0.31914224624721754,0.0,0.12660544382068972,0.0,0.0,0.0,0.0,0.33440970140736115,0.0,0.0,0.0,0.15452120964057214,0.0
MRTFB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2589616743173036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BFAR,0.0,0.2598823475390167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDXDC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16107406133934954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
