,ABCs,Alveolar macrophages,Classical monocytes,Cycling,Cycling T&NK,DC1,DC2,Erythroid,Erythrophagocytic macrophages,ILC3,Intermediate macrophages,Intestinal macrophages,MAIT,MNP/B doublets,MNP/T doublets,Mast cells,Memory B cells,NK_CD16+,NK_CD56bright_CD16-,Naive B cells,Nonclassical monocytes,Plasma cells,Plasmablasts,Progenitor,T/B doublets,T_CD4/CD8,Teffector/EM_CD4,Tem/emra_CD8,Tfh,Tgd_CRTAM+,Tnaive/CM_CD4,Tnaive/CM_CD4_activated,Tnaive/CM_CD8,Tregs,Trm/em_CD8,Trm_Tgd,Trm_Th1/Th17,Trm_gut_CD8,pDC
GGA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66521657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SH3BP1,0.0,0.0,0.0,0.0,0.0,0.45312572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44587323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LGALS1,0.0,2.0859437,2.6736295,3.3973699,1.2873046,1.7781677,2.0771408,0.0,1.9309744,0.0,2.189402,0.97792184,0.0,0.0,2.1184535,0.0,0.0,1.1098089,0.0,0.0,2.2830272,1.0528028,1.3996066,0.0,0.8969089,0.0,0.0,1.034704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4326513,0.0
H1-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2219263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3289317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANKRD54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45796585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIF3L,0.95758396,1.501942,0.55324113,0.0,0.8754576,1.8314748,1.2950063,1.5748361,0.0,1.4558278,0.0,0.66521657,0.0,0.0,0.0,0.0,0.79044807,0.0,0.77215034,1.1975458,0.98924077,0.37867033,0.90580064,1.7957985,0.36768645,0.0,1.1332412,0.99248743,0.0,0.0,1.3111382,1.2210155,1.3215134,1.1257298,0.0,0.0,0.83803487,0.0,1.3383313
POLR2F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78702885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22137278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DDX17,0.99200684,0.36097383,0.74049455,0.8526165,0.8788694,1.0073822,0.67685246,0.98417485,0.0,1.1253078,0.0,1.0684794,0.8209907,1.1134975,0.973451,0.0,1.0713732,1.027951,0.89254606,1.0872105,0.7756847,0.47259814,0.412728,1.6712329,0.6419431,0.842903,0.6970196,0.0,1.5926366,1.0452768,0.0,1.2210155,0.94109535,0.98955816,0.0,0.0,0.0,0.920148,0.62292796
TOMM22,0.0,0.0,0.0,0.0,0.0,0.3858186,0.0,0.72379655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74424434,0.98386014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GTPBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21460472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUN2,0.0,0.0,0.0,0.0,0.92398703,0.0,0.0,0.1769893,0.0,1.408369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5385115,0.92526376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9504694,1.2061362,0.0,1.1479402,0.989452,0.0,1.1433457,0.98354566,1.1165282,0.0,1.0365614,0.95976555,0.0
APOBEC3A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75560683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95137215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APOBEC3B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21460472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39965087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APOBEC3C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32731375,0.0,0.0,0.0,0.66521657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4462219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APOBEC3G,0.0,0.0,0.0,0.0,0.7513714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.027951,0.89356846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0797093,0.0,1.0607033,0.0,0.0,0.0,0.0,1.071249,0.0,0.0,0.9494484,0.0
RPL3,3.2808087,2.6782315,2.1958036,2.1161296,2.707265,3.1137295,2.9267592,3.5551174,2.1354473,3.173578,2.2498186,1.0684794,3.2426019,3.3581421,2.779111,2.1350088,3.6652055,2.8775012,3.044713,3.3143768,2.3916328,2.420564,2.929482,3.8287175,2.9610968,0.0,3.611732,3.2977133,2.5295935,3.1679869,3.8066776,3.4443018,3.7661715,3.1004934,3.2352443,2.8219905,3.1335833,3.0428913,3.2619507
SYNGR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1409696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATF4,0.0,0.0,0.0,0.0,0.0,0.39731026,0.0,1.1409696,0.0,0.0,0.33417678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36643553,0.57530093,0.74424434,0.91419584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPS19BP1,0.0,0.0,0.0,0.0,0.49780697,0.0,0.0,0.21460472,0.0,0.0,0.0,0.66521657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5313705,0.8382263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADSL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0771105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98386014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89096475,0.0,0.0,0.0,0.0,0.0,0.0
MRTFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2038037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ST13,0.0,0.0,0.0,1.1984454,0.8230716,0.8701459,0.66798043,1.1409696,0.0,0.0,0.79918146,0.0,0.0,1.0255357,0.6008285,2.0006502,0.0,0.0,0.6249788,0.0,0.7861801,0.0,0.73389983,1.4700661,0.08581327,0.0,0.8351424,0.0,0.0,0.0,1.1781015,0.0,1.0819992,0.0,0.0,0.0,0.83410925,0.93530387,0.0
RBX1,0.0,0.0,0.6659979,1.3254746,0.26554078,0.44026217,0.0,1.280775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88101816,0.0,0.7040218,1.2759682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EP300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66521657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2586873,0.0,0.0,0.0
L3MBTL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32731375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RANGAP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31399375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHF5A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5735037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACO2,0.0,0.0,0.0,0.0,0.0,0.1836848,0.0,0.72379655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6002854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XRCC6,0.0,0.0,0.0,1.266614,1.2437727,0.95788527,0.7687056,1.2576193,0.0,0.74003583,0.0,0.66521657,0.0,0.0,0.0,0.0,0.0,0.0,0.8024144,0.80432963,0.6784292,0.0,1.0559344,1.1672944,0.0,0.0,0.8557676,0.9058591,0.0,1.0681036,0.9967278,0.0,0.91348183,1.0345695,1.0101337,1.7986677,0.992434,0.89837277,0.0
SNU13,0.0,0.0,0.0,1.1182032,0.85448056,0.8684139,0.7003008,1.5430306,0.0,0.0,0.0,0.97792184,0.0,0.0,0.7463162,0.0,0.0,0.0,0.0,0.0,0.6553179,0.70666605,1.3180096,1.1076534,0.0,0.0,0.8567804,0.0,0.0,0.0,0.99040836,0.0,0.0,1.0281816,0.0,0.0,0.7585012,0.0,0.0
TNFRSF13C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1432515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CENPM,0.0,0.0,0.0,0.0,0.6983435,0.0,0.0,0.8327848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAGA,0.0,0.0,0.0,0.0,0.0,0.61426425,0.0,0.0,0.0,0.0,0.0,0.45944333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMDT1,0.0,0.0,0.0,0.41492876,0.0,1.0123155,0.67685246,0.8327848,0.0,1.1253078,0.0,0.0,0.0,1.1657975,0.0,0.0,0.0,0.0,0.0,0.0,0.7144456,0.6538083,0.8382263,0.0,0.0,0.0,0.9115175,0.0,0.0,0.0,1.3111382,0.0,1.0316362,0.0,0.0,0.0,0.0,0.0,0.0
NDUFA6,0.0,0.0,0.0,0.9062586,0.80715287,0.56547403,0.0,0.8327848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7344072,0.4951087,1.0862339,0.340357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NFAM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45944333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RRP7A,0.0,0.0,0.0,0.41492876,0.0,0.36535847,0.0,1.0771105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POLDIP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21460472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYB5R3,0.0,0.0,0.0,0.8526165,0.0,1.2861574,0.0,0.5735037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.340357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARFGAP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1253078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5750289,0.93795455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PACSIN2,0.0,0.0,0.0,0.0,0.0,0.37814984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSPO,0.0,2.0129123,2.3843694,1.7298651,0.86579233,0.17548089,1.3058618,0.72379655,0.0,1.1253078,1.6309096,0.0,0.0,0.0,1.7350944,1.9750978,0.0,0.0,0.0,0.0,1.8709084,0.0,0.0,0.31399375,0.0,0.0,0.79728746,0.0,0.0,0.0,0.0,0.0,0.0,1.0399787,0.0,0.0,0.0,0.0,0.0
TTLL12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6716618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARVB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5735037,0.0,0.0,0.0,0.66521657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARVG,0.0,0.0,0.71971697,0.0,0.0,0.85795414,0.52879435,0.0,0.0,0.0,0.0,0.97792184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8487297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUP50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72379655,0.0,0.0,0.0,0.83930236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIAA0930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83930236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATXN10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5735037,0.0,0.0,0.0,0.45944333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPARA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1769893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTC38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0460486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GTSE1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1769893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR3667HG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21460472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALG12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21460472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRELD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7425434,0.91223013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIM3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9339892,1.3323948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8068375,0.0,0.39965087,0.0,0.0,0.0,0.8736644,1.0428257,0.0,1.1561577,0.99040836,0.0,0.0,0.8534399,0.8221525,0.0,1.1998585,0.0,0.0
MLC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21460472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRABD,0.0,0.0,0.0,0.0,0.0,0.13369542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30010846,0.7040218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLXNB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83930236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40829515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32731375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TYMP,0.0,1.9795213,2.0558577,1.4395126,0.0,1.1623063,1.7883706,0.21460472,1.6191076,0.0,1.7927058,1.8975403,0.0,0.0,1.5426319,0.0,0.0,0.0,0.0,0.0,1.7940772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARSA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83930236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5750289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSF2RA,0.0,0.0,0.0,0.0,0.0,0.45758966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL3RA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9061853
SLC25A6,1.7248149,2.0515127,1.9184766,1.5866358,1.5667381,2.3966098,2.1081982,1.9978907,1.2871939,1.8604951,1.8000685,0.0,1.4673635,1.7360849,1.8344784,0.0,1.9629009,1.2978303,1.4392433,1.997189,2.250581,1.1944399,1.8289344,2.089348,1.528127,0.0,1.9062829,1.6684638,0.0,1.3530035,1.826111,1.7546213,1.7077733,1.8293965,1.5632477,0.0,1.6621758,1.4082524,1.8817266
P2RY8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55259824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93605983,0.0,0.0,0.0,0.0,0.0,0.0
AKAP17A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45796585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD99,1.3194139,1.6724615,1.5170416,1.3061683,2.0593662,0.0,0.84256256,0.8327848,0.0,0.0,1.126482,0.0,1.6268358,0.0,1.4769478,1.9847825,0.0,1.9524108,1.3320025,0.0,0.0,0.48100746,1.165038,0.31399375,0.0,0.0,1.3006421,1.9147897,0.49240243,1.6025236,0.0,0.0,0.0,1.5917552,1.6728128,0.0,1.7522132,1.9395939,1.9607997
ENSG00000285756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21460472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNPLA4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21460472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSL3,0.0,0.0,0.0,0.0,0.0,0.46362817,0.0,0.1769893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55259824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRPS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1769893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TLR8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45944333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMSB4X,4.096716,4.8220267,4.1234136,4.393877,4.24304,5.1499815,4.3994346,1.4319232,4.7108374,3.8552241,3.8828733,2.7682245,4.295432,3.6000829,4.262602,3.262313,3.8246756,4.090761,4.2962427,3.5456548,4.350561,1.7347864,2.5583954,2.7797832,4.007127,2.2962198,4.075313,4.1694503,3.6887903,4.2124014,3.8134975,3.9358022,4.027277,4.1036224,4.3847857,4.4625354,4.2562666,4.7626367,3.2779388
RAB9A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21460472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OFD1,0.0,0.0,0.0,0.0,0.0,0.35890174,0.0,0.32731375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4796396
ZRSR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66521657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2162254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AP1S2,0.0,0.0,0.9484783,1.3139033,0.0,0.7905552,1.0759997,0.0,0.0,0.0,0.7202269,0.66521657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1305382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYAP1,0.0,0.0,0.0,0.0,0.0,0.42832237,0.0,0.0,0.0,0.0,0.47479376,0.45944333,0.0,0.0,0.17868099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8976433,0.0,0.0,0.0,0.7936863,0.0,0.0,0.0,0.0,0.0
