,C_BEST4,C_EEC,C_ISC,C_TA,C_earlyACC,C_goblet,C_lateACC,C_secretory_prog,C_tuft,SI_AE2,SI_BEST4,SI_EEC,SI_FAE,SI_ISC,SI_TA,SI_TA2,SI_earlyAE,SI_goblet,SI_intermAE,SI_matureAE,SI_paneth,SI_secretory_prog,SI_tuft
ENSG00000145730,-0.3608227,5.1327095,-0.3425684,-0.18548818,-0.3137197,-0.36863312,-0.30269915,-0.14627461,-0.41156462,-0.33082724,-0.35275176,2.850246,-0.41710657,-0.37510887,-0.1740477,-0.30844805,-0.34446922,-0.4095239,-0.33212167,-0.31901816,-0.41994196,-0.3317228,-0.43117547
ENSG00000090060,0.07747368,-0.007960308,0.1716848,0.24824272,0.22237399,0.23346472,0.090440944,0.2029453,0.17585188,-0.021376168,0.09629344,-0.11784263,0.17914005,0.18637325,-0.008392622,0.38336724,-0.0032245058,0.1808916,-0.11679652,-0.07808291,-0.5407486,0.065245226,0.088432275
ENSG00000116288,0.031317648,0.6906893,0.1099453,0.17067271,0.21050438,0.21464282,0.093118854,0.42388812,0.5336963,-0.24492148,-0.29332572,0.7872181,0.82798254,0.024220316,-0.00078049727,0.35912818,0.07513591,0.13033047,-0.051434852,-0.42803356,-0.54252744,0.17452252,0.46438783
ENSG00000007372,-0.12324253,8.844564,-0.09002066,0.041025564,-0.07763953,-0.14519706,-0.035856143,0.0077450178,-0.21477148,-0.089390874,-0.12616304,5.4572096,-0.21575329,-0.14338583,0.027252128,-0.1265487,-0.116572976,-0.20678511,-0.082167,-0.07334363,-0.19790412,-0.101517625,-0.23314577
ENSG00000166228,-0.17199318,0.20328373,0.27271426,-0.055803277,-0.14453527,0.20776424,-0.17003767,0.4351251,-0.2786946,-0.46326774,-0.14603361,0.40366846,0.259787,0.1639036,-0.1878964,0.30967164,-0.01587228,0.69113785,-0.26447067,-0.42524976,-0.591662,0.10151994,1.0340993
ENSG00000169564,0.27474427,-0.3638149,-0.12096848,0.23252392,-0.0035160545,0.040803585,0.058634408,0.31809527,0.5639171,0.352923,0.05201681,0.19982979,-0.3481721,-0.3870973,0.16727097,0.2062626,-0.17755231,0.29198423,0.1505497,0.3286443,-0.5927034,0.4610588,0.56276596
ENSG00000197111,-0.037577916,0.14719887,-0.22540185,0.062274143,-0.010520347,0.10422602,-0.25155437,0.34771284,0.0991883,0.2740612,0.10400774,-0.17580155,0.029331397,-0.059144966,0.20016599,0.15087368,0.18421152,0.12002286,0.35706928,0.4105269,-0.4028703,0.5195743,0.021274466
ENSG00000165194,0.03579697,0.15843755,0.024289142,0.0009438902,-0.03393402,0.058610167,-0.11288285,0.039731763,0.11726537,-0.04184088,0.05226038,0.15857974,0.12593646,0.08396629,0.042407677,0.1130821,0.03303351,0.12834887,-0.03218664,-0.05905266,0.1406672,0.05096851,0.14038901
ENSG00000078674,0.14970286,0.4481215,0.041375034,0.04330001,-0.6018585,0.17677023,-0.6216022,0.2074357,0.6277687,-0.13423963,0.009041948,0.45525283,0.025190398,-0.08796512,0.022400538,0.06300179,-0.46075216,-0.35810256,-0.25640664,-0.28698108,0.005551746,0.27238578,0.70817846
ENSG00000175426,-0.13022177,3.9764156,-0.09662259,0.03591346,-0.07384732,-0.15468998,-0.020337662,-0.00087077677,-0.22509637,-0.08535883,-0.13560511,13.369925,-0.23242879,-0.16012055,0.014162747,-0.14287943,-0.12745905,-0.22214481,-0.08475664,-0.0677466,-0.21032092,-0.103620216,-0.24744105
ENSG00000102109,-0.1908956,7.9553766,-0.16976894,-0.010859432,-0.16393784,-0.2388728,-0.109344795,-0.0137404995,-0.32814795,-0.17240268,-0.17458232,7.3110814,-0.32921174,-0.24001321,0.008098362,-0.16661702,-0.2007754,-0.3165511,-0.1583492,-0.1530067,-0.28379804,-0.18654358,-0.3483435
ENSG00000249915,-0.028783778,-0.095106035,0.19962253,-0.0025719053,0.11464195,-0.12144287,0.09700473,0.102342054,0.15277196,-0.16283873,-0.16127002,0.39740857,0.07665095,-0.016906718,0.12526657,0.7058286,0.059263315,0.17973495,-0.121774375,-0.41967368,-0.5154551,-0.097770676,0.6417669
ENSG00000167004,-0.1317967,-0.6303258,-0.34777334,0.23969844,0.2431859,0.68185496,0.092338614,0.114276595,-0.23163682,-0.05913807,-0.04042995,-0.12665533,0.39009976,-0.17766404,0.057484716,0.36293933,0.17532718,0.5349146,0.14075047,0.04348002,0.027305985,-0.42509222,0.1996512
ENSG00000107438,0.25565037,-0.9724084,-0.14602911,0.028109927,-0.28345,-0.1546434,-0.09158021,-0.1409054,0.54573655,0.58577853,0.85773635,-0.78745764,-0.026682453,-0.28194198,0.07514613,0.22979861,-0.19226609,0.38077196,0.16495182,0.25483748,-0.8675458,0.101898044,0.48507112
ENSG00000179889,0.037779484,0.71543205,-0.48336425,0.13754329,-0.077703685,0.6332577,-0.17287394,0.37563014,0.16240495,-0.008680106,0.008944924,0.1455415,-0.21697226,-0.41073346,0.1270549,0.1004157,0.059869606,0.7972107,0.10619409,0.10315675,0.12955831,0.27945477,0.24439293
ENSG00000112378,-0.09073168,0.043018278,0.09295552,-0.16576621,-0.46990266,-0.60617256,-0.041762747,-0.093538344,1.006521,0.33510754,0.358248,0.1553042,0.96038586,0.1779597,0.13663873,0.21247989,0.12331581,-0.6159955,0.072803944,0.28651628,-0.49090484,0.1846262,0.7205891
ENSG00000229833,0.23834878,0.4821458,-0.07710045,0.11570286,-0.033971503,0.052239858,0.13619846,0.2363359,0.58075583,0.1942978,-0.111651,0.44209436,0.12991594,-0.18782975,0.016399972,0.34161562,-0.26628247,0.012373316,-0.08896848,-0.010690573,-0.83687466,0.38863522,0.5069016
ENSG00000123349,0.060526874,0.06162699,0.53714913,0.010028871,0.23499894,-0.11095104,-0.1840514,0.099050984,-0.24105278,-0.11797887,0.6992789,0.021121953,0.7876826,0.4296153,-0.036989685,0.26560318,0.21431965,-0.14573082,0.20777096,0.053313438,-0.4295105,0.07483846,0.08428047
ENSG00000108518,0.23158029,-0.4265426,-0.0045158695,0.27305484,0.34483755,0.13337421,0.6708205,0.13841207,0.70978236,-0.06903198,-0.17999104,-0.38802403,0.297667,-0.4526359,0.03075656,0.54347235,0.0031872636,0.5998752,0.001276383,-0.22560701,-0.98235065,0.0103539815,0.58834326
ENSG00000226784,-0.004950328,0.03151726,-0.007779716,-0.009341958,-0.026753958,0.0020614273,-0.051267028,0.0027023363,0.018706797,-0.029484719,-0.00013030505,0.032307055,0.026205868,0.010009473,0.0054437597,0.022808027,-0.0055111274,0.023320518,-0.025957797,-0.03449426,0.028676081,0.004692276,0.025811657
ENSG00000054148,-0.0880132,0.20208696,0.22635026,0.20761341,0.3779683,0.09360735,0.18343922,-0.29780227,-0.15725003,-0.02577179,-0.2369531,0.35244912,0.636794,0.060765598,0.051856384,0.28965864,0.12232063,0.1081955,0.048377775,-0.32603133,-0.37831792,-0.3413034,0.09645195
ENSG00000246640,-0.009175531,0.0454367,-0.025892504,0.005317537,-0.032230467,-0.0021024111,-0.08052409,0.030825676,0.05780695,-0.05384785,-0.003258952,0.051522855,0.052491713,0.022960637,0.017918495,0.047174826,-0.032904796,0.046364635,-0.06055362,-0.063797936,0.01285251,-0.009305914,0.050995175
ENSG00000080572,0.02500323,0.1182996,0.028012734,0.004903986,-0.03932241,0.03571731,-0.0968063,0.037102688,0.06958534,-0.035862267,0.031294912,0.1184701,0.09551315,0.06815561,0.0560074,0.083938636,0.023434157,0.091327935,-0.024126716,-0.04945889,0.116831094,0.05253844,0.089713246
ENSG00000105851,-0.26359636,-0.48251456,-0.14156933,0.05498963,-0.23758839,-0.3192953,-0.12149154,-0.030414537,3.9919443,-0.20247492,-0.2938676,-0.47825646,-0.44705427,-0.31312683,0.15146835,-0.26542822,-0.20668165,-0.49545288,-0.14878431,-0.16243345,-0.34484258,-0.22707945,3.9724798
ENSG00000233670,-0.0024792096,0.06806525,-0.024533695,-0.029803831,-0.018984422,0.009585824,-0.0702467,0.0023323274,0.08433459,-0.042416275,0.0055300198,0.06888677,0.06313263,0.02539797,-0.032574777,0.039893776,-0.02939046,0.06747942,-0.053495485,-0.054368444,0.024192426,0.0006478998,0.08140463
ENSG00000067225,0.09031822,1.3034816,-0.25308943,0.26349068,0.29670918,-0.919517,0.34705645,-0.3805664,-0.7534795,0.46511924,-0.7131932,1.4097638,0.55013186,-0.25778723,0.17613041,0.46990323,0.14597256,-1.270249,0.19960709,0.17860498,-1.2827662,0.21526976,0.24033391
ENSG00000187980,0.022189992,0.118429184,0.036427144,-0.03152967,-0.042249016,0.032628715,-0.08092241,0.00629449,0.059097692,-0.02250354,0.024379876,0.120608166,0.09861597,0.060564,0.022095611,0.07679843,0.022446677,0.08051803,-0.008527466,-0.035304453,0.12928322,0.048557892,0.082010664
ENSG00000117215,-0.0110282,0.010269539,-0.017023066,0.023941565,0.0047967336,0.00046971726,-0.033402454,0.045625374,0.053661637,-0.031989515,0.0148796,0.017195635,0.017390601,0.008211152,-0.0029435907,0.012573003,-0.01144992,0.03761009,-0.04664549,-0.034399126,-0.020253882,-0.012032494,0.044270277
ENSG00000100078,0.0014470444,0.054413177,-0.00627718,-0.026301647,-0.026738696,0.008604636,-0.060788438,-0.01239358,0.039153457,-0.031343855,0.0100006405,0.052858524,0.040785607,0.020305501,-0.019398315,0.011710105,-0.002023646,0.04124689,-0.029365364,-0.038647924,0.038047932,-0.002478488,0.0463194
ENSG00000189129,-0.0049077836,0.032539535,0.00033358767,-0.0104393,-0.03394959,-0.0022567906,-0.055862077,0.007372209,0.009046357,-0.031530928,-0.0035410428,0.0333567,0.02546891,0.012426118,0.016867597,0.025705751,-0.006352618,0.019921772,-0.024706446,-0.036478125,0.037404966,0.012393221,0.01765
ENSG00000122861,-0.14184017,-0.17928463,-0.15065813,-0.1947063,-0.0894523,-0.1338577,-0.030112188,-0.19315977,-0.15324295,-0.07207865,-0.15559421,-0.1809546,11.026284,-0.17060237,-0.25264823,-0.15358827,-0.12618417,-0.17594162,-0.08342628,-0.062394038,-0.19912533,-0.15936852,-0.15555164
ENSG00000163803,-0.18872403,-0.16545884,-0.17726076,0.006773631,-0.21630786,-0.19224574,-0.3105275,0.15626341,-0.12539369,4.0020447,-0.16349377,-0.14791444,-0.13193482,-0.13686341,0.09282944,-0.046713628,-0.2209774,-0.118986845,-0.28713337,-0.29183772,-0.16141339,-0.11802618,-0.13983336
ENSG00000115556,0.02334362,0.11971085,0.0053516957,0.0155353155,-0.026654497,0.03999831,-0.09564763,0.04333449,0.10403422,-0.04136482,0.035048716,0.12166907,0.10295359,0.0604515,0.04189066,0.09692265,0.01228739,0.102545604,-0.041398086,-0.056342594,0.08125788,0.036984675,0.109077305
ENSG00000232913,0.0003818913,0.07392885,-0.020968668,0.00874625,-0.032184586,0.009833781,-0.09321895,0.040696,0.087601334,-0.05750792,0.00877893,0.077284396,0.0698715,0.041572314,0.025901586,0.064655334,-0.030017467,0.072125494,-0.06607463,-0.071289495,0.030334925,-0.00071420043,0.07881313
ENSG00000197943,0.18942998,-0.39016628,-0.41823736,0.16713259,-0.038997695,-0.012874791,-0.10818179,0.1128859,2.4440928,-0.008625353,0.10490249,0.028296037,-0.09999351,-0.4302575,0.12727371,-0.5555497,-0.16179897,-0.9609266,-0.13390173,-0.18197227,-0.28732094,-0.0534646,2.2347176
ENSG00000021300,-0.3427611,-0.48649973,-0.13225505,-0.09630497,-0.27453208,-0.36074236,-0.12578724,-0.07683586,3.274343,-0.2338619,-0.3534456,-0.23881629,-0.3926611,-0.34019116,-0.05879711,-0.35996935,-0.2626609,-0.51967096,-0.19823074,-0.19792183,1.11434,-0.17727888,2.656948
ENSG00000239641,0.03330986,0.181478,0.0027036245,0.024811324,-0.043182567,0.056352567,-0.15064742,0.06920245,0.16652173,-0.06845719,0.051840242,0.18491443,0.15528804,0.0998729,0.06466351,0.14627434,0.009943602,0.15834309,-0.07315808,-0.09360259,0.1204899,0.044599466,0.16804552
ENSG00000132424,-0.009370388,0.5698266,0.030370716,0.032097258,0.13978186,0.22772019,-0.25368986,0.17811476,0.7405461,-0.27198893,0.88103086,0.39447045,0.37421608,0.1695001,0.1945154,-0.33744818,0.14905652,0.10589562,0.07149201,-0.12635267,-0.1459364,0.2304143,0.71706975
ENSG00000100941,0.34565324,0.60091674,-0.022476127,0.2667657,0.27446824,0.25851196,-0.29579115,0.22656697,0.27499846,-0.4018599,0.2753847,0.27187496,-0.5399891,0.03788653,0.07555364,0.24419808,0.14549617,-0.2299492,-0.13268198,-0.4626076,-0.30989197,0.5333034,0.5266992
ENSG00000177700,0.03823804,0.62822676,-0.06845213,0.2672905,0.37921146,0.13727729,0.3898617,0.44234657,0.22370525,0.00056772697,-0.4456441,0.8352001,0.7032427,-0.38005838,0.005377442,0.47878918,-0.058651328,0.1771874,0.104115486,-0.15656365,-0.16393936,-0.027675223,0.23409954
ENSG00000132963,-0.007496002,-0.08057289,0.02808917,0.16896626,-0.010068283,-0.28553408,0.31884235,0.109120026,0.3392006,0.3671484,0.07625516,0.039097566,0.7191054,-0.15972504,0.16711715,0.66968226,0.0849061,-0.048994616,0.18290927,0.045453157,-0.93725103,0.13401547,0.37771422
ENSG00000196834,0.0015822803,0.05243609,0.02085763,-0.010878313,-0.044451833,-0.0026519396,-0.06656793,0.010866245,-0.002373395,-0.024916809,-0.0048047444,0.04779237,0.04620593,0.018922077,0.041688617,0.042176764,-0.005753874,0.017702602,-0.0156006375,-0.033490572,0.072928526,0.033847824,0.0126850065
ENSG00000222036,0.009586017,0.11079213,-0.016300261,0.026058463,-0.02815557,0.022004072,-0.1203288,0.0803828,0.13798225,-0.0711272,0.026836403,0.12094313,0.10383926,0.0701246,0.045973185,0.08934933,-0.03902535,0.11698592,-0.08666768,-0.090861365,0.046433646,0.0046321778,0.12539151
ENSG00000137709,-0.24258325,-0.437782,-0.13943437,0.03671854,-0.21959938,-0.29220098,-0.11301291,0.13536832,3.5827494,-0.18903771,-0.26615268,-0.43397462,-0.40610203,-0.28195378,0.10753392,-0.2554379,-0.19029427,-0.4451782,-0.14201716,-0.15106569,-0.31450516,-0.17084065,3.5109818
ENSG00000125534,0.85252494,0.30451867,0.5304597,0.23964658,0.3123302,0.37998772,0.61795986,0.6294103,1.7129068,-0.015550586,0.5705807,0.0675337,-0.100408085,-0.24216443,-0.3242086,-0.34463912,-0.4187545,0.16209877,-0.54235315,-0.29607162,-0.28640023,0.6069628,1.2374685
ENSG00000196262,-0.07499719,-0.18263532,0.43259057,0.15387127,0.59621596,0.07978001,0.46586722,-0.01225744,0.32560647,-0.35661831,-0.7249348,-0.28039515,0.3333354,0.018362856,0.031166287,0.40624335,0.42660406,-0.11689844,0.113992214,-0.3987582,-0.7272287,-0.013255555,0.34630936
ENSG00000166794,-0.117097266,-0.034662962,0.17947806,0.098546736,0.20913565,0.36274192,-0.18436962,-0.015898574,-0.11777113,-0.32621828,-0.0779476,0.4345758,0.16823532,0.25931486,-0.027913954,0.5175505,0.34222817,0.29415694,0.13291588,-0.38970113,0.7510153,-0.18043223,-0.10345415
ENSG00000138398,0.2768333,0.3498962,0.09918385,0.070737705,0.13768928,-0.0043283855,-0.030814443,0.24626063,-0.8688395,-0.06532144,0.37307698,0.29679602,0.36151844,0.09426804,0.03164469,0.19805583,-0.0110824285,-0.77374005,-0.13020162,-0.21112435,-0.29427424,0.38377678,0.11212286
ENSG00000213639,0.2143186,0.56542647,0.03276058,0.17715518,0.00045306195,-0.14732586,0.29888463,-0.0638828,0.466353,-0.23211691,-0.16239,0.8994445,0.15054636,-0.34796995,-0.06602346,0.33713573,-0.03756595,-0.14759943,0.096285835,0.19077061,-0.5828476,-0.04505995,0.36872864
ENSG00000173457,0.10671104,0.19305599,0.6578121,0.35800976,0.55000496,0.3172268,-0.011038733,0.34465346,-1.0212648,-0.5387878,-0.7127437,-0.051715527,0.24778047,0.027407741,-0.26583627,0.40259418,0.01912278,0.12103908,-0.20038931,-0.6482658,0.15721615,0.8130323,0.08266644
ENSG00000112238,-0.022979692,-0.027778693,-0.06930038,0.040588126,0.08759779,0.037014287,0.03762003,0.08075804,0.17789507,-0.013534328,0.07805461,0.0019806859,-0.021242611,-0.0003640198,-0.092514336,0.00012100399,0.040472653,0.104392454,-0.052673914,0.008915479,-0.14662682,-0.08756447,0.13471542
ENSG00000061455,0.0010317526,0.08458646,-0.023592964,-0.010499386,-0.038398575,0.014529845,-0.09665255,0.016298575,0.08109093,-0.054466054,0.0105522275,0.08555101,0.08067593,0.03916688,0.005981483,0.06924326,-0.01857844,0.072950654,-0.06014622,-0.06795646,0.046748143,0.0020455671,0.081535205
ENSG00000167815,-0.56609505,0.9086546,0.46253198,-0.028605137,0.18848634,-0.60256904,0.09257883,-0.10481302,0.26017627,0.13194777,-0.48657042,0.85005337,0.17263585,0.15623786,0.35618243,0.6117159,0.32389602,-0.49133438,0.30419746,-0.16833669,-0.6386905,0.5266038,0.394711
ENSG00000116690,0.022793401,0.11092073,0.024511246,0.00028881378,-0.035478804,0.035662055,-0.08708182,0.03329871,0.06812185,-0.03189985,0.02949601,0.11217788,0.08594147,0.063238114,0.04327231,0.07915958,0.022215702,0.087935336,-0.022286842,-0.045322716,0.108473085,0.048406683,0.087064005
ENSG00000119973,0.00031171727,0.08103913,-0.018187158,0.020855477,-0.012892073,0.012507419,-0.09840813,0.06753149,0.12141458,-0.06375344,0.019201085,0.086861044,0.079618394,0.04962619,0.01725463,0.06618813,-0.04333233,0.1028623,-0.08267987,-0.08208121,0.017857617,-0.014290426,0.10833083
ENSG00000117707,1.2062703,1.1369674,-0.2674851,-0.19716755,-0.35949564,-0.45518646,-0.2334547,-0.14589444,2.12257,-0.33576897,1.9243706,0.7879219,-0.37719148,-0.39551276,-0.1766787,-0.42030668,-0.38251978,-0.60466117,-0.30623224,-0.29973203,1.0113311,0.7606202,1.8779751
ENSG00000196504,0.44085634,0.3785134,-0.111438684,0.20842072,0.24065965,0.17246535,0.08410397,0.29788536,-0.91749144,-0.13242878,0.26077276,-0.0126117915,0.33353245,-0.106989555,0.01939238,0.19461076,0.08773182,0.018102722,-0.18892588,-0.24286531,-0.2274944,0.3465214,-0.00618716
ENSG00000112739,0.35915285,0.0342788,-0.16140501,0.1270081,0.14383203,0.2746556,0.11208394,-0.016841292,0.3527666,-0.10170056,0.16785623,-0.10604143,-0.2157675,-0.16010447,0.10708242,0.012723859,0.0017347814,-0.32502475,-0.08165705,-0.15385595,-0.35996115,0.3052352,0.29765677
ENSG00000135406,-0.11407152,13.092644,-0.092590295,0.038312476,-0.056692995,-0.13589346,-0.019344233,0.016875416,-0.1845234,-0.07761733,-0.11199045,-0.19954178,-0.19887538,-0.14044465,0.017894281,-0.13114308,-0.1132687,-0.1875325,-0.08358888,-0.06450053,-0.19716962,-0.0998162,-0.20668969
ENSG00000117523,0.32989663,0.5728307,-0.21466535,0.15714799,0.19959395,0.42213193,0.014555993,-0.15486111,0.44423813,0.059527393,0.4663394,0.5754807,-0.16350064,-0.036913082,0.14347932,0.38684994,0.05682788,0.17124118,-0.09349194,-0.089821,-0.64473313,0.5684848,0.81078565
ENSG00000275896,-0.17286146,-0.2492235,-0.18420616,-0.13685343,-0.11971961,-0.17839552,-0.08782871,-0.1608041,-0.19771464,-0.13493201,-0.17452815,-0.2450805,-0.23123817,-0.1983352,-0.18145952,-0.21825735,-0.1689591,-0.21056879,-0.14961088,-0.12716441,9.709229,-0.19089404,-0.21535602
ENSG00000253649,0.0034070762,0.09131645,-0.013436073,0.033521056,-0.0038134295,0.015351853,-0.10651456,0.09408139,0.14746207,-0.07449413,0.02695618,0.10098018,0.09254337,0.06151935,0.01682466,0.06608217,-0.051434748,0.12385996,-0.09796753,-0.09411084,0.011143325,-0.017058745,0.13291743
ENSG00000197746,0.46594447,0.48831812,-0.0958638,0.3562484,0.113840416,0.20353022,0.34369972,0.5477181,1.5851767,0.41985247,0.0052436925,-0.048597224,0.2735914,-0.68657714,-0.2759949,-0.8383179,-0.40039596,-0.6195956,-0.08653667,0.26251727,-0.36026424,-0.44865376,0.6627239
ENSG00000041357,-0.037987806,0.08605919,0.06687422,-0.009967758,-0.07229574,-0.19828881,-0.103575364,-0.041411206,-0.4658854,-0.065094076,0.073446326,0.40884846,0.524714,-0.0654754,0.23002167,0.98662615,0.12253477,-0.107300445,0.09472007,-0.27369747,-0.43006223,0.6585877,0.30011493
ENSG00000101182,0.097427756,0.410435,0.01247654,0.14070135,0.17496073,-0.38193226,0.30621314,0.3884003,0.47104576,0.040783845,0.0716135,0.36335635,0.71943676,-0.07230186,0.18124083,0.8751672,0.12815154,-0.2677577,0.1110381,-0.17095158,-0.79270226,0.2754559,0.42600736
ENSG00000008018,-0.08656828,0.22187403,0.1023284,0.09598678,0.07132538,-0.2577576,-0.0023983214,0.0012859822,0.40688592,0.020323223,0.12854414,0.5800924,0.8106407,0.108620495,0.15965728,0.5299312,0.27985147,-0.023293315,0.1855139,-0.097474374,-0.3183341,0.07159828,0.70249486
ENSG00000277791,-0.03517365,-0.07826546,-0.011411869,0.056572735,0.035166517,-0.22907248,0.007496129,0.25526258,0.34153074,-0.1378127,-0.15702944,0.28948277,0.70726776,-0.09076257,0.104079634,0.6166516,0.005875381,-0.111852646,0.007926106,-0.35253528,-0.70308983,0.02669032,0.427493
ENSG00000142507,-0.27332094,0.15776607,0.09128197,-0.068993926,-0.09980455,-0.40376443,0.14035939,0.097682156,0.59267044,-0.36575913,-0.21069804,0.40902656,0.8388767,0.013757689,0.119800486,0.8097726,0.10250582,-0.1978549,-0.07441024,-0.35995874,-0.8363532,0.13291658,0.6464342
ENSG00000204264,0.17201357,-0.64634144,-0.36533234,-0.1310749,-0.20509571,-0.16848063,0.105416894,0.06204739,0.18799257,0.09341953,0.5787177,-0.38427183,0.6489215,-0.05568835,0.4154365,0.70227826,0.2261031,-0.05323732,0.13909926,-0.13719982,-0.44866416,0.5645807,1.0368488
ENSG00000099341,-0.092166625,0.3114357,0.04791098,0.046063382,-0.42457342,-0.1257735,-0.20562047,-0.016285501,0.23704475,0.17130451,-0.10751711,0.74436724,0.03133144,-0.17491364,-0.006237205,0.12934221,-0.16233516,0.16181612,0.12050732,0.10548845,-0.4725984,-0.22405373,0.41901255
ENSG00000092010,-0.100150466,-0.4048413,-0.12549369,-0.11436186,-0.31352246,-0.23410422,-0.28546932,0.15241468,0.44431388,0.2452672,0.24728689,0.050017618,0.2894154,0.016148716,0.27270356,0.3824062,0.11626589,0.23613909,0.2999017,0.2766278,-0.4092964,0.35955316,0.9102891
ENSG00000152229,-0.32006294,-0.57626116,-0.13556652,0.0014422501,-0.27568287,-0.35724613,-0.13383736,-0.08271077,4.060376,-0.23746352,-0.34361532,-0.5718606,-0.53632826,-0.33526862,0.082528934,-0.34062335,-0.22980995,-0.58237344,-0.17699848,-0.18426782,-0.37304637,-0.25149357,3.4887195
ENSG00000119314,0.15974644,0.42804337,0.29574388,0.36965102,0.25781524,0.1427995,0.34241945,0.22487678,0.6416935,-0.02105902,0.08190086,0.26347607,0.36452568,-0.18277346,-0.12647997,0.016183516,-0.08727607,0.048671063,-0.1541556,-0.0734255,-0.19037357,0.14113685,0.5128318
ENSG00000110958,0.11681567,0.074904636,0.48547894,0.12420057,0.22974715,0.029673444,0.22770438,-0.19874161,0.35732758,-0.19732358,0.06521972,0.326209,-0.084158815,0.18885395,0.08801314,0.76889867,0.13214207,0.0778894,-0.060094632,-0.358836,-0.79689115,0.16230498,0.83609396
ENSG00000124212,-0.020913796,0.0316508,-0.029780425,0.010866704,0.00035490392,0.0022736713,-0.058974847,0.0389025,0.09659674,-0.054650042,0.011568206,0.043229982,0.032791506,0.01101828,-0.028905457,0.015933571,-0.026056537,0.06816884,-0.077892154,-0.06085196,-0.025174683,-0.022989333,0.07937049
ENSG00000095303,-0.29553935,-0.55036664,-0.15919472,0.03827048,-0.25585967,-0.35186455,-0.10382969,0.039989468,4.079486,-0.20922709,-0.32439104,-0.5513357,-0.51961344,-0.35421616,0.12332321,-0.30801767,-0.2140762,-0.56259227,-0.14867485,-0.15573601,-0.38982242,-0.23629087,3.7744117
ENSG00000187514,0.46344468,0.37026453,0.71587664,0.20428616,0.76765704,0.3481108,0.46442658,0.08733763,0.9607034,-0.7775825,-0.43079188,0.036792614,0.6715186,0.15154357,-0.35677144,0.55476856,0.17456524,0.13306668,-0.45939618,-0.8589422,-0.19050144,1.1589847,1.0045741
ENSG00000184007,0.21203671,-0.24613217,-0.16627035,0.23127249,0.15917218,-0.0077645523,0.4544396,0.109886125,0.6208669,-0.11521034,0.1356823,-0.15929794,0.4799612,-0.26665726,0.10394157,0.33701426,-0.09747477,0.15572834,0.04231369,0.12154429,-0.6103491,-0.057408597,0.7394762
ENSG00000106278,-0.016188553,0.006585734,-0.036033418,-0.004341751,0.019459404,0.010567674,-0.013901576,0.013317699,0.08458719,-0.021240503,0.02167162,0.018783119,0.020814067,0.0011217092,-0.06063328,0.0137714185,0.0076288497,0.053013846,-0.039954532,-0.01860997,-0.04685099,-0.03532388,0.07034667
ENSG00000131096,-0.1721954,12.590194,-0.13128671,-0.059141494,-0.13407993,-0.19173704,-0.09396576,-0.12772308,-0.26415604,-0.13361438,-0.17774644,-0.24658397,-0.2552836,-0.1871703,-0.06384121,-0.21338204,-0.15238242,-0.25237286,-0.124637775,-0.11965223,-0.22431758,-0.16035628,-0.27438346
ENSG00000186867,0.017831048,0.119629994,0.0010155451,-0.014163726,-0.0360501,0.039135553,-0.10103637,0.028407753,0.091896914,-0.043367364,0.028445711,0.12186318,0.110284455,0.053485952,0.0111117335,0.09612048,0.01183494,0.09735255,-0.039546095,-0.05946814,0.093988575,0.03591577,0.10717906
ENSG00000103769,0.21947165,0.79335326,-0.034986764,-0.03276395,0.0058622207,-0.022314774,0.501145,-0.2612966,0.7386675,-0.27152252,0.05562047,0.49388134,0.29578915,-0.44801798,0.051623665,-0.2579562,-0.3538515,-0.036852278,-0.1942932,-0.4354773,-0.32733193,0.14336127,0.24583215
ENSG00000156675,0.22703716,0.15087217,-0.5693062,0.10647799,-0.4882846,-0.7409812,-0.22375892,-0.048894957,0.25884295,1.1710299,0.69850826,-0.17294767,0.7681661,-0.29247767,0.10535977,0.08761462,-0.098266445,-0.80853915,0.41832095,0.7240418,-1.1253287,0.12800233,0.39454716
ENSG00000167964,-0.32119617,2.2439318,-0.27573365,-0.17364658,-0.28317642,-0.27726075,-0.2462233,-0.15238057,-0.4271242,-0.28624505,-0.32262087,3.2217546,-0.42630354,-0.33776346,-0.16774102,-0.399998,-0.30752686,1.3609195,-0.26842463,-0.26887846,-0.101066716,1.3358531,-0.439991
ENSG00000104388,0.206144,0.46372056,-0.21000154,-0.24634147,-0.30296642,0.96248454,0.107421,0.6123876,0.14007291,0.12942648,-0.07330109,0.2557602,-0.07908034,-0.44659176,-0.15390578,-0.4547766,-0.32777813,0.52583873,-0.06493141,-0.057956524,-0.13968678,0.040339034,0.046016194
ENSG00000169213,-0.15623969,7.0206995,-0.102036715,0.030314393,-0.107801005,-0.1776915,-0.051251568,0.0042124838,-0.26932955,-0.109451376,-0.16504796,5.3146715,-0.2688028,-0.17817381,0.024234442,-0.1453004,-0.13639551,-0.26021004,-0.09594422,-0.091275014,-0.22092952,-0.12341983,-0.29527038
ENSG00000152932,-0.10783647,-0.18397754,-0.079379864,0.033381756,-0.056059167,-0.12943394,-0.0031929305,0.008817706,-0.20116709,-0.06442087,-0.117580436,7.7736473,-0.20852716,-0.13686503,0.019035127,-0.1086651,-0.103944995,-0.19558954,-0.061844487,-0.0469778,-0.179544,-0.079950996,-0.21910584
