,Adipocyte,Endothelial cell (lymphatic),Endothelial cell (vascular),Fibroblast,Immune (B cell),Immune (DC/macrophage),Immune (NK cell),Immune (T cell),Immune (mast cell),Myocyte (cardiac),"Myocyte (cardiac, cytoplasmic)",Pericyte/SMC,Schwann cell
ENSG00000172889,0.0,0.0,2.3649213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169692,1.7219784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000107317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7862089,0.0,0.0
ENSG00000177666,1.9555721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000177700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1958036,0.0,0.0
ENSG00000130413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0587914,0.0,0.0,0.0
ENSG00000133812,1.9853241,2.4162781,0.0,0.0,0.0,2.297829,0.0,0.0,0.0,2.0318742,0.0,0.0,0.0
ENSG00000170242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65046006,0.0,0.0,0.0
ENSG00000197702,1.861718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000187079,1.8653995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3323104,0.0,0.0,0.0
ENSG00000262655,1.4208658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000152270,3.2089453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000110693,1.3673235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.196514,0.0,0.0,0.0
ENSG00000166689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8926568,0.0,0.0
ENSG00000129170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.530927,0.0,0.0
ENSG00000166833,1.3226365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1582513,0.0,0.0,0.0
ENSG00000171714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8342566,0.0,0.0,0.0
ENSG00000148935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8573269,0.0,0.0,0.0
ENSG00000110422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1266451,0.0,0.0,0.0
ENSG00000085063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2884212,0.0,0.0
ENSG00000052841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1948572,0.0,0.0,0.0
ENSG00000135365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99158,0.0,0.0,0.0
ENSG00000110497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6651236,0.0,0.0
ENSG00000134569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1232038,0.0,0.0,0.0
ENSG00000134571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4790225,2.5273862,0.0,0.0
ENSG00000109920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6719898,0.0,0.0,0.0
ENSG00000166900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7805936,0.0,0.0,0.0,0.0
ENSG00000149534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.930153,0.0,0.0,0.0,0.0
ENSG00000110077,0.0,0.0,0.0,0.0,0.0,1.8018321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000156738,0.0,0.0,0.0,0.0,0.94251806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000167996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7688,0.0,0.0
ENSG00000176485,1.4208658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000133318,1.1785685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0910696,0.0,0.0,0.0
ENSG00000110075,1.1688466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5765086,0.0,0.0,0.0
ENSG00000137478,0.0,0.0,1.9558327,0.0,3.1066637,2.8701086,0.0,0.0,0.0,1.8064935,0.0,0.0,0.0
ENSG00000198382,1.6295782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000150672,1.9174857,1.3627639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.580834,0.0,0.0,0.0
ENSG00000073921,1.775692,0.0,0.0,0.0,0.0,2.4010835,0.0,0.0,0.0,0.9965122,0.0,0.0,0.0
ENSG00000174804,1.92595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000166575,1.775692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000184384,2.357095,2.6663167,0.0,2.8963892,0.0,2.596922,0.0,2.431281,2.7084236,0.0,0.0,2.8343434,0.0
ENSG00000170962,0.0,0.0,0.0,1.7485186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000137727,1.3761065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170145,3.2058165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000109846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0550723,0.0,0.0
ENSG00000197580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9577819,0.0,0.0,0.0
ENSG00000149294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1852262,0.0,0.0,2.740614
ENSG00000109906,2.80311,0.0,2.5033476,2.7637272,0.0,2.3008547,0.0,0.0,0.0,2.3666706,0.0,2.7292585,0.0
ENSG00000182985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5448601,0.0,0.0,0.0
ENSG00000160584,0.0,0.0,0.0,0.0,2.3582447,0.0,0.0,0.0,0.0,1.2476084,1.9299668,0.0,0.0
ENSG00000167283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7471774,0.0,0.0
ENSG00000019144,1.3761065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0939673,0.0,0.0,0.0
ENSG00000166250,1.4917151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000182667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6024714,0.0,0.0,0.0,0.0
ENSG00000151240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0517714,0.0,0.0,0.0
ENSG00000170525,1.7063044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000048740,2.6381292,0.0,0.0,2.5675378,2.3582447,2.9020646,3.0256717,3.0163913,2.8519826,2.0166674,0.0,0.0,0.0
ENSG00000183049,0.0,0.0,0.0,0.0,2.8637195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000151474,2.7777603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2010083
ENSG00000026025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5335035
ENSG00000165996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2999622,0.0,0.0,0.0
ENSG00000260314,0.0,0.0,0.0,0.0,0.0,2.3893034,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000165995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2291083,0.0,2.335034,0.0
ENSG00000120594,0.0,2.4116445,2.9226322,2.910235,0.0,3.093432,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000078114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9173768,2.7211523,0.0,0.0
ENSG00000078403,1.4720037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4132899,0.0,0.0,0.0
ENSG00000150867,0.0,0.0,0.0,0.0,0.0,0.0,2.8377426,2.5337706,0.0,0.0,0.0,0.0,0.0
ENSG00000120549,0.0,2.175479,2.97665,0.0,0.0,0.0,0.0,0.0,0.0,1.9269522,0.0,0.0,2.9648118
ENSG00000077420,1.6830826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8278086,2.0191178,0.0,0.0
ENSG00000183621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8969945,0.0,0.0,0.0
ENSG00000148516,0.0,1.4072031,0.0,2.1576877,0.0,0.0,0.0,0.0,0.0,0.8372169,0.0,2.3688626,0.0
ENSG00000120616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.127562,0.0,0.0,0.0
ENSG00000150093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6067234,0.0,0.0
ENSG00000099250,1.9066731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6066703,0.0,1.9734974,0.0
ENSG00000148498,1.9254496,0.0,0.0,1.315012,0.0,0.0,0.0,0.0,0.0,2.1206744,0.0,2.7045116,0.0
ENSG00000108100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9338955,0.0,0.0,0.0
ENSG00000185532,0.0,2.5653186,0.0,3.3087335,0.0,0.0,0.0,0.0,0.0,3.3841774,0.0,4.187872,0.0
ENSG00000122870,0.0,0.0,0.0,2.3951726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000151150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0772572,0.0,0.0,3.4456854
ENSG00000150347,0.0,0.0,0.0,0.0,1.16829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000171988,2.2986348,2.5456004,2.0273771,2.19085,0.0,2.182429,0.0,0.0,0.0,1.9098023,0.0,2.5894861,0.0
ENSG00000183230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6856148,0.0,0.0,0.0
ENSG00000198739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1350088,0.0,0.0,0.0
ENSG00000148634,1.3565243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.640885,0.0,0.0,0.0
ENSG00000122862,0.0,0.0,0.0,0.0,0.0,2.6801276,2.603848,0.0,2.80214,0.0,0.0,0.0,0.0
ENSG00000180644,0.0,0.0,0.0,0.0,0.0,0.0,2.1085014,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0134745,0.0,0.0
ENSG00000166295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7096335,0.0,0.0
ENSG00000122884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2289956,0.0,0.0,0.0
ENSG00000035403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2095861,0.0,0.0,0.0
ENSG00000156110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6372061,0.0,0.0,0.0
ENSG00000156650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4685632,0.0,0.0,0.0
ENSG00000148655,0.0,2.441275,2.470501,0.0,0.0,2.7554133,0.0,0.0,2.7084236,0.9488661,0.0,0.0,0.0
ENSG00000156113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8638523,0.0,0.0,0.0,0.0
ENSG00000107771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96961504,0.0,0.0,0.0
ENSG00000122367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7570872,2.9004393,0.0,0.0
ENSG00000107779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0967491,0.0,0.0,0.0
ENSG00000148671,1.8885986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000171862,1.8793719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7209315,0.0
ENSG00000148677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.350835,2.7637272,0.0,0.0
ENSG00000107864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5192679,0.0,0.0,0.0
ENSG00000095637,3.0400887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5049927,1.6034384,0.0,2.4177303
ENSG00000099194,1.662695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000166167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95159036,0.0,0.0,0.0
ENSG00000198408,2.2816164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6992526,0.0,0.0,0.0
ENSG00000107862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3842354,0.0,0.0,0.0
ENSG00000173915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8422426,0.0,0.0
ENSG00000108018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6441875
ENSG00000203867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4257972,0.0,0.0,0.0
ENSG00000119927,3.5232596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000148737,1.8089077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82622886,1.6602752,0.0,0.0
ENSG00000196865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0747924,0.0,0.0,0.0
ENSG00000099204,0.0,0.0,1.755616,0.0,0.0,0.0,0.0,0.0,0.0,3.4644773,2.024233,0.0,0.0
ENSG00000198873,0.0,0.0,0.0,1.4404719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3583944,0.0
ENSG00000138162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.443288,0.0,0.0,0.0
ENSG00000132334,0.0,2.278727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7925597,0.0,0.0,0.0
ENSG00000139044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0509841,0.0,0.0,0.0
ENSG00000060237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2395295,0.0,0.0,0.0
ENSG00000082805,1.3363289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9229517,0.0,0.0,0.0
ENSG00000006831,1.9018098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000151067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9520211,0.0,3.1976187,0.0
ENSG00000011105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9195128,0.0,0.0,0.0
ENSG00000047617,0.0,0.0,2.681394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000110799,0.0,0.0,3.0053785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000111640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5011737,0.0,0.0
ENSG00000111669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3677596,0.0,0.0
ENSG00000177575,0.0,0.0,0.0,0.0,0.0,2.7032104,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000110848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.003556,0.0,0.0,0.0,0.0
ENSG00000134539,0.0,0.0,0.0,0.0,0.0,0.0,2.9085948,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000060138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8926568,0.0,0.0
ENSG00000111341,0.0,0.0,0.0,2.4660518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000151491,1.5616077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9143486,0.0
ENSG00000008394,3.4411108,0.0,0.0,2.2732387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000052126,0.0,0.0,0.0,2.5380533,0.0,0.0,0.0,0.0,0.0,2.7669816,0.0,0.0,0.0
ENSG00000172572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5134559,0.0,2.224349,0.0
ENSG00000111716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5488553,0.0,0.0
ENSG00000134532,2.1291132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000123104,2.4045887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000110841,0.0,3.1976187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8686359,0.0,0.0,0.0
ENSG00000123106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2486709,0.0,0.0,0.0
ENSG00000133687,0.0,2.4298632,2.8701086,0.0,0.0,0.0,0.0,0.0,0.0,1.0629907,0.0,0.0,0.0
ENSG00000170456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4946586,0.0,0.0,0.0
ENSG00000139132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6385416,0.0,0.0,0.0
ENSG00000057294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4739776,0.0,0.0,0.0
ENSG00000139116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0761921,0.0,0.0,0.0
ENSG00000015153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0284123,0.0,0.0,0.0
ENSG00000139173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9164408,0.0,0.0,0.0
ENSG00000177119,1.7934282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000139218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1332412,0.0,0.0,0.0
ENSG00000167588,1.6623489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000050405,1.0875362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000135390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3075502,0.0,0.0
ENSG00000135424,1.3156103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000135404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4439248,0.0,0.0
ENSG00000110955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2104895,0.0,0.0
ENSG00000179912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.197917,0.0,0.0,0.0
ENSG00000118596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9101845,0.0,0.0,0.0
ENSG00000135655,0.0,0.0,0.0,0.0,1.0728002,2.2942133,0.0,0.0,0.0,1.0557268,0.0,0.0,0.0
ENSG00000177990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.270898,0.0,0.0,0.0
ENSG00000174099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7324358,0.0,0.0,0.0
ENSG00000135678,2.8339665,0.0,0.0,0.0,0.0,2.999922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000127329,0.0,0.0,2.8164318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000072657,1.9555721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000058272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7595285,0.0,0.0,0.0
ENSG00000111058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7774594,0.0,0.0,0.0
ENSG00000182050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9111616,0.0,0.0,0.0
ENSG00000011465,0.0,0.0,0.0,3.8355138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000133639,1.0754282,0.0,0.0,0.0,0.0,0.0,2.5380533,2.2343366,0.0,0.0,0.0,0.0,0.0
ENSG00000169372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5662373,0.0,0.0,0.0
ENSG00000075415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4900556,0.0,0.0
ENSG00000111666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5942526,0.0,0.0,0.0
ENSG00000198431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4557612,0.0,0.0
ENSG00000171310,0.0,0.0,0.0,0.0,2.0153182,0.0,2.5521228,2.7834363,0.0,0.0,0.0,0.0,0.0
ENSG00000136003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2637638,0.0,0.0
ENSG00000076555,3.9944494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7004253,0.0,0.0,0.0
ENSG00000174437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1948578,2.7609472,0.0,0.0
ENSG00000111245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8192267,0.0,0.0
ENSG00000204842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0626187,0.0,0.0,0.0
ENSG00000123066,1.7564029,2.2159302,2.30959,2.0670288,1.3288203,2.4645743,0.0,0.0,0.0,1.5833951,0.0,0.0,0.0
ENSG00000089220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7506125,0.0,0.0
ENSG00000135090,0.0,0.0,0.0,0.0,0.9460891,0.0,0.0,0.0,0.0,0.71933866,0.0,0.0,0.0
ENSG00000188026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3796563,0.0,0.0,0.0
ENSG00000150991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8926568,0.0,0.0
ENSG00000181234,2.6941612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000121741,1.4758968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0431824,0.0,0.0,0.0
ENSG00000102683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4725213,0.0,0.0,0.0
ENSG00000102755,0.0,0.0,2.393362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000132938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7688001,0.0,0.0,0.0
ENSG00000189403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9012298,0.0,0.0,0.0
ENSG00000073910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8000013,0.0,0.0,0.0
ENSG00000244754,2.6381292,2.6713135,2.5523958,2.528447,2.4434357,2.5564988,0.0,2.8499343,3.0540965,2.7666156,0.0,2.5946264,2.2898402
ENSG00000133121,1.8940945,0.0,0.0,0.0,0.0,2.1947396,0.0,0.0,0.0,1.7801871,0.0,0.0,2.808708
ENSG00000172915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49627,0.0,0.0,0.0
ENSG00000133083,0.0,0.0,0.0,1.6226885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000183722,0.0,0.0,0.0,2.7977886,0.0,0.0,0.0,0.0,0.0,1.9566147,0.0,3.1091423,0.0
ENSG00000150907,2.999922,0.0,0.0,1.694233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8963923
ENSG00000120690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2907174,0.0,0.0,0.0
ENSG00000102763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0061994,0.0,0.0,0.0
ENSG00000120658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8414739,0.0,0.0,0.0
ENSG00000133112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7679136,0.0,0.0
ENSG00000136156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1693056,0.0,0.0
ENSG00000102531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1180502,0.0,0.0,0.0
ENSG00000176124,0.0,0.0,0.0,0.0,0.0,2.1522925,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000083544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8934831,0.0,0.0,0.0
ENSG00000184226,1.6827258,0.0,0.0,2.5126731,0.0,0.0,0.0,0.0,0.0,2.8258152,0.0,0.0,0.0
ENSG00000118922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6380405,0.0,0.0,0.0
ENSG00000136111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8333589,0.0,0.0,0.0
ENSG00000136153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.578338,0.0,0.0,0.0
ENSG00000005810,2.5327032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000183098,2.6656942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
