,DC1,DC2,Differentiated_KC,F1,F2,F3,ILC1_3,ILC1_NK,ILC2,Inf_mac,LC,LE1,LE2,Macro_1,Macro_2,Mast_cell,Melanocyte,MigDC,Mono_mac,NK,Pericyte_1,Pericyte_2,Plasma,Schwann_1,Schwann_2,Tc,Th,Treg,Undifferentiated_KC,VE1,VE2,VE3,migLC,moDC
CES1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT2A,0.0,0.38352104931166675,0.4687675418275775,0.7433637777964274,0.6411942478382227,0.7162814790552313,0.0,0.0,0.0,0.0,0.0,0.45716805710937036,0.5390490022572604,0.43559463999488135,0.40314922549507837,0.5634153828476415,0.4157826232187676,0.0,0.46768767725337634,0.0,0.6182256792530869,0.7037872726267035,0.0,0.5107932614557671,0.6634815010157499,0.37311563347325183,0.0,0.3970873626795682,0.6493293715245796,0.0,0.36363636363636365,0.5885558923085531,0.0,0.3996052958748557
MT1E,0.0,0.0,0.8215611143545671,0.8707978598999254,0.8780108816695936,0.8330813519882433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8691268021410162,0.0,0.0,0.8181818181818182,0.0,0.0,0.0,0.8803574316429369,0.0,0.0,0.0,0.0,0.0
MT1M,0.0,0.0,0.0,0.8905619129990087,0.9148096731214812,0.8787878787878788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9517113620584662,0.0,0.0,0.8989754806865345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9727130098776384,0.0,0.0,0.9696969696969697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT1X,0.0,0.0,0.8114511370658875,0.8571713530656063,0.7899963097138838,0.8053959824822166,0.0,0.0,0.0,0.0,0.0,0.0,0.7575757575757576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8251295613520073,0.0,0.0,0.7992497068462949,0.0,0.0,0.0,0.8439269824461504,0.0,0.0,0.7731350028153622,0.0,0.0
HERPUD1,0.6591891285144922,0.0,0.0,0.5757575757575758,0.5886334000211774,0.5774886951302037,0.6065182252363726,0.0,0.0,0.0,0.0,0.0,0.606990194681919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.600586864081296,0.0,0.8557213075233229,0.5943427699984927,0.6739914995251279,0.6606272386782097,0.7163777802929734,0.785567278211767,0.0,0.6368863853541288,0.6331442865458402,0.0,0.0,0.0
CCL22,0.8484848484848485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8823178247971968,0.8687539172895027,0.0,0.0,0.0,0.0,0.0,0.0,0.9073676376631765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9254736828081536,0.9270425186012731
CDH11,0.0,0.0,0.0,0.9808807914907282,0.0,0.9696969696969697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CKLF,0.0,0.0,0.0,0.0,0.0,0.0,0.9701142852956598,0.9696969696969697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TPPP3,0.0,0.0,0.9696969696969697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9703739971825571,0.0,0.0,0.0,0.0,0.0
ZFHX3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRISPLD2,0.0,0.0,0.0,0.8942936135060859,0.8484848484848485,0.894418559291146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.850659986337026,0.8837669329209761,0.0,0.0,0.8712375416900172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYBA,0.5504481286713572,0.5504011475678646,0.0,0.0,0.0,0.0,0.6255258990056587,0.7111387650171915,0.6355896556016171,0.0,0.5454545454545454,0.0,0.0,0.6540445811820753,0.0,0.0,0.0,0.5464646870439703,0.6954694281924855,0.7236080241925789,0.0,0.0,0.6904470739942609,0.0,0.0,0.6954789251992197,0.656788296771772,0.6283545078653278,0.0,0.0,0.0,0.0,0.5700403289361433,0.6428088040062876
SLC43A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERPINF1,0.0,0.0,0.0,0.9082437988483545,0.9248704585162076,0.8511299834106908,0.0,0.0,0.0,0.0,0.8713842305270109,0.0,0.0,0.0,0.0,0.0,0.0,0.8181818181818182,0.0,0.0,0.0,0.8571992046905287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8189485091151614,0.0
ARRB2,0.8484848484848485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.868808489857298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9087270805329988,0.8995759577462168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8636323881871772,0.9204010367393494
CXCL16,0.8291574066335504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8181818181818182,0.0,0.0,0.0,0.8221304362470453,0.0,0.0,0.0,0.8543084227677548,0.8532988934805898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.831197668205608,0.8569248174176072
VMO1,0.884967281962886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8787878787878788,0.0,0.0,0.0,0.916708747545878,0.9211585106271686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9136611909577341
BCL6B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9696969696969697,0.9732220588308392,0.0,0.0,0.0
CLEC10A,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACAP1,0.0,0.0,0.0,0.0,0.0,0.0,0.9108337272297252,0.8931463252414357,0.8821425401803219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8862798105586659,0.0,0.8787878787878788,0.0,0.0,0.0,0.0,0.0,0.0
CD68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9580254500562494,0.9393939393939394,0.0,0.0,0.0,0.9555329915248987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIK3R5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
PMP22,0.0,0.0,0.0,0.670932291132031,0.8171882755828627,0.665779785676436,0.0,0.0,0.0,0.0,0.0,0.6642827698678682,0.6848659407008778,0.0,0.0,0.0,0.8507928703770493,0.0,0.0,0.0,0.6430401115706472,0.6495880448456967,0.0,0.7265586600159154,0.6423432682499741,0.0,0.0,0.0,0.0,0.6363636363636364,0.6907174388567606,0.7478072914210233,0.0,0.0
RASD1,0.0,0.0,0.0,0.8740400888703086,0.8549324003132907,0.865506522583239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8736144846135919,0.8484848484848485,0.0,0.0,0.9251865943272909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MFAP4,0.0,0.0,0.0,0.9596043644529401,0.9716672554160609,0.9393939393939394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVI2B,0.0,0.0,0.0,0.0,0.0,0.0,0.9266383358926484,0.0,0.9266505855502505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.9341141455101244,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.887901813694925,0.8484848484848485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9249401381521514,0.0,0.8605800578088472,0.9520789150035742,0.0,0.0,0.0,0.0,0.0,0.0,0.8692005637920264,0.0,0.0
SLFN5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9880417657620979,0.0,0.0,0.0,0.0,0.0,0.9696969696969697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9696969696969697,0.9770241813226179,0.0,0.0
CCL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.971403313405586,0.9402555751078057,0.0,0.0,0.0,0.9393939393939394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9569162347099998,0.9393939393939394,0.0,0.0,0.0,0.0,0.9805496262781548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IKZF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NR1D1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RARA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IGFBP4,0.0,0.0,0.0,0.9608841014630867,0.0,0.9460773648637714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9393939393939394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNS4,0.0,0.0,0.9696969696969697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891162966236924,0.0,0.0,0.0,0.0,0.0
CCR7,0.8787878787878788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9007637536886967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9322164167057384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8915804714867563,0.9398554400964216
KRT10,0.0,0.0,0.9716679146795562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.911242911309907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.889121949672699,0.8794836420001406,0.8787878787878788,0.0,0.0,0.0
KRT15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
KRT14,0.0,0.0,0.9696969696969697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9954062682209592,0.0,0.0,0.0,0.0,0.0
KRT16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRT17,0.0,0.0,0.9823379733345725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9696969696969697,0.0,0.0,0.0,0.0,0.0
JUP,0.0,0.0,0.982419976682374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9696969696969697,0.0,0.0,0.0,0.0,0.0
FKBP10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAVIN1,0.0,0.0,0.0,0.7053319703448903,0.786603898713083,0.7205757679361285,0.0,0.0,0.0,0.0,0.0,0.7306959881927028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.696969696969697,0.7851086584004489,0.0,0.7573212583859762,0.743857620340405,0.0,0.0,0.0,0.0,0.6995047908840757,0.740140873374361,0.7126142924482172,0.0,0.0
RAMP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9376789728800455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.9177552136507902,0.9212070721568484,0.0,0.0
VAT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8971201831644232,0.0,0.0,0.0,0.9525388659852924,0.0,0.0,0.0,0.0,0.0,0.0,0.8787878787878788,0.0,0.0,0.0,0.0,0.0,0.8799839651945865,0.8846604228019714,0.0,0.0,0.0
HEXIM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FMNL1,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9322944951779915,0.9106183070125002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9454635381698608
SKAP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
COL1A1,0.0,0.0,0.0,0.9696969696969697,0.9962530118046384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
MIR142HG,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PECAM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9393939393939394,0.9563133030226736,0.9423747550357472,0.0,0.0
GNA13,0.8344902016899802,0.8673913262107156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8459513530586705,0.0,0.0,0.0,0.0,0.8194358908768856,0.0,0.0,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9022371299339064,0.8277582472020929
ARSG,0.0,0.0,0.0,0.9828968355149934,0.0,0.9696969696969697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABCA8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTYH2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPHK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8989012367797621,0.9056195291605863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8787878787878788,0.0,0.0,0.0,0.0,0.0,0.8825580297094403,0.8831325263688059,0.0,0.0,0.0
SYNGR2,0.772261229428378,0.0,0.6459452997554432,0.0,0.0,0.0,0.0,0.0,0.0,0.7026116938302012,0.7121219400203589,0.0,0.6719051635626591,0.6582520062273199,0.0,0.0,0.0,0.8269960428729202,0.6989694562825289,0.0,0.0,0.0,0.6448221441471216,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.0,0.6383501526081201,0.0,0.8272802324006052,0.8248049779371782
SOCS3,0.0,0.0,0.0,0.0,0.8562650734728033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8310247768055309,0.0,0.0,0.9022897518042362,0.0,0.0,0.9207344109361822,0.0,0.0,0.0,0.0,0.0,0.8250118475971799,0.9180975122885271,0.0,0.8181818181818182
TIMP2,0.0,0.0,0.0,0.9418848752975464,0.9393939393939394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9428797580979087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LGALS3BP,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1QTNF1,0.0,0.0,0.0,0.9393939393939394,0.0,0.9417326612906023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9495747649308407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTG1,0.16819685155695135,0.11586613185477979,0.4145498907927311,0.0,0.12413410887573705,0.027926851402629505,0.15145479729681305,0.060379566568316834,0.05342345165483879,0.0009647084004951246,0.2767367362976074,0.18197467290993893,0.07238261808048595,0.07098150253295898,0.02915623513135043,0.09990639397592256,0.39457442543723364,0.2513683655045249,0.03450936259645404,0.085450474059943,0.0040209636543736315,0.17025990739013208,0.014107193007613674,0.15448101180972476,0.1572629086899035,0.08483815915656812,0.1233004421898813,0.1465996720574119,0.3754421906037764,0.399619131377249,0.38885377031384094,0.35293146516337537,0.167771527261445,0.09810115171201302
SLC16A3,0.7358434940829421,0.0,0.0,0.7628413005308672,0.0,0.7408033537142205,0.7811660007996992,0.0,0.0,0.0,0.0,0.0,0.0,0.7954440875486894,0.0,0.0,0.0,0.7272727272727273,0.8493639321038218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.789306225198688,0.0,0.7307688738360549,0.77007974097223
CD7,0.0,0.0,0.0,0.0,0.0,0.0,0.8681851029396057,0.8999105547413682,0.8484848484848485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8999994758403662,0.0,0.0,0.0,0.0,0.0,0.8796092217618768,0.0,0.871228550419663,0.0,0.0,0.0,0.0,0.0,0.0
METRNL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9846564296520117,0.0,0.0,0.0,0.0,0.9696969696969697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMCHD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9393939393939394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9460871508627227,0.9459998445077376,0.0,0.0,0.0,0.0,0.0,0.0
EPB41L3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9505789496681907,0.0,0.0,0.0,0.0,0.960264346816323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9393939393939394
TWSG1,0.0,0.0,0.0,0.9839710502913503,0.0,0.9696969696969697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAB31,0.0,0.0,0.0,0.9022987773924163,0.0,0.8787878787878788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8931275010108948,0.0,0.0,0.0,0.0,0.9100191177743854,0.0,0.9054168209885106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHMP1B,0.0,0.0,0.9216167041749666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9390212947672064,0.0,0.0,0.0,0.9129403937946666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.0
DSC3,0.0,0.0,0.9722808653658087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9696969696969697,0.0,0.0,0.0,0.0,0.0
DSG1,0.0,0.0,0.9831678849278074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9696969696969697,0.0,0.0,0.0,0.0,0.0
DSG3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TCF4,0.0,0.0,0.0,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8990873856977983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8215830127398173,0.0,0.0,0.833906661380421,0.0,0.0,0.0,0.0,0.0,0.9142415866707311,0.9066169568986604,0.8482663324384978,0.0,0.0
SEC11C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PMAIP1,0.8181818181818182,0.0,0.8644711447484565,0.0,0.0,0.0,0.0,0.0,0.0,0.826809803644816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8279415260661732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.882894263123021,0.0,0.0,0.0,0.8790802215084885,0.8746909426920342
SERPINB5,0.0,0.0,0.9705802274472786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9696969696969697,0.0,0.0,0.0,0.0,0.0
SERPINB2,0.0,0.0,0.9696969696969697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9887885613874956,0.0,0.0,0.0,0.0,0.0
MBP,0.0,0.0,0.0,0.0,0.0,0.0,0.9127796039436803,0.9258485779617772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9116299387180444,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0
