,Adipocyte,Endothelial cell (lymphatic),Endothelial cell (vascular),Fibroblast,Immune (B cell),Immune (DC/macrophage),Immune (NK cell),Immune (T cell),Immune (mast cell),Myocyte (cardiac),"Myocyte (cardiac, cytoplasmic)",Pericyte/SMC,Schwann cell
FZD4,1.92595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM135,1.775692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAML2,2.357095,2.6663167,0.0,2.8963892,0.0,2.596922,0.0,2.431281,2.7084236,0.0,0.0,2.8343434,0.0
PDGFD,0.0,0.0,0.0,1.7485186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARHGAP20,1.3761065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIK2,3.2058165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRYAB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0550723,0.0,0.0
BCO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9577819,0.0,0.0,0.0
NCAM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1852262,0.0,0.0,2.740614
ZBTB16,2.80311,0.0,2.5033476,2.7637272,0.0,2.3008547,0.0,0.0,0.0,2.3666706,0.0,2.7292585,0.0
CADM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5448601,0.0,0.0,0.0
SIK3,0.0,0.0,0.0,0.0,2.3582447,0.0,0.0,0.0,0.0,1.2476084,1.9299668,0.0,0.0
ATP5MG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7471774,0.0,0.0
PHLDB1,1.3761065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARHGEF12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0939673,0.0,0.0,0.0
CLMP,1.4917151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6024714,0.0,0.0,0.0,0.0
DIP2C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0517714,0.0,0.0,0.0
PFKFB3,1.7063044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CELF2,2.6381292,0.0,0.0,2.5675378,2.3582447,2.9020646,3.0256717,3.0163913,2.8519826,2.0166674,0.0,0.0,0.0
CAMK1D,0.0,0.0,0.0,0.0,2.8637195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRMD4A,2.7777603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2010083
VIM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5335035
HACD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2999622,0.0,0.0,0.0
MRC1,0.0,0.0,0.0,0.0,0.0,2.3893034,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CACNB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2291083,0.0,2.335034,0.0
PLXDC2,0.0,2.4116445,2.9226322,2.910235,0.0,3.093432,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEBL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9173768,2.7211523,0.0,0.0
MLLT10,1.4720037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4132899,0.0,0.0,0.0
PIP4K2A,0.0,0.0,0.0,0.0,0.0,0.0,2.8377426,2.5337706,0.0,0.0,0.0,0.0,0.0
KIAA1217,0.0,2.175479,2.97665,0.0,0.0,0.0,0.0,0.0,0.0,1.9269522,0.0,0.0,2.9648118
APBB1IP,1.6830826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SVIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8278086,2.0191178,0.0,0.0
ZNF438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8969945,0.0,0.0,0.0
ZEB1,0.0,1.4072031,0.0,2.1576877,0.0,0.0,0.0,0.0,0.0,0.8372169,0.0,2.3688626,0.0
EPC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.127562,0.0,0.0,0.0
ITGB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6067234,0.0,0.0
NRP1,1.9066731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6066703,0.0,1.9734974,0.0
PARD3,1.9254496,0.0,0.0,1.315012,0.0,0.0,0.0,0.0,0.0,2.1206744,0.0,2.7045116,0.0
CCNY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9338955,0.0,0.0,0.0
PRKG1,0.0,2.5653186,0.0,3.3087335,0.0,0.0,0.0,0.0,0.0,3.3841774,0.0,4.187872,0.0
BICC1,0.0,0.0,0.0,2.3951726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANK3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0772572,0.0,0.0,3.4456854
ARID5B,0.0,0.0,0.0,0.0,1.16829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMJD1C,2.2986348,2.5456004,2.0273771,2.19085,0.0,2.182429,0.0,0.0,0.0,1.9098023,0.0,2.5894861,0.0
CTNNA3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6856148,0.0,0.0,0.0
LRRTM3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1350088,0.0,0.0,0.0
HERC4,1.3565243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYPN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.640885,0.0,0.0,0.0
SRGN,0.0,0.0,0.0,0.0,0.0,2.6801276,2.603848,0.0,2.80214,0.0,0.0,0.0,0.0
PRF1,0.0,0.0,0.0,0.0,0.0,0.0,2.1085014,0.0,0.0,0.0,0.0,0.0,0.0
PSAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0134745,0.0,0.0
ANAPC16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7096335,0.0,0.0
P4HA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2289956,0.0,0.0,0.0
VCL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2095861,0.0,0.0,0.0
ADK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6372061,0.0,0.0,0.0
KAT6B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4685632,0.0,0.0,0.0
LRMDA,0.0,2.441275,2.470501,0.0,0.0,2.7554133,0.0,0.0,2.7084236,0.9488661,0.0,0.0,0.0
KCNMA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8638523,0.0,0.0,0.0,0.0
CCSER2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96961504,0.0,0.0,0.0
LDB3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7570872,2.9004393,0.0,0.0
BMPR1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0967491,0.0,0.0,0.0
ADIRF,1.8885986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTEN,1.8793719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7209315,0.0
ANKRD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.350835,2.7637272,0.0,0.0
CPEB3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5192679,0.0,0.0,0.0
SORBS1,3.0400887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5049927,1.6034384,0.0,2.4177303
SCD,1.662695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTRC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95159036,0.0,0.0,0.0
OGA,2.2816164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARMH3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6992526,0.0,0.0,0.0
GBF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3842354,0.0,0.0,0.0
ATP5MK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8422426,0.0,0.0
SORCS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6441875
RBM20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4257972,0.0,0.0,0.0
GPAM,3.5232596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCF7L2,1.8089077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NRAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82622886,1.6602752,0.0,0.0
NHLRC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0747924,0.0,0.0,0.0
ABLIM1,0.0,0.0,1.755616,0.0,0.0,0.0,0.0,0.0,0.0,3.4644773,2.024233,0.0,0.0
GRK5,0.0,0.0,0.0,1.4404719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3583944,0.0
TACC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.443288,0.0,0.0,0.0
PTPRE,0.0,2.278727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7925597,0.0,0.0,0.0
B4GALNT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0509841,0.0,0.0,0.0
WNK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2395295,0.0,0.0,0.0
ERC1,1.3363289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9229517,0.0,0.0,0.0
ADIPOR2,1.9018098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CACNA1C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9520211,0.0,3.1976187,0.0
TSPAN9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9195128,0.0,0.0,0.0
ANO2,0.0,0.0,2.681394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VWF,0.0,0.0,3.0053785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GAPDH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5011737,0.0,0.0
TPI1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3677596,0.0,0.0
CD163,0.0,0.0,0.0,0.0,0.0,2.7032104,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.003556,0.0,0.0,0.0,0.0
KLRD1,0.0,0.0,0.0,0.0,0.0,0.0,2.9085948,0.0,0.0,0.0,0.0,0.0,0.0
YBX3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8926568,0.0,0.0
MGP,0.0,0.0,0.0,2.4660518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EPS8,1.5616077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9143486,0.0
MGST1,3.4411108,0.0,0.0,2.2732387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLEKHA5,0.0,0.0,0.0,2.5380533,0.0,0.0,0.0,0.0,0.0,2.7669816,0.0,0.0,0.0
PDE3A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5134559,0.0,2.224349,0.0
LDHB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5488553,0.0,0.0
SOX5,2.1291132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITPR2,2.4045887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPFIBP1,0.0,3.1976187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8686359,0.0,0.0,0.0
CCDC91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2486709,0.0,0.0,0.0
TMTC1,0.0,2.4298632,2.8701086,0.0,0.0,0.0,0.0,0.0,0.0,1.0629907,0.0,0.0,0.0
DENND5B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4946586,0.0,0.0,0.0
FGD4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6385416,0.0,0.0,0.0
PKP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4739776,0.0,0.0,0.0
KIF21A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0761921,0.0,0.0,0.0
YAF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0284123,0.0,0.0,0.0
TMEM117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9164408,0.0,0.0,0.0
ANO6,1.7934282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCAF11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1332412,0.0,0.0,0.0
GPD1,1.6623489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIMA1,1.0875362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP5MC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3075502,0.0,0.0
ITGA7,1.3156103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4439248,0.0,0.0
ATP5F1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2104895,0.0,0.0
R3HDM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.197917,0.0,0.0,0.0
SLC16A7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9101845,0.0,0.0,0.0
USP15,0.0,0.0,0.0,0.0,1.0728002,2.2942133,0.0,0.0,0.0,1.0557268,0.0,0.0,0.0
DPY19L2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.270898,0.0,0.0,0.0
MSRB3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7324358,0.0,0.0,0.0
CPM,2.8339665,0.0,0.0,0.0,0.0,2.999922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTPRB,0.0,0.0,2.8164318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRHDE,1.9555721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPP1R12A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7595285,0.0,0.0,0.0
ACSS3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7774594,0.0,0.0,0.0
MGAT4C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9111616,0.0,0.0,0.0
DCN,0.0,0.0,0.0,3.8355138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTG1,1.0754282,0.0,0.0,0.0,0.0,0.0,2.5380533,2.2343366,0.0,0.0,0.0,0.0,0.0
CRADD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5662373,0.0,0.0,0.0
SLC25A3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4900556,0.0,0.0
CHPT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5942526,0.0,0.0,0.0
TXNRD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4557612,0.0,0.0
CHST11,0.0,0.0,0.0,0.0,2.0153182,0.0,2.5521228,2.7834363,0.0,0.0,0.0,0.0,0.0
ISCU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2637638,0.0,0.0
ACACB,3.9944494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7004253,0.0,0.0,0.0
ATP2A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1948578,2.7609472,0.0,0.0
MYL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8192267,0.0,0.0
ATXN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0626187,0.0,0.0,0.0
MED13L,1.7564029,2.2159302,2.30959,2.0670288,1.3288203,2.4645743,0.0,0.0,0.0,1.5833951,0.0,0.0,0.0
PEBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7506125,0.0,0.0
TAOK3,0.0,0.0,0.0,0.0,0.9460891,0.0,0.0,0.0,0.0,0.71933866,0.0,0.0,0.0
RILPL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3796563,0.0,0.0,0.0
UBC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8926568,0.0,0.0
TMEM132C,2.6941612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZMYM2,1.4758968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0431824,0.0,0.0,0.0
SGCG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4725213,0.0,0.0,0.0
FLT1,0.0,0.0,2.393362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTUS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7688001,0.0,0.0,0.0
HMGB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9012298,0.0,0.0,0.0
FRY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8000013,0.0,0.0,0.0
N4BP2L2,2.6381292,2.6713135,2.5523958,2.528447,2.4434357,2.5564988,0.0,2.8499343,3.0540965,2.7666156,0.0,2.5946264,2.2898402
STARD13,1.8940945,0.0,0.0,0.0,0.0,2.1947396,0.0,0.0,0.0,1.7801871,0.0,0.0,2.808708
NBEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49627,0.0,0.0,0.0
DCLK1,0.0,0.0,0.0,1.6226885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHFPL6,0.0,0.0,0.0,2.7977886,0.0,0.0,0.0,0.0,0.0,1.9566147,0.0,3.1091423,0.0
FOXO1,2.999922,0.0,0.0,1.694233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8963923
ELF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2907174,0.0,0.0,0.0
VWA8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0061994,0.0,0.0,0.0
ENOX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8414739,0.0,0.0,0.0
TPT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7679136,0.0,0.0
ITM2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1693056,0.0,0.0
FNDC3A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1180502,0.0,0.0,0.0
DLEU1,0.0,0.0,0.0,0.0,0.0,2.1522925,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TDRD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8934831,0.0,0.0,0.0
PCDH9,1.6827258,0.0,0.0,2.5126731,0.0,0.0,0.0,0.0,0.0,2.8258152,0.0,0.0,0.0
KLF12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6380405,0.0,0.0,0.0
TBC1D4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8333589,0.0,0.0,0.0
LMO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.578338,0.0,0.0,0.0
MYCBP2,2.5327032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPC6,2.6656942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MBNL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.481651,0.0,0.0,0.0
DOCK9,0.0,0.0,2.3256779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCCA,1.5466028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRS2,1.5466028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL4A1,2.6609356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL4A2,2.574454,0.0,0.0,1.6561468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP11A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67991495,0.0,0.0,0.0
ADPRHL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4156473,0.0,0.0,0.0
MYH6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.635721,0.0,0.0
MYH7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9019715,4.7350297,0.0,0.0
STXBP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.128976,0.0,0.0,0.0
ARHGAP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8260844,0.0,0.0,0.0
AKAP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6422389,0.0,0.0,0.0
CFL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.307487,0.0,0.0
RALGAPA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8857096,0.0,0.0,0.0
SOS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70906883,0.0,0.0,0.0
GNG2,0.0,0.0,0.0,0.0,0.0,0.0,2.3924584,0.0,0.0,0.0,0.0,0.0,0.0
SAMD4A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.433808,0.0,0.0,0.0
KTN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4072031,0.0,0.0,0.0
DAAM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1661016,0.0,0.0,0.0
PCNX4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8978554,0.0,0.0,0.0
PRKCH,0.0,0.0,0.0,0.0,0.0,0.0,2.7905834,0.0,0.0,0.0,0.0,0.0,0.0
HIF1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8752938,0.0,0.0,0.0
SYNE2,0.0,0.0,1.9711001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPHN,2.1110485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1535258,0.0,1.9456346,0.0
RAD51B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2313662,0.0
SIPA1L1,0.0,0.0,0.0,0.0,1.16829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGS6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.050332,1.7663836,0.0,0.0,0.0
DPF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.618783,0.0,0.0,0.0
NUMB,0.0,1.4030248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NRXN3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.066907
FLRT2,0.0,1.2610384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOXN3,1.775692,0.0,2.502833,1.9472828,2.3807225,2.6478302,2.8732533,2.5866365,0.0,1.6564898,0.0,0.0,0.0
CALM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2803059,0.0,0.0
DGLUCY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5991184,0.0,0.0,0.0
HSP90AA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8503318,0.0,0.0
MARK3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8323295,0.0,0.0,0.0
PPP1R13B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8313016,0.0,0.0,0.0
ATP5MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6050076,0.0,0.0
CRIP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6993284,0.0,0.0
TJP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3248625,0.0,0.0,0.0
FMN1,0.0,0.0,0.0,0.0,0.0,2.7376652,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0066953,0.0,0.0
CDIN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2732387,0.0,0.0,0.0
MEIS2,0.0,0.0,0.0,1.4076692,0.0,0.0,0.0,0.0,0.0,2.2592943,0.0,0.0,0.0
SRP14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7925932,0.0,0.0
ZNF106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1180502,2.2890182,0.0,0.0
SNAP23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1683881,0.0,0.0,0.0
SERF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1015067,0.0,0.0
FRMD5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4167895
B2M,0.0,2.1644833,3.008119,0.0,3.603232,0.0,4.475411,3.6043248,0.0,0.0,1.8111874,0.0,0.0
