,Acinar-mix,Activated stellate cells,Alpha cells,Beta cells,Delta cells,Ductal cells,Endothelial cells,Gamma cells,Idling acinar cells,MUC5B+ ductal cells,Macrophages,Quiescent stellate cells,Secretory acinar cells,Stressed beta cells
JAGN1,0.0,0.0,0.36135027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20008655
JAK1,0.0,0.0,0.616348,0.4185195,0.51101905,0.0,0.0,0.66742295,0.0,0.0,0.0,0.0,0.0,0.2445441
JMJD1C,0.0,0.0,0.42359322,0.30444005,0.50847673,0.0,0.0,0.49545407,0.0,0.0,0.0,0.0,0.0,0.2603742
JOSD2,0.0,0.0,0.43335068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JTB,0.0,0.0,1.3624322,1.1312108,1.432621,0.0,0.0,0.8815025,0.0,0.0,0.0,0.0,0.0,0.9606611
JUN,0.0,0.0,0.7886756,0.38864473,0.86454594,0.0,0.0,0.884208,0.0,0.0,0.0,0.0,0.0,0.6655381
JUNB,0.0,0.0,1.5602312,1.3839191,1.8745382,0.0,0.0,1.5574737,0.0,0.0,0.0,0.0,0.0,0.70656204
JUND,0.0,0.0,0.2640072,0.0,0.0,0.0,0.0,0.59288216,0.0,0.0,0.0,0.0,0.0,0.5302744
KCNJ6,0.0,0.0,0.44808203,0.13331601,0.27842563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNK16,0.0,0.0,0.0,0.38842303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNK3,0.0,0.0,0.0,0.2978794,0.40416157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNMA1,0.0,0.0,0.67649823,0.75194836,0.60575736,0.0,0.0,0.48987877,0.0,0.0,0.0,0.0,0.0,0.9947907
KCNMB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43116605,0.0,0.0,0.0,0.0,0.0,0.0
KCNQ1OT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53189313,0.0,0.0,0.0,0.0,0.0,0.0
KDELR1,0.0,0.0,1.0716257,0.867244,0.75659037,0.0,0.0,0.5391066,0.0,0.0,0.0,0.0,0.0,0.9480355
KDELR2,0.0,0.0,1.0806407,0.6399955,0.7687676,0.0,0.0,0.65505093,0.0,0.0,0.0,0.0,0.0,0.67528826
KHDRBS1,0.0,0.0,0.5750119,0.3501548,0.4999602,0.0,0.0,0.63941836,0.0,0.0,0.0,0.0,0.0,0.35479924
TMEM131L,1.8774934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIF1A,0.0,0.0,0.5360959,0.43129104,0.5402944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIF21A,0.0,0.0,0.0,0.2238181,0.20805776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIF3B,0.0,0.0,0.0,0.2273782,0.16972941,0.0,0.0,0.08328578,0.0,0.0,0.0,0.0,0.0,0.0
KIF5B,0.0,0.0,0.766833,0.5875379,0.75795865,0.0,0.0,0.6807401,0.0,0.0,0.0,0.0,0.0,0.5968527
KIF9,0.0,0.0,0.0,0.0,0.38306016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLF6,0.0,0.0,0.58732486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLHDC2,0.0,0.0,0.0,0.17128336,0.074037835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47116905
KLK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2748032,0.0
KMT2E,0.0,0.0,0.42990702,0.34196708,0.327568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30439803
KPNA6,0.0,0.0,0.0,0.27285826,0.0,0.0,0.0,0.27514732,0.0,0.0,0.0,0.0,0.0,0.0
KPNB1,0.0,0.0,0.5698601,0.308568,0.385189,0.0,0.0,0.59758437,0.0,0.0,0.0,0.0,0.0,0.0
KRT10,0.0,0.0,1.6385903,1.4319918,1.9669561,0.0,0.0,1.0232648,0.0,0.0,0.0,0.0,0.0,1.6077601
KRT18,0.0,0.0,0.84615666,0.50256443,1.1106353,0.0,0.0,0.17644627,0.0,0.0,0.0,0.0,0.0,0.6718492
KRT19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4281635,0.0,0.0,0.0,0.0
KRT8,0.0,0.0,1.250402,0.7925597,1.3704102,0.0,0.0,0.5388615,0.0,0.0,0.0,0.0,0.0,0.8218184
KRTCAP2,0.0,0.0,1.0106592,0.65473247,0.9612468,0.0,0.0,0.65497196,0.0,0.0,0.0,0.0,0.0,0.62623215
KTN1,0.0,0.0,0.8973387,0.8247987,0.9781635,0.0,0.0,0.7815193,0.0,0.0,0.0,0.0,0.0,0.5396521
KXD1,0.0,0.0,0.48594093,0.22967505,0.3088274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAGE3,0.0,0.0,0.55638325,0.42308384,0.46813634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAMA2,0.0,2.014319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAMP1,0.0,0.0,0.80742776,0.45359093,0.5433446,0.0,0.0,0.66306615,0.0,0.0,0.0,0.0,0.0,0.45474505
LAMP2,0.0,0.0,0.5765455,0.0,0.420538,0.0,0.0,0.15120415,0.0,0.0,0.0,0.0,0.0,0.0
LAMTOR1,0.0,0.0,1.3490032,1.067481,1.2290671,0.0,0.0,0.7255918,0.0,0.0,0.0,0.0,0.0,0.8659852
LAMTOR2,0.0,0.0,0.599442,0.3663488,0.52825314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30127454
LAMTOR3,0.0,0.0,0.091537595,0.19649702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37820658
LAMTOR4,0.0,0.0,1.1667104,0.9725497,1.0001919,0.0,0.0,0.31205973,0.0,0.0,0.0,0.0,0.0,0.74060935
LAMTOR5,0.0,0.0,1.5264024,0.9322892,1.255131,0.0,0.0,0.35957348,0.0,0.0,0.0,0.0,0.0,0.85502905
LAPTM4A,0.0,0.0,1.1661016,0.8955179,1.0963175,0.0,0.0,0.71569353,0.0,0.0,0.0,0.0,0.0,1.1954195
LAPTM4B,0.0,0.0,0.41234827,0.30945352,0.0,0.0,0.0,0.49874932,0.0,0.0,0.0,0.0,0.0,0.0
LARP7,0.0,0.0,0.0,0.0,0.04608898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3088837,0.0,0.0,0.0,0.0
LDB2,0.0,0.0,0.0,0.0,0.0,0.0,2.5018034,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LEPROT,0.0,0.0,0.44674885,0.3420734,0.6068564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LEPROTL1,0.0,0.0,0.18349928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LETMD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2377439
LGALS3BP,0.0,0.0,0.0,0.0,0.28166664,0.0,0.0,0.3195305,0.0,0.0,0.0,0.0,0.0,0.0
LGR4,1.9899441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIMCH1,0.0,0.0,0.57003254,0.3610727,0.12217558,0.0,0.0,0.79794526,0.0,0.0,0.0,0.0,0.0,0.0
LIMS1,0.0,0.0,0.0,0.0,0.38123456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC00667,0.0,0.0,0.0,0.12309736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINGO1,2.0259457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LLGL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23767401,0.0,0.0,0.0,0.0,0.0,0.0
LLPH,0.0,0.0,0.14702292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LMAN1,0.0,0.0,0.6447712,0.44822502,0.63702583,0.0,0.0,0.50001836,0.0,0.0,0.0,0.0,0.0,0.66944474
LMAN2,0.0,0.0,0.83995634,0.5355593,0.9711673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5185567
LMCD1,0.0,0.0,0.58535266,0.0,0.3267419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LMNA,0.0,0.0,0.8985994,0.37151778,0.7007965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.544348
LMO1,0.0,0.0,0.0,0.27626932,0.20896015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LPGAT1,0.0,0.0,0.32192963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LPIN1,0.0,0.0,0.0,0.0,0.40708834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LPP,0.0,0.0,0.54637533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.979622,0.0,0.0
LRP10,0.0,0.0,0.59650433,0.39049673,0.6239925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRP4,0.85522324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRPAP1,0.0,0.0,0.96997595,0.40535265,0.73295075,0.0,0.0,0.8426396,0.0,0.0,0.0,0.0,0.0,0.3425704
LRRC59,0.0,0.0,0.31896773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29109743
LRRFIP1,0.0,0.0,0.8161213,0.0,0.47288275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LSM1,0.0,0.0,0.5493914,0.38693544,0.46660143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39991
LSM10,0.0,0.0,0.4699793,0.38884366,0.3986504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42971942
LSM3,0.0,0.0,0.9272133,0.75110984,0.91127276,0.0,0.0,0.24261709,0.0,0.0,0.0,0.0,0.0,0.61158353
LSM4,0.0,0.0,1.0946282,0.7758966,0.9242083,0.0,0.0,0.36782306,0.0,0.0,0.0,0.0,0.0,0.46378118
LSM5,0.0,0.0,0.5915445,0.49764454,0.5535396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36431098
LSM6,0.0,0.0,0.35765913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LSM7,0.0,0.0,1.0923846,0.6652739,0.8471265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52158576
LSM8,0.0,0.0,0.47427657,0.30305704,0.3973978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4534026
LSR,0.0,0.0,0.49993473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LTBR,0.0,0.0,0.34098098,0.0,0.10668087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUC7L3,1.6302382,0.0,0.56832963,0.41011864,0.48372963,0.0,0.0,0.72337186,0.0,0.0,0.0,0.0,0.0,0.23493811
LYRM2,0.0,0.0,0.5048057,0.4145154,0.4463839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28445232
LYSMD2,0.0,0.0,0.30979306,0.45358044,0.5158353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23854165
M6PR,0.0,0.0,0.42308384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MACF1,0.0,0.0,0.0,0.0,0.2465103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAF1,0.0,0.0,0.43211436,0.32245058,0.34900096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4724844
MAFB,0.0,0.0,0.8393173,0.63743556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAGED1,0.0,0.0,0.0,0.0,0.25457904,0.0,0.0,0.8318324,0.0,0.0,0.0,0.0,0.0,0.0
MAGED2,0.0,0.0,0.6365959,0.3100289,0.5694767,0.0,0.0,0.6354568,0.0,0.0,0.0,0.0,0.0,0.0
MAGEF1,0.0,0.0,0.2998501,0.26639128,0.41167676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3438312
MAGEH1,0.0,0.0,0.0,0.0,0.27925214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAGI1,1.8821986,0.0,0.0,0.0,0.0,2.4829838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAGOH,0.0,0.0,0.49403527,0.0,0.35706854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24076337
MAL2,0.0,0.0,0.0,0.0,0.31064832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MALAT1,5.880932,5.3424606,6.4650693,6.397029,6.1647453,0.0,3.369927,6.4750543,4.2610054,0.0,3.7184627,6.656643,4.14655,5.4919157
MAML2,0.0,0.0,0.0,0.0,0.0,0.44332594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAN1A1,0.0,0.0,0.5410131,0.2947529,0.0,0.0,0.0,0.6597773,0.0,0.0,0.0,0.0,0.0,0.0
MAN1A2,0.0,0.0,0.0,0.3617924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44505084
MANF,0.0,0.0,0.8046281,0.78704184,0.84978175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1143566
MAP1B,0.0,0.0,0.99889886,1.0023594,1.7677453,0.0,0.0,1.7290525,0.0,0.0,0.0,0.0,0.0,0.7805133
MAP1LC3A,0.0,0.0,0.45608494,0.8209996,0.6212802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8300034
MAP1LC3B,0.0,0.0,0.91727436,0.6914598,0.6227679,0.0,0.0,0.37931097,0.0,0.0,0.0,0.0,0.0,1.2730069
MAP2,0.0,0.0,0.0,0.19235404,0.33621266,0.0,0.0,0.76020503,0.0,0.0,0.0,0.0,0.0,0.0
MAP3K13,0.0,0.0,0.5772983,0.5449408,0.5900948,0.0,0.0,0.61717796,0.0,0.0,0.0,0.0,0.0,0.43069676
MAP3K5,2.193677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAP9,0.0,0.0,0.2190422,0.0,0.5755222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAPK13,0.0,0.0,0.0,0.0,0.27844518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAPK1IP1L,0.0,0.0,0.45019495,0.19199724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20377678
MAPRE1,0.0,0.0,0.8883549,0.4922733,0.41893804,0.0,0.0,0.3954733,0.0,0.0,0.0,0.0,0.0,0.39839238
MAPRE3,0.0,0.0,0.12894963,0.33261454,0.4527553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MBNL2,1.3450791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCFD2,0.0,0.0,0.42262107,0.23780373,0.36329624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49627483
MCTS1,0.0,0.0,0.42650926,0.32294425,0.42062336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32898155
MCUR1,0.0,0.0,0.0,0.33121365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39623314
MDH1,0.0,0.0,0.6186307,0.4308381,0.63448656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52432746
MDH2,0.0,0.0,1.300205,0.9634839,1.177122,0.0,0.0,0.39736474,0.0,0.0,0.0,0.0,0.0,0.9625577
MDK,0.0,0.0,0.92153513,0.0,1.1683881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEA1,0.0,0.0,0.46721187,0.2827037,0.44238907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEAF6,0.0,0.0,0.76658607,0.58666,0.82334995,0.0,0.0,0.6019161,0.0,0.0,0.0,0.0,0.0,0.48442852
MECOM,3.1292977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MED28,0.0,0.0,0.34717685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MED8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16232768
MEF2C,0.0,0.0,0.0,0.0,0.0,0.0,1.3904105,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEG3,2.6208186,0.0,0.0,1.7879984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5235101
MEIS2,0.0,0.0,0.66882324,0.94382215,0.9148905,0.0,0.0,1.9331973,0.0,0.0,0.0,0.0,0.0,0.54462147
MESD,0.0,0.0,0.0,0.0,0.3816322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
METAP2,0.0,0.0,0.49193352,0.35660213,0.39001864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32267883
METRN,0.0,0.0,0.0,0.62675726,0.4345464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
METTL5,0.0,0.0,0.5887483,0.49002135,0.6045115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MFF,0.0,0.0,0.40840322,0.32475072,0.101414666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3775491
MGST2,0.0,0.0,0.0,0.2880534,0.50903213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGST3,0.0,0.0,0.9216946,0.88498473,0.9791414,0.0,0.0,0.72604764,0.0,0.0,0.0,0.0,0.0,0.5297855
MICOS10,0.0,0.0,1.3594656,0.85752225,1.3503149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5652119
MIEN1,0.0,0.0,0.83492076,0.58471876,0.6959717,0.0,0.0,0.40652907,0.0,0.0,0.0,0.0,0.0,0.36769742
MIF,0.0,0.0,1.4578564,1.3202914,1.1563075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99943197
MIR7-3HG,0.0,0.0,0.6581003,0.9302991,1.4533746,0.0,0.0,1.4098815,0.0,0.0,0.0,0.0,0.0,0.92474335
MKKS,0.0,0.0,0.51303536,0.3356173,0.61247265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41943687
MLEC,0.0,0.0,0.46065494,0.38873652,0.60101044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28005773
MLF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31638777
MLF2,0.0,0.0,0.8579523,0.5900982,0.79294086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5483257
MLLT11,0.0,0.0,0.49336374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLXIPL,0.0,0.0,0.0,0.26488298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMADHC,0.0,0.0,0.6072364,0.40424386,0.502616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45395747
MOCS2,0.0,0.0,0.0,0.3136115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MORF4L1,0.0,0.0,1.6885902,1.3191555,1.505353,0.0,0.0,1.3892794,0.0,0.0,0.0,0.0,0.0,1.5359298
MORF4L2,0.0,0.0,1.1076376,0.9055811,1.0264115,0.0,0.0,0.72687864,0.0,0.0,0.0,0.0,0.0,1.2892481
MORN2,0.0,0.0,0.4590248,0.0,0.43505034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48685777
MPC1,0.0,0.0,0.41381073,0.36963564,0.40825108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51253814
MPC2,0.0,0.0,1.357506,0.7818291,1.038218,0.0,0.0,0.66294086,0.0,0.0,0.0,0.0,0.0,0.80668294
MPG,0.0,0.0,0.0,0.0,0.4105712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MPHOSPH8,0.0,0.0,0.459669,0.4325843,0.47381294,0.0,0.0,0.60701305,0.0,0.0,0.0,0.0,0.0,0.36749244
MPLKIP,0.0,0.0,0.322344,0.35371816,0.32651854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PALS2,0.0,0.0,0.44128785,0.29040146,0.40388012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRFAP1,0.0,0.0,1.553474,1.1690215,1.4087629,0.0,0.0,1.0899546,0.0,0.0,0.0,0.0,0.0,1.3110696
MRPL12,0.0,0.0,0.46639088,0.0,0.4318354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPL13,0.0,0.0,0.49229556,0.20717674,0.41700584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPL14,0.0,0.0,0.7426771,0.4422598,0.52492833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPL17,0.0,0.0,0.17192402,0.24601033,0.3577402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPL18,0.0,0.0,0.6075406,0.42614025,0.5584238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49342582
MRPL20,0.0,0.0,1.2160656,1.0286865,1.272501,0.0,0.0,0.78897744,0.0,0.0,0.0,0.0,0.0,0.51008004
MRPL21,0.0,0.0,0.58453417,0.29418516,0.50461066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32017788
MRPL22,0.0,0.0,0.5432418,0.37104023,0.4528283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32780093
MRPL24,0.0,0.0,0.21344599,0.0,0.29594344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPL27,0.0,0.0,0.661395,0.42525566,0.57858604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPL28,0.0,0.0,0.5378976,0.0,0.47130495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPL3,0.0,0.0,0.5484953,0.35016716,0.54994905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPL32,0.0,0.0,0.0,0.0,0.175919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPL33,0.0,0.0,0.91410637,0.93587303,0.97645456,0.0,0.0,0.6273228,0.0,0.0,0.0,0.0,0.0,0.80520916
MRPL34,0.0,0.0,0.45212543,0.5103594,0.45565152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30319825
MRPL36,0.0,0.0,0.5052355,0.30073592,0.23251536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPL40,0.0,0.0,0.6085701,0.4881,0.55481553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33315697
MRPL41,0.0,0.0,0.9941467,0.7450427,0.8351424,0.0,0.0,0.05244355,0.0,0.0,0.0,0.0,0.0,0.4993103
MRPL42,0.0,0.0,0.53020245,0.3664065,0.42347258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPL43,0.0,0.0,0.5068049,0.38421482,0.45848954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35837814
MRPL47,0.0,0.0,0.56310403,0.2734639,0.45586288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPL50,0.0,0.0,0.4121931,0.25622493,0.035861023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPL51,0.0,0.0,1.1042663,0.89430785,1.0732064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73271906
MRPL52,0.0,0.0,0.5085824,0.3939009,0.5454741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPL54,0.0,0.0,0.8052776,0.62539935,0.74083906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53398514
MRPL55,0.0,0.0,0.59080696,0.43322992,0.51079893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53134155
MRPL9,0.0,0.0,0.0800325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPS11,0.0,0.0,0.37371597,0.29923087,0.37470877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPS14,0.0,0.0,0.37478948,0.0,0.28166664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPS15,0.0,0.0,0.5378531,0.35178506,0.5124173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.264425
MRPS16,0.0,0.0,0.62117976,0.42707336,0.49868748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26076338
MRPS18C,0.0,0.0,0.5951333,0.37610865,0.51356053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21345054
MRPS23,0.0,0.0,0.51734966,0.2572755,0.36814255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3177768
MRPS26,0.0,0.0,0.39500436,0.29434213,0.41432378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21841149
MRPS28,0.0,0.0,0.0,0.0,0.45152846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPS33,0.0,0.0,0.7566428,0.6821685,0.7044612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5985456
MRPS34,0.0,0.0,0.6701665,0.4391951,0.59836125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28644577
MRPS7,0.0,0.0,0.46530265,0.25447452,0.42417702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSI2,0.0,0.0,0.0,0.23009707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSRB2,0.0,0.0,0.0,0.0,0.39707834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT-ATP6,0.0,0.0,3.4989095,4.1555033,3.9025378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8903584
MT-CO1,0.0,0.0,4.206057,4.751956,4.4581785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5181394
MT-CO2,0.0,0.0,4.0394554,4.5989804,4.2652926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1983867
MT-CO3,0.0,0.0,4.0016694,4.685391,4.3744845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4586687
MT-CYB,0.0,0.0,3.384132,4.121145,3.7593114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8810742
MT-ND1,0.0,0.0,3.4961197,4.2121468,3.7251797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053736
