,Acinar-mix,Activated stellate cells,Alpha cells,Beta cells,Delta cells,Ductal cells,Endothelial cells,Gamma cells,Idling acinar cells,MUC5B+ ductal cells,Macrophages,Quiescent stellate cells,Secretory acinar cells,Stressed beta cells
NDUFB3,0.0,0.0,0.7996262724582965,0.7440887552041274,0.8014348516097436,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.702102894966419
NDUFB4,0.0,0.0,0.7650856834191543,0.7395912317129282,0.7774301813198969,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.7083036165971023
NDUFB5,0.0,0.0,0.8342525546367352,0.7840524453383225,0.8159007751024686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307693
NDUFB6,0.0,0.0,0.8121955348895147,0.7318100333213806,0.7858848204979529,0.0,0.0,0.7045937180519104,0.0,0.0,0.0,0.0,0.0,0.6923076923076923
NDUFB7,0.0,0.0,0.8283765912055969,0.7867334760152377,0.8050816288361182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307693
NDUFB8,0.0,0.0,0.7800792318124038,0.7253967477725103,0.7789124800608709,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.6935798296561608
NDUFB9,0.0,0.0,0.8083265423774719,0.7388267975587112,0.7645252255293039,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.7155692348113427
NDUFC1,0.0,0.0,0.7860661607522231,0.7157462193415716,0.7564447476313665,0.0,0.0,0.7043279913755564,0.0,0.0,0.0,0.0,0.0,0.6923076923076923
NDUFC2,0.0,0.0,0.7648792633643517,0.7269952939106867,0.7669103374847999,0.0,0.0,0.6947607718981229,0.0,0.0,0.0,0.0,0.0,0.6923076923076923
NDUFS2,0.0,0.0,0.9230769230769231,0.0,0.9455576722438519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFS3,0.0,0.0,0.8415486491643466,0.7692307692307693,0.8267759130551264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7824174211575434
NDUFS4,0.0,0.0,0.8406660465093759,0.7847614104931171,0.8315050601959229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307693
NDUFS5,0.0,0.0,0.7585476774435777,0.7252907248643728,0.7632592687240014,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.7029394828356229
NDUFS6,0.0,0.0,0.8231829175582299,0.7652502701832697,0.8120640883078942,0.0,0.0,0.7115305983103238,0.0,0.0,0.0,0.0,0.0,0.6923076923076923
NDUFS7,0.0,0.0,0.8932984883968647,0.8461538461538461,0.8725743660560021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFS8,0.0,0.0,0.8321953920217661,0.7915329749767597,0.8255365490913391,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.7232712828196012
NDUFV1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NDUFV2,0.0,0.0,0.7910436254281265,0.7510455709237319,0.7857400958354657,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.7252829854304974
NDUFV3,0.0,0.0,0.9015021874354436,0.8461538461538461,0.8697643784376291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEAT1,0.9273036030622629,0.0,0.7821392737902128,0.6550911023066595,0.6345881452927222,0.0,0.0,0.6449405230008639,0.0,0.0,0.0,0.0,0.0,0.6153846153846154
NEDD4L,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEGR1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NELFCD,0.0,0.0,0.9230769230769231,0.0,0.941579690346351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NENF,0.0,0.0,0.7743124870153574,0.7091357341179481,0.7317334734476529,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.6975415073908292
NEUROD1,0.0,0.0,0.7821562473590558,0.775206827200376,0.7692307692307693,0.0,0.0,0.7802949410218459,0.0,0.0,0.0,0.0,0.0,0.0
NFE2L2,0.0,0.0,0.0,0.9338110456099877,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NFIC,0.0,0.0,0.7761694238736079,0.7978880084477938,0.7692307692307693,0.0,0.0,0.7850040334921616,0.0,0.0,0.0,0.0,0.0,0.0
NFKBIA,0.0,0.0,0.9500812429648179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9230769230769231
NFU1,0.0,0.0,0.8653661562846258,0.7982765161074125,0.8326767453780541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307693
NHP2,0.0,0.0,0.8489422247960017,0.8012002110481262,0.8326827012575589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307693
NKTR,0.0,0.0,0.0,0.9230769230769231,0.0,0.0,0.0,0.9466686753126291,0.0,0.0,0.0,0.0,0.0,0.0
NKX2-2,0.0,0.0,0.0,0.9512134698721079,0.0,0.0,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0
NKX6-1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLRP1,0.0,0.0,0.7692307692307693,0.832701563835144,0.8909744987120995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7995319045506991
NME1,0.0,0.0,0.8899749242342435,0.8461538461538461,0.8826326177670405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NME3,0.0,0.0,0.794343141409067,0.7692307692307693,0.7837678698393015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.774009264432467
NME4,0.0,0.0,0.9455970296492944,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NMRK1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NOL3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NOL7,0.0,0.0,0.8396051938717182,0.7692307692307693,0.8180243785564716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7777547744604257
NONO,0.0,0.0,0.7772137981194717,0.699843956873967,0.7041382285264822,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.7297157232577984
NOP56,0.0,0.0,0.964539491213285,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NOSIP,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NPC2,0.0,0.0,0.8069062508069552,0.7112360504957346,0.746728736620683,0.0,0.0,0.7192972577535189,0.0,0.0,0.0,0.0,0.0,0.6923076923076923
NPDC1,0.0,0.0,0.7293244508596567,0.7305687849338238,0.7613624196786147,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.7314577010961679
NPM1,0.0,0.0,0.7636239528656006,0.693742573261261,0.7080901448543255,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.7293200401159433
NPTX2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000247809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NR3C1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NR5A2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NRBF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NSA2,0.0,0.0,0.7869179478058448,0.7490814007245578,0.744166530095614,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.7491296117122357
NSD3,0.0,0.0,0.0,0.8461538461538461,0.9143918477571927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8644523483056289
NSFL1C,0.0,0.0,0.9661927910951468,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NSRP1,0.0,0.0,0.8934619885224563,0.8461538461538461,0.8659316255496099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NT5C,0.0,0.0,0.9230769230769231,0.0,0.9663438338499802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NT5C3A,0.0,0.0,0.9406612469599798,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTN4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTPCR,0.0,0.0,0.0,0.9230769230769231,0.9467369684806237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUCB1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUCB2,0.0,0.0,0.7692307692307693,0.7839595354520358,0.7733927919314458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8572158171580389
NUCKS1,0.0,0.0,0.765457442173591,0.7252452006706824,0.7413194271234366,0.0,0.0,0.7644254381840045,0.0,0.0,0.0,0.0,0.0,0.6923076923076923
NUDC,0.0,0.0,0.7971265728657062,0.7023630829957815,0.7677178612122169,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.7203455980007465
NUDCD2,0.0,0.0,0.8012324158961956,0.8280439376831055,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8388308240817144
NUDT14,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUDT22,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUDT3,0.0,0.0,0.0,0.9230769230769231,0.9300065544935373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUDT4,0.0,0.0,0.9377041000586289,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUDT9,0.0,0.0,0.0,0.8757795324692359,0.9192182421684265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8461538461538461
NUTF2,0.0,0.0,0.9244574124996479,0.8461538461538461,0.8832835142429059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NXT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
OARD1,0.0,0.0,0.7692307692307693,0.7742512501203097,0.8052682051291833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8165773153305054
OAZ1,0.0,0.0,0.7479137640732986,0.7201544183951157,0.7278044544733487,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.7002164354691138
OAZ2,0.0,0.0,0.7537954770601712,0.7392564920278696,0.7378054077808673,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.7244036289361807
OCIAD1,0.0,0.0,0.7302198455883906,0.7055562780453608,0.7061328291893005,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.737411746611962
OCIAD2,0.0,0.0,0.7271021191890423,0.75572924889051,0.8154178766103891,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.7508172484544607
ODC1,0.0,0.0,0.8461538461538461,0.0,0.8674378670178927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.883904599226438
OLA1,0.0,0.0,0.8677297463783851,0.8461538461538461,0.8744064844571627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OLFM2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ONECUT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ORAI2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORMDL1,0.0,0.0,0.7898170489531297,0.7692307692307693,0.7794429017947271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7877359848756057
ORMDL2,0.0,0.0,0.9140523993051969,0.8461538461538461,0.8998837379308847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OS9,0.0,0.0,0.7728738463841952,0.6923076923076923,0.7170063761564401,0.0,0.0,0.7704419768773593,0.0,0.0,0.0,0.0,0.0,0.7132543692222009
OSER1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
OST4,0.0,0.0,0.7865941111858075,0.7364632533146784,0.7518338102560777,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.7072578164247366
OSTC,0.0,0.0,0.7417045189784124,0.7495858256633465,0.7702362583233759,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.7746449112892151
OTUB1,0.0,0.0,0.9437239949519818,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OXA1L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
P4HA2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4HB,0.0,0.0,0.7147403680361234,0.7035441857117873,0.6984584790009719,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.7383935818305383
P4HTM,0.0,0.0,0.8150236239800086,0.7064489034505991,0.7789906079952533,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.7049472102752099
PA2G4,0.0,0.0,0.8338313744618342,0.7445544141989487,0.7864220371613135,0.0,0.0,0.7135072258802561,0.0,0.0,0.0,0.0,0.0,0.6923076923076923
PABPC1,0.0,0.0,0.7432822585105896,0.7146362203818101,0.692446924172915,0.0,0.0,0.7056726125570444,0.0,0.0,0.0,0.0,0.0,0.6923076923076923
PAFAH1B1,0.0,0.0,0.9479886706058795,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAFAH1B2,0.0,0.0,0.0,0.9230769230769231,0.0,0.0,0.0,0.9458994177671579,0.0,0.0,0.0,0.0,0.0,0.0
PAFAH1B3,0.0,0.0,0.9383556384306687,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAIP2,0.0,0.0,0.7146062254905701,0.7149195258434002,0.7141300852482135,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.8183616078816928
PAK3,0.8881126367128812,0.0,0.7254235515227685,0.6923076923076923,0.7258623104829055,0.0,0.0,0.7499905641262348,0.0,0.0,0.0,0.0,0.0,0.0
PALLD,0.0,0.0,0.9656389584908118,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAM,0.0,0.0,0.7604575111315801,0.7248405539072477,0.6923076923076923,0.0,0.0,0.8607471997921283,0.0,0.0,0.0,0.0,0.0,0.6944096592756418
PAPOLA,0.0,0.0,0.7513996637784518,0.6923076923076923,0.6995646678484403,0.0,0.0,0.6949929870091952,0.0,0.0,0.0,0.0,0.0,0.7176446914672852
PAPSS2,0.0,0.0,0.8857063605235174,0.8738792813741244,0.0,0.0,0.0,0.8461538461538461,0.0,0.0,0.0,0.0,0.0,0.0
PARD3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARK7,0.0,0.0,0.7639107337364783,0.719622268126561,0.7674914460915786,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.6923774068172162
PARL,0.0,0.0,0.8522776548679059,0.7758965950745803,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8020810118088355
PARM1,0.0,0.0,0.0,0.9230769230769231,0.0,0.0,0.0,0.952320552789248,0.0,0.0,0.0,0.0,0.0,0.0
PARP1,0.0,0.0,0.9230769230769231,0.0,0.9399230846991906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARVB,0.0,0.0,0.7692307692307693,0.8369104128617507,0.7864417066940894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8249396269138043
PAX6,0.0,0.0,0.7806027760872474,0.7785248802258418,0.7213676801094642,0.0,0.0,0.8949248102995065,0.0,0.0,0.0,0.0,0.0,0.6923076923076923
PBX1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCBD1,0.0,0.0,0.8273584888531611,0.7501850999318637,0.7879748069323026,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.704566648373237
PCBP1,0.0,0.0,0.7569349545698899,0.6923076923076923,0.7008629166162931,0.0,0.0,0.6996063819298377,0.0,0.0,0.0,0.0,0.0,0.7027614941963782
PCBP2,0.0,0.0,0.7938161125549903,0.7213798486269437,0.7085903011835538,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.7133581546636728
PCDH17,0.0,0.0,0.880707846238063,0.8461538461538461,0.0,0.0,0.0,0.8807710775962243,0.0,0.0,0.0,0.0,0.0,0.0
PCGF5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PCLO,0.0,0.0,0.0,0.0,0.9230769230769231,0.0,0.0,0.9524725858981793,0.0,0.0,0.0,0.0,0.0,0.0
PCM1,0.0,0.0,0.7801679556186383,0.7692307692307693,0.794505197268266,0.0,0.0,0.839262068271637,0.0,0.0,0.0,0.0,0.0,0.0
PCMT1,0.0,0.0,0.8140306885425861,0.7692307692307693,0.7838116792532114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7849245300659766
PCNP,0.0,0.0,0.7747590679388779,0.7119181110308721,0.695401498904595,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.7197808439914997
PCSK1,0.0,0.0,0.0,0.9230769230769231,0.9365090957054725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCSK1N,0.0,0.0,0.716759571662316,0.6937673550385696,0.704545795917511,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.7190834237979009
PCSK2,0.0,0.0,0.8510741591453552,0.7692307692307693,0.7976941878979023,0.0,0.0,0.8648606263674222,0.0,0.0,0.0,0.0,0.0,0.0
PCSK5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
PDAP1,0.0,0.0,0.8244554583842938,0.7648799740351163,0.7803168755311233,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.7289247421117929
PDCD10,0.0,0.0,0.8539004188317519,0.0,0.8461538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8550787430543166
PDCD2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDCD4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDCD5,0.0,0.0,0.8470666683637179,0.7699365111497732,0.8268715097354009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307693
PDCD6,0.0,0.0,0.7943424353232751,0.7206215629210839,0.7889901445462153,0.0,0.0,0.7043200226930472,0.0,0.0,0.0,0.0,0.0,0.6923076923076923
PDE4DIP,0.0,0.0,0.8065738632128789,0.7996822549746587,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7716961869826684
PDGFRB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
PDHB,0.0,0.0,0.0,0.9230769230769231,0.9698291008289044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDIA2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDIA3,0.0,0.0,0.7362378789828374,0.7016741816814129,0.7366936711164621,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.7703677599246685
PDIA4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PDIA6,0.0,0.0,0.7732902994522681,0.7692307692307693,0.7847149968147278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8235698800820571
PDK4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDLIM1,0.0,0.0,0.9102333279756399,0.8461538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8604365678933951
PDLIM4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDLIM5,0.0,0.0,0.9558276258982145,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDX1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PEBP1,0.0,0.0,0.7123980155357947,0.7152427755869352,0.7091818130933322,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.6954231262207031
PEF1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PEG10,0.0,0.0,0.8461538461538461,0.0,0.8558086065145639,0.0,0.0,0.9588228418276861,0.0,0.0,0.0,0.0,0.0,0.0
PELO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PEMT,0.0,0.0,0.8880812525749207,0.9245684101031377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8461538461538461
PERP,0.0,0.0,0.7186565582568829,0.7663248410591712,0.713783126610976,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.7535771131515503
PET100,0.0,0.0,0.8868515537335322,0.8461538461538461,0.87753747518246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PEX2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PFDN1,0.0,0.0,0.900224887407743,0.8461538461538461,0.8733633114741399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PFDN2,0.0,0.0,0.8219451033152066,0.7692307692307693,0.7944746842751136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8099749042437627
PFN1,0.0,0.0,0.8060833169863775,0.7046996034108676,0.7670996234967158,0.0,0.0,0.7059155794290396,0.0,0.0,0.0,0.0,0.0,0.6923076923076923
PFN2,0.0,0.0,0.7801380615967971,0.8123179490749652,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7783861664625314
PGAM1,0.0,0.0,0.7764584605510418,0.7145360249739426,0.7449583273667556,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.6960958517514743
PGK1,0.0,0.0,0.8175853903477008,0.7079510367833651,0.7829865996654217,0.0,0.0,0.7072531810173621,0.0,0.0,0.0,0.0,0.0,0.6923076923076923
PGLS,0.0,0.0,0.9023935290483328,0.8461538461538461,0.878057273534628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PGM3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PGRMC1,0.0,0.0,0.8172577023506165,0.7692307692307693,0.8013506485865667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7721892595291138
PGRMC2,0.0,0.0,0.7817007807584909,0.7954629017756536,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8170311771906339
PHB1,0.0,0.0,0.85716201708867,0.8154446024161118,0.8642499859516437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307693
PHB2,0.0,0.0,0.8012437040989215,0.7692307692307693,0.7816116443047156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8127595690580515
PHF14,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHIP,0.0,0.0,0.8608406552901635,0.0,0.8461538461538461,0.0,0.0,0.8996249529031607,0.0,0.0,0.0,0.0,0.0,0.0
PHPT1,0.0,0.0,0.8332267632851234,0.7770011975215032,0.8012236081636869,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.7600295772919288
PIGP,0.0,0.0,0.7692307692307693,0.7879808315863976,0.8090811738601098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7695337809049166
PIGR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
PIGT,0.0,0.0,0.9252298520161555,0.8461538461538461,0.8910866654836215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIM3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PIN1,0.0,0.0,0.8262904515633216,0.775518211034628,0.8166599594629728,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.7084046097902151
PIN4,0.0,0.0,0.8560575613608727,0.8461538461538461,0.8787734187566317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PITHD1,0.0,0.0,0.7974816239797152,0.7692307692307693,0.7717919716468225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8732968614651606
PITPNC1,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.9277825493078965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJA2,0.0,0.0,0.6950212762906001,0.6923076923076923,0.7202522525420556,0.0,0.0,0.8261668040202215,0.0,0.0,0.0,0.0,0.0,0.7206250245754535
PKHD1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PKIB,0.0,0.0,0.0,0.8584131781871502,0.9187767643194932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8461538461538461
PKIG,0.0,0.0,0.0,0.9230769230769231,0.9410602771318876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PKM,0.0,0.0,0.7755879026192886,0.7224509670184209,0.7748834261527429,0.0,0.0,0.7902545516307538,0.0,0.0,0.0,0.0,0.0,0.6923076923076923
PLA2G12A,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLA2G1B,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9568745952386123,0.0
PLAC8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLCB1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
