,Diff. Keratinocytes,EpSC and undiff. progenitors,Erythrocytes,Lymphatic EC,Macrophages+DC,Melanocytes,Mesenchymal fibroblasts,Pericytes,Pro-inflammatory fibroblasts,Secretory-papillary fibroblasts,Secretory-reticular fibroblasts,T cells,Vascular EC
RAB14,0.49728245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GSN,0.87460047,0.8480605,0.0,1.3595054,1.491451,1.6276026,2.5929167,1.6464417,3.2169578,2.93554,3.944272,0.0,1.9393901
STOM,0.0,0.0,0.0,1.16717,0.0,0.0,0.0,0.9312612,0.0,0.0,0.0,0.0,1.5619054
PSMB7,0.65536237,0.38779768,0.0,0.0,0.0,0.9026656,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL35,3.9241533,3.7344496,0.0,3.4488168,3.3674626,3.4091578,3.2570453,3.374771,3.3761344,3.2285874,3.1759553,3.6288218,3.4470735
ARPC5L,1.2568854,1.1829473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSPA5,0.5295558,0.8882286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL12,3.8589187,3.7962155,0.0,3.7680674,3.5247216,3.6394312,3.8027897,3.5303361,3.7957735,3.779941,3.549586,3.7950006,3.8151743
BBLN,0.5314283,0.0,0.0,1.3378816,0.0,0.44533294,1.1483102,0.0,0.0,0.0,0.0,0.0,0.7729656
SET,1.5889567,1.6573483,0.0,1.4393436,0.9650152,1.5509802,1.3208219,1.2604053,1.1805971,0.0,0.0,0.0,1.3222327
RPL7A,3.2473419,3.063124,0.0,2.938183,2.5138898,2.849423,2.7983713,2.943593,2.7985122,2.6671476,2.658978,2.7920196,2.8294566
EGFL7,0.0,0.0,0.0,0.8945524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNHG7,0.0,0.0,0.0,0.0,0.0,0.7126522,0.0,0.0,0.0,0.0,0.0,0.0,1.1360328
PHPT1,0.0,0.0,0.0,0.0,0.0,1.0194944,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EDF1,1.5515661,1.5345011,0.0,1.7118001,1.2266493,1.6171219,1.635716,1.4972222,1.5644413,1.5024849,1.5424019,1.5660875,1.6310089
PTGDS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.530517,1.640885,0.0,0.0,0.0
NPDC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13417
DPP7,0.0,0.0,0.0,0.0,0.0,0.63440335,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TUBB4B,0.8080246,1.0939673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NRARP,0.6291633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPL41,0.0,0.0,0.0,0.0,0.0,0.7523683,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLF6,1.4683918,1.4868395,0.0,1.9632304,1.6037028,1.7964774,1.1546879,1.3174138,1.3655823,1.456164,1.8998741,1.5041163,1.8780564
ATP5F1C,0.0,0.0,0.0,0.0,0.0,0.7126522,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM107B,0.0,0.0,0.0,0.8780954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIM,0.9387975,1.0933073,0.0,3.8121626,3.2149324,3.579638,3.618451,3.5080204,3.8410192,3.844997,3.4938393,3.0380692,3.59452
ABI1,0.83982545,0.81347334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAB18,0.5379569,0.6409221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIF5B,0.54162866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITGB1,0.0,1.6259605,0.0,1.0849576,0.0,1.7640644,1.4255432,1.4787674,0.0,1.1347425,1.3394403,0.0,0.73989254
CREM,0.0,0.0,0.0,0.0,1.7537321,0.0,0.0,1.3029819,0.0,0.0,0.0,2.5319922,1.2369204
HNRNPF,1.0299152,1.1431152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7323263
CXCL12,0.0,0.0,0.0,0.0,0.0,0.0,0.73986727,0.0,2.591478,0.0,1.9674517,0.0,0.0
CISD1,0.0,0.0,0.0,0.0,0.0,0.7523683,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARID5B,1.2780128,2.0674508,0.0,1.4687848,0.0,0.9026656,1.6904361,1.7074122,2.1275918,1.6442469,1.6297433,0.0,1.7688001
HNRNPH3,0.8617251,1.0974581,0.0,0.0,0.0,0.7523683,0.0,0.88445604,0.0,0.0,0.0,0.0,0.0
DDX21,1.5231827,1.6013802,0.0,0.0,0.0,0.54135823,0.0,0.0,0.0,0.0,0.0,0.0,0.9412693
SRGN,0.0,0.0,0.0,0.0,3.6435018,0.0,0.0,0.0,0.0,0.0,0.0,3.1117015,1.253299
SAR1A,0.7640345,0.84509444,0.0,0.0,0.0,0.769762,0.0,0.0,0.0,0.0,1.0698619,0.0,0.0
PPA1,0.83431196,0.7919095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSAP,0.0,0.48856416,0.0,1.3711503,1.5109599,1.9324883,1.7843037,0.0,1.7399468,1.9747415,2.3219378,0.0,0.873258
ANAPC16,0.0,0.0,0.0,0.9985547,0.0,0.40867397,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DDIT4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7010599,0.0,0.0,0.0,0.0,0.0
VDAC2,1.265588,1.2013193,0.0,0.25507993,0.0,1.2665024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPS24,3.4948366,3.4169006,0.0,3.1457658,3.2782664,2.8123772,3.1576505,3.1985574,3.1201987,2.9436815,2.748945,3.0123377,3.1566114
PLAC9,0.0,0.0,0.0,1.946645,0.0,0.0,1.9212132,1.3710463,2.1641421,2.4951432,3.185207,0.0,0.0
GHITM,0.0,0.0,0.0,0.0,0.0,0.42322016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNCG,0.0,0.0,0.0,1.8913071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADIRF,1.1741483,1.3539617,0.0,3.6608005,0.0,1.480732,1.320404,3.969231,2.8302066,3.1737773,2.8957353,0.0,3.4418833
ACTA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.751908,0.0,0.0,0.0,0.0,0.0
PDLIM1,0.0,1.126927,0.0,0.99910665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6537501
PGAM1,0.0,0.0,0.0,0.0,0.0,0.40139037,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP5MK,1.197917,1.0542625,0.0,1.2842615,0.0,1.1615205,1.1797564,1.2588773,0.0,0.0,0.0,0.0,0.6063632
COL17A1,0.0,1.51298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADD3,0.0,0.0,0.0,0.9708348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUSP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60017407
ADRA2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0614499,0.0,0.0,0.0,0.0,0.0
EIF3A,1.1007502,1.0237037,0.0,0.0,0.0,0.7523683,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HTRA1,0.0,0.0,0.0,0.0,0.0,0.0,1.880434,0.0,0.0,0.0,1.7779367,0.0,0.0
PTPRE,0.0,0.0,0.0,0.8352183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IFITM2,0.0,0.0,0.0,1.4599876,0.0,0.37968892,1.2417161,1.6741254,1.506298,1.3567384,1.3198662,1.6696568,2.0098283
IFITM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8225399,0.0,0.0,0.0,0.0,1.6841538
IFITM3,0.0,0.8997556,0.0,2.166192,0.0,1.464266,2.0419762,2.4362648,2.3416612,2.2677875,2.0139432,0.0,2.842802
RNH1,0.70103955,0.0,0.0,0.0,0.0,0.7931557,0.0,0.0,0.0,0.0,0.88071764,0.0,0.0
RPLP2,3.9120657,3.718855,0.0,3.6734104,3.621344,3.5679052,3.5019557,3.4279342,3.5450587,3.3694868,3.3262234,4.0661173,3.4953446
CD151,0.0,0.0,0.0,0.83312255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POLR2L,1.6782067,1.6527255,0.0,2.411669,1.3457097,1.9142253,1.6935357,1.5574542,1.7799822,2.1922622,2.3653584,0.0,1.8544104
TSPAN4,0.0,0.0,0.0,0.7639142,0.0,0.39717388,0.0,0.0,0.0,0.0,1.1405125,0.0,0.0
CTSD,0.0,0.0,0.0,0.0,0.0,0.7684108,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPL23,0.8238163,0.0,0.0,0.0,0.0,0.9687014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD81,0.0,0.0,0.0,0.0,0.0,0.39717388,1.1356276,0.0,1.2725749,1.4885195,2.1542835,0.0,0.0
PHLDA2,1.4322871,0.835734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HBB,0.0,0.0,8.835892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HBD,0.0,0.0,2.644021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAVIN3,0.0,0.0,0.0,0.0,0.0,0.9026656,1.2400674,1.0941603,0.0,0.0,0.9873601,0.0,0.0
EIF3F,1.2873024,1.0772127,0.0,1.3995655,0.0,1.2969605,1.1847701,1.1923027,0.0,0.0,0.0,0.0,0.92779833
RPL27A,3.6886501,3.5555165,0.0,3.6019135,3.5513413,3.4285593,3.367686,3.5810375,3.3044276,3.2382069,3.2034068,3.7778513,3.4273975
LYVE1,0.0,0.0,0.0,1.497302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIF4G2,1.5880265,1.6989633,0.0,1.261972,0.87676656,1.3082868,0.0,1.3224345,0.0,0.0,0.0,0.0,1.2154813
C11orf58,0.9073328,0.89314216,0.0,1.2014623,0.0,1.0901839,0.86768585,0.7558293,0.0,0.0,0.0,0.0,0.8522811
RPS13,3.5796247,3.4362688,0.0,3.4421787,3.309326,3.1227028,3.3107305,3.3801284,3.2780209,3.1539237,3.058415,3.412763,3.388651
LDHA,2.4223406,2.7635531,0.0,1.5685672,1.8315957,2.2582197,1.992414,2.352736,2.2894168,2.2373211,1.8890758,1.855775,2.2662365
EIF3M,0.53001547,0.6356961,0.0,0.0,0.0,0.26406685,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIPK3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92779833
CD59,0.8909324,0.78224736,0.0,2.1421921,0.0,2.528447,0.8813386,1.3989923,1.3469712,0.0,1.7996151,0.0,1.7760993
LMO2,0.0,0.0,0.0,1.2852044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD44,2.0245183,2.0935986,0.0,0.0,2.4402087,2.1105702,1.7611761,1.3085715,2.1631196,2.4015396,2.1538625,2.1792939,0.0
C11orf96,0.0,0.0,0.0,0.0,0.0,0.40125978,0.0,2.814882,1.9759002,0.0,0.0,0.0,0.0
SPI1,0.0,0.0,0.0,0.0,1.1708382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERPING1,0.0,0.0,0.0,0.0,0.0,0.0,0.9173005,0.0,1.7934281,1.8079836,1.858512,0.0,0.0
SELENOH,0.0,0.0,0.0,0.0,0.0,0.44533294,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYB561A3,0.0,0.0,0.0,0.0,0.0,0.711951,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM258,0.86410105,0.75418234,0.0,1.1771327,0.85771793,1.6514752,1.4612303,0.0,1.0703647,1.3436116,1.7070432,0.0,1.1065414
FTH1,2.984341,3.42412,1.8876479,4.388324,5.735832,4.410381,3.926855,3.9798362,4.3905067,4.498726,4.6382227,4.1822963,3.901904
AHNAK,1.5023491,1.2907174,0.0,1.5195003,1.0091357,1.5996305,1.6486446,1.2476528,1.4730395,1.6784599,1.7288055,0.0,1.1564564
UBXN1,0.9848049,0.8655333,0.0,1.3592182,0.0,0.9529588,0.0,1.2411036,0.0,0.0,0.0,0.0,1.2126522
SLC3A2,0.0,0.36638954,0.0,0.0,0.0,0.99254084,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COX8A,1.0710579,1.0240085,0.0,1.1460401,0.8009301,1.3639908,0.0,1.0577483,0.0,0.0,0.0,0.0,0.0
FKBP2,0.0,0.0,0.0,0.0,0.0,0.9220593,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPP1R14B,0.6585204,0.71445805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRMT112,1.1928194,1.1975135,0.0,1.3232529,0.0,1.3920215,0.9199436,1.134181,0.0,0.0,0.0,0.0,1.1823195
PRDX5,0.85255116,1.177293,0.0,1.3457175,0.0,1.2665024,1.1756952,0.0,0.0,0.0,1.106406,0.0,0.7851556
ARL2,0.0,0.0,0.0,1.066289,0.0,0.9087084,0.0,0.0,0.0,0.0,0.0,0.0,0.77064997
FAU,3.3644423,3.3631854,0.0,3.1957698,3.1867537,3.1599116,2.9558337,3.3390577,3.1875422,3.0019968,2.91774,3.3383965,3.187742
NEAT1,3.5520918,3.1574793,0.0,3.2328691,3.3108563,3.029598,2.9469428,2.9835205,3.1086311,3.516544,3.3785636,1.7564029,3.3171957
MALAT1,5.1124797,5.3357854,2.3551548,5.4168997,5.873431,5.2952576,5.677808,6.1148443,5.544222,5.608801,5.50358,6.1820164,5.97211
CFL1,2.1294396,2.3638735,0.0,2.2152944,2.2862349,2.4504204,2.1585355,2.0428472,1.9891268,2.0921445,1.8608006,2.4925957,2.256483
CCDC85B,0.0,0.8853749,0.0,0.9182501,0.0,0.43005723,0.0,0.0,0.0,0.0,0.0,0.0,1.3945255
FOSL1,0.96285784,1.0686048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DRAP1,1.905089,1.8838525,0.0,0.5647315,1.1184661,1.5778801,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BANF1,0.0,0.0,0.0,0.0,0.0,0.54135823,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTPRCAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7345462,0.0
GSTP1,2.0198736,1.8532752,0.0,1.6350535,1.8938949,2.6354804,1.6863012,1.6600454,1.6011695,1.6942331,2.0008576,0.0,1.3720648
CCND1,0.92839956,0.0,0.0,1.2924271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTTN,0.0,0.0,0.0,0.0,0.0,0.47275746,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPCS2,0.5606248,1.0996801,0.0,0.96080184,0.0,1.4426893,1.0577784,0.0,0.0,1.1673199,0.94466776,0.0,0.39623314
RPS3,3.9125416,3.7719064,0.0,3.676846,3.2968416,3.515991,3.3332496,3.5013905,3.4219677,3.2387264,3.1177015,3.7823346,3.6206467
SERPINH1,0.0,0.0,0.0,0.0,0.0,0.0,1.1079184,0.0,0.0,0.0,0.0,0.0,0.0
NDUFC2,0.0,0.0,0.0,0.0,0.0,1.0556045,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAB38,0.0,0.0,0.0,0.0,0.0,0.22722206,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TYR,0.0,0.0,0.0,0.0,0.0,0.23070757,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAF1D,0.0,0.6674739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BIRC3,0.0,0.0,0.0,0.0,1.8465756,0.0,0.0,0.0,0.0,0.0,0.0,1.6679096,1.200345
TMEM123,0.0,0.0,0.0,1.100841,0.969158,0.47275746,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRYAB,0.0,0.0,0.0,0.0,0.0,1.3768073,0.0,1.4218197,0.0,0.0,1.8388984,0.0,0.0
TIMM8B,0.0,0.0,0.0,0.0,0.0,0.22722206,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NNMT,0.0,0.0,0.0,1.4954112,0.0,0.0,1.1934147,0.0,2.1376433,1.8469504,1.8523686,0.0,1.3283195
REXO2,0.0,0.0,0.0,0.0,0.0,0.711951,0.0,0.0,0.0,0.0,1.3358123,0.0,0.0
TAGLN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4546852,0.0,0.0,0.0,0.0,0.0
FXYD6,0.0,0.0,0.0,0.68525803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MPZL2,1.3429837,1.0876666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD3D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8544104,0.0
ATP5MG,1.8307148,1.7682624,0.0,1.9881375,2.014037,1.8272841,1.8451536,1.8117228,1.7777317,1.7777317,1.7566011,2.3719406,1.5654883
RPS25,3.485225,3.4214902,0.0,3.3524213,3.1568327,3.1545143,3.04129,3.3940835,3.1540132,3.0540965,2.9557838,3.6297855,3.330803
MCAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56435627,0.0,0.0,0.0,0.0,0.0
THY1,0.0,0.0,0.0,0.0,0.0,0.0,1.6423957,0.0,0.0,0.0,0.0,0.0,0.0
TRIM29,1.280775,0.85005015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSPA8,0.8324666,0.5209187,0.0,1.7210054,1.6388758,1.456795,1.6672122,1.5415356,1.6285896,1.4521409,1.522342,2.1044855,1.6062455
ESAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96335864
ETS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68612194
APLP2,0.0,0.0,0.0,0.70081174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD9,2.1314006,2.1180422,0.0,2.7640786,1.371645,2.403041,1.7617757,1.6828151,1.7558085,2.8371372,2.1602292,0.0,2.1209326
GAPDH,2.3772445,2.512612,0.0,2.7865949,2.6222382,2.6860151,2.6118042,2.8262758,2.418139,2.8332133,2.4010832,2.8443255,2.7367196
PTMS,0.74147147,0.98456854,0.0,1.6659932,0.0,0.9089442,1.4409647,1.3484471,0.0,0.0,0.0,0.0,1.3344707
TPI1,1.5764072,1.7724403,0.0,1.4775953,1.5618355,1.8067062,1.6035495,1.6086384,1.5874071,1.4829661,1.1842839,1.6920607,1.3618994
C12orf57,0.0,0.8344779,0.0,1.0342542,0.0,1.1312463,1.527123,1.4559766,1.1328131,0.8930569,1.2241449,0.0,0.0
C1S,0.0,0.0,0.0,0.0,0.0,0.0,1.3746073,0.0,2.132383,2.014037,1.9421484,0.0,0.0
C1R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5923786,1.4637783,1.8436965,0.0,0.0
SLC2A3,0.0,0.0,0.0,0.0,1.2770329,0.0,0.0,1.4062723,0.0,0.0,0.0,1.7000594,2.0001478
MFAP5,0.0,0.0,0.0,0.0,0.0,0.0,1.4769397,0.0,0.0,0.0,2.0431404,0.0,0.0
A2M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9525674
CD69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7599797,0.0
CLEC2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2699907
YBX3,1.9386313,1.7699105,0.0,2.0389214,1.0718786,1.7167144,1.3927038,1.9634464,1.7066735,1.6759835,1.7342101,0.0,2.3226836
EMP1,1.6259605,1.7140973,0.0,1.6223634,0.7167147,1.8514625,1.739464,0.0,1.5274038,2.0339887,1.9845122,0.0,2.5980725
H2AJ,0.0,0.0,0.0,0.0,0.0,0.8318017,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGP,0.0,0.0,0.0,1.2225652,0.0,0.0,1.4751172,1.5383663,2.641149,1.3530035,2.778232,0.0,1.0983456
ARHGDIB,0.0,0.0,0.0,0.0,0.7630141,0.0,0.0,0.0,0.0,0.0,0.0,2.1929693,0.0
STRAP,0.5770927,0.85005015,0.0,0.0,0.0,0.5781733,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGST1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4269707,0.0,0.0
LDHB,0.0,0.0,0.0,0.0,0.0,0.6783335,0.0,1.2399073,0.0,0.0,0.0,0.0,0.0
PPFIBP1,0.0,0.0,0.0,1.5838699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC38A2,2.0432854,2.1106234,0.0,1.6846304,0.0,1.535358,0.0,1.2383103,0.0,0.0,1.1590762,0.0,0.9541351
TUBA1B,1.2250758,1.4375274,0.0,1.4344828,1.8435847,1.742974,1.6649959,1.7822429,1.7540283,1.6777514,1.7536335,1.6476256,1.6084785
TUBA1A,0.0,0.0,0.0,0.0,0.0,0.7406955,0.94395244,0.0,0.0,0.0,0.0,0.0,0.0
TUBA1C,0.0,0.24097325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMBIM6,0.6322056,0.84509444,0.0,1.0842096,0.0,1.092253,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIMA1,0.69940543,1.6410527,0.0,0.0,0.0,1.0597762,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAZAP2,0.0,0.0,0.0,0.0,0.0,0.42322016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NR4A1,0.8985454,1.0809301,0.0,0.0,0.9096129,1.3158098,1.2296898,1.9065516,1.496539,2.2934117,1.4166529,0.0,1.5601213
ATG101,0.5109857,0.59060043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRT5,1.8435845,3.6750143,0.0,0.0,0.0,1.4142317,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRT1,4.002363,1.368196,0.0,0.0,0.0,0.94217587,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIF4B,0.65402985,0.31538665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64045495
IGFBP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6943219,0.0,0.0
PFDN5,2.4101567,2.4327016,0.0,2.7073784,2.7566996,2.5832353,2.5692148,2.6969965,2.6747656,2.617633,2.3557978,2.9263844,2.6569011
PCBP2,1.1683117,1.2570653,0.0,1.578634,1.156307,1.2687949,1.347401,1.2780595,1.3232428,1.2912908,1.2905265,0.0,1.312625
ATP5MC2,1.6595854,1.4779309,0.0,1.9460232,1.7263325,1.8289576,1.6131285,1.8039461,1.3533227,1.2946473,1.0477281,1.7627743,1.6328841
HNRNPA1,2.1321023,2.3416612,0.0,2.352419,1.8219707,2.0802002,2.2371342,2.46036,2.1968691,2.0868707,1.7362776,2.2631438,2.2190907
BLOC1S1,0.0,0.0,0.0,0.0,0.0,0.6256385,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD63,1.138984,1.4385073,0.0,2.2680182,2.3408728,3.0374074,2.7073364,2.3167696,2.7171822,2.678863,2.9510388,1.450264,2.0550659
PMEL,0.0,0.0,0.0,0.0,0.0,2.0703511,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPS26,2.6364427,2.50309,0.0,2.6146622,2.4430962,2.627298,2.7192104,2.7895555,2.734966,2.4809742,2.3642664,3.3493185,2.6910434
PA2G4,1.1058645,1.2277143,0.0,0.0,0.0,0.9687014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL41,5.172239,5.0491066,1.91308,4.7953024,4.575584,4.7568116,4.702585,4.814703,4.7851295,4.6101823,4.56104,5.103107,4.7445145
MYL6,2.7036436,2.8427386,0.0,3.0492423,2.6761293,2.7106051,2.8231602,3.2024155,2.6222973,2.719827,2.8044972,2.8560932,2.8716795
ATP5F1B,0.9919001,1.0363032,0.0,0.0,0.0,1.2035996,0.0,1.0334073,0.0,0.0,0.0,0.0,0.0
PTGES3,1.2173197,1.284731,0.0,1.1740122,0.0,1.278153,1.1688755,1.3299539,0.0,0.0,0.0,0.0,1.2585068
NACA,2.7273002,2.6524944,0.0,2.557105,2.2668843,2.5331032,2.4138813,2.5514412,2.3848166,2.2771552,2.120513,2.4700055,2.5794375
NDUFA4L2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2158167,0.0,0.0,0.0,0.0,0.0
RAP1B,0.96486425,1.085714,0.0,1.1970586,0.9654176,0.81427807,1.1206445,0.0,0.0,0.0,0.0,0.0,1.1298262
LYZ,0.0,0.0,0.0,0.0,2.8799748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000257764,0.0,0.0,0.0,0.0,1.8514628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSPAN8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1796626,0.0,0.0
PHLDA1,0.0,0.0,0.0,0.0,0.0,1.2035996,0.0,0.0,0.0,0.0,0.0,0.0,1.8723006
NAP1L1,1.0237037,1.3832272,0.0,1.480427,1.4575322,1.5947442,1.4861414,1.5142696,1.3503501,1.4192004,0.0,1.3818856,1.309063
CSRP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53001547
ATP2B1,0.0,0.0,0.0,0.0,0.62299526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUM,0.0,0.0,0.0,0.0,0.0,0.0,2.8341584,0.0,2.270898,1.8516889,2.9620433,0.0,0.0
DCN,1.2699907,1.3635575,0.0,1.4393436,1.2300234,1.1977556,3.5438929,1.3188628,3.8735785,3.891037,4.950863,0.0,1.3000593
BTG1,2.8923573,2.9922976,0.0,2.2955306,2.6355035,2.596922,1.7550175,2.3001146,2.4910707,2.1456003,1.8741404,3.1240873,2.8388784
NUDT4,0.0,0.0,0.0,1.3144554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBE2N,1.0665388,1.1608049,0.0,0.0,0.0,0.7523683,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOCS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7195818
NDUFA12,0.0,0.0,0.0,0.0,0.0,0.23070757,0.0,0.0,0.0,0.0,0.0,0.0,0.0
METAP2,0.6726468,0.8406488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNRPF,0.84324235,0.96677876,0.0,0.0,0.0,0.26406685,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ELK3,0.0,0.0,0.0,0.92113173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC25A3,1.1455221,1.1197158,0.0,0.96201205,0.0,1.4819137,0.86307037,1.3109426,0.0,0.0,0.0,0.0,0.76603127
