,b_memory,cd4_cm,cd4_naive,cd4_tem,cd4_temra,cd4_treg,cd4_trm,cd8_naive,cd8_tem,cd8_temra,cd8_trm,dc2,dc_migratory,ilc3,macrophage,mast_cell,nk_cd56br,nk_ilc_precursor,progenitor
JPT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40178692,0.0,0.0
SUMO2,0.56590044,0.84283376,0.8582624,0.6483611,0.8559929,1.0363178,0.8309783,0.9040521,0.84627396,0.9698353,0.99407816,0.70255166,0.5362821,0.5505898,0.0,1.2470691,1.1140869,1.3125005,0.0
GRB2,1.0921313,0.0,0.0,0.0,0.6212623,0.0,0.0,0.0,0.0,0.0,0.0,0.501353,0.35060424,0.0,0.0,0.0,0.0,0.0,0.0
TSEN54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9478778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAP30BP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32749718,0.0,0.0
H3-3B,1.2922107,1.9656434,1.8995881,1.8739176,2.0956345,1.7586548,2.012077,1.4965428,1.6060822,1.8407116,2.0013134,1.4745989,0.9817952,1.8686025,1.5349336,2.4074683,2.0415752,1.8611153,1.9492173
UBALD2,0.0,0.6424172,0.6953198,0.0,0.0,0.0,0.0,0.0,0.0,0.9478778,0.0,0.0,0.0,0.0,0.0,0.0,0.13439381,0.0,0.0
SNHG16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31511527,0.33649972,0.0,0.0,0.0,0.0,0.0,0.9305274
JMJD6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9478778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSF2,0.86433625,0.0,0.0,0.0,0.0,0.0,0.67065567,0.0,0.0,0.0,0.7254406,0.0,0.0,0.0,0.0,0.0,0.0,0.8576977,0.0
MFSD11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13439381,0.0,0.0
SEC14L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2641797,0.0,0.0
SEPTIN9,0.0,0.0,0.70167655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8182527,0.8576977,0.0
TMC8,0.0,0.0,0.5249448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNGR2,0.84174526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8220738,1.2904521,0.0,0.0,0.0,0.13439381,0.406571,0.0
SOCS3,0.0,0.0,1.1205803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44787368,0.0,0.0,0.0,0.0,0.0,0.0
CYTH1,0.0,0.0,0.0,0.0,0.8727371,0.0,0.0,0.0,0.0,0.0,0.0,0.7504772,0.8066597,0.0,0.7266362,0.0,0.0,0.0,0.0
CBX4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6982272,0.0,0.0
EIF4A3,0.56590044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNF213,0.50694203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0177662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTG1,1.337631,1.8645818,2.1402786,1.3810836,1.7688034,1.7586548,1.5759076,1.9535801,1.5067589,1.8452326,1.4477782,1.285912,1.206524,1.7257079,1.1648251,0.0,2.0175147,2.1665933,1.7388412
NPLOC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13439381,0.0,0.0
HGS,0.5227829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPL12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40178692,0.0,0.0
P4HB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44056085,0.6760327,0.0
ARHGDIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5889169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5698055
MAFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20323072,0.0,0.0,0.0,0.0,0.0,0.0
DCXR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4918733,0.0,0.72557294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCDC57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22380723,0.0
SLC16A3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24021037,0.0,0.0
CSNK1D,0.53209877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2641797,0.8045997,0.0
CD7,0.0,1.0917683,1.3589582,0.0,0.0,1.0925536,0.0,1.3489599,1.1381626,1.4256247,0.9099852,0.0,0.0,0.0,0.0,0.0,1.7688187,0.0,0.0
NARF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13439381,0.0,0.0
METRNL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45105362,0.28209874,0.0,0.0,0.0,0.43612653,0.0,0.0
SMCHD1,0.9261847,0.46845937,0.0,0.8436481,0.32204792,0.8825185,0.79541683,0.6301565,1.0643228,0.0,0.947645,0.0,0.3459172,0.0,0.0,0.0,0.0,0.6760327,0.0
LPIN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57052034,0.0,0.0
MYL12A,1.1900625,1.3492155,1.4204476,1.0143845,1.5621352,1.0950956,0.982235,1.2123468,1.5424807,1.4907439,0.9947237,0.790877,0.9078567,0.7423787,0.0,1.4364734,1.4898032,1.0757273,1.1950641
MYL12B,0.50694203,0.82754004,0.76501125,0.9474123,1.2066933,0.85807407,0.8966991,0.65535116,1.0393312,1.5116075,0.81917185,0.99853826,1.1521996,0.7673841,0.0,0.0,0.9025797,0.8576977,0.0
NDUFV2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27765974,0.0,0.0,0.0,0.37769184,0.0,0.0
ANKRD12,0.0,0.0,0.0,0.7394756,0.0,0.0,0.81631875,0.0,0.0,0.0,0.8222566,0.0,0.0,0.0,0.0,0.0,0.81381834,0.0,0.0
RALBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6763369,0.22380723,0.0
VAPA,0.0,0.0,0.0,0.0,0.37690184,0.0,0.0,0.6301565,0.6491469,0.72557294,0.0,0.47205192,0.40490445,0.0,0.0,0.30225897,0.2641797,0.0,0.0
PSMG2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5610374,0.0
FAM210A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24021037,0.0,0.0
RNMT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6418716,0.0,0.0
SNRPD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5916769,0.0,0.0
RIOK3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25673515,0.0,0.0,0.0,0.0,0.0,0.5167059,0.0,0.7147322,0.0,0.0
TTC39C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13439381,0.406571,0.0
SS18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13439381,0.0,0.0
MAPRE2,0.0,0.0,0.0,0.0,0.6076749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8045997,0.0
ZNF24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8045997,0.0
ATP5F1A,0.53209877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33801636,0.0,0.0,0.0,0.0,0.62691504,0.0,0.0,0.32749718,0.69480556,0.9305274
PIAS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24021037,0.0,0.0
IER3IP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5698055
RPL17,2.362175,2.464397,2.5972362,2.4424844,2.4142785,2.3033218,2.3575249,2.5874527,2.2937336,2.2889483,2.3329155,1.833816,1.6332113,2.3557072,1.788127,1.7793417,1.814368,2.3517642,2.2180247
LMAN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5610374,0.0
PMAIP1,1.6016556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21553321,0.0,0.0,0.0,0.96562034,0.5610374,0.0
ZCCHC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22380723,0.0
BCL2,0.8775513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13439381,0.0,0.0
VPS4B,0.50694203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MBP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0383552,0.0,0.0
TXNL4A,0.5227829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57687706
GZMM,0.0,0.0,0.0,0.0,0.7360431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSG,0.0,0.0,0.0,0.0,0.7235278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2641797,0.0,0.0
TMEM259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9478778,0.0,0.0,0.0,0.0,0.0,0.0,0.44056085,0.22380723,0.0
CNN2,0.5227829,0.46744663,0.7177228,0.0,0.0,0.0,0.0,0.0,0.27778634,0.9072202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARHGAP45,0.0,0.0,0.49270627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POLR2E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2667398,0.0,0.0,0.0,0.0,0.0,0.0
GPX4,0.5227829,0.6418934,0.6523667,0.65332294,0.7753969,0.79889023,0.882241,0.65535116,0.31113055,0.72557294,0.0,1.0330706,1.419303,0.0,0.89023805,1.1205819,0.24021037,1.1809505,1.6281774
ATP5F1D,0.50694203,0.640299,0.6953198,0.0,0.8327502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8045997,0.94037396
MIDN,0.50694203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25673515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIRBP,0.8775513,0.63523567,0.5943635,0.65332294,0.68417394,0.6686921,0.7832396,0.7796376,0.31113055,0.0,0.5667723,0.0,0.0,0.59762055,0.0,0.0,1.1542146,0.69480556,0.9305274
DAZAP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5698055
RPS15,2.8240514,3.0815377,3.2356892,3.030475,2.8386052,2.8423886,2.7982912,3.0602112,3.0170012,3.1040318,2.7341876,2.469047,2.2378097,2.7461455,2.3434987,2.5687823,2.5604272,2.679463,2.3963487
UQCR11,0.0,0.6713939,0.68459606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24021037,0.0,0.0
ABHD17A,0.0,0.0,0.58102345,0.0,0.9314251,0.0,0.0,0.0,0.25673515,0.72557294,0.0,0.0,0.0,0.0,0.0,0.0,1.2905052,0.0,0.0
MKNK2,0.53209877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13439381,0.0,0.0
DOT1L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24880388,0.0,0.0,0.0,0.0,0.0,0.0
SF3A2,0.50694203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32749718,0.0,0.0
OAZ1,1.3209183,1.0876315,1.0758804,1.1586541,1.5605004,1.3418851,1.2808428,1.0775688,1.542843,1.7475785,1.5216275,1.3527855,1.5940468,1.148471,1.4143882,0.0,1.6484123,1.8952816,1.9492173
LSM7,0.53209877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13439381,0.0,0.0
GADD45B,0.56590044,0.8443754,0.7235936,0.6496205,1.3483526,0.0,0.0,0.0,0.8977362,1.0177662,0.0,1.237994,1.4314289,0.6659126,0.98437715,1.1790912,1.561198,1.2446164,0.0
TLE5,0.53209877,0.93741333,1.1119415,1.141908,1.5584602,0.9038417,0.90690243,1.157033,1.0894482,1.4256247,0.77611667,0.0,0.0,0.0,0.0,0.0,0.2641797,0.6760327,0.0
GNA15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7568275,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPL54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22380723,0.0
MATK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37769184,0.0,0.0
EEF2,1.8464059,1.8562165,1.9247626,1.8856337,1.5250775,1.7087957,1.8817284,1.8652654,1.9747374,2.0113661,1.6955566,1.2794511,1.4372883,2.1482825,0.9836837,0.0,1.379004,1.6239676,0.0
ZBTB7A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6760327,0.0
MAP2K2,0.53209877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13439381,0.0,0.0
TMIGD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6973847,0.0,0.0,0.43612653,0.0,0.0
SAFB2,0.5227829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL36,2.7357314,2.7475781,2.7706792,2.6947336,2.654951,2.6947336,2.6074867,2.684039,2.624289,2.6131406,2.4558563,2.3560033,2.1220605,2.2047455,2.2936168,2.2480443,2.513434,2.510318,1.9661868
NDUFA11,0.0,0.0,0.5943635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7794788,0.0,0.0
ALKBH7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72557294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRIP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33649972,0.0,0.0,0.0,0.0,0.0,0.0
NDUFA7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2641797,0.0,0.0
RPS28,3.269191,3.2393382,3.3274157,3.1237605,2.8768325,3.0076976,2.8239322,3.0663223,2.8546996,2.8325493,2.6982243,2.4379992,2.2903643,2.898361,2.504846,3.0352106,2.6576476,2.7618825,2.4787688
HNRNPM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.745026,0.0,0.0,0.2641797,0.0,0.0
UBL5,0.50694203,0.6713939,0.70155317,0.5592551,0.3356353,0.0,0.0,0.80690765,0.5889169,0.9072202,0.77172446,0.0,0.0,0.0,0.0,1.1867578,0.6418716,0.5610374,1.2063924
SHFL,0.50694203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIF3G,0.56590044,0.7511679,0.8582624,0.7005677,0.78265136,0.0,0.0,0.80690765,0.25673515,0.9072202,0.7675329,0.0,0.0,0.59762055,0.0,0.0,0.81381834,0.0,0.0
DNMT1,0.5227829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ICAM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47156084,0.0,0.0,0.0,0.0,0.0,0.0
RAVER1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24021037,0.0,0.0
ICAM3,0.8775513,0.0,0.67341626,0.0,0.7360431,0.0,0.0,0.0,0.33801636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8127727,0.0
CDC37,0.9250783,0.0,0.0,0.0,0.817662,0.0,0.0,0.0,0.31113055,0.72557294,0.0,0.91271734,0.7342369,0.7673841,0.5132928,0.0,0.2641797,0.0,0.0
PDE4A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31893843,0.0,0.0,0.0,0.0,0.0,0.0
S1PR5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9072202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATG4D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13439381,0.0,0.0
CDKN2D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9478778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22380723,0.0
ILF3-DT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62691504,0.0,0.0,0.0,0.0,0.0
ILF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49825272,0.25673515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37769184,0.6760327,0.0
WDR83OS,0.53209877,0.0,0.0,0.0,0.28562698,0.0,0.0,0.5508892,0.25673515,0.0,0.0,0.0,0.0,0.745026,0.0,0.0,0.76805806,0.69480556,0.0
TRIR,0.8775513,0.7145835,0.7476932,0.6496205,0.9509752,0.8075697,0.0,0.8865355,1.0281026,0.9698353,0.9099852,0.0,0.0,0.7538037,0.0,0.0,0.81381834,0.8045997,0.0
JUNB,1.9375696,2.35564,2.6231182,1.8970177,2.019437,1.686007,1.6656911,1.8191711,2.1809998,1.4907439,1.0158695,1.6485436,1.7238842,2.0416393,1.347194,0.0,2.5439873,0.406571,0.0
PRDX2,0.0,0.0,0.49270627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24021037,0.0,0.0
CALR,0.5227829,0.8232915,0.8014896,0.5592551,0.69776136,0.9025817,0.8500097,0.7934249,0.7853321,0.9625559,0.7345536,0.5128712,0.39518896,0.96910197,0.0,0.0,0.37769184,0.0,0.0
RAD23A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69480556,0.0
GADD45GIP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24021037,0.0,0.0
TRMT1,0.53209877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STX10,0.53209877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IER2,0.5666929,0.90648466,0.9583635,0.78914046,1.1747899,0.85807407,0.0,0.4918733,0.9086273,0.9072202,0.0,0.0,0.0,1.1964186,0.0,0.0,0.6642525,0.8045997,0.0
C19orf53,0.0,0.0,0.5934022,0.5370274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000267519,0.84174526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9478778,0.0,0.0,0.0,1.1786966,0.0,0.0,0.0,0.0,0.0
ADGRE5,0.0,0.0,0.0,0.0,0.6076749,0.0,0.0,0.0,0.7242553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8522137,0.0,0.0
DDX39A,0.5227829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PKN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50439006,0.0,0.0
DNAJB1,3.2421064,2.939233,3.2079456,2.2832184,2.515322,1.8973075,1.4218539,1.8800259,2.2322254,1.76732,1.0463048,0.6155534,0.39274886,2.7015224,0.38744992,0.0,1.7312105,0.0,0.94037396
TECR,0.0,0.0,0.58102345,0.0,0.0,0.0,0.0,0.6661341,0.0,0.0,0.0,0.0,0.0,0.5505898,0.0,0.0,0.0,0.0,0.0
NDUFB7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8045997,0.0
BRD4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25673515,0.0,0.0,0.0,0.30357876,0.0,0.0,0.0,0.24021037,0.22380723,0.0
RASAL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37769184,0.0,0.0
TPM4,0.50694203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3678207,0.0,0.0,0.5520214,0.549992,0.0,0.6855658,0.0,0.4664532,0.8045997,0.0
HSH2D,0.5227829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLF2,2.0637062,1.1072195,1.5366123,0.0,2.163618,0.0,0.0,0.7429344,1.322159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39857352,0.406571,0.0
MYO9B,0.5227829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6698947,0.6819492,0.0,0.94215184,0.0,0.0,0.0,0.0
MRPL34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24021037,0.0,0.0
BST2,0.0,0.0,0.67500633,0.0,0.65768325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0798804,0.0,0.0,1.0431606,0.0,0.0
NIBAN3,0.84174526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JAK3,0.0,0.0,0.5934022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL18A,2.9179738,3.185896,3.372433,3.112045,2.8849254,2.890258,2.8475146,2.9661255,2.9757042,2.84791,2.8264453,2.3743443,2.363105,2.7046602,2.1609657,2.2264776,2.492554,2.0492961,2.8552237
CCDC124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81381834,0.0,0.0
IFI30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4732742,0.78725183,0.0,0.82684326,0.0,0.0,0.0,0.0
JUND,3.0720255,2.33956,2.2619724,1.9640709,1.9871856,2.2063448,2.16852,1.9664593,1.7492499,1.5116075,1.8813105,1.2635002,1.3277419,2.6877174,0.95782214,0.5779775,2.3920357,1.3125005,0.0
LSM4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44056085,0.0,0.0
SSBP4,0.0,0.0,0.0,0.0,0.68417394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37769184,0.0,0.0
FKBP8,0.0,0.0,0.0,0.0,0.81021416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2641797,0.8576977,0.0
UBA52,1.9375696,2.1818323,2.3505456,2.2228193,1.9637592,1.988244,1.8817284,2.2175858,2.117374,1.990735,1.8116158,1.9443386,1.9085013,1.5414541,1.9847677,1.764214,2.208679,2.0526652,0.0
COPE,0.50694203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9072202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFA13,0.0,0.0,0.6270128,0.0,0.28562698,0.0,0.0,0.49825272,0.6491469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2641797,0.0,0.0
UQCRFS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24021037,0.0,0.0
POP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13439381,0.0,0.0
